Date,BNPQYStock_Open_average,BNPQYStock_Open_max,BNPQYStock_Open_min,BNPQYStock_Open_volatility,BNPQYStock_Open_change,BNPQYStock_High_average,BNPQYStock_High_max,BNPQYStock_High_min,BNPQYStock_High_volatility,BNPQYStock_High_change,BNPQYStock_Low_average,BNPQYStock_Low_max,BNPQYStock_Low_min,BNPQYStock_Low_volatility,BNPQYStock_Low_change,BNPQYStock_Close_average,BNPQYStock_Close_max,BNPQYStock_Close_min,BNPQYStock_Close_volatility,BNPQYStock_Close_change,BNPQYStock_Volume_average,BNPQYStock_Volume_max,BNPQYStock_Volume_min,BNPQYStock_Volume_volatility,BNPQYStock_Volume_change
2016-07-03,21.664,21.956,21.41,0.5459999999999994,0.2259999999999991,21.785,22.04,21.6,0.4399999999999977,0.21000000000000085,21.335,21.82,21.0,0.8200000000000003,0.3999999999999986,21.5855,21.92,21.276999999999997,0.6430000000000042,0.32500000000000284,243395,426950,88610,338340,-47320
2016-07-10,23.318199999999997,23.91,22.33,1.5800000000000018,1.5800000000000018,23.423000000000002,23.98,22.34,1.6400000000000006,1.620000000000001,23.11,23.71,22.17,1.5399999999999991,1.3299999999999983,23.198,23.765,22.235,1.5300000000000011,1.3850000000000016,93504,108056,66361,41695,38899
2016-07-17,23.522199999999998,23.91,23.15,0.7600000000000016,0.6900000000000013,23.6784,23.95,23.311999999999998,0.6380000000000017,0.2699999999999996,23.35,23.68,23.13,0.5500000000000007,0.5399999999999991,23.442,23.69,23.24,0.45000000000000284,0.3000000000000007,112669,152005,81663,70342,-32328
2016-07-24,23.93,24.66,23.565,1.0949999999999989,1.0399999999999991,24.054,24.88,23.65,1.2300000000000004,1.1400000000000006,23.7192,24.46,23.39,1.0700000000000003,0.9940000000000033,23.961000000000002,24.78,23.445,1.3350000000000009,1.0700000000000003,90611,115230,61471,53759,53759
2016-07-31,23.8142,24.426,23.3,1.1259999999999977,-0.4209999999999994,23.956,24.5,23.52,0.9800000000000004,-0.17999999999999972,23.639,24.11,23.21,0.8999999999999986,-0.10500000000000043,23.805,24.25,23.42,0.8299999999999983,-0.08500000000000085,189294,519303,63069,456234,17946
2016-08-07,24.8492,25.006,24.555,0.4510000000000005,0.4450000000000003,24.956,25.15,24.61,0.5399999999999991,0.46000000000000085,24.778,24.97,24.47,0.5,0.39000000000000057,24.853,25.055,24.51,0.5449999999999982,0.34999999999999787,140939,320216,30196,290020,-41424
2016-08-14,24.516000000000002,24.87,23.93,0.9400000000000013,-0.9400000000000013,24.662,25.02,24.14,0.879999999999999,-0.879999999999999,24.407,24.85,23.795,1.0549999999999997,-1.0549999999999997,24.588,24.875,24.14,0.7349999999999994,-0.7349999999999994,50748,70279,37237,33042,-27427
2016-08-21,24.919999999999998,25.24,24.16,1.0799999999999983,1.0599999999999987,25.023,25.4,24.42,0.9799999999999969,0.9799999999999969,24.726,25.03,24.16,0.870000000000001,0.5700000000000003,24.8568,25.085,24.339000000000002,0.7459999999999987,0.6309999999999967,64947,73926,53645,20281,1279
2016-08-28,25.749,26.62,24.8,1.8200000000000003,1.8200000000000003,25.8556,26.728,24.97,1.7580000000000027,1.7580000000000027,25.542,26.46,24.79,1.6700000000000017,1.6700000000000017,25.725,26.675,24.89,1.7850000000000001,1.7850000000000001,66436,86043,37048,48995,-48995
2016-09-04,26.6075,26.94,26.41,0.5300000000000011,0.4400000000000013,26.77,27.05,26.5,0.5500000000000007,0.4800000000000004,26.381,26.58,26.194000000000003,0.3859999999999957,0.3859999999999957,26.533749999999998,26.88,26.29,0.5899999999999999,0.3000000000000007,80006,112275,43240,69035,22150
2016-09-11,25.71,26.26,24.98,1.2800000000000011,-1.1400000000000006,25.956,26.72,25.07,1.6499999999999986,-1.6499999999999986,25.514,26.08,24.78,1.2999999999999972,-1.2999999999999972,25.77,26.72,24.98,1.7399999999999984,-1.7399999999999984,82684,157779,45530,112249,17860
2016-09-18,25.868000000000002,26.62,25.17,1.4499999999999993,1.3499999999999979,25.958000000000002,26.66,25.17,1.4899999999999984,1.3499999999999979,25.62,26.38,24.85,1.5299999999999976,1.3699999999999974,25.777,26.445,24.97,1.4750000000000014,1.3100000000000023,63098,99550,35732,63818,35009
2016-09-25,25.4,25.825,24.97,0.8550000000000004,-0.4350000000000023,25.722,25.91,25.45,0.46000000000000085,0.2699999999999996,25.09,25.47,24.59,0.879999999999999,-0.33999999999999986,25.479,25.89,25.0,0.8900000000000006,0.495000000000001,137059,180645,97910,82735,-68044
2016-10-02,26.435,27.465,25.4,2.0650000000000013,2.0650000000000013,26.704,27.65,25.62,2.0299999999999976,2.0299999999999976,26.3194,27.3,25.3,2.0,2.0,26.652,27.62,25.6,2.0199999999999996,2.0199999999999996,284403,524770,166256,358514,-318100
2016-10-09,26.7664,27.451999999999998,25.99,1.4619999999999997,-0.7519999999999989,26.866,27.51,26.09,1.4200000000000017,-0.5800000000000018,26.4802,27.17,25.69,1.4800000000000004,-0.8000000000000007,26.588,27.19,25.93,1.2600000000000016,-0.7800000000000011,492589,1214511,77910,1136601,-564461
2016-10-16,27.296,28.02,26.72,1.3000000000000007,1.3000000000000007,27.511,28.07,26.765,1.3049999999999997,1.3049999999999997,27.1852,27.93,26.596,1.3339999999999996,1.3339999999999996,27.448,28.06,26.67,1.389999999999997,1.389999999999997,123425,248895,50880,198015,146219
2016-10-23,28.924,29.28,28.54,0.740000000000002,0.39000000000000057,29.072,29.52,28.8,0.7199999999999989,0.629999999999999,28.7778,29.2,28.51,0.6899999999999977,0.6600000000000001,28.904,29.34,28.625,0.7149999999999999,0.7149999999999999,84109,132803,53915,78888,-25160
2016-10-30,28.68,29.25,28.14,1.1099999999999994,-0.870000000000001,28.7708,29.3,28.26,1.0399999999999991,-0.8199999999999967,28.406,28.86,27.86,1.0,-0.9699999999999989,28.525,29.02,27.885,1.134999999999998,-1.134999999999998,125946,350642,54898,295744,19155
2016-11-06,29.4656,30.59,28.83,1.7600000000000016,0.8320000000000007,29.8664,30.802,29.0,1.8019999999999996,0.8999999999999986,29.281,29.96,28.795,1.1649999999999991,0.6849999999999987,29.753,30.67,28.935,1.735000000000003,0.9350000000000023,84724,106122,69511,36611,7463
2016-11-13,29.256800000000002,29.76,28.78,0.9800000000000004,-0.9800000000000004,29.4586,30.1,28.82,1.2800000000000011,-1.2800000000000011,29.06,29.66,28.63,1.0300000000000011,-1.0300000000000011,29.272,29.96,28.72,1.240000000000002,-1.1000000000000014,209346,557100,76164,480936,-480936
2016-11-20,29.18075,29.69,28.901,0.7890000000000015,0.12099999999999866,29.4025,29.78,29.08,0.7000000000000028,0.1700000000000017,29.098,29.52,28.83,0.6900000000000013,0.19200000000000017,29.3525,29.695,29.05,0.6449999999999996,0.1999999999999993,52569,67604,28186,39418,-37406
2016-11-27,28.9356,29.42,28.574,0.8460000000000001,0.4059999999999988,29.164,29.8,28.61,1.1900000000000013,0.6500000000000021,28.7772,29.375999999999998,28.18,1.195999999999998,0.7100000000000009,29.02,29.8,28.32,1.4800000000000004,0.6499999999999986,127800,207335,48939,158396,23712
2016-12-04,31.0914,32.28,29.07,3.210000000000001,2.6169999999999973,31.61,32.47,29.81,2.66,2.150000000000002,30.7594,32.08,29.07,3.009999999999998,2.4400000000000013,31.529,32.27,29.775,2.4950000000000045,2.120000000000001,110965,229328,66081,163247,-28001
2016-12-11,31.641,31.915,31.47,0.4450000000000003,0.3550000000000004,31.89,32.25,31.63,0.620000000000001,0.40000000000000213,31.2946,31.54,30.84,0.6999999999999993,0.34999999999999787,31.4816,31.9,30.868000000000002,1.0319999999999965,0.22000000000000242,156985,251541,92850,158691,92715
2016-12-18,31.838,32.16,31.63,0.5299999999999976,0.17999999999999972,31.9526,32.193000000000005,31.72,0.4730000000000061,0.240000000000002,31.718,32.0,31.42,0.5799999999999983,0.379999999999999,31.845,32.05,31.49,0.5599999999999987,0.4150000000000027,166130,332889,54661,278228,-24906
2016-12-25,31.51625,31.76,31.25,0.5100000000000016,0.11000000000000298,31.64,31.91,31.39,0.5199999999999996,0.10999999999999943,31.4125,31.67,31.17,0.5,0.07000000000000028,31.535,31.85,31.32,0.5300000000000011,0.240000000000002,48649,54009,39781,14228,-7407
2017-01-01,32.615,32.84,32.09,0.75,0.75,32.86125,33.1,32.355,0.7450000000000045,0.6350000000000051,32.449999999999996,32.73,31.99,0.7399999999999984,0.7399999999999984,32.777499999999996,33.065,32.175,0.8900000000000006,0.7150000000000034,98172,137909,67391,70518,-70518
2017-01-08,32.309,33.055,31.69,1.3649999999999984,1.0549999999999997,32.5156,33.1,32.14,0.9600000000000009,0.7119999999999962,32.0856,32.72,31.65,1.0700000000000003,0.7899999999999991,32.2978,32.86,32.065,0.7950000000000017,0.7950000000000017,336053,1097475,63810,1033665,-989847
2017-01-15,32.09225,32.77,31.814,0.9560000000000031,-0.8850000000000016,32.1875,32.83,31.88,0.9499999999999993,-0.75,31.822499999999998,32.14,31.59,0.5500000000000007,-0.28000000000000114,31.96,32.14,31.74,0.40000000000000213,-0.060000000000002274,1635915,2047848,757735,1290113,1152910
2017-01-22,32.5552,33.04,31.79,1.25,0.990000000000002,32.916,33.8,31.89,1.9099999999999966,1.0,32.4126,33.03,31.58,1.4500000000000028,1.1200000000000045,32.677,33.69,31.88,1.8099999999999987,0.8499999999999979,121306,186425,90023,96402,15472
2017-01-29,32.5118,33.05,32.084,0.965999999999994,0.965999999999994,32.6554,33.13,32.36,0.7700000000000031,0.7700000000000031,32.254000000000005,32.81,31.8,1.0100000000000016,0.9200000000000017,32.446,32.98,32.0,0.9799999999999969,0.6499999999999986,121713,261722,46166,215556,50933
2017-02-05,30.5868,32.389,29.73,2.6590000000000025,-2.6590000000000025,30.7,32.42,29.74,2.6800000000000033,-2.6800000000000033,30.31,31.97,29.36,2.6099999999999994,-2.41,30.538,32.24,29.665,2.575000000000003,-2.575000000000003,968899,4590443,43040,4547403,-1031
2017-02-12,30.0518,30.51,29.555,0.9550000000000018,-0.40500000000000114,30.2428,30.614,29.82,0.7940000000000005,-0.23999999999999844,29.9728,30.36,29.51,0.8499999999999979,-0.36999999999999744,30.156,30.54,29.65,0.8900000000000006,-0.2900000000000027,76737,139751,52255,87496,28710
2017-02-19,29.14625,29.638,28.68,0.958000000000002,-0.7699999999999996,29.48,29.66,29.05,0.6099999999999994,-0.509999999999998,28.9995,29.33,28.648000000000003,0.681999999999995,-0.681999999999995,29.34,29.58,29.05,0.5299999999999976,-0.3200000000000003,272148,618758,94811,523947,38190
2017-02-26,29.9766,31.2,29.06,2.1400000000000006,2.0969999999999978,30.215,31.55,29.205,2.3450000000000024,2.3450000000000024,29.928,31.17,29.0,2.1700000000000017,2.1700000000000017,30.101,31.55,29.07,2.4800000000000004,2.4800000000000004,251310,862274,74792,787482,-39819
2017-03-05,31.6786,32.725,30.81,1.9150000000000027,1.5950000000000024,31.88,33.12,31.19,1.9299999999999962,1.9299999999999962,31.5044,32.67,30.721999999999998,1.948000000000004,1.6600000000000001,31.721,32.875,31.12,1.754999999999999,1.745000000000001,134447,260686,57552,203134,107185
2017-03-12,32.369,32.78,31.77,1.0100000000000016,-0.05000000000000426,32.507,32.86,31.97,0.8900000000000006,-0.04999999999999716,32.1284,32.54,31.7,0.8399999999999999,-0.2779999999999987,32.326,32.82,31.76,1.0599999999999987,-0.23000000000000398,306180,639372,82539,556833,-210286
2017-03-19,32.7228,33.304,32.32,0.9840000000000018,0.38000000000000256,32.897,33.315,32.46,0.8549999999999969,0.3200000000000003,32.31,32.68,31.9,0.7800000000000011,0.5399999999999991,32.467,32.74,31.955,0.7850000000000037,0.6750000000000043,85296,170736,28595,142141,-21538
2017-03-26,32.9604,33.29,32.562,0.7280000000000015,0.2980000000000018,33.348,33.69,32.9,0.7899999999999991,0.5,32.898,33.13,32.495,0.6350000000000051,0.3200000000000003,33.244,33.515,32.825,0.6899999999999977,0.4549999999999983,406599,690989,39126,651863,11598
2017-04-02,32.422,32.68,32.07,0.6099999999999994,-0.3200000000000003,32.598,32.89,32.42,0.46999999999999886,-0.46999999999999886,32.115,32.32,31.87,0.4499999999999993,-0.11500000000000199,32.401,32.89,32.06,0.8299999999999983,-0.6000000000000014,453475,1635629,50721,1584908,-1546029
2017-04-09,31.43225,31.76,30.93,0.8300000000000018,-0.8300000000000018,31.57425,31.906999999999996,31.08,0.8269999999999982,-0.8269999999999982,31.275,31.7,30.74,0.9600000000000009,-0.9600000000000009,31.515,31.86,30.9,0.9600000000000009,-0.9600000000000009,89795,102744,78139,24605,-24605
2017-04-16,31.729,33.19,30.71,2.479999999999997,2.1849999999999987,32.04,33.42,30.9,2.520000000000003,1.9000000000000021,31.59,33.14,30.46,2.6799999999999997,2.34,31.8796,33.35,30.836,2.514000000000003,1.9469999999999992,1957059,3411564,79538,3332026,3316653
2017-04-23,36.0412,36.63,35.584,1.0459999999999994,-0.8780000000000001,36.15,36.81,35.64,1.1700000000000017,-1.0300000000000011,35.7464,36.45,35.2,1.25,-0.9099999999999966,35.957,36.745,35.35,1.394999999999996,-1.0579999999999998,1236615,4072033,184225,3887808,-3710772
2017-04-30,36.0842,36.94,35.395,1.5449999999999946,1.5449999999999946,36.536,38.01,35.52,2.489999999999995,2.489999999999995,35.792,36.84,35.06,1.7800000000000011,1.7800000000000011,36.379999999999995,38.01,35.4,2.6099999999999994,2.6099999999999994,205000,351173,46947,304226,110468
2017-05-07,36.407,36.62,36.22,0.3999999999999986,-0.3299999999999983,36.544,36.76,36.28,0.4799999999999969,-0.1599999999999966,36.156,36.4,35.88,0.519999999999996,-0.18999999999999773,36.455,36.62,36.235,0.384999999999998,-0.01999999999999602,262113,481503,139902,341601,-106916
2017-05-14,36.514,37.24,35.88,1.3599999999999994,0.21000000000000085,36.882,37.46,36.06,1.3999999999999986,0.05000000000000426,36.3028,37.104,35.66,1.4440000000000026,0.21000000000000085,36.668,37.45,35.985,1.4650000000000034,-0.15500000000000114,110494,123078,98103,24975,-554
2017-05-21,36.442,37.16,35.76,1.3999999999999986,-1.230000000000004,36.7,37.47,36.09,1.3799999999999955,-1.0899999999999963,36.2616,36.998000000000005,35.76,1.2380000000000067,-1.0900000000000034,36.589,37.42,36.02,1.3999999999999986,-0.9799999999999969,981232,2815025,79910,2735115,2735115
2017-05-28,35.57625,35.88,35.2,0.6799999999999997,0.480000000000004,35.83,36.01,35.62,0.39000000000000057,0.39000000000000057,35.3525,35.7,35.11,0.5900000000000034,0.44000000000000483,35.65025,35.916,35.34,0.5759999999999934,0.3709999999999951,734985,2136693,176884,1959809,-1718268
2017-06-04,35.681,36.15,35.2,0.9499999999999957,0.7199999999999989,35.904,36.34,35.43,0.9100000000000037,0.7100000000000009,35.491,35.93,35.13,0.7999999999999972,0.5949999999999989,35.731,35.95,35.39,0.5600000000000023,0.4350000000000023,162871,266863,96070,170793,34821
2017-06-11,35.134,35.64,34.36,1.2800000000000011,-0.9300000000000068,35.3152,35.85,34.62,1.230000000000004,-0.7539999999999978,34.942,35.44,34.31,1.1299999999999955,-0.5600000000000023,35.181,35.74,34.62,1.1200000000000045,-0.5600000000000023,95607,163567,49952,113615,-24071
2017-06-18,34.7968,35.38,34.32,1.0600000000000023,-0.9919999999999973,34.96,35.57,34.54,1.0300000000000011,-1.0300000000000011,34.6008,35.21,34.25,0.9600000000000009,-0.9359999999999999,34.735,35.43,34.37,1.0600000000000023,-1.0600000000000023,86617,139290,60075,79215,15878
2017-06-25,36.021,37.21,34.785,2.4250000000000043,1.6450000000000031,36.192,37.22,34.905,2.3149999999999977,1.5549999999999997,35.632,36.35,34.43,1.9200000000000017,1.4500000000000028,35.918,36.52,34.63,1.8900000000000006,1.7299999999999969,276962,876233,54991,821242,68499
2017-07-02,36.95875,37.5,36.445,1.0549999999999997,1.0549999999999997,37.228,37.67,36.84,0.8299999999999983,0.7899999999999991,36.7925,37.25,36.4,0.8500000000000014,0.8500000000000014,37.144,37.67,36.78,0.8900000000000006,0.8000000000000043,126451,207476,48732,158744,138467
2017-07-09,37.7502,38.17,37.31,0.8599999999999994,0.5399999999999991,37.9556,38.35,37.59,0.759999999999998,0.6880000000000024,37.58,38.0,37.24,0.759999999999998,0.38000000000000256,37.876,38.22,37.56,0.6599999999999966,0.6299999999999955,324995,1149691,86817,1062874,-48040
2017-07-16,37.4144,37.77,37.218,0.5519999999999996,-0.5519999999999996,37.583999999999996,37.91,37.3,0.6099999999999994,-0.6099999999999994,37.2926,37.7,36.953,0.7469999999999999,-0.7469999999999999,37.538,37.84,37.26,0.5800000000000054,-0.5800000000000054,245505,832723,35924,796799,777816
2017-07-23,38.327,38.91,37.59,1.3199999999999932,1.3199999999999932,38.438,39.02,37.69,1.3300000000000054,1.3300000000000054,38.077,38.705,37.32,1.384999999999998,1.384999999999998,38.244,38.96,37.53,1.4299999999999997,1.4299999999999997,83405,108636,66778,41858,18439
2017-07-30,39.5134,40.14,38.68,1.4600000000000009,1.4600000000000009,39.656,40.21,38.85,1.3599999999999994,1.3599999999999994,39.3406,39.9,38.63,1.269999999999996,1.269999999999996,39.5952,40.12,38.85,1.269999999999996,1.269999999999996,91593,183470,44685,138785,112553
2017-08-06,39.666,40.62,39.04,1.5799999999999983,-1.1499999999999986,39.8044,40.62,39.071999999999996,1.5480000000000018,-1.3980000000000032,39.4088,40.22,38.65,1.5700000000000003,-1.5399999999999991,39.592999999999996,40.44,38.81,1.6299999999999955,-1.6299999999999955,61854,114176,36730,77446,70495
2017-08-13,39.1344,39.617,38.46,1.1569999999999965,-0.8999999999999986,39.345,39.72,38.86,0.8599999999999994,-0.7150000000000034,38.968,39.4,38.38,1.019999999999996,-0.8799999999999955,39.14,39.59,38.45,1.1400000000000006,-0.6000000000000014,229344,630419,57129,573290,-5175
2017-08-20,38.1752,38.27,38.071999999999996,0.1980000000000075,0.0800000000000054,38.3226,38.49,38.12,0.37000000000000455,0.14000000000000057,38.014,38.22,37.84,0.37999999999999545,0.20000000000000284,38.168,38.36,37.91,0.45000000000000284,0.09000000000000341,97619,132098,80578,51520,51520
2017-08-27,38.154,38.46,37.84,0.6199999999999974,-0.11999999999999744,38.252,38.49,37.84,0.6499999999999986,-0.060000000000002274,37.986000000000004,38.25,37.6,0.6499999999999986,-0.07000000000000028,38.1026,38.36,37.62,0.740000000000002,-0.1700000000000017,121031,179891,42286,137605,88144
2017-09-03,37.84125,38.095,37.49,0.6049999999999969,0.29999999999999716,37.92475,38.11,37.68,0.4299999999999997,0.2959999999999994,37.41,37.85,36.94,0.9100000000000037,0.9100000000000037,37.52,37.85,37.13,0.7199999999999989,0.7199999999999989,84530,98393,75466,22927,-22927
2017-09-10,39.2918,39.685,38.334,1.350999999999999,1.1059999999999945,39.4868,39.824,38.6,1.2239999999999966,1.0799999999999983,39.1708,39.51,38.334,1.1759999999999948,0.9959999999999951,39.322,39.69,38.39,1.2999999999999972,1.1000000000000014,349836,657358,47076,610282,151918
2017-09-17,39.766,40.15,39.56,0.5899999999999963,0.5599999999999952,39.897999999999996,40.3,39.71,0.5899999999999963,0.5899999999999963,39.636,40.14,39.28,0.8599999999999994,0.6600000000000037,39.816,40.25,39.58,0.6700000000000017,0.5700000000000003,83374,100579,57957,42622,1203
2017-09-24,39.679,40.04,39.2,0.8399999999999963,0.5799999999999983,39.814,40.47,39.2,1.269999999999996,0.9399999999999977,39.4368,40.04,38.81,1.2299999999999969,0.8900000000000006,39.676,40.43,38.86,1.5700000000000003,1.1400000000000006,84603,187978,43499,144479,-135340
