Date,TGCStock_Open_average,TGCStock_Open_max,TGCStock_Open_min,TGCStock_Open_volatility,TGCStock_Open_change,TGCStock_High_average,TGCStock_High_max,TGCStock_High_min,TGCStock_High_volatility,TGCStock_High_change,TGCStock_Low_average,TGCStock_Low_max,TGCStock_Low_min,TGCStock_Low_volatility,TGCStock_Low_change,TGCStock_Close_average,TGCStock_Close_max,TGCStock_Close_min,TGCStock_Close_volatility,TGCStock_Close_change,TGCStock_Volume_average,TGCStock_Volume_max,TGCStock_Volume_min,TGCStock_Volume_volatility,TGCStock_Volume_change
2016-01-03,1.152,1.2,1.1,0.09999999999999987,0.09999999999999987,1.224,1.36,1.16,0.20000000000000018,0.0,1.12,1.2,1.01,0.18999999999999995,0.09999999999999987,1.178,1.2,1.1,0.09999999999999987,0.0,957,2242,10,2232,-1339
2016-01-10,1.168,1.25,1.1,0.1499999999999999,0.07999999999999985,1.284,1.49,1.1,0.3899999999999999,0.31000000000000005,1.082,1.19,1.0,0.18999999999999995,0.07999999999999985,1.196,1.4,1.0,0.3999999999999999,0.1200000000000001,367,1130,80,1050,-1011
2016-01-17,1.2675,1.4,1.1,0.2999999999999998,0.2999999999999998,1.3675,1.6,1.17,0.43000000000000016,0.30000000000000004,1.2175,1.4,1.1,0.2999999999999998,0.2999999999999998,1.3175000000000001,1.6,1.1,0.5,0.30000000000000004,1023,1903,250,1653,642
2016-01-24,1.472,1.79,1.28,0.51,-0.43999999999999995,1.584,1.79,1.39,0.40000000000000013,-0.09000000000000008,1.362,1.5,1.28,0.21999999999999997,-0.1499999999999999,1.508,1.7,1.39,0.31000000000000005,0.19999999999999996,237,652,100,552,506
2016-01-31,1.592,1.7,1.4,0.30000000000000004,-0.1399999999999999,1.672,1.8,1.56,0.24,-0.1399999999999999,1.504,1.7,1.32,0.3799999999999999,-0.19999999999999996,1.62,1.7,1.5,0.19999999999999996,-0.19999999999999996,924,3117,80,3037,-3037
2016-02-07,1.3575,1.4,1.3,0.09999999999999987,-0.09999999999999987,1.5750000000000002,1.6,1.5,0.10000000000000009,-0.10000000000000009,1.3375,1.4,1.3,0.09999999999999987,-0.09999999999999987,1.5,1.6,1.35,0.25,-0.15000000000000013,359,760,30,730,10
2016-02-14,1.415,1.5,1.3,0.19999999999999996,-0.040000000000000036,1.4575,1.5,1.36,0.1399999999999999,0.0,1.3175000000000001,1.37,1.3,0.07000000000000006,-0.07000000000000006,1.355,1.39,1.3,0.08999999999999986,-0.07000000000000006,237,325,175,150,-74
2016-02-21,1.34,1.5,1.1,0.3999999999999999,-0.10000000000000009,1.51,1.6,1.4,0.20000000000000018,-0.20000000000000018,1.28,1.5,1.1,0.3999999999999999,-0.19999999999999996,1.4100000000000001,1.6,1.3,0.30000000000000004,-0.30000000000000004,1240,3376,86,3290,-1869
2016-02-28,1.344,1.6,1.12,0.48,0.20000000000000018,1.494,1.8,1.24,0.56,0.40000000000000013,1.298,1.6,1.12,0.48,0.3500000000000001,1.364,1.62,1.24,0.3800000000000001,0.3700000000000001,1023,3197,10,3187,716
2016-03-06,1.8539999999999999,2.3,1.6,0.6999999999999997,0.2799999999999998,2.048,2.4,1.79,0.6099999999999999,-0.44999999999999996,1.608,1.7,1.5,0.19999999999999996,-0.050000000000000044,1.772,2.3,1.5,0.7999999999999998,-0.7999999999999998,2800,6561,451,6110,-3927
2016-03-13,1.744,2.1,1.5,0.6000000000000001,0.55,1.9140000000000001,2.2,1.57,0.6300000000000001,0.53,1.58,1.7,1.5,0.19999999999999996,0.19999999999999996,1.806,2.2,1.5,0.7000000000000002,0.28,8100,30065,1509,28556,28556
2016-03-20,1.6225,1.79,1.4,0.3900000000000001,-0.3900000000000001,1.83,2.1,1.45,0.6500000000000001,-0.6500000000000001,1.4,1.7,0.9,0.7999999999999999,-0.7999999999999999,1.55,1.7,1.4,0.30000000000000004,-0.30000000000000004,6253,22136,675,21461,21461
2016-03-27,1.49,1.57,1.44,0.13000000000000012,0.09000000000000008,1.534,1.6,1.45,0.15000000000000013,0.10000000000000009,1.33,1.43,1.2,0.22999999999999998,-0.15000000000000013,1.448,1.6,1.35,0.25,0.1499999999999999,6537,12951,1244,11707,7917
2016-04-03,1.422,1.57,1.25,0.32000000000000006,0.010000000000000009,1.506,1.57,1.4,0.17000000000000015,0.010000000000000009,1.276,1.37,1.25,0.1200000000000001,0.1200000000000001,1.3760000000000001,1.42,1.33,0.08999999999999986,0.040000000000000036,5691,11033,3120,7913,-299
2016-04-10,1.334,1.41,1.26,0.1499999999999999,-0.010000000000000009,1.416,1.5,1.35,0.1499999999999999,0.029999999999999805,1.304,1.4,1.26,0.1399999999999999,0.050000000000000044,1.362,1.42,1.33,0.08999999999999986,0.0,3342,7615,1467,6148,-2127
2016-04-17,1.372,1.43,1.33,0.09999999999999987,0.050000000000000044,1.436,1.54,1.35,0.18999999999999995,0.16000000000000014,1.346,1.39,1.32,0.06999999999999984,0.06999999999999984,1.3820000000000001,1.46,1.32,0.1399999999999999,0.1399999999999999,2415,3926,962,2964,713
2016-04-24,1.404,1.48,1.33,0.1499999999999999,-0.040000000000000036,1.45,1.48,1.43,0.050000000000000044,-0.010000000000000009,1.356,1.37,1.33,0.040000000000000036,0.0,1.408,1.44,1.37,0.06999999999999984,-0.040000000000000036,4439,6049,3100,2949,647
2016-05-01,1.282,1.34,1.19,0.15000000000000013,-0.15000000000000013,1.29,1.34,1.19,0.15000000000000013,-0.15000000000000013,1.178,1.3,1.05,0.25,-0.21999999999999997,1.246,1.3,1.17,0.13000000000000012,-0.13000000000000012,1946,4077,185,3892,1049
2016-05-08,1.17,1.22,1.13,0.09000000000000008,-0.020000000000000018,1.222,1.27,1.15,0.1200000000000001,-0.010000000000000009,1.132,1.15,1.1,0.04999999999999982,-0.029999999999999805,1.18,1.27,1.12,0.1499999999999999,-0.1499999999999999,2929,6605,368,6237,2510
2016-05-15,1.054,1.11,1.0,0.1100000000000001,-0.08000000000000007,1.072,1.17,1.0,0.16999999999999993,-0.15999999999999992,1.004,1.09,0.9,0.19000000000000006,-0.13000000000000012,1.022,1.13,0.95,0.17999999999999994,-0.16999999999999993,1752,3817,200,3617,-2516
