Date,INCY_stock_Open_average,INCY_stock_Open_max,INCY_stock_Open_min,INCY_stock_Open_volatility,INCY_stock_Open_change,INCY_stock_High_average,INCY_stock_High_max,INCY_stock_High_min,INCY_stock_High_volatility,INCY_stock_High_change,INCY_stock_Low_average,INCY_stock_Low_max,INCY_stock_Low_min,INCY_stock_Low_volatility,INCY_stock_Low_change,INCY_stock_Close_average,INCY_stock_Close_max,INCY_stock_Close_min,INCY_stock_Close_volatility,INCY_stock_Close_change,INCY_stock_Volume_average,INCY_stock_Volume_max,INCY_stock_Volume_min,INCY_stock_Volume_volatility,INCY_stock_Volume_change
2016-01-03,101.452,106.5,97.08,9.420000000000002,-9.420000000000002,103.038,106.81,97.99,8.820000000000007,-8.820000000000007,98.516,101.9,93.06,8.840000000000003,-8.670000000000002,99.984,103.8,94.78,9.019999999999996,-8.539999999999992,1639508,2013424,1174074,839350,144214
2016-01-10,86.456,95.9,74.48,21.42,-21.42,88.852,96.75,79.05,17.700000000000003,-17.17,80.29,90.7,73.22,17.480000000000004,-17.480000000000004,83.32600000000001,92.19,76.95,15.239999999999995,-15.239999999999995,3318713,4179225,2071059,2108166,2108166
2016-01-17,75.0475,79.19,71.63,7.560000000000002,-3.6899999999999977,78.07249999999999,80.32,75.99,4.329999999999998,1.059999999999988,71.545,75.28,69.73,5.549999999999997,5.109999999999999,75.185,79.4,73.31,6.090000000000003,6.090000000000003,2627525,3760543,1889437,1871106,-784612
2016-01-24,74.266,78.48,68.24,10.240000000000009,-10.240000000000009,76.77799999999999,84.2,70.57,13.63000000000001,-13.320000000000007,71.70400000000001,78.12,64.51,13.61,-10.310000000000002,73.542,78.31,67.81,10.5,-7.75,3259453,6979537,2053963,4925574,484103
2016-01-31,70.19800000000001,71.85,68.92,2.9299999999999926,0.6800000000000068,72.074,73.55,70.41,3.1400000000000006,-1.9899999999999949,67.196,68.8,65.51,3.289999999999992,-0.7999999999999972,70.744,72.58,68.94,3.6400000000000006,-1.5799999999999983,3569125,4473463,2807679,1665784,1161614
2016-02-07,67.236,73.57,58.6,14.969999999999992,-3.9599999999999937,71.47,76.33,66.28,10.049999999999997,-3.200000000000003,64.828,71.71,55.0,16.709999999999994,-2.1000000000000014,69.87,72.31,65.51,6.799999999999997,-2.549999999999997,5989153,15389692,3028336,12361356,1310860
2016-02-14,72.1675,74.86,70.3,4.560000000000002,0.5400000000000063,74.545,77.29,71.94,5.3500000000000085,1.6500000000000057,69.98,71.62,68.56,3.0600000000000023,-0.21999999999999886,72.46000000000001,74.45,71.02,3.430000000000007,1.0300000000000011,2399220,3370353,1759130,1611223,-1611223
2016-02-21,73.63166666666666,75.0,71.29,3.7099999999999937,0.8900000000000006,75.36166666666666,76.78,74.43,2.3499999999999943,-0.6599999999999966,72.38166666666666,74.46,69.5,4.959999999999994,2.069999999999993,73.89833333333334,74.54,72.01,2.530000000000001,0.6400000000000006,1405006,1609017,1220945,388072,-43742
2016-02-28,74.214,74.79,73.51,1.2800000000000011,-1.25,74.978,76.5,73.95,2.549999999999997,-1.4299999999999926,71.95400000000001,73.03,70.73,2.299999999999997,-2.0799999999999983,73.34,75.05,71.99,3.0600000000000023,-1.5100000000000051,1834303,2701688,1319278,1382410,24219
2016-03-06,71.104,73.18,69.53,3.6500000000000057,-2.1099999999999994,72.674,74.66,70.92,3.739999999999995,-3.739999999999995,68.962,70.82,67.83,2.989999999999995,-1.4799999999999898,70.57000000000001,73.29,68.65,4.640000000000001,-2.4000000000000057,1441375,1588404,1060323,528081,446810
2016-03-13,66.47,70.98,63.82,7.160000000000004,-7.160000000000004,67.666,71.99,64.79,7.199999999999989,-5.939999999999998,63.928000000000004,68.93,60.3,8.63000000000001,-6.300000000000004,65.30199999999999,68.98,63.05,5.930000000000007,-3.910000000000011,2062561,2661997,1268700,1393297,1153720
2016-03-20,67.6825,70.81,64.98,5.829999999999998,2.089999999999989,71.0225,72.71,69.25,3.4599999999999937,3.4599999999999937,66.21,67.35,64.77,2.5799999999999983,0.730000000000004,68.7275,69.76,67.43,2.3299999999999983,1.1500000000000057,1702740,1889592,1473517,416075,91712
2016-03-27,70.282,73.2,68.58,4.6200000000000045,2.799999999999997,72.216,74.19,69.9,4.289999999999992,3.180000000000007,68.682,71.07,67.52,3.549999999999997,2.6999999999999886,70.364,73.3,68.35,4.950000000000003,4.849999999999994,1467732,2164715,1082324,1082391,445700
2016-04-03,76.392,81.5,73.07,8.430000000000007,7.420000000000002,79.312,84.42,74.02,10.400000000000006,6.820000000000007,74.5,78.64,72.24,6.400000000000006,3.3700000000000045,77.116,81.87,73.35,8.52000000000001,3.980000000000004,1675074,2745702,1112620,1633082,454309
2016-04-10,77.804,79.37,75.71,3.660000000000011,2.3700000000000045,78.78,79.8,77.53,2.269999999999996,1.7399999999999949,76.188,78.03,75.0,3.030000000000001,1.0799999999999983,77.744,79.22,75.81,3.4099999999999966,1.9699999999999989,986093,1124525,808541,315984,154733
2016-04-17,77.53,78.06,77.11,0.9500000000000028,-0.6800000000000068,78.584,79.25,77.87,1.3799999999999955,-0.539999999999992,75.68,77.0,74.7,2.299999999999997,0.14000000000000057,77.496,78.49,76.77,1.7199999999999989,-1.1200000000000045,1227624,1656765,795219,861546,-784426
2016-04-24,74.408,76.82,71.46,5.359999999999999,-5.359999999999999,75.324,77.89,73.17,4.719999999999999,-4.719999999999999,72.59,75.84,70.01,5.829999999999998,-5.829999999999998,73.756,76.55,72.27,4.280000000000001,-4.280000000000001,1065476,1353486,690039,663447,663447
2016-05-01,71.124,73.45,68.97,4.480000000000004,-2.260000000000005,72.852,74.47,71.01,3.4599999999999937,-2.0900000000000034,69.544,71.55,68.03,3.519999999999996,-2.4200000000000017,71.248,74.36,68.69,5.670000000000002,-3.6700000000000017,1211340,1573255,880156,693099,584477
2016-05-08,71.72,73.62,70.27,3.3500000000000085,-0.13000000000000966,73.286,74.42,71.34,3.0799999999999983,-1.1099999999999994,69.614,70.48,68.31,2.1700000000000017,0.8400000000000034,72.144,73.49,70.54,2.9499999999999886,0.3499999999999943,1179779,2195646,808311,1387335,-1337588
2016-05-15,75.532,76.99,73.08,3.9099999999999966,3.260000000000005,78.086,79.0,76.68,2.319999999999993,2.1799999999999926,74.428,74.99,73.08,1.9099999999999966,1.9099999999999966,76.648,77.65,75.55,2.1000000000000085,1.1800000000000068,1158152,1358497,931974,426523,-277047
2016-05-22,80.94,82.63,77.97,4.659999999999997,3.719999999999999,83.208,85.68,81.77,3.910000000000011,3.6100000000000136,80.13,81.05,77.69,3.3599999999999994,3.260000000000005,82.284,84.53,80.68,3.8499999999999943,3.8499999999999943,1341059,1682677,1099283,583394,-472295
2016-05-29,85.38,87.44,83.92,3.519999999999996,2.450000000000003,86.9375,87.88,86.19,1.6899999999999977,1.2800000000000011,83.875,84.9,82.34,2.5600000000000023,0.5799999999999983,85.565,87.71,84.41,3.299999999999997,0.5499999999999972,1171854,1253648,1018932,234716,-27141
2016-06-05,83.498,85.5,80.64,4.859999999999999,-4.209999999999994,84.232,86.22,81.43,4.789999999999992,-4.569999999999993,81.24,82.52,78.35,4.170000000000002,-4.170000000000002,82.57,85.49,80.41,5.079999999999998,-5.079999999999998,993215,1087116,871367,215749,-46850
2016-06-12,79.898,80.3,78.78,1.519999999999996,0.10000000000000853,81.208,82.47,80.26,2.2099999999999937,-0.9200000000000017,78.522,79.48,76.92,2.5600000000000023,-2.5600000000000023,79.27,80.01,77.11,2.9000000000000057,-2.9000000000000057,915051,1489635,674690,814945,530369
2016-06-19,78.064,79.3,76.84,2.4599999999999937,-0.9799999999999898,80.382,81.79,79.4,2.3900000000000006,0.9099999999999966,76.714,78.12,75.5,2.6200000000000045,-1.0900000000000034,78.646,81.66,76.98,4.679999999999993,-1.509999999999991,1382407,2384331,925114,1459217,1459217
2016-06-26,77.114,79.61,73.41,6.200000000000003,3.0900000000000034,79.454,82.86,76.75,6.109999999999999,5.1200000000000045,75.634,79.34,71.75,7.590000000000003,7.590000000000003,77.8,81.27,72.44,8.829999999999998,8.829999999999998,1202549,1707014,786052,920962,-920962
2016-07-03,81.6975,83.29,80.0,3.2900000000000063,2.3200000000000074,83.59,85.88,80.97,4.909999999999997,4.909999999999997,80.765,82.97,78.4,4.569999999999993,4.569999999999993,82.855,85.7,79.71,5.990000000000009,5.990000000000009,835900,1102638,635698,466940,270207
2016-07-10,84.834,86.39,82.85,3.5400000000000063,-3.5400000000000063,85.556,86.9,83.8,3.1000000000000085,-2.210000000000008,83.284,84.97,81.27,3.700000000000003,-2.1400000000000006,83.7,85.0,82.14,2.8599999999999994,-1.1700000000000017,775740,1023196,594028,429168,138822
2016-07-17,85.298,88.47,82.91,5.560000000000002,4.280000000000001,86.94,89.27,84.46,4.810000000000002,4.530000000000001,84.23,86.37,82.72,3.6500000000000057,3.3599999999999994,85.606,87.79,82.82,4.970000000000013,2.280000000000001,957081,1441014,629056,811958,-31484
2016-07-24,87.498,88.69,86.01,2.6799999999999926,1.9200000000000017,88.572,90.35,86.89,3.4599999999999937,3.4599999999999937,86.274,87.24,84.99,2.25,1.6800000000000068,88.088,90.21,86.43,3.779999999999987,3.779999999999987,710353,859753,574745,285008,97356
2016-07-31,90.35,91.47,89.09,2.3799999999999955,0.20999999999999375,91.682,92.82,89.81,3.009999999999991,-0.0799999999999983,88.84,90.32,86.02,4.299999999999997,0.8699999999999903,90.144,90.84,88.95,1.8900000000000006,0.8400000000000034,1038327,1488928,701836,787092,-787092
2016-08-07,86.446,90.68,81.08,9.600000000000009,-9.600000000000009,86.828,91.6,81.48,10.11999999999999,-10.11999999999999,83.292,87.9,80.49,7.410000000000011,-7.400000000000006,84.054,88.04,81.05,6.990000000000009,-6.990000000000009,1294075,1712304,856381,855923,-167626
2016-08-14,78.408,81.05,75.69,5.359999999999999,-5.359999999999999,79.11200000000001,81.56,77.2,4.359999999999999,-3.9099999999999966,77.19800000000001,80.5,75.52,4.980000000000004,-4.980000000000004,77.432,80.55,76.11,4.439999999999998,-4.439999999999998,1210666,1387675,988489,399186,158307
2016-08-21,81.318,82.73,79.8,2.930000000000007,0.2600000000000051,84.576,87.98,82.19,5.790000000000006,-2.200000000000003,79.84,81.55,78.7,2.8499999999999943,0.25,81.492,82.44,80.1,2.3400000000000034,-0.9399999999999977,1985769,3333132,891449,2441683,-1916736
