Date,THC_stock_Open_average,THC_stock_Open_max,THC_stock_Open_min,THC_stock_Open_volatility,THC_stock_Open_change,THC_stock_High_average,THC_stock_High_max,THC_stock_High_min,THC_stock_High_volatility,THC_stock_High_change,THC_stock_Low_average,THC_stock_Low_max,THC_stock_Low_min,THC_stock_Low_volatility,THC_stock_Low_change,THC_stock_Close_average,THC_stock_Close_max,THC_stock_Close_min,THC_stock_Close_volatility,THC_stock_Close_change,THC_stock_Volume_average,THC_stock_Volume_max,THC_stock_Volume_min,THC_stock_Volume_volatility,THC_stock_Volume_change
2016-01-03,27.832,29.56,25.49,4.07,-3.770000000000003,28.22,30.07,26.37,3.6999999999999993,-3.25,26.724,28.6,24.96,3.6400000000000006,-3.349999999999998,27.248,29.43,25.31,4.120000000000001,-4.09,2889891,3686928,1955220,1731708,220770
2016-01-10,24.332,26.17,22.44,3.7300000000000004,-3.7300000000000004,25.274,27.41,23.2,4.210000000000001,-4.210000000000001,22.942,25.46,21.91,3.5500000000000007,-3.5,23.816,25.78,22.63,3.150000000000002,-2.700000000000003,3735920,4991214,2816970,2174244,346016
2016-01-17,24.4125,25.63,23.46,2.169999999999998,1.6199999999999974,25.5675,26.39,24.54,1.8500000000000014,1.8500000000000014,23.63,24.63,22.34,2.289999999999999,1.4899999999999984,24.645,25.07,24.01,1.0599999999999987,1.0599999999999987,4648544,6115446,2917273,3198173,-3198173
2016-01-24,25.936,28.16,24.8,3.3599999999999994,0.9800000000000004,27.035999999999998,28.46,25.4,3.0600000000000023,1.8000000000000007,25.156,25.74,24.5,1.2399999999999984,1.1400000000000006,26.054000000000002,27.12,24.8,2.3200000000000003,2.3200000000000003,2223240,2578981,1866022,712959,216247
2016-01-31,26.374,26.87,25.47,1.4000000000000021,-0.46000000000000085,26.9,27.58,26.53,1.0499999999999972,-0.8299999999999983,25.472,26.18,24.35,1.8299999999999983,-0.5599999999999987,26.276,27.35,25.57,1.7800000000000011,-1.4400000000000013,1876147,2466134,1428332,1037802,-140177
2016-02-07,24.266000000000002,25.36,23.64,1.7199999999999989,-1.6600000000000001,24.958,25.69,24.03,1.6600000000000001,-1.4399999999999977,23.502,24.28,22.88,1.4000000000000021,-0.6000000000000014,24.134,24.92,23.39,1.5300000000000011,-0.14999999999999858,1852399,2345776,1394077,951699,-575633
2016-02-14,24.08,25.13,22.6,2.5299999999999976,2.219999999999999,24.8825,25.69,23.6,2.09,1.2899999999999991,23.235,24.41,21.39,3.0199999999999996,2.0700000000000003,24.3725,25.05,23.58,1.4700000000000024,0.240000000000002,2246892,3764056,1423832,2340224,-1497729
2016-02-21,24.631999999999998,25.02,24.06,0.9600000000000009,0.9600000000000009,25.754,26.29,24.89,1.3999999999999986,0.6499999999999986,24.084,24.91,23.17,1.7399999999999984,1.0100000000000016,25.176,25.68,24.79,0.8900000000000006,0.17999999999999972,3257777,5246516,2222230,3024286,146011
2016-02-28,26.137999999999998,28.09,25.15,2.9400000000000013,2.370000000000001,27.05,28.79,25.81,2.9800000000000004,2.9800000000000004,25.536,26.79,24.71,2.0799999999999983,1.9899999999999984,26.408,28.09,24.82,3.2699999999999996,2.2399999999999984,2224469,3111871,1653522,1458349,916138
2016-03-06,26.23,26.6,25.84,0.7600000000000016,-0.7600000000000016,27.01,27.66,26.51,1.1499999999999986,0.35999999999999943,25.594,25.94,25.15,0.7900000000000027,-0.10000000000000142,26.354,27.6,25.5,2.1000000000000014,0.870000000000001,1828947,2497231,1235445,1261786,411744
2016-03-13,26.478,27.49,25.12,2.3699999999999974,-0.8499999999999979,27.356,28.5,26.48,2.0199999999999996,0.7399999999999984,25.96,27.0,25.12,1.879999999999999,-0.35999999999999943,26.740000000000002,28.14,25.37,2.7699999999999996,0.8399999999999999,2297689,3781347,1499274,2282073,2282073
2016-03-20,28.5525,29.21,28.15,1.0600000000000023,0.41000000000000014,29.325,30.07,28.75,1.3200000000000003,-0.3200000000000003,27.8775,28.62,27.28,1.3399999999999999,-0.29999999999999716,28.6625,29.24,27.98,1.259999999999998,-0.4400000000000013,1952985,2264902,1446517,818385,818385
2016-03-27,28.646,29.51,27.84,1.6700000000000017,0.6600000000000001,29.212,29.9,28.45,1.4499999999999993,0.6999999999999993,28.148,28.83,27.58,1.25,0.6500000000000021,28.806,29.27,28.01,1.259999999999998,0.879999999999999,1334736,1542487,1191599,350888,126898
2016-04-03,28.53,28.89,28.24,0.6500000000000021,-0.19000000000000128,29.076,29.34,28.77,0.5700000000000003,0.17999999999999972,28.09,28.47,27.85,0.6199999999999974,-0.379999999999999,28.628,29.0,28.2,0.8000000000000007,0.4400000000000013,1388932,2375312,987464,1387848,1102392
2016-04-10,30.286,31.96,28.7,3.2600000000000016,2.8100000000000023,31.041999999999998,32.8,29.11,3.6899999999999977,2.7799999999999976,29.794,31.66,28.46,3.1999999999999993,2.0599999999999987,30.648,32.23,28.64,3.5899999999999963,2.960000000000001,6481685,22093032,1436770,20656262,20656262
2016-04-17,31.804,32.1,31.4,0.7000000000000028,0.33999999999999986,32.54,33.21,32.04,1.1700000000000017,1.1700000000000017,31.252,31.68,30.66,1.0199999999999996,0.6099999999999994,31.948,32.56,31.57,0.990000000000002,0.6900000000000013,1884359,2303206,1589837,713369,-267923
2016-04-24,32.35,32.65,31.87,0.7799999999999976,-0.37000000000000455,32.962,34.08,32.2,1.8799999999999955,-0.4099999999999966,31.696,32.28,30.93,1.3500000000000014,-0.490000000000002,32.162,32.61,31.66,0.9499999999999993,0.030000000000001137,1451600,1769125,1120513,648612,421972
2016-05-01,31.852,33.34,31.32,2.020000000000003,-0.21000000000000085,32.514,33.39,32.0,1.3900000000000006,0.3100000000000023,31.196,31.71,30.55,1.1600000000000001,0.75,31.612000000000002,31.95,31.41,0.5399999999999991,-0.23000000000000043,2275180,4200015,1207670,2992345,-1274274
2016-05-08,30.844,31.65,28.5,3.1499999999999986,-2.870000000000001,31.248,32.14,28.89,3.25,-2.879999999999999,29.878,31.26,27.99,3.270000000000003,-3.150000000000002,30.188,31.5,28.41,3.09,-2.710000000000001,1858420,3370024,1124128,2245896,1015280
2016-05-15,28.524,29.13,27.87,1.259999999999998,-0.7300000000000004,29.198,29.88,28.36,1.5199999999999996,-0.7899999999999991,28.072,28.55,27.59,0.9600000000000009,-0.639999999999997,28.45,29.18,27.79,1.3900000000000006,-0.8499999999999979,1977897,2559734,1421129,1138605,-236115
2016-05-22,28.28,28.95,27.86,1.0899999999999999,0.5,28.684,29.27,27.93,1.3399999999999999,1.3399999999999999,27.752,28.36,26.97,1.3900000000000006,1.3900000000000006,28.372,28.91,27.68,1.2300000000000004,1.0599999999999987,1298354,1573335,982310,591025,-591025
2016-05-29,29.1525,29.64,28.74,0.9000000000000021,0.8100000000000023,29.655,29.9,29.21,0.6899999999999977,0.4800000000000004,28.63,28.71,28.59,0.120000000000001,0.0,29.285,29.67,28.91,0.7600000000000016,-0.030000000000001137,1310458,1526790,1097588,429202,416344
2016-06-05,29.642,30.19,28.93,1.2600000000000016,0.5300000000000011,30.09,30.76,29.46,1.3000000000000007,-0.3099999999999987,29.29,29.93,28.58,1.3500000000000014,0.16000000000000014,29.75,30.32,28.9,1.4200000000000017,-0.7600000000000016,937506,1263013,737544,525469,309636
2016-06-12,27.791999999999998,28.63,27.45,1.1799999999999997,-1.1799999999999997,28.134,28.77,27.57,1.1999999999999993,-0.5700000000000003,27.264,27.67,26.99,0.6800000000000033,-0.610000000000003,27.562,27.9,27.16,0.7399999999999984,-0.5300000000000011,1428436,1821585,1055087,766498,293741
2016-06-19,27.954,28.41,27.65,0.7600000000000016,0.5599999999999987,28.554,29.52,27.78,1.7399999999999984,0.490000000000002,27.584,28.32,26.97,1.3500000000000014,0.17999999999999972,28.118,29.38,27.56,1.8200000000000003,0.3500000000000014,1480110,2131637,1093295,1038342,980486
2016-06-26,27.291999999999998,27.66,26.4,1.2600000000000016,0.05999999999999872,27.86,28.39,27.25,1.1400000000000006,0.5700000000000003,26.654,27.52,25.71,1.8099999999999987,1.8099999999999987,27.198,27.95,26.04,1.9100000000000001,1.9100000000000001,1351861,2196015,1049464,1146551,-994693
2016-07-03,27.7525,28.26,27.07,1.1900000000000013,0.610000000000003,28.4175,29.0,27.65,1.3500000000000014,1.3500000000000014,27.3175,28.0,26.63,1.370000000000001,1.370000000000001,27.9825,28.88,27.2,1.6799999999999997,1.6799999999999997,1263823,1531398,976237,555161,-449690
2016-07-10,29.844,30.3,29.23,1.0700000000000003,0.759999999999998,30.116,30.4,29.84,0.5599999999999987,0.33000000000000185,29.508,29.76,29.03,0.7300000000000004,0.7300000000000004,29.728,29.86,29.35,0.509999999999998,0.48999999999999844,973461,1131487,821443,310044,-310044
2016-07-17,30.602,31.25,29.91,1.3399999999999999,1.3399999999999999,31.206,31.84,30.7,1.1400000000000006,0.9700000000000024,30.352,30.76,29.82,0.9400000000000013,0.7899999999999991,30.96,31.46,30.61,0.8500000000000014,0.8100000000000023,920950,1234276,498014,736262,-76701
2016-07-24,30.688,31.43,30.24,1.1900000000000013,-1.1900000000000013,31.31,31.83,30.75,1.0799999999999983,-1.0799999999999983,30.124000000000002,30.98,29.05,1.9299999999999997,-1.0700000000000003,30.914,31.6,30.51,1.0899999999999999,-0.5199999999999996,1261956,1591828,710931,880897,787188
2016-07-31,28.254,30.57,26.75,3.8200000000000003,-3.0100000000000016,29.012,30.84,27.73,3.1099999999999994,-3.1099999999999994,27.186,28.64,25.95,2.6900000000000013,-1.490000000000002,27.818,28.91,27.3,1.6099999999999994,-1.4299999999999997,2746852,4926446,1232246,3694200,-1937578
2016-08-07,26.762,27.58,25.63,1.9499999999999993,-1.9499999999999993,26.982,27.85,25.96,1.8900000000000006,-1.8900000000000006,26.126,27.12,25.13,1.990000000000002,-1.7300000000000004,26.334,27.32,25.5,1.8200000000000003,-1.8200000000000003,1830499,2936464,1339603,1596861,-250250
2016-08-14,24.938000000000002,25.69,23.96,1.7300000000000004,-1.7300000000000004,25.096,25.89,24.16,1.7300000000000004,-1.7300000000000004,24.518,25.59,23.74,1.8500000000000014,-1.8500000000000014,24.674,25.71,24.02,1.6900000000000013,-1.6900000000000013,1863080,2801248,917441,1883807,1883807
2016-08-21,24.032,24.7,23.54,1.1600000000000001,-0.46000000000000085,24.41,24.96,23.83,1.1300000000000026,-0.490000000000002,23.612000000000002,24.35,23.0,1.3500000000000014,-0.7600000000000016,23.858,24.69,23.22,1.4700000000000024,-1.0,1582800,1711068,1452159,258909,-82134
2016-08-28,23.727999999999998,23.99,23.2,0.7899999999999991,0.5,24.212,24.37,23.96,0.41000000000000014,-0.019999999999999574,23.422,23.73,23.17,0.5599999999999987,0.35999999999999943,23.933999999999997,24.2,23.58,0.620000000000001,0.21000000000000085,1088849,1457855,783326,674529,-272986
2016-09-04,24.3,24.62,24.09,0.5300000000000011,0.3099999999999987,24.564999999999998,24.86,24.13,0.7300000000000004,0.3200000000000003,23.877499999999998,24.41,23.55,0.8599999999999994,0.00999999999999801,24.2575,24.68,23.62,1.0599999999999987,-0.4399999999999977,1475905,2127188,1083092,1044096,376358
2016-09-11,23.488,24.25,22.54,1.7100000000000009,-0.9600000000000009,24.022,24.83,23.34,1.4899999999999984,-1.0899999999999999,22.836,23.19,22.45,0.740000000000002,-0.6999999999999993,23.504,24.57,22.8,1.7699999999999996,-1.4800000000000004,3049016,6984059,1731788,5252271,4894424
