Date,CHOPFStock_Open_average,CHOPFStock_Open_max,CHOPFStock_Open_min,CHOPFStock_Open_volatility,CHOPFStock_Open_change,CHOPFStock_High_average,CHOPFStock_High_max,CHOPFStock_High_min,CHOPFStock_High_volatility,CHOPFStock_High_change,CHOPFStock_Low_average,CHOPFStock_Low_max,CHOPFStock_Low_min,CHOPFStock_Low_volatility,CHOPFStock_Low_change,CHOPFStock_Close_average,CHOPFStock_Close_max,CHOPFStock_Close_min,CHOPFStock_Close_volatility,CHOPFStock_Close_change,CHOPFStock_Volume_average,CHOPFStock_Volume_max,CHOPFStock_Volume_min,CHOPFStock_Volume_volatility,CHOPFStock_Volume_change
2016-03-27,0.1615,0.2,0.14300000000000002,0.056999999999999995,-0.05000000000000002,0.1805,0.22899999999999998,0.153,0.07599999999999998,-0.04899999999999999,0.154,0.17,0.14300000000000002,0.026999999999999996,-0.020000000000000018,0.16325,0.18,0.15,0.03,0.009999999999999981,4590,14750,1113,13637,-13637
2016-04-03,0.15275,0.18,0.13,0.04999999999999999,0.035999999999999976,0.1595,0.18,0.14400000000000002,0.035999999999999976,0.035999999999999976,0.15000000000000002,0.17600000000000002,0.13,0.04600000000000001,0.032,0.15850000000000003,0.17600000000000002,0.14400000000000002,0.032,0.032,2377,5120,450,4670,2506
2016-04-10,0.15825,0.179,0.14400000000000002,0.034999999999999976,0.015999999999999986,0.221,0.25,0.14400000000000002,0.10599999999999998,0.10599999999999998,0.15825,0.179,0.14400000000000002,0.034999999999999976,0.015999999999999986,0.221,0.25,0.14400000000000002,0.10599999999999998,0.10599999999999998,8701,25887,600,25287,-1894
2016-04-17,0.15,0.17,0.13,0.04000000000000001,-0.04000000000000001,0.15666666666666668,0.17,0.15,0.020000000000000018,-0.020000000000000018,0.147,0.161,0.13,0.031,-0.031,0.15033333333333335,0.161,0.14,0.02099999999999999,-0.02099999999999999,9400,25133,411,24722,24722
2016-04-24,0.16899999999999998,0.185,0.11,0.075,0.075,0.187,0.2,0.18,0.020000000000000018,0.0050000000000000044,0.16899999999999998,0.185,0.11,0.075,0.075,0.187,0.2,0.18,0.020000000000000018,0.0050000000000000044,7912,19010,643,18367,550
2016-05-01,0.1865,0.188,0.185,0.0030000000000000027,0.0030000000000000027,0.1865,0.188,0.185,0.0030000000000000027,0.0030000000000000027,0.1775,0.185,0.17,0.014999999999999986,-0.014999999999999986,0.1775,0.185,0.17,0.014999999999999986,-0.014999999999999986,8795,13590,4001,9589,-9589
2016-05-08,0.14450000000000002,0.15,0.138,0.011999999999999983,-0.011999999999999983,0.15225,0.161,0.138,0.022999999999999993,-0.021999999999999992,0.14450000000000002,0.15,0.138,0.011999999999999983,-0.011999999999999983,0.14975,0.161,0.138,0.022999999999999993,-0.011999999999999983,4350,9000,150,8850,-3100
2016-05-15,0.13,0.13,0.13,0.0,0.0,0.13,0.13,0.13,0.0,0.0,0.13,0.13,0.13,0.0,0.0,0.13,0.13,0.13,0.0,0.0,2473,5000,420,4580,4580
2016-05-22,0.13920000000000002,0.14300000000000002,0.13,0.013000000000000012,-0.010000000000000009,0.13920000000000002,0.14300000000000002,0.13,0.013000000000000012,-0.010000000000000009,0.138,0.14,0.13,0.010000000000000009,-0.010000000000000009,0.138,0.14,0.13,0.010000000000000009,-0.010000000000000009,1977,7725,100,7625,-350
2016-05-29,0.08133333333333334,0.13,0.05,0.08,-0.08,0.19,0.19,0.19,0.0,0.0,0.08066666666666666,0.13,0.05,0.08,-0.08,0.14733333333333334,0.19,0.062,0.128,0.0,8117,23732,300,23432,-23432
2016-06-05,0.16,0.19,0.1,0.09,-0.09,0.16,0.19,0.1,0.09,-0.09,0.15166666666666667,0.19,0.1,0.09,-0.09,0.16,0.19,0.1,0.09,-0.09,1844,5254,100,5154,80
2016-06-12,0.149,0.185,0.11199999999999999,0.07300000000000001,-0.035,0.149,0.185,0.11199999999999999,0.07300000000000001,-0.035,0.149,0.185,0.11199999999999999,0.07300000000000001,-0.035,0.149,0.185,0.11199999999999999,0.07300000000000001,-0.035,329,725,100,625,625
2016-06-19,0.10500000000000001,0.11,0.1,0.009999999999999995,-0.009999999999999995,0.10500000000000001,0.11,0.1,0.009999999999999995,-0.009999999999999995,0.10500000000000001,0.11,0.1,0.009999999999999995,-0.009999999999999995,0.10500000000000001,0.11,0.1,0.009999999999999995,-0.009999999999999995,227,245,210,35,35
2016-06-26,0.08666666666666667,0.1,0.08,0.020000000000000004,-0.020000000000000004,0.09333333333333334,0.12,0.08,0.039999999999999994,-0.039999999999999994,0.08666666666666667,0.1,0.08,0.020000000000000004,-0.020000000000000004,0.08666666666666667,0.1,0.08,0.020000000000000004,-0.020000000000000004,4429,12479,110,12369,-11779
2016-07-03,0.08,0.08,0.08,0.0,0.0,0.08,0.08,0.08,0.0,0.0,0.08,0.08,0.08,0.0,0.0,0.08,0.08,0.08,0.0,0.0,500,500,500,0,0
2016-07-10,0.08,0.08,0.08,0.0,0.0,0.09333333333333334,0.12,0.08,0.039999999999999994,0.039999999999999994,0.07833333333333334,0.08,0.075,0.0050000000000000044,-0.0050000000000000044,0.08566666666666667,0.09699999999999999,0.08,0.016999999999999987,0.016999999999999987,5101,14883,100,14783,14561
2016-07-17,0.084,0.098,0.07,0.027999999999999997,0.027999999999999997,0.1,0.102,0.098,0.00399999999999999,-0.00399999999999999,0.084,0.098,0.07,0.027999999999999997,0.027999999999999997,0.099,0.1,0.098,0.0020000000000000018,-0.0020000000000000018,4365,8580,150,8430,-8430
2016-07-24,0.076,0.087,0.067,0.01999999999999999,-0.0030000000000000027,0.0764,0.087,0.067,0.01999999999999999,-0.0030000000000000027,0.0636,0.087,0.02,0.06699999999999999,-0.0050000000000000044,0.0636,0.087,0.02,0.06699999999999999,-0.0050000000000000044,6264,29182,100,29082,-380
2016-07-31,0.09466666666666666,0.13,0.06,0.07,-0.036000000000000004,0.09466666666666666,0.13,0.06,0.07,-0.036000000000000004,0.08333333333333333,0.13,0.06,0.07,-0.07,0.08333333333333333,0.13,0.06,0.07,-0.07,3925,10015,462,9553,9553
2016-08-07,0.076,0.076,0.076,0.0,0.0,0.076,0.076,0.076,0.0,0.0,0.07200000000000001,0.07200000000000001,0.07200000000000001,0.0,0.0,0.07200000000000001,0.07200000000000001,0.07200000000000001,0.0,0.0,10250,10250,10250,0,0
2016-08-14,0.06,0.06,0.06,0.0,0.0,0.07633333333333334,0.1,0.06,0.04000000000000001,0.031,0.056666666666666664,0.06,0.05,0.009999999999999995,0.0,0.07300000000000001,0.1,0.05,0.05,0.031,8359,21805,1158,20647,-958
2016-08-21,0.08866666666666667,0.13,0.06,0.07,0.07,0.08866666666666667,0.13,0.06,0.07,0.07,0.08333333333333333,0.13,0.06,0.07,0.07,0.08333333333333333,0.13,0.06,0.07,0.07,574,1504,100,1404,-20
2016-08-28,0.0675,0.076,0.06,0.016,-0.016,0.07250000000000001,0.08,0.06,0.020000000000000004,-0.001999999999999988,0.0675,0.076,0.06,0.016,-0.016,0.07250000000000001,0.08,0.06,0.020000000000000004,-0.001999999999999988,2128,6837,100,6737,1075
2016-09-04,0.0635,0.07400000000000001,0.06,0.014000000000000012,0.014000000000000012,0.0635,0.07400000000000001,0.06,0.014000000000000012,0.014000000000000012,0.0625,0.07,0.06,0.010000000000000009,0.010000000000000009,0.0625,0.07,0.06,0.010000000000000009,0.010000000000000009,224,349,150,199,199
2016-09-11,0.12,0.12,0.12,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.06,0.06,0.06,0.0,0.0,0.06,0.06,0.06,0.0,0.0,2166,2166,2166,0,0
2016-09-18,0.08,0.12,0.06,0.06,0.0,0.08,0.12,0.06,0.06,0.0,0.06,0.06,0.06,0.0,0.0,0.06,0.06,0.06,0.0,0.0,1445,2835,600,2235,-300
2016-09-25,0.0645,0.069,0.06,0.009000000000000008,0.009000000000000008,0.0645,0.069,0.06,0.009000000000000008,0.009000000000000008,0.06,0.06,0.06,0.0,0.0,0.06,0.06,0.06,0.0,0.0,2048,6003,150,5853,5853
2016-10-02,0.063,0.069,0.06,0.009000000000000008,0.009000000000000008,0.063,0.069,0.06,0.009000000000000008,0.009000000000000008,0.06,0.06,0.06,0.0,0.0,0.06,0.06,0.06,0.0,0.0,328,550,200,350,-350
2016-10-09,0.06,0.06,0.06,0.0,0.0,0.067,0.07400000000000001,0.06,0.014000000000000012,-0.014000000000000012,0.06,0.06,0.06,0.0,0.0,0.067,0.07400000000000001,0.06,0.014000000000000012,-0.014000000000000012,6162,12125,200,11925,-11925
2016-10-16,0.062,0.062,0.062,0.0,0.0,0.077,0.077,0.077,0.0,0.0,0.062,0.062,0.062,0.0,0.0,0.077,0.077,0.077,0.0,0.0,2450,2450,2450,0,0
2016-10-23,0.055,0.06,0.05,0.009999999999999995,-0.009999999999999995,0.08,0.1,0.06,0.04000000000000001,0.04000000000000001,0.055,0.06,0.05,0.009999999999999995,-0.009999999999999995,0.08,0.1,0.06,0.04000000000000001,0.04000000000000001,1349,2233,465,1768,1768
2016-10-30,0.094,0.094,0.094,0.0,0.0,0.094,0.094,0.094,0.0,0.0,0.094,0.094,0.094,0.0,0.0,0.094,0.094,0.094,0.0,0.0,7200,7200,7200,0,0
2016-11-06,0.05,0.06,0.035,0.024999999999999994,-0.019999999999999997,0.05633333333333334,0.07200000000000001,0.035,0.037000000000000005,-0.026999999999999996,0.04833333333333333,0.06,0.035,0.024999999999999994,-0.015,0.05633333333333334,0.07200000000000001,0.035,0.037000000000000005,-0.026999999999999996,16689,29200,868,28332,-28332
2016-11-13,0.05450000000000001,0.07200000000000001,0.037000000000000005,0.035,0.035,0.05450000000000001,0.07200000000000001,0.037000000000000005,0.035,0.035,0.05450000000000001,0.07200000000000001,0.037000000000000005,0.035,0.035,0.05450000000000001,0.07200000000000001,0.037000000000000005,0.035,0.035,3393,6629,157,6472,6472
2016-11-20,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.0,0.0,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.0,0.0,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.0,0.0,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.0,0.0,385,385,385,0,0
2016-11-27,0.037000000000000005,0.037000000000000005,0.037000000000000005,0.0,0.0,0.04580000000000001,0.07200000000000001,0.037000000000000005,0.035,-0.006999999999999999,0.037000000000000005,0.037000000000000005,0.037000000000000005,0.0,0.0,0.037000000000000005,0.037000000000000005,0.037000000000000005,0.0,0.0,2762,5832,405,5427,-1949
2016-12-04,0.02025,0.040999999999999995,0.001,0.039999999999999994,-0.03699999999999999,0.029249999999999998,0.040999999999999995,0.001,0.039999999999999994,-0.000999999999999994,0.01925,0.040999999999999995,0.001,0.039999999999999994,-0.03699999999999999,0.01925,0.040999999999999995,0.001,0.039999999999999994,-0.03699999999999999,7921,20852,1334,19518,15787
2016-12-11,0.012,0.021,0.006,0.015000000000000001,0.015000000000000001,0.0128,0.021,0.006,0.015000000000000001,0.015000000000000001,0.01,0.015,0.006,0.009,0.009,0.0116,0.019,0.006,0.013,0.009,1404,3434,525,2909,-2804
2016-12-18,0.014,0.019,0.011000000000000001,0.007999999999999998,0.003999999999999998,0.014,0.019,0.011000000000000001,0.007999999999999998,0.003999999999999998,0.012,0.015,0.011000000000000001,0.003999999999999998,0.0,0.012,0.015,0.011000000000000001,0.003999999999999998,0.0,1234,2400,170,2230,1480
2016-12-25,0.0175,0.023,0.013000000000000001,0.009999999999999998,0.0,0.0355,0.053,0.013000000000000001,0.039999999999999994,-0.039999999999999994,0.013250000000000001,0.013999999999999999,0.013000000000000001,0.0009999999999999974,0.0,0.02325,0.053,0.013000000000000001,0.039999999999999994,0.0,5990,11024,1995,9029,-3274
2017-01-01,0.013000000000000001,0.013000000000000001,0.013000000000000001,0.0,0.0,0.013000000000000001,0.013000000000000001,0.013000000000000001,0.0,0.0,0.013000000000000001,0.013000000000000001,0.013000000000000001,0.0,0.0,0.013000000000000001,0.013000000000000001,0.013000000000000001,0.0,0.0,219,300,158,142,-142
2017-01-08,0.014333333333333335,0.017,0.013000000000000001,0.004,0.004,0.014333333333333335,0.017,0.013000000000000001,0.004,0.004,0.014333333333333335,0.017,0.013000000000000001,0.004,0.004,0.014333333333333335,0.017,0.013000000000000001,0.004,0.004,1102,2098,210,1888,-1098
2017-01-15,0.018333333333333333,0.025,0.013000000000000001,0.012,-0.012,0.01966666666666667,0.025,0.017,0.008,-0.008,0.01566666666666667,0.017,0.013000000000000001,0.004,-0.004,0.017,0.017,0.017,0.0,0.0,1260,2238,644,1594,-1594
2017-01-22,0.029333333333333333,0.053,0.013000000000000001,0.039999999999999994,0.039999999999999994,0.029333333333333333,0.053,0.013000000000000001,0.039999999999999994,0.039999999999999994,0.027333333333333334,0.053,0.013000000000000001,0.039999999999999994,0.039999999999999994,0.027333333333333334,0.053,0.013000000000000001,0.039999999999999994,0.039999999999999994,986,1656,300,1356,702
2017-01-29,0.0335,0.040999999999999995,0.026000000000000002,0.014999999999999993,0.014999999999999993,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.0,0.0,0.0335,0.040999999999999995,0.026000000000000002,0.014999999999999993,0.014999999999999993,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.0,0.0,1751,2500,1003,1497,-1497
2017-02-05,0.0165,0.02,0.013000000000000001,0.006999999999999999,0.006999999999999999,0.0205,0.021,0.02,0.0010000000000000009,-0.0010000000000000009,0.0165,0.02,0.013000000000000001,0.006999999999999999,0.006999999999999999,0.0205,0.021,0.02,0.0010000000000000009,-0.0010000000000000009,4649,7726,1573,6153,-6153
2017-02-12,0.048,0.048,0.048,0.0,0.0,0.048,0.048,0.048,0.0,0.0,0.048,0.048,0.048,0.0,0.0,0.048,0.048,0.048,0.0,0.0,3701,3701,3701,0,0
2017-02-19,0.013000000000000001,0.013000000000000001,0.013000000000000001,0.0,0.0,0.0305,0.048,0.013000000000000001,0.035,-0.035,0.013000000000000001,0.013000000000000001,0.013000000000000001,0.0,0.0,0.0305,0.048,0.013000000000000001,0.035,-0.035,4314,4672,3957,715,-715
2017-02-26,0.017666666666666667,0.02,0.013000000000000001,0.006999999999999999,0.006999999999999999,0.02,0.02,0.02,0.0,0.0,0.017666666666666667,0.02,0.013000000000000001,0.006999999999999999,0.006999999999999999,0.02,0.02,0.02,0.0,0.0,3551,9985,200,9785,9515
2017-03-05,0.02,0.02,0.02,0.0,0.0,0.038,0.038,0.038,0.0,0.0,0.02,0.02,0.02,0.0,0.0,0.02,0.02,0.02,0.0,0.0,2936,2936,2936,0,0
2017-03-12,0.02,0.02,0.02,0.0,0.0,0.02,0.02,0.02,0.0,0.0,0.02,0.02,0.02,0.0,0.0,0.02,0.02,0.02,0.0,0.0,5340,9380,1300,8080,8080
2017-03-19,0.02,0.02,0.02,0.0,0.0,0.02,0.02,0.02,0.0,0.0,0.02,0.02,0.02,0.0,0.0,0.02,0.02,0.02,0.0,0.0,440,440,440,0,0
2017-03-26,0.024,0.024,0.024,0.0,0.0,0.024,0.024,0.024,0.0,0.0,0.024,0.024,0.024,0.0,0.0,0.024,0.024,0.024,0.0,0.0,1000,1000,1000,0,0
2017-04-02,0.024,0.024,0.024,0.0,0.0,0.024,0.024,0.024,0.0,0.0,0.02,0.02,0.02,0.0,0.0,0.02,0.02,0.02,0.0,0.0,300,300,300,0,0
2017-04-09,0.015,0.015,0.015,0.0,0.0,0.015,0.015,0.015,0.0,0.0,0.015,0.015,0.015,0.0,0.0,0.015,0.015,0.015,0.0,0.0,100,100,100,0,0
2017-04-16,0.02,0.02,0.02,0.0,0.0,0.04,0.04,0.04,0.0,0.0,0.02,0.02,0.02,0.0,0.0,0.04,0.04,0.04,0.0,0.0,10820,10820,10820,0,0
2017-04-23,0.019,0.022000000000000002,0.015,0.007000000000000003,0.0020000000000000018,0.027333333333333334,0.04,0.02,0.02,0.0020000000000000018,0.017333333333333333,0.022000000000000002,0.015,0.007000000000000003,0.007000000000000003,0.025666666666666667,0.04,0.015,0.025,0.007000000000000003,2891,5983,1116,4867,-4867
2017-04-30,0.015,0.015,0.015,0.0,0.0,0.015,0.015,0.015,0.0,0.0,0.015,0.015,0.015,0.0,0.0,0.015,0.015,0.015,0.0,0.0,200,200,200,0,0
2017-05-07,0.016666666666666666,0.022000000000000002,0.013000000000000001,0.009000000000000001,-0.009000000000000001,0.016666666666666666,0.022000000000000002,0.013000000000000001,0.009000000000000001,-0.009000000000000001,0.016666666666666666,0.022000000000000002,0.013000000000000001,0.009000000000000001,-0.009000000000000001,0.016666666666666666,0.022000000000000002,0.013000000000000001,0.009000000000000001,-0.009000000000000001,789,2030,137,1893,63
2017-05-14,0.0172,0.022000000000000002,0.013000000000000001,0.009000000000000001,0.0010000000000000009,0.0172,0.022000000000000002,0.013000000000000001,0.009000000000000001,0.0010000000000000009,0.0172,0.022000000000000002,0.013000000000000001,0.009000000000000001,0.0010000000000000009,0.0172,0.022000000000000002,0.013000000000000001,0.009000000000000001,0.0010000000000000009,329,500,110,390,-15
2017-05-21,0.015000000000000001,0.018000000000000002,0.013000000000000001,0.005000000000000001,-0.005000000000000001,0.019000000000000003,0.022000000000000002,0.013000000000000001,0.009000000000000001,-0.009000000000000001,0.015000000000000001,0.018000000000000002,0.013000000000000001,0.005000000000000001,-0.005000000000000001,0.019000000000000003,0.022000000000000002,0.013000000000000001,0.009000000000000001,-0.009000000000000001,6068,15355,350,15005,-2150
2017-05-28,0.012333333333333335,0.013000000000000001,0.011000000000000001,0.002,-0.002,0.018666666666666668,0.032,0.011000000000000001,0.020999999999999998,-0.020999999999999998,0.012333333333333335,0.013000000000000001,0.011000000000000001,0.002,-0.002,0.018666666666666668,0.032,0.011000000000000001,0.020999999999999998,-0.020999999999999998,7810,22795,237,22558,-22395
2017-06-04,0.0265,0.038,0.015,0.023,0.023,0.0265,0.038,0.015,0.023,0.023,0.0265,0.038,0.015,0.023,0.023,0.0265,0.038,0.015,0.023,0.023,7001,13800,202,13598,13598
2017-06-11,0.027,0.047,0.013000000000000001,0.034,0.034,0.027,0.047,0.013000000000000001,0.034,0.034,0.027,0.047,0.013000000000000001,0.034,0.034,0.027,0.047,0.013000000000000001,0.034,0.034,4144,9784,150,9634,9634
2017-06-18,0.013000000000000001,0.013000000000000001,0.013000000000000001,0.0,0.0,0.013000000000000001,0.013000000000000001,0.013000000000000001,0.0,0.0,0.013000000000000001,0.013000000000000001,0.013000000000000001,0.0,0.0,0.013000000000000001,0.013000000000000001,0.013000000000000001,0.0,0.0,500,500,500,0,0
2017-06-25,0.013000000000000001,0.013000000000000001,0.013000000000000001,0.0,0.0,0.013000000000000001,0.013000000000000001,0.013000000000000001,0.0,0.0,0.013000000000000001,0.013000000000000001,0.013000000000000001,0.0,0.0,0.013000000000000001,0.013000000000000001,0.013000000000000001,0.0,0.0,1650,1650,1650,0,0
2017-07-02,0.015250000000000001,0.022000000000000002,0.013000000000000001,0.009000000000000001,0.009000000000000001,0.015250000000000001,0.022000000000000002,0.013000000000000001,0.009000000000000001,0.009000000000000001,0.015250000000000001,0.022000000000000002,0.013000000000000001,0.009000000000000001,0.009000000000000001,0.015250000000000001,0.022000000000000002,0.013000000000000001,0.009000000000000001,0.009000000000000001,462,930,200,730,-409
2017-07-09,0.17575,0.588,0.016,0.572,-0.5539999999999999,0.17575,0.588,0.016,0.572,-0.5539999999999999,0.16325,0.588,0.015,0.573,-0.5539999999999999,0.16325,0.588,0.015,0.573,-0.5539999999999999,1351,4406,100,4306,700
2017-07-16,0.016,0.016,0.016,0.0,0.0,0.016,0.016,0.016,0.0,0.0,0.016,0.016,0.016,0.0,0.0,0.016,0.016,0.016,0.0,0.0,209,209,209,0,0
2017-07-23,0.034,0.034,0.034,0.0,0.0,0.04,0.04,0.04,0.0,0.0,0.034,0.034,0.034,0.0,0.0,0.04,0.04,0.04,0.0,0.0,21330,21330,21330,0,0
2017-07-30,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.0,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.0,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.0,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.0,1190,1190,1190,0,0
2017-08-06,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.0,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.0,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.0,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.0,5992,5992,5992,0,0
2017-08-13,0.136,0.24,0.018000000000000002,0.22199999999999998,-0.09,0.136,0.24,0.018000000000000002,0.22199999999999998,-0.09,0.092,0.24,0.018000000000000002,0.22199999999999998,-0.22199999999999998,0.09266666666666666,0.24,0.018000000000000002,0.22199999999999998,-0.22,12694,37273,310,36963,36963
2017-08-20,0.021500000000000002,0.022000000000000002,0.021,0.0010000000000000009,0.0010000000000000009,0.021500000000000002,0.022000000000000002,0.021,0.0010000000000000009,0.0010000000000000009,0.021500000000000002,0.022000000000000002,0.021,0.0010000000000000009,0.0010000000000000009,0.021500000000000002,0.022000000000000002,0.021,0.0010000000000000009,0.0010000000000000009,3712,7205,220,6985,-6985
2017-08-27,0.025,0.034,0.022000000000000002,0.012,0.0,0.025,0.034,0.022000000000000002,0.012,0.0,0.025,0.034,0.022000000000000002,0.012,0.0,0.025,0.034,0.022000000000000002,0.012,0.0,1432,5000,100,4900,-4860
2017-09-03,0.04,0.04,0.04,0.0,0.0,0.099,0.099,0.099,0.0,0.0,0.04,0.04,0.04,0.0,0.0,0.07,0.07,0.07,0.0,0.0,15774,15774,15774,0,0
2017-09-10,0.066,0.07,0.057999999999999996,0.01200000000000001,-0.01200000000000001,0.09466666666666666,0.126,0.057999999999999996,0.068,-0.068,0.066,0.07,0.057999999999999996,0.01200000000000001,-0.01200000000000001,0.09466666666666666,0.126,0.057999999999999996,0.068,-0.068,6111,16012,425,15587,-1472
2017-09-17,0.06725,0.095,0.042,0.053,-0.017999999999999995,0.06925,0.095,0.042,0.053,-0.017999999999999995,0.06725,0.095,0.042,0.053,-0.017999999999999995,0.06925,0.095,0.042,0.053,-0.017999999999999995,3466,10000,165,9835,35
2017-09-24,0.05,0.05,0.05,0.0,0.0,0.05,0.05,0.05,0.0,0.0,0.043,0.043,0.043,0.0,0.0,0.043,0.043,0.043,0.0,0.0,410,410,410,0,0
2017-10-01,0.055,0.068,0.047,0.021000000000000005,0.021000000000000005,0.055,0.068,0.047,0.021000000000000005,0.021000000000000005,0.052333333333333336,0.06,0.047,0.012999999999999998,0.012999999999999998,0.052333333333333336,0.06,0.047,0.012999999999999998,0.012999999999999998,1339,2480,490,1990,1990
2017-10-08,0.07,0.075,0.065,0.009999999999999995,0.009999999999999995,0.07,0.075,0.065,0.009999999999999995,0.009999999999999995,0.07,0.075,0.065,0.009999999999999995,0.009999999999999995,0.07,0.075,0.065,0.009999999999999995,0.009999999999999995,2595,3450,1740,1710,-1710
2017-10-15,0.10350000000000001,0.11900000000000001,0.08800000000000001,0.031,-0.031,0.10400000000000001,0.12,0.08800000000000001,0.03199999999999999,-0.03199999999999999,0.10350000000000001,0.11900000000000001,0.08800000000000001,0.031,-0.031,0.10400000000000001,0.12,0.08800000000000001,0.03199999999999999,-0.03199999999999999,1075,1700,450,1250,-1250
2017-10-22,0.06666666666666667,0.07,0.06,0.010000000000000009,-0.010000000000000009,0.06666666666666667,0.07,0.06,0.010000000000000009,-0.010000000000000009,0.06666666666666667,0.07,0.06,0.010000000000000009,-0.010000000000000009,0.06666666666666667,0.07,0.06,0.010000000000000009,-0.010000000000000009,994,2100,300,1800,282
2017-10-29,0.063,0.069,0.06,0.009000000000000008,0.0,0.063,0.069,0.06,0.009000000000000008,0.0,0.063,0.069,0.06,0.009000000000000008,0.0,0.063,0.069,0.06,0.009000000000000008,0.0,1413,3171,280,2891,-510
