Date,ENSG_stock_Open_average,ENSG_stock_Open_max,ENSG_stock_Open_min,ENSG_stock_Open_volatility,ENSG_stock_Open_change,ENSG_stock_High_average,ENSG_stock_High_max,ENSG_stock_High_min,ENSG_stock_High_volatility,ENSG_stock_High_change,ENSG_stock_Low_average,ENSG_stock_Low_max,ENSG_stock_Low_min,ENSG_stock_Low_volatility,ENSG_stock_Low_change,ENSG_stock_Close_average,ENSG_stock_Close_max,ENSG_stock_Close_min,ENSG_stock_Close_volatility,ENSG_stock_Close_change,ENSG_stock_Volume_average,ENSG_stock_Volume_max,ENSG_stock_Volume_min,ENSG_stock_Volume_volatility,ENSG_stock_Volume_change
2016-01-03,21.52,22.06,20.62,1.4399999999999977,-1.4399999999999977,21.828,22.08,21.42,0.6599999999999966,-0.639999999999997,21.169999999999998,21.59,20.46,1.129999999999999,-1.129999999999999,21.452,21.76,20.94,0.8200000000000003,-0.759999999999998,245343,310511,125266,185245,41540
2016-01-10,20.98,21.33,20.6,0.7299999999999969,-0.41000000000000014,21.528,21.83,21.32,0.509999999999998,0.3099999999999987,20.428,20.85,19.92,0.9299999999999997,-0.41999999999999815,21.038,21.26,20.45,0.8100000000000023,0.19000000000000128,310295,414468,171292,243176,241018
2016-01-17,21.314999999999998,21.71,21.08,0.6300000000000026,-0.3000000000000007,21.92,22.25,21.54,0.7100000000000009,-0.39000000000000057,20.73,21.25,20.2,1.0500000000000007,-0.41000000000000014,21.322499999999998,21.84,20.87,0.9699999999999989,-0.3200000000000003,377466,501006,304085,196921,-83438
2016-01-24,21.224,21.43,21.04,0.39000000000000057,0.3099999999999987,21.78,22.46,21.47,0.990000000000002,0.7699999999999996,20.983999999999998,21.4,20.7,0.6999999999999993,0.46999999999999886,21.48,22.45,20.99,1.4600000000000009,1.4600000000000009,367834,438176,302628,135548,83375
2016-01-31,21.992,22.48,21.26,1.2199999999999989,-1.139999999999997,22.258,22.85,21.45,1.4000000000000021,-1.4000000000000021,21.226,21.98,20.3,1.6799999999999997,-1.6799999999999997,21.658,22.6,20.34,2.2600000000000016,-2.2600000000000016,217318,304190,156368,147822,-110600
2016-02-07,19.308,20.09,18.49,1.6000000000000014,-1.6000000000000014,19.936,20.43,19.35,1.0799999999999983,-0.740000000000002,18.918,19.69,17.6,2.09,-1.1600000000000001,19.382,20.11,18.55,1.5599999999999987,-1.1799999999999997,365899,546188,286411,259777,105653
2016-02-14,18.7325,18.79,18.71,0.0799999999999983,0.00999999999999801,19.18,19.29,19.03,0.259999999999998,0.08999999999999986,18.6025,18.69,18.44,0.25,0.17999999999999972,18.7725,18.87,18.65,0.22000000000000242,0.17999999999999972,322320,390598,255960,134638,67194
2016-02-21,19.758333333333333,20.91,19.02,1.8900000000000006,1.8900000000000006,20.263333333333332,20.98,19.61,1.370000000000001,1.25,19.57,20.91,18.98,1.9299999999999997,1.9200000000000017,20.071666666666665,20.93,19.27,1.6600000000000001,1.5800000000000018,289245,333627,224839,108788,-25957
2016-02-28,20.948,21.61,20.6,1.009999999999998,0.6499999999999986,21.444,22.42,20.86,1.5600000000000023,1.4300000000000033,20.68,21.53,20.36,1.1700000000000017,1.0400000000000027,21.112000000000002,21.95,20.51,1.4399999999999977,1.4399999999999977,258457,332549,172906,159643,78465
2016-03-06,21.712,21.93,21.32,0.6099999999999994,-0.19000000000000128,22.04,22.15,21.92,0.22999999999999687,0.11999999999999744,21.336,21.56,21.0,0.5599999999999987,-0.019999999999999574,21.654,22.07,21.22,0.8500000000000014,0.3200000000000003,209308,253067,162730,90337,-70763
2016-03-13,21.544,22.07,21.2,0.870000000000001,-0.740000000000002,21.834,22.27,21.36,0.9100000000000001,-0.3200000000000003,21.23,21.82,20.62,1.1999999999999993,-0.5199999999999996,21.498,21.88,21.2,0.6799999999999997,0.03999999999999915,193430,347869,117117,230752,198921
2016-03-20,21.65,21.92,21.48,0.4400000000000013,-0.3500000000000014,22.005,22.18,21.83,0.3500000000000014,-0.3099999999999987,21.275,21.4,21.15,0.25,-0.19000000000000128,21.595,21.64,21.53,0.10999999999999943,0.04999999999999716,136756,183331,99027,84304,42934
2016-03-27,22.45,22.91,21.73,1.1799999999999997,0.9199999999999982,22.945999999999998,23.33,22.43,0.8999999999999986,0.8999999999999986,22.208000000000002,22.69,21.41,1.2800000000000011,0.9199999999999982,22.732,23.01,22.3,0.7100000000000009,0.7100000000000009,260984,381045,179032,202013,-37057
2016-04-03,22.8,23.19,22.42,0.7699999999999996,0.08999999999999986,23.122,23.36,22.77,0.5899999999999999,0.07000000000000028,22.54,22.73,22.29,0.4400000000000013,0.120000000000001,22.806,23.07,22.45,0.620000000000001,0.21000000000000085,238442,393860,166737,227123,-37103
2016-04-10,22.88,23.1,22.42,0.6799999999999997,0.11000000000000298,23.098,23.31,22.72,0.5899999999999999,0.3200000000000003,22.584,22.96,22.13,0.8300000000000018,0.8300000000000018,22.876,23.23,22.26,0.9699999999999989,0.9699999999999989,265489,449125,191116,258009,-20591
2016-04-17,22.983999999999998,23.22,22.75,0.46999999999999886,-0.2699999999999996,23.188,23.43,22.98,0.4499999999999993,-0.03999999999999915,22.686,22.85,22.6,0.25,0.17999999999999972,22.956,23.19,22.78,0.41000000000000014,0.39000000000000057,292557,392661,185257,207404,-131383
2016-04-24,23.256,23.46,23.02,0.4400000000000013,-0.1700000000000017,23.454,23.86,23.02,0.8399999999999999,-0.3000000000000007,22.82,23.15,22.24,0.9100000000000001,-0.620000000000001,23.152,23.47,22.56,0.9100000000000001,-0.6000000000000014,197084,282209,150633,131576,94121
2016-05-01,22.336,22.7,21.93,0.7699999999999996,-0.7699999999999996,22.606,22.87,22.18,0.6900000000000013,-0.6000000000000014,21.838,22.3,21.63,0.6700000000000017,-0.1999999999999993,22.3,22.6,21.92,0.6799999999999997,-0.5799999999999983,325857,560950,167014,393936,-295312
2016-05-08,21.732,22.33,20.85,1.4799999999999969,-0.9499999999999993,22.32,23.48,21.18,2.3000000000000007,-1.2199999999999989,21.146,21.92,20.27,1.6500000000000021,-1.4200000000000017,21.474,22.38,20.5,1.879999999999999,-1.6400000000000006,431044,707156,163403,543753,150808
2016-05-15,20.306,20.48,20.15,0.33000000000000185,-0.28999999999999915,20.526,20.73,20.19,0.5399999999999991,-0.4499999999999993,20.038,20.3,19.84,0.46000000000000085,-0.46000000000000085,20.224,20.5,20.0,0.5,-0.5,275188,361275,165086,196189,-128659
2016-05-22,19.844,20.0,19.51,0.48999999999999844,-0.4299999999999997,20.034,20.16,19.87,0.28999999999999915,-0.17999999999999972,19.622,19.79,19.38,0.41000000000000014,-0.3500000000000014,19.79,19.97,19.58,0.39000000000000057,-0.08999999999999986,231226,314444,160042,154402,-13975
2016-05-29,19.8875,20.18,19.63,0.5500000000000007,0.5500000000000007,20.115000000000002,20.27,19.94,0.3299999999999983,0.3299999999999983,19.79,20.08,19.45,0.629999999999999,0.629999999999999,20.04,20.18,19.85,0.3299999999999983,0.3099999999999987,232408,267432,203134,64298,-7274
2016-06-05,20.788,21.41,20.15,1.2600000000000016,0.7100000000000009,21.228,21.49,20.68,0.8099999999999987,0.8099999999999987,20.616,20.92,20.11,0.8100000000000023,0.5600000000000023,20.951999999999998,21.4,20.54,0.8599999999999994,0.22000000000000242,267059,333219,207747,125472,14624
2016-06-12,20.206,20.36,19.99,0.370000000000001,-0.360000000000003,20.394,20.74,19.99,0.75,-0.75,19.828,20.24,19.13,1.1099999999999994,-0.8800000000000026,19.98,20.35,19.17,1.1799999999999997,-1.0399999999999991,271214,509145,155459,353686,197427
2016-06-19,19.682,20.05,19.43,0.620000000000001,0.1700000000000017,20.22,20.76,19.78,0.9800000000000004,0.870000000000001,19.52,19.89,19.24,0.6500000000000021,0.33999999999999986,19.936,20.43,19.51,0.9199999999999982,0.5799999999999983,379767,632225,188323,443902,148217
2016-06-26,20.256,21.08,19.72,1.3599999999999994,1.2399999999999984,20.614,21.39,20.05,1.3399999999999999,1.3399999999999999,19.974,20.59,19.47,1.120000000000001,1.1099999999999994,20.378,21.02,19.51,1.509999999999998,1.509999999999998,314282,515114,189371,325743,-232243
2016-07-03,20.8325,21.14,20.48,0.6600000000000001,0.23000000000000043,21.1825,21.5,20.96,0.5399999999999991,0.39000000000000057,20.6075,20.99,20.33,0.6600000000000001,0.6600000000000001,20.9625,21.37,20.62,0.75,0.75,198770,245702,127892,117810,31878
2016-07-10,21.74,21.96,21.3,0.6600000000000001,0.6600000000000001,21.96,22.07,21.83,0.240000000000002,0.13000000000000256,21.482,21.65,21.3,0.34999999999999787,0.14999999999999858,21.704,21.78,21.6,0.17999999999999972,0.07000000000000028,226426,274824,177194,97630,-40278
2016-07-17,21.67,21.72,21.6,0.11999999999999744,0.0799999999999983,21.87,22.1,21.73,0.370000000000001,0.370000000000001,21.578,21.68,21.45,0.23000000000000043,0.23000000000000043,21.742,21.98,21.62,0.35999999999999943,0.35999999999999943,217286,253479,149658,103821,-103821
2016-07-24,21.8,21.97,21.59,0.379999999999999,-0.379999999999999,21.872,22.03,21.69,0.33999999999999986,-0.28999999999999915,21.484,21.68,21.16,0.5199999999999996,-0.4400000000000013,21.71,21.94,21.5,0.4400000000000013,-0.3299999999999983,210133,322541,160127,162414,149876
2016-07-31,19.951999999999998,21.52,18.88,2.6400000000000006,-2.370000000000001,20.254,21.75,19.36,2.3900000000000006,-2.0100000000000016,19.228,21.36,17.87,3.4899999999999984,-2.210000000000001,19.656,21.49,18.87,2.6199999999999974,-1.9100000000000001,694687,1039507,438862,600645,-179428
2016-08-07,19.236,19.67,18.58,1.0900000000000034,-0.9600000000000009,19.482,20.07,18.84,1.2300000000000004,-0.9400000000000013,18.944,19.43,18.53,0.8999999999999986,-0.8999999999999986,19.05,19.71,18.6,1.1099999999999994,-1.1099999999999994,386140,560860,246833,314027,-130849
2016-08-14,18.726,19.08,18.43,0.6499999999999986,-0.03999999999999915,18.934,19.21,18.62,0.5899999999999999,-0.5899999999999999,18.488,18.76,18.32,0.4400000000000013,-0.28000000000000114,18.716,19.13,18.45,0.6799999999999997,-0.6799999999999997,262762,309892,228422,81470,31360
2016-08-21,18.534,18.65,18.46,0.18999999999999773,0.07000000000000028,18.728,18.86,18.61,0.25,0.030000000000001137,18.308,18.39,18.25,0.14000000000000057,0.05000000000000071,18.528,18.75,18.44,0.3099999999999987,-0.029999999999997584,178750,262127,113206,148921,-29917
2016-08-28,18.738,18.92,18.5,0.4200000000000017,0.4200000000000017,18.992,19.44,18.7,0.740000000000002,0.740000000000002,18.602,18.83,18.46,0.36999999999999744,0.36999999999999744,18.898,19.4,18.63,0.7699999999999996,0.7699999999999996,151045,271688,79671,192017,192017
2016-09-04,19.985,20.77,19.37,1.3999999999999986,1.3999999999999986,20.3925,21.0,19.55,1.4499999999999993,1.2199999999999989,19.715,20.17,19.1,1.0700000000000003,0.889999999999997,20.3325,21.0,19.54,1.4600000000000009,1.0199999999999996,352157,471578,256011,215567,215567
2016-09-11,20.672,20.9,20.5,0.3999999999999986,0.14000000000000057,20.922,21.05,20.76,0.28999999999999915,-0.120000000000001,20.472,20.67,20.32,0.3500000000000014,0.21000000000000085,20.762,21.0,20.6,0.3999999999999986,-0.17999999999999972,308726,386953,247419,139534,99768
2016-09-18,21.088,21.35,20.82,0.5300000000000011,0.5300000000000011,21.31,21.63,21.06,0.5700000000000003,0.5700000000000003,20.926000000000002,21.26,20.64,0.620000000000001,0.5300000000000011,21.184,21.43,20.95,0.4800000000000004,0.35999999999999943,230030,318009,138324,179685,-48943
2016-09-25,20.759999999999998,21.2,20.14,1.0599999999999987,-1.0599999999999987,20.986,21.46,20.26,1.1999999999999993,-0.9499999999999993,20.492,20.9,19.96,0.9399999999999977,-0.9399999999999977,20.56,20.93,20.13,0.8000000000000007,-0.8000000000000007,258217,338475,188497,149978,149978
2016-10-02,20.19,20.48,19.97,0.5100000000000016,0.19000000000000128,20.346,20.54,20.23,0.3099999999999987,0.0,19.908,20.15,19.67,0.4799999999999969,0.09999999999999787,20.186,20.43,20.05,0.379999999999999,-0.05000000000000071,207153,238721,190701,48020,-42502
2016-10-09,19.902,20.57,19.16,1.4100000000000001,-0.5199999999999996,20.184,20.77,19.72,1.0500000000000007,-1.0,19.48,19.95,19.03,0.9199999999999982,-0.46999999999999886,19.812,20.6,19.28,1.3200000000000003,-0.9400000000000013,226431,323556,144500,179056,48911
