Date,TSCO_stock_Open_average,TSCO_stock_Open_max,TSCO_stock_Open_min,TSCO_stock_Open_volatility,TSCO_stock_Open_change,TSCO_stock_High_average,TSCO_stock_High_max,TSCO_stock_High_min,TSCO_stock_High_volatility,TSCO_stock_High_change,TSCO_stock_Low_average,TSCO_stock_Low_max,TSCO_stock_Low_min,TSCO_stock_Low_volatility,TSCO_stock_Low_change,TSCO_stock_Close_average,TSCO_stock_Close_max,TSCO_stock_Close_min,TSCO_stock_Close_volatility,TSCO_stock_Close_change,TSCO_stock_Volume_average,TSCO_stock_Volume_max,TSCO_stock_Volume_min,TSCO_stock_Volume_volatility,TSCO_stock_Volume_change
2016-01-03,82.66,83.81,81.12,2.6899999999999977,-1.1099999999999994,83.992,85.09,83.07,2.0200000000000102,-0.9300000000000068,82.006,83.13,80.71,2.4200000000000017,-1.0699999999999932,82.864,83.75,81.86,1.8900000000000006,-1.8900000000000006,1374307,1757337,1073774,683563,-386411
2016-01-10,82.622,85.26,80.66,4.6000000000000085,-1.8500000000000085,84.074,85.35,82.73,2.6199999999999903,-0.47999999999998977,81.126,82.67,80.19,2.480000000000004,-0.8400000000000034,82.67,84.66,81.49,3.1700000000000017,-1.1600000000000108,2081059,3932771,1221966,2710805,515137
2016-01-17,83.02250000000001,85.4,81.96,3.440000000000012,3.200000000000003,84.3825,85.42,83.25,2.1700000000000017,1.2199999999999989,81.7625,83.89,80.04,3.8499999999999943,2.2900000000000063,83.2725,84.84,81.49,3.3500000000000085,1.3800000000000097,1732774,2307825,1074432,1233393,-462331
2016-01-24,84.518,85.77,82.61,3.1599999999999966,0.9399999999999977,86.33800000000001,88.56,85.24,3.3200000000000074,3.3200000000000074,82.85,85.43,78.41,7.02000000000001,2.010000000000005,85.344,88.31,83.52,4.790000000000006,4.790000000000006,1832674,3033288,1314310,1718978,490520
2016-01-31,85.572,87.45,83.38,4.070000000000007,-4.070000000000007,86.34,88.04,84.19,3.8500000000000085,-3.8500000000000085,83.286,85.66,80.56,5.099999999999994,-4.730000000000004,84.404,86.72,80.78,5.939999999999998,-5.939999999999998,1522344,1813709,1079641,734068,-194051
2016-02-07,80.858,82.5,79.43,3.069999999999993,2.3799999999999955,82.478,83.8,80.21,3.5900000000000034,3.480000000000004,80.12,81.75,78.05,3.700000000000003,3.700000000000003,81.674,83.48,79.82,3.660000000000011,3.660000000000011,1214020,1678426,722293,956133,-921470
2016-02-14,85.1075,86.15,84.13,2.0200000000000102,-0.3299999999999983,85.8025,86.67,84.77,1.9000000000000057,-1.0799999999999983,84.0325,85.43,83.12,2.3100000000000023,-0.45999999999999375,85.1725,86.01,84.52,1.490000000000009,-0.9200000000000017,915564,1059623,690159,369464,-369464
2016-02-21,85.35666666666667,86.25,83.92,2.3299999999999983,-0.539999999999992,86.10833333333333,87.12,84.8,2.3200000000000074,-2.1300000000000097,84.37166666666667,85.01,83.28,1.730000000000004,-0.23000000000000398,85.32166666666667,86.39,84.78,1.6099999999999994,-1.5900000000000034,833440,1081474,622320,459154,-360584
2016-02-28,86.112,87.06,84.7,2.3599999999999994,1.980000000000004,87.402,87.97,86.44,1.5300000000000011,1.5300000000000011,85.14999999999999,85.84,84.07,1.7700000000000102,1.7700000000000102,86.61399999999999,87.63,84.57,3.0600000000000023,2.730000000000004,820782,1025720,630408,395312,-120687
2016-03-06,87.136,89.75,85.3,4.450000000000003,3.1200000000000045,88.548,90.53,86.81,3.719999999999999,3.480000000000004,86.618,89.3,85.08,4.219999999999999,4.019999999999996,87.542,90.31,85.81,4.5,4.5,1095147,1709260,825979,883281,133696
