Date,KMPR_stock_Open_average,KMPR_stock_Open_max,KMPR_stock_Open_min,KMPR_stock_Open_volatility,KMPR_stock_Open_change,KMPR_stock_High_average,KMPR_stock_High_max,KMPR_stock_High_min,KMPR_stock_High_volatility,KMPR_stock_High_change,KMPR_stock_Low_average,KMPR_stock_Low_max,KMPR_stock_Low_min,KMPR_stock_Low_volatility,KMPR_stock_Low_change,KMPR_stock_Close_average,KMPR_stock_Close_max,KMPR_stock_Close_min,KMPR_stock_Close_volatility,KMPR_stock_Close_change,KMPR_stock_Volume_average,KMPR_stock_Volume_max,KMPR_stock_Volume_min,KMPR_stock_Volume_volatility,KMPR_stock_Volume_change
2016-01-03,35.806,36.66,35.43,1.2299999999999969,-1.2299999999999969,36.088,36.73,35.53,1.1999999999999957,-1.1999999999999957,35.217999999999996,35.64,34.44,1.2000000000000028,-1.2000000000000028,35.516,36.08,34.49,1.5899999999999963,-1.3299999999999983,169041,200955,119569,81386,-16381
2016-01-10,33.93,34.63,33.16,1.470000000000006,-1.3300000000000054,34.238,34.95,33.54,1.4100000000000037,-1.4100000000000037,33.132,33.89,32.21,1.6799999999999997,-1.6799999999999997,33.548,34.14,32.76,1.3800000000000026,-1.3800000000000026,142934,154492,118042,36450,34739
2016-01-17,32.3675,33.03,31.83,1.2000000000000028,-0.8400000000000034,32.802499999999995,33.13,32.66,0.47000000000000597,-0.47000000000000597,31.77,32.09,31.31,0.7800000000000047,-0.1600000000000037,32.3125,32.66,31.77,0.889999999999997,0.23999999999999488,149162,160475,141891,18584,-4855
2016-01-24,32.952,33.61,32.31,1.2999999999999972,1.0700000000000003,33.506,34.56,32.74,1.8200000000000003,1.8200000000000003,32.658,33.58,31.87,1.7099999999999973,1.7099999999999973,33.206,34.56,32.1,2.460000000000001,2.460000000000001,171579,318315,113878,204437,190178
2016-01-31,32.752,34.3,30.42,3.8799999999999955,-3.8799999999999955,33.066,34.78,30.99,3.7900000000000027,-3.7900000000000027,31.13,33.41,25.33,8.079999999999998,-8.079999999999998,31.54,33.66,26.12,7.539999999999996,-7.539999999999996,172022,433529,79948,353581,300892
2016-02-07,24.854,25.89,23.68,2.210000000000001,-2.210000000000001,25.348,25.98,24.41,1.5700000000000003,-1.1799999999999997,24.378,25.13,23.51,1.6199999999999974,-1.1900000000000013,24.86,25.55,23.8,1.75,-0.7899999999999991,260764,334014,205221,128793,-92458
2016-02-14,26.072499999999998,26.93,25.02,1.9100000000000001,1.7100000000000009,26.8,28.14,25.53,2.6099999999999994,1.7999999999999972,25.835,26.63,24.75,1.879999999999999,1.879999999999999,26.2725,26.87,25.31,1.5600000000000023,1.5600000000000023,258378,394451,183048,211403,36079
2016-02-21,27.114,27.77,26.51,1.259999999999998,0.7199999999999989,27.472,27.86,27.17,0.6899999999999977,0.46000000000000085,26.87,27.22,26.37,0.8499999999999979,0.2799999999999976,27.232,27.61,26.72,0.8900000000000006,0.6400000000000006,144680,188480,114285,74195,-9521
2016-02-28,27.701999999999998,28.23,27.17,1.0599999999999987,0.6700000000000017,27.908,28.23,27.56,0.6700000000000017,0.6700000000000017,27.328,27.68,26.86,0.8200000000000003,0.7800000000000011,27.678,28.09,26.88,1.2100000000000009,1.0600000000000023,126756,166386,90654,75732,-32368
2016-03-06,28.192,28.71,27.73,0.9800000000000004,0.9800000000000004,28.626,29.25,28.3,0.9499999999999993,0.6900000000000013,27.948,28.62,27.71,0.9100000000000001,0.8900000000000006,28.414,29.18,27.96,1.2199999999999989,0.629999999999999,123740,144219,87057,57162,-55060
2016-03-13,29.39,30.87,28.6,2.2699999999999996,1.8399999999999999,30.064,31.45,28.98,2.469999999999999,2.2399999999999984,29.096,30.73,28.18,2.5500000000000007,2.5500000000000007,29.91,31.42,28.69,2.7300000000000004,2.5,230235,527783,77946,449837,449837
2016-03-20,29.915,31.3,28.59,2.710000000000001,-2.710000000000001,29.925,31.3,28.59,2.710000000000001,-2.710000000000001,29.1275,30.03,28.03,2.0,-2.0,29.3275,30.34,28.34,2.0,-2.0,129573,179661,96680,82981,-52045
2016-03-27,29.346,30.05,28.53,1.5199999999999996,0.6999999999999993,29.884,30.23,29.35,0.879999999999999,0.3999999999999986,29.104,29.79,28.53,1.259999999999998,0.3200000000000003,29.676,29.93,29.27,0.6600000000000001,0.4499999999999993,137554,171583,89722,81861,37441
2016-04-03,29.24,29.75,29.0,0.75,-0.7100000000000009,29.458000000000002,29.94,29.0,0.9400000000000013,-0.4299999999999997,28.824,29.2,28.42,0.7799999999999976,-0.41000000000000014,29.024,29.22,28.76,0.4599999999999973,-0.33999999999999986,156112,268376,76623,191753,-31007
2016-04-10,29.71,30.66,28.89,1.7699999999999996,1.5700000000000003,30.21,30.93,29.35,1.5799999999999983,1.370000000000001,29.476,30.28,28.72,1.5600000000000023,1.5600000000000023,29.918,30.81,28.76,2.049999999999997,1.5899999999999999,115987,161559,65079,96480,88142
