Date,BOCHStock_Open_average,BOCHStock_Open_max,BOCHStock_Open_min,BOCHStock_Open_volatility,BOCHStock_Open_change,BOCHStock_High_average,BOCHStock_High_max,BOCHStock_High_min,BOCHStock_High_volatility,BOCHStock_High_change,BOCHStock_Low_average,BOCHStock_Low_max,BOCHStock_Low_min,BOCHStock_Low_volatility,BOCHStock_Low_change,BOCHStock_Close_average,BOCHStock_Close_max,BOCHStock_Close_min,BOCHStock_Close_volatility,BOCHStock_Close_change,BOCHStock_Volume_average,BOCHStock_Volume_max,BOCHStock_Volume_min,BOCHStock_Volume_volatility,BOCHStock_Volume_change
2016-01-03,6.638,6.72,6.58,0.13999999999999968,-0.09999999999999964,6.754,6.93,6.68,0.25,0.040000000000000036,6.55,6.59,6.51,0.08000000000000007,0.0600000000000005,6.658,6.72,6.55,0.16999999999999993,0.05000000000000071,10328,25947,3667,22280,-275
2016-01-10,6.496,6.65,6.34,0.3100000000000005,-0.3100000000000005,6.574,6.7,6.47,0.23000000000000043,-0.1800000000000006,6.354,6.46,6.2,0.2599999999999998,-0.2599999999999998,6.382,6.52,6.2,0.3199999999999994,-0.3199999999999994,18575,22897,10559,12338,4196
2016-01-17,5.92,6.2,5.77,0.4300000000000006,-0.4300000000000006,5.99,6.2,5.84,0.3600000000000003,-0.25,5.715,5.87,5.52,0.35000000000000053,-0.10000000000000053,5.825,5.92,5.73,0.1899999999999995,-0.09999999999999964,35435,43289,17581,25708,25708
2016-01-24,5.818,5.89,5.76,0.1299999999999999,0.040000000000000036,5.878,5.95,5.85,0.10000000000000053,0.10000000000000053,5.77,5.85,5.7,0.14999999999999947,0.10999999999999943,5.798,5.89,5.7,0.1899999999999995,0.14999999999999947,28498,37726,14689,23037,7711
2016-01-31,5.95,6.0,5.86,0.13999999999999968,0.0600000000000005,6.0,6.09,5.94,0.14999999999999947,0.04999999999999982,5.912,5.98,5.8,0.1800000000000006,0.16000000000000014,5.964,6.0,5.87,0.1299999999999999,0.09999999999999964,18497,29629,5608,24021,-16175
2016-02-07,5.7540000000000004,5.9,5.62,0.28000000000000025,-0.28000000000000025,5.79,5.9,5.66,0.2400000000000002,-0.2400000000000002,5.566,5.75,5.05,0.7000000000000002,-0.6600000000000001,5.704,5.8,5.6,0.20000000000000018,-0.1800000000000006,27906,47048,17421,29627,13725
2016-02-14,5.8325,5.96,5.6,0.3600000000000003,0.27000000000000046,5.9675,5.99,5.95,0.040000000000000036,-0.019999999999999574,5.8149999999999995,5.9,5.6,0.3000000000000007,0.27000000000000046,5.9225,5.98,5.88,0.10000000000000053,0.03000000000000025,23567,56103,7657,48446,-48129
2016-02-21,5.908,5.92,5.9,0.019999999999999574,0.009999999999999787,5.95,5.96,5.94,0.019999999999999574,0.019999999999999574,5.9,5.92,5.86,0.05999999999999961,0.009999999999999787,5.934,5.96,5.91,0.04999999999999982,0.040000000000000036,6140,13237,1818,11419,190
2016-02-28,6.046,6.2,5.94,0.2599999999999998,0.2599999999999998,6.1240000000000006,6.25,5.95,0.2999999999999998,0.2999999999999998,6.016,6.1,5.91,0.1899999999999995,0.17999999999999972,6.084,6.19,5.94,0.25,0.14999999999999947,17161,35486,7985,27501,8255
2016-03-06,6.358,6.55,6.15,0.39999999999999947,0.0699999999999994,6.54,6.64,6.39,0.25,0.25,6.32,6.49,6.1,0.39000000000000057,0.1200000000000001,6.4879999999999995,6.64,6.36,0.27999999999999936,0.27999999999999936,23340,28271,14375,13896,-7091
