Date,ALNPYStock_Open_average,ALNPYStock_Open_max,ALNPYStock_Open_min,ALNPYStock_Open_volatility,ALNPYStock_Open_change,ALNPYStock_High_average,ALNPYStock_High_max,ALNPYStock_High_min,ALNPYStock_High_volatility,ALNPYStock_High_change,ALNPYStock_Low_average,ALNPYStock_Low_max,ALNPYStock_Low_min,ALNPYStock_Low_volatility,ALNPYStock_Low_change,ALNPYStock_Close_average,ALNPYStock_Close_max,ALNPYStock_Close_min,ALNPYStock_Close_volatility,ALNPYStock_Close_change,ALNPYStock_Volume_average,ALNPYStock_Volume_max,ALNPYStock_Volume_min,ALNPYStock_Volume_volatility,ALNPYStock_Volume_change
2016-04-03,56.36,58.0,54.8,3.200000000000003,1.1000000000000014,56.36,58.0,54.8,3.200000000000003,1.1000000000000014,56.36,58.0,54.8,3.200000000000003,1.1000000000000014,56.36,58.0,54.8,3.200000000000003,1.1000000000000014,38,56,24,32,-13
2016-04-10,58.325,59.0,58.0,1.0,1.0,58.35,59.0,58.0,1.0,1.0,58.325,59.0,58.0,1.0,1.0,58.35,59.0,58.0,1.0,1.0,587,2146,12,2134,-38
2016-04-17,59.0,59.0,59.0,0.0,0.0,59.0,59.0,59.0,0.0,0.0,59.0,59.0,59.0,0.0,0.0,59.0,59.0,59.0,0.0,0.0,13,13,13,0,0
2016-04-24,57.190000000000005,57.27,57.1,0.1700000000000017,-0.1700000000000017,57.223333333333336,57.3,57.1,0.19999999999999574,-0.1700000000000017,57.086666666666666,57.27,56.79,0.480000000000004,-0.480000000000004,57.190000000000005,57.27,57.1,0.1700000000000017,-0.1700000000000017,283,495,17,478,320
2016-05-01,59.45,60.8,58.1,2.6999999999999957,2.6999999999999957,59.45,60.8,58.1,2.6999999999999957,2.6999999999999957,59.45,60.8,58.1,2.6999999999999957,2.6999999999999957,59.45,60.8,58.1,2.6999999999999957,2.6999999999999957,30,35,25,10,10
2016-05-08,61.349999999999994,61.8,60.9,0.8999999999999986,0.8999999999999986,61.349999999999994,61.8,60.9,0.8999999999999986,0.8999999999999986,61.05,61.2,60.9,0.30000000000000426,0.30000000000000426,61.2,61.5,60.9,0.6000000000000014,0.6000000000000014,452,859,45,814,814
2016-05-15,59.8,60.8,58.8,2.0,-2.0,59.8,60.8,58.8,2.0,-2.0,59.8,60.8,58.8,2.0,-2.0,59.8,60.8,58.8,2.0,-2.0,91,200,31,169,-169
2016-05-22,56.8,56.8,56.8,0.0,0.0,56.8,56.8,56.8,0.0,0.0,56.8,56.8,56.8,0.0,0.0,56.8,56.8,56.8,0.0,0.0,10,10,10,0,0
2016-05-29,56.55,56.55,56.55,0.0,0.0,56.55,56.55,56.55,0.0,0.0,56.55,56.55,56.55,0.0,0.0,56.55,56.55,56.55,0.0,0.0,179,179,179,0,0
2016-06-05,56.5,56.5,56.5,0.0,0.0,56.5,56.5,56.5,0.0,0.0,55.0,55.0,55.0,0.0,0.0,56.4,56.4,56.4,0.0,0.0,121,121,121,0,0
2016-06-12,55.1,55.1,55.1,0.0,0.0,56.9,56.9,56.9,0.0,0.0,55.1,55.1,55.1,0.0,0.0,56.9,56.9,56.9,0.0,0.0,1592,1592,1592,0,0
2016-06-19,56.325,57.4,55.2,2.1999999999999957,-2.1999999999999957,56.325,57.4,55.2,2.1999999999999957,-2.1999999999999957,56.225,57.0,55.2,1.7999999999999972,-1.7999999999999972,56.225,57.0,55.2,1.7999999999999972,-1.7999999999999972,3387,11813,16,11797,10318
2016-06-26,56.6,58.1,54.8,3.3000000000000043,-1.0,57.24,58.1,56.1,2.0,-1.2999999999999972,56.6,58.1,54.8,3.3000000000000043,-1.0,57.24,58.1,56.1,2.0,-1.2999999999999972,2320,11007,24,10983,-10917
2016-07-03,54.9,54.9,54.9,0.0,0.0,56.1,56.1,56.1,0.0,0.0,54.9,54.9,54.9,0.0,0.0,56.1,56.1,56.1,0.0,0.0,234,234,234,0,0
2016-07-10,57.225,58.0,56.4,1.6000000000000014,1.0,57.225,58.0,56.4,1.6000000000000014,1.0,56.175,56.6,55.7,0.8999999999999986,0.8999999999999986,56.175,56.6,55.7,0.8999999999999986,0.8999999999999986,68,127,18,109,-75
2016-07-17,55.2,56.1,54.1,2.0,-2.0,55.266666666666666,56.1,54.1,2.0,-2.0,55.2,56.1,54.1,2.0,-2.0,55.266666666666666,56.1,54.1,2.0,-2.0,44,92,11,81,20
2016-07-24,55.266666666666666,56.5,54.0,2.5,1.2000000000000028,55.43333333333333,56.6,54.4,2.200000000000003,1.3000000000000043,55.266666666666666,56.5,54.0,2.5,1.2000000000000028,55.43333333333333,56.6,54.4,2.200000000000003,1.3000000000000043,350,1000,21,979,9
2016-07-31,54.0,55.5,52.3,3.200000000000003,0.3999999999999986,54.14,55.5,52.3,3.200000000000003,0.3999999999999986,53.44,55.5,52.3,3.200000000000003,3.0,53.46,55.5,52.3,3.200000000000003,3.0,433,1062,125,937,862
2016-08-07,54.1,54.1,54.1,0.0,0.0,54.1,54.1,54.1,0.0,0.0,54.1,54.1,54.1,0.0,0.0,54.1,54.1,54.1,0.0,0.0,16,16,16,0,0
2016-08-14,52.8,53.5,52.1,1.3999999999999986,-1.3999999999999986,53.1,53.5,52.7,0.7999999999999972,-0.7999999999999972,52.7,53.3,52.1,1.1999999999999957,-1.1999999999999957,53.0,53.3,52.7,0.5999999999999943,-0.5999999999999943,710,900,521,379,379
2016-08-21,54.13333333333333,55.1,53.1,2.0,2.0,54.4,55.8,53.2,2.5999999999999943,2.5999999999999943,54.1,55.1,53.1,2.0,2.0,54.2,55.3,53.2,2.0999999999999943,2.0999999999999943,903,1942,360,1582,1535
2016-08-28,54.6925,55.3,54.0,1.2999999999999972,0.7000000000000028,55.025,55.3,54.7,0.5999999999999943,-0.29999999999999716,54.667500000000004,55.3,54.0,1.2999999999999972,0.6000000000000014,55.0,55.3,54.6,0.6999999999999957,-0.3999999999999986,534,1238,50,1188,-798
2016-09-04,54.7,54.7,54.7,0.0,0.0,54.7,54.7,54.7,0.0,0.0,54.7,54.7,54.7,0.0,0.0,54.7,54.7,54.7,0.0,0.0,12,12,12,0,0
2016-09-11,55.32,55.6,55.04,0.5600000000000023,0.5600000000000023,55.55,55.6,55.5,0.10000000000000142,0.10000000000000142,54.57,55.04,54.1,0.9399999999999977,-0.9399999999999977,54.8,55.5,54.1,1.3999999999999986,-1.3999999999999986,208,216,200,16,16
2016-09-18,56.0,56.0,56.0,0.0,0.0,56.1,56.1,56.1,0.0,0.0,56.0,56.0,56.0,0.0,0.0,56.1,56.1,56.1,0.0,0.0,855,855,855,0,0
2016-09-25,55.9,56.5,54.8,1.7000000000000028,-1.6000000000000014,56.03333333333333,56.5,55.2,1.2999999999999972,-1.1999999999999957,55.58333333333333,56.05,54.8,1.25,-1.25,55.71666666666667,56.05,55.2,0.8499999999999943,-0.8499999999999943,536,1053,127,926,303
2016-10-02,53.31,54.8,52.6,2.1999999999999957,-2.1999999999999957,53.435,54.8,52.6,2.1999999999999957,-2.1999999999999957,53.160000000000004,54.2,52.6,1.6000000000000014,-1.6000000000000014,53.260000000000005,54.2,52.6,1.6000000000000014,-1.6000000000000014,639,2309,20,2289,-106
2016-10-09,52.1,52.5,51.7,0.7999999999999972,-0.7999999999999972,52.1,52.5,51.7,0.7999999999999972,-0.7999999999999972,52.1,52.5,51.7,0.7999999999999972,-0.7999999999999972,52.1,52.5,51.7,0.7999999999999972,-0.7999999999999972,31,50,13,37,-37
2016-10-16,53.03333333333334,53.7,51.7,2.0,2.0,53.03333333333334,53.7,51.7,2.0,2.0,53.03333333333334,53.7,51.7,2.0,2.0,53.03333333333334,53.7,51.7,2.0,2.0,265,646,40,606,-70
2016-10-23,55.5,55.5,55.5,0.0,0.0,55.5,55.5,55.5,0.0,0.0,55.5,55.5,55.5,0.0,0.0,55.5,55.5,55.5,0.0,0.0,12,12,12,0,0
2016-10-30,57.1,57.5,56.5,1.0,-0.3999999999999986,57.45,58.0,56.8,1.2000000000000028,-1.0,57.025,57.4,56.5,0.8999999999999986,-0.3999999999999986,57.25,58.0,56.8,1.2000000000000028,-1.0,234,334,17,317,-251
2016-11-06,57.0,57.0,57.0,0.0,0.0,57.0,57.0,57.0,0.0,0.0,57.0,57.0,57.0,0.0,0.0,57.0,57.0,57.0,0.0,0.0,170,170,170,0,0
2016-11-13,55.8,55.8,55.8,0.0,0.0,55.9,55.9,55.9,0.0,0.0,55.8,55.8,55.8,0.0,0.0,55.9,55.9,55.9,0.0,0.0,110,110,110,0,0
2016-11-20,57.0,57.0,57.0,0.0,0.0,57.0,57.0,57.0,0.0,0.0,57.0,57.0,57.0,0.0,0.0,57.0,57.0,57.0,0.0,0.0,25,25,25,0,0
2016-11-27,53.4,53.4,53.4,0.0,0.0,53.4,53.4,53.4,0.0,0.0,53.4,53.4,53.4,0.0,0.0,53.4,53.4,53.4,0.0,0.0,200,200,200,0,0
2016-12-04,54.46666666666667,56.0,53.0,3.0,1.3999999999999986,54.63333333333333,56.5,53.0,3.5,1.3999999999999986,54.46666666666667,56.0,53.0,3.0,1.3999999999999986,54.63333333333333,56.5,53.0,3.5,1.3999999999999986,322,941,11,930,-4
2016-12-11,54.36666666666667,55.0,53.9,1.1000000000000014,1.1000000000000014,54.913333333333334,55.54,54.2,1.3399999999999963,-0.5399999999999991,54.36666666666667,55.0,53.9,1.1000000000000014,1.1000000000000014,54.913333333333334,55.54,54.2,1.3399999999999963,-0.5399999999999991,237,514,88,426,-404
2016-12-18,55.15,56.0,54.3,1.7000000000000028,-1.7000000000000028,55.15,56.0,54.3,1.7000000000000028,-1.7000000000000028,54.2,54.3,54.1,0.19999999999999574,0.19999999999999574,54.9,55.5,54.3,1.2000000000000028,-1.2000000000000028,489,968,11,957,-957
2016-12-25,54.625,54.75,54.5,0.25,-0.25,54.775,54.8,54.75,0.04999999999999716,0.04999999999999716,54.475,54.75,54.2,0.5499999999999972,-0.5499999999999972,54.775,54.8,54.75,0.04999999999999716,0.04999999999999716,176,290,62,228,228
2017-01-01,56.2,56.5,55.9,0.6000000000000014,0.6000000000000014,56.2,56.5,55.9,0.6000000000000014,0.6000000000000014,56.2,56.5,55.9,0.6000000000000014,0.6000000000000014,56.2,56.5,55.9,0.6000000000000014,0.6000000000000014,58,60,56,4,4
2017-01-08,56.75,57.0,56.5,0.5,0.5,56.75,57.0,56.5,0.5,0.5,55.8,57.0,54.6,2.3999999999999986,2.3999999999999986,55.8,57.0,54.6,2.3999999999999986,2.3999999999999986,31,47,16,31,-31
2017-01-15,57.8,57.8,57.8,0.0,0.0,58.3,58.3,58.3,0.0,0.0,57.8,57.8,57.8,0.0,0.0,58.3,58.3,58.3,0.0,0.0,620,620,620,0,0
2017-01-22,59.1,59.1,59.1,0.0,0.0,59.5,59.5,59.5,0.0,0.0,59.1,59.1,59.1,0.0,0.0,59.5,59.5,59.5,0.0,0.0,105,105,105,0,0
2017-01-29,59.5,60.1,59.0,1.1000000000000014,-0.10000000000000142,59.55,60.1,59.0,1.1000000000000014,-0.10000000000000142,59.35,60.1,58.4,1.7000000000000028,-0.7000000000000028,59.4,60.1,58.4,1.7000000000000028,-0.7000000000000028,427,1336,27,1309,1099
2017-02-05,58.9,59.9,58.0,1.8999999999999986,-1.8999999999999986,58.96666666666667,59.9,58.2,1.6999999999999957,-1.6999999999999957,58.733333333333334,59.9,57.5,2.3999999999999986,-2.3999999999999986,58.733333333333334,59.9,57.5,2.3999999999999986,-2.3999999999999986,133,271,19,252,160
2017-02-12,59.45,59.45,59.45,0.0,0.0,59.45,59.45,59.45,0.0,0.0,58.7,58.7,58.7,0.0,0.0,58.7,58.7,58.7,0.0,0.0,200,200,200,0,0
2017-02-19,59.14,59.14,59.14,0.0,0.0,59.14,59.14,59.14,0.0,0.0,59.0,59.0,59.0,0.0,0.0,59.0,59.0,59.0,0.0,0.0,90,90,90,0,0
2017-02-26,59.7,59.7,59.7,0.0,0.0,59.7,59.7,59.7,0.0,0.0,59.7,59.7,59.7,0.0,0.0,59.7,59.7,59.7,0.0,0.0,30,30,30,0,0
2017-03-05,60.6,60.6,60.6,0.0,0.0,60.7,60.7,60.7,0.0,0.0,60.6,60.6,60.6,0.0,0.0,60.7,60.7,60.7,0.0,0.0,443,443,443,0,0
2017-03-12,61.805,62.6,61.22,1.3800000000000026,1.3800000000000026,61.8425,62.6,61.3,1.3000000000000043,1.3000000000000043,61.63,62.0,61.22,0.7800000000000011,0.7800000000000011,61.667500000000004,62.0,61.3,0.7000000000000028,0.7000000000000028,70,121,29,92,34
2017-03-19,62.775000000000006,63.2,62.35,0.8500000000000014,0.8500000000000014,63.349999999999994,63.4,63.3,0.10000000000000142,0.10000000000000142,62.775000000000006,63.2,62.35,0.8500000000000014,0.8500000000000014,63.349999999999994,63.4,63.3,0.10000000000000142,0.10000000000000142,70,110,31,79,-79
2017-03-26,63.6,64.2,63.0,1.2000000000000028,-1.2000000000000028,63.6,64.2,63.0,1.2000000000000028,-1.2000000000000028,63.6,64.2,63.0,1.2000000000000028,-1.2000000000000028,63.6,64.2,63.0,1.2000000000000028,-1.2000000000000028,55,96,14,82,82
2017-04-02,61.225,62.5,60.5,2.0,-1.2999999999999972,61.775000000000006,62.5,61.2,1.2999999999999972,-1.2999999999999972,60.975,62.5,59.7,2.799999999999997,-1.2999999999999972,61.775000000000006,62.5,61.2,1.2999999999999972,-1.2999999999999972,101,227,15,212,4
2017-04-09,61.3,61.3,61.3,0.0,0.0,61.3,61.3,61.3,0.0,0.0,61.3,61.3,61.3,0.0,0.0,61.3,61.3,61.3,0.0,0.0,23,23,23,0,0
2017-04-16,60.1,60.1,60.1,0.0,0.0,60.1,60.1,60.1,0.0,0.0,60.1,60.1,60.1,0.0,0.0,60.1,60.1,60.1,0.0,0.0,100,100,100,0,0
2017-04-23,59.833333333333336,60.2,59.2,1.0,-0.8999999999999986,60.53333333333333,60.9,60.2,0.6999999999999957,0.3999999999999986,59.833333333333336,60.2,59.2,1.0,-0.8999999999999986,60.53333333333333,60.9,60.2,0.6999999999999957,0.3999999999999986,278,731,32,699,-658
2017-04-30,58.2,58.9,57.5,1.3999999999999986,-1.3999999999999986,58.2,58.9,57.5,1.3999999999999986,-1.3999999999999986,58.2,58.9,57.5,1.3999999999999986,-1.3999999999999986,58.2,58.9,57.5,1.3999999999999986,-1.3999999999999986,42,50,34,16,-16
2017-05-07,60.333333333333336,61.1,58.9,2.200000000000003,2.200000000000003,60.333333333333336,61.1,58.9,2.200000000000003,2.200000000000003,60.333333333333336,61.1,58.9,2.200000000000003,2.200000000000003,60.333333333333336,61.1,58.9,2.200000000000003,2.200000000000003,78,162,16,146,-104
2017-05-14,61.46666666666667,62.5,60.6,1.8999999999999986,-1.2000000000000028,61.63333333333333,62.5,60.7,1.7999999999999972,-0.7999999999999972,61.46666666666667,62.5,60.6,1.8999999999999986,-1.2000000000000028,61.56666666666667,62.5,60.7,1.7999999999999972,-1.0,248,643,31,612,39
2017-05-21,62.349999999999994,62.4,62.3,0.10000000000000142,0.10000000000000142,62.65,62.9,62.4,0.5,-0.5,62.349999999999994,62.4,62.3,0.10000000000000142,0.10000000000000142,62.65,62.9,62.4,0.5,-0.5,45,49,41,8,-8
2017-05-28,64.69999999999999,65.6,63.9,1.6999999999999957,1.6999999999999957,64.69999999999999,65.6,63.9,1.6999999999999957,1.6999999999999957,64.69999999999999,65.6,63.9,1.6999999999999957,1.6999999999999957,64.69999999999999,65.6,63.9,1.6999999999999957,1.6999999999999957,238,542,11,531,-531
2017-06-04,68.0,69.8,67.1,2.700000000000003,0.0,68.1,69.8,67.1,2.700000000000003,0.30000000000001137,68.0,69.8,67.1,2.700000000000003,0.0,68.0,69.8,67.1,2.700000000000003,0.0,57,93,23,70,36
2017-06-11,71.1,71.1,71.1,0.0,0.0,71.1,71.1,71.1,0.0,0.0,71.1,71.1,71.1,0.0,0.0,71.1,71.1,71.1,0.0,0.0,20,20,20,0,0
2017-06-18,70.0,70.0,70.0,0.0,0.0,70.0,70.0,70.0,0.0,0.0,70.0,70.0,70.0,0.0,0.0,70.0,70.0,70.0,0.0,0.0,10,10,10,0,0
2017-06-25,66.5,66.5,66.5,0.0,0.0,66.5,66.5,66.5,0.0,0.0,66.5,66.5,66.5,0.0,0.0,66.5,66.5,66.5,0.0,0.0,50,50,50,0,0
2017-07-02,67.85,67.85,67.85,0.0,0.0,67.85,67.85,67.85,0.0,0.0,67.85,67.85,67.85,0.0,0.0,67.85,67.85,67.85,0.0,0.0,104,104,104,0,0
2017-07-09,69.5,69.5,69.5,0.0,0.0,69.5,69.5,69.5,0.0,0.0,69.5,69.5,69.5,0.0,0.0,69.5,69.5,69.5,0.0,0.0,345,345,345,0,0
2017-07-16,69.5625,70.0,69.25,0.75,0.75,69.85,70.2,69.5,0.7000000000000028,-0.20000000000000284,69.5625,70.0,69.25,0.75,0.75,69.8,70.0,69.5,0.5,0.0,828,2998,21,2977,-2977
2017-07-23,69.21,69.21,69.21,0.0,0.0,69.21,69.21,69.21,0.0,0.0,69.21,69.21,69.21,0.0,0.0,69.21,69.21,69.21,0.0,0.0,106,106,106,0,0
2017-07-30,71.92,74.5,69.18,5.319999999999993,5.319999999999993,71.97,74.5,69.18,5.319999999999993,5.319999999999993,71.8125,74.5,69.1,5.400000000000006,5.400000000000006,71.95,74.5,69.1,5.400000000000006,5.400000000000006,110,292,20,272,-78
2017-08-06,74.43333333333334,74.5,74.3,0.20000000000000284,0.0,74.43333333333334,74.5,74.3,0.20000000000000284,0.0,74.26666666666667,74.5,74.0,0.5,0.5,74.26666666666667,74.5,74.0,0.5,0.5,270,462,10,452,-452
2017-08-13,74.95,75.1,74.8,0.29999999999999716,0.09999999999999432,74.95,75.1,74.8,0.29999999999999716,0.09999999999999432,74.95,75.1,74.8,0.29999999999999716,0.09999999999999432,74.95,75.1,74.8,0.29999999999999716,0.09999999999999432,99,188,20,168,168
2017-08-20,74.5,74.5,74.5,0.0,0.0,74.5,74.5,74.5,0.0,0.0,74.5,74.5,74.5,0.0,0.0,74.5,74.5,74.5,0.0,0.0,45,45,45,0,0
2017-08-27,74.75,75.0,74.5,0.5,-0.5,75.15,75.3,75.0,0.29999999999999716,0.29999999999999716,74.75,75.0,74.5,0.5,-0.5,75.15,75.3,75.0,0.29999999999999716,0.29999999999999716,50,80,21,59,59
2017-09-03,77.1,77.1,77.1,0.0,0.0,77.1,77.1,77.1,0.0,0.0,75.6,75.6,75.6,0.0,0.0,75.6,75.6,75.6,0.0,0.0,74,74,74,0,0
2017-09-10,76.6,77.5,75.7,1.7999999999999972,1.7999999999999972,76.6,77.5,75.7,1.7999999999999972,1.7999999999999972,76.6,77.5,75.7,1.7999999999999972,1.7999999999999972,76.6,77.5,75.7,1.7999999999999972,1.7999999999999972,24,27,21,6,-6
2017-09-17,76.6,77.1,76.1,1.0,-1.0,76.6,77.1,76.1,1.0,-1.0,76.6,77.1,76.1,1.0,-1.0,76.6,77.1,76.1,1.0,-1.0,55,91,20,71,-71
2017-09-24,78.1,79.6,76.4,3.1999999999999886,3.1999999999999886,78.1,79.6,76.4,3.1999999999999886,3.1999999999999886,78.1,79.6,76.4,3.1999999999999886,3.1999999999999886,78.1,79.6,76.4,3.1999999999999886,3.1999999999999886,26,49,10,39,10
2017-10-01,7.7,7.98,7.46,0.5200000000000005,-0.5200000000000005,7.745,8.0,7.56,0.4400000000000004,-0.3799999999999999,7.565,7.98,7.26,0.7200000000000006,-0.7200000000000006,7.58,8.0,7.3,0.7000000000000002,-0.7000000000000002,9904,36400,812,35588,336
2017-10-08,7.609999999999999,7.8,7.51,0.29000000000000004,0.29000000000000004,7.609999999999999,7.8,7.51,0.29000000000000004,0.29000000000000004,7.6,7.8,7.5,0.2999999999999998,0.2999999999999998,7.6,7.8,7.5,0.2999999999999998,0.2999999999999998,579,700,435,265,-96
2017-10-15,7.775,7.8,7.75,0.04999999999999982,-0.04999999999999982,7.775,7.8,7.75,0.04999999999999982,-0.04999999999999982,7.775,7.8,7.75,0.04999999999999982,-0.04999999999999982,7.775,7.8,7.75,0.04999999999999982,-0.04999999999999982,330,500,161,339,339
2017-10-22,7.75,7.77,7.73,0.03999999999999915,-0.03999999999999915,7.765000000000001,7.8,7.73,0.0699999999999994,-0.0699999999999994,7.67,7.72,7.62,0.09999999999999964,0.09999999999999964,7.76,7.8,7.72,0.08000000000000007,-0.08000000000000007,1362,2000,725,1275,1275
2017-10-29,7.725,7.8,7.65,0.14999999999999947,-0.14999999999999947,7.75,7.85,7.65,0.1999999999999993,-0.1999999999999993,7.72,7.8,7.64,0.16000000000000014,-0.16000000000000014,7.744999999999999,7.85,7.64,0.20999999999999996,-0.20999999999999996,2982,5228,736,4492,-4492
2017-11-05,7.7875,7.86,7.7,0.16000000000000014,-0.14999999999999947,7.827500000000001,7.9,7.7,0.20000000000000018,-0.14999999999999947,7.7725,7.85,7.7,0.14999999999999947,-0.14999999999999947,7.8125,7.9,7.7,0.20000000000000018,-0.14999999999999947,460,985,0,985,0
2017-11-12,7.7,7.7,7.7,0.0,0.0,7.725,7.75,7.7,0.04999999999999982,0.04999999999999982,7.7,7.7,7.7,0.0,0.0,7.725,7.75,7.7,0.04999999999999982,0.04999999999999982,147,295,0,295,295
2017-11-19,7.9350000000000005,7.96,7.91,0.04999999999999982,0.04999999999999982,7.9350000000000005,7.96,7.91,0.04999999999999982,0.04999999999999982,7.9350000000000005,7.96,7.91,0.04999999999999982,0.04999999999999982,7.9350000000000005,7.96,7.91,0.04999999999999982,0.04999999999999982,0,0,0,0,0
2017-11-26,8.1,8.1,8.1,0.0,0.0,8.12,8.12,8.12,0.0,0.0,8.1,8.1,8.1,0.0,0.0,8.12,8.12,8.12,0.0,0.0,1177,1177,1177,0,0
2017-12-03,7.88,7.88,7.88,0.0,0.0,7.88,7.88,7.88,0.0,0.0,7.88,7.88,7.88,0.0,0.0,7.88,7.88,7.88,0.0,0.0,0,0,0,0,0
2017-12-10,8.313333333333333,8.45,8.05,0.3999999999999986,-0.009999999999999787,8.313333333333333,8.45,8.05,0.3999999999999986,-0.009999999999999787,8.296666666666667,8.44,8.05,0.3899999999999988,0.03999999999999915,8.296666666666667,8.44,8.05,0.3899999999999988,0.03999999999999915,479,1438,0,1438,-1438
2017-12-17,8.38,8.48,8.19,0.2900000000000009,-0.2900000000000009,8.38,8.48,8.19,0.2900000000000009,-0.2900000000000009,8.38,8.48,8.19,0.2900000000000009,-0.2900000000000009,8.38,8.48,8.19,0.2900000000000009,-0.2900000000000009,0,0,0,0,0
2017-12-24,8.31,8.31,8.31,0.0,0.0,8.31,8.31,8.31,0.0,0.0,8.31,8.31,8.31,0.0,0.0,8.31,8.31,8.31,0.0,0.0,0,0,0,0,0
2017-12-31,8.565000000000001,8.58,8.55,0.02999999999999936,-0.02999999999999936,8.58,8.61,8.55,0.05999999999999872,-0.05999999999999872,8.530000000000001,8.55,8.51,0.040000000000000924,0.040000000000000924,8.530000000000001,8.55,8.51,0.040000000000000924,0.040000000000000924,4257,8514,0,8514,-8514
