Date,LOW_stock_Open_average,LOW_stock_Open_max,LOW_stock_Open_min,LOW_stock_Open_volatility,LOW_stock_Open_change,LOW_stock_High_average,LOW_stock_High_max,LOW_stock_High_min,LOW_stock_High_volatility,LOW_stock_High_change,LOW_stock_Low_average,LOW_stock_Low_max,LOW_stock_Low_min,LOW_stock_Low_volatility,LOW_stock_Low_change,LOW_stock_Close_average,LOW_stock_Close_max,LOW_stock_Close_min,LOW_stock_Close_volatility,LOW_stock_Close_change,LOW_stock_Volume_average,LOW_stock_Volume_max,LOW_stock_Volume_min,LOW_stock_Volume_volatility,LOW_stock_Volume_change
2016-07-17,81.304,81.89,80.46,1.4300000000000068,-1.4300000000000068,81.604,82.51,80.77,1.740000000000009,-1.740000000000009,80.672,81.57,79.67,1.8999999999999915,-1.3599999999999994,81.07000000000001,81.92,80.15,1.769999999999996,-1.269999999999996,5061670,6853518,3385357,3468161,-342594
2016-07-24,81.152,81.97,80.76,1.2099999999999937,1.1099999999999994,81.94,82.54,81.18,1.3599999999999994,1.3599999999999994,80.85,81.88,80.43,1.4499999999999886,1.4499999999999886,81.472,82.28,80.76,1.519999999999996,1.2900000000000063,3303228,4343483,2865518,1477965,605896
2016-07-31,81.796,82.56,81.18,1.3799999999999955,-0.47999999999998977,82.286,82.62,82.02,0.6000000000000085,-0.38000000000000966,81.198,81.71,80.52,1.1899999999999977,-0.2799999999999869,81.792,82.31,80.94,1.3700000000000045,-0.5900000000000034,3562669,4027705,2912814,1114891,793218
2016-08-07,81.452,81.72,81.0,0.7199999999999989,-0.7199999999999989,81.988,82.13,81.84,0.28999999999999204,0.25,80.956,81.3,80.56,0.7399999999999949,-0.29999999999999716,81.45400000000001,81.72,80.98,0.7399999999999949,0.09999999999999432,3516292,4117746,2410768,1706978,1684748
2016-08-14,78.91199999999999,82.09,76.32,5.77000000000001,-5.77000000000001,79.584,82.68,77.0,5.680000000000007,-4.810000000000002,78.09,81.31,75.81,5.5,-5.140000000000001,78.83,81.54,76.43,5.109999999999999,-3.720000000000013,8954501,19108686,5315403,13793283,1175781
2016-08-21,77.598,78.04,76.68,1.3599999999999994,-0.5699999999999932,78.082,78.58,77.7,0.8799999999999955,-0.5900000000000034,76.914,77.26,76.64,0.6200000000000045,-0.5600000000000023,77.184,77.47,76.9,0.5699999999999932,-0.39000000000000057,4384473,5404264,3252557,2151707,-675297
2016-08-28,76.816,77.14,76.59,0.5499999999999972,-0.1599999999999966,77.078,77.41,76.72,0.6899999999999977,-0.2600000000000051,76.376,76.75,75.88,0.8700000000000045,-0.20000000000000284,76.74,77.18,76.44,0.7400000000000091,-0.22000000000001307,3875207,4638598,3026141,1612457,-1229317
2016-09-04,75.2425,76.89,73.54,3.3499999999999943,-3.3499999999999943,75.4575,77.0,73.77,3.230000000000004,-3.230000000000004,74.065,75.56,71.77,3.7900000000000063,-3.7900000000000063,74.3375,76.01,71.77,4.240000000000009,-4.240000000000009,6347253,7632804,4779724,2853080,2853080
2016-09-11,71.206,71.93,70.83,1.1000000000000085,-0.18000000000000682,71.812,72.66,71.18,1.4799999999999898,-1.4799999999999898,70.694,70.89,70.41,0.480000000000004,-0.4299999999999926,71.392,72.5,70.95,1.5499999999999972,-1.5499999999999972,5527683,6527083,3943371,2583712,361251
2016-09-18,71.69,72.25,70.95,1.2999999999999972,1.2399999999999949,72.286,72.98,71.65,1.3299999999999983,1.3299999999999983,71.36,71.76,70.9,0.8599999999999994,0.8299999999999983,71.832,72.35,71.31,1.039999999999992,1.039999999999992,4897260,6052994,4210775,1842219,830423
2016-09-25,71.868,72.47,71.01,1.4599999999999937,0.14000000000000057,72.452,73.58,71.7,1.8799999999999955,0.4000000000000057,71.22800000000001,72.01,70.73,1.2800000000000011,0.6199999999999903,71.658,72.21,70.81,1.3999999999999915,1.3999999999999915,6733432,8176164,4821944,3354220,-836109
2016-10-02,71.89,72.66,70.49,2.1700000000000017,-0.060000000000002274,72.77,73.22,72.27,0.9500000000000028,0.4300000000000068,71.544,72.21,70.29,1.9199999999999875,-0.8599999999999994,72.106,72.7,71.3,1.4000000000000057,-0.8900000000000006,5719616,6920007,4503670,2416337,51668
2016-10-09,71.112,71.75,70.27,1.480000000000004,-0.18000000000000682,71.58,71.93,70.98,0.9500000000000028,0.0800000000000125,70.538,71.24,69.97,1.269999999999996,0.3399999999999892,70.966,71.35,70.09,1.259999999999991,0.37999999999999545,5016414,5764129,4335114,1429015,1324831
2016-10-16,70.078,70.65,69.46,1.190000000000012,-1.190000000000012,70.604,71.08,70.12,0.9599999999999937,-0.1599999999999966,69.432,69.94,68.89,1.0499999999999972,-0.5499999999999972,70.07000000000001,70.65,69.59,1.0600000000000023,0.6700000000000017,5920177,6770163,4986791,1783372,738177
2016-10-23,68.514,71.06,67.16,3.9000000000000057,-3.9000000000000057,68.966,71.55,67.67,3.8799999999999955,-3.8799999999999955,67.956,70.8,66.71,4.090000000000003,-4.090000000000003,68.202,70.98,67.03,3.950000000000003,-3.950000000000003,7235290,9071910,4524727,4547183,4040413
2016-10-30,66.53399999999999,67.06,65.72,1.3400000000000034,0.030000000000001137,67.028,67.27,66.69,0.5799999999999983,0.14000000000000057,65.972,66.42,65.18,1.2399999999999949,-0.1599999999999966,66.336,66.65,65.63,1.0200000000000102,-0.4000000000000057,5483639,6392289,4572278,1820011,-1523561
2016-11-06,67.49,69.32,65.5,3.819999999999993,2.2099999999999937,68.724,70.48,67.25,3.230000000000004,2.3900000000000006,67.186,69.16,64.87,4.289999999999992,2.1499999999999915,68.214,69.73,66.81,2.9200000000000017,2.5,7056574,9759587,4539711,5219876,2032612
2016-11-13,68.01,70.04,66.23,3.8100000000000023,-2.1200000000000045,69.352,70.45,68.04,2.4099999999999966,-0.8700000000000045,67.434,69.69,65.12,4.569999999999993,-1.9200000000000017,68.668,70.01,67.02,2.990000000000009,-0.7000000000000028,11602691,17592100,9023436,8568664,1601131
2016-11-20,70.83500000000001,71.9,69.42,2.480000000000004,2.480000000000004,71.595,72.37,69.7,2.6700000000000017,2.6400000000000006,70.4375,71.62,68.83,2.7900000000000063,2.769999999999996,71.245,72.21,69.41,2.799999999999997,2.799999999999997,6239490,10677683,2710550,7967133,-3351857
2016-11-27,71.08200000000001,71.84,70.34,1.5,-0.7000000000000028,71.762,72.81,71.02,1.7900000000000063,0.6299999999999955,70.628,71.15,69.92,1.230000000000004,-0.07000000000000739,71.154,72.31,70.55,1.7600000000000051,1.1099999999999994,6487798,7626859,5315860,2310999,1932709
2016-12-04,73.638,75.47,72.42,3.049999999999997,2.6799999999999926,74.896,76.47,73.11,3.3599999999999994,2.25,73.35,74.97,72.34,2.6299999999999955,2.1400000000000006,74.28999999999999,76.4,72.46,3.940000000000012,2.030000000000001,7301811,9268194,5553802,3714392,-1943219
2016-12-11,74.296,74.87,73.73,1.1400000000000006,-0.4100000000000108,74.806,75.23,74.16,1.0700000000000074,-0.7999999999999972,73.60600000000001,74.37,72.65,1.7199999999999989,-1.4099999999999966,73.87,74.65,72.96,1.690000000000012,-1.5500000000000114,6611827,7663187,6036946,1626241,1626241
2016-12-18,73.282,74.09,72.62,1.4699999999999989,0.47999999999998977,73.94,74.48,73.29,1.1899999999999977,-0.22999999999998977,72.856,73.8,72.24,1.5600000000000023,-0.3200000000000074,73.338,74.27,72.3,1.9699999999999989,-0.6200000000000045,4189582,5348533,2942842,2405691,-1464531
2016-12-25,72.0425,72.59,71.5,1.0900000000000034,-0.960000000000008,72.3,72.75,71.9,0.8499999999999943,-0.6700000000000017,71.36,71.96,70.78,1.1799999999999926,-1.1799999999999926,71.565,72.23,71.12,1.1099999999999994,-1.1099999999999994,3995913,4227350,3868790,358560,8923
2017-01-01,71.3825,71.71,71.18,0.5299999999999869,-0.5099999999999909,71.83500000000001,72.23,71.4,0.8299999999999983,-0.519999999999996,70.71000000000001,71.05,70.49,0.5600000000000023,0.05000000000001137,71.195,71.81,70.95,0.8599999999999994,0.0,5335410,6412188,4420248,1991940,-1766650
2017-01-08,71.138,71.4,70.93,0.46999999999999886,0.46999999999999886,71.728,72.61,71.32,1.2900000000000063,1.2900000000000063,70.864,71.39,70.56,0.8299999999999983,0.4899999999999949,71.454,72.15,71.07,1.0800000000000125,1.0800000000000125,4477683,6947951,3432226,3515725,3384332
2017-01-15,71.66,72.1,71.29,0.8099999999999881,0.009999999999990905,72.4725,73.21,71.93,1.279999999999987,-1.279999999999987,71.215,71.39,71.06,0.3299999999999983,-0.12999999999999545,71.78,72.38,71.38,1.0,-0.6199999999999903,6536203,8788340,5468495,3319845,145445
2017-01-22,72.962,74.29,71.24,3.0500000000000114,2.0500000000000114,73.776,74.75,72.84,1.9099999999999966,0.5900000000000034,72.474,73.04,71.24,1.8000000000000114,1.480000000000004,73.224,74.0,72.58,1.4200000000000017,0.6700000000000017,5184620,5736753,4183657,1553096,-1177599
2017-01-29,72.738,73.09,72.12,0.9699999999999989,-0.9699999999999989,73.28,73.64,72.79,0.8499999999999943,-0.23999999999999488,72.266,72.75,71.79,0.9599999999999937,-0.7799999999999869,72.848,73.57,71.95,1.6199999999999903,-0.2799999999999869,4450018,6311664,3538330,2773334,2455619
2017-02-05,72.91,73.42,72.61,0.8100000000000023,0.46000000000000796,73.338,74.04,72.77,1.2700000000000102,0.8400000000000034,72.452,73.11,72.11,1.0,0.7099999999999937,72.96,73.97,72.24,1.730000000000004,1.3599999999999994,4129642,5166821,3661291,1505530,-1505530
2017-02-12,75.336,76.91,74.06,2.8499999999999943,2.0799999999999983,76.352,77.47,74.26,3.2099999999999937,2.4799999999999898,74.898,75.94,73.58,2.3599999999999994,2.3599999999999994,75.91799999999999,76.91,73.9,3.009999999999991,2.839999999999989,6331540,10410263,3007985,7402278,2438263
2017-02-19,76.9725,77.5,75.91,1.5900000000000034,-1.5900000000000034,77.13,77.52,76.34,1.1799999999999926,-1.1799999999999926,76.05,76.6,75.41,1.1899999999999977,-1.0499999999999972,76.4875,77.25,75.8,1.4500000000000028,-1.1500000000000057,6454207,11147738,3711594,7436144,5853599
2017-02-26,79.072,81.37,75.91,5.460000000000008,4.3999999999999915,79.7,82.85,75.93,6.9199999999999875,5.420000000000002,78.26,80.6,74.17,6.429999999999993,4.8700000000000045,78.864,81.68,74.37,7.310000000000002,5.260000000000005,10225572,21443860,4006013,17437847,2549442
2017-03-05,81.206,81.56,80.84,0.7199999999999989,0.29000000000000625,81.67,82.0,81.32,0.6800000000000068,0.5,81.004,81.44,80.65,0.789999999999992,0.4200000000000017,81.188,81.58,80.84,0.7399999999999949,0.5600000000000023,4819388,6611919,3806749,2805170,-2520868
2017-03-12,82.44,83.62,81.58,2.0400000000000063,2.0400000000000063,83.044,84.0,81.98,2.019999999999996,1.759999999999991,82.14,83.07,81.31,1.759999999999991,1.6200000000000045,82.708,83.53,81.58,1.9500000000000028,1.9500000000000028,4805409,5706464,4303549,1402915,1402915
2017-03-19,82.694,83.53,82.25,1.2800000000000011,-1.0100000000000051,83.14,83.53,82.89,0.6400000000000006,-0.6400000000000006,81.93,82.14,81.71,0.4300000000000068,-0.25,82.256,82.45,81.92,0.5300000000000011,-0.14000000000000057,4522609,6068255,3408041,2660214,-2611384
2017-03-26,81.84,82.26,81.32,0.9400000000000119,0.6900000000000119,82.486,82.65,82.06,0.5900000000000034,0.4899999999999949,81.586,81.89,81.04,0.8499999999999943,0.769999999999996,82.136,82.4,81.56,0.8400000000000034,0.6499999999999915,4223252,4556954,3741424,815530,58841
2017-04-02,82.11,83.11,81.75,1.3599999999999994,-1.2000000000000028,82.554,83.14,82.08,1.0600000000000023,-0.7399999999999949,81.656,81.91,81.26,0.6499999999999915,0.1599999999999966,81.872,82.14,81.59,0.5499999999999972,0.09999999999999432,4243295,5423193,3243685,2179508,-2179508
2017-04-09,81.96,82.28,81.63,0.6500000000000057,-0.45000000000000284,82.4575,82.99,81.92,1.0699999999999932,-1.0699999999999932,81.545,82.08,81.05,1.0300000000000011,-1.0300000000000011,81.94,82.42,81.06,1.3599999999999994,-1.3599999999999994,3414935,3846387,2987875,858512,858512
2017-04-16,82.206,83.26,81.06,2.200000000000003,2.200000000000003,82.858,83.69,81.98,1.7099999999999937,1.7099999999999937,81.992,82.97,81.05,1.9200000000000017,1.9200000000000017,82.566,83.47,81.95,1.519999999999996,1.519999999999996,4010864,5233522,3036544,2196978,1925393
2017-04-23,84.8,85.45,84.0,1.4500000000000028,1.1599999999999966,85.296,85.76,84.47,1.2900000000000063,0.8200000000000074,84.194,84.86,83.58,1.2800000000000011,0.46999999999999886,84.812,85.27,84.17,1.0999999999999943,0.7099999999999937,5233564,6586303,4407699,2178604,241366
2017-04-30,85.296,85.77,84.76,1.009999999999991,0.8599999999999994,85.678,86.0,85.1,0.9000000000000057,0.9000000000000057,84.728,85.14,84.19,0.9500000000000028,0.8700000000000045,85.342,86.0,84.4,1.5999999999999943,1.5999999999999943,3652503,4251489,3027879,1223610,-814107
2017-05-07,85.70400000000001,86.2,84.7,1.5,-1.2999999999999972,85.88,86.25,85.03,1.2199999999999989,-1.1500000000000057,84.988,85.61,84.18,1.4299999999999926,-1.1199999999999903,85.486,86.06,84.7,1.3599999999999994,-1.1800000000000068,4976046,6382034,3569151,2812883,-541827
2017-05-14,84.734,86.0,83.75,2.25,-1.0300000000000011,85.304,86.2,84.44,1.7600000000000051,-1.1400000000000006,84.216,85.03,83.63,1.4000000000000057,-0.9499999999999886,84.588,85.36,83.75,1.6099999999999994,-0.5999999999999943,5303583,7387999,3882926,3505073,-3505073
2017-05-21,81.924,84.83,79.33,5.5,-3.569999999999993,82.506,84.92,80.28,4.640000000000001,-3.4399999999999977,81.01400000000001,83.98,78.4,5.579999999999998,-3.4200000000000017,81.696,84.05,79.85,4.200000000000003,-3.1400000000000006,10148366,18999076,4571571,14427505,-2804916
2017-05-28,79.7725,80.77,78.77,2.0,-0.7399999999999949,80.405,80.81,79.64,1.1700000000000017,-0.07000000000000739,78.925,80.03,78.1,1.9300000000000068,0.75,79.7075,80.43,78.77,1.6600000000000108,0.8100000000000023,6587058,8678120,4387707,4290413,-2554639
2017-06-04,78.734,80.25,77.77,2.480000000000004,-2.480000000000004,79.156,80.33,78.48,1.8499999999999943,-1.480000000000004,78.178,79.41,77.55,1.8599999999999994,-1.7000000000000028,78.444,79.44,77.64,1.7999999999999972,-0.789999999999992,6019715,7719911,3426625,4293286,2552333
2017-06-11,79.512,80.14,78.47,1.6700000000000017,1.6700000000000017,80.3,81.04,79.8,1.240000000000009,0.5600000000000023,79.106,79.7,78.36,1.3400000000000034,0.8799999999999955,79.886,80.56,79.03,1.5300000000000011,0.769999999999996,5934906,7752879,4459009,3293870,1490140
2017-06-18,79.858,81.0,78.38,2.6200000000000045,-1.8500000000000085,80.274,81.45,78.41,3.0400000000000063,-2.9399999999999977,78.62,80.37,75.83,4.540000000000006,-3.730000000000004,79.018,81.08,76.07,5.010000000000005,-5.010000000000005,7055715,13573682,4234266,9339416,9095930
2017-06-25,76.614,77.1,76.33,0.769999999999996,0.20000000000000284,77.282,77.94,76.95,0.9899999999999949,0.9899999999999949,76.26,76.53,75.79,0.7399999999999949,0.23000000000000398,76.836,77.53,76.33,1.2000000000000028,0.8299999999999983,5187914,7801680,3877409,3924271,-529466
2017-07-02,77.50999999999999,78.24,76.73,1.509999999999991,-1.269999999999996,77.86,78.45,77.3,1.1500000000000057,-1.1500000000000057,77.025,77.99,76.43,1.559999999999988,-1.3399999999999892,77.3425,78.26,76.59,1.6700000000000017,-1.1099999999999994,3640605,4439706,2287863,2151843,1617011
2017-07-09,76.784,77.3,76.51,0.789999999999992,-0.769999999999996,77.024,77.47,76.7,0.769999999999996,-0.769999999999996,76.184,76.85,75.74,1.1099999999999994,-1.1099999999999994,76.394,76.92,76.06,0.8599999999999994,-0.8599999999999994,4711389,5139131,4379323,759808,166522
2017-07-16,75.45,76.24,72.75,3.489999999999995,-3.3100000000000023,76.096,77.15,74.11,3.0400000000000063,-2.5600000000000023,74.466,76.21,71.58,4.6299999999999955,-3.219999999999999,75.124,76.83,72.56,4.269999999999996,-2.5900000000000034,9375007,23892096,3174141,20717955,7653912
2017-07-23,75.334,76.96,73.5,3.4599999999999937,3.4599999999999937,76.46000000000001,77.68,74.76,2.9200000000000017,2.589999999999989,74.976,76.2,73.06,3.1400000000000006,3.1400000000000006,75.892,77.0,74.31,2.6899999999999977,2.1700000000000017,6134652,7749241,4481628,3267613,-2748652
2017-07-30,77.60199999999999,78.46,76.57,1.8900000000000006,1.8900000000000006,78.222,78.91,77.52,1.3900000000000006,1.0499999999999972,77.132,77.86,76.25,1.6099999999999994,1.3100000000000023,77.874,78.37,77.4,0.9699999999999989,0.9699999999999989,4127934,6833262,2493044,4340218,-4340218
2017-08-06,77.666,78.5,76.76,1.7399999999999949,-1.7399999999999949,78.206,78.84,77.51,1.3299999999999983,-1.3299999999999983,77.02,78.09,76.6,1.490000000000009,-1.4200000000000017,77.628,78.34,77.01,1.3299999999999983,-1.059999999999988,3854962,4411269,3090052,1321217,-1146456
2017-08-13,75.92999999999999,77.9,74.02,3.8800000000000097,-3.780000000000001,76.258,78.12,74.19,3.930000000000007,-3.930000000000007,74.66,77.18,73.22,3.960000000000008,-3.960000000000008,75.026,77.72,73.64,4.079999999999998,-4.079999999999998,5755393,9113388,3602793,5510595,1550856
2017-08-20,73.146,74.08,71.95,2.1299999999999955,-1.240000000000009,74.266,75.93,73.41,2.5200000000000102,-0.8599999999999994,72.572,73.91,70.76,3.1499999999999915,-0.8100000000000023,73.728,75.82,72.61,3.2099999999999937,-0.5,11824450,26364264,6425491,19938773,-1713991
2017-08-27,74.062,74.5,73.5,1.0,-0.21000000000000796,74.656,75.23,74.17,1.0600000000000023,-0.45000000000000284,73.586,73.89,73.28,0.6099999999999994,0.09000000000000341,73.94,74.65,73.45,1.2000000000000028,0.8500000000000085,6756175,9008880,4817314,4191566,-1682493
2017-09-03,77.0375,78.33,75.27,3.0600000000000023,2.780000000000001,77.9375,79.35,76.14,3.2099999999999937,3.2099999999999937,76.395,77.63,75.03,2.5999999999999943,2.5999999999999943,77.3475,78.56,75.68,2.8799999999999955,2.8799999999999955,9694285,11616560,8196745,3419815,3061344
2017-09-10,78.196,78.83,77.88,0.9500000000000028,0.4900000000000091,78.77,79.43,78.25,1.1800000000000068,0.5300000000000011,77.538,77.95,76.59,1.3599999999999994,1.3599999999999994,78.094,78.66,77.5,1.1599999999999966,0.4899999999999949,8082518,14518162,5239095,9279067,6935977
2017-09-17,77.778,78.08,77.23,0.8499999999999943,0.25,78.212,78.44,78.08,0.35999999999999943,0.25,77.44,78.0,77.2,0.7999999999999972,0.6899999999999977,77.868,78.23,77.49,0.7400000000000091,0.5600000000000023,6634483,8341861,5981210,2360651,-2360651
