Date,MCF_stock_Open_average,MCF_stock_Open_max,MCF_stock_Open_min,MCF_stock_Open_volatility,MCF_stock_Open_change,MCF_stock_High_average,MCF_stock_High_max,MCF_stock_High_min,MCF_stock_High_volatility,MCF_stock_High_change,MCF_stock_Low_average,MCF_stock_Low_max,MCF_stock_Low_min,MCF_stock_Low_volatility,MCF_stock_Low_change,MCF_stock_Close_average,MCF_stock_Close_max,MCF_stock_Close_min,MCF_stock_Close_volatility,MCF_stock_Close_change,MCF_stock_Volume_average,MCF_stock_Volume_max,MCF_stock_Volume_min,MCF_stock_Volume_volatility,MCF_stock_Volume_change
2016-03-20,11.565000000000001,12.01,11.3,0.7099999999999991,-0.09999999999999964,12.3475,12.78,12.01,0.7699999999999996,-0.4900000000000002,11.280000000000001,11.55,11.02,0.5300000000000011,0.23000000000000043,11.965,12.31,11.54,0.7700000000000014,-0.33000000000000007,25970,36932,19111,17821,378
2016-03-27,11.398,11.87,11.05,0.8199999999999985,-0.28999999999999915,11.696,11.89,11.58,0.3100000000000005,-0.019999999999999574,10.888,11.12,10.41,0.7099999999999991,0.4499999999999993,11.432,11.79,11.07,0.7199999999999989,-0.40000000000000036,26411,36098,21223,14875,-8281
2016-04-03,11.042,11.34,10.91,0.4299999999999997,0.39000000000000057,11.324,11.59,11.02,0.5700000000000003,-0.08000000000000007,10.908,11.18,10.74,0.4399999999999995,0.23000000000000043,11.078,11.38,10.82,0.5600000000000005,0.28000000000000114,19142,28069,14979,13090,6202
2016-04-10,11.51,11.8,11.39,0.41000000000000014,-0.09999999999999964,11.704,11.83,11.53,0.3000000000000007,0.16000000000000014,11.254,11.38,11.15,0.23000000000000043,-0.08999999999999986,11.544,11.71,11.3,0.41000000000000014,0.3199999999999985,25023,36457,15127,21330,20444
2016-04-17,12.216,12.84,11.17,1.67,1.3100000000000005,12.85,13.15,12.41,0.7400000000000002,0.4599999999999991,12.0,12.48,10.85,1.6300000000000008,1.6300000000000008,12.47,12.8,12.1,0.7000000000000011,0.5099999999999998,18241,23191,9221,13970,5479
2016-04-24,12.636,12.75,12.51,0.2400000000000002,-0.049999999999998934,12.766,12.97,12.61,0.3600000000000012,-0.040000000000000924,12.282,12.58,12.1,0.4800000000000004,-0.08000000000000007,12.554,12.76,12.4,0.35999999999999943,0.15000000000000036,14106,19116,10682,8434,-3230
2016-05-01,12.25,12.58,11.92,0.6600000000000001,-0.6600000000000001,12.558,13.09,12.35,0.7400000000000002,-0.6099999999999994,11.898,12.09,11.74,0.34999999999999964,-0.16999999999999993,12.148,12.26,11.85,0.41000000000000014,-0.009999999999999787,19955,29427,12631,16796,10492
2016-05-08,12.254,12.41,11.89,0.5199999999999996,0.10000000000000142,12.606,12.82,12.28,0.5400000000000009,0.39000000000000057,11.976,12.31,11.38,0.9299999999999997,0.8599999999999994,12.364,12.55,11.93,0.620000000000001,0.620000000000001,20091,38295,14506,23789,249
2016-05-15,12.466,12.98,12.07,0.9100000000000001,-0.9100000000000001,12.698,13.31,12.19,1.120000000000001,-0.9000000000000004,12.225999999999999,12.59,11.95,0.6400000000000006,-0.6400000000000006,12.374,12.75,11.99,0.7599999999999998,-0.41999999999999993,16581,23743,6369,17374,3587
2016-05-22,12.056,12.18,11.85,0.33000000000000007,-0.33000000000000007,12.204,12.38,11.85,0.5300000000000011,-0.4399999999999995,11.604,11.98,10.81,1.17,-1.17,11.768,12.0,11.16,0.8399999999999999,-0.8399999999999999,23146,33884,16460,17424,7219
2016-05-29,11.2375,11.67,10.6,1.0700000000000003,0.40000000000000036,11.6325,11.78,11.4,0.379999999999999,0.2699999999999996,10.9975,11.33,10.6,0.7300000000000004,0.5199999999999996,11.3675,11.67,10.82,0.8499999999999996,0.5099999999999998,43358,119953,9617,110336,-110336
2016-06-05,12.116,12.66,11.47,1.1899999999999995,1.1899999999999995,12.554,13.09,12.12,0.9700000000000006,0.8200000000000003,11.986,12.44,11.47,0.9699999999999989,0.9699999999999989,12.436,12.96,12.1,0.8600000000000012,0.7100000000000009,25115,38239,13011,25228,-16315
2016-06-12,12.928,13.34,12.57,0.7699999999999996,0.29999999999999893,13.384,13.84,13.05,0.7899999999999991,0.6899999999999995,12.735999999999999,12.95,12.57,0.379999999999999,0.29999999999999893,13.204,13.81,12.76,1.0500000000000007,0.9900000000000002,23827,78364,8421,69943,66568
2016-06-19,13.374,14.0,12.36,1.6400000000000006,-1.6400000000000006,13.52,14.12,12.47,1.6499999999999986,-1.6499999999999986,12.986,13.75,11.66,2.09,-2.09,13.088,13.81,11.83,1.9800000000000004,-1.9800000000000004,50868,197224,7456,189768,178744
2016-06-26,12.064,12.32,11.79,0.5300000000000011,0.379999999999999,12.388,12.8,11.8,1.0,1.0,11.783999999999999,12.18,11.28,0.9000000000000004,0.9000000000000004,12.194,12.75,11.47,1.2799999999999994,1.2799999999999994,20705,28706,14102,14604,1821
2016-07-03,12.1175,12.47,11.67,0.8000000000000007,-0.40999999999999837,12.4,12.7,12.23,0.46999999999999886,-0.1399999999999988,11.68,11.71,11.64,0.07000000000000028,0.05999999999999872,12.0275,12.28,11.77,0.5099999999999998,0.40000000000000036,11851,14421,10665,3756,-3597
2016-07-10,12.578,12.77,12.35,0.41999999999999993,0.15000000000000036,12.704,12.83,12.38,0.4499999999999993,0.40999999999999837,12.316,12.6,12.07,0.5299999999999994,0.4299999999999997,12.568,12.75,12.27,0.4800000000000004,0.3500000000000014,16198,25235,10438,14797,5599
2016-07-17,11.942,12.62,10.05,2.5699999999999985,-2.5699999999999985,12.128,12.75,10.2,2.5500000000000007,-2.42,11.568,12.44,9.33,3.1099999999999994,-2.880000000000001,11.832,12.51,9.49,3.0199999999999996,-3.0199999999999996,197580,934783,12580,922203,922203
2016-07-24,9.49,9.64,9.29,0.3500000000000014,-0.13000000000000078,9.626,9.69,9.57,0.11999999999999922,-0.049999999999998934,9.266,9.35,9.15,0.1999999999999993,-0.08000000000000007,9.43,9.63,9.23,0.40000000000000036,-0.16000000000000014,102167,122638,44358,78280,2831
2016-07-31,8.97,9.51,8.35,1.1600000000000001,0.1899999999999995,9.474,9.75,9.15,0.5999999999999996,0.3000000000000007,8.706,9.41,8.25,1.1600000000000001,0.33000000000000007,9.182,9.57,8.57,1.0,0.39000000000000057,80753,105222,44864,60358,-44853
2016-08-07,9.724,9.81,9.58,0.23000000000000043,0.20999999999999908,9.888,10.0,9.74,0.2599999999999998,0.19000000000000128,9.540000000000001,9.67,9.42,0.25,0.1899999999999995,9.709999999999999,9.85,9.6,0.25,0.17999999999999972,44774,57324,37168,20156,-11207
2016-08-14,10.13,10.48,9.9,0.5800000000000001,0.5800000000000001,10.302,10.59,10.1,0.4900000000000002,0.4299999999999997,10.004,10.29,9.78,0.5099999999999998,0.5099999999999998,10.202,10.53,9.99,0.5399999999999991,0.29999999999999893,26826,32395,20388,12007,6690
2016-08-21,10.234,10.36,10.12,0.2400000000000002,0.17999999999999972,10.466,10.74,10.25,0.4900000000000002,0.4900000000000002,10.134,10.22,10.04,0.1800000000000015,0.15000000000000036,10.306,10.38,10.19,0.19000000000000128,0.13000000000000078,17548,23245,11321,11924,8643
2016-08-28,10.024000000000001,10.33,9.46,0.8699999999999992,-0.25,10.206,10.43,9.96,0.46999999999999886,-0.3200000000000003,9.8,10.16,9.46,0.6999999999999993,-0.4900000000000002,9.952,10.36,9.66,0.6999999999999993,-0.5999999999999996,72606,284536,14130,270406,5587
2016-09-04,10.0975,10.38,9.78,0.6000000000000014,0.45000000000000107,10.2875,10.56,10.04,0.5200000000000014,0.19000000000000128,9.9275,10.32,9.62,0.7000000000000011,0.21000000000000085,10.155000000000001,10.38,9.92,0.46000000000000085,-0.08000000000000007,29899,46699,19668,27031,-12221
2016-09-11,9.51,9.8,9.14,0.6600000000000001,-0.4800000000000004,9.624,9.97,9.35,0.620000000000001,-0.5700000000000003,9.232,9.61,8.93,0.6799999999999997,-0.6799999999999997,9.48,9.93,9.13,0.7999999999999989,-0.5299999999999994,52223,161152,17748,143404,128691
2016-09-18,9.324,9.6,9.04,0.5600000000000005,0.17999999999999972,9.48,9.71,9.18,0.5300000000000011,0.009999999999999787,9.129999999999999,9.47,8.94,0.5300000000000011,0.019999999999999574,9.268,9.52,8.98,0.5399999999999991,0.0,21367,25807,14325,11482,-10441
2016-09-25,9.306,9.84,8.91,0.9299999999999997,0.6500000000000004,9.608,10.3,8.95,1.3500000000000014,1.08,9.126,9.65,8.65,1.0,0.6400000000000006,9.482000000000001,10.22,8.82,1.4000000000000004,1.1600000000000001,21663,31354,15983,15371,9460
2016-10-02,10.804,11.98,10.04,1.9400000000000013,1.3399999999999999,10.972,11.98,10.1,1.8800000000000008,1.3499999999999996,10.382,11.31,9.76,1.5500000000000007,0.9800000000000004,10.672,11.58,10.04,1.540000000000001,0.7600000000000016,26250,53881,13667,40214,9377
2016-10-09,10.836,11.2,10.56,0.6399999999999988,-0.4900000000000002,10.962,11.5,10.57,0.9299999999999997,-0.9299999999999997,10.62,11.03,10.35,0.6799999999999997,-0.6799999999999997,10.738,11.19,10.49,0.6999999999999993,-0.6999999999999993,14479,20770,6594,14176,3476
2016-10-16,10.152,10.38,9.95,0.4300000000000015,-0.19000000000000128,10.354,10.53,10.12,0.41000000000000014,-0.10000000000000142,9.894,10.02,9.72,0.29999999999999893,-0.049999999999998934,10.084,10.42,9.97,0.4499999999999993,0.009999999999999787,12572,16000,9980,6020,-4589
2016-10-23,9.642,10.04,9.34,0.6999999999999993,-0.6999999999999993,9.738,10.16,9.34,0.8200000000000003,-0.8200000000000003,9.292,9.75,8.59,1.1600000000000001,-1.1600000000000001,9.416,10.03,8.68,1.3499999999999996,-1.3499999999999996,16778,22317,10956,11361,7695
2016-10-30,7.956,8.46,7.51,0.9500000000000011,-0.9500000000000011,8.144,8.46,7.82,0.6400000000000006,-0.6400000000000006,7.598,7.76,7.44,0.3199999999999994,-0.10000000000000053,7.902,8.28,7.66,0.6199999999999992,-0.08999999999999986,26291,58781,12135,46646,-38764
2016-11-06,8.154,8.8,7.79,1.0100000000000007,0.9200000000000008,8.586,9.32,8.05,1.2699999999999996,1.2699999999999996,8.1,8.56,7.79,0.7700000000000005,0.7100000000000009,8.498,9.29,7.92,1.3699999999999992,1.3599999999999994,24620,32625,8768,23857,-2321
2016-11-13,9.066,9.23,8.96,0.2699999999999996,-0.23000000000000043,9.241999999999999,9.39,9.0,0.39000000000000057,-0.10000000000000142,8.796,9.0,8.57,0.4299999999999997,0.4299999999999997,9.026,9.21,8.93,0.28000000000000114,0.20000000000000107,26170,31378,22013,9365,2785
2016-11-20,9.3275,9.44,9.22,0.21999999999999886,-0.11000000000000121,9.3925,9.5,9.27,0.23000000000000043,-0.22000000000000064,9.1325,9.27,9.03,0.2400000000000002,-0.10999999999999943,9.3025,9.39,9.25,0.14000000000000057,-0.14000000000000057,16361,21873,7496,14377,-9240
2016-11-27,9.154,10.16,8.28,1.8800000000000008,0.20000000000000107,9.582,10.3,8.45,1.8500000000000014,0.5300000000000011,8.81,9.46,8.15,1.3100000000000005,0.9900000000000002,9.142,9.89,8.21,1.6799999999999997,1.0899999999999999,33691,65835,15034,50801,-9919
2016-12-04,9.65,9.95,9.45,0.5,0.29999999999999893,9.876,10.16,9.68,0.4800000000000004,0.23000000000000043,9.48,9.8,9.29,0.5100000000000016,0.22000000000000064,9.692,9.9,9.34,0.5600000000000005,0.20000000000000107,16661,26042,11405,14637,-14637
2016-12-11,9.927999999999999,10.25,9.69,0.5600000000000005,-0.23000000000000043,10.086,10.32,9.96,0.35999999999999943,-0.15000000000000036,9.622,9.82,9.46,0.35999999999999943,0.25,9.81,9.95,9.61,0.33999999999999986,0.2400000000000002,43427,133057,13597,119460,105762
2016-12-18,9.776,9.98,9.51,0.47000000000000064,-0.41000000000000014,9.812,10.02,9.53,0.4900000000000002,-0.4400000000000013,9.532,9.75,9.35,0.40000000000000036,-0.40000000000000036,9.652,9.97,9.49,0.4800000000000004,-0.28999999999999915,14762,20661,11665,8996,-2043
2016-12-25,9.3625,9.47,9.17,0.3000000000000007,-0.08999999999999986,9.4175,9.47,9.38,0.08999999999999986,-0.08000000000000007,9.192499999999999,9.32,9.09,0.23000000000000043,-0.13000000000000078,9.33,9.39,9.26,0.13000000000000078,-0.05000000000000071,10384,14060,7246,6814,6814
2017-01-01,9.612499999999999,9.79,9.34,0.4499999999999993,0.2400000000000002,9.7975,9.89,9.67,0.22000000000000064,0.10999999999999943,9.35,9.6,9.23,0.3699999999999992,0.0,9.592500000000001,9.78,9.39,0.3899999999999988,0.08999999999999986,13858,19994,8690,11304,-7212
2017-01-08,8.868,9.34,8.42,0.9199999999999999,-0.9199999999999999,8.946,9.34,8.47,0.8699999999999992,-0.8699999999999992,8.559999999999999,8.79,8.27,0.5199999999999996,-0.41999999999999993,8.662,9.02,8.38,0.6399999999999988,-0.3899999999999988,15018,17889,10730,7159,1126
2017-01-15,8.23,8.43,7.97,0.45999999999999996,-0.07000000000000028,8.32,8.43,8.17,0.2599999999999998,-0.03999999999999915,7.9350000000000005,8.09,7.82,0.2699999999999996,0.13999999999999968,8.1325,8.25,8.02,0.23000000000000043,0.11000000000000121,12485,16511,9079,7432,1263
2017-01-22,8.384,9.14,7.84,1.3000000000000007,1.0500000000000007,8.892,10.15,7.92,2.2300000000000004,1.3499999999999996,8.225999999999999,8.95,7.77,1.1799999999999997,1.009999999999999,8.55,9.21,7.81,1.4000000000000012,1.2599999999999998,23836,42356,11458,30898,6772
2017-01-29,8.216000000000001,9.0,7.87,1.13,-1.13,8.274,9.0,7.93,1.0700000000000003,-1.04,7.906,8.15,7.73,0.41999999999999993,-0.35000000000000053,7.9879999999999995,8.23,7.81,0.4200000000000008,-0.27000000000000046,25611,31875,20795,11080,364
2017-02-05,7.944,8.24,7.73,0.5099999999999998,0.33000000000000007,8.166,8.71,7.94,0.7700000000000005,0.7700000000000005,7.866,8.24,7.7,0.54,0.47000000000000064,8.048,8.47,7.78,0.6900000000000004,0.6900000000000004,19019,24760,12259,12501,12501
2017-02-12,8.574,9.23,8.36,0.870000000000001,0.75,8.656,9.56,8.4,1.1600000000000001,1.08,8.248,8.75,8.08,0.6699999999999999,0.5999999999999996,8.443999999999999,8.84,8.27,0.5700000000000003,0.4399999999999995,23230,70980,9989,60991,59454
2017-02-19,8.515,9.1,8.15,0.9499999999999993,-0.9499999999999993,8.52,9.1,8.17,0.9299999999999997,-0.9299999999999997,8.1425,8.37,7.98,0.3899999999999988,-0.3899999999999988,8.215,8.4,8.12,0.28000000000000114,-0.28000000000000114,22481,30229,15774,14455,-8540
2017-02-26,7.892,8.26,7.69,0.5699999999999994,-0.4900000000000002,7.938,8.26,7.84,0.41999999999999993,-0.41000000000000014,7.636,7.88,7.4,0.47999999999999954,-0.16000000000000014,7.7059999999999995,7.89,7.42,0.46999999999999975,-0.13999999999999968,42602,122375,12909,109466,-14146
2017-03-05,7.2,7.79,6.52,1.2700000000000005,-1.2700000000000005,7.226,7.79,6.64,1.1500000000000004,-1.1399999999999997,6.82,7.6,6.17,1.4299999999999997,-1.4299999999999997,6.864,7.6,6.22,1.38,-1.38,20417,32499,12899,19600,6455
2017-03-12,6.188,6.5,5.98,0.5199999999999996,-0.2699999999999996,6.358,6.66,6.08,0.5800000000000001,-0.21999999999999975,5.85,6.1,5.62,0.47999999999999954,-0.47999999999999954,6.12,6.45,5.92,0.5300000000000002,-0.2599999999999998,67926,222408,24048,198360,198360
2017-03-19,6.678,7.01,6.0,1.0099999999999998,0.75,6.968,7.06,6.9,0.15999999999999925,0.010000000000000675,6.516,6.7,5.9,0.7999999999999998,0.7999999999999998,6.86,6.92,6.74,0.17999999999999972,0.009999999999999787,32078,74216,12785,61431,-40340
2017-03-26,7.184,7.7,6.81,0.8900000000000006,0.3100000000000005,7.462,7.73,7.1,0.6300000000000008,0.3100000000000005,7.05,7.32,6.69,0.6299999999999999,0.4299999999999997,7.312,7.71,6.95,0.7599999999999998,0.3700000000000001,32584,49862,18923,30939,19195
2017-04-02,7.384,7.49,7.29,0.20000000000000018,0.1800000000000006,7.464,7.54,7.37,0.16999999999999993,0.1299999999999999,7.248,7.38,7.18,0.20000000000000018,0.05999999999999961,7.342,7.46,7.25,0.20999999999999996,0.07000000000000028,23304,34170,17297,16873,1301
2017-04-09,7.445,7.5,7.38,0.1200000000000001,0.040000000000000036,7.5575,7.62,7.51,0.11000000000000032,-0.11000000000000032,7.3575,7.4,7.31,0.09000000000000075,0.08000000000000007,7.4575,7.52,7.4,0.11999999999999922,0.019999999999999574,23555,28601,18633,9968,1651
2017-04-16,7.4639999999999995,7.68,7.25,0.4299999999999997,-0.17999999999999972,7.616,7.69,7.46,0.23000000000000043,-0.1200000000000001,7.372,7.47,7.25,0.21999999999999975,-0.17999999999999972,7.47,7.59,7.33,0.2599999999999998,-0.20000000000000018,21089,28837,9763,19074,19074
2017-04-23,7.578,7.83,7.25,0.5800000000000001,0.11000000000000032,7.752,8.1,7.46,0.6399999999999997,0.11000000000000032,7.3740000000000006,7.75,7.15,0.5999999999999996,-0.1299999999999999,7.526,7.88,7.16,0.7199999999999998,-0.1299999999999999,21872,28463,13211,15252,15252
2017-04-30,7.178,7.35,7.06,0.29000000000000004,0.07000000000000028,7.352,7.44,7.26,0.1800000000000006,0.1800000000000006,7.072,7.13,6.94,0.1899999999999995,0.07000000000000028,7.252,7.35,7.17,0.17999999999999972,0.17999999999999972,17622,22578,10956,11622,10164
2017-05-07,7.668,8.19,7.36,0.8299999999999992,0.05999999999999961,7.718,8.19,7.42,0.7699999999999996,-0.16000000000000014,7.344,7.76,7.16,0.5999999999999996,-0.14999999999999947,7.478,7.76,7.23,0.5299999999999994,-0.22999999999999954,14009,17091,9986,7105,-5488
2017-05-14,7.22,7.45,7.02,0.4300000000000006,-0.4300000000000006,7.34,7.45,7.18,0.27000000000000046,-0.020000000000000462,7.094,7.24,6.94,0.2999999999999998,-0.2400000000000002,7.138,7.27,6.95,0.3199999999999994,-0.13999999999999968,22701,28619,14985,13634,13634
2017-05-21,6.968,7.13,6.65,0.47999999999999954,-0.47999999999999954,7.082,7.37,6.65,0.7199999999999998,-0.7199999999999998,6.754,7.1,6.33,0.7699999999999996,-0.7699999999999996,6.834,7.12,6.5,0.6200000000000001,-0.6200000000000001,16309,19705,14698,5007,4394
2017-05-28,6.2825,6.42,6.16,0.2599999999999998,-0.13999999999999968,6.3774999999999995,6.42,6.34,0.08000000000000007,-0.08000000000000007,6.135,6.29,6.03,0.2599999999999998,-0.2599999999999998,6.234999999999999,6.39,6.05,0.33999999999999986,-0.33999999999999986,40215,100966,18038,82928,-3260
2017-06-04,6.12,6.3,5.92,0.3799999999999999,0.2699999999999996,6.346,6.65,6.08,0.5700000000000003,0.5700000000000003,6.03,6.28,5.85,0.4300000000000006,0.4300000000000006,6.232,6.48,5.95,0.5300000000000002,0.5300000000000002,20664,26612,13736,12876,-1502
2017-06-11,6.618,6.69,6.55,0.14000000000000057,0.03000000000000025,6.7620000000000005,6.82,6.68,0.14000000000000057,-0.020000000000000462,6.492,6.53,6.43,0.10000000000000053,0.08000000000000007,6.664,6.77,6.54,0.22999999999999954,0.11000000000000032,31748,77454,11804,65650,65650
2017-06-18,6.524,6.7,6.24,0.45999999999999996,-0.4299999999999997,6.664,6.88,6.42,0.45999999999999996,-0.3200000000000003,6.332,6.62,6.1,0.5200000000000005,-0.3799999999999999,6.454,6.8,6.21,0.5899999999999999,-0.4900000000000002,37352,136274,9160,127114,122525
2017-06-25,6.522,6.68,6.37,0.3099999999999996,0.3099999999999996,6.692,6.8,6.63,0.16999999999999993,0.16999999999999993,6.374,6.51,6.27,0.2400000000000002,0.2400000000000002,6.56,6.67,6.47,0.20000000000000018,0.1200000000000001,17315,23275,13718,9557,3734
2017-07-02,6.48,6.76,6.13,0.6299999999999999,-0.6299999999999999,6.59,6.81,6.39,0.41999999999999993,-0.2999999999999998,6.2524999999999995,6.66,6.01,0.6500000000000004,-0.6500000000000004,6.4375,6.76,6.12,0.6399999999999997,-0.2599999999999998,14032,20647,7737,12910,12910
2017-07-09,6.484,6.7,6.23,0.46999999999999975,0.1200000000000001,6.6080000000000005,6.89,6.44,0.4499999999999993,0.13999999999999968,6.334,6.47,6.1,0.3700000000000001,0.22999999999999954,6.446,6.57,6.24,0.33000000000000007,0.2599999999999998,18128,23648,8320,15328,-9272
2017-07-16,6.41,6.65,6.22,0.4300000000000006,-0.09999999999999964,6.534,6.72,6.34,0.3799999999999999,-0.21999999999999975,6.112,6.22,5.88,0.33999999999999986,-0.33999999999999986,6.26,6.6,5.99,0.6099999999999994,-0.2999999999999998,18999,46984,9828,37156,34999
2017-07-23,5.946,6.3,5.72,0.5800000000000001,-0.05999999999999961,6.148,6.3,5.91,0.3899999999999997,0.25,5.748,5.95,5.59,0.3600000000000003,0.2600000000000007,5.954,6.28,5.6,0.6800000000000006,0.6500000000000004,18529,22048,12897,9151,3325
2017-07-30,5.876,6.18,5.45,0.7299999999999995,-0.7299999999999995,6.018,6.18,5.7,0.47999999999999954,-0.05999999999999961,5.54,5.86,5.0,0.8600000000000003,-0.25,5.806,6.0,5.29,0.71,-0.05999999999999961,16143,22003,9833,12170,-2058
2017-08-06,5.608,5.87,5.39,0.4800000000000004,-0.4800000000000004,5.68,5.87,5.45,0.41999999999999993,-0.41999999999999993,5.394,5.5,5.29,0.20999999999999996,-0.20999999999999996,5.476,5.61,5.32,0.29000000000000004,-0.20999999999999996,13957,22235,7959,14276,358
2017-08-13,4.954,5.3,4.63,0.6699999999999999,-0.5699999999999994,5.08,5.47,4.87,0.5999999999999996,-0.5999999999999996,4.803999999999999,5.26,4.6,0.6600000000000001,-0.5800000000000001,4.852,5.28,4.61,0.6699999999999999,-0.6000000000000005,16757,23592,10282,13310,13310
2017-08-20,4.61,4.66,4.54,0.1200000000000001,0.1200000000000001,4.708,4.78,4.66,0.1200000000000001,0.05999999999999961,4.552,4.6,4.51,0.08999999999999986,0.020000000000000462,4.59,4.62,4.53,0.08999999999999986,0.08999999999999986,10013,16725,6265,10460,-8104
2017-08-27,4.564,4.64,4.48,0.15999999999999925,0.02999999999999936,4.612,4.65,4.56,0.09000000000000075,0.040000000000000036,4.47,4.56,4.39,0.16999999999999993,0.040000000000000036,4.538,4.59,4.5,0.08999999999999986,-0.03000000000000025,14292,24334,6323,18011,-6212
2017-09-03,4.4075,4.53,4.31,0.22000000000000064,-0.1800000000000006,4.5,4.59,4.36,0.22999999999999954,-0.22999999999999954,4.29,4.4,4.16,0.2400000000000002,-0.2400000000000002,4.33,4.41,4.16,0.25,-0.25,18056,21846,11562,10284,-636
2017-09-10,4.2139999999999995,4.32,4.05,0.27000000000000046,-0.03000000000000025,4.37,4.47,4.25,0.21999999999999975,-0.040000000000000036,4.12,4.21,3.97,0.23999999999999977,-0.010000000000000675,4.186,4.27,3.98,0.2899999999999996,0.04999999999999982,34183,88688,5636,83052,83052
2017-09-17,4.488,4.78,4.23,0.5499999999999998,0.5499999999999998,4.74,5.02,4.44,0.5799999999999992,0.47000000000000064,4.476,4.78,4.23,0.5499999999999998,0.5499999999999998,4.609999999999999,4.81,4.35,0.45999999999999996,0.41999999999999993,18406,23751,14285,9466,-4262
2017-09-24,5.038,5.2,4.87,0.33000000000000007,0.0,5.128,5.2,5.04,0.16000000000000014,-0.09999999999999964,4.906,5.09,4.85,0.2400000000000002,0.0,5.052,5.17,4.87,0.2999999999999998,-0.09999999999999964,19871,23586,17426,6160,6160
2017-10-01,4.868,4.95,4.76,0.1900000000000004,-0.1900000000000004,4.926,5.02,4.76,0.2599999999999998,-0.20000000000000018,4.79,4.86,4.65,0.20999999999999996,-0.20999999999999996,4.82,4.89,4.65,0.23999999999999932,-0.23999999999999932,14393,17387,12294,5093,-2438
2017-10-08,4.714,4.83,4.61,0.21999999999999975,0.21999999999999975,4.852,4.93,4.76,0.16999999999999993,0.02999999999999936,4.652,4.74,4.61,0.1299999999999999,0.1299999999999999,4.692,4.74,4.65,0.08999999999999986,0.020000000000000462,18250,23708,14969,8739,8739
