Date,Direxion Daily Junior Gold Miners Bear 3X Shares_etf_Open_average,Direxion Daily Junior Gold Miners Bear 3X Shares_etf_Open_max,Direxion Daily Junior Gold Miners Bear 3X Shares_etf_Open_min,Direxion Daily Junior Gold Miners Bear 3X Shares_etf_Open_volatility,Direxion Daily Junior Gold Miners Bear 3X Shares_etf_Open_change,Direxion Daily Junior Gold Miners Bear 3X Shares_etf_High_average,Direxion Daily Junior Gold Miners Bear 3X Shares_etf_High_max,Direxion Daily Junior Gold Miners Bear 3X Shares_etf_High_min,Direxion Daily Junior Gold Miners Bear 3X Shares_etf_High_volatility,Direxion Daily Junior Gold Miners Bear 3X Shares_etf_High_change,Direxion Daily Junior Gold Miners Bear 3X Shares_etf_Low_average,Direxion Daily Junior Gold Miners Bear 3X Shares_etf_Low_max,Direxion Daily Junior Gold Miners Bear 3X Shares_etf_Low_min,Direxion Daily Junior Gold Miners Bear 3X Shares_etf_Low_volatility,Direxion Daily Junior Gold Miners Bear 3X Shares_etf_Low_change,Direxion Daily Junior Gold Miners Bear 3X Shares_etf_Close_average,Direxion Daily Junior Gold Miners Bear 3X Shares_etf_Close_max,Direxion Daily Junior Gold Miners Bear 3X Shares_etf_Close_min,Direxion Daily Junior Gold Miners Bear 3X Shares_etf_Close_volatility,Direxion Daily Junior Gold Miners Bear 3X Shares_etf_Close_change
2016-05-15,8760.0,8760.0,8760.0,0.0,0.0,9880.0,9880.0,9880.0,0.0,0.0,8595.0,8595.0,8595.0,0.0,0.0,8800.0,8800.0,8800.0,0.0,0.0
2016-05-22,10600.0,10600.0,10600.0,0.0,0.0,11859.0,11859.0,11859.0,0.0,0.0,10370.0,10370.0,10370.0,0.0,0.0,11730.0,11730.0,11730.0,0.0,0.0
2016-05-29,8565.0,8565.0,8565.0,0.0,0.0,8575.0,8575.0,8575.0,0.0,0.0,6795.0,6795.0,6795.0,0.0,0.0,6815.0,6815.0,6815.0,0.0,0.0
2016-06-05,5315.0,5315.0,5315.0,0.0,0.0,5810.0,5810.0,5810.0,0.0,0.0,5130.0,5130.0,5130.0,0.0,0.0,5710.0,5710.0,5710.0,0.0,0.0
2016-06-12,5350.0,5350.0,5350.0,0.0,0.0,5801.0,5801.0,5801.0,0.0,0.0,5250.0,5250.0,5250.0,0.0,0.0,5385.0,5385.0,5385.0,0.0,0.0
2016-06-19,3895.0,3895.0,3895.0,0.0,0.0,4973.0,4973.0,4973.0,0.0,0.0,3895.0,3895.0,3895.0,0.0,0.0,4790.0,4790.0,4790.0,0.0,0.0
2016-06-26,4065.0,4065.0,4065.0,0.0,0.0,4150.0,4150.0,4150.0,0.0,0.0,3507.5,3507.5,3507.5,0.0,0.0,3575.0,3575.0,3575.0,0.0,0.0
2016-07-03,3065.0,3065.0,3065.0,0.0,0.0,3155.0,3155.0,3155.0,0.0,0.0,2645.0,2645.0,2645.0,0.0,0.0,2650.0,2650.0,2650.0,0.0,0.0
2016-07-10,2700.0,2700.0,2700.0,0.0,0.0,2720.0,2720.0,2720.0,0.0,0.0,2560.0,2560.0,2560.0,0.0,0.0,2680.0,2680.0,2680.0,0.0,0.0
2016-07-17,3110.0,3110.0,3110.0,0.0,0.0,3160.0,3160.0,3160.0,0.0,0.0,2998.7,2998.7,2998.7,0.0,0.0,3065.0,3065.0,3065.0,0.0,0.0
2016-07-24,2340.0,2340.0,2340.0,0.0,0.0,2415.0,2415.0,2415.0,0.0,0.0,2150.0,2150.0,2150.0,0.0,0.0,2230.0,2230.0,2230.0,0.0,0.0
2016-07-31,2275.0,2275.0,2275.0,0.0,0.0,2350.0,2350.0,2350.0,0.0,0.0,2230.0,2230.0,2230.0,0.0,0.0,2290.0,2290.0,2290.0,0.0,0.0
2016-08-07,1910.0,1910.0,1910.0,0.0,0.0,2105.0,2105.0,2105.0,0.0,0.0,1900.0,1900.0,1900.0,0.0,0.0,2065.0,2065.0,2065.0,0.0,0.0
2016-08-14,2115.0,2115.0,2115.0,0.0,0.0,2179.5,2179.5,2179.5,0.0,0.0,2074.9,2074.9,2074.9,0.0,0.0,2170.0,2170.0,2170.0,0.0,0.0
2016-08-21,2564.0,2564.0,2564.0,0.0,0.0,2923.3,2923.3,2923.3,0.0,0.0,2354.0,2354.0,2354.0,0.0,0.0,2809.0,2809.0,2809.0,0.0,0.0
2016-08-28,2609.0,2609.0,2609.0,0.0,0.0,2850.0,2850.0,2850.0,0.0,0.0,2464.0,2464.0,2464.0,0.0,0.0,2476.0,2476.0,2476.0,0.0,0.0
2016-09-04,2295.0,2295.0,2295.0,0.0,0.0,2667.0,2667.0,2667.0,0.0,0.0,2238.0,2238.0,2238.0,0.0,0.0,2638.0,2638.0,2638.0,0.0,0.0
2016-09-11,2620.0,2620.0,2620.0,0.0,0.0,2703.0,2703.0,2703.0,0.0,0.0,2431.0,2431.0,2431.0,0.0,0.0,2645.0,2645.0,2645.0,0.0,0.0
2016-09-18,2077.0,2077.0,2077.0,0.0,0.0,2321.99,2321.99,2321.99,0.0,0.0,2033.0,2033.0,2033.0,0.0,0.0,2262.0,2262.0,2262.0,0.0,0.0
2016-09-25,2180.0,2180.0,2180.0,0.0,0.0,2442.0,2442.0,2442.0,0.0,0.0,2163.0,2163.0,2163.0,0.0,0.0,2399.0,2399.0,2399.0,0.0,0.0
2016-10-02,3233.0,3233.0,3233.0,0.0,0.0,3801.99,3801.99,3801.99,0.0,0.0,3114.0,3114.0,3114.0,0.0,0.0,3507.0,3507.0,3507.0,0.0,0.0
2016-10-09,3368.0,3368.0,3368.0,0.0,0.0,3466.9,3466.9,3466.9,0.0,0.0,3080.0,3080.0,3080.0,0.0,0.0,3412.0,3412.0,3412.0,0.0,0.0
2016-10-16,2592.0,2592.0,2592.0,0.0,0.0,2639.0,2639.0,2639.0,0.0,0.0,2531.44,2531.44,2531.44,0.0,0.0,2536.0,2536.0,2536.0,0.0,0.0
2016-10-23,2921.0,2921.0,2921.0,0.0,0.0,3050.0,3050.0,3050.0,0.0,0.0,2672.0,2672.0,2672.0,0.0,0.0,2917.0,2917.0,2917.0,0.0,0.0
2016-10-30,2352.0,2352.0,2352.0,0.0,0.0,2585.0,2585.0,2585.0,0.0,0.0,2347.0,2347.0,2347.0,0.0,0.0,2470.0,2470.0,2470.0,0.0,0.0
2016-11-06,3266.0,3266.0,3266.0,0.0,0.0,4229.0,4229.0,4229.0,0.0,0.0,3263.0,3263.0,3263.0,0.0,0.0,4087.0,4087.0,4087.0,0.0,0.0
2016-11-13,3958.0,3958.0,3958.0,0.0,0.0,4140.0,4140.0,4140.0,0.0,0.0,3807.0,3807.0,3807.0,0.0,0.0,3854.0,3854.0,3854.0,0.0,0.0
2016-11-20,3827.0,3827.0,3827.0,0.0,0.0,4100.0,4100.0,4100.0,0.0,0.0,3741.0,3741.0,3741.0,0.0,0.0,4021.0,4021.0,4021.0,0.0,0.0
2016-11-27,3657.0,3657.0,3657.0,0.0,0.0,3662.43,3662.43,3662.43,0.0,0.0,3370.0,3370.0,3370.0,0.0,0.0,3414.0,3414.0,3414.0,0.0,0.0
2016-12-04,3370.0,3370.0,3370.0,0.0,0.0,3800.0,3800.0,3800.0,0.0,0.0,3323.0,3323.0,3323.0,0.0,0.0,3738.0,3738.0,3738.0,0.0,0.0
2016-12-11,4879.0,4879.0,4879.0,0.0,0.0,5556.0,5556.0,5556.0,0.0,0.0,4707.0,4707.0,4707.0,0.0,0.0,5341.0,5341.0,5341.0,0.0,0.0
2016-12-18,5414.0,5414.0,5414.0,0.0,0.0,5496.0,5496.0,5496.0,0.0,0.0,5200.0,5200.0,5200.0,0.0,0.0,5232.0,5232.0,5232.0,0.0,0.0
2016-12-25,3019.0,3019.0,3019.0,0.0,0.0,3564.0,3564.0,3564.0,0.0,0.0,2818.0,2818.0,2818.0,0.0,0.0,3509.0,3509.0,3509.0,0.0,0.0
2017-01-01,2173.0,2173.0,2173.0,0.0,0.0,2495.0,2495.0,2495.0,0.0,0.0,2005.0,2005.0,2005.0,0.0,0.0,2286.0,2286.0,2286.0,0.0,0.0
2017-01-08,2173.0,2173.0,2173.0,0.0,0.0,2250.0,2250.0,2250.0,0.0,0.0,2035.0,2035.0,2035.0,0.0,0.0,2047.0,2047.0,2047.0,0.0,0.0
2017-01-15,2028.0,2028.0,2028.0,0.0,0.0,2098.67,2098.67,2098.67,0.0,0.0,1835.0,1835.0,1835.0,0.0,0.0,1966.0,1966.0,1966.0,0.0,0.0
2017-01-22,2080.0,2080.0,2080.0,0.0,0.0,2081.99,2081.99,2081.99,0.0,0.0,1960.0,1960.0,1960.0,0.0,0.0,1961.0,1961.0,1961.0,0.0,0.0
2017-01-29,1674.0,1674.0,1674.0,0.0,0.0,1683.0,1683.0,1683.0,0.0,0.0,1612.0,1612.0,1612.0,0.0,0.0,1615.0,1615.0,1615.0,0.0,0.0
2017-02-05,1411.0,1411.0,1411.0,0.0,0.0,1430.0,1430.0,1430.0,0.0,0.0,1251.0,1251.0,1251.0,0.0,0.0,1265.0,1265.0,1265.0,0.0,0.0
2017-02-12,1234.0,1234.0,1234.0,0.0,0.0,1323.5,1323.5,1323.5,0.0,0.0,1216.0,1216.0,1216.0,0.0,0.0,1313.0,1313.0,1313.0,0.0,0.0
2017-02-19,1284.0,1284.0,1284.0,0.0,0.0,1442.0,1442.0,1442.0,0.0,0.0,1281.01,1281.01,1281.01,0.0,0.0,1433.0,1433.0,1433.0,0.0,0.0
2017-02-26,2047.0,2047.0,2047.0,0.0,0.0,2210.0,2210.0,2210.0,0.0,0.0,1797.0,1797.0,1797.0,0.0,0.0,1887.0,1887.0,1887.0,0.0,0.0
2017-03-05,2222.0,2222.0,2222.0,0.0,0.0,2279.0,2279.0,2279.0,0.0,0.0,1890.0,1890.0,1890.0,0.0,0.0,1935.0,1935.0,1935.0,0.0,0.0
2017-03-12,1342.0,1342.0,1342.0,0.0,0.0,1538.0,1538.0,1538.0,0.0,0.0,1316.05,1316.05,1316.05,0.0,0.0,1465.0,1465.0,1465.0,0.0,0.0
2017-03-19,1467.0,1467.0,1467.0,0.0,0.0,1507.0,1507.0,1507.0,0.0,0.0,1399.01,1399.01,1399.01,0.0,0.0,1470.0,1470.0,1470.0,0.0,0.0
2017-03-26,1501.0,1501.0,1501.0,0.0,0.0,1527.0,1527.0,1527.0,0.0,0.0,1384.0,1384.0,1384.0,0.0,0.0,1484.0,1484.0,1484.0,0.0,0.0
2017-04-02,1322.0,1322.0,1322.0,0.0,0.0,1467.0,1467.0,1467.0,0.0,0.0,1300.0,1300.0,1300.0,0.0,0.0,1410.0,1410.0,1410.0,0.0,0.0
2017-04-09,1305.0,1305.0,1305.0,0.0,0.0,1386.0,1386.0,1386.0,0.0,0.0,1294.0,1294.0,1294.0,0.0,0.0,1377.0,1377.0,1377.0,0.0,0.0
2017-04-16,1630.0,1630.0,1630.0,0.0,0.0,1664.0,1664.0,1664.0,0.0,0.0,1586.0,1586.0,1586.0,0.0,0.0,1644.0,1644.0,1644.0,0.0,0.0
2017-04-23,2086.0,2086.0,2086.0,0.0,0.0,2086.0,2086.0,2086.0,0.0,0.0,1860.0,1860.0,1860.0,0.0,0.0,1993.0,1993.0,1993.0,0.0,0.0
2017-04-30,2515.25,2515.25,2515.25,0.0,0.0,2515.25,2515.25,2515.25,0.0,0.0,2260.25,2260.25,2260.25,0.0,0.0,2370.5,2370.5,2370.5,0.0,0.0
2017-05-07,1875.0,1875.0,1875.0,0.0,0.0,1918.0,1918.0,1918.0,0.0,0.0,1795.75,1795.75,1795.75,0.0,0.0,1873.25,1873.25,1873.25,0.0,0.0
2017-05-14,1783.0,1783.0,1783.0,0.0,0.0,1873.25,1873.25,1873.25,0.0,0.0,1781.75,1781.75,1781.75,0.0,0.0,1842.0,1842.0,1842.0,0.0,0.0
2017-05-21,1870.0,1870.0,1870.0,0.0,0.0,1950.0,1950.0,1950.0,0.0,0.0,1865.0,1865.0,1865.0,0.0,0.0,1939.0,1939.0,1939.0,0.0,0.0
2017-05-28,1991.5,1991.5,1991.5,0.0,0.0,2019.5,2019.5,2019.5,0.0,0.0,1918.75,1918.75,1918.75,0.0,0.0,1943.75,1943.75,1943.75,0.0,0.0
2017-06-04,1747.75,1747.75,1747.75,0.0,0.0,1749.5,1749.5,1749.5,0.0,0.0,1662.5,1662.5,1662.5,0.0,0.0,1738.25,1738.25,1738.25,0.0,0.0
2017-06-11,1715.0,1715.0,1715.0,0.0,0.0,1748.22,1748.22,1748.22,0.0,0.0,1640.51,1640.51,1640.51,0.0,0.0,1676.0,1676.0,1676.0,0.0,0.0
2017-06-18,1519.0,1519.0,1519.0,0.0,0.0,1558.25,1558.25,1558.25,0.0,0.0,1495.0,1495.0,1495.0,0.0,0.0,1500.0,1500.0,1500.0,0.0,0.0
2017-06-25,1625.0,1625.0,1625.0,0.0,0.0,1630.16,1630.16,1630.16,0.0,0.0,1569.75,1569.75,1569.75,0.0,0.0,1593.75,1593.75,1593.75,0.0,0.0
2017-07-02,1857.0,1857.0,1857.0,0.0,0.0,1970.75,1970.75,1970.75,0.0,0.0,1839.55,1839.55,1839.55,0.0,0.0,1912.0,1912.0,1912.0,0.0,0.0
2017-07-09,1715.5,1715.5,1715.5,0.0,0.0,1737.0,1737.0,1737.0,0.0,0.0,1677.5,1677.5,1677.5,0.0,0.0,1719.5,1719.5,1719.5,0.0,0.0
2017-07-16,1597.5,1597.5,1597.5,0.0,0.0,1632.35,1632.35,1632.35,0.0,0.0,1587.5,1587.5,1587.5,0.0,0.0,1606.0,1606.0,1606.0,0.0,0.0
2017-07-23,1597.75,1597.75,1597.75,0.0,0.0,1597.75,1597.75,1597.75,0.0,0.0,1501.25,1501.25,1501.25,0.0,0.0,1511.25,1511.25,1511.25,0.0,0.0
2017-07-30,1629.5,1629.5,1629.5,0.0,0.0,1721.25,1721.25,1721.25,0.0,0.0,1620.0,1620.0,1620.0,0.0,0.0,1685.25,1685.25,1685.25,0.0,0.0
2017-08-06,1555.75,1555.75,1555.75,0.0,0.0,1583.85,1583.85,1583.85,0.0,0.0,1502.5,1502.5,1502.5,0.0,0.0,1504.5,1504.5,1504.5,0.0,0.0
2017-08-13,1473.5,1473.5,1473.5,0.0,0.0,1552.67,1552.67,1552.67,0.0,0.0,1450.0,1450.0,1450.0,0.0,0.0,1525.25,1525.25,1525.25,0.0,0.0
2017-08-20,1441.5,1441.5,1441.5,0.0,0.0,1509.5,1509.5,1509.5,0.0,0.0,1421.25,1421.25,1421.25,0.0,0.0,1444.75,1444.75,1444.75,0.0,0.0
2017-08-27,1157.75,1157.75,1157.75,0.0,0.0,1224.5,1224.5,1224.5,0.0,0.0,1154.12,1154.12,1154.12,0.0,0.0,1169.25,1169.25,1169.25,0.0,0.0
2017-09-03,1033.75,1033.75,1033.75,0.0,0.0,1109.25,1109.25,1109.25,0.0,0.0,1032.5,1032.5,1032.5,0.0,0.0,1087.5,1087.5,1087.5,0.0,0.0
2017-09-10,1180.25,1180.25,1180.25,0.0,0.0,1243.75,1243.75,1243.75,0.0,0.0,1172.75,1172.75,1172.75,0.0,0.0,1232.0,1232.0,1232.0,0.0,0.0
2017-09-17,1355.25,1355.25,1355.25,0.0,0.0,1378.75,1378.75,1378.75,0.0,0.0,1320.75,1320.75,1320.75,0.0,0.0,1338.25,1338.25,1338.25,0.0,0.0
2017-09-24,1367.5,1367.5,1367.5,0.0,0.0,1414.25,1414.25,1414.25,0.0,0.0,1362.25,1362.25,1362.25,0.0,0.0,1409.75,1409.75,1409.75,0.0,0.0
2017-10-01,1388.0,1388.0,1388.0,0.0,0.0,1419.25,1419.25,1419.25,0.0,0.0,1287.75,1287.75,1287.75,0.0,0.0,1288.25,1288.25,1288.25,0.0,0.0
2017-10-08,1250.0,1250.0,1250.0,0.0,0.0,1306.0,1306.0,1306.0,0.0,0.0,1245.5,1245.5,1245.5,0.0,0.0,1280.5,1280.5,1280.5,0.0,0.0
2017-10-15,1404.75,1404.75,1404.75,0.0,0.0,1446.25,1446.25,1446.25,0.0,0.0,1395.25,1395.25,1395.25,0.0,0.0,1435.0,1435.0,1435.0,0.0,0.0
2017-10-22,1645.0,1645.0,1645.0,0.0,0.0,1672.25,1672.25,1672.25,0.0,0.0,1572.0,1572.0,1572.0,0.0,0.0,1600.0,1600.0,1600.0,0.0,0.0
2017-10-29,1528.75,1528.75,1528.75,0.0,0.0,1624.25,1624.25,1624.25,0.0,0.0,1525.25,1525.25,1525.25,0.0,0.0,1592.75,1592.75,1592.75,0.0,0.0
2017-11-05,1532.75,1532.75,1532.75,0.0,0.0,1596.75,1596.75,1596.75,0.0,0.0,1516.25,1516.25,1516.25,0.0,0.0,1584.25,1584.25,1584.25,0.0,0.0
2017-11-12,1606.25,1606.25,1606.25,0.0,0.0,1610.0,1610.0,1610.0,0.0,0.0,1520.0,1520.0,1520.0,0.0,0.0,1542.5,1542.5,1542.5,0.0,0.0
2017-11-19,1530.5,1530.5,1530.5,0.0,0.0,1569.25,1569.25,1569.25,0.0,0.0,1507.5,1507.5,1507.5,0.0,0.0,1568.5,1568.5,1568.5,0.0,0.0
2017-11-26,1646.5,1646.5,1646.5,0.0,0.0,1652.25,1652.25,1652.25,0.0,0.0,1549.75,1549.75,1549.75,0.0,0.0,1635.0,1635.0,1635.0,0.0,0.0
2017-12-03,1901.25,1901.25,1901.25,0.0,0.0,1902.42,1902.42,1902.42,0.0,0.0,1833.25,1833.25,1833.25,0.0,0.0,1858.0,1858.0,1858.0,0.0,0.0
2017-12-10,1600.0,1600.0,1600.0,0.0,0.0,1672.47,1672.47,1672.47,0.0,0.0,1595.0,1595.0,1595.0,0.0,0.0,1653.0,1653.0,1653.0,0.0,0.0
2017-12-17,1393.75,1393.75,1393.75,0.0,0.0,1416.5,1416.5,1416.5,0.0,0.0,1341.4,1341.4,1341.4,0.0,0.0,1360.0,1360.0,1360.0,0.0,0.0
2017-12-24,1261.25,1261.25,1261.25,0.0,0.0,1299.75,1299.75,1299.75,0.0,0.0,1247.25,1247.25,1247.25,0.0,0.0,1282.75,1282.75,1282.75,0.0,0.0
2017-12-31,1237.5,1237.5,1237.5,0.0,0.0,1246.88,1246.88,1246.88,0.0,0.0,1207.25,1207.25,1207.25,0.0,0.0,1235.0,1235.0,1235.0,0.0,0.0
