Date,CVCOStock_Open_average,CVCOStock_Open_max,CVCOStock_Open_min,CVCOStock_Open_volatility,CVCOStock_Open_change,CVCOStock_High_average,CVCOStock_High_max,CVCOStock_High_min,CVCOStock_High_volatility,CVCOStock_High_change,CVCOStock_Low_average,CVCOStock_Low_max,CVCOStock_Low_min,CVCOStock_Low_volatility,CVCOStock_Low_change,CVCOStock_Close_average,CVCOStock_Close_max,CVCOStock_Close_min,CVCOStock_Close_volatility,CVCOStock_Close_change,CVCOStock_Volume_average,CVCOStock_Volume_max,CVCOStock_Volume_min,CVCOStock_Volume_volatility,CVCOStock_Volume_change
2016-01-03,80.458,82.15,78.53,3.6200000000000045,-3.6200000000000045,80.948,82.47,78.53,3.9399999999999977,-3.9399999999999977,79.218,80.9,77.23,3.6700000000000017,-3.6700000000000017,79.866,81.54,77.48,4.060000000000002,-4.060000000000002,80140,132155,38229,93926,-40791
2016-01-10,79.912,82.69,77.27,5.420000000000002,-0.9100000000000108,81.696,84.61,78.83,5.780000000000001,-1.1400000000000006,78.79599999999999,80.58,76.63,3.950000000000003,-0.5700000000000074,80.224,82.28,78.68,3.5999999999999943,-0.6199999999999903,84177,127871,51231,76640,33598
2016-01-17,78.9075,79.82,77.88,1.9399999999999977,-0.7999999999999972,80.5425,82.0,79.82,2.180000000000007,2.180000000000007,77.46000000000001,78.51,75.72,2.7900000000000063,-0.10000000000000853,78.93,80.14,77.98,2.1599999999999966,1.4500000000000028,69055,75684,64663,11021,11021
2016-01-24,81.44,86.89,78.18,8.709999999999994,4.909999999999997,82.396,87.73,80.4,7.329999999999998,5.75,78.362,79.3,77.59,1.7099999999999937,1.7099999999999937,80.24,83.86,78.27,5.590000000000003,5.590000000000003,59279,104393,31312,73081,49565
2016-01-31,79.864,81.74,78.5,3.239999999999995,-1.9200000000000017,81.266,84.08,78.5,5.579999999999998,-5.579999999999998,77.506,80.42,73.83,6.590000000000003,-6.590000000000003,78.754,82.93,74.41,8.52000000000001,-8.52000000000001,66312,83593,43392,40201,-6264
2016-02-07,73.14,74.0,72.18,1.8199999999999932,-0.15000000000000568,74.6,77.02,72.89,4.1299999999999955,2.2299999999999898,72.048,73.41,70.28,3.1299999999999955,1.4899999999999949,73.666,76.82,71.86,4.959999999999994,3.6099999999999994,38962,56804,27545,29259,21868
2016-02-14,78.3725,79.22,77.5,1.7199999999999989,-0.25,79.735,80.15,79.13,1.0200000000000102,0.8000000000000114,77.365,78.05,76.41,1.6400000000000006,-0.75,78.735,79.57,77.89,1.6799999999999926,0.519999999999996,40053,55909,29956,25953,-9803
2016-02-21,80.15833333333333,81.77,78.26,3.509999999999991,2.0,81.02833333333334,82.55,79.95,2.5999999999999943,1.769999999999996,79.34666666666666,81.77,77.83,3.9399999999999977,3.769999999999996,80.52166666666666,81.92,78.96,2.960000000000008,2.3900000000000006,39483,43397,36464,6933,-2299
2016-02-28,83.366,85.87,81.57,4.300000000000011,4.300000000000011,85.228,88.57,82.91,5.659999999999997,5.659999999999997,82.498,85.25,80.31,4.939999999999998,4.939999999999998,84.562,87.97,81.14,6.829999999999998,6.829999999999998,74639,108115,57291,50824,-855
2016-03-06,87.51599999999999,88.38,86.81,1.5699999999999932,-0.39000000000000057,88.854,90.38,87.71,2.6700000000000017,0.789999999999992,86.18,86.8,85.68,1.1199999999999903,0.009999999999990905,88.028,90.29,86.3,3.990000000000009,2.1400000000000006,78736,90674,72025,18649,14874
