Date,United States CopperEtf_Open_average,United States CopperEtf_Open_max,United States CopperEtf_Open_min,United States CopperEtf_Open_volatility,United States CopperEtf_Open_change,United States CopperEtf_High_average,United States CopperEtf_High_max,United States CopperEtf_High_min,United States CopperEtf_High_volatility,United States CopperEtf_High_change,United States CopperEtf_Low_average,United States CopperEtf_Low_max,United States CopperEtf_Low_min,United States CopperEtf_Low_volatility,United States CopperEtf_Low_change,United States CopperEtf_Close_average,United States CopperEtf_Close_max,United States CopperEtf_Close_min,United States CopperEtf_Close_volatility,United States CopperEtf_Close_change
2016-08-28,13.7,13.7,13.7,0.0,0.0,13.74,13.74,13.74,0.0,0.0,13.56,13.56,13.56,0.0,0.0,13.7,13.7,13.7,0.0,0.0
2016-09-04,13.79,13.79,13.79,0.0,0.0,13.79,13.79,13.79,0.0,0.0,13.63,13.63,13.63,0.0,0.0,13.63,13.63,13.63,0.0,0.0
2016-09-11,14.17,14.17,14.17,0.0,0.0,14.2,14.2,14.2,0.0,0.0,14.15,14.15,14.15,0.0,0.0,14.2,14.2,14.2,0.0,0.0
2016-09-18,13.94,13.94,13.94,0.0,0.0,14.5,14.5,14.5,0.0,0.0,13.9,13.9,13.9,0.0,0.0,14.49,14.49,14.49,0.0,0.0
2016-09-25,14.5,14.5,14.5,0.0,0.0,14.5,14.5,14.5,0.0,0.0,14.5,14.5,14.5,0.0,0.0,14.5,14.5,14.5,0.0,0.0
2016-10-02,14.2,14.2,14.2,0.0,0.0,14.28,14.28,14.28,0.0,0.0,14.2,14.2,14.2,0.0,0.0,14.28,14.28,14.28,0.0,0.0
2016-10-09,13.84,13.84,13.84,0.0,0.0,13.91,13.91,13.91,0.0,0.0,13.84,13.84,13.84,0.0,0.0,13.86,13.86,13.86,0.0,0.0
2016-10-16,13.75,13.75,13.75,0.0,0.0,13.81,13.81,13.81,0.0,0.0,13.75,13.75,13.75,0.0,0.0,13.79,13.79,13.79,0.0,0.0
2016-10-23,14.36,14.36,14.36,0.0,0.0,14.38,14.38,14.38,0.0,0.0,14.36,14.36,14.36,0.0,0.0,14.38,14.38,14.38,0.0,0.0
2016-10-30,14.9,14.9,14.9,0.0,0.0,14.9,14.9,14.9,0.0,0.0,14.83,14.83,14.83,0.0,0.0,14.85,14.85,14.85,0.0,0.0
2016-11-06,17.39,17.39,17.39,0.0,0.0,17.55,17.55,17.55,0.0,0.0,16.39,16.39,16.39,0.0,0.0,16.55,16.55,16.55,0.0,0.0
2016-11-13,16.07,16.07,16.07,0.0,0.0,16.33,16.33,16.33,0.0,0.0,16.07,16.07,16.07,0.0,0.0,16.33,16.33,16.33,0.0,0.0
2016-11-20,17.3,17.3,17.3,0.0,0.0,17.61,17.61,17.61,0.0,0.0,17.25,17.25,17.25,0.0,0.0,17.61,17.61,17.61,0.0,0.0
2016-11-27,17.13,17.13,17.13,0.0,0.0,17.32,17.32,17.32,0.0,0.0,17.13,17.13,17.13,0.0,0.0,17.17,17.17,17.17,0.0,0.0
2016-12-04,17.21,17.21,17.21,0.0,0.0,17.41,17.41,17.41,0.0,0.0,17.21,17.21,17.21,0.0,0.0,17.3,17.3,17.3,0.0,0.0
2016-12-11,16.75,16.75,16.75,0.0,0.0,16.84,16.84,16.84,0.0,0.0,16.59,16.59,16.59,0.0,0.0,16.59,16.59,16.59,0.0,0.0
2016-12-18,16.25,16.25,16.25,0.0,0.0,16.27,16.27,16.27,0.0,0.0,16.13,16.13,16.13,0.0,0.0,16.27,16.27,16.27,0.0,0.0
2016-12-25,16.3,16.3,16.3,0.0,0.0,16.4,16.4,16.4,0.0,0.0,16.3,16.3,16.3,0.0,0.0,16.35,16.35,16.35,0.0,0.0
2017-01-01,16.39,16.39,16.39,0.0,0.0,16.63,16.63,16.63,0.0,0.0,16.39,16.39,16.39,0.0,0.0,16.47,16.47,16.47,0.0,0.0
2017-01-08,17.34,17.34,17.34,0.0,0.0,17.59,17.59,17.59,0.0,0.0,17.34,17.34,17.34,0.0,0.0,17.59,17.59,17.59,0.0,0.0
2017-01-15,17.22,17.22,17.22,0.0,0.0,17.22,17.22,17.22,0.0,0.0,17.07,17.07,17.07,0.0,0.0,17.14,17.14,17.14,0.0,0.0
2017-01-22,17.58,17.58,17.58,0.0,0.0,17.62,17.62,17.62,0.0,0.0,17.45,17.45,17.45,0.0,0.0,17.62,17.62,17.62,0.0,0.0
2017-01-29,17.27,17.27,17.27,0.0,0.0,17.27,17.27,17.27,0.0,0.0,17.01,17.01,17.01,0.0,0.0,17.14,17.14,17.14,0.0,0.0
2017-02-05,17.8,17.8,17.8,0.0,0.0,18.16,18.16,18.16,0.0,0.0,17.8,17.8,17.8,0.0,0.0,18.1,18.1,18.1,0.0,0.0
2017-02-12,17.69,17.69,17.69,0.0,0.0,17.8,17.8,17.8,0.0,0.0,17.62,17.62,17.62,0.0,0.0,17.71,17.71,17.71,0.0,0.0
2017-02-19,17.28,17.28,17.28,0.0,0.0,17.55,17.55,17.55,0.0,0.0,17.28,17.28,17.28,0.0,0.0,17.51,17.51,17.51,0.0,0.0
2017-02-26,16.12,16.12,16.12,0.0,0.0,17.71,17.71,17.71,0.0,0.0,15.95,15.95,15.95,0.0,0.0,17.67,17.67,17.67,0.0,0.0
2017-03-05,16.91,16.91,16.91,0.0,0.0,16.98,16.98,16.98,0.0,0.0,16.86,16.86,16.86,0.0,0.0,16.95,16.95,16.95,0.0,0.0
2017-03-12,17.5,17.5,17.5,0.0,0.0,17.59,17.59,17.59,0.0,0.0,17.5,17.5,17.5,0.0,0.0,17.59,17.59,17.59,0.0,0.0
2017-03-19,17.19,17.19,17.19,0.0,0.0,17.22,17.22,17.22,0.0,0.0,17.15,17.15,17.15,0.0,0.0,17.2,17.2,17.2,0.0,0.0
2017-03-26,17.09,17.09,17.09,0.0,0.0,17.32,17.32,17.32,0.0,0.0,17.09,17.09,17.09,0.0,0.0,17.31,17.31,17.31,0.0,0.0
2017-04-02,17.12,17.12,17.12,0.0,0.0,17.27,17.27,17.27,0.0,0.0,17.12,17.12,17.12,0.0,0.0,17.26,17.26,17.26,0.0,0.0
2017-04-09,16.73,16.73,16.73,0.0,0.0,16.87,16.87,16.87,0.0,0.0,16.73,16.73,16.73,0.0,0.0,16.75,16.75,16.75,0.0,0.0
2017-04-16,16.66,16.66,16.66,0.0,0.0,16.66,16.66,16.66,0.0,0.0,16.64,16.64,16.64,0.0,0.0,16.64,16.64,16.64,0.0,0.0
2017-04-23,16.9,16.9,16.9,0.0,0.0,16.9,16.9,16.9,0.0,0.0,16.9,16.9,16.9,0.0,0.0,16.9,16.9,16.9,0.0,0.0
2017-04-30,16.4,16.4,16.4,0.0,0.0,16.44,16.44,16.44,0.0,0.0,16.4,16.4,16.4,0.0,0.0,16.44,16.44,16.44,0.0,0.0
2017-05-07,16.29,16.29,16.29,0.0,0.0,16.42,16.42,16.42,0.0,0.0,16.29,16.29,16.29,0.0,0.0,16.42,16.42,16.42,0.0,0.0
2017-05-14,16.68,16.68,16.68,0.0,0.0,16.82,16.82,16.82,0.0,0.0,16.68,16.68,16.68,0.0,0.0,16.82,16.82,16.82,0.0,0.0
2017-05-21,16.8,16.8,16.8,0.0,0.0,16.8,16.8,16.8,0.0,0.0,16.66,16.66,16.66,0.0,0.0,16.66,16.66,16.66,0.0,0.0
2017-05-28,16.71,16.71,16.71,0.0,0.0,16.71,16.71,16.71,0.0,0.0,16.7,16.7,16.7,0.0,0.0,16.7,16.7,16.7,0.0,0.0
2017-06-04,17.06,17.06,17.06,0.0,0.0,17.06,17.06,17.06,0.0,0.0,17.06,17.06,17.06,0.0,0.0,17.06,17.06,17.06,0.0,0.0
2017-06-11,16.72,16.72,16.72,0.0,0.0,16.72,16.72,16.72,0.0,0.0,16.64,16.64,16.64,0.0,0.0,16.64,16.64,16.64,0.0,0.0
2017-06-18,16.09,16.09,16.09,0.0,0.0,17.03,17.03,17.03,0.0,0.0,16.0,16.0,16.0,0.0,0.0,16.99,16.99,16.99,0.0,0.0
2017-06-25,17.38,17.38,17.38,0.0,0.0,17.46,17.46,17.46,0.0,0.0,17.38,17.38,17.38,0.0,0.0,17.46,17.46,17.46,0.0,0.0
2017-07-02,17.1,17.1,17.1,0.0,0.0,17.2,17.2,17.2,0.0,0.0,17.1,17.1,17.1,0.0,0.0,17.2,17.2,17.2,0.0,0.0
2017-07-09,17.48,17.48,17.48,0.0,0.0,17.48,17.48,17.48,0.0,0.0,17.02,17.02,17.02,0.0,0.0,17.05,17.05,17.05,0.0,0.0
2017-07-16,17.65,17.65,17.65,0.0,0.0,17.67,17.67,17.67,0.0,0.0,17.52,17.52,17.52,0.0,0.0,17.52,17.52,17.52,0.0,0.0
2017-07-23,18.51,18.51,18.51,0.0,0.0,18.59,18.59,18.59,0.0,0.0,18.51,18.51,18.51,0.0,0.0,18.59,18.59,18.59,0.0,0.0
2017-07-30,18.6,18.6,18.6,0.0,0.0,18.62,18.62,18.62,0.0,0.0,18.6,18.6,18.6,0.0,0.0,18.62,18.62,18.62,0.0,0.0
2017-08-06,18.81,18.81,18.81,0.0,0.0,18.81,18.81,18.81,0.0,0.0,18.78,18.78,18.78,0.0,0.0,18.79,18.79,18.79,0.0,0.0
2017-08-13,18.87,18.87,18.87,0.0,0.0,18.96,18.96,18.96,0.0,0.0,18.84,18.84,18.84,0.0,0.0,18.92,18.92,18.92,0.0,0.0
2017-08-20,19.65,19.65,19.65,0.0,0.0,19.66,19.66,19.66,0.0,0.0,19.62,19.62,19.62,0.0,0.0,19.63,19.63,19.63,0.0,0.0
2017-08-27,19.87,19.87,19.87,0.0,0.0,19.96,19.96,19.96,0.0,0.0,19.87,19.87,19.87,0.0,0.0,19.95,19.95,19.95,0.0,0.0
2017-09-03,19.8,19.8,19.8,0.0,0.0,19.8,19.8,19.8,0.0,0.0,19.47,19.47,19.47,0.0,0.0,19.5,19.5,19.5,0.0,0.0
2017-09-10,18.9,18.9,18.9,0.0,0.0,18.96,18.96,18.96,0.0,0.0,18.85,18.85,18.85,0.0,0.0,18.95,18.95,18.95,0.0,0.0
2017-09-17,18.83,18.83,18.83,0.0,0.0,18.88,18.88,18.88,0.0,0.0,18.83,18.83,18.83,0.0,0.0,18.88,18.88,18.88,0.0,0.0
2017-09-24,19.07,19.07,19.07,0.0,0.0,19.07,19.07,19.07,0.0,0.0,18.87,18.87,18.87,0.0,0.0,18.95,18.95,18.95,0.0,0.0
2017-10-01,19.4,19.4,19.4,0.0,0.0,19.49,19.49,19.49,0.0,0.0,19.4,19.4,19.4,0.0,0.0,19.48,19.48,19.48,0.0,0.0
2017-10-08,20.11,20.11,20.11,0.0,0.0,20.13,20.13,20.13,0.0,0.0,20.04,20.04,20.04,0.0,0.0,20.04,20.04,20.04,0.0,0.0
2017-10-15,20.49,20.49,20.49,0.0,0.0,20.49,20.49,20.49,0.0,0.0,20.24,20.24,20.24,0.0,0.0,20.25,20.25,20.25,0.0,0.0
2017-10-22,19.81,19.81,19.81,0.0,0.0,19.98,19.98,19.98,0.0,0.0,19.8,19.8,19.8,0.0,0.0,19.98,19.98,19.98,0.0,0.0
2017-10-29,20.04,20.04,20.04,0.0,0.0,20.06,20.06,20.06,0.0,0.0,19.98,19.98,19.98,0.0,0.0,20.06,20.06,20.06,0.0,0.0
2017-11-05,19.9,19.9,19.9,0.0,0.0,19.9,19.9,19.9,0.0,0.0,19.75,19.75,19.75,0.0,0.0,19.75,19.75,19.75,0.0,0.0
2017-11-12,19.71,19.71,19.71,0.0,0.0,19.79,19.79,19.79,0.0,0.0,19.66,19.66,19.66,0.0,0.0,19.78,19.78,19.78,0.0,0.0
2017-11-19,20.56,20.56,20.56,0.0,0.0,20.56,20.56,20.56,0.0,0.0,20.34,20.34,20.34,0.0,0.0,20.42,20.42,20.42,0.0,0.0
2017-11-26,19.63,19.63,19.63,0.0,0.0,19.87,19.87,19.87,0.0,0.0,19.62,19.62,19.62,0.0,0.0,19.75,19.75,19.75,0.0,0.0
2017-12-03,19.01,19.01,19.01,0.0,0.0,19.06,19.06,19.06,0.0,0.0,18.96,18.96,18.96,0.0,0.0,19.05,19.05,19.05,0.0,0.0
2017-12-10,19.73,19.73,19.73,0.0,0.0,20.06,20.06,20.06,0.0,0.0,19.73,19.73,19.73,0.0,0.0,20.0,20.0,20.0,0.0,0.0
2017-12-17,20.63,20.63,20.63,0.0,0.0,20.7,20.7,20.7,0.0,0.0,20.63,20.63,20.63,0.0,0.0,20.7,20.7,20.7,0.0,0.0
2017-12-24,21.11,21.11,21.11,0.0,0.0,21.11,21.11,21.11,0.0,0.0,20.98,20.98,20.98,0.0,0.0,21.06,21.06,21.06,0.0,0.0
2017-12-31,20.61,20.61,20.61,0.0,0.0,20.67,20.67,20.67,0.0,0.0,20.6,20.6,20.6,0.0,0.0,20.62,20.62,20.62,0.0,0.0
