Date,OLED_stock_Open_average,OLED_stock_Open_max,OLED_stock_Open_min,OLED_stock_Open_volatility,OLED_stock_Open_change,OLED_stock_High_average,OLED_stock_High_max,OLED_stock_High_min,OLED_stock_High_volatility,OLED_stock_High_change,OLED_stock_Low_average,OLED_stock_Low_max,OLED_stock_Low_min,OLED_stock_Low_volatility,OLED_stock_Low_change,OLED_stock_Close_average,OLED_stock_Close_max,OLED_stock_Close_min,OLED_stock_Close_volatility,OLED_stock_Close_change,OLED_stock_Volume_average,OLED_stock_Volume_max,OLED_stock_Volume_min,OLED_stock_Volume_volatility,OLED_stock_Volume_change
2016-01-03,52.036,53.87,50.27,3.5999999999999943,-3.3299999999999983,53.034,54.49,51.44,3.0500000000000043,-2.0500000000000043,50.848,52.78,48.7,4.079999999999998,-3.039999999999999,51.566,53.43,49.61,3.8200000000000003,-3.210000000000001,587029,843480,367340,476140,351640
2016-01-10,49.702,50.53,48.65,1.8800000000000026,-1.5,50.730000000000004,51.68,49.39,2.289999999999999,-1.5600000000000023,47.676,48.89,44.27,4.619999999999997,-4.619999999999997,48.704,49.95,45.16,4.790000000000006,-4.690000000000005,1038156,1537840,742363,795477,767834
2016-01-17,45.435,46.01,44.94,1.0700000000000003,-0.17999999999999972,46.5075,48.06,45.5,2.5600000000000023,-1.3800000000000026,44.055,45.23,42.03,3.1999999999999957,0.04999999999999716,45.315,46.17,44.7,1.4699999999999989,0.480000000000004,843410,1263724,595902,667822,-184393
2016-01-24,45.526,46.07,44.59,1.4799999999999969,-1.4799999999999969,47.256,49.67,46.0,3.6700000000000017,2.3299999999999983,44.944,45.74,44.03,1.7100000000000009,-0.9899999999999949,46.052,49.1,44.3,4.800000000000004,3.3700000000000045,670120,1572099,394886,1177213,1032678
2016-01-31,48.234,49.07,47.32,1.75,-1.0700000000000003,49.052,49.72,48.6,1.1199999999999974,-1.1199999999999974,46.638,47.57,45.05,2.520000000000003,-2.520000000000003,47.728,48.8,45.42,3.3799999999999955,-3.3799999999999955,670758,835355,446587,388768,84140
2016-02-07,43.134,44.97,41.51,3.460000000000001,-1.0399999999999991,44.494,45.63,43.63,2.0,0.6600000000000037,41.882,43.02,40.44,2.5800000000000054,2.5800000000000054,43.202,44.9,41.69,3.210000000000001,3.210000000000001,735938,1218229,571320,646909,-542952
2016-02-14,46.375,48.34,45.02,3.3200000000000003,2.6100000000000065,47.555,49.19,45.96,3.229999999999997,2.5700000000000003,45.5475,47.06,44.13,2.9299999999999997,2.9299999999999997,46.75,48.54,45.02,3.519999999999996,2.3999999999999986,769071,963173,608876,354297,131976
2016-02-21,46.876666666666665,50.37,42.32,8.049999999999997,-3.690000000000005,48.31166666666667,51.25,43.98,7.270000000000003,-5.660000000000004,46.51833333333333,49.03,42.3,6.730000000000004,-3.520000000000003,47.645,50.42,43.98,6.440000000000005,-5.290000000000006,1387382,3021919,462677,2559242,2383824
2016-02-28,48.444,50.67,43.8,6.8700000000000045,5.450000000000003,50.118,51.11,48.73,2.3800000000000026,0.6300000000000026,47.552,49.27,43.8,5.470000000000006,4.359999999999999,49.322,50.73,47.78,2.9499999999999957,1.009999999999998,857550,1169592,542609,626983,-626983
2016-03-06,50.962,52.04,48.5,3.539999999999999,2.1899999999999977,52.372,52.95,51.82,1.1300000000000026,0.240000000000002,50.028,51.14,48.24,2.8999999999999986,2.210000000000001,51.428,52.0,49.97,2.030000000000001,0.1599999999999966,646434,751835,490336,261499,-261499
2016-03-13,51.796,54.0,50.88,3.1199999999999974,2.1000000000000014,53.042,54.68,51.83,2.8500000000000014,1.6799999999999997,51.164,52.6,50.54,2.0600000000000023,1.2100000000000009,51.944,53.67,50.92,2.75,1.0900000000000034,525188,734837,375114,359723,219790
2016-03-20,52.432500000000005,53.45,50.68,2.770000000000003,-2.770000000000003,53.2725,53.78,51.9,1.8800000000000026,-1.8200000000000003,51.32,52.64,49.35,3.289999999999999,-3.289999999999999,52.26,53.4,51.17,2.229999999999997,-1.1099999999999994,401911,436630,352958,83672,-48220
2016-03-27,52.84,54.63,50.9,3.730000000000004,2.25,54.272,55.91,52.14,3.769999999999996,3.009999999999998,52.394,53.91,50.6,3.309999999999995,2.6899999999999977,53.484,54.92,50.91,4.010000000000005,4.010000000000005,577353,1328784,258305,1070479,142396
2016-04-03,54.636,55.12,54.32,0.7999999999999972,-0.529999999999994,55.254,55.91,54.79,1.1199999999999974,0.6099999999999994,53.878,54.5,53.35,1.1499999999999986,-0.8400000000000034,54.462,54.99,53.82,1.1700000000000017,-0.4899999999999949,482741,578143,385799,192344,16569
2016-04-10,55.298,57.55,53.93,3.6199999999999974,3.029999999999994,56.88,59.66,54.43,5.229999999999997,3.259999999999998,54.78,56.76,53.18,3.5799999999999983,2.9299999999999997,55.954,57.9,53.8,4.100000000000001,3.9299999999999997,624160,1439394,311469,1127925,-39817
2016-04-17,60.87,62.32,58.03,4.289999999999999,2.6299999999999955,62.388,63.0,61.63,1.3699999999999974,0.14999999999999858,59.924,61.06,57.92,3.1400000000000006,2.5700000000000003,61.762,62.36,61.08,1.2800000000000011,-0.35999999999999943,1005017,1728092,411019,1317073,-991121
2016-04-24,60.196,61.61,58.08,3.530000000000001,-3.530000000000001,60.732,62.24,58.7,3.539999999999999,-3.539999999999999,58.774,60.09,57.1,2.990000000000002,-2.6899999999999977,59.628,61.49,58.18,3.3100000000000023,-1.8399999999999963,547806,661303,424653,236650,176798
2016-05-01,57.002,58.71,53.16,5.550000000000004,-5.230000000000004,58.494,59.3,57.16,2.1400000000000006,-0.00999999999999801,55.764,57.53,53.11,4.420000000000002,-3.6099999999999994,57.088,58.99,55.82,3.1700000000000017,-3.1700000000000017,598935,958500,484562,473938,459408
2016-05-08,54.272,56.0,52.55,3.450000000000003,-3.450000000000003,55.128,56.48,53.93,2.549999999999997,-2.549999999999997,52.846000000000004,54.2,51.88,2.3200000000000003,-2.3200000000000003,53.576,54.33,52.85,1.4799999999999969,-1.4799999999999969,550980,668997,424022,244975,-58404
2016-05-15,53.397999999999996,53.98,52.62,1.3599999999999994,0.8999999999999986,54.808,56.81,53.98,2.8300000000000054,1.9299999999999997,52.722,53.55,52.03,1.519999999999996,0.759999999999998,54.192,56.41,53.02,3.3899999999999935,2.069999999999993,564167,734102,459285,274817,201516
2016-05-22,63.892,67.64,59.32,8.32,8.32,66.012,68.17,62.45,5.719999999999999,5.509999999999991,63.364000000000004,66.12,59.25,6.8700000000000045,6.8700000000000045,65.468,67.91,61.29,6.619999999999997,6.490000000000002,1359365,1934563,665363,1269200,-1269200
2016-05-29,68.2475,69.67,67.01,2.6599999999999966,1.5499999999999972,69.39750000000001,70.58,68.14,2.4399999999999977,2.0900000000000034,67.135,68.02,66.22,1.7999999999999972,0.4399999999999977,68.46000000000001,69.8,67.15,2.6499999999999915,1.4399999999999977,785697,1103837,590545,513292,-18729
2016-06-05,69.88,70.41,68.6,1.8100000000000023,1.480000000000004,70.87,71.46,70.21,1.25,-0.29000000000000625,68.872,70.03,67.12,2.9099999999999966,1.1299999999999955,70.214,70.84,68.8,2.0400000000000063,-1.5700000000000074,599996,774479,470092,304387,-71109
2016-06-12,68.248,68.88,67.29,1.5899999999999892,0.5499999999999972,69.438,69.97,68.26,1.7099999999999937,0.4899999999999949,67.44,68.16,66.5,1.6599999999999966,0.6800000000000068,68.356,68.94,67.54,1.3999999999999915,1.3999999999999915,548655,891504,367767,523737,319452
2016-06-19,68.164,70.03,66.17,3.8599999999999994,-3.8599999999999994,68.97,70.72,66.7,4.019999999999996,-4.019999999999996,66.82,69.36,64.41,4.950000000000003,-4.950000000000003,67.72200000000001,69.45,65.39,4.060000000000002,-4.060000000000002,716563,1244226,457755,786471,786471
