Date,BLKBStock_Open_average,BLKBStock_Open_max,BLKBStock_Open_min,BLKBStock_Open_volatility,BLKBStock_Open_change,BLKBStock_High_average,BLKBStock_High_max,BLKBStock_High_min,BLKBStock_High_volatility,BLKBStock_High_change,BLKBStock_Low_average,BLKBStock_Low_max,BLKBStock_Low_min,BLKBStock_Low_volatility,BLKBStock_Low_change,BLKBStock_Close_average,BLKBStock_Close_max,BLKBStock_Close_min,BLKBStock_Close_volatility,BLKBStock_Close_change,BLKBStock_Volume_average,BLKBStock_Volume_max,BLKBStock_Volume_min,BLKBStock_Volume_volatility,BLKBStock_Volume_change
2016-01-03,63.3,64.83,61.55,3.280000000000001,-3.280000000000001,64.08,65.55,62.48,3.0700000000000003,-2.3500000000000014,61.986,63.72,60.12,3.6000000000000014,-2.8900000000000006,62.724,65.33,60.3,5.030000000000001,-3.440000000000005,239548,310716,171313,139403,-54301
2016-01-10,59.062000000000005,60.59,57.34,3.25,-3.25,59.938,61.05,58.49,2.559999999999995,-2.219999999999999,57.14,58.48,56.46,2.019999999999996,-2.019999999999996,58.706,59.67,57.31,2.3599999999999994,-1.7700000000000031,219452,284959,158965,125994,-45046
2016-01-17,57.95,59.55,55.62,3.9299999999999997,0.9899999999999949,59.29,60.4,58.56,1.8399999999999963,1.8399999999999963,56.5475,58.56,55.12,3.440000000000005,3.230000000000004,58.4,60.39,56.33,4.060000000000002,4.060000000000002,196656,229342,147603,81739,-81739
2016-01-24,59.486,60.01,59.08,0.9299999999999997,-0.769999999999996,60.464,61.56,59.65,1.9100000000000037,1.2800000000000011,58.662,59.24,58.1,1.1400000000000006,0.39000000000000057,59.583999999999996,61.48,58.41,3.0700000000000003,2.4299999999999997,174434,249875,114387,135488,96610
2016-01-31,60.538000000000004,61.45,58.94,2.510000000000005,-2.1700000000000017,60.99,62.65,58.99,3.6599999999999966,-3.6599999999999966,58.49,60.77,53.59,7.18,-7.18,59.248,62.1,53.68,8.420000000000002,-8.420000000000002,206807,464306,107135,357171,294819
2016-02-07,52.542,54.0,50.71,3.289999999999999,-0.11999999999999744,54.730000000000004,59.63,52.64,6.990000000000002,1.1499999999999986,51.228,51.98,49.89,2.0899999999999963,0.529999999999994,52.072,53.25,50.97,2.280000000000001,1.2000000000000028,516905,730582,338078,392504,-108448
2016-02-14,54.62,55.8,53.53,2.269999999999996,2.25,56.04,57.35,53.57,3.780000000000001,3.280000000000001,53.322500000000005,55.53,52.45,3.0799999999999983,2.9200000000000017,55.26,56.23,53.29,2.9399999999999977,2.9399999999999977,266422,351963,154183,197780,-169034
2016-02-21,56.64,57.46,55.16,2.3000000000000043,-0.23000000000000398,57.16,57.76,56.8,0.9600000000000009,-0.5300000000000011,55.535,57.23,52.35,4.8799999999999955,1.1899999999999977,56.678333333333335,57.23,55.8,1.4299999999999997,0.3999999999999986,125363,187728,0,187728,-182267
2016-02-28,57.702,58.92,57.16,1.7600000000000051,0.10999999999999943,58.454,59.02,57.76,1.2600000000000051,0.38000000000000256,56.678,57.11,56.38,0.7299999999999969,0.36999999999999744,57.592,59.02,56.53,2.490000000000002,0.75,190884,229167,169239,59928,-30301
2016-03-06,57.87,58.65,57.07,1.5799999999999983,0.6499999999999986,58.684,59.41,58.09,1.3199999999999932,-0.4099999999999966,57.2,57.61,56.61,1.0,0.36999999999999744,57.876,58.47,57.28,1.1899999999999977,-0.8299999999999983,185528,231959,161141,70818,-43076
