Date,WABStock_Open_average,WABStock_Open_max,WABStock_Open_min,WABStock_Open_volatility,WABStock_Open_change,WABStock_High_average,WABStock_High_max,WABStock_High_min,WABStock_High_volatility,WABStock_High_change,WABStock_Low_average,WABStock_Low_max,WABStock_Low_min,WABStock_Low_volatility,WABStock_Low_change,WABStock_Close_average,WABStock_Close_max,WABStock_Close_min,WABStock_Close_volatility,WABStock_Close_change,WABStock_Volume_average,WABStock_Volume_max,WABStock_Volume_min,WABStock_Volume_volatility,WABStock_Volume_change
2016-01-03,67.69200000000001,70.4,64.88,5.52000000000001,-5.040000000000006,67.99799999999999,70.57,65.02,5.549999999999997,-5.549999999999997,66.194,69.47,63.04,6.43,-6.43,66.614,70.16,63.16,7.0,-7.0,1398769,1913824,788865,1124959,-749151
2016-01-10,62.717999999999996,63.75,61.41,2.3400000000000034,-2.1100000000000065,63.763999999999996,64.22,63.48,0.740000000000002,-0.09000000000000341,61.498,62.48,60.4,2.0799999999999983,-1.259999999999998,62.944,63.59,61.65,1.9400000000000048,0.8000000000000043,1506702,1798521,1230931,567590,-295836
2016-01-17,63.215,64.8,61.95,2.8499999999999943,0.8299999999999983,64.4025,65.54,63.06,2.480000000000004,1.2900000000000063,62.1325,63.95,60.28,3.6700000000000017,1.5700000000000003,63.29,64.19,62.35,1.8399999999999963,1.1699999999999946,1536567,1941028,992329,948699,-948699
2016-01-24,63.088,63.88,62.33,1.5500000000000043,-1.5500000000000043,63.918,64.15,63.52,0.6300000000000026,0.030000000000001137,61.932,62.52,61.16,1.3600000000000065,-0.3500000000000014,62.852000000000004,63.95,62.15,1.8000000000000043,1.3700000000000045,1126124,1548391,750000,798391,798391
2016-01-31,63.416,64.28,63.07,1.2100000000000009,0.9500000000000028,64.644,66.29,63.24,3.0500000000000043,-0.010000000000005116,62.278,63.25,61.6,1.6499999999999986,-1.3500000000000014,63.43,64.79,62.07,2.720000000000006,-1.8299999999999983,1025974,1566287,628390,937897,275170
2016-02-07,62.498,64.97,61.05,3.9200000000000017,3.8799999999999955,64.34,65.93,62.28,3.6500000000000057,3.4299999999999926,61.86,64.23,60.33,3.9000000000000057,3.230000000000004,63.489999999999995,65.5,60.58,4.920000000000002,3.3999999999999915,1377729,2426255,762429,1663826,235142
2016-02-14,69.4825,74.83,66.44,8.39,2.010000000000005,71.38499999999999,76.57,68.32,8.25,1.5400000000000063,66.8625,67.83,65.93,1.8999999999999915,0.45999999999999375,68.28,69.49,67.25,2.239999999999995,-0.23999999999999488,1933530,3387920,1042076,2345844,382882
2016-02-21,67.704,68.2,66.91,1.2900000000000063,0.39000000000000057,68.714,70.12,67.5,2.6200000000000045,0.8800000000000097,67.182,68.2,65.81,2.3900000000000006,0.39000000000000057,68.094,68.87,67.39,1.480000000000004,0.18000000000000682,1320659,1872528,1028115,844413,-426181
2016-02-28,71.452,74.0,69.08,4.920000000000002,4.920000000000002,72.976,75.23,71.41,3.8200000000000074,3.480000000000004,70.804,73.63,68.64,4.989999999999995,4.989999999999995,72.53,75.02,70.6,4.420000000000002,4.420000000000002,1281011,1775146,862586,912560,351627
2016-03-06,75.652,76.57,74.73,1.8399999999999892,1.0799999999999983,76.85000000000001,77.93,75.81,2.1200000000000045,0.730000000000004,74.916,75.47,74.26,1.2099999999999937,0.9500000000000028,76.146,77.8,75.14,2.6599999999999966,0.75,1237764,1769533,697520,1072013,-554300
2016-03-13,77.366,78.63,76.8,1.8299999999999983,1.7399999999999949,78.80199999999999,80.35,77.5,2.8499999999999943,1.5899999999999892,77.134,78.63,76.41,2.219999999999999,2.1700000000000017,78.23,80.03,77.36,2.6700000000000017,2.519999999999996,1186639,1603973,890334,713639,384319
2016-03-20,78.5475,79.65,76.98,2.6700000000000017,-2.6700000000000017,78.955,80.35,77.58,2.769999999999996,-2.769999999999996,77.7875,78.75,76.5,2.25,-2.25,78.25,79.29,77.47,1.8200000000000074,-1.8200000000000074,720821,1008546,539907,468639,424050
2016-03-27,78.554,80.13,77.43,2.6999999999999886,1.0700000000000074,79.72,80.61,78.2,2.4099999999999966,2.319999999999993,77.884,78.92,76.94,1.980000000000004,1.1299999999999955,79.2,80.3,77.76,2.539999999999992,2.539999999999992,665884,905504,413132,492372,492372
2016-04-03,78.984,80.12,78.17,1.9500000000000028,-1.0700000000000074,79.456,80.46,79.03,1.4299999999999926,-1.0999999999999943,78.022,78.83,77.64,1.1899999999999977,-0.6700000000000017,78.806,79.2,78.27,0.9300000000000068,-0.5400000000000063,666974,978082,458979,519103,-519103
2016-04-10,79.894,81.14,78.66,2.480000000000004,1.8499999999999943,80.914,81.7,79.74,1.960000000000008,1.730000000000004,79.538,80.63,78.51,2.1199999999999903,2.039999999999992,80.26599999999999,81.3,78.63,2.6700000000000017,2.6700000000000017,580850,917970,286173,631797,367972
2016-04-17,81.172,81.65,80.81,0.8400000000000034,-0.0799999999999983,81.714,82.39,81.34,1.0499999999999972,-0.3299999999999983,80.494,80.86,80.2,0.6599999999999966,-0.4299999999999926,81.14,81.59,80.77,0.8200000000000074,0.21999999999999886,796539,976879,587838,389041,307360
2016-04-24,82.896,85.59,80.67,4.920000000000002,2.75,84.462,86.46,81.09,5.36999999999999,3.0,81.534,83.55,78.95,4.599999999999994,3.1199999999999903,83.134,86.26,79.6,6.660000000000011,3.3300000000000125,1302517,2134392,798375,1336017,-209016
