Date,FTRStock_Open_average,FTRStock_Open_max,FTRStock_Open_min,FTRStock_Open_volatility,FTRStock_Open_change,FTRStock_High_average,FTRStock_High_max,FTRStock_High_min,FTRStock_High_volatility,FTRStock_High_change,FTRStock_Low_average,FTRStock_Low_max,FTRStock_Low_min,FTRStock_Low_volatility,FTRStock_Low_change,FTRStock_Close_average,FTRStock_Close_max,FTRStock_Close_min,FTRStock_Close_volatility,FTRStock_Close_change,FTRStock_Volume_average,FTRStock_Volume_max,FTRStock_Volume_min,FTRStock_Volume_volatility,FTRStock_Volume_change
2016-01-03,70.05,71.1,69.0,2.0999999999999943,2.0999999999999943,71.39999999999999,71.85,70.8,1.0499999999999972,0.75,69.42,70.2,68.55,1.6500000000000057,1.0499999999999972,70.47,71.4,69.75,1.6500000000000057,0.29999999999999716,732552,923120,457240,465880,297900
2016-01-10,66.18,70.2,63.0,7.200000000000003,-6.900000000000006,67.05,70.8,63.9,6.899999999999999,-6.899999999999999,63.12,67.05,59.4,7.649999999999999,-5.399999999999999,65.024,67.72,62.55,5.170000000000002,-4.119999999999997,1428020,1834610,967060,867550,687920
2016-01-17,61.8,64.2,60.15,4.050000000000004,-2.8500000000000014,63.4875,65.4,61.5,3.9000000000000057,0.6000000000000085,59.8125,62.4,57.15,5.25,-1.1999999999999957,61.800000000000004,65.4,59.1,6.300000000000004,2.700000000000003,1613207,1976320,1044390,931930,502890
2016-01-24,65.97,68.25,63.0,5.25,3.1500000000000057,67.47,68.7,66.0,2.700000000000003,2.700000000000003,64.95,67.5,62.85,4.649999999999999,4.649999999999999,66.36,68.25,62.85,5.399999999999999,5.399999999999999,819058,936320,659520,276800,-20040
2016-01-31,68.64,70.35,66.3,4.049999999999997,0.75,70.71,73.35,68.1,5.25,3.3000000000000114,67.2,69.3,65.1,4.200000000000003,2.4000000000000057,68.73,70.5,65.25,5.25,1.5,1213614,1761970,676500,1085470,1048580
2016-02-07,64.68,69.45,61.8,7.650000000000006,-6.450000000000003,65.82,69.9,63.9,6.000000000000007,-5.550000000000011,61.576,63.15,60.9,2.25,-2.25,63.646,64.8,62.48,2.3200000000000003,-1.1999999999999957,1348336,1512660,1232130,280530,52280
2016-02-14,66.225,68.1,64.8,3.299999999999997,2.8499999999999943,67.7425,70.5,65.25,5.25,2.9200000000000017,64.5,66.0,62.25,3.75,3.299999999999997,66.1875,68.1,63.75,4.349999999999994,2.8499999999999943,920222,1206670,785330,421340,2370
2016-02-21,63.33166666666666,80.25,5.44,74.81,-62.510000000000005,65.75666666666666,82.05,5.44,76.61,-64.31,61.98,77.85,5.43,72.41999999999999,-61.919999999999995,64.98,81.45,5.43,76.02000000000001,-62.220000000000006,5157484,17822088,1301950,16520138,16275168
2016-02-28,82.98,85.35,81.0,4.349999999999994,4.349999999999994,85.14,87.75,82.8,4.950000000000003,4.950000000000003,81.96000000000001,84.0,80.4,3.5999999999999943,2.3999999999999915,83.31,85.35,81.15,4.199999999999989,2.3999999999999915,1503010,1970460,1131770,838690,-114610
2016-03-06,81.12,86.4,75.15,11.25,-2.6999999999999886,83.31,87.75,80.4,7.349999999999994,-6.599999999999994,79.11,82.8,74.55,8.25,-2.549999999999997,81.92999999999999,86.85,77.55,9.299999999999997,-6.1499999999999915,1437358,2162340,616850,1545490,-637020
2016-03-13,78.81,80.25,76.8,3.450000000000003,-0.5999999999999943,80.34,80.85,79.5,1.3499999999999943,-0.44999999999998863,77.474,78.9,75.3,3.6000000000000085,0.0,79.23,80.1,77.4,2.6999999999999886,-0.8999999999999915,1128676,1343710,795050,548660,355920
2016-03-20,78.9,79.5,78.15,1.3499999999999943,-1.3499999999999943,79.95,81.0,79.2,1.7999999999999972,-1.7999999999999972,77.8125,78.75,76.05,2.700000000000003,-2.700000000000003,78.975,79.65,78.15,1.5,0.0,537660,631010,468700,162310,71880
2016-03-27,81.87,84.9,79.05,5.8500000000000085,4.200000000000003,83.55,85.8,80.25,5.549999999999997,3.5999999999999943,80.91,83.85,78.15,5.699999999999989,3.0,82.38,84.45,79.5,4.950000000000003,2.549999999999997,1071900,1558780,548090,1010690,609310
