Date,United States Commodity_etf_Open_average,United States Commodity_etf_Open_max,United States Commodity_etf_Open_min,United States Commodity_etf_Open_volatility,United States Commodity_etf_Open_change,United States Commodity_etf_High_average,United States Commodity_etf_High_max,United States Commodity_etf_High_min,United States Commodity_etf_High_volatility,United States Commodity_etf_High_change,United States Commodity_etf_Low_average,United States Commodity_etf_Low_max,United States Commodity_etf_Low_min,United States Commodity_etf_Low_volatility,United States Commodity_etf_Low_change,United States Commodity_etf_Close_average,United States Commodity_etf_Close_max,United States Commodity_etf_Close_min,United States Commodity_etf_Close_volatility,United States Commodity_etf_Close_change
2016-06-12,43.4,43.4,43.4,0.0,0.0,43.52,43.52,43.52,0.0,0.0,43.21,43.21,43.21,0.0,0.0,43.41,43.41,43.41,0.0,0.0
2016-06-19,42.11,42.11,42.11,0.0,0.0,42.37,42.37,42.37,0.0,0.0,42.0,42.0,42.0,0.0,0.0,42.15,42.15,42.15,0.0,0.0
2016-06-26,43.35,43.35,43.35,0.0,0.0,43.54,43.54,43.54,0.0,0.0,43.35,43.35,43.35,0.0,0.0,43.52,43.52,43.52,0.0,0.0
2016-07-03,42.86,42.86,42.86,0.0,0.0,42.86,42.86,42.86,0.0,0.0,42.43,42.43,42.43,0.0,0.0,42.67,42.67,42.67,0.0,0.0
2016-07-10,43.01,43.01,43.01,0.0,0.0,43.03,43.03,43.03,0.0,0.0,42.76,42.76,42.76,0.0,0.0,42.76,42.76,42.76,0.0,0.0
2016-07-17,41.62,41.62,41.62,0.0,0.0,41.81,41.81,41.81,0.0,0.0,41.46,41.46,41.46,0.0,0.0,41.81,41.81,41.81,0.0,0.0
2016-07-24,41.75,41.75,41.75,0.0,0.0,42.17,42.17,42.17,0.0,0.0,41.75,41.75,41.75,0.0,0.0,42.02,42.02,42.02,0.0,0.0
2016-07-31,42.1,42.1,42.1,0.0,0.0,42.25,42.25,42.25,0.0,0.0,42.03,42.03,42.03,0.0,0.0,42.23,42.23,42.23,0.0,0.0
2016-08-07,41.93,41.93,41.93,0.0,0.0,41.93,41.93,41.93,0.0,0.0,41.66,41.66,41.66,0.0,0.0,41.79,41.79,41.79,0.0,0.0
2016-08-14,42.09,42.09,42.09,0.0,0.0,42.2,42.2,42.2,0.0,0.0,41.99,41.99,41.99,0.0,0.0,42.08,42.08,42.08,0.0,0.0
2016-08-21,42.08,42.08,42.08,0.0,0.0,42.37,42.37,42.37,0.0,0.0,41.83,41.83,41.83,0.0,0.0,41.98,41.98,41.98,0.0,0.0
2016-08-28,41.62,41.62,41.62,0.0,0.0,41.7,41.7,41.7,0.0,0.0,41.41,41.41,41.41,0.0,0.0,41.43,41.43,41.43,0.0,0.0
2016-09-04,42.0,42.0,42.0,0.0,0.0,42.04,42.04,42.04,0.0,0.0,41.71,41.71,41.71,0.0,0.0,41.73,41.73,41.73,0.0,0.0
2016-09-11,41.03,41.03,41.03,0.0,0.0,41.45,41.45,41.45,0.0,0.0,41.03,41.03,41.03,0.0,0.0,41.44,41.44,41.44,0.0,0.0
2016-09-18,41.94,41.94,41.94,0.0,0.0,41.98,41.98,41.98,0.0,0.0,41.55,41.55,41.55,0.0,0.0,41.73,41.73,41.73,0.0,0.0
2016-09-25,42.01,42.01,42.01,0.0,0.0,42.01,42.01,42.01,0.0,0.0,41.42,41.42,41.42,0.0,0.0,41.46,41.46,41.46,0.0,0.0
2016-10-02,41.24,41.24,41.24,0.0,0.0,41.37,41.37,41.37,0.0,0.0,40.98,40.98,40.98,0.0,0.0,41.1,41.1,41.1,0.0,0.0
2016-10-09,40.6,40.6,40.6,0.0,0.0,40.82,40.82,40.82,0.0,0.0,40.53,40.53,40.53,0.0,0.0,40.6,40.6,40.6,0.0,0.0
2016-10-16,40.89,40.89,40.89,0.0,0.0,41.14,41.14,41.14,0.0,0.0,40.89,40.89,40.89,0.0,0.0,41.06,41.06,41.06,0.0,0.0
2016-10-23,42.05,42.05,42.05,0.0,0.0,42.26,42.26,42.26,0.0,0.0,42.05,42.05,42.05,0.0,0.0,42.11,42.11,42.11,0.0,0.0
2016-10-30,42.09,42.09,42.09,0.0,0.0,42.13,42.13,42.13,0.0,0.0,41.94,41.94,41.94,0.0,0.0,42.02,42.02,42.02,0.0,0.0
2016-11-06,42.23,42.23,42.23,0.0,0.0,42.23,42.23,42.23,0.0,0.0,41.17,41.17,41.17,0.0,0.0,41.24,41.24,41.24,0.0,0.0
2016-11-13,40.99,40.99,40.99,0.0,0.0,40.99,40.99,40.99,0.0,0.0,40.69,40.69,40.69,0.0,0.0,40.85,40.85,40.85,0.0,0.0
2016-11-20,41.37,41.37,41.37,0.0,0.0,42.14,42.14,42.14,0.0,0.0,40.79,40.79,40.79,0.0,0.0,42.11,42.11,42.11,0.0,0.0
2016-11-27,41.53,41.53,41.53,0.0,0.0,41.68,41.68,41.68,0.0,0.0,41.45,41.45,41.45,0.0,0.0,41.59,41.59,41.59,0.0,0.0
2016-12-04,41.43,41.43,41.43,0.0,0.0,41.49,41.49,41.49,0.0,0.0,41.17,41.17,41.17,0.0,0.0,41.21,41.21,41.21,0.0,0.0
2016-12-11,41.1,41.1,41.1,0.0,0.0,41.19,41.19,41.19,0.0,0.0,40.78,40.78,40.78,0.0,0.0,41.06,41.06,41.06,0.0,0.0
2016-12-18,40.34,40.34,40.34,0.0,0.0,40.34,40.34,40.34,0.0,0.0,40.03,40.03,40.03,0.0,0.0,40.1,40.1,40.1,0.0,0.0
2016-12-25,40.1,40.1,40.1,0.0,0.0,40.2,40.2,40.2,0.0,0.0,39.97,39.97,39.97,0.0,0.0,40.0,40.0,40.0,0.0,0.0
2017-01-01,40.33,40.33,40.33,0.0,0.0,40.38,40.38,40.38,0.0,0.0,40.18,40.18,40.18,0.0,0.0,40.27,40.27,40.27,0.0,0.0
2017-01-08,40.63,40.63,40.63,0.0,0.0,40.92,40.92,40.92,0.0,0.0,40.63,40.63,40.63,0.0,0.0,40.84,40.84,40.84,0.0,0.0
2017-01-15,40.54,40.54,40.54,0.0,0.0,40.63,40.63,40.63,0.0,0.0,40.46,40.46,40.46,0.0,0.0,40.47,40.47,40.47,0.0,0.0
2017-01-22,40.55,40.55,40.55,0.0,0.0,40.55,40.55,40.55,0.0,0.0,40.05,40.05,40.05,0.0,0.0,40.2,40.2,40.2,0.0,0.0
2017-01-29,40.29,40.29,40.29,0.0,0.0,40.46,40.46,40.46,0.0,0.0,40.19,40.19,40.19,0.0,0.0,40.35,40.35,40.35,0.0,0.0
2017-02-05,40.55,40.55,40.55,0.0,0.0,40.73,40.73,40.73,0.0,0.0,40.5,40.5,40.5,0.0,0.0,40.66,40.66,40.66,0.0,0.0
2017-02-12,40.1,40.1,40.1,0.0,0.0,40.25,40.25,40.25,0.0,0.0,40.1,40.1,40.1,0.0,0.0,40.21,40.21,40.21,0.0,0.0
2017-02-19,40.14,40.14,40.14,0.0,0.0,40.25,40.25,40.25,0.0,0.0,40.09,40.09,40.09,0.0,0.0,40.1,40.1,40.1,0.0,0.0
2017-02-26,39.85,39.85,39.85,0.0,0.0,39.99,39.99,39.99,0.0,0.0,39.77,39.77,39.77,0.0,0.0,39.98,39.98,39.98,0.0,0.0
2017-03-05,38.21,38.21,38.21,0.0,0.0,38.85,38.85,38.85,0.0,0.0,38.21,38.21,38.21,0.0,0.0,38.63,38.63,38.63,0.0,0.0
2017-03-12,39.0,39.0,39.0,0.0,0.0,39.13,39.13,39.13,0.0,0.0,38.94,38.94,38.94,0.0,0.0,39.06,39.06,39.06,0.0,0.0
2017-03-19,39.1,39.1,39.1,0.0,0.0,39.18,39.18,39.18,0.0,0.0,39.04,39.04,39.04,0.0,0.0,39.15,39.15,39.15,0.0,0.0
2017-03-26,39.1,39.1,39.1,0.0,0.0,39.23,39.23,39.23,0.0,0.0,39.09,39.09,39.09,0.0,0.0,39.16,39.16,39.16,0.0,0.0
2017-04-02,39.07,39.07,39.07,0.0,0.0,39.3,39.3,39.3,0.0,0.0,39.05,39.05,39.05,0.0,0.0,39.05,39.05,39.05,0.0,0.0
2017-04-09,39.27,39.27,39.27,0.0,0.0,39.33,39.33,39.33,0.0,0.0,39.18,39.18,39.18,0.0,0.0,39.27,39.27,39.27,0.0,0.0
2017-04-16,38.88,38.88,38.88,0.0,0.0,38.96,38.96,38.96,0.0,0.0,38.72,38.72,38.72,0.0,0.0,38.78,38.78,38.78,0.0,0.0
2017-04-23,38.77,38.77,38.77,0.0,0.0,38.89,38.89,38.89,0.0,0.0,38.69,38.69,38.69,0.0,0.0,38.84,38.84,38.84,0.0,0.0
2017-04-30,38.32,38.32,38.32,0.0,0.0,38.44,38.44,38.44,0.0,0.0,38.28,38.28,38.28,0.0,0.0,38.36,38.36,38.36,0.0,0.0
2017-05-07,38.58,38.58,38.58,0.0,0.0,38.67,38.67,38.67,0.0,0.0,38.49,38.49,38.49,0.0,0.0,38.59,38.59,38.59,0.0,0.0
2017-05-14,39.02,39.02,39.02,0.0,0.0,39.11,39.11,39.11,0.0,0.0,38.97,38.97,38.97,0.0,0.0,39.06,39.06,39.06,0.0,0.0
2017-05-21,38.65,38.65,38.65,0.0,0.0,38.69,38.69,38.69,0.0,0.0,38.59,38.59,38.59,0.0,0.0,38.6,38.6,38.6,0.0,0.0
2017-05-28,38.09,38.09,38.09,0.0,0.0,38.31,38.31,38.31,0.0,0.0,38.09,38.09,38.09,0.0,0.0,38.25,38.25,38.25,0.0,0.0
2017-06-04,37.75,37.75,37.75,0.0,0.0,37.9,37.9,37.9,0.0,0.0,37.75,37.75,37.75,0.0,0.0,37.88,37.88,37.88,0.0,0.0
2017-06-11,37.32,37.32,37.32,0.0,0.0,37.44,37.44,37.44,0.0,0.0,37.27,37.27,37.27,0.0,0.0,37.39,37.39,37.39,0.0,0.0
2017-06-18,37.07,37.07,37.07,0.0,0.0,37.26,37.26,37.26,0.0,0.0,37.05,37.05,37.05,0.0,0.0,37.21,37.21,37.21,0.0,0.0
2017-06-25,38.09,38.09,38.09,0.0,0.0,38.49,38.49,38.49,0.0,0.0,38.09,38.09,38.09,0.0,0.0,38.49,38.49,38.49,0.0,0.0
2017-07-02,38.05,38.05,38.05,0.0,0.0,38.05,38.05,38.05,0.0,0.0,37.93,37.93,37.93,0.0,0.0,37.97,37.97,37.97,0.0,0.0
2017-07-09,38.42,38.42,38.42,0.0,0.0,38.55,38.55,38.55,0.0,0.0,38.38,38.38,38.38,0.0,0.0,38.5,38.5,38.5,0.0,0.0
2017-07-16,38.63,38.63,38.63,0.0,0.0,38.72,38.72,38.72,0.0,0.0,38.56,38.56,38.56,0.0,0.0,38.62,38.62,38.62,0.0,0.0
2017-07-23,39.29,39.29,39.29,0.0,0.0,39.29,39.29,39.29,0.0,0.0,39.16,39.16,39.16,0.0,0.0,39.25,39.25,39.25,0.0,0.0
2017-07-30,39.27,39.27,39.27,0.0,0.0,39.37,39.37,39.37,0.0,0.0,39.17,39.17,39.17,0.0,0.0,39.33,39.33,39.33,0.0,0.0
2017-08-06,39.41,39.41,39.41,0.0,0.0,39.51,39.51,39.51,0.0,0.0,39.41,39.41,39.41,0.0,0.0,39.48,39.48,39.48,0.0,0.0
2017-08-13,39.29,39.29,39.29,0.0,0.0,39.61,39.61,39.61,0.0,0.0,39.28,39.28,39.28,0.0,0.0,39.61,39.61,39.61,0.0,0.0
2017-08-20,39.99,39.99,39.99,0.0,0.0,39.99,39.99,39.99,0.0,0.0,39.46,39.46,39.46,0.0,0.0,39.59,39.59,39.59,0.0,0.0
2017-08-27,40.61,40.61,40.61,0.0,0.0,40.93,40.93,40.93,0.0,0.0,40.53,40.53,40.53,0.0,0.0,40.93,40.93,40.93,0.0,0.0
2017-09-03,40.79,40.79,40.79,0.0,0.0,40.79,40.79,40.79,0.0,0.0,40.43,40.43,40.43,0.0,0.0,40.47,40.47,40.47,0.0,0.0
2017-09-10,40.24,40.24,40.24,0.0,0.0,40.44,40.44,40.44,0.0,0.0,40.2,40.2,40.2,0.0,0.0,40.42,40.42,40.42,0.0,0.0
2017-09-17,40.18,40.18,40.18,0.0,0.0,40.29,40.29,40.29,0.0,0.0,40.13,40.13,40.13,0.0,0.0,40.28,40.28,40.28,0.0,0.0
2017-09-24,40.23,40.23,40.23,0.0,0.0,40.3,40.3,40.3,0.0,0.0,40.03,40.03,40.03,0.0,0.0,40.04,40.04,40.04,0.0,0.0
2017-10-01,40.03,40.03,40.03,0.0,0.0,40.08,40.08,40.08,0.0,0.0,39.85,39.85,39.85,0.0,0.0,39.92,39.92,39.92,0.0,0.0
2017-10-08,40.45,40.45,40.45,0.0,0.0,40.57,40.57,40.57,0.0,0.0,40.36,40.36,40.36,0.0,0.0,40.5,40.5,40.5,0.0,0.0
2017-10-15,40.07,40.07,40.07,0.0,0.0,40.26,40.26,40.26,0.0,0.0,39.99,39.99,39.99,0.0,0.0,40.12,40.12,40.12,0.0,0.0
2017-10-22,40.6,40.6,40.6,0.0,0.0,40.89,40.89,40.89,0.0,0.0,40.54,40.54,40.54,0.0,0.0,40.83,40.83,40.83,0.0,0.0
2017-10-29,40.5,40.5,40.5,0.0,0.0,41.42,41.42,41.42,0.0,0.0,40.5,40.5,40.5,0.0,0.0,41.36,41.36,41.36,0.0,0.0
2017-11-05,41.6,41.6,41.6,0.0,0.0,41.63,41.63,41.63,0.0,0.0,41.38,41.38,41.38,0.0,0.0,41.51,41.51,41.51,0.0,0.0
2017-11-12,40.81,40.81,40.81,0.0,0.0,41.04,41.04,41.04,0.0,0.0,40.79,40.79,40.79,0.0,0.0,40.98,40.98,40.98,0.0,0.0
2017-11-19,41.5,41.5,41.5,0.0,0.0,41.57,41.57,41.57,0.0,0.0,40.57,40.57,40.57,0.0,0.0,41.57,41.57,41.57,0.0,0.0
2017-11-26,41.3,41.3,41.3,0.0,0.0,41.51,41.51,41.51,0.0,0.0,41.26,41.26,41.26,0.0,0.0,41.32,41.32,41.32,0.0,0.0
2017-12-03,40.47,40.47,40.47,0.0,0.0,40.53,40.53,40.53,0.0,0.0,40.36,40.36,40.36,0.0,0.0,40.41,40.41,40.41,0.0,0.0
2017-12-10,40.53,40.53,40.53,0.0,0.0,40.6,40.6,40.6,0.0,0.0,40.52,40.52,40.52,0.0,0.0,40.54,40.54,40.54,0.0,0.0
2017-12-17,41.28,41.28,41.28,0.0,0.0,41.63,41.63,41.63,0.0,0.0,41.28,41.28,41.28,0.0,0.0,41.55,41.55,41.55,0.0,0.0
2017-12-24,42.35,42.35,42.35,0.0,0.0,42.58,42.58,42.58,0.0,0.0,42.35,42.35,42.35,0.0,0.0,42.53,42.53,42.53,0.0,0.0
2017-12-31,42.62,42.62,42.62,0.0,0.0,42.62,42.62,42.62,0.0,0.0,42.36,42.36,42.36,0.0,0.0,42.46,42.46,42.46,0.0,0.0
