Date,Health Care Select Sector SPDREtf_Open_average,Health Care Select Sector SPDREtf_Open_max,Health Care Select Sector SPDREtf_Open_min,Health Care Select Sector SPDREtf_Open_volatility,Health Care Select Sector SPDREtf_Open_change,Health Care Select Sector SPDREtf_High_average,Health Care Select Sector SPDREtf_High_max,Health Care Select Sector SPDREtf_High_min,Health Care Select Sector SPDREtf_High_volatility,Health Care Select Sector SPDREtf_High_change,Health Care Select Sector SPDREtf_Low_average,Health Care Select Sector SPDREtf_Low_max,Health Care Select Sector SPDREtf_Low_min,Health Care Select Sector SPDREtf_Low_volatility,Health Care Select Sector SPDREtf_Low_change,Health Care Select Sector SPDREtf_Close_average,Health Care Select Sector SPDREtf_Close_max,Health Care Select Sector SPDREtf_Close_min,Health Care Select Sector SPDREtf_Close_volatility,Health Care Select Sector SPDREtf_Close_change
2016-08-07,74.35,74.35,74.35,0.0,0.0,74.38,74.38,74.38,0.0,0.0,74.03,74.03,74.03,0.0,0.0,74.3,74.3,74.3,0.0,0.0
2016-08-14,73.79,73.79,73.79,0.0,0.0,73.93,73.93,73.93,0.0,0.0,73.56,73.56,73.56,0.0,0.0,73.88,73.88,73.88,0.0,0.0
2016-08-21,72.4,72.4,72.4,0.0,0.0,72.98,72.98,72.98,0.0,0.0,72.16,72.16,72.16,0.0,0.0,72.6,72.6,72.6,0.0,0.0
2016-08-28,72.25,72.25,72.25,0.0,0.0,72.4,72.4,72.4,0.0,0.0,71.98,71.98,71.98,0.0,0.0,72.18,72.18,72.18,0.0,0.0
2016-09-04,72.09,72.09,72.09,0.0,0.0,72.09,72.09,72.09,0.0,0.0,71.03,71.03,71.03,0.0,0.0,71.05,71.05,71.05,0.0,0.0
2016-09-11,71.52,71.52,71.52,0.0,0.0,71.74,71.74,71.74,0.0,0.0,71.36,71.36,71.36,0.0,0.0,71.64,71.64,71.64,0.0,0.0
2016-09-18,72.76,72.76,72.76,0.0,0.0,72.94,72.94,72.94,0.0,0.0,72.62,72.62,72.62,0.0,0.0,72.64,72.64,72.64,0.0,0.0
2016-09-25,71.07,71.07,71.07,0.0,0.0,71.84,71.84,71.84,0.0,0.0,71.02,71.02,71.02,0.0,0.0,71.64,71.64,71.64,0.0,0.0
2016-10-02,71.39,71.39,71.39,0.0,0.0,71.74,71.74,71.74,0.0,0.0,70.99,70.99,70.99,0.0,0.0,71.41,71.41,71.41,0.0,0.0
2016-10-09,69.8,69.8,69.8,0.0,0.0,69.98,69.98,69.98,0.0,0.0,69.15,69.15,69.15,0.0,0.0,69.17,69.17,69.17,0.0,0.0
2016-10-16,69.48,69.48,69.48,0.0,0.0,69.48,69.48,69.48,0.0,0.0,69.08,69.08,69.08,0.0,0.0,69.26,69.26,69.26,0.0,0.0
2016-10-23,68.01,68.01,68.01,0.0,0.0,68.2,68.2,68.2,0.0,0.0,67.04,67.04,67.04,0.0,0.0,67.34,67.34,67.34,0.0,0.0
2016-10-30,65.77,65.77,65.77,0.0,0.0,66.59,66.59,66.59,0.0,0.0,65.7,65.7,65.7,0.0,0.0,66.05,66.05,66.05,0.0,0.0
2016-11-06,70.9,70.9,70.9,0.0,0.0,70.9,70.9,70.9,0.0,0.0,69.73,69.73,69.73,0.0,0.0,70.03,70.03,70.03,0.0,0.0
2016-11-13,70.05,70.05,70.05,0.0,0.0,70.24,70.24,70.24,0.0,0.0,69.21,69.21,69.21,0.0,0.0,69.25,69.25,69.25,0.0,0.0
2016-11-20,68.96,68.96,68.96,0.0,0.0,69.09,69.09,69.09,0.0,0.0,68.76,68.76,68.76,0.0,0.0,69.03,69.03,69.03,0.0,0.0
2016-11-27,67.93,67.93,67.93,0.0,0.0,68.24,68.24,68.24,0.0,0.0,67.7,67.7,67.7,0.0,0.0,67.97,67.97,67.97,0.0,0.0
2016-12-04,67.82,67.82,67.82,0.0,0.0,68.53,68.53,68.53,0.0,0.0,67.82,67.82,67.82,0.0,0.0,68.4,68.4,68.4,0.0,0.0
2016-12-11,69.23,69.23,69.23,0.0,0.0,69.42,69.42,69.42,0.0,0.0,68.93,68.93,68.93,0.0,0.0,69.13,69.13,69.13,0.0,0.0
2016-12-18,68.51,68.51,68.51,0.0,0.0,69.05,69.05,69.05,0.0,0.0,68.51,68.51,68.51,0.0,0.0,69.01,69.01,69.01,0.0,0.0
2016-12-25,68.75,68.75,68.75,0.0,0.0,68.82,68.82,68.82,0.0,0.0,68.28,68.28,68.28,0.0,0.0,68.49,68.49,68.49,0.0,0.0
2017-01-01,70.31,70.31,70.31,0.0,0.0,70.69,70.69,70.69,0.0,0.0,70.06,70.06,70.06,0.0,0.0,70.49,70.49,70.49,0.0,0.0
2017-01-08,70.45,70.45,70.45,0.0,0.0,70.7,70.7,70.7,0.0,0.0,70.29,70.29,70.29,0.0,0.0,70.46,70.46,70.46,0.0,0.0
2017-01-15,69.57,69.57,69.57,0.0,0.0,69.92,69.92,69.92,0.0,0.0,69.33,69.33,69.33,0.0,0.0,69.39,69.39,69.39,0.0,0.0
2017-01-22,68.89,68.89,68.89,0.0,0.0,69.35,69.35,69.35,0.0,0.0,68.87,68.87,68.87,0.0,0.0,69.3,69.3,69.3,0.0,0.0
2017-01-29,70.88,70.88,70.88,0.0,0.0,71.03,71.03,71.03,0.0,0.0,70.54,70.54,70.54,0.0,0.0,70.96,70.96,70.96,0.0,0.0
2017-02-05,71.37,71.37,71.37,0.0,0.0,71.55,71.55,71.55,0.0,0.0,71.2,71.2,71.2,0.0,0.0,71.4,71.4,71.4,0.0,0.0
2017-02-12,72.81,72.81,72.81,0.0,0.0,73.22,73.22,73.22,0.0,0.0,72.81,72.81,72.81,0.0,0.0,73.18,73.18,73.18,0.0,0.0
2017-02-19,73.82,73.82,73.82,0.0,0.0,74.34,74.34,74.34,0.0,0.0,73.79,73.79,73.79,0.0,0.0,74.3,74.3,74.3,0.0,0.0
2017-02-26,74.9,74.9,74.9,0.0,0.0,75.37,75.37,75.37,0.0,0.0,74.88,74.88,74.88,0.0,0.0,75.31,75.31,75.31,0.0,0.0
2017-03-05,75.52,75.52,75.52,0.0,0.0,75.6,75.6,75.6,0.0,0.0,75.21,75.21,75.21,0.0,0.0,75.49,75.49,75.49,0.0,0.0
2017-03-12,74.9,74.9,74.9,0.0,0.0,75.04,75.04,75.04,0.0,0.0,74.63,74.63,74.63,0.0,0.0,74.67,74.67,74.67,0.0,0.0
2017-03-19,73.81,73.81,73.81,0.0,0.0,74.14,74.14,74.14,0.0,0.0,73.5,73.5,73.5,0.0,0.0,73.81,73.81,73.81,0.0,0.0
2017-03-26,73.91,73.91,73.91,0.0,0.0,74.08,74.08,74.08,0.0,0.0,73.8,73.8,73.8,0.0,0.0,73.88,73.88,73.88,0.0,0.0
2017-04-02,73.85,73.85,73.85,0.0,0.0,74.11,74.11,74.11,0.0,0.0,73.65,73.65,73.65,0.0,0.0,73.93,73.93,73.93,0.0,0.0
2017-04-09,73.6,73.6,73.6,0.0,0.0,73.84,73.84,73.84,0.0,0.0,73.5,73.5,73.5,0.0,0.0,73.5,73.5,73.5,0.0,0.0
2017-04-16,73.51,73.51,73.51,0.0,0.0,73.58,73.58,73.58,0.0,0.0,73.03,73.03,73.03,0.0,0.0,73.2,73.2,73.2,0.0,0.0
2017-04-23,74.87,74.87,74.87,0.0,0.0,75.05,75.05,75.05,0.0,0.0,74.75,74.75,74.75,0.0,0.0,75.01,75.01,75.01,0.0,0.0
2017-04-30,75.69,75.69,75.69,0.0,0.0,75.71,75.71,75.71,0.0,0.0,75.17,75.17,75.17,0.0,0.0,75.48,75.48,75.48,0.0,0.0
2017-05-07,74.89,74.89,74.89,0.0,0.0,75.0,75.0,75.0,0.0,0.0,74.74,74.74,74.74,0.0,0.0,74.79,74.79,74.79,0.0,0.0
2017-05-14,74.47,74.47,74.47,0.0,0.0,74.78,74.78,74.78,0.0,0.0,74.37,74.37,74.37,0.0,0.0,74.54,74.54,74.54,0.0,0.0
2017-05-21,75.48,75.48,75.48,0.0,0.0,75.7,75.7,75.7,0.0,0.0,75.32,75.32,75.32,0.0,0.0,75.4,75.4,75.4,0.0,0.0
2017-05-28,76.64,76.64,76.64,0.0,0.0,77.02,77.02,77.02,0.0,0.0,76.57,76.57,76.57,0.0,0.0,76.92,76.92,76.92,0.0,0.0
2017-06-04,76.6,76.6,76.6,0.0,0.0,77.25,77.25,77.25,0.0,0.0,76.5,76.5,76.5,0.0,0.0,77.02,77.02,77.02,0.0,0.0
2017-06-11,77.16,77.16,77.16,0.0,0.0,77.35,77.35,77.35,0.0,0.0,76.78,76.78,76.78,0.0,0.0,77.19,77.19,77.19,0.0,0.0
2017-06-18,79.97,79.97,79.97,0.0,0.0,80.12,80.12,80.12,0.0,0.0,79.65,79.65,79.65,0.0,0.0,79.95,79.95,79.95,0.0,0.0
2017-06-25,79.14,79.14,79.14,0.0,0.0,79.14,79.14,79.14,0.0,0.0,78.73,78.73,78.73,0.0,0.0,78.73,78.73,78.73,0.0,0.0
2017-07-02,78.59,78.59,78.59,0.0,0.0,78.8,78.8,78.8,0.0,0.0,78.39,78.39,78.39,0.0,0.0,78.71,78.71,78.71,0.0,0.0
2017-07-09,79.24,79.24,79.24,0.0,0.0,79.78,79.78,79.78,0.0,0.0,79.09,79.09,79.09,0.0,0.0,79.61,79.61,79.61,0.0,0.0
2017-07-16,80.39,80.39,80.39,0.0,0.0,80.59,80.59,80.59,0.0,0.0,80.32,80.32,80.32,0.0,0.0,80.47,80.47,80.47,0.0,0.0
2017-07-23,79.08,79.08,79.08,0.0,0.0,79.54,79.54,79.54,0.0,0.0,78.74,78.74,78.74,0.0,0.0,79.44,79.44,79.44,0.0,0.0
2017-07-30,79.51,79.51,79.51,0.0,0.0,79.51,79.51,79.51,0.0,0.0,78.87,78.87,78.87,0.0,0.0,78.97,78.97,78.97,0.0,0.0
2017-08-06,77.91,77.91,77.91,0.0,0.0,78.48,78.48,78.48,0.0,0.0,77.91,77.91,77.91,0.0,0.0,78.09,78.09,78.09,0.0,0.0
2017-08-13,77.57,77.57,77.57,0.0,0.0,78.02,78.02,78.02,0.0,0.0,77.45,77.45,77.45,0.0,0.0,77.5,77.5,77.5,0.0,0.0
2017-08-20,78.59,78.59,78.59,0.0,0.0,78.89,78.89,78.89,0.0,0.0,78.38,78.38,78.38,0.0,0.0,78.44,78.44,78.44,0.0,0.0
2017-08-27,80.88,80.88,80.88,0.0,0.0,81.05,81.05,81.05,0.0,0.0,80.39,80.39,80.39,0.0,0.0,80.7,80.7,80.7,0.0,0.0
2017-09-03,81.52,81.52,81.52,0.0,0.0,82.15,82.15,82.15,0.0,0.0,81.38,81.38,81.38,0.0,0.0,82.01,82.01,82.01,0.0,0.0
2017-09-10,82.52,82.52,82.52,0.0,0.0,82.52,82.52,82.52,0.0,0.0,81.97,81.97,81.97,0.0,0.0,82.06,82.06,82.06,0.0,0.0
2017-09-17,80.94,80.94,80.94,0.0,0.0,81.16,81.16,81.16,0.0,0.0,80.63,80.63,80.63,0.0,0.0,81.05,81.05,81.05,0.0,0.0
2017-09-24,80.73,80.73,80.73,0.0,0.0,81.24,81.24,81.24,0.0,0.0,80.54,80.54,80.54,0.0,0.0,81.2,81.2,81.2,0.0,0.0
2017-10-01,82.31,82.31,82.31,0.0,0.0,82.67,82.67,82.67,0.0,0.0,82.22,82.22,82.22,0.0,0.0,82.35,82.35,82.35,0.0,0.0
2017-10-08,81.83,81.83,81.83,0.0,0.0,82.0,82.0,82.0,0.0,0.0,81.69,81.69,81.69,0.0,0.0,81.89,81.89,81.89,0.0,0.0
2017-10-15,83.28,83.28,83.28,0.0,0.0,83.41,83.41,83.41,0.0,0.0,83.05,83.05,83.05,0.0,0.0,83.34,83.34,83.34,0.0,0.0
2017-10-22,81.34,81.34,81.34,0.0,0.0,81.7,81.7,81.7,0.0,0.0,81.3,81.3,81.3,0.0,0.0,81.61,81.61,81.61,0.0,0.0
2017-10-29,80.33,80.33,80.33,0.0,0.0,81.13,81.13,81.13,0.0,0.0,80.33,80.33,80.33,0.0,0.0,81.08,81.08,81.08,0.0,0.0
2017-11-05,81.0,81.0,81.0,0.0,0.0,81.0,81.0,81.0,0.0,0.0,80.17,80.17,80.17,0.0,0.0,80.68,80.68,80.68,0.0,0.0
2017-11-12,80.67,80.67,80.67,0.0,0.0,80.97,80.97,80.97,0.0,0.0,80.59,80.59,80.59,0.0,0.0,80.71,80.71,80.71,0.0,0.0
2017-11-19,81.16,81.16,81.16,0.0,0.0,81.27,81.27,81.27,0.0,0.0,80.98,80.98,80.98,0.0,0.0,81.24,81.24,81.24,0.0,0.0
2017-11-26,82.89,82.89,82.89,0.0,0.0,83.11,83.11,83.11,0.0,0.0,81.64,81.64,81.64,0.0,0.0,82.76,82.76,82.76,0.0,0.0
2017-12-03,81.8,81.8,81.8,0.0,0.0,82.48,82.48,82.48,0.0,0.0,81.74,81.74,81.74,0.0,0.0,82.47,82.47,82.47,0.0,0.0
2017-12-10,82.57,82.57,82.57,0.0,0.0,83.2,83.2,83.2,0.0,0.0,82.57,82.57,82.57,0.0,0.0,83.17,83.17,83.17,0.0,0.0
2017-12-17,82.52,82.52,82.52,0.0,0.0,82.62,82.62,82.62,0.0,0.0,82.18,82.18,82.18,0.0,0.0,82.37,82.37,82.37,0.0,0.0
2017-12-24,82.79,82.79,82.79,0.0,0.0,82.92,82.92,82.92,0.0,0.0,82.06,82.06,82.06,0.0,0.0,82.15,82.15,82.15,0.0,0.0
2017-12-31,84.25,84.25,84.25,0.0,0.0,84.78,84.78,84.78,0.0,0.0,84.09,84.09,84.09,0.0,0.0,84.7,84.7,84.7,0.0,0.0
