Date,CPA_stock_Open_average,CPA_stock_Open_max,CPA_stock_Open_min,CPA_stock_Open_volatility,CPA_stock_Open_change,CPA_stock_High_average,CPA_stock_High_max,CPA_stock_High_min,CPA_stock_High_volatility,CPA_stock_High_change,CPA_stock_Low_average,CPA_stock_Low_max,CPA_stock_Low_min,CPA_stock_Low_volatility,CPA_stock_Low_change,CPA_stock_Close_average,CPA_stock_Close_max,CPA_stock_Close_min,CPA_stock_Close_volatility,CPA_stock_Close_change,CPA_stock_Volume_average,CPA_stock_Volume_max,CPA_stock_Volume_min,CPA_stock_Volume_volatility,CPA_stock_Volume_change
2016-05-01,62.438,64.15,57.71,6.440000000000005,-6.440000000000005,63.482000000000006,65.92,57.71,8.21,-6.940000000000005,60.096000000000004,63.26,50.38,12.879999999999995,-12.25,61.358,64.1,53.56,10.539999999999992,-9.739999999999995,1214070,3767495,509357,3258138,3258138
2016-05-08,53.45,54.38,52.0,2.3800000000000026,1.7800000000000011,54.968,56.99,53.1,3.8900000000000006,1.1400000000000006,52.544000000000004,54.0,50.8,3.200000000000003,0.7900000000000063,53.656,54.65,52.48,2.1700000000000017,0.5100000000000051,805250,1627896,521675,1106221,-1106221
2016-05-15,53.524,54.14,52.83,1.3100000000000023,1.3100000000000023,54.808,55.51,54.33,1.1799999999999997,1.1599999999999966,52.972,53.68,52.27,1.4099999999999966,1.4099999999999966,53.976,54.93,53.55,1.3800000000000026,0.990000000000002,447263,623815,364821,258994,-52809
2016-05-22,53.56,54.43,51.85,2.5799999999999983,-2.559999999999995,54.298,55.59,51.85,3.740000000000002,-3.740000000000002,52.652,53.95,50.86,3.0900000000000034,-2.8299999999999983,52.998,54.3,51.13,3.1699999999999946,-2.759999999999998,404562,568037,225052,342985,157376
2016-05-29,51.355000000000004,52.01,50.68,1.3299999999999983,0.7399999999999949,52.6575,53.14,52.1,1.0399999999999991,0.46000000000000085,50.917500000000004,51.84,50.0,1.8400000000000034,0.5700000000000003,51.595,52.01,50.97,1.0399999999999991,0.4399999999999977,507428,829718,353753,475965,15221
2016-06-05,52.998,53.7,52.15,1.5500000000000043,1.5500000000000043,54.302,54.99,53.05,1.9400000000000048,1.1799999999999997,52.388,53.07,51.76,1.3100000000000023,0.010000000000005116,53.374,54.68,52.12,2.5600000000000023,-0.8300000000000054,359313,510100,278954,231146,231146
2016-06-12,51.382,51.75,50.86,0.8900000000000006,0.35999999999999943,52.608000000000004,53.27,52.13,1.1400000000000006,0.7199999999999989,50.92,51.63,50.51,1.1200000000000045,1.1200000000000045,51.784,52.12,51.1,1.019999999999996,-0.02999999999999403,329216,421152,276704,144448,-37508
2016-06-19,53.496,54.96,52.38,2.5799999999999983,-0.4099999999999966,54.18,55.45,52.99,2.460000000000001,0.3999999999999986,52.724000000000004,54.58,51.34,3.239999999999995,-0.6099999999999994,53.868,54.95,52.75,2.200000000000003,0.35999999999999943,336398,589172,194343,394829,287119
2016-06-26,51.592,52.47,49.99,2.479999999999997,-0.10999999999999943,52.788,54.58,52.04,2.539999999999999,2.0,50.348,51.86,48.57,3.289999999999999,3.289999999999999,51.660000000000004,54.45,49.43,5.020000000000003,5.020000000000003,809553,1014461,533351,481110,318691
2016-07-03,54.067499999999995,55.51,52.73,2.780000000000001,1.7800000000000011,55.415,56.14,53.8,2.3400000000000034,2.1300000000000026,52.7425,55.13,50.35,4.780000000000001,4.780000000000001,54.485,55.25,53.44,1.8100000000000023,1.8100000000000023,627854,1052383,322197,730186,-332133
2016-07-10,62.298,65.41,57.9,7.509999999999998,7.130000000000003,64.134,66.6,59.67,6.929999999999993,6.260000000000005,61.642,64.17,57.4,6.770000000000003,6.550000000000004,63.150000000000006,65.26,58.16,7.1000000000000085,7.1000000000000085,741117,1241630,453522,788108,-195192
2016-07-17,66.434,67.21,65.0,2.2099999999999937,1.4899999999999949,67.444,68.58,66.29,2.289999999999992,1.1699999999999875,65.658,66.41,64.37,2.039999999999992,2.039999999999992,66.55799999999999,67.2,65.91,1.2900000000000063,1.2900000000000063,436085,588432,198555,389877,-208185
2016-07-24,67.348,67.65,67.06,0.5900000000000034,0.14000000000000057,67.848,68.23,67.42,0.8100000000000023,0.6800000000000068,66.512,67.26,65.67,1.5900000000000034,-0.6599999999999966,67.14800000000001,67.68,66.87,0.8100000000000023,0.09999999999999432,333761,439012,186972,252040,178197
2016-07-31,68.626,76.11,63.27,12.839999999999996,9.379999999999995,71.08,76.93,66.12,10.810000000000002,9.310000000000002,66.944,72.5,62.68,9.82,6.659999999999997,69.898,76.48,64.76,11.719999999999999,7.349999999999994,760413,1612859,321605,1291254,215217
2016-08-07,77.84,80.05,74.89,5.159999999999997,5.159999999999997,79.79,82.47,77.97,4.5,4.5,77.342,79.51,74.84,4.670000000000002,4.670000000000002,79.17,82.08,76.47,5.609999999999999,5.609999999999999,570838,742402,398252,344150,-143459
2016-08-14,83.088,84.09,82.08,2.010000000000005,1.1099999999999994,84.42999999999999,85.3,83.46,1.8400000000000034,0.28000000000000114,82.148,83.31,81.25,2.0600000000000023,0.5499999999999972,83.348,84.25,82.55,1.7000000000000028,-0.20000000000000284,646364,965264,435418,529846,183529
2016-08-21,81.71,82.88,81.2,1.6799999999999926,-0.21999999999999886,82.418,83.25,81.86,1.3900000000000006,-1.3900000000000006,80.402,81.76,78.71,3.0500000000000114,-2.3200000000000074,81.328,82.27,79.51,2.759999999999991,-2.759999999999991,410029,601887,330063,271824,271824
2016-08-28,77.688,78.6,76.69,1.9099999999999966,-1.0300000000000011,78.25,79.21,77.17,2.039999999999992,-1.019999999999996,76.822,78.15,75.74,2.410000000000011,-1.1099999999999994,77.46600000000001,78.74,76.43,2.309999999999988,-1.3199999999999932,371653,516830,262330,254500,-77708
2016-09-04,80.205,84.47,77.68,6.789999999999992,6.689999999999998,82.0625,85.97,77.84,8.129999999999995,7.079999999999998,79.3075,81.99,77.03,4.959999999999994,4.959999999999994,81.5575,85.7,77.58,8.120000000000005,5.859999999999999,662270,1029016,343103,685913,685913
2016-09-11,87.26,89.0,82.61,6.390000000000001,6.200000000000003,89.458,89.76,89.06,0.7000000000000028,0.23999999999999488,86.148,88.22,82.42,5.799999999999997,5.799999999999997,88.358,89.2,87.16,2.0400000000000063,-0.15000000000000568,838593,1299728,407777,891951,-843163
2016-09-18,89.404,90.1,86.97,3.1299999999999955,-3.030000000000001,90.27,90.67,89.99,0.6800000000000068,0.3299999999999983,86.95,88.09,85.96,2.1300000000000097,-1.7600000000000051,88.89999999999999,90.5,87.83,2.6700000000000017,2.3100000000000023,687516,978972,528413,450559,447711
2016-09-25,87.134,90.05,85.51,4.539999999999992,-2.719999999999999,88.39999999999999,90.75,86.74,4.010000000000005,-2.0400000000000063,85.338,86.35,84.33,2.019999999999996,0.4299999999999926,86.678,87.93,85.86,2.0700000000000074,1.7800000000000011,693600,1329770,246116,1083654,-742658
2016-10-02,85.782,87.82,84.01,3.809999999999988,-3.4499999999999886,86.928,89.21,85.09,4.11999999999999,-4.11999999999999,84.092,86.53,83.26,3.269999999999996,-3.1899999999999977,85.242,87.0,84.21,2.7900000000000063,-2.6099999999999994,630112,1504794,357473,1147321,-125610
2016-10-09,86.744,89.26,85.22,4.040000000000006,3.190000000000012,88.598,90.74,87.16,3.5799999999999983,2.289999999999992,85.778,88.55,84.49,4.060000000000002,3.239999999999995,87.456,90.09,85.08,5.010000000000005,3.1899999999999977,411512,531914,291432,240482,185492
2016-10-16,91.718,92.92,89.88,3.0400000000000063,3.0400000000000063,93.146,94.72,91.87,2.8499999999999943,2.8499999999999943,91.13,92.01,89.78,2.230000000000004,2.230000000000004,92.534,93.99,90.69,3.299999999999997,3.299999999999997,418830,594859,314513,280346,-280346
2016-10-23,92.422,94.47,90.11,4.359999999999999,-2.319999999999993,93.526,95.0,92.21,2.7900000000000063,-1.9599999999999937,91.258,93.0,89.77,3.230000000000004,-1.9500000000000028,92.35,93.6,90.11,3.489999999999995,-1.039999999999992,489641,696201,375850,320351,20427
2016-10-30,91.092,93.16,88.93,4.22999999999999,-4.22999999999999,92.43,93.53,91.37,2.1599999999999966,-1.6899999999999977,89.582,91.31,88.21,3.1000000000000085,-3.1000000000000085,90.224,92.23,88.91,3.3200000000000074,-3.3200000000000074,433793,548393,363050,185343,-5236
2016-11-06,91.508,94.25,90.29,3.9599999999999937,-0.22999999999998977,93.682,97.0,91.39,5.609999999999999,-0.9200000000000017,88.70400000000001,91.0,83.33,7.670000000000002,-6.570000000000007,90.31400000000001,93.17,85.23,7.939999999999998,-5.22999999999999,911689,1340927,401996,938931,575652
2016-11-13,89.452,91.67,85.14,6.530000000000001,6.530000000000001,91.176,92.81,88.26,4.549999999999997,4.549999999999997,88.512,90.77,85.1,5.670000000000002,5.670000000000002,90.434,92.68,88.0,4.680000000000007,4.680000000000007,488440,678189,273122,405067,-394843
2016-11-20,92.845,93.95,91.87,2.0799999999999983,-1.3299999999999983,93.565,94.64,91.99,2.6500000000000057,-2.190000000000012,91.41,92.87,90.26,2.6099999999999994,-2.160000000000011,92.37,93.44,91.53,1.9099999999999966,-1.3299999999999983,268576,409229,154141,255088,-255088
2016-11-27,89.284,91.54,88.29,3.25,-3.0400000000000063,90.866,91.69,89.92,1.769999999999996,0.14999999999999147,88.068,88.5,87.69,0.8100000000000023,0.8100000000000023,88.836,90.68,87.72,2.960000000000008,2.960000000000008,493300,726176,338323,387853,-348711
2016-12-04,91.702,92.41,91.32,1.0900000000000034,1.0900000000000034,92.666,93.49,92.1,1.3900000000000006,1.1099999999999994,91.018,91.95,90.26,1.6899999999999977,1.3100000000000023,92.024,92.78,91.5,1.2800000000000011,1.210000000000008,422197,602882,260284,342598,-159886
2016-12-11,93.348,94.81,91.88,2.930000000000007,1.9699999999999989,94.824,95.36,93.14,2.219999999999999,2.0600000000000023,91.876,92.7,90.62,2.0799999999999983,-1.1499999999999915,92.986,94.83,90.79,4.039999999999992,-1.4299999999999926,417554,580675,289885,290790,211432
2016-12-18,92.182,93.35,91.05,2.299999999999997,0.21999999999999886,93.09400000000001,93.7,92.15,1.5499999999999972,0.8499999999999943,91.354,92.52,90.15,2.3699999999999903,0.9299999999999926,92.502,93.5,91.58,1.9200000000000017,0.38000000000000966,199972,278193,141260,136933,-115205
2016-12-25,92.3575,93.02,91.87,1.1499999999999915,-0.5999999999999943,92.9875,93.97,91.88,2.0900000000000034,-2.0900000000000034,91.17750000000001,92.25,90.51,1.7399999999999949,-1.7399999999999949,91.78,92.88,90.83,2.049999999999997,-2.049999999999997,131052,165360,110245,55115,-15417
2017-01-01,92.00999999999999,92.95,90.86,2.0900000000000034,2.0900000000000034,93.1275,93.8,92.26,1.539999999999992,1.519999999999996,91.3975,92.27,90.86,1.4099999999999966,1.4099999999999966,92.4225,93.15,91.55,1.6000000000000085,0.7099999999999937,326793,414036,259502,154534,-139502
2017-01-08,93.092,94.78,91.52,3.260000000000005,1.6299999999999955,94.126,95.5,93.22,2.280000000000001,2.219999999999999,92.078,93.86,90.85,3.010000000000005,3.010000000000005,93.126,94.54,91.03,3.510000000000005,3.4099999999999966,370800,684645,209217,475428,-50408
2017-01-15,95.5275,96.07,94.4,1.6699999999999875,1.6699999999999875,96.945,98.33,96.25,2.0799999999999983,2.019999999999996,95.345,96.07,94.21,1.8599999999999994,1.8599999999999994,96.6,97.89,95.87,2.019999999999996,2.019999999999996,292787,365060,228318,136742,-53634
2017-01-22,98.256,99.0,97.44,1.5600000000000023,0.5499999999999972,99.286,100.23,98.62,1.6099999999999994,0.37999999999999545,97.31400000000001,98.48,96.87,1.6099999999999994,0.10999999999999943,98.368,98.89,97.75,1.1400000000000006,0.20000000000000284,184256,255190,126594,128596,-19279
2017-01-29,96.956,98.01,95.82,2.190000000000012,-0.8100000000000023,97.72,98.9,96.73,2.1700000000000017,-0.789999999999992,95.638,96.06,95.44,0.6200000000000045,-0.6200000000000045,96.598,97.49,96.0,1.4899999999999949,-0.6299999999999955,265235,329542,164044,165498,94623
2017-02-05,95.622,97.21,94.23,2.9799999999999898,0.5599999999999881,96.908,99.0,95.44,3.5600000000000023,2.219999999999999,94.674,97.06,92.98,4.079999999999998,2.280000000000001,95.718,98.06,94.25,3.8100000000000023,2.8700000000000045,483079,639005,290444,348561,348561
2017-02-12,101.298,105.27,98.36,6.909999999999997,6.909999999999997,103.97,106.31,100.71,5.6000000000000085,1.6200000000000045,99.296,101.84,97.75,4.090000000000003,3.480000000000004,101.996,104.93,98.82,6.110000000000014,-0.020000000000010232,758175,1080348,555139,525209,-353948
2017-02-19,105.08500000000001,107.2,103.01,4.189999999999998,2.489999999999995,107.4375,108.25,106.51,1.7399999999999949,1.0699999999999932,104.4075,105.69,102.58,3.1099999999999994,2.3900000000000006,106.3225,107.29,105.39,1.9000000000000057,0.01999999999999602,454015,529856,415341,114515,-98573
2017-02-26,106.282,107.15,105.12,2.030000000000001,0.47999999999998977,107.712,108.26,107.1,1.1600000000000108,-0.23000000000000398,105.736,107.06,105.04,2.019999999999996,0.21999999999999886,106.408,107.07,105.53,1.539999999999992,0.75,301712,377277,217772,159505,-32696
2017-03-05,106.248,106.96,105.37,1.5899999999999892,-0.5100000000000051,107.626,108.62,106.36,2.260000000000005,-1.3800000000000097,104.898,105.55,104.59,0.9599999999999937,-0.9599999999999937,105.70400000000001,107.36,105.03,2.3299999999999983,-1.8199999999999932,412276,579501,223719,355782,-311253
2017-03-12,107.224,110.0,104.8,5.200000000000003,4.069999999999993,108.956,111.37,107.38,3.990000000000009,3.990000000000009,106.704,109.91,104.8,5.109999999999999,4.319999999999993,108.17399999999999,110.73,105.21,5.52000000000001,3.660000000000011,265751,340630,204641,135989,127145
2017-03-19,109.538,111.1,107.5,3.5999999999999943,-1.3299999999999983,110.63,112.0,109.68,2.319999999999993,-2.0,107.988,109.01,106.1,2.910000000000011,-0.46000000000000796,109.2,110.68,107.81,2.8700000000000045,-1.5400000000000063,265591,351892,210360,141532,-84807
2017-03-26,109.48,111.14,107.82,3.3200000000000074,2.799999999999997,111.044,112.8,109.42,3.3799999999999955,3.3799999999999955,109.152,110.5,107.76,2.739999999999995,2.539999999999992,110.522,112.25,108.74,3.510000000000005,3.510000000000005,261734,354380,186521,167859,163559
2017-04-02,112.898,114.8,111.77,3.030000000000001,2.549999999999997,114.25999999999999,117.0,112.74,4.260000000000005,3.7900000000000063,112.092,114.58,110.81,3.769999999999996,3.0900000000000034,113.31400000000001,115.08,111.2,3.8799999999999955,2.210000000000008,342238,444207,289834,154373,146131
2017-04-09,114.8375,115.31,114.38,0.9300000000000068,-0.3400000000000034,115.69999999999999,116.32,115.0,1.3199999999999932,1.3199999999999932,113.655,114.72,112.02,2.700000000000003,1.039999999999992,114.5575,115.1,113.58,1.519999999999996,0.9899999999999949,195828,239583,170397,69186,-69186
2017-04-16,114.982,115.3,114.58,0.7199999999999989,0.5900000000000034,115.712,116.54,115.03,1.5100000000000051,-1.0700000000000074,114.076,114.5,113.54,0.9599999999999937,-0.4200000000000017,114.846,116.2,114.07,2.1300000000000097,-1.8900000000000006,183396,249364,136926,112438,5134
2017-04-23,114.922,115.5,114.16,1.3400000000000034,0.45999999999999375,116.24,117.0,115.69,1.3100000000000023,1.0,113.66,115.5,112.34,3.1599999999999966,1.25,115.046,116.42,113.51,2.9099999999999966,1.7000000000000028,275091,402887,192249,210638,210638
2017-04-30,118.89,121.84,116.09,5.75,4.680000000000007,120.49799999999999,122.27,117.8,4.469999999999999,4.359999999999999,117.898,120.96,115.65,5.309999999999988,5.309999999999988,119.608,121.98,115.67,6.310000000000002,6.310000000000002,336700,475281,129920,345361,-188156
2017-05-07,122.492,124.36,120.61,3.75,-1.8900000000000006,123.528,125.78,121.75,4.030000000000001,-0.9000000000000057,120.356,123.29,116.77,6.52000000000001,-0.6599999999999966,122.268,125.57,119.71,5.859999999999999,-1.8000000000000114,408700,540495,300113,240382,-26891
2017-05-14,118.128,123.39,109.34,14.049999999999997,-11.709999999999994,119.21,124.1,110.69,13.409999999999997,-12.920000000000002,115.58,122.57,107.9,14.669999999999987,-12.759999999999991,116.308,123.05,108.37,14.679999999999993,-14.679999999999993,547649,1010244,221666,788578,653145
2017-05-21,110.07600000000001,111.76,108.93,2.8299999999999983,2.8299999999999983,111.214,112.65,110.06,2.5900000000000034,2.25,109.246,110.35,107.98,2.3699999999999903,2.3699999999999903,110.44,112.0,109.27,2.730000000000004,2.0900000000000034,274862,559209,193485,365724,-330193
2017-05-28,112.5975,113.78,111.41,2.3700000000000045,1.75,113.7125,115.2,111.97,3.230000000000004,1.9699999999999989,111.69,112.75,110.85,1.9000000000000057,1.0500000000000114,112.36,113.04,111.38,1.6600000000000108,0.6000000000000085,290806,358882,235430,123452,52569
2017-06-04,112.526,114.32,110.74,3.5799999999999983,1.9599999999999937,113.952,115.3,112.61,2.6899999999999977,2.1499999999999915,111.892,113.49,110.42,3.069999999999993,2.019999999999996,113.012,114.08,111.16,2.9200000000000017,1.559999999999988,297363,432045,201621,230424,-125849
2017-06-11,113.31,115.21,111.37,3.839999999999989,-1.1500000000000057,114.172,115.21,113.14,2.069999999999993,-0.9599999999999937,111.794,112.8,110.54,2.259999999999991,1.0900000000000034,113.364,114.17,112.63,1.5400000000000063,-1.210000000000008,274608,345536,203297,142239,-74734
2017-06-18,115.07,117.88,113.24,4.640000000000001,-0.7199999999999989,116.518,119.11,114.4,4.709999999999994,-4.709999999999994,113.05,113.89,112.29,1.5999999999999943,-0.7999999999999972,114.758,118.06,113.09,4.969999999999999,-4.210000000000008,336370,444126,194895,249231,51309
2017-06-25,115.672,118.0,114.18,3.819999999999993,3.819999999999993,117.306,118.14,116.44,1.7000000000000028,1.0499999999999972,114.952,115.56,114.18,1.3799999999999955,1.3799999999999955,116.124,117.21,114.94,2.269999999999996,2.0600000000000023,262633,337895,214527,123368,-10983
2017-07-02,118.6875,120.4,117.13,3.2700000000000102,2.3500000000000085,121.33500000000001,124.45,118.19,6.260000000000005,6.260000000000005,118.075,120.35,116.54,3.809999999999988,3.809999999999988,120.265,123.35,117.29,6.059999999999988,6.059999999999988,478332,981226,115238,865988,363362
2017-07-09,126.624,131.0,123.33,7.670000000000002,7.670000000000002,129.138,131.86,124.23,7.63000000000001,7.63000000000001,126.038,129.83,122.68,7.150000000000006,7.150000000000006,127.92200000000001,131.3,123.76,7.540000000000006,7.540000000000006,581351,827568,370348,457220,143297
2017-07-16,130.71200000000002,132.87,128.52,4.349999999999994,-2.280000000000001,131.95,133.7,130.57,3.1299999999999955,-3.1299999999999955,128.82,131.35,127.02,4.329999999999998,-3.0600000000000023,130.09,133.14,127.95,5.1899999999999835,-3.1499999999999773,377743,556016,260243,295773,-36826
2017-07-23,127.904,129.82,125.27,4.549999999999997,-4.549999999999997,128.694,130.67,127.5,3.1699999999999875,-2.779999999999987,125.996,128.39,124.46,3.9299999999999926,-3.3999999999999915,126.946,128.79,125.52,3.269999999999996,-2.7299999999999898,284573,349813,240936,108877,-89467
2017-07-30,126.25,126.98,125.78,1.2000000000000028,0.4900000000000091,127.014,127.47,126.45,1.019999999999996,-0.4899999999999949,124.72200000000001,125.43,124.01,1.4200000000000017,0.519999999999996,126.16,126.74,125.46,1.2800000000000011,0.8100000000000023,228459,342953,152313,190640,-37162
2017-08-06,125.74600000000001,127.43,123.43,4.0,-3.3299999999999983,126.624,127.66,124.93,2.7299999999999898,-2.7299999999999898,123.568,126.52,120.58,5.939999999999998,-5.939999999999998,124.214,127.02,121.12,5.8999999999999915,-5.8999999999999915,364786,637521,211662,425859,153016
2017-08-13,124.616,126.06,122.4,3.6599999999999966,2.0,126.144,126.8,125.26,1.539999999999992,-0.19999999999998863,123.822,125.41,121.96,3.450000000000003,1.5400000000000063,125.138,125.86,124.39,1.4699999999999989,0.37999999999999545,243054,338424,130550,207874,-135218
2017-08-20,122.152,125.0,119.4,5.599999999999994,-5.599999999999994,123.168,125.54,120.52,5.02000000000001,-3.7900000000000063,120.378,123.44,118.36,5.079999999999998,-4.810000000000002,121.212,123.72,118.61,5.109999999999999,-2.4599999999999937,237763,322542,163210,159332,-104388
2017-08-27,121.978,124.55,119.98,4.569999999999993,3.299999999999997,123.632,127.49,121.47,6.019999999999996,5.539999999999992,121.1,124.01,119.6,4.410000000000011,4.180000000000007,123.212,127.08,121.27,5.810000000000002,5.810000000000002,255708,329716,196097,133619,92937
2017-09-03,129.24,131.36,127.07,4.2900000000000205,4.2900000000000205,131.09,133.77,129.23,4.5400000000000205,2.130000000000024,128.1125,129.89,126.59,3.299999999999983,3.299999999999983,130.0,131.54,128.62,2.9199999999999875,2.1399999999999864,302475,370250,243386,126864,-108793
2017-09-10,132.342,133.11,131.2,1.910000000000025,1.910000000000025,133.586,134.13,132.96,1.1699999999999875,1.1699999999999875,131.904,132.53,130.99,1.539999999999992,1.539999999999992,133.07999999999998,134.01,132.42,1.5900000000000034,1.5900000000000034,197060,237112,156303,80809,6555
2017-09-17,130.758,134.25,129.32,4.930000000000007,-4.150000000000006,131.438,134.25,130.01,4.240000000000009,-2.469999999999999,128.772,129.67,127.43,2.2399999999999807,-0.1599999999999966,130.098,131.58,129.28,2.3000000000000114,1.4800000000000182,150415,214889,104419,110470,-56317
2017-09-24,126.43,131.49,122.91,8.580000000000013,-8.580000000000013,127.126,131.87,123.85,8.02000000000001,-7.1000000000000085,123.648,128.02,121.02,7.000000000000014,-5.700000000000017,125.146,128.48,122.68,5.799999999999983,-3.9499999999999886,375432,523197,227554,295643,42700
2017-10-01,127.71000000000001,131.26,125.17,6.089999999999989,1.8400000000000034,129.288,131.7,125.95,5.749999999999986,1.6499999999999915,126.382,128.75,124.31,4.439999999999998,1.9200000000000017,128.092,131.02,125.73,5.290000000000006,1.1700000000000017,195019,289424,147299,142125,-46922
2017-10-08,128.44,129.91,127.0,2.9099999999999966,1.6699999999999875,129.89600000000002,131.11,127.95,3.160000000000011,2.2900000000000063,127.29599999999999,128.67,125.48,3.1899999999999835,3.1899999999999835,128.60399999999998,130.19,126.08,4.109999999999999,3.450000000000003,162468,233038,121780,111258,90
2017-10-15,127.998,130.08,126.2,3.8800000000000097,-3.3999999999999915,128.726,130.21,127.67,2.5400000000000063,-2.5400000000000063,125.91799999999999,127.63,124.75,2.8799999999999955,-2.0600000000000023,127.094,129.3,125.89,3.410000000000011,-3.410000000000011,174645,193931,161031,32900,-7082
