Date,MOHStock_Open_average,MOHStock_Open_max,MOHStock_Open_min,MOHStock_Open_volatility,MOHStock_Open_change,MOHStock_High_average,MOHStock_High_max,MOHStock_High_min,MOHStock_High_volatility,MOHStock_High_change,MOHStock_Low_average,MOHStock_Low_max,MOHStock_Low_min,MOHStock_Low_volatility,MOHStock_Low_change,MOHStock_Close_average,MOHStock_Close_max,MOHStock_Close_min,MOHStock_Close_volatility,MOHStock_Close_change,MOHStock_Volume_average,MOHStock_Volume_max,MOHStock_Volume_min,MOHStock_Volume_volatility,MOHStock_Volume_change
2016-01-03,59.012,60.03,57.28,2.75,-1.8799999999999955,59.778,61.37,57.75,3.6199999999999974,-2.229999999999997,57.998,59.47,56.07,3.3999999999999986,-2.3900000000000006,58.638,60.57,56.21,4.359999999999999,-3.1599999999999966,661944,936008,384021,551987,100282
2016-01-10,55.54,56.55,53.74,2.809999999999995,-2.559999999999995,56.366,57.28,54.84,2.4399999999999977,-2.1099999999999994,54.312,55.55,51.78,3.769999999999996,-3.530000000000001,55.278,56.56,53.78,2.780000000000001,-2.1499999999999986,819370,974938,671477,303461,196651
2016-01-17,54.54,55.73,53.39,2.3399999999999963,1.9499999999999957,56.332499999999996,57.37,55.24,2.1299999999999955,2.1299999999999955,53.644999999999996,55.33,52.02,3.309999999999995,1.9299999999999997,55.255,56.3,54.02,2.279999999999994,2.279999999999994,1427855,1612917,1027726,585191,-537500
2016-01-24,55.062,56.36,53.85,2.509999999999998,-2.509999999999998,55.936,56.85,55.22,1.6300000000000026,-1.3299999999999983,53.786,54.3,53.11,1.1899999999999977,-0.44999999999999574,54.634,55.7,53.66,2.0400000000000063,0.3999999999999986,773471,999544,519604,479940,-50504
2016-01-31,54.484,55.36,53.93,1.4299999999999997,0.4200000000000017,55.083999999999996,55.67,54.43,1.240000000000002,0.10000000000000142,52.768,54.06,51.71,2.3500000000000014,-2.3500000000000014,53.976,55.43,52.26,3.1700000000000017,-2.1400000000000006,978994,1125844,906477,219367,219367
2016-02-07,51.902,54.98,50.36,4.619999999999997,3.6099999999999994,53.854,56.68,52.12,4.560000000000002,4.560000000000002,50.664,54.17,48.0,6.170000000000002,4.160000000000004,52.906,55.89,51.13,4.759999999999998,4.759999999999998,1504000,2001784,1091797,909987,251533
2016-02-14,58.43,60.36,55.59,4.769999999999996,4.769999999999996,60.0325,61.13,58.22,2.9100000000000037,2.5700000000000003,57.8675,59.17,55.07,4.100000000000001,3.8200000000000003,59.325,60.4,58.1,2.299999999999997,1.4799999999999969,941676,1097899,794956,302943,-25166
2016-02-21,62.25,63.32,61.05,2.270000000000003,2.270000000000003,63.314,63.77,62.52,1.25,-0.1600000000000037,61.464,62.24,60.46,1.7800000000000011,1.5900000000000034,62.676,63.37,62.28,1.0899999999999963,-0.030000000000001137,836730,1276246,553642,722604,-507181
2016-02-28,63.304,64.67,62.45,2.219999999999999,2.219999999999999,64.186,64.97,63.19,1.7800000000000011,1.6000000000000085,62.624,63.52,61.6,1.9200000000000017,1.9200000000000017,63.716,64.86,62.04,2.8200000000000003,1.8900000000000006,784226,1074654,592756,481898,-186719
2016-03-06,63.89,64.38,63.18,1.1999999999999957,0.8399999999999963,65.03,66.43,64.26,2.1700000000000017,1.6100000000000136,63.266,64.22,62.95,1.269999999999996,1.009999999999998,64.294,66.24,63.08,3.1599999999999966,1.7099999999999937,715322,976229,475784,500445,-338134
2016-03-13,64.692,65.92,63.75,2.1700000000000017,-1.9200000000000017,65.578,66.45,64.95,1.5,-0.480000000000004,63.564,65.3,62.51,2.789999999999999,-2.789999999999999,64.616,65.6,63.97,1.6299999999999955,-1.1199999999999903,880257,1204496,515859,688637,-105631
2016-03-20,63.385000000000005,64.43,62.71,1.720000000000006,-1.720000000000006,63.99,64.55,63.57,0.9799999999999969,-0.6699999999999946,62.415,62.9,61.96,0.9399999999999977,-0.6400000000000006,63.215,63.34,62.92,0.4200000000000017,0.0800000000000054,752690,964427,569072,395355,-212362
2016-03-27,64.078,65.23,63.24,1.990000000000002,0.6400000000000077,64.958,65.92,63.6,2.3200000000000003,1.4299999999999997,63.486000000000004,64.18,62.64,1.5400000000000063,1.1000000000000014,64.45,65.3,63.29,2.009999999999998,1.6199999999999974,440883,593159,253744,339415,106660
2016-04-03,63.778,64.86,63.14,1.7199999999999989,-1.7199999999999989,64.352,65.13,63.67,1.4599999999999937,-1.4599999999999937,62.962,64.02,62.09,1.9299999999999926,-1.9299999999999926,63.518,64.45,62.79,1.6600000000000037,-1.6600000000000037,532025,929177,313513,615664,27535
