Date,SPAR_stock_Open_average,SPAR_stock_Open_max,SPAR_stock_Open_min,SPAR_stock_Open_volatility,SPAR_stock_Open_change,SPAR_stock_High_average,SPAR_stock_High_max,SPAR_stock_High_min,SPAR_stock_High_volatility,SPAR_stock_High_change,SPAR_stock_Low_average,SPAR_stock_Low_max,SPAR_stock_Low_min,SPAR_stock_Low_volatility,SPAR_stock_Low_change,SPAR_stock_Close_average,SPAR_stock_Close_max,SPAR_stock_Close_min,SPAR_stock_Close_volatility,SPAR_stock_Close_change,SPAR_stock_Volume_average,SPAR_stock_Volume_max,SPAR_stock_Volume_min,SPAR_stock_Volume_volatility,SPAR_stock_Volume_change
2016-01-03,3.106,3.2,3.05,0.15000000000000036,0.14000000000000012,3.15,3.21,3.1,0.10999999999999988,0.0900000000000003,3.02,3.05,2.94,0.10999999999999988,0.010000000000000231,3.104,3.19,3.05,0.14000000000000012,0.03000000000000025,173488,252322,116535,135787,-80423
2016-01-10,2.9339999999999997,3.15,2.76,0.3900000000000001,-0.3900000000000001,2.976,3.2,2.77,0.43000000000000016,-0.43000000000000016,2.812,2.96,2.67,0.29000000000000004,-0.29000000000000004,2.848,3.0,2.76,0.2400000000000002,-0.2400000000000002,123169,186821,43999,142822,-83189
2016-01-17,2.7199999999999998,2.77,2.64,0.1299999999999999,0.010000000000000231,2.82,2.92,2.75,0.16999999999999993,0.10000000000000009,2.6725000000000003,2.74,2.61,0.13000000000000034,0.040000000000000036,2.7425,2.85,2.66,0.18999999999999995,0.1200000000000001,88089,104800,60402,44398,-19114
2016-01-24,2.856,2.89,2.79,0.10000000000000009,-0.06999999999999984,2.918,2.95,2.89,0.06000000000000005,0.010000000000000231,2.818,2.85,2.77,0.08000000000000007,-0.040000000000000036,2.846,2.9,2.78,0.1200000000000001,0.04999999999999982,47409,68019,21918,46101,15602
2016-01-31,3.016,3.13,2.91,0.21999999999999975,0.21999999999999975,3.122,3.19,3.07,0.1200000000000001,0.1200000000000001,2.9619999999999997,3.04,2.88,0.16000000000000014,0.16000000000000014,3.07,3.13,3.02,0.10999999999999988,0.10000000000000009,104112,203677,38485,165192,46855
2016-02-07,2.994,3.1,2.85,0.25,-0.20000000000000018,3.048,3.13,2.92,0.20999999999999996,-0.1299999999999999,2.92,3.02,2.81,0.20999999999999996,-0.11999999999999966,2.9619999999999997,3.09,2.86,0.22999999999999998,-0.1499999999999999,103532,135917,41039,94878,-58468
2016-02-14,2.9075,2.92,2.89,0.029999999999999805,-0.009999999999999787,2.9875,3.01,2.96,0.04999999999999982,-0.009999999999999787,2.8725,2.89,2.84,0.050000000000000266,0.0,2.9175,2.94,2.89,0.04999999999999982,0.020000000000000018,98976,173621,51157,122464,92890
2016-02-21,3.1533333333333333,3.59,2.93,0.6599999999999997,0.6599999999999997,3.2583333333333333,3.6,3.02,0.5800000000000001,0.5499999999999998,3.138333333333333,3.59,2.93,0.6599999999999997,0.6599999999999997,3.2266666666666666,3.59,2.95,0.6399999999999997,0.5699999999999998,33699,86024,0,86024,-34472
2016-02-28,3.666,3.85,3.57,0.28000000000000025,0.28000000000000025,3.814,3.93,3.68,0.25,-0.020000000000000018,3.59,3.7,3.55,0.15000000000000036,0.13000000000000034,3.688,3.88,3.58,0.2999999999999998,0.16000000000000014,59407,90973,26737,64236,-3187
2016-03-06,3.794,3.86,3.76,0.10000000000000009,0.040000000000000036,3.92,4.01,3.83,0.17999999999999972,0.06000000000000005,3.742,3.8,3.7,0.09999999999999964,0.040000000000000036,3.822,3.88,3.77,0.10999999999999988,0.06999999999999984,36135,50917,22912,28005,-15312
2016-03-13,3.876,3.95,3.79,0.16000000000000014,0.03000000000000025,3.94,4.0,3.87,0.1299999999999999,0.04999999999999982,3.804,3.87,3.71,0.16000000000000014,0.040000000000000036,3.886,3.97,3.8,0.17000000000000037,0.1200000000000001,50749,106847,21636,85211,75595
2016-03-20,3.985,4.04,3.93,0.10999999999999988,0.020000000000000018,4.0649999999999995,4.12,4.0,0.1200000000000001,-0.1200000000000001,3.94,3.96,3.92,0.040000000000000036,-0.010000000000000231,4.0075,4.07,3.95,0.1200000000000001,-0.10000000000000009,62313,110576,31309,79267,-38390
2016-03-27,3.98,4.0,3.95,0.04999999999999982,0.0,4.02,4.06,4.01,0.04999999999999982,-0.04999999999999982,3.956,3.99,3.92,0.07000000000000028,0.03000000000000025,3.986,4.01,3.95,0.05999999999999961,0.0,63868,80797,51175,29622,366
2016-04-03,4.34,4.57,4.01,0.5600000000000005,0.4900000000000002,4.532,4.8,4.31,0.4900000000000002,0.3200000000000003,4.232,4.44,3.98,0.4600000000000004,0.4600000000000004,4.426,4.55,4.25,0.2999999999999998,0.29000000000000004,118829,175637,68299,107338,-58272
2016-04-10,4.66,4.75,4.52,0.23000000000000043,0.1800000000000006,4.788,4.85,4.73,0.11999999999999922,0.11999999999999922,4.616,4.7,4.52,0.1800000000000006,0.1800000000000006,4.724,4.83,4.68,0.15000000000000036,0.15000000000000036,114816,158975,86884,72091,30057
2016-04-17,4.838,4.85,4.8,0.04999999999999982,0.040000000000000036,4.854,4.86,4.85,0.010000000000000675,0.010000000000000675,4.8,4.82,4.76,0.0600000000000005,0.020000000000000462,4.832,4.85,4.81,0.040000000000000036,0.009999999999999787,122604,147361,92102,55259,18067
2016-04-24,4.846,4.85,4.84,0.009999999999999787,0.0,4.86,4.87,4.85,0.020000000000000462,0.0,4.818,4.84,4.76,0.08000000000000007,0.0,4.856,4.87,4.85,0.020000000000000462,0.010000000000000675,138365,180546,110639,69907,30499
2016-05-01,5.06,5.49,4.84,0.6500000000000004,0.6400000000000006,5.276,5.63,4.85,0.7800000000000002,0.7800000000000002,5.02,5.48,4.77,0.7100000000000009,0.6500000000000004,5.15,5.54,4.84,0.7000000000000002,0.7000000000000002,385438,884175,95450,788725,724997
2016-05-08,5.868,6.15,5.6,0.5500000000000007,0.5500000000000007,6.048,6.22,5.63,0.5899999999999999,0.5600000000000005,5.792,6.01,5.54,0.46999999999999975,0.46999999999999975,5.922,6.13,5.6,0.5300000000000002,0.41999999999999993,417570,729418,230182,499236,-148321
2016-05-15,5.94,6.1,5.83,0.2699999999999996,-0.019999999999999574,6.08,6.18,5.91,0.2699999999999996,-0.0699999999999994,5.84,5.96,5.72,0.2400000000000002,-0.16000000000000014,5.994,6.11,5.88,0.23000000000000043,-0.020000000000000462,275310,465176,188136,277040,-210025
2016-05-22,6.218,6.38,5.96,0.41999999999999993,0.41999999999999993,6.304,6.44,6.11,0.33000000000000007,0.2699999999999996,6.088,6.25,5.95,0.2999999999999998,0.28000000000000025,6.2620000000000005,6.35,6.11,0.23999999999999932,0.20999999999999996,264325,393575,179102,214473,-122046
2016-05-29,6.405,6.5,6.33,0.16999999999999993,-0.07000000000000028,6.4350000000000005,6.5,6.4,0.09999999999999964,-0.02999999999999936,6.3149999999999995,6.35,6.25,0.09999999999999964,-0.09999999999999964,6.37,6.4,6.31,0.09000000000000075,-0.09000000000000075,300729,364801,143512,221289,-221289
2016-06-05,6.272,6.34,6.19,0.14999999999999947,-0.009999999999999787,6.34,6.4,6.19,0.20999999999999996,-0.20999999999999996,6.128,6.29,5.96,0.33000000000000007,0.04999999999999982,6.252,6.34,6.1,0.2400000000000002,-0.2400000000000002,280055,579351,110125,469226,-262335
2016-06-12,5.954,6.03,5.86,0.16999999999999993,-0.08999999999999986,6.022,6.06,5.98,0.07999999999999918,-0.05999999999999961,5.834,5.93,5.73,0.1999999999999993,0.14999999999999947,5.946000000000001,6.0,5.82,0.17999999999999972,0.1299999999999999,204703,303908,104386,199522,-185813
2016-06-19,5.998,6.07,5.94,0.1299999999999999,0.04999999999999982,6.148,6.4,6.01,0.39000000000000057,0.17999999999999972,5.816,5.93,5.52,0.41000000000000014,-0.39000000000000057,5.998,6.31,5.76,0.5499999999999998,-0.23000000000000043,903408,3274102,153412,3120690,2996451
2016-06-26,6.0040000000000004,6.26,5.82,0.4399999999999995,0.4399999999999995,6.2459999999999996,6.39,6.0,0.3899999999999997,0.3899999999999997,5.896,6.16,5.66,0.5,0.5,6.072,6.31,5.82,0.4899999999999993,0.4899999999999993,256193,352236,142778,209458,-209458
2016-07-03,6.6675,7.36,6.21,1.1500000000000004,0.5700000000000003,7.0475,7.41,6.37,1.04,0.6600000000000001,6.4025,6.7,6.18,0.5200000000000005,0.5200000000000005,6.7875,7.34,6.27,1.0700000000000003,0.6400000000000006,816821,2063553,221140,1842413,14084
2016-07-10,7.198,7.41,7.03,0.3799999999999999,0.22999999999999954,7.33,7.49,7.04,0.4500000000000002,0.3099999999999996,7.022,7.14,6.8,0.33999999999999986,0.28000000000000025,7.198,7.44,6.9,0.54,0.39999999999999947,359967,609712,170699,439013,-119724
2016-07-17,7.1739999999999995,7.25,7.06,0.1900000000000004,0.03000000000000025,7.288,7.43,7.17,0.2599999999999998,-0.1299999999999999,7.076,7.19,6.89,0.3000000000000007,-0.03000000000000025,7.19,7.25,7.14,0.11000000000000032,-0.07000000000000028,299010,422407,196141,226266,-61247
2016-07-24,7.828,8.31,7.11,1.2000000000000002,1.1900000000000004,8.138,8.58,7.12,1.46,1.46,7.726,8.28,6.95,1.3299999999999992,1.3299999999999992,8.028,8.49,6.99,1.5,1.5,600277,1455004,242628,1212376,189126
2016-07-31,8.628,9.07,8.21,0.8599999999999994,0.129999999999999,8.878,9.38,8.4,0.9800000000000004,0.2599999999999998,8.35,8.59,8.18,0.41000000000000014,0.1899999999999995,8.540000000000001,8.73,8.29,0.4400000000000013,0.09999999999999964,448118,808537,279769,528768,-85245
2016-08-07,9.104,9.22,8.86,0.3600000000000012,0.3600000000000012,9.256,9.41,9.09,0.3200000000000003,0.2900000000000009,9.0,9.09,8.83,0.2599999999999998,0.2599999999999998,9.128,9.21,9.0,0.21000000000000085,0.1899999999999995,317443,673699,172384,501315,-450951
2016-08-14,9.344,9.5,9.25,0.25,-0.019999999999999574,9.534,9.65,9.47,0.17999999999999972,-0.05999999999999872,9.188,9.31,9.08,0.23000000000000043,0.02999999999999936,9.374,9.52,9.3,0.21999999999999886,-0.21999999999999886,241082,366984,163050,203934,-80387
2016-08-21,9.386,9.5,9.27,0.23000000000000043,0.15000000000000036,9.474,9.56,9.39,0.16999999999999993,0.16999999999999993,9.248,9.39,9.13,0.2599999999999998,0.2599999999999998,9.402,9.51,9.25,0.2599999999999998,0.21000000000000085,195026,371191,108124,263067,212827
2016-08-28,9.709999999999999,9.91,9.41,0.5,0.4599999999999991,9.85,9.95,9.6,0.34999999999999964,0.34999999999999964,9.549999999999999,9.66,9.29,0.370000000000001,0.370000000000001,9.758,9.86,9.57,0.28999999999999915,0.21999999999999886,234458,306820,182267,124553,-3358
2016-09-04,9.692499999999999,9.75,9.61,0.14000000000000057,-0.14000000000000057,9.7275,9.81,9.61,0.20000000000000107,-0.20000000000000107,9.4725,9.58,9.24,0.33999999999999986,-0.29999999999999893,9.5725,9.74,9.26,0.4800000000000004,-0.41000000000000014,207739,239901,165804,74097,-41037
2016-09-11,9.168,9.21,9.1,0.11000000000000121,0.010000000000001563,9.3,9.42,9.25,0.16999999999999993,-0.10999999999999943,9.046,9.13,9.0,0.13000000000000078,0.13000000000000078,9.202,9.27,9.08,0.1899999999999995,0.009999999999999787,188860,272461,105738,166723,-7891
2016-09-18,9.528,9.7,9.36,0.33999999999999986,0.33000000000000007,9.606,9.79,9.5,0.28999999999999915,0.23000000000000043,9.386,9.61,9.23,0.379999999999999,0.1899999999999995,9.492,9.73,9.36,0.370000000000001,0.08000000000000007,118795,201606,76409,125197,-57153
