Date,JEC_stock_Open_average,JEC_stock_Open_max,JEC_stock_Open_min,JEC_stock_Open_volatility,JEC_stock_Open_change,JEC_stock_High_average,JEC_stock_High_max,JEC_stock_High_min,JEC_stock_High_volatility,JEC_stock_High_change,JEC_stock_Low_average,JEC_stock_Low_max,JEC_stock_Low_min,JEC_stock_Low_volatility,JEC_stock_Low_change,JEC_stock_Close_average,JEC_stock_Close_max,JEC_stock_Close_min,JEC_stock_Close_volatility,JEC_stock_Close_change,JEC_stock_Volume_average,JEC_stock_Volume_max,JEC_stock_Volume_min,JEC_stock_Volume_volatility,JEC_stock_Volume_change
2016-03-13,42.019999999999996,43.98,41.04,2.9399999999999977,2.5,42.885999999999996,44.57,41.55,3.020000000000003,2.8900000000000006,41.794,43.73,40.86,2.8699999999999974,2.799999999999997,42.634,44.08,41.36,2.719999999999999,2.5899999999999963,849459,1336152,509532,826620,308609
2016-03-20,43.92,44.3,43.35,0.9499999999999957,-0.5599999999999952,44.1875,44.77,43.4,1.3700000000000045,-0.7800000000000011,43.53,43.91,42.92,0.9899999999999949,-0.7399999999999949,43.915,44.59,43.27,1.3200000000000003,-0.8699999999999974,615830,700653,485176,215477,215477
2016-03-27,43.426,43.96,42.87,1.0900000000000034,-0.4200000000000017,43.726,43.99,43.53,0.46000000000000085,0.22000000000000597,42.936,43.49,42.5,0.990000000000002,-0.259999999999998,43.526,43.77,43.02,0.75,0.7399999999999949,709644,986981,482756,504225,296445
2016-04-03,42.424,43.72,41.49,2.229999999999997,-2.229999999999997,42.67,43.77,41.98,1.7900000000000063,-1.740000000000002,41.812,42.94,40.93,2.009999999999998,-1.9099999999999966,41.988,43.04,40.99,2.049999999999997,-1.8399999999999963,967910,1457075,502952,954123,-62621
2016-04-10,42.032,43.07,41.44,1.6300000000000026,0.769999999999996,42.53,43.09,41.89,1.2000000000000028,0.6300000000000026,41.754,42.29,41.19,1.1000000000000014,0.8000000000000043,42.152,42.95,41.47,1.480000000000004,0.6899999999999977,757792,971695,557814,413881,57980
2016-04-17,42.934,43.53,41.88,1.6499999999999986,1.6499999999999986,43.456,44.05,42.68,1.3699999999999974,1.3699999999999974,42.834,43.5,41.77,1.7299999999999969,1.7299999999999969,43.218,43.77,42.6,1.1700000000000017,1.1700000000000017,468615,571651,339860,231791,231791
2016-04-24,44.128,44.51,43.53,0.9799999999999969,0.8599999999999994,44.786,45.3,43.98,1.3200000000000003,1.1100000000000065,44.026,44.36,43.34,1.019999999999996,0.9299999999999997,44.404,44.95,43.61,1.3400000000000034,0.9699999999999989,564839,642310,414865,227445,99635
2016-05-01,45.096,46.55,44.31,2.239999999999995,1.9299999999999997,46.112,48.67,44.88,3.789999999999999,3.789999999999999,44.606,46.38,43.93,2.450000000000003,2.1700000000000017,45.928000000000004,48.65,44.45,4.199999999999996,3.769999999999996,1651014,2808113,486095,2322018,2322018
2016-05-08,49.824,50.4,49.05,1.3500000000000014,0.7600000000000051,50.414,50.72,50.04,0.6799999999999997,0.1600000000000037,49.36,50.01,48.72,1.2899999999999991,0.259999999999998,49.738,50.43,49.14,1.2899999999999991,-0.10000000000000142,1523543,2458096,1091897,1366199,-1366199
2016-05-15,49.386,50.0,48.95,1.0499999999999972,-0.07000000000000028,49.967999999999996,50.38,49.37,1.0100000000000051,-0.6900000000000048,48.928000000000004,49.36,48.34,1.019999999999996,-0.35999999999999943,49.396,50.12,48.92,1.1999999999999957,-0.8999999999999986,1380039,2122540,1053080,1069460,-254768
2016-05-22,49.548,50.18,49.0,1.1799999999999997,0.7399999999999949,49.842,50.39,49.09,1.2999999999999972,0.8299999999999983,49.156,49.7,48.41,1.2900000000000063,1.2900000000000063,49.566,50.15,48.64,1.509999999999998,1.509999999999998,984451,1677465,566934,1110531,-1110531
2016-05-29,50.5925,51.07,50.17,0.8999999999999986,0.8999999999999986,51.1575,51.75,50.83,0.9200000000000017,0.9200000000000017,50.3025,50.49,50.02,0.46999999999999886,0.46999999999999886,50.9625,51.5,50.69,0.8100000000000023,0.8100000000000023,1057617,1214573,946903,267670,6791
2016-06-05,51.93,52.23,51.62,0.6099999999999994,0.3100000000000023,52.324,52.99,51.98,1.0100000000000051,0.12000000000000455,51.616,51.95,51.39,0.5600000000000023,0.030000000000001137,52.082,52.61,51.56,1.0499999999999972,-0.3999999999999986,801180,1164597,619259,545338,-136631
2016-06-12,51.008,51.34,50.7,0.6400000000000006,-0.3400000000000034,51.342,51.62,51.01,0.6099999999999994,-0.1599999999999966,50.634,50.96,50.18,0.7800000000000011,0.10000000000000142,50.998,51.24,50.73,0.5100000000000051,0.5100000000000051,805741,1044984,525556,519428,267934
2016-06-19,51.92,52.98,49.96,3.019999999999996,-2.0,52.455999999999996,53.33,51.45,1.8799999999999955,-1.029999999999994,51.602,52.7,49.44,3.260000000000005,-2.469999999999999,51.936,53.1,49.67,3.4299999999999997,-2.719999999999999,881974,1802532,447338,1355194,1090608
2016-06-26,48.972,49.9,48.3,1.6000000000000014,0.6999999999999957,49.674,50.58,48.49,2.0899999999999963,0.23999999999999488,48.086,49.51,47.14,2.3699999999999974,2.039999999999999,48.762,49.81,47.65,2.1600000000000037,2.0900000000000034,1057529,1203182,649930,553252,-499713
2016-07-03,49.62,50.39,48.57,1.8200000000000003,0.7800000000000011,50.307500000000005,51.36,49.61,1.75,1.75,49.11,50.3,48.13,2.1699999999999946,2.1699999999999946,49.9125,51.25,48.65,2.6000000000000014,2.6000000000000014,874747,1058222,548414,509808,-509808
2016-07-10,52.626,53.54,51.53,2.009999999999998,1.3699999999999974,53.198,53.74,52.23,1.5100000000000051,1.0300000000000011,52.296,52.81,51.53,1.2800000000000011,1.009999999999998,52.654,53.09,51.85,1.240000000000002,0.8500000000000014,788488,1062886,614266,448620,-448620
2016-07-17,52.89,53.45,52.46,0.990000000000002,0.6199999999999974,53.312,53.99,52.74,1.25,0.2600000000000051,52.472,53.04,52.05,0.990000000000002,0.6899999999999977,52.972,53.35,52.49,0.8599999999999994,0.46000000000000085,649275,750676,510230,240446,1317
2016-07-24,53.666,54.33,52.87,1.4600000000000009,1.1600000000000037,54.022,54.54,53.14,1.3999999999999986,0.8900000000000006,53.3,53.77,52.66,1.1100000000000065,0.6400000000000006,53.786,54.47,52.99,1.4799999999999969,0.5300000000000011,555297,837721,400722,436999,183951
2016-07-31,53.19,53.45,52.93,0.5200000000000031,-0.19000000000000483,53.53,53.94,53.1,0.8399999999999963,0.21000000000000085,52.818,53.25,52.5,0.75,0.38000000000000256,53.25,53.76,52.99,0.769999999999996,0.269999999999996,763992,1176334,576182,600152,556786
2016-08-07,54.456,55.38,53.92,1.4600000000000009,0.29999999999999716,55.018,55.89,54.32,1.5700000000000003,-0.060000000000002274,53.618,54.5,53.3,1.2000000000000028,0.0800000000000054,54.3,55.57,53.39,2.1799999999999997,0.11999999999999744,1153234,1449546,723712,725834,-406099
2016-08-14,53.734,53.93,53.38,0.5499999999999972,0.0799999999999983,54.102,54.53,53.84,0.6899999999999977,-0.6600000000000037,53.276,53.51,53.07,0.4399999999999977,-0.37999999999999545,53.784,54.25,53.28,0.9699999999999989,-0.5200000000000031,694977,798023,521739,276284,168982
2016-08-21,54.178,54.63,53.61,1.0200000000000031,1.0200000000000031,54.68,55.24,54.16,1.0800000000000054,1.0800000000000054,53.914,54.22,53.25,0.9699999999999989,0.9500000000000028,54.334,54.64,54.09,0.5499999999999972,0.38999999999999346,568573,763648,406206,357442,179323
2016-08-28,53.49,54.73,52.42,2.309999999999995,-1.9799999999999969,53.734,55.13,52.46,2.6700000000000017,-2.6700000000000017,52.742,54.33,51.72,2.6099999999999994,-2.4200000000000017,53.04,54.75,52.03,2.719999999999999,-2.5,882161,1017785,745925,271860,47460
2016-09-04,51.7525,52.46,51.19,1.2700000000000031,-1.2700000000000031,52.0025,52.79,51.28,1.509999999999998,-1.509999999999998,51.0875,51.54,50.14,1.3999999999999986,-1.259999999999998,51.29,51.78,50.15,1.6300000000000026,-1.509999999999998,752679,802176,709016,93160,49674
2016-09-11,49.862,50.15,49.37,0.7800000000000011,0.01999999999999602,50.374,50.92,49.86,1.0600000000000023,-1.0600000000000023,49.428,49.91,49.15,0.759999999999998,-0.5500000000000043,49.974,50.61,49.3,1.3100000000000023,-0.9399999999999977,701838,798802,597354,201448,-62431
2016-09-18,50.54,51.16,49.88,1.279999999999994,1.1799999999999997,50.994,51.47,50.58,0.8900000000000006,0.8900000000000006,50.186,50.87,49.64,1.2299999999999969,0.759999999999998,50.536,51.21,49.91,1.3000000000000043,0.37999999999999545,503810,789292,377394,411898,-376907
2016-09-25,51.278,52.21,50.48,1.730000000000004,1.490000000000002,51.848,52.79,50.93,1.8599999999999994,1.1199999999999974,51.092,51.94,50.34,1.5999999999999943,1.2800000000000011,51.47,52.21,50.71,1.5,1.009999999999998,756099,1165588,335980,829608,829608
2016-10-02,51.936,52.42,51.48,0.9400000000000048,0.9400000000000048,52.332,52.53,51.99,0.5399999999999991,0.4299999999999997,51.480000000000004,51.75,51.02,0.7299999999999969,0.7299999999999969,51.966,52.39,51.32,1.0700000000000003,-0.13000000000000256,651534,777531,564875,212656,-128816
2016-10-09,50.842,52.27,49.82,2.450000000000003,-1.8300000000000054,51.204,52.58,50.38,2.1999999999999957,-1.8099999999999952,50.228,51.8,49.62,2.1799999999999997,-1.75,50.508,51.84,50.05,1.7900000000000063,-1.7900000000000063,609480,813681,359831,453850,423489
2016-10-16,50.512,50.95,50.05,0.9000000000000057,0.17999999999999972,50.902,51.13,50.72,0.4100000000000037,-0.00999999999999801,50.232,50.72,49.84,0.8799999999999955,-0.0899999999999963,50.572,50.78,50.28,0.5,0.269999999999996,480589,514059,433011,81048,81048
2016-10-23,50.74,51.23,50.05,1.1799999999999997,-0.19000000000000483,51.33,51.84,51.07,0.7700000000000031,0.6100000000000065,50.488,50.8,49.9,0.8999999999999986,-0.05999999999999517,50.812,51.1,50.43,0.6700000000000017,0.12000000000000455,532085,798136,387682,410454,122559
2016-10-30,51.126,51.99,50.72,1.2700000000000031,-0.5900000000000034,51.396,51.99,50.8,1.1900000000000048,-0.980000000000004,50.21,51.18,49.25,1.9299999999999997,-1.9299999999999997,50.632,51.58,49.25,2.3299999999999983,-2.3299999999999983,731560,1078661,518351,560310,546401
2016-11-06,52.794000000000004,55.77,49.43,6.340000000000003,5.6200000000000045,53.904,56.69,50.29,6.399999999999999,5.920000000000002,52.392,55.31,49.16,6.150000000000006,6.150000000000006,53.166,55.89,49.42,6.469999999999999,6.199999999999996,1595819,2822225,868979,1953246,-369805
2016-11-13,58.226,58.91,56.17,2.739999999999995,2.4499999999999957,59.019999999999996,59.28,58.75,0.5300000000000011,-0.14999999999999858,57.702,58.48,55.72,2.759999999999998,2.1899999999999977,58.686,59.19,58.15,1.0399999999999991,-0.480000000000004,1509463,2709704,890903,1818801,-1754598
2016-11-20,59.3375,62.1,57.55,4.550000000000004,3.6000000000000014,60.6125,62.27,58.7,3.5700000000000003,3.5700000000000003,58.9425,61.38,57.27,4.109999999999999,3.460000000000001,60.295,62.17,58.0,4.170000000000002,4.170000000000002,1707031,3155205,637195,2518010,-448443
2016-11-27,62.116,62.48,61.79,0.6899999999999977,-0.3400000000000034,62.622,63.42,61.79,1.6300000000000026,-0.8299999999999983,61.302,61.99,60.17,1.8200000000000003,-1.6599999999999966,61.588,62.01,60.66,1.3500000000000014,-1.2600000000000051,1496032,1759017,1291255,467762,-155523
2016-12-04,60.688,61.2,59.93,1.2700000000000031,-0.05000000000000426,61.298,61.78,60.78,1.0,0.5100000000000051,60.014,60.54,59.57,0.9699999999999989,0.9699999999999989,60.62,61.57,59.85,1.7199999999999989,1.7199999999999989,1680460,2141548,1064611,1076937,-1076937
2016-12-11,60.612,61.62,59.35,2.269999999999996,-2.219999999999999,60.98,62.0,59.55,2.450000000000003,-2.450000000000003,59.9,61.19,58.74,2.4499999999999957,-2.4499999999999957,60.056,61.58,58.79,2.789999999999999,-2.789999999999999,1104431,1664718,849599,815119,739854
2016-12-18,58.798,59.37,58.23,1.1400000000000006,-0.6500000000000057,59.092,59.46,58.48,0.980000000000004,-0.980000000000004,58.216,58.7,57.75,0.9500000000000028,-0.39000000000000057,58.634,59.43,58.19,1.240000000000002,-0.5500000000000043,615045,862906,300321,562585,-365213
2016-12-25,57.9625,58.59,57.39,1.2000000000000028,-0.8200000000000003,58.1375,58.59,57.43,1.1600000000000037,-1.1300000000000026,57.2425,57.96,56.8,1.1600000000000037,-1.1600000000000037,57.56,58.47,57.0,1.4699999999999989,-1.4699999999999989,549945,691343,428056,263287,206490
2017-01-01,58.4,58.8,57.69,1.1099999999999994,0.8900000000000006,59.22,59.39,58.99,0.3999999999999986,-0.3999999999999986,58.0325,58.35,57.69,0.6600000000000037,0.23000000000000398,58.3675,58.78,57.98,0.8000000000000043,-0.1700000000000017,811477,1235091,645439,589652,-526214
2017-01-08,57.422,57.79,57.13,0.6599999999999966,-0.4200000000000017,57.736000000000004,58.2,57.45,0.75,0.2600000000000051,56.754,57.24,56.38,0.8599999999999994,0.5200000000000031,57.378,58.16,56.74,1.4199999999999946,1.4199999999999946,717677,1096153,525039,571114,90279
2017-01-15,57.72,58.09,57.01,1.0800000000000054,-0.01999999999999602,58.255,58.84,57.93,0.9100000000000037,-0.2700000000000031,57.03,57.45,56.78,0.6700000000000017,0.04999999999999716,57.505,58.02,57.01,1.0100000000000051,0.37000000000000455,704267,944755,556954,387801,-159277
2017-01-22,59.724,61.74,57.21,4.530000000000001,4.009999999999998,60.694,62.2,57.54,4.660000000000004,3.8299999999999983,58.996,60.72,56.54,4.18,3.509999999999998,60.138,61.87,57.12,4.75,3.240000000000002,975150,1428591,618533,810058,237119
2017-01-29,59.269999999999996,60.19,58.65,1.5399999999999991,-1.0499999999999972,59.664,60.19,59.02,1.1699999999999946,-0.37999999999999545,58.322,58.86,57.96,0.8999999999999986,0.46000000000000085,58.938,59.38,58.55,0.8300000000000054,-0.1600000000000037,847222,1048011,658002,390009,-236791
2017-02-05,57.97,59.18,56.51,2.6700000000000017,-2.0600000000000023,58.660000000000004,59.77,57.24,2.530000000000001,-2.019999999999996,57.158,58.63,56.15,2.480000000000004,-2.3200000000000003,57.698,59.18,56.48,2.700000000000003,-1.7800000000000011,1316452,2096705,535539,1561166,801317
2017-02-12,57.974,58.94,57.45,1.4899999999999949,1.3200000000000003,58.33,59.03,57.54,1.490000000000002,1.1999999999999957,57.254,57.53,56.78,0.75,0.23000000000000398,57.988,59.03,57.45,1.5799999999999983,0.1599999999999966,1116426,1606610,669567,937043,232868
2017-02-19,57.16,58.03,55.54,2.490000000000002,-2.3000000000000043,57.4975,58.52,56.04,2.480000000000004,-2.480000000000004,56.307500000000005,57.73,55.31,2.4199999999999946,-2.4199999999999946,56.78,58.19,56.03,2.1599999999999966,-2.1599999999999966,1084796,1474331,840188,634143,-331763
2017-02-26,56.882,57.35,56.01,1.3400000000000034,0.7000000000000028,57.588,58.48,57.09,1.3899999999999935,-0.509999999999998,56.426,57.35,55.72,1.6300000000000026,0.5900000000000034,56.855999999999995,57.54,56.41,1.1300000000000026,-0.5700000000000003,1092726,2073855,571302,1502553,-1502553
2017-03-05,56.454,56.61,56.21,0.3999999999999986,0.19999999999999574,56.846,57.07,56.55,0.5200000000000031,0.2600000000000051,55.98,56.54,55.57,0.9699999999999989,0.030000000000001137,56.38,56.68,55.87,0.8100000000000023,0.0,939911,1160750,566658,594092,-395788
2017-03-12,56.124,56.62,55.79,0.8299999999999983,-0.3300000000000054,56.526,57.0,55.99,1.009999999999998,-0.8599999999999994,55.484,56.24,54.93,1.3100000000000023,-1.1900000000000048,55.93,56.44,55.46,0.9799999999999969,-0.9799999999999969,856254,1001019,660980,340039,61793
2017-03-19,55.034,55.7,54.49,1.2100000000000009,-0.6099999999999994,55.376,55.85,55.05,0.8000000000000043,-0.4200000000000017,54.34,54.88,53.85,1.0300000000000011,-1.0300000000000011,54.730000000000004,55.45,54.13,1.3200000000000003,-1.3200000000000003,775328,1064542,603768,460774,-64728
2017-03-26,54.208,55.08,53.31,1.769999999999996,1.6899999999999977,55.114,55.84,53.87,1.970000000000006,1.9400000000000048,53.948,54.97,52.39,2.5799999999999983,2.450000000000003,54.722,55.33,53.7,1.6299999999999955,1.5799999999999983,670506,933058,448632,484426,-117116
2017-04-02,54.808,55.39,54.45,0.9399999999999977,-0.8999999999999986,55.208,55.66,54.86,0.7999999999999972,-0.7000000000000028,54.264,54.31,54.22,0.09000000000000341,0.05000000000000426,54.548,54.67,54.31,0.35999999999999943,-0.1600000000000037,646519,899855,477001,422854,-367418
2017-04-09,54.2325,54.77,53.11,1.6600000000000037,-1.3500000000000014,54.59,55.2,53.55,1.6500000000000057,-1.6500000000000057,53.5275,54.29,52.82,1.4699999999999989,-1.4399999999999977,53.9075,54.94,52.97,1.9699999999999989,-1.9699999999999989,817600,934381,594019,340362,340012
2017-04-16,53.626,54.29,53.01,1.2800000000000011,0.529999999999994,54.03,54.58,53.49,1.0899999999999963,0.3299999999999983,53.114,53.52,52.66,0.8600000000000065,0.5300000000000011,53.638,53.88,53.45,0.4299999999999997,0.0899999999999963,629838,746432,539266,207166,-78480
2017-04-23,55.102,55.79,54.29,1.5,1.5,55.506,55.92,54.8,1.1200000000000045,1.1200000000000045,54.714,55.08,54.01,1.0700000000000003,0.6400000000000006,55.162,55.72,54.66,1.0600000000000023,0.2600000000000051,555492,680722,382154,298568,3387
2017-04-30,54.704,55.1,54.38,0.7199999999999989,-0.7199999999999989,55.034,55.32,54.66,0.6600000000000037,-0.6200000000000045,54.054,54.54,52.88,1.6599999999999966,-1.3999999999999986,54.738,55.15,54.52,0.6299999999999955,0.13999999999999346,863849,1358682,622386,736296,367319
2017-05-07,54.93,55.89,54.3,1.5900000000000034,-0.45000000000000284,55.284,55.97,54.33,1.6400000000000006,-0.8200000000000003,53.856,54.39,52.71,1.6799999999999997,-1.6799999999999997,54.5,55.92,52.75,3.1700000000000017,-1.9600000000000009,1161295,1587559,944546,643013,-184318
2017-05-14,52.315999999999995,53.24,51.76,1.480000000000004,-1.3700000000000045,52.808,53.54,52.09,1.4499999999999957,-0.240000000000002,51.642,52.68,50.53,2.1499999999999986,-0.9099999999999966,52.308,53.01,51.4,1.6099999999999994,0.18999999999999773,1256367,1427519,986409,441110,245357
2017-05-21,53.032000000000004,53.39,52.52,0.8699999999999974,-0.8699999999999974,53.278,53.75,52.87,0.8800000000000026,-0.8800000000000026,52.538,52.69,52.4,0.28999999999999915,-0.240000000000002,52.85,53.18,52.59,0.5899999999999963,-0.22000000000000597,839537,1140683,584447,556236,-264455
2017-05-28,52.75,53.32,52.49,0.8299999999999983,0.8299999999999983,53.095,53.56,52.66,0.9000000000000057,0.730000000000004,52.315,52.86,52.01,0.8500000000000014,0.5899999999999963,52.865,53.21,52.42,0.7899999999999991,0.5700000000000003,967178,1527115,639785,887330,315594
2017-06-04,52.442,53.13,51.93,1.2000000000000028,-0.23000000000000398,53.21,55.12,52.3,2.8200000000000003,1.8299999999999983,51.99,52.62,51.62,1.0,0.36999999999999744,52.852000000000004,54.95,52.0,2.950000000000003,2.6400000000000006,1067773,1162615,935136,227479,46323
2017-06-11,54.526,55.06,53.67,1.3900000000000006,-1.1999999999999957,55.001999999999995,55.66,53.9,1.759999999999998,-1.3900000000000006,53.996,54.72,53.35,1.3699999999999974,-0.8799999999999955,54.444,55.01,53.8,1.2100000000000009,-1.1899999999999977,793378,1320222,568831,751391,-535429
2017-06-18,53.336,53.94,52.57,1.3699999999999974,-1.2800000000000011,53.646,54.48,52.89,1.5899999999999963,-1.5899999999999963,52.76,53.65,52.11,1.5399999999999991,-1.3599999999999994,53.122,54.2,52.49,1.7100000000000009,-1.3900000000000006,774448,1124344,493198,631146,-287303
2017-06-25,53.764,54.39,52.99,1.3999999999999986,0.8500000000000014,54.484,54.86,53.82,1.0399999999999991,0.8699999999999974,53.374,54.0,52.67,1.3299999999999983,1.019999999999996,53.848,54.39,53.53,0.8599999999999994,0.8400000000000034,718450,966154,429384,536770,472866
2017-07-02,54.6825,55.05,54.24,0.8099999999999952,-0.3999999999999986,55.207499999999996,55.5,55.0,0.5,-0.5,54.155,54.48,53.83,0.6499999999999986,-0.6499999999999986,54.75,55.15,54.17,0.9799999999999969,-0.3299999999999983,746967,1043834,348218,695616,321348
2017-07-09,54.732,55.11,54.37,0.740000000000002,-0.30000000000000426,55.028,55.59,54.68,0.9100000000000037,-0.6700000000000017,54.244,54.52,53.98,0.5400000000000063,-0.20000000000000284,54.534,54.78,54.24,0.5399999999999991,-0.4100000000000037,730799,1153053,482533,670520,-670520
2017-07-16,53.342,54.33,52.44,1.8900000000000006,-1.8900000000000006,53.7,54.87,52.54,2.3299999999999983,-2.3299999999999983,52.58,54.02,51.96,2.0600000000000023,-2.0600000000000023,53.034,54.5,52.3,2.200000000000003,-2.200000000000003,732993,1176112,571076,605036,-4082
2017-07-23,52.702,53.11,52.0,1.1099999999999994,0.8900000000000006,53.022,53.42,52.28,1.1400000000000006,0.7800000000000011,52.156,52.59,51.35,1.240000000000002,0.740000000000002,52.682,53.06,52.17,0.8900000000000006,0.21999999999999886,540311,799470,411363,388107,-194200
2017-07-30,52.82,52.99,52.63,0.35999999999999943,0.03999999999999915,53.436,54.5,52.93,1.5700000000000003,-0.28999999999999915,52.306,52.79,51.85,0.9399999999999977,-0.3100000000000023,52.894,53.35,52.48,0.8700000000000045,-0.240000000000002,1210524,2135372,612088,1523284,296130
2017-08-06,53.14,53.85,52.34,1.509999999999998,0.12999999999999545,53.914,54.99,52.69,2.3000000000000043,0.3100000000000023,52.606,53.33,52.1,1.2299999999999969,0.259999999999998,53.182,54.22,52.31,1.9099999999999966,0.269999999999996,1117799,1493089,905126,587963,102161
2017-08-13,51.692,53.14,50.04,3.1000000000000014,-3.1000000000000014,52.019999999999996,53.36,50.6,2.759999999999998,-2.759999999999998,51.024,52.69,49.71,2.979999999999997,-2.979999999999997,51.089999999999996,52.73,49.85,2.8799999999999955,-2.8799999999999955,772473,937508,533532,403976,403976
2017-08-20,50.652,51.65,49.72,1.9299999999999997,1.7899999999999991,51.258,52.2,49.87,2.3300000000000054,2.3300000000000054,50.402,51.45,49.31,2.1400000000000006,2.1400000000000006,51.01,51.94,49.58,2.3599999999999994,2.3599999999999994,943497,1477513,590662,886851,-229557
2017-08-27,53.224000000000004,54.74,51.96,2.780000000000001,2.4299999999999997,53.967999999999996,55.44,52.44,3.0,3.0,52.94,54.63,51.82,2.8100000000000023,2.8100000000000023,53.754,55.13,52.23,2.9000000000000057,2.9000000000000057,809248,1014165,593933,420232,-9426
2017-09-03,54.675,55.25,54.36,0.8900000000000006,-0.8900000000000006,54.96,55.36,54.65,0.7100000000000009,-0.35999999999999943,54.0025,54.22,53.85,0.36999999999999744,-0.060000000000002274,54.485,54.63,54.38,0.25,0.25,835827,1207106,598077,609029,-609029
2017-09-10,55.498,55.8,55.0,0.7999999999999972,0.7000000000000028,56.074,56.45,55.19,1.2600000000000051,1.2600000000000051,55.342,55.67,54.6,1.0700000000000003,1.009999999999998,55.708,55.98,54.89,1.0899999999999963,1.0600000000000023,789645,1276395,441779,834616,-241776
2017-09-17,57.024,57.83,56.03,1.7999999999999972,1.3699999999999974,57.446,57.96,56.88,1.0799999999999983,0.7399999999999949,56.734,57.38,55.85,1.5300000000000011,1.0300000000000011,57.256,57.72,56.76,0.9600000000000009,0.7800000000000011,806949,1252362,601000,651362,-436248
2017-09-24,58.158,58.5,57.52,0.9799999999999969,0.6599999999999966,58.437999999999995,58.51,58.3,0.21000000000000085,-0.14000000000000057,57.696,57.9,57.51,0.39000000000000057,0.1600000000000037,58.268,58.34,58.17,0.1700000000000017,0.010000000000005116,601939,667989,558639,109350,-23352
2017-10-01,58.546,58.85,58.14,0.7100000000000009,0.36999999999999744,58.94,59.13,58.79,0.3400000000000034,0.18999999999999773,58.160000000000004,58.52,57.93,0.5900000000000034,0.3100000000000023,58.716,58.96,58.44,0.5200000000000031,0.1700000000000017,621653,914574,432951,481623,-481623
