Date,MYL_stock_Open_average,MYL_stock_Open_max,MYL_stock_Open_min,MYL_stock_Open_volatility,MYL_stock_Open_change,MYL_stock_High_average,MYL_stock_High_max,MYL_stock_High_min,MYL_stock_High_volatility,MYL_stock_High_change,MYL_stock_Low_average,MYL_stock_Low_max,MYL_stock_Low_min,MYL_stock_Low_volatility,MYL_stock_Low_change,MYL_stock_Close_average,MYL_stock_Close_max,MYL_stock_Close_min,MYL_stock_Close_volatility,MYL_stock_Close_change,MYL_stock_Volume_average,MYL_stock_Volume_max,MYL_stock_Volume_min,MYL_stock_Volume_volatility,MYL_stock_Volume_change
2016-01-03,52.75,53.67,51.72,1.9500000000000028,-1.1600000000000037,53.49,54.44,51.93,2.509999999999998,-2.0600000000000023,51.912,53.25,49.26,3.990000000000002,-3.440000000000005,52.352000000000004,54.09,49.42,4.670000000000002,-3.8599999999999994,6306941,7232526,5581304,1651222,513269
2016-01-10,49.638,50.5,48.9,1.6000000000000014,-1.1600000000000037,50.79,51.65,50.23,1.4200000000000017,0.17999999999999972,48.462,48.77,48.03,0.740000000000002,-0.29999999999999716,49.778,50.7,48.89,1.8100000000000023,0.21000000000000085,6322692,9087547,4085450,5002097,2368051
2016-01-17,51.185,52.6,49.71,2.8900000000000006,2.030000000000001,52.405,53.41,51.78,1.6299999999999955,1.6299999999999955,50.165,51.94,48.74,3.1999999999999957,3.1999999999999957,51.5425,53.11,50.22,2.8900000000000006,2.8900000000000006,5384830,8135780,3625116,4510664,-4510664
2016-01-24,52.454,53.85,50.84,3.009999999999998,-2.1199999999999974,53.298,54.23,51.94,2.289999999999999,-0.8599999999999994,51.013999999999996,52.4,49.5,2.8999999999999986,-2.1099999999999994,52.18,53.93,50.43,3.5,0.07000000000000028,4816699,6522016,3482167,3039849,1360230
2016-01-31,51.892,52.21,51.38,0.8299999999999983,0.28999999999999915,52.878,53.21,52.55,0.6600000000000037,0.23999999999999488,50.516,51.15,49.33,1.8200000000000003,0.3300000000000054,51.826,52.35,50.82,1.5300000000000011,-0.9600000000000009,4877018,5683087,4032516,1650571,-904892
2016-02-07,47.406,51.21,41.34,9.869999999999997,-9.469999999999999,48.094,51.73,42.0,9.729999999999997,-9.149999999999999,45.542,49.34,40.04,9.300000000000004,-9.290000000000006,46.996,50.74,41.42,9.32,-8.620000000000005,14161606,33288630,4949561,28339069,10581579
2016-02-14,44.082499999999996,46.46,42.27,4.189999999999998,1.529999999999994,45.6625,47.05,43.2,3.8499999999999943,2.779999999999994,43.519999999999996,44.62,41.94,2.6799999999999997,1.8599999999999994,44.8675,46.27,43.15,3.1200000000000045,2.190000000000005,8391870,10111358,5046761,5064597,-5064597
2016-02-21,46.64833333333333,47.09,45.7,1.3900000000000006,0.740000000000002,47.32333333333334,47.97,46.78,1.1899999999999977,0.19000000000000483,46.18833333333333,47.09,44.86,2.230000000000004,1.4600000000000009,46.961666666666666,47.42,46.6,0.8200000000000003,0.28000000000000114,4316373,6558874,2675928,3882946,-2568918
2016-02-28,46.246,47.0,45.82,1.1799999999999997,-1.0,46.428,47.04,46.02,1.019999999999996,-1.019999999999996,44.914,45.19,44.3,0.8900000000000006,-0.740000000000002,45.552,46.12,44.78,1.3399999999999963,-0.28999999999999915,5142306,6181767,4107785,2073982,671945
2016-03-06,46.008,47.22,44.89,2.3299999999999983,2.1099999999999994,47.386,48.71,46.0,2.710000000000001,1.5899999999999963,45.486,46.95,44.56,2.3900000000000006,2.3300000000000054,46.666,48.6,44.75,3.8500000000000014,2.460000000000001,5684007,7332726,4683362,2649364,-255540
2016-03-13,46.384,48.4,44.62,3.780000000000001,-3.780000000000001,46.878,48.43,45.28,3.1499999999999986,-3.1499999999999986,44.96,46.36,43.65,2.710000000000001,-2.519999999999996,45.891999999999996,47.87,44.22,3.6499999999999986,-2.8200000000000003,6094323,7655139,4389890,3265249,2165864
2016-03-20,45.41,46.22,45.0,1.2199999999999989,-0.13000000000000256,46.2725,46.45,46.13,0.3200000000000003,0.0,45.0475,45.37,44.47,0.8999999999999986,-0.6300000000000026,45.74,46.21,45.41,0.8000000000000043,0.4200000000000017,3623422,5709968,2217563,3492405,-1419006
2016-03-27,46.077999999999996,46.91,45.07,1.8399999999999963,0.240000000000002,46.962,47.66,46.07,1.5899999999999963,1.5899999999999963,45.366,45.95,44.76,1.1900000000000048,0.9099999999999966,46.492,47.5,45.2,2.299999999999997,2.299999999999997,3158401,3590415,2240871,1349544,-33569
2016-04-03,47.304,48.91,45.92,2.989999999999995,1.4199999999999946,48.224,48.91,46.55,2.3599999999999994,0.44999999999999574,46.544000000000004,47.66,45.6,2.059999999999995,-0.4299999999999997,47.312,48.34,45.92,2.4200000000000017,-0.22999999999999687,4659520,5763083,3693783,2069300,711976
2016-04-10,46.826,47.33,45.61,1.7199999999999989,-0.1600000000000037,47.522,47.99,46.94,1.0500000000000043,0.13000000000000256,46.078,46.78,45.21,1.5700000000000003,1.4299999999999997,46.702,47.59,45.56,2.030000000000001,1.3299999999999983,6401176,8074991,4064797,4010194,1770377
2016-04-17,47.92,48.75,46.95,1.7999999999999972,1.7999999999999972,48.788000000000004,49.42,47.93,1.490000000000002,1.490000000000002,47.524,48.01,46.64,1.3699999999999974,1.1799999999999997,48.078,48.8,47.6,1.1999999999999957,0.6899999999999977,2912641,3505765,2577860,927905,171198
