Date,Vanguard Telecommunication Services_etf_Open_average,Vanguard Telecommunication Services_etf_Open_max,Vanguard Telecommunication Services_etf_Open_min,Vanguard Telecommunication Services_etf_Open_volatility,Vanguard Telecommunication Services_etf_Open_change,Vanguard Telecommunication Services_etf_High_average,Vanguard Telecommunication Services_etf_High_max,Vanguard Telecommunication Services_etf_High_min,Vanguard Telecommunication Services_etf_High_volatility,Vanguard Telecommunication Services_etf_High_change,Vanguard Telecommunication Services_etf_Low_average,Vanguard Telecommunication Services_etf_Low_max,Vanguard Telecommunication Services_etf_Low_min,Vanguard Telecommunication Services_etf_Low_volatility,Vanguard Telecommunication Services_etf_Low_change,Vanguard Telecommunication Services_etf_Close_average,Vanguard Telecommunication Services_etf_Close_max,Vanguard Telecommunication Services_etf_Close_min,Vanguard Telecommunication Services_etf_Close_volatility,Vanguard Telecommunication Services_etf_Close_change
2016-11-13,91.99,91.99,91.99,0.0,0.0,92.29,92.29,92.29,0.0,0.0,91.72,91.72,91.72,0.0,0.0,92.23,92.23,92.23,0.0,0.0
2016-11-20,95.32,95.32,95.32,0.0,0.0,96.0,96.0,96.0,0.0,0.0,95.28,95.28,95.28,0.0,0.0,95.77,95.77,95.77,0.0,0.0
2016-11-27,93.79,93.79,93.79,0.0,0.0,94.46,94.46,94.46,0.0,0.0,93.67,93.67,93.67,0.0,0.0,93.93,93.93,93.93,0.0,0.0
2016-12-04,98.21,98.21,98.21,0.0,0.0,98.39,98.39,98.39,0.0,0.0,97.75,97.75,97.75,0.0,0.0,98.15,98.15,98.15,0.0,0.0
2016-12-11,98.31,98.31,98.31,0.0,0.0,98.36,98.36,98.36,0.0,0.0,97.95,97.95,97.95,0.0,0.0,98.34,98.34,98.34,0.0,0.0
2016-12-18,100.75,100.75,100.75,0.0,0.0,101.5,101.5,101.5,0.0,0.0,100.73,100.73,100.73,0.0,0.0,101.25,101.25,101.25,0.0,0.0
2016-12-25,100.91,100.91,100.91,0.0,0.0,100.91,100.91,100.91,0.0,0.0,99.8,99.8,99.8,0.0,0.0,100.15,100.15,100.15,0.0,0.0
2017-01-01,103.91,103.91,103.91,0.0,0.0,103.91,103.91,103.91,0.0,0.0,101.89,101.89,101.89,0.0,0.0,101.94,101.94,101.94,0.0,0.0
2017-01-08,101.16,101.16,101.16,0.0,0.0,101.58,101.58,101.58,0.0,0.0,101.01,101.01,101.01,0.0,0.0,101.42,101.42,101.42,0.0,0.0
2017-01-15,101.4,101.4,101.4,0.0,0.0,102.06,102.06,102.06,0.0,0.0,100.98,100.98,100.98,0.0,0.0,101.19,101.19,101.19,0.0,0.0
2017-01-22,100.76,100.76,100.76,0.0,0.0,101.15,101.15,101.15,0.0,0.0,100.29,100.29,100.29,0.0,0.0,101.13,101.13,101.13,0.0,0.0
2017-01-29,98.11,98.11,98.11,0.0,0.0,98.84,98.84,98.84,0.0,0.0,98.11,98.11,98.11,0.0,0.0,98.62,98.62,98.62,0.0,0.0
2017-02-05,98.02,98.02,98.02,0.0,0.0,98.48,98.48,98.48,0.0,0.0,97.82,97.82,97.82,0.0,0.0,98.43,98.43,98.43,0.0,0.0
2017-02-12,97.56,97.56,97.56,0.0,0.0,98.73,98.73,98.73,0.0,0.0,97.2,97.2,97.2,0.0,0.0,98.65,98.65,98.65,0.0,0.0
2017-02-19,99.36,99.36,99.36,0.0,0.0,99.69,99.69,99.69,0.0,0.0,99.12,99.12,99.12,0.0,0.0,99.26,99.26,99.26,0.0,0.0
2017-02-26,97.66,97.66,97.66,0.0,0.0,97.66,97.66,97.66,0.0,0.0,96.76,96.76,96.76,0.0,0.0,97.31,97.31,97.31,0.0,0.0
2017-03-05,95.35,95.35,95.35,0.0,0.0,95.61,95.61,95.61,0.0,0.0,94.95,94.95,94.95,0.0,0.0,95.34,95.34,95.34,0.0,0.0
2017-03-12,97.12,97.12,97.12,0.0,0.0,97.75,97.75,97.75,0.0,0.0,96.89,96.89,96.89,0.0,0.0,97.67,97.67,97.67,0.0,0.0
2017-03-19,94.65,94.65,94.65,0.0,0.0,95.17,95.17,95.17,0.0,0.0,94.41,94.41,94.41,0.0,0.0,94.64,94.64,94.64,0.0,0.0
2017-03-26,95.16,95.16,95.16,0.0,0.0,95.34,95.34,95.34,0.0,0.0,94.87,94.87,94.87,0.0,0.0,94.87,94.87,94.87,0.0,0.0
2017-04-02,95.93,95.93,95.93,0.0,0.0,96.63,96.63,96.63,0.0,0.0,95.8,95.8,95.8,0.0,0.0,96.4,96.4,96.4,0.0,0.0
2017-04-09,97.23,97.23,97.23,0.0,0.0,97.53,97.53,97.53,0.0,0.0,96.66,96.66,96.66,0.0,0.0,96.76,96.76,96.76,0.0,0.0
2017-04-16,97.67,97.67,97.67,0.0,0.0,97.67,97.67,97.67,0.0,0.0,96.58,96.58,96.58,0.0,0.0,96.7,96.7,96.7,0.0,0.0
2017-04-23,98.06,98.06,98.06,0.0,0.0,98.06,98.06,98.06,0.0,0.0,96.82,96.82,96.82,0.0,0.0,96.95,96.95,96.95,0.0,0.0
2017-04-30,92.84,92.84,92.84,0.0,0.0,94.04,94.04,94.04,0.0,0.0,92.84,92.84,92.84,0.0,0.0,93.88,93.88,93.88,0.0,0.0
2017-05-07,92.53,92.53,92.53,0.0,0.0,93.35,93.35,93.35,0.0,0.0,92.28,92.28,92.28,0.0,0.0,93.06,93.06,93.06,0.0,0.0
2017-05-14,92.31,92.31,92.31,0.0,0.0,93.26,93.26,93.26,0.0,0.0,92.25,92.25,92.25,0.0,0.0,92.78,92.78,92.78,0.0,0.0
2017-05-21,93.44,93.44,93.44,0.0,0.0,93.78,93.78,93.78,0.0,0.0,93.22,93.22,93.22,0.0,0.0,93.27,93.27,93.27,0.0,0.0
2017-05-28,95.27,95.27,95.27,0.0,0.0,95.85,95.85,95.85,0.0,0.0,95.23,95.23,95.23,0.0,0.0,95.69,95.69,95.69,0.0,0.0
2017-06-04,95.06,95.06,95.06,0.0,0.0,95.61,95.61,95.61,0.0,0.0,94.77,94.77,94.77,0.0,0.0,95.21,95.21,95.21,0.0,0.0
2017-06-11,95.69,95.69,95.69,0.0,0.0,95.91,95.91,95.91,0.0,0.0,94.85,94.85,94.85,0.0,0.0,95.55,95.55,95.55,0.0,0.0
2017-06-18,93.0,93.0,93.0,0.0,0.0,93.19,93.19,93.19,0.0,0.0,92.79,92.79,92.79,0.0,0.0,93.12,93.12,93.12,0.0,0.0
2017-06-25,91.71,91.71,91.71,0.0,0.0,92.23,92.23,92.23,0.0,0.0,91.39,91.39,91.39,0.0,0.0,91.83,91.83,91.83,0.0,0.0
2017-07-02,90.63,90.63,90.63,0.0,0.0,90.63,90.63,90.63,0.0,0.0,89.99,89.99,89.99,0.0,0.0,90.44,90.44,90.44,0.0,0.0
2017-07-09,89.45,89.45,89.45,0.0,0.0,90.2,90.2,90.2,0.0,0.0,89.45,89.45,89.45,0.0,0.0,89.92,89.92,89.92,0.0,0.0
2017-07-16,91.16,91.16,91.16,0.0,0.0,91.57,91.57,91.57,0.0,0.0,90.97,90.97,90.97,0.0,0.0,91.54,91.54,91.54,0.0,0.0
2017-07-23,94.58,94.58,94.58,0.0,0.0,94.82,94.82,94.82,0.0,0.0,93.34,93.34,93.34,0.0,0.0,93.89,93.89,93.89,0.0,0.0
2017-07-30,93.46,93.46,93.46,0.0,0.0,94.77,94.77,94.77,0.0,0.0,93.38,93.38,93.38,0.0,0.0,94.76,94.76,94.76,0.0,0.0
2017-08-06,93.76,93.76,93.76,0.0,0.0,94.11,94.11,94.11,0.0,0.0,93.6,93.6,93.6,0.0,0.0,93.94,93.94,93.94,0.0,0.0
2017-08-13,92.01,92.01,92.01,0.0,0.0,92.16,92.16,92.16,0.0,0.0,91.33,91.33,91.33,0.0,0.0,91.75,91.75,91.75,0.0,0.0
2017-08-20,93.51,93.51,93.51,0.0,0.0,94.13,94.13,94.13,0.0,0.0,93.44,93.44,93.44,0.0,0.0,93.75,93.75,93.75,0.0,0.0
2017-08-27,93.63,93.63,93.63,0.0,0.0,94.25,94.25,94.25,0.0,0.0,93.52,93.52,93.52,0.0,0.0,94.24,94.24,94.24,0.0,0.0
2017-09-03,89.76,89.76,89.76,0.0,0.0,89.78,89.78,89.78,0.0,0.0,88.8,88.8,88.8,0.0,0.0,89.39,89.39,89.39,0.0,0.0
2017-09-10,90.19,90.19,90.19,0.0,0.0,91.17,91.17,91.17,0.0,0.0,90.18,90.18,90.18,0.0,0.0,91.08,91.08,91.08,0.0,0.0
2017-09-17,92.81,92.81,92.81,0.0,0.0,93.41,93.41,93.41,0.0,0.0,92.73,92.73,92.73,0.0,0.0,93.29,93.29,93.29,0.0,0.0
2017-09-24,92.68,92.68,92.68,0.0,0.0,92.68,92.68,92.68,0.0,0.0,92.1,92.1,92.1,0.0,0.0,92.26,92.26,92.26,0.0,0.0
2017-10-01,94.45,94.45,94.45,0.0,0.0,94.5,94.5,94.5,0.0,0.0,93.6,93.6,93.6,0.0,0.0,94.04,94.04,94.04,0.0,0.0
2017-10-08,92.19,92.19,92.19,0.0,0.0,92.19,92.19,92.19,0.0,0.0,91.16,91.16,91.16,0.0,0.0,91.55,91.55,91.55,0.0,0.0
2017-10-15,91.78,91.78,91.78,0.0,0.0,91.86,91.86,91.86,0.0,0.0,91.34,91.34,91.34,0.0,0.0,91.59,91.59,91.59,0.0,0.0
2017-10-22,90.13,90.13,90.13,0.0,0.0,90.66,90.66,90.66,0.0,0.0,89.96,89.96,89.96,0.0,0.0,90.41,90.41,90.41,0.0,0.0
2017-10-29,87.46,87.46,87.46,0.0,0.0,87.46,87.46,87.46,0.0,0.0,85.97,85.97,85.97,0.0,0.0,86.04,86.04,86.04,0.0,0.0
2017-11-05,84.8,84.8,84.8,0.0,0.0,85.02,85.02,85.02,0.0,0.0,84.58,84.58,84.58,0.0,0.0,84.83,84.83,84.83,0.0,0.0
2017-11-12,85.6,85.6,85.6,0.0,0.0,86.81,86.81,86.81,0.0,0.0,85.6,85.6,85.6,0.0,0.0,86.51,86.51,86.51,0.0,0.0
2017-11-19,88.45,88.45,88.45,0.0,0.0,88.45,88.45,88.45,0.0,0.0,87.84,87.84,87.84,0.0,0.0,88.43,88.43,88.43,0.0,0.0
2017-11-26,91.6,91.6,91.6,0.0,0.0,92.25,92.25,92.25,0.0,0.0,90.44,90.44,90.44,0.0,0.0,91.87,91.87,91.87,0.0,0.0
2017-12-03,88.63,88.63,88.63,0.0,0.0,89.78,89.78,89.78,0.0,0.0,88.58,88.58,88.58,0.0,0.0,89.6,89.6,89.6,0.0,0.0
2017-12-10,90.41,90.41,90.41,0.0,0.0,91.05,91.05,91.05,0.0,0.0,90.28,90.28,90.28,0.0,0.0,90.56,90.56,90.56,0.0,0.0
2017-12-17,91.27,91.27,91.27,0.0,0.0,91.61,91.61,91.61,0.0,0.0,91.06,91.06,91.06,0.0,0.0,91.37,91.37,91.37,0.0,0.0
2017-12-24,91.98,91.98,91.98,0.0,0.0,92.1,92.1,92.1,0.0,0.0,91.14,91.14,91.14,0.0,0.0,91.15,91.15,91.15,0.0,0.0
2017-12-31,90.93,90.93,90.93,0.0,0.0,90.93,90.93,90.93,0.0,0.0,90.35,90.35,90.35,0.0,0.0,90.57,90.57,90.57,0.0,0.0
