Date,ED_stock_Open_average,ED_stock_Open_max,ED_stock_Open_min,ED_stock_Open_volatility,ED_stock_Open_change,ED_stock_High_average,ED_stock_High_max,ED_stock_High_min,ED_stock_High_volatility,ED_stock_High_change,ED_stock_Low_average,ED_stock_Low_max,ED_stock_Low_min,ED_stock_Low_volatility,ED_stock_Low_change,ED_stock_Close_average,ED_stock_Close_max,ED_stock_Close_min,ED_stock_Close_volatility,ED_stock_Close_change,ED_stock_Volume_average,ED_stock_Volume_max,ED_stock_Volume_min,ED_stock_Volume_volatility,ED_stock_Volume_change
2016-03-13,74.2,75.72,73.14,2.5799999999999983,2.5799999999999983,74.814,76.13,73.7,2.4299999999999926,2.4299999999999926,73.57600000000001,74.86,72.56,2.299999999999997,2.049999999999997,74.508,75.48,73.47,2.010000000000005,1.7800000000000011,2402579,4544301,1320861,3223440,3223440
2016-03-20,75.0,75.31,74.73,0.5799999999999983,0.45000000000000284,75.6375,75.92,75.37,0.5499999999999972,0.5499999999999972,74.4625,75.06,74.12,0.9399999999999977,0.9399999999999977,75.055,75.56,74.56,1.0,0.8100000000000023,1494965,1643743,1229149,414594,-283101
2016-03-27,76.17,76.61,75.56,1.0499999999999972,1.0499999999999972,76.832,77.23,76.24,0.9900000000000091,0.9900000000000091,75.776,76.13,75.21,0.9200000000000017,0.9200000000000017,76.456,76.99,75.55,1.4399999999999977,1.4399999999999977,1740289,2722351,1330141,1392210,433563
2016-04-03,76.166,77.0,75.31,1.6899999999999977,-0.8400000000000034,76.542,77.16,75.65,1.509999999999991,-0.47999999999998977,75.57600000000001,76.09,74.95,1.1400000000000006,-0.14000000000000057,76.004,76.87,75.41,1.460000000000008,-0.8299999999999983,1702905,2972585,1011188,1961397,-370264
2016-04-10,75.604,76.07,75.12,0.9499999999999886,-0.7599999999999909,76.014,76.53,75.45,1.0799999999999983,-0.5600000000000023,75.09,75.48,74.71,0.7700000000000102,-0.3400000000000034,75.602,76.05,75.25,0.7999999999999972,0.269999999999996,1279291,1587030,1025868,561162,132015
2016-04-17,74.338,75.93,71.43,4.5,-3.9199999999999875,74.7,76.1,71.97,4.1299999999999955,-3.799999999999997,73.012,75.14,70.73,4.409999999999997,-3.5400000000000063,73.584,76.01,71.1,4.910000000000011,-4.189999999999998,2121861,3751312,1433570,2317742,112634
2016-04-24,72.592,73.83,71.46,2.3700000000000045,2.3700000000000045,73.534,74.63,72.39,2.239999999999995,2.239999999999995,72.26,73.11,71.31,1.7999999999999972,1.7999999999999972,73.334,74.6,72.04,2.559999999999988,2.3499999999999943,1748175,1998730,1606056,392674,285480
2016-05-01,75.322,75.95,74.66,1.2900000000000063,0.7600000000000051,76.098,76.76,75.43,1.3299999999999983,-0.3199999999999932,74.464,75.11,72.86,2.25,-1.5100000000000051,75.318,76.23,74.16,2.0700000000000074,-1.240000000000009,2111402,3679664,1574643,2105021,1992165
2016-05-08,74.136,74.92,73.26,1.6599999999999966,0.6200000000000045,74.942,75.22,74.75,0.46999999999999886,0.30000000000001137,73.69,74.37,73.16,1.210000000000008,0.6099999999999994,74.434,74.96,73.81,1.1499999999999915,0.27000000000001023,4084730,9233607,1900253,7333354,-7907
2016-05-15,72.542,73.79,71.09,2.700000000000003,-1.7000000000000028,72.92,74.02,71.86,2.1599999999999966,-1.789999999999992,71.48,73.05,70.31,2.739999999999995,-1.6799999999999926,72.284,74.01,71.14,2.8700000000000045,-1.8500000000000085,2403013,3047239,1887826,1159413,284601
2016-05-22,72.172,72.93,71.75,1.1800000000000068,0.5900000000000034,72.536,73.1,72.05,1.0499999999999972,0.6999999999999886,71.748,72.31,71.4,0.9099999999999966,0.6800000000000068,72.22,72.74,71.7,1.039999999999992,1.039999999999992,1428768,1740271,1131661,608610,-468997
2016-05-29,73.3825,74.22,72.46,1.7600000000000051,1.7600000000000051,74.1375,75.73,73.4,2.3299999999999983,2.3299999999999983,73.1425,74.22,72.31,1.9099999999999966,1.9099999999999966,73.975,75.35,73.26,2.089999999999989,2.089999999999989,2130654,2849549,1691366,1158183,-604696
2016-06-05,75.374,76.58,74.65,1.9299999999999926,1.4200000000000017,76.078,77.29,75.41,1.8800000000000097,1.740000000000009,75.1,76.48,74.47,2.010000000000005,1.8900000000000006,75.754,77.14,74.65,2.489999999999995,2.0999999999999943,1854799,2902549,1215789,1686760,1022781
2016-06-12,77.566,78.25,77.14,1.1099999999999994,0.7199999999999989,78.12,78.4,77.54,0.8599999999999994,0.539999999999992,76.968,77.32,76.78,0.539999999999992,0.1799999999999926,77.714,78.25,77.22,1.0300000000000011,0.6200000000000045,2620046,3858048,2117745,1740303,1572525
2016-06-19,77.302,77.95,76.82,1.1300000000000097,-1.1300000000000097,77.778,78.87,77.11,1.7600000000000051,0.9000000000000057,76.59,76.91,76.3,0.6099999999999994,0.1599999999999966,77.352,78.41,76.86,1.5499999999999972,1.25,2111721,4230797,1281530,2949267,2123178
2016-06-26,79.446,80.81,78.47,2.3400000000000034,2.3400000000000034,80.148,80.98,79.58,1.4000000000000057,0.9000000000000057,78.692,79.44,78.24,1.2000000000000028,1.2000000000000028,79.79,80.51,79.07,1.440000000000012,0.7800000000000011,2349986,3557263,1573844,1983419,-1983419
2016-07-03,80.74,81.27,79.75,1.519999999999996,-0.9699999999999989,81.32249999999999,81.88,80.42,1.4599999999999937,-1.4599999999999937,79.9525,80.53,79.05,1.480000000000004,-1.460000000000008,80.8975,81.67,79.99,1.6800000000000068,-1.2900000000000063,2158475,2367230,1783748,583482,186257
2016-07-10,79.33200000000001,79.93,78.78,1.1500000000000057,-0.7900000000000063,79.736,80.48,79.26,1.2199999999999989,-0.960000000000008,78.768,79.09,78.6,0.4900000000000091,-0.4900000000000091,79.33200000000001,80.2,78.77,1.4300000000000068,-1.0499999999999972,2066574,2440492,1660982,779510,-686650
2016-07-17,79.268,79.79,78.91,0.8800000000000097,0.3500000000000085,79.888,81.27,79.27,2.0,1.5899999999999892,78.828,79.79,78.34,1.4500000000000028,0.9200000000000017,79.63,81.18,78.91,2.2700000000000102,2.1200000000000045,1589779,1928880,999277,929603,288393
2016-07-24,80.364,81.2,79.43,1.769999999999996,-1.3799999999999955,80.74,81.27,80.06,1.2099999999999937,-0.4200000000000017,79.528,80.62,78.31,2.3100000000000023,-1.0700000000000074,80.206,81.19,79.43,1.759999999999991,-1.1099999999999994,1723127,2809517,922531,1886986,1048475
2016-07-31,79.484,80.19,78.45,1.7399999999999949,-1.259999999999991,79.85,80.61,78.64,1.9699999999999989,-1.9699999999999989,78.812,79.68,77.66,2.0200000000000102,-2.0200000000000102,79.20400000000001,80.46,77.75,2.7099999999999937,-2.7099999999999937,1480344,1965606,1121573,844033,601483
2016-08-07,78.148,78.73,77.77,0.960000000000008,0.9000000000000057,78.524,79.02,78.32,0.7000000000000028,0.6499999999999915,77.81400000000001,78.42,77.39,1.0300000000000011,0.9899999999999949,78.232,78.79,77.65,1.1400000000000006,1.1400000000000006,1483344,1819506,1363929,455577,455577
2016-08-14,76.45400000000001,78.0,75.0,3.0,-0.9599999999999937,77.084,78.27,76.11,2.1599999999999966,-1.1899999999999977,75.47200000000001,76.17,74.09,2.0799999999999983,-0.1599999999999966,76.316,77.38,75.08,2.299999999999997,0.2600000000000051,2470202,3167671,1860560,1307111,-1307111
2016-08-21,76.518,76.77,76.23,0.539999999999992,-0.269999999999996,76.93,77.19,76.5,0.6899999999999977,-0.20999999999999375,75.87599999999999,76.47,74.69,1.7800000000000011,-1.7800000000000011,76.14999999999999,76.75,74.77,1.980000000000004,-1.980000000000004,1077320,1291532,815235,476297,195716
2016-08-28,74.98,75.15,74.68,0.46999999999999886,-0.21999999999999886,75.532,75.9,75.25,0.6500000000000057,0.2400000000000091,74.622,74.87,74.31,0.5600000000000023,-0.21000000000000796,75.106,75.55,74.6,0.9500000000000028,0.29999999999999716,1595505,2252033,1023607,1228426,-231460
2016-09-04,75.6175,76.2,74.88,1.3200000000000074,-0.7000000000000028,76.0625,76.45,75.24,1.210000000000008,-1.210000000000008,74.905,75.67,72.93,2.739999999999995,-2.6299999999999955,75.2775,76.28,72.95,3.3299999999999983,-3.3299999999999983,1779962,3302935,1160819,2142116,2142116
2016-09-11,74.0,74.48,73.0,1.480000000000004,1.4099999999999966,74.772,75.37,74.49,0.8800000000000097,0.730000000000004,73.54,74.2,73.0,1.2000000000000028,1.2000000000000028,74.336,75.31,73.23,2.0799999999999983,0.8599999999999994,2097837,2897845,1410793,1487052,401135
2016-09-18,77.07,78.6,75.3,3.299999999999997,3.299999999999997,77.878,79.02,76.45,2.569999999999993,2.569999999999993,76.904,78.25,75.3,2.950000000000003,2.950000000000003,77.706,78.85,76.4,2.4499999999999886,2.280000000000001,1880833,2458376,1239138,1219238,-516021
2016-09-25,77.896,79.15,76.79,2.3599999999999994,-1.9199999999999875,78.126,79.54,76.96,2.5800000000000125,-1.8700000000000045,76.71600000000001,78.31,74.79,3.519999999999996,-3.519999999999996,77.102,78.66,75.3,3.3599999999999994,-3.3599999999999994,1908788,2978930,1526091,1452839,1452839
2016-10-02,73.428,75.15,72.25,2.9000000000000057,-2.3500000000000085,73.826,75.21,72.83,2.3799999999999955,-1.6499999999999915,72.45,73.91,71.78,2.1299999999999955,-1.8799999999999955,72.774,74.24,72.03,2.2099999999999937,-2.2099999999999937,2186569,2553591,1937322,616269,159236
2016-10-09,72.108,72.65,71.76,0.8900000000000006,0.6600000000000108,72.826,73.6,72.3,1.2999999999999972,0.8599999999999994,71.79,72.16,71.34,0.8199999999999932,0.46999999999999886,72.27199999999999,72.94,71.66,1.2800000000000011,0.28999999999999204,1591542,2069891,1288225,781666,-52057
2016-10-16,73.232,73.53,72.73,0.7999999999999972,0.4899999999999949,73.678,74.25,73.12,1.1299999999999955,0.4299999999999926,72.846,73.34,72.39,0.9500000000000028,0.2600000000000051,73.294,73.62,73.0,0.6200000000000045,0.1700000000000017,1273052,1670279,989415,680864,-110416
2016-10-23,73.496,73.61,73.12,0.4899999999999949,0.0,73.924,74.25,73.72,0.5300000000000011,0.5300000000000011,73.09400000000001,73.51,72.72,0.7900000000000063,0.7900000000000063,73.632,73.99,73.17,0.8199999999999932,0.8199999999999932,1174550,1273483,965606,307877,-159472
2016-10-30,74.524,75.48,73.62,1.8599999999999994,1.0499999999999972,75.068,76.03,74.14,1.8900000000000006,-0.6200000000000045,73.554,74.06,72.96,1.1000000000000085,-0.45000000000000284,74.208,75.55,73.75,1.7999999999999972,-1.7999999999999972,1874202,2506876,1516961,989915,-665207
2016-11-06,72.87,74.72,70.69,4.030000000000001,-3.25,73.45,75.62,71.62,4.0,-2.9299999999999926,71.78,74.61,68.99,5.6200000000000045,-2.6099999999999994,72.662,75.33,70.49,4.840000000000003,-4.050000000000011,2434653,3992900,1361367,2631533,378324
2016-11-13,69.94,70.83,69.35,1.480000000000004,0.6400000000000006,70.518,71.03,69.82,1.210000000000008,0.5100000000000051,69.382,69.91,68.76,1.1499999999999915,0.5,69.906,70.57,69.53,1.039999999999992,-0.01999999999999602,1931952,2560901,1152652,1408249,-669221
2016-11-20,69.9175,70.23,69.76,0.46999999999999886,0.14000000000000057,70.4975,70.9,70.15,0.75,0.75,69.565,69.75,69.42,0.3299999999999983,0.29999999999999716,70.1575,70.66,69.55,1.1099999999999994,0.5600000000000023,1333368,1612822,930220,682602,-682602
2016-11-27,70.85600000000001,72.43,69.31,3.1200000000000045,-0.6899999999999977,71.614,73.22,69.79,3.4299999999999926,-2.180000000000007,70.258,72.37,69.11,3.260000000000005,-1.5,70.846,72.65,69.47,3.180000000000007,-2.960000000000008,2282314,3847094,1551097,2295997,-514698
2016-12-04,69.842,70.66,69.31,1.3499999999999943,1.3499999999999943,70.478,71.52,69.76,1.759999999999991,1.759999999999991,69.404,70.4,68.85,1.5500000000000114,1.5500000000000114,70.26,71.44,69.15,2.289999999999992,1.7199999999999989,1591352,2048418,1269410,779008,-272630
2016-12-11,72.12400000000001,73.44,71.15,2.289999999999992,0.4200000000000017,73.128,73.91,71.85,2.0600000000000023,0.37000000000000455,71.526,72.77,70.75,2.019999999999996,0.5200000000000102,72.348,73.28,71.21,2.0700000000000074,-0.13999999999998636,2138547,3048401,1658016,1390385,1259775
2016-12-18,73.25,73.65,73.02,0.6300000000000097,0.6200000000000045,73.73,73.87,73.46,0.4100000000000108,0.35999999999999943,72.9,73.29,72.55,0.7400000000000091,0.7400000000000091,73.346,73.63,73.04,0.5899999999999892,0.5899999999999892,1035816,1626506,482671,1143835,-669217
2016-12-25,73.6175,74.08,73.16,0.9200000000000017,0.5699999999999932,74.02250000000001,74.3,73.72,0.5799999999999983,0.36999999999999034,73.19,73.41,72.94,0.46999999999999886,0.14999999999999147,73.6425,74.07,73.07,1.0,-0.06999999999999318,962059,1138952,724438,414514,414514
2017-01-01,73.5675,73.72,73.29,0.4299999999999926,-0.4299999999999926,73.9875,74.2,73.74,0.46000000000000796,0.28000000000000114,73.045,73.3,72.74,0.5600000000000023,0.4300000000000068,73.7125,73.94,73.56,0.37999999999999545,0.3100000000000023,1419179,1802903,914550,888353,-785080
2017-01-08,73.16199999999999,74.1,72.63,1.4699999999999989,-0.6599999999999966,73.496,74.1,72.82,1.2800000000000011,-0.44999999999998863,72.55799999999999,73.03,72.14,0.8900000000000006,0.3200000000000074,73.13,73.62,72.64,0.980000000000004,0.8399999999999892,1313215,1493053,1124794,368259,-299633
2017-01-15,73.8825,74.28,73.41,0.8700000000000045,-0.480000000000004,74.355,74.83,73.8,1.0300000000000011,-0.8400000000000034,73.46000000000001,74.12,72.79,1.3299999999999983,-0.8799999999999955,73.9,74.6,73.08,1.519999999999996,-1.519999999999996,1621910,2034753,1395526,639227,432898
2017-01-22,72.882,73.29,72.51,0.7800000000000011,0.020000000000010232,73.288,73.53,72.77,0.7600000000000051,-0.01999999999999602,72.56,72.92,72.13,0.7900000000000063,0.21999999999999886,72.926,73.12,72.74,0.38000000000000966,0.1600000000000108,1600332,1990876,1451321,539555,-38840
2017-01-29,73.714,74.5,73.34,1.1599999999999966,1.1599999999999966,74.266,74.7,73.56,1.1400000000000006,1.1400000000000006,73.262,73.94,72.81,1.1299999999999955,1.1299999999999955,73.922,74.47,73.26,1.2099999999999937,0.9399999999999977,2028529,2990993,1488112,1502881,706978
2017-02-05,74.58,75.13,74.29,0.8399999999999892,-0.2599999999999909,75.00999999999999,75.44,74.6,0.8400000000000034,0.21999999999999886,74.256,74.62,74.05,0.5700000000000074,0.13000000000000966,74.64,75.25,74.3,0.9500000000000028,0.45000000000000284,1367090,1801921,831919,970002,-436550
2017-02-12,73.88,74.29,73.21,1.0800000000000125,-0.21000000000000796,74.222,74.49,73.76,0.7299999999999898,-0.4000000000000057,73.226,73.64,72.63,1.0100000000000051,-1.0100000000000051,73.906,74.35,73.5,0.8499999999999943,-0.8499999999999943,2057622,2953033,1254320,1698713,1073606
2017-02-19,74.89,76.25,73.5,2.75,2.75,75.63,76.76,74.68,2.0799999999999983,2.0799999999999983,74.64,76.07,73.22,2.8499999999999943,2.8499999999999943,75.5125,76.61,74.52,2.0900000000000034,2.0900000000000034,1828285,2410802,1437973,972829,-245020
2017-02-26,76.418,77.31,75.91,1.4000000000000057,0.7000000000000028,77.134,77.5,76.71,0.7900000000000063,0.6000000000000085,76.004,76.26,75.59,0.6700000000000017,0.0,76.71000000000001,77.19,76.18,1.009999999999991,0.20000000000000284,1687775,2164750,1239032,925718,287784
2017-03-05,76.076,76.67,75.52,1.1500000000000057,-1.1500000000000057,76.398,77.02,76.0,1.019999999999996,-1.0,75.748,76.44,75.11,1.3299999999999983,-1.0600000000000023,75.98,76.64,75.13,1.5100000000000051,-0.6599999999999966,1308151,1776885,1088239,688646,-183365
2017-03-12,76.552,77.34,75.98,1.3599999999999994,0.5499999999999972,77.134,78.11,76.28,1.8299999999999983,0.8100000000000023,76.18,76.49,75.79,0.6999999999999886,0.6099999999999994,76.668,77.64,76.28,1.3599999999999994,0.4000000000000057,1809273,2989075,1203100,1785975,1574997
2017-03-19,77.306,78.0,76.1,1.9000000000000057,1.0,78.064,78.68,77.05,1.6300000000000097,1.6099999999999994,76.984,77.76,75.94,1.8200000000000074,1.8200000000000074,77.568,78.41,76.09,2.319999999999993,2.319999999999993,1421062,2040289,1060910,979379,69337
2017-03-26,78.146,78.52,77.62,0.8999999999999915,-0.8999999999999915,78.434,78.98,78.0,0.980000000000004,-0.9000000000000057,77.746,78.14,77.29,0.8499999999999943,-0.8499999999999943,78.132,78.55,77.66,0.8900000000000006,-0.8900000000000006,1282692,1783756,827069,956687,-483382
2017-04-02,78.074,78.69,77.7,0.9899999999999949,0.9399999999999977,78.396,78.76,77.83,0.9300000000000068,0.9300000000000068,77.602,77.98,77.14,0.8400000000000034,0.6599999999999966,78.094,78.53,77.82,0.710000000000008,-0.010000000000005116,1522626,2192057,1011169,1180888,-203593
2017-04-09,77.9625,78.48,77.63,0.8500000000000085,0.6099999999999994,78.4125,78.82,78.09,0.7299999999999898,0.6699999999999875,77.56,77.95,77.31,0.6400000000000006,0.4099999999999966,78.255,78.58,77.9,0.6799999999999926,0.519999999999996,1585106,2095645,932937,1162708,645853
2017-04-16,78.634,78.89,78.24,0.6500000000000057,-0.37000000000000455,79.008,79.29,78.54,0.75,0.3999999999999915,78.344,78.66,77.8,0.8599999999999994,-0.25,78.822,79.09,78.28,0.8100000000000023,0.21999999999999886,1706262,2137338,1307294,830044,830044
2017-04-23,79.204,79.39,79.0,0.39000000000000057,0.25,79.672,80.09,79.48,0.6099999999999994,0.0799999999999983,78.906,79.09,78.57,0.5200000000000102,0.4100000000000108,79.36,79.58,79.14,0.4399999999999977,-0.12000000000000455,1675056,2890281,1099029,1791252,1145658
2017-04-30,79.094,79.43,78.46,0.9700000000000131,0.13000000000000966,79.486,80.21,79.09,1.1199999999999903,0.7599999999999909,78.736,79.01,78.42,0.5900000000000034,0.2400000000000091,79.112,79.81,78.76,1.0499999999999972,0.960000000000008,1483257,1650299,1284325,365974,365974
2017-05-07,79.234,79.66,78.95,0.7099999999999937,0.37999999999999545,79.612,80.08,79.36,0.7199999999999989,0.29999999999999716,78.958,79.51,78.69,0.8200000000000074,0.4300000000000068,79.32000000000001,79.9,78.81,1.0900000000000034,0.5100000000000051,1350357,1490008,1168672,321336,114228
2017-05-14,79.57,80.0,79.36,0.6400000000000006,0.6400000000000006,79.952,80.38,79.69,0.6899999999999977,0.6899999999999977,79.14399999999999,79.53,78.96,0.5700000000000074,0.46000000000000796,79.68,80.37,79.14,1.230000000000004,0.7600000000000051,1499100,1748109,1288565,459544,-169537
2017-05-21,81.212,82.1,80.1,2.0,2.0,81.792,82.4,81.17,1.230000000000004,1.230000000000004,81.072,81.85,80.1,1.75,1.75,81.57000000000001,82.1,80.95,1.1499999999999915,1.1499999999999915,1450641,1788807,1123820,664987,-242439
2017-05-28,82.7525,83.89,82.04,1.8499999999999943,1.8499999999999943,83.27,83.99,82.39,1.5999999999999943,1.5999999999999943,82.46000000000001,83.26,81.87,1.3900000000000006,1.3900000000000006,82.98750000000001,83.53,82.2,1.3299999999999983,1.3299999999999983,1371253,1924635,919630,1005005,-254091
2017-06-04,83.234,83.69,82.7,0.9899999999999949,-0.6899999999999977,83.568,83.95,83.33,0.6200000000000045,-0.14000000000000057,82.742,83.02,82.48,0.539999999999992,-0.37999999999999545,83.2,83.76,82.9,0.8599999999999994,0.20000000000000284,1331922,1617282,856078,761204,556627
2017-06-11,83.58,84.5,82.84,1.6599999999999966,1.25,84.02,85.04,83.08,1.960000000000008,1.3000000000000114,83.16,84.35,82.51,1.8399999999999892,1.7199999999999989,83.776,84.85,82.88,1.9699999999999989,1.5499999999999972,1886109,2975698,1312916,1662782,1429592
2017-06-18,84.634,85.04,84.14,0.9000000000000057,-0.5799999999999983,84.886,85.13,84.55,0.5799999999999983,-0.21000000000000796,84.25,84.72,83.72,1.0,-0.5799999999999983,84.48,84.96,83.84,1.1199999999999903,-0.9099999999999966,1321503,1687216,1135044,552172,-340152
2017-06-25,82.528,83.91,80.96,2.950000000000003,-2.950000000000003,82.848,84.58,81.35,3.230000000000004,-3.230000000000004,81.906,83.73,80.67,3.0600000000000023,-2.930000000000007,82.036,84.04,80.82,3.220000000000013,-3.220000000000013,1727301,2111676,1388256,723420,555116
2017-07-02,80.655,81.14,80.36,0.7800000000000011,-0.6200000000000045,80.875,81.28,80.6,0.6800000000000068,-0.37999999999999545,80.265,80.57,80.04,0.5299999999999869,-0.28999999999999204,80.49,80.57,80.39,0.1799999999999926,-0.03999999999999204,1256737,1551463,929581,621882,416147
2017-07-09,80.78,80.98,80.51,0.46999999999999886,0.29000000000000625,81.006,81.22,80.65,0.5699999999999932,0.29999999999999716,80.428,80.82,80.04,0.7799999999999869,0.22999999999998977,80.59,81.11,80.33,0.7800000000000011,0.35999999999999943,1191505,1512199,837135,675064,-477176
2017-07-16,81.57600000000001,82.42,80.81,1.6099999999999994,1.6099999999999994,81.936,82.98,81.12,1.8599999999999994,1.8599999999999994,81.308,82.24,80.49,1.75,1.75,81.882,82.93,81.11,1.8200000000000074,1.8200000000000074,1115227,1628602,885654,742948,742948
2017-07-23,82.13,82.91,81.4,1.509999999999991,-0.6400000000000006,82.412,82.98,82.11,0.8700000000000045,-0.4900000000000091,81.524,81.82,81.24,0.5799999999999983,-0.04999999999999716,82.086,82.38,81.51,0.8699999999999903,0.23999999999999488,1616029,2204290,1294311,909979,602688
2017-07-30,82.53,82.94,82.35,0.5900000000000034,-0.060000000000002274,83.124,83.62,82.83,0.7900000000000063,0.6600000000000108,82.29,82.43,82.15,0.28000000000000114,0.19999999999998863,82.844,83.12,82.7,0.4200000000000017,-0.060000000000002274,2000547,2911959,1396138,1515821,-1515821
2017-08-06,83.33,83.68,82.81,0.8700000000000045,0.8700000000000045,83.892,84.16,83.5,0.6599999999999966,0.3299999999999983,82.882,83.3,82.51,0.789999999999992,-0.12999999999999545,83.46600000000001,84.06,82.87,1.1899999999999977,-0.6299999999999955,1721876,2978269,1267196,1711073,279847
2017-08-13,82.804,83.46,82.19,1.269999999999996,0.6199999999999903,83.44200000000001,84.07,82.78,1.289999999999992,1.289999999999992,82.558,82.93,82.03,0.9000000000000057,0.7000000000000028,83.118,83.53,82.55,0.980000000000004,0.980000000000004,1311082,2024020,872571,1151449,457598
2017-08-20,84.02,84.44,83.69,0.75,0.75,84.31200000000001,84.87,83.93,0.9399999999999977,0.9399999999999977,83.718,84.3,83.31,0.9899999999999949,0.9899999999999949,84.13000000000001,84.48,83.75,0.730000000000004,0.730000000000004,894522,1084932,778593,306339,-158818
2017-08-27,84.458,84.79,84.08,0.710000000000008,-0.21999999999999886,84.582,84.92,84.36,0.5600000000000023,-0.27000000000001023,84.048,84.37,83.76,0.6099999999999994,-0.4899999999999949,84.27,84.59,83.99,0.6000000000000085,-0.6000000000000085,957763,1328945,709048,619897,28619
2017-09-03,84.41749999999999,84.74,84.13,0.6099999999999994,0.6099999999999994,84.865,85.67,84.41,1.2600000000000051,1.2600000000000051,84.08,84.56,83.82,0.7400000000000091,0.6599999999999966,84.6725,85.53,84.05,1.480000000000004,1.1599999999999966,1427301,1658228,1130579,527649,374873
2017-09-10,84.808,86.0,83.7,2.299999999999997,-0.7199999999999989,85.17,86.16,84.28,1.8799999999999955,-1.269999999999996,84.1,85.22,83.44,1.7800000000000011,-1.019999999999996,84.594,86.05,83.76,2.289999999999992,-1.6099999999999994,1630366,2472200,1109795,1362405,1362405
2017-09-17,83.44,84.54,82.64,1.9000000000000057,-1.7900000000000063,83.572,84.55,82.75,1.7999999999999972,-1.7999999999999972,82.46000000000001,83.2,81.58,1.6200000000000045,-1.3500000000000085,82.72,83.57,81.59,1.9799999999999898,-1.9799999999999898,1246994,1431691,1086071,345620,-130542
2017-09-24,81.072,81.72,80.45,1.269999999999996,-1.039999999999992,81.602,82.35,80.89,1.4599999999999937,-1.4599999999999937,80.636,81.51,80.02,1.490000000000009,-1.230000000000004,81.218,82.24,80.62,1.6199999999999903,-1.559999999999988,1565135,1848535,1354798,493737,493737
