Date,PNMStock_Open_average,PNMStock_Open_max,PNMStock_Open_min,PNMStock_Open_volatility,PNMStock_Open_change,PNMStock_High_average,PNMStock_High_max,PNMStock_High_min,PNMStock_High_volatility,PNMStock_High_change,PNMStock_Low_average,PNMStock_Low_max,PNMStock_Low_min,PNMStock_Low_volatility,PNMStock_Low_change,PNMStock_Close_average,PNMStock_Close_max,PNMStock_Close_min,PNMStock_Close_volatility,PNMStock_Close_change,PNMStock_Volume_average,PNMStock_Volume_max,PNMStock_Volume_min,PNMStock_Volume_volatility,PNMStock_Volume_change
2016-01-03,30.492,30.8,30.31,0.490000000000002,0.17999999999999972,30.784,31.14,30.6,0.5399999999999991,0.5199999999999996,30.201999999999998,30.71,29.76,0.9499999999999993,0.7200000000000024,30.594,30.79,30.17,0.6199999999999974,0.6199999999999974,758749,965486,520233,445253,-39162
2016-01-10,30.524,31.04,30.06,0.9800000000000004,-0.6400000000000006,30.83,31.09,30.55,0.5399999999999991,-0.5399999999999991,30.044,30.68,29.7,0.9800000000000004,-0.9800000000000004,30.454,30.93,30.05,0.879999999999999,-0.7300000000000004,784720,866496,619291,247205,130667
2016-01-17,30.0175,30.45,29.43,1.0199999999999996,-0.879999999999999,30.4025,30.81,30.02,0.7899999999999991,-0.6699999999999982,29.5175,30.24,29.22,1.0199999999999996,-0.9499999999999993,30.0275,30.55,29.35,1.1999999999999993,-0.4299999999999997,811688,974095,580055,394040,-239758
2016-01-24,30.206,31.01,29.8,1.2100000000000009,0.9000000000000021,30.662,31.41,30.2,1.2100000000000009,1.2100000000000009,30.044,30.95,29.59,1.3599999999999994,1.3599999999999994,30.404,31.41,29.64,1.7699999999999996,1.7699999999999996,502906,813582,377669,435913,372823
2016-01-31,31.674,31.92,31.37,0.5500000000000007,0.25,32.146,32.45,31.95,0.5000000000000036,0.4600000000000044,31.392,31.71,31.24,0.4700000000000024,0.030000000000001137,31.848,32.14,31.56,0.5800000000000018,0.5800000000000018,905429,1078961,709922,369039,-85706
2016-02-07,32.068,32.18,31.8,0.379999999999999,-0.31999999999999673,32.354,32.51,32.18,0.3299999999999983,-0.3100000000000023,31.616,31.91,31.3,0.6099999999999994,-0.46000000000000085,32.062,32.3,31.71,0.5899999999999963,-0.519999999999996,1031674,1673688,710929,962759,-287635
2016-02-14,31.9225,32.31,31.62,0.6900000000000013,0.45000000000000284,32.2175,32.53,31.92,0.6099999999999994,0.5500000000000007,31.65,32.1,31.41,0.6900000000000013,0.4800000000000004,32.0025,32.36,31.55,0.8099999999999987,0.38000000000000256,663441,984100,434024,550076,133018
2016-02-21,32.584,32.88,32.35,0.5300000000000011,0.240000000000002,32.967999999999996,33.34,32.66,0.6800000000000068,0.28000000000000114,32.314,32.84,31.69,1.1500000000000021,-0.41999999999999815,32.664,33.26,31.82,1.4399999999999977,-0.8100000000000023,467514,587653,361993,225660,127892
2016-02-28,32.124,32.31,31.91,0.40000000000000213,-0.10000000000000142,32.428000000000004,32.98,32.09,0.8899999999999935,0.6299999999999955,31.726,32.09,31.3,0.7900000000000027,0.37000000000000455,32.274,32.89,31.92,0.9699999999999989,0.9699999999999989,646558,733500,566552,166948,-57252
2016-03-06,33.206,33.47,32.78,0.6899999999999977,0.6499999999999986,33.525999999999996,33.67,33.19,0.480000000000004,0.38000000000000256,32.908,33.16,32.68,0.4799999999999969,0.4299999999999997,33.26,33.47,33.01,0.46000000000000085,0.20000000000000284,601956,882337,422785,459552,-35122
