Date,SPDR S&P Emerging Markets Small Cap_etf_Open_average,SPDR S&P Emerging Markets Small Cap_etf_Open_max,SPDR S&P Emerging Markets Small Cap_etf_Open_min,SPDR S&P Emerging Markets Small Cap_etf_Open_volatility,SPDR S&P Emerging Markets Small Cap_etf_Open_change,SPDR S&P Emerging Markets Small Cap_etf_High_average,SPDR S&P Emerging Markets Small Cap_etf_High_max,SPDR S&P Emerging Markets Small Cap_etf_High_min,SPDR S&P Emerging Markets Small Cap_etf_High_volatility,SPDR S&P Emerging Markets Small Cap_etf_High_change,SPDR S&P Emerging Markets Small Cap_etf_Low_average,SPDR S&P Emerging Markets Small Cap_etf_Low_max,SPDR S&P Emerging Markets Small Cap_etf_Low_min,SPDR S&P Emerging Markets Small Cap_etf_Low_volatility,SPDR S&P Emerging Markets Small Cap_etf_Low_change,SPDR S&P Emerging Markets Small Cap_etf_Close_average,SPDR S&P Emerging Markets Small Cap_etf_Close_max,SPDR S&P Emerging Markets Small Cap_etf_Close_min,SPDR S&P Emerging Markets Small Cap_etf_Close_volatility,SPDR S&P Emerging Markets Small Cap_etf_Close_change
2016-10-16,43.36,43.36,43.36,0.0,0.0,43.53,43.53,43.53,0.0,0.0,43.33,43.33,43.33,0.0,0.0,43.51,43.51,43.51,0.0,0.0
2016-10-23,43.0,43.0,43.0,0.0,0.0,43.27,43.27,43.27,0.0,0.0,42.76,42.76,42.76,0.0,0.0,42.92,42.92,42.92,0.0,0.0
2016-10-30,41.75,41.75,41.75,0.0,0.0,41.84,41.84,41.84,0.0,0.0,41.55,41.55,41.55,0.0,0.0,41.56,41.56,41.56,0.0,0.0
2016-11-06,40.34,40.34,40.34,0.0,0.0,40.5,40.5,40.5,0.0,0.0,39.81,39.81,39.81,0.0,0.0,40.21,40.21,40.21,0.0,0.0
2016-11-13,40.34,40.34,40.34,0.0,0.0,40.63,40.63,40.63,0.0,0.0,40.34,40.34,40.34,0.0,0.0,40.36,40.36,40.36,0.0,0.0
2016-11-20,41.04,41.04,41.04,0.0,0.0,41.04,41.04,41.04,0.0,0.0,40.79,40.79,40.79,0.0,0.0,40.87,40.87,40.87,0.0,0.0
2016-11-27,40.71,40.71,40.71,0.0,0.0,40.85,40.85,40.85,0.0,0.0,40.63,40.63,40.63,0.0,0.0,40.69,40.69,40.69,0.0,0.0
2016-12-04,41.3,41.3,41.3,0.0,0.0,41.49,41.49,41.49,0.0,0.0,41.27,41.27,41.27,0.0,0.0,41.37,41.37,41.37,0.0,0.0
2016-12-11,39.88,39.88,39.88,0.0,0.0,39.94,39.94,39.94,0.0,0.0,39.69,39.69,39.69,0.0,0.0,39.73,39.73,39.73,0.0,0.0
2016-12-18,39.18,39.18,39.18,0.0,0.0,39.28,39.28,39.28,0.0,0.0,39.1,39.1,39.1,0.0,0.0,39.24,39.24,39.24,0.0,0.0
2016-12-25,39.95,39.95,39.95,0.0,0.0,40.05,40.05,40.05,0.0,0.0,39.67,39.67,39.67,0.0,0.0,39.72,39.72,39.72,0.0,0.0
2017-01-01,40.66,40.66,40.66,0.0,0.0,40.72,40.72,40.72,0.0,0.0,40.59,40.59,40.59,0.0,0.0,40.6,40.6,40.6,0.0,0.0
2017-01-08,41.24,41.24,41.24,0.0,0.0,41.41,41.41,41.41,0.0,0.0,41.24,41.24,41.24,0.0,0.0,41.38,41.38,41.38,0.0,0.0
2017-01-15,41.27,41.27,41.27,0.0,0.0,41.4,41.4,41.4,0.0,0.0,41.17,41.17,41.17,0.0,0.0,41.37,41.37,41.37,0.0,0.0
2017-01-22,42.33,42.33,42.33,0.0,0.0,42.39,42.39,42.39,0.0,0.0,42.26,42.26,42.26,0.0,0.0,42.39,42.39,42.39,0.0,0.0
2017-01-29,43.16,43.16,43.16,0.0,0.0,43.42,43.42,43.42,0.0,0.0,43.16,43.16,43.16,0.0,0.0,43.35,43.35,43.35,0.0,0.0
2017-02-05,43.76,43.76,43.76,0.0,0.0,43.99,43.99,43.99,0.0,0.0,43.71,43.71,43.71,0.0,0.0,43.99,43.99,43.99,0.0,0.0
2017-02-12,44.0,44.0,44.0,0.0,0.0,44.17,44.17,44.17,0.0,0.0,43.99,43.99,43.99,0.0,0.0,44.17,44.17,44.17,0.0,0.0
2017-02-19,44.17,44.17,44.17,0.0,0.0,44.29,44.29,44.29,0.0,0.0,44.12,44.12,44.12,0.0,0.0,44.21,44.21,44.21,0.0,0.0
2017-02-26,44.17,44.17,44.17,0.0,0.0,44.26,44.26,44.26,0.0,0.0,44.0,44.0,44.0,0.0,0.0,44.17,44.17,44.17,0.0,0.0
2017-03-05,43.79,43.79,43.79,0.0,0.0,43.91,43.91,43.91,0.0,0.0,43.68,43.68,43.68,0.0,0.0,43.9,43.9,43.9,0.0,0.0
2017-03-12,45.4,45.4,45.4,0.0,0.0,45.44,45.44,45.44,0.0,0.0,45.31,45.31,45.31,0.0,0.0,45.31,45.31,45.31,0.0,0.0
2017-03-19,45.53,45.53,45.53,0.0,0.0,45.68,45.68,45.68,0.0,0.0,45.48,45.48,45.48,0.0,0.0,45.57,45.57,45.57,0.0,0.0
2017-03-26,45.32,45.32,45.32,0.0,0.0,45.5,45.5,45.5,0.0,0.0,45.28,45.28,45.28,0.0,0.0,45.38,45.38,45.38,0.0,0.0
2017-04-02,45.81,45.81,45.81,0.0,0.0,45.95,45.95,45.95,0.0,0.0,45.74,45.74,45.74,0.0,0.0,45.8,45.8,45.8,0.0,0.0
2017-04-09,45.68,45.68,45.68,0.0,0.0,45.77,45.77,45.77,0.0,0.0,45.42,45.42,45.42,0.0,0.0,45.43,45.43,45.43,0.0,0.0
2017-04-16,45.36,45.36,45.36,0.0,0.0,45.39,45.39,45.39,0.0,0.0,45.26,45.26,45.26,0.0,0.0,45.36,45.36,45.36,0.0,0.0
2017-04-23,46.18,46.18,46.18,0.0,0.0,46.24,46.24,46.24,0.0,0.0,46.07,46.07,46.07,0.0,0.0,46.17,46.17,46.17,0.0,0.0
2017-04-30,45.95,45.95,45.95,0.0,0.0,46.28,46.28,46.28,0.0,0.0,45.95,45.95,45.95,0.0,0.0,46.24,46.24,46.24,0.0,0.0
2017-05-07,46.31,46.31,46.31,0.0,0.0,46.36,46.36,46.36,0.0,0.0,46.26,46.26,46.26,0.0,0.0,46.26,46.26,46.26,0.0,0.0
2017-05-14,45.92,45.92,45.92,0.0,0.0,46.3,46.3,46.3,0.0,0.0,45.92,45.92,45.92,0.0,0.0,46.25,46.25,46.25,0.0,0.0
2017-05-21,46.32,46.32,46.32,0.0,0.0,46.36,46.36,46.36,0.0,0.0,46.25,46.25,46.25,0.0,0.0,46.27,46.27,46.27,0.0,0.0
2017-05-28,46.59,46.59,46.59,0.0,0.0,46.65,46.65,46.65,0.0,0.0,46.51,46.51,46.51,0.0,0.0,46.62,46.62,46.62,0.0,0.0
2017-06-04,46.88,46.88,46.88,0.0,0.0,46.95,46.95,46.95,0.0,0.0,46.47,46.47,46.47,0.0,0.0,46.63,46.63,46.63,0.0,0.0
2017-06-11,46.3,46.3,46.3,0.0,0.0,46.4,46.4,46.4,0.0,0.0,46.16,46.16,46.16,0.0,0.0,46.34,46.34,46.34,0.0,0.0
2017-06-18,46.35,46.35,46.35,0.0,0.0,46.56,46.56,46.56,0.0,0.0,46.35,46.35,46.35,0.0,0.0,46.45,46.45,46.45,0.0,0.0
2017-06-25,46.59,46.59,46.59,0.0,0.0,46.75,46.75,46.75,0.0,0.0,46.59,46.59,46.59,0.0,0.0,46.67,46.67,46.67,0.0,0.0
2017-07-02,46.61,46.61,46.61,0.0,0.0,46.69,46.69,46.69,0.0,0.0,46.46,46.46,46.46,0.0,0.0,46.57,46.57,46.57,0.0,0.0
2017-07-09,47.9,47.9,47.9,0.0,0.0,48.14,48.14,48.14,0.0,0.0,47.9,47.9,47.9,0.0,0.0,48.03,48.03,48.03,0.0,0.0
2017-07-16,48.21,48.21,48.21,0.0,0.0,48.21,48.21,48.21,0.0,0.0,48.0,48.0,48.0,0.0,0.0,48.11,48.11,48.11,0.0,0.0
2017-07-23,48.04,48.04,48.04,0.0,0.0,48.14,48.14,48.14,0.0,0.0,48.03,48.03,48.03,0.0,0.0,48.12,48.12,48.12,0.0,0.0
2017-07-30,48.56,48.56,48.56,0.0,0.0,48.67,48.67,48.67,0.0,0.0,48.42,48.42,48.42,0.0,0.0,48.67,48.67,48.67,0.0,0.0
2017-08-06,47.44,47.44,47.44,0.0,0.0,47.63,47.63,47.63,0.0,0.0,47.31,47.31,47.31,0.0,0.0,47.46,47.46,47.46,0.0,0.0
2017-08-13,47.84,47.84,47.84,0.0,0.0,48.22,48.22,48.22,0.0,0.0,47.81,47.81,47.81,0.0,0.0,48.02,48.02,48.02,0.0,0.0
2017-08-20,49.08,49.08,49.08,0.0,0.0,49.26,49.26,49.26,0.0,0.0,49.06,49.06,49.06,0.0,0.0,49.12,49.12,49.12,0.0,0.0
2017-08-27,49.93,49.93,49.93,0.0,0.0,50.11,50.11,50.11,0.0,0.0,49.93,49.93,49.93,0.0,0.0,50.05,50.05,50.05,0.0,0.0
2017-09-03,50.57,50.57,50.57,0.0,0.0,50.57,50.57,50.57,0.0,0.0,50.31,50.31,50.31,0.0,0.0,50.33,50.33,50.33,0.0,0.0
2017-09-10,50.88,50.88,50.88,0.0,0.0,51.05,51.05,51.05,0.0,0.0,50.79,50.79,50.79,0.0,0.0,51.0,51.0,51.0,0.0,0.0
2017-09-17,50.45,50.45,50.45,0.0,0.0,50.45,50.45,50.45,0.0,0.0,50.09,50.09,50.09,0.0,0.0,50.19,50.19,50.19,0.0,0.0
2017-09-24,49.48,49.48,49.48,0.0,0.0,49.68,49.68,49.68,0.0,0.0,49.45,49.45,49.45,0.0,0.0,49.55,49.55,49.55,0.0,0.0
2017-10-01,50.02,50.02,50.02,0.0,0.0,50.24,50.24,50.24,0.0,0.0,49.93,49.93,49.93,0.0,0.0,50.17,50.17,50.17,0.0,0.0
2017-10-08,50.92,50.92,50.92,0.0,0.0,51.12,51.12,51.12,0.0,0.0,50.92,50.92,50.92,0.0,0.0,51.04,51.04,51.04,0.0,0.0
2017-10-15,50.77,50.77,50.77,0.0,0.0,50.77,50.77,50.77,0.0,0.0,50.62,50.62,50.62,0.0,0.0,50.76,50.76,50.76,0.0,0.0
2017-10-22,50.57,50.57,50.57,0.0,0.0,50.78,50.78,50.78,0.0,0.0,50.35,50.35,50.35,0.0,0.0,50.78,50.78,50.78,0.0,0.0
2017-10-29,51.07,51.07,51.07,0.0,0.0,51.07,51.07,51.07,0.0,0.0,50.67,50.67,50.67,0.0,0.0,50.73,50.73,50.73,0.0,0.0
2017-11-05,50.64,50.64,50.64,0.0,0.0,50.64,50.64,50.64,0.0,0.0,50.41,50.41,50.41,0.0,0.0,50.42,50.42,50.42,0.0,0.0
2017-11-12,50.43,50.43,50.43,0.0,0.0,50.7,50.7,50.7,0.0,0.0,50.43,50.43,50.43,0.0,0.0,50.59,50.59,50.59,0.0,0.0
2017-11-19,51.16,51.16,51.16,0.0,0.0,51.24,51.24,51.24,0.0,0.0,51.14,51.14,51.14,0.0,0.0,51.18,51.18,51.18,0.0,0.0
2017-11-26,50.86,50.86,50.86,0.0,0.0,50.86,50.86,50.86,0.0,0.0,50.47,50.47,50.47,0.0,0.0,50.57,50.57,50.57,0.0,0.0
2017-12-03,50.13,50.13,50.13,0.0,0.0,50.21,50.21,50.21,0.0,0.0,49.98,49.98,49.98,0.0,0.0,50.16,50.16,50.16,0.0,0.0
2017-12-10,49.85,49.85,49.85,0.0,0.0,49.92,49.92,49.92,0.0,0.0,49.59,49.59,49.59,0.0,0.0,49.87,49.87,49.87,0.0,0.0
2017-12-17,50.76,50.76,50.76,0.0,0.0,51.12,51.12,51.12,0.0,0.0,50.76,50.76,50.76,0.0,0.0,51.12,51.12,51.12,0.0,0.0
2017-12-24,52.18,52.18,52.18,0.0,0.0,52.21,52.21,52.21,0.0,0.0,52.0,52.0,52.0,0.0,0.0,52.0,52.0,52.0,0.0,0.0
2017-12-31,53.63,53.63,53.63,0.0,0.0,53.86,53.86,53.86,0.0,0.0,53.53,53.53,53.53,0.0,0.0,53.78,53.78,53.78,0.0,0.0
