Date,HOS_stock_Open_average,HOS_stock_Open_max,HOS_stock_Open_min,HOS_stock_Open_volatility,HOS_stock_Open_change,HOS_stock_High_average,HOS_stock_High_max,HOS_stock_High_min,HOS_stock_High_volatility,HOS_stock_High_change,HOS_stock_Low_average,HOS_stock_Low_max,HOS_stock_Low_min,HOS_stock_Low_volatility,HOS_stock_Low_change,HOS_stock_Close_average,HOS_stock_Close_max,HOS_stock_Close_min,HOS_stock_Close_volatility,HOS_stock_Close_change,HOS_stock_Volume_average,HOS_stock_Volume_max,HOS_stock_Volume_min,HOS_stock_Volume_volatility,HOS_stock_Volume_change
2016-05-29,8.1475,8.45,7.93,0.5199999999999996,-0.3899999999999988,8.3375,8.74,8.1,0.6400000000000006,-0.47000000000000064,7.907500000000001,8.22,7.67,0.5500000000000007,-0.23000000000000043,8.1425,8.31,8.06,0.25,-0.16999999999999993,678716,1005427,512392,493035,-86682
2016-06-05,9.152,9.58,8.27,1.3100000000000005,0.9000000000000004,9.56,9.82,9.25,0.5700000000000003,0.2400000000000002,9.026,9.44,8.27,1.17,0.6900000000000013,9.374,9.81,8.99,0.8200000000000003,-0.20999999999999908,923280,1191668,667871,523797,-486536
2016-06-12,8.866,9.06,8.54,0.5200000000000014,-0.009999999999999787,9.28,9.7,8.69,1.0099999999999998,0.3999999999999986,8.672,8.84,8.16,0.6799999999999997,0.09999999999999964,8.988,9.39,8.61,0.7800000000000011,0.3200000000000003,848628,1249581,594892,654689,584591
2016-06-19,9.25,9.8,8.54,1.2600000000000016,-1.2600000000000016,9.446,9.82,8.93,0.8900000000000006,-0.8900000000000006,8.928,9.23,8.46,0.7699999999999996,-0.7699999999999996,9.15,9.38,8.84,0.5400000000000009,-0.5400000000000009,1043100,2189741,695417,1494324,1414939
2016-06-26,8.5,8.79,8.29,0.5,-0.3100000000000005,8.754,9.1,8.58,0.5199999999999996,0.4299999999999997,8.234,8.4,8.01,0.39000000000000057,0.27999999999999936,8.528,9.09,8.06,1.0299999999999994,1.0299999999999994,1126096,1826023,625063,1200960,-1001470
2016-07-03,8.3275,8.74,8.0,0.7400000000000002,-0.7400000000000002,8.66,8.9,8.39,0.5099999999999998,-0.28000000000000114,7.98,8.06,7.92,0.14000000000000057,0.05999999999999961,8.255,8.48,7.95,0.5300000000000002,0.14000000000000057,820039,1042828,502068,540760,-67013
2016-07-10,8.97,9.38,8.63,0.75,0.33999999999999986,9.262,9.62,8.8,0.8199999999999985,0.21999999999999886,8.686,8.88,8.41,0.47000000000000064,0.2599999999999998,8.896,9.41,8.46,0.9499999999999993,0.2599999999999998,622638,773516,445022,328494,-274617
2016-07-17,8.45,8.75,8.2,0.5500000000000007,-0.28999999999999915,8.652,8.86,8.37,0.4900000000000002,-0.4900000000000002,8.168,8.32,7.98,0.33999999999999986,-0.2599999999999998,8.414,8.84,8.12,0.7200000000000006,-0.7200000000000006,641414,828619,464402,364217,320733
2016-07-24,7.984,8.33,7.78,0.5499999999999998,-0.17999999999999972,8.19,8.53,8.02,0.5099999999999998,-0.08999999999999986,7.788,7.9,7.67,0.23000000000000043,-0.16999999999999993,8.016,8.24,7.88,0.3600000000000003,-0.009999999999999787,999120,1355690,478301,877389,156295
2016-07-31,7.502,7.95,6.34,1.6100000000000003,-1.4900000000000002,7.636,8.13,6.38,1.7500000000000009,-1.4699999999999998,6.924,7.58,5.83,1.75,-1.75,7.116,7.87,5.99,1.88,-1.7999999999999998,1987228,4189852,973577,3216275,1741663
2016-08-07,6.1579999999999995,6.67,5.68,0.9900000000000002,-0.3700000000000001,6.3180000000000005,6.77,5.69,1.0799999999999992,-1.0,5.794,6.17,5.44,0.7299999999999995,-0.5799999999999992,5.978,6.65,5.5,1.1500000000000004,-1.1500000000000004,1630696,2073930,1212409,861521,-861521
2016-08-14,5.666,5.84,5.57,0.2699999999999996,0.2599999999999998,5.854,6.11,5.6,0.5100000000000007,0.15000000000000036,5.494,5.73,5.3,0.4300000000000006,0.34000000000000075,5.736,5.89,5.5,0.3899999999999997,0.07000000000000028,1218860,1622645,806598,816047,-472625
2016-08-21,5.6000000000000005,5.73,5.39,0.34000000000000075,-0.34000000000000075,5.802,5.93,5.57,0.35999999999999943,-0.11000000000000032,5.474,5.71,5.28,0.4299999999999997,-0.25,5.576,5.85,5.34,0.5099999999999998,-0.28999999999999915,793472,939324,612695,326629,-62935
2016-08-28,5.448,5.69,5.07,0.6200000000000001,-0.35999999999999943,5.6000000000000005,5.83,5.3,0.5300000000000002,-0.40000000000000036,5.29,5.65,4.92,0.7300000000000004,-0.33000000000000007,5.4,5.65,5.09,0.5600000000000005,-0.5100000000000007,781399,1323273,454748,868525,170753
2016-09-04,5.3325,5.66,5.17,0.4900000000000002,0.46999999999999975,5.5625,5.85,5.29,0.5599999999999996,0.41999999999999993,5.165,5.26,5.07,0.1899999999999995,0.1899999999999995,5.38,5.78,5.14,0.6400000000000006,0.28000000000000025,1122821,1647105,740373,906732,-116762
2016-09-11,5.342,5.65,5.17,0.4800000000000004,-0.08999999999999986,5.524,5.74,5.37,0.3700000000000001,-0.3700000000000001,5.194,5.29,5.14,0.15000000000000036,-0.020000000000000462,5.398,5.71,5.25,0.45999999999999996,-0.41999999999999993,1045291,1481886,691998,789888,503731
2016-09-18,5.188,5.42,5.04,0.3799999999999999,-0.3799999999999999,5.344,5.45,5.19,0.2599999999999998,-0.2599999999999998,4.966,5.1,4.65,0.4499999999999993,-0.4499999999999993,4.99,5.11,4.66,0.4500000000000002,-0.4500000000000002,1163085,1392612,994628,397984,376926
2016-09-25,4.946,5.57,4.54,1.0300000000000002,0.8300000000000001,5.26,5.89,4.62,1.2699999999999996,0.8599999999999994,4.804,5.41,4.35,1.0600000000000005,0.8799999999999999,5.092,5.5,4.56,0.9400000000000004,0.8499999999999996,1678792,2202801,1149864,1052937,-406497
2016-10-02,5.998,6.41,5.54,0.8700000000000001,0.75,6.222,6.52,5.74,0.7799999999999994,0.7699999999999996,5.768,6.15,5.33,0.8200000000000003,0.6100000000000003,6.048,6.4,5.55,0.8500000000000005,0.6400000000000006,1230946,1384983,959504,425479,-4707
2016-10-09,6.116,6.35,5.83,0.5199999999999996,-0.2600000000000007,6.276000000000001,6.73,6.03,0.7000000000000002,-0.5800000000000001,5.9479999999999995,6.3,5.7,0.5999999999999996,-0.5,6.09,6.4,5.87,0.5300000000000002,-0.5300000000000002,881250,1086486,575740,510746,-437920
2016-10-16,5.848,5.93,5.72,0.20999999999999996,0.019999999999999574,5.9799999999999995,6.08,5.85,0.23000000000000043,0.08000000000000007,5.654,5.74,5.54,0.20000000000000018,0.07000000000000028,5.79,5.98,5.7,0.28000000000000025,0.009999999999999787,639156,795154,449597,345557,91281
2016-10-23,4.906,5.66,4.3,1.3600000000000003,-1.3600000000000003,5.008,5.69,4.41,1.2800000000000002,-1.2800000000000002,4.578,5.09,4.12,0.9699999999999998,-0.9699999999999998,4.636,5.15,4.15,1.0,-1.0,1301645,1626592,1090828,535764,-535764
2016-10-30,3.7359999999999998,4.06,3.28,0.7799999999999998,-0.7799999999999998,3.978,4.11,3.84,0.27000000000000046,-0.27000000000000046,3.522,3.86,3.0,0.8599999999999999,-0.6499999999999999,3.738,3.97,3.32,0.6500000000000004,-0.3600000000000003,2498059,5713762,952054,4761708,2038117
2016-11-06,4.14,4.58,3.76,0.8200000000000003,0.8200000000000003,4.432,4.73,4.1,0.6300000000000008,0.5200000000000005,4.026,4.31,3.66,0.6499999999999995,0.6499999999999995,4.33,4.63,3.96,0.6699999999999999,0.5800000000000001,1380113,1744784,976611,768173,-768173
2016-11-13,4.862,5.18,4.57,0.6099999999999994,0.23999999999999932,5.046,5.28,4.72,0.5600000000000005,0.3100000000000005,4.682,4.88,4.44,0.4399999999999995,0.2699999999999996,4.8580000000000005,5.11,4.64,0.47000000000000064,0.2600000000000007,990097,1279400,584750,694650,-694650
2016-11-20,5.055,5.07,5.02,0.05000000000000071,0.010000000000000675,5.1775,5.21,5.14,0.07000000000000028,-0.0600000000000005,4.9575,5.0,4.9,0.09999999999999964,0.07000000000000028,5.0825000000000005,5.16,5.03,0.1299999999999999,0.0,405837,581296,226776,354520,-354520
2016-11-27,5.256,6.15,4.61,1.54,1.0200000000000005,5.548,6.39,4.62,1.7699999999999996,1.08,5.002,5.83,4.36,1.4699999999999998,1.1100000000000003,5.322,6.25,4.38,1.87,1.5,1383729,2671380,443066,2228314,797628
2016-12-04,7.162,7.78,6.53,1.25,1.25,7.676,8.29,7.18,1.1099999999999994,1.1099999999999994,6.982,7.78,6.3,1.4800000000000004,1.4800000000000004,7.53,8.24,7.09,1.1500000000000004,1.1500000000000004,1646081,2440195,765633,1674562,-146461
2016-12-11,8.052,8.71,7.16,1.5500000000000007,-0.9400000000000013,8.362,9.07,7.86,1.21,-0.8899999999999997,7.576,8.1,7.05,1.0499999999999998,-0.6099999999999994,7.838,8.47,7.24,1.2300000000000004,-0.7000000000000002,1960689,2536711,1384362,1152349,-659682
2016-12-18,7.79,8.15,7.4,0.75,-0.23999999999999932,8.0,8.67,7.4,1.2699999999999996,-0.46999999999999975,7.5,7.93,7.23,0.6999999999999993,-0.16999999999999993,7.652,8.05,7.31,0.7400000000000011,-0.4900000000000002,907362,1545418,584642,960776,57489
2016-12-25,7.4225,7.69,7.11,0.5800000000000001,-0.40999999999999925,7.6775,7.92,7.45,0.46999999999999975,-0.3799999999999999,7.1825,7.52,6.97,0.5499999999999998,-0.5199999999999996,7.327500000000001,7.62,7.11,0.5099999999999998,-0.40000000000000036,972858,1395076,675352,719724,551633
2017-01-01,7.5975,7.69,7.44,0.25,0.14999999999999947,7.734999999999999,7.79,7.63,0.16000000000000014,-0.16000000000000014,7.404999999999999,7.59,7.25,0.33999999999999986,0.09999999999999964,7.6,7.65,7.56,0.09000000000000075,-0.04999999999999982,785503,949650,587651,361999,-361999
2017-01-08,7.484,7.86,7.34,0.5200000000000005,0.13999999999999968,7.718,7.95,7.49,0.45999999999999996,0.25,7.178,7.36,7.1,0.2600000000000007,0.2600000000000007,7.446,7.7,7.21,0.4900000000000002,0.2599999999999998,864105,1057225,665718,391507,165767
2017-01-15,7.3575,7.65,7.08,0.5700000000000003,-0.5700000000000003,7.42,7.71,7.1,0.6100000000000003,-0.6100000000000003,7.03,7.32,6.8,0.5200000000000005,-0.5200000000000005,7.1825,7.41,6.92,0.4900000000000002,-0.3700000000000001,779760,1395013,449455,945558,-739964
2017-01-22,7.094,7.51,6.82,0.6899999999999995,0.6200000000000001,7.354,7.77,6.99,0.7799999999999994,0.5599999999999996,6.922,7.4,6.55,0.8500000000000005,0.6900000000000004,7.2219999999999995,7.7,6.74,0.96,0.7699999999999996,1072525,1505673,496684,1008989,580741
2017-01-29,7.428,7.68,7.07,0.6099999999999994,0.2999999999999998,7.752,8.52,7.26,1.2599999999999998,1.17,7.212,7.58,6.87,0.71,0.71,7.6080000000000005,8.39,7.17,1.2200000000000006,1.2200000000000006,1132723,1939975,666986,1272989,1151626
2017-02-05,7.402,8.48,6.6,1.8800000000000008,-1.54,7.522,8.51,6.84,1.67,-1.42,6.8999999999999995,7.47,6.37,1.0999999999999996,-0.8399999999999999,7.068,7.67,6.53,1.1399999999999997,-0.7800000000000002,1498639,2642859,981645,1661214,289913
2017-02-12,6.136,6.8,4.76,2.04,-2.04,6.28,7.02,4.82,2.1999999999999993,-2.0999999999999996,5.658,6.5,4.56,1.9400000000000004,-1.8800000000000008,5.886,6.96,4.66,2.3,-1.9500000000000002,3030888,8787919,995105,7792814,1547713
2017-02-19,4.6274999999999995,4.86,4.39,0.47000000000000064,0.11000000000000032,4.825,5.09,4.55,0.54,0.0600000000000005,4.35,4.55,4.24,0.3099999999999996,-0.20000000000000018,4.5425,4.91,4.27,0.6400000000000006,-0.1899999999999995,2000107,2744020,1652024,1091996,167974
2017-02-26,4.53,4.6,4.46,0.13999999999999968,0.07000000000000028,4.624,4.66,4.55,0.11000000000000032,-0.08999999999999986,4.412,4.52,4.3,0.21999999999999975,-0.0600000000000005,4.516,4.63,4.35,0.28000000000000025,-0.28000000000000025,811535,1208286,514714,693572,42374
2017-03-05,4.092,4.36,3.76,0.6000000000000005,-0.5800000000000001,4.134,4.41,3.8,0.6100000000000003,-0.5700000000000003,3.866,4.22,3.47,0.7499999999999996,-0.73,3.94,4.32,3.54,0.7800000000000002,-0.7800000000000002,1075718,1304590,900959,403631,-166547
2017-03-12,3.444,3.55,3.3,0.25,-0.11999999999999966,3.56,3.66,3.42,0.2400000000000002,-0.2200000000000002,3.254,3.44,3.05,0.3900000000000001,-0.16999999999999993,3.37,3.48,3.2,0.2799999999999998,-0.1499999999999999,1110906,1454159,626037,828122,828122
2017-03-19,3.788,4.13,3.16,0.9699999999999998,0.9299999999999997,4.178,4.59,3.77,0.8199999999999998,0.8199999999999998,3.688,4.04,3.06,0.98,0.98,3.974,4.19,3.71,0.4800000000000004,0.33999999999999986,2046043,2593637,1644275,949362,-378732
2017-03-26,4.11,4.49,3.81,0.6800000000000002,0.4299999999999997,4.322,4.54,4.01,0.5300000000000002,0.47000000000000064,3.9819999999999998,4.27,3.69,0.5799999999999996,0.4900000000000002,4.196,4.43,3.81,0.6199999999999997,0.6199999999999997,993107,1212701,683787,528914,397995
2017-04-02,4.104,4.44,3.83,0.6100000000000003,-0.6100000000000003,4.208,4.53,3.9,0.6300000000000003,-0.6300000000000003,3.838,4.18,3.54,0.6399999999999997,-0.6399999999999997,3.8739999999999997,4.22,3.56,0.6599999999999997,-0.6599999999999997,889301,1183495,657997,525498,51355
2017-04-09,3.8575,4.02,3.61,0.4099999999999997,0.18000000000000016,4.0,4.08,3.79,0.29000000000000004,-0.2599999999999998,3.6225,3.75,3.51,0.2400000000000002,-0.010000000000000231,3.8525,4.02,3.6,0.4199999999999995,-0.3999999999999999,825994,876445,778310,98135,-76565
2017-04-16,3.556,3.64,3.34,0.30000000000000027,-0.30000000000000027,3.626,3.81,3.4,0.41000000000000014,-0.29000000000000004,3.41,3.54,3.21,0.33000000000000007,-0.33000000000000007,3.5020000000000002,3.66,3.35,0.31000000000000005,-0.30000000000000027,725996,1016784,468851,547933,430449
2017-04-23,3.484,3.58,3.35,0.22999999999999998,0.20999999999999996,3.578,3.73,3.37,0.3599999999999999,0.18999999999999995,3.324,3.46,3.22,0.23999999999999977,0.18999999999999995,3.4979999999999998,3.61,3.34,0.27,0.07000000000000028,975493,1083273,731924,351349,-337012
2017-04-30,3.128,3.4,2.96,0.43999999999999995,-0.31999999999999984,3.286,3.43,3.22,0.20999999999999996,-0.20000000000000018,2.992,3.1,2.94,0.16000000000000014,-0.16000000000000014,3.088,3.16,2.99,0.16999999999999993,-0.16999999999999993,1252273,1593550,933306,660244,106233
2017-05-07,2.906,3.0,2.83,0.16999999999999993,-0.16999999999999993,2.942,3.07,2.84,0.22999999999999998,-0.22999999999999998,2.694,2.92,2.35,0.5699999999999998,-0.5699999999999998,2.774,2.96,2.41,0.5499999999999998,-0.5499999999999998,1009524,1695009,551632,1143377,1041698
2017-05-14,2.45,2.51,2.39,0.11999999999999966,-0.11999999999999966,2.554,2.61,2.5,0.10999999999999988,-0.020000000000000018,2.39,2.42,2.38,0.040000000000000036,-0.010000000000000231,2.472,2.54,2.39,0.1499999999999999,0.1299999999999999,837289,1159113,645807,513306,-513306
2017-05-21,2.36,2.61,1.96,0.6499999999999999,-0.6000000000000001,2.392,2.66,1.98,0.6800000000000002,-0.6800000000000002,2.12,2.51,1.64,0.8699999999999999,-0.74,2.238,2.58,1.87,0.71,-0.71,1947396,5247673,459625,4788048,1197709
2017-05-28,1.6975,1.85,1.56,0.29000000000000004,-0.29000000000000004,1.7925,2.0,1.6,0.3999999999999999,-0.25,1.5675,1.65,1.51,0.1399999999999999,-0.1399999999999999,1.6175,1.69,1.52,0.16999999999999993,-0.16999999999999993,2481407,6442110,1004339,5437771,398498
2017-06-04,1.774,1.92,1.53,0.3899999999999999,0.27,1.954,2.04,1.83,0.20999999999999996,0.040000000000000036,1.666,1.74,1.51,0.22999999999999998,0.22999999999999998,1.8539999999999999,1.93,1.71,0.21999999999999997,-0.010000000000000009,1720830,2848273,803759,2044514,-504957
2017-06-11,2.004,2.36,1.84,0.5199999999999998,0.3999999999999999,2.198,2.93,1.98,0.9500000000000002,0.8500000000000001,1.928,2.26,1.77,0.48999999999999977,0.3599999999999999,2.074,2.64,1.86,0.78,0.7300000000000002,2185203,7838709,577329,7261380,7062527
2017-06-18,2.816,3.0,2.66,0.33999999999999986,0.33999999999999986,2.9699999999999998,3.11,2.78,0.33000000000000007,0.1299999999999999,2.62,2.91,2.43,0.48,0.20999999999999996,2.8360000000000003,2.97,2.68,0.29000000000000004,-0.21999999999999975,2441041,5272415,1404929,3867486,2950947
2017-06-25,2.79,2.87,2.68,0.18999999999999995,0.18999999999999995,2.922,3.0,2.85,0.1499999999999999,0.06000000000000005,2.716,2.79,2.65,0.14000000000000012,0.08000000000000007,2.804,2.83,2.75,0.08000000000000007,0.020000000000000018,903720,1384635,555297,829338,-829338
2017-07-02,2.7225,2.85,2.44,0.41000000000000014,-0.41000000000000014,2.84,2.95,2.54,0.41000000000000014,-0.41000000000000014,2.575,2.77,2.43,0.33999999999999986,-0.33999999999999986,2.66,2.84,2.48,0.3599999999999999,-0.33999999999999986,1070088,1470370,284119,1186251,868548
2017-07-09,2.488,2.54,2.46,0.08000000000000007,0.08000000000000007,2.598,2.77,2.52,0.25,0.2400000000000002,2.42,2.47,2.33,0.14000000000000012,0.10999999999999988,2.542,2.76,2.45,0.3099999999999996,0.2799999999999998,767419,961916,625197,336719,-179947
2017-07-16,2.664,2.77,2.6,0.16999999999999993,-0.06999999999999984,2.7439999999999998,2.9,2.65,0.25,-0.25,2.594,2.65,2.57,0.08000000000000007,-0.08000000000000007,2.65,2.81,2.58,0.22999999999999998,-0.22999999999999998,936676,1227884,724578,503306,-23949
2017-07-23,2.534,2.59,2.49,0.09999999999999964,0.020000000000000018,2.698,2.98,2.58,0.3999999999999999,0.3799999999999999,2.482,2.58,2.43,0.1499999999999999,0.1499999999999999,2.57,2.78,2.44,0.33999999999999986,0.33999999999999986,591491,868008,436303,431705,345480
2017-07-30,2.428,2.72,2.15,0.5700000000000003,-0.5700000000000003,2.5020000000000002,2.72,2.37,0.3500000000000001,-0.3500000000000001,2.258,2.45,2.07,0.38000000000000034,-0.3200000000000003,2.358,2.52,2.2,0.31999999999999984,-0.16000000000000014,602967,807499,435452,372047,-372047
2017-08-06,2.43,2.5,2.36,0.14000000000000012,0.14000000000000012,2.554,2.69,2.42,0.27,-0.1299999999999999,2.338,2.38,2.26,0.1200000000000001,0.11000000000000032,2.444,2.5,2.39,0.10999999999999988,-0.020000000000000018,551256,1079863,220458,859405,-713387
2017-08-13,2.602,2.78,2.45,0.3299999999999996,0.11999999999999966,2.778,2.88,2.72,0.1599999999999997,0.04999999999999982,2.53,2.66,2.44,0.2200000000000002,0.08000000000000007,2.65,2.77,2.57,0.20000000000000018,0.040000000000000036,439744,596519,279635,316884,41008
2017-08-20,2.702,2.82,2.55,0.27,0.17999999999999972,2.89,3.0,2.78,0.2200000000000002,0.07000000000000028,2.614,2.77,2.5,0.27,0.22999999999999998,2.7239999999999998,2.82,2.52,0.2999999999999998,0.07999999999999963,594659,955525,338476,617049,61587
2017-08-27,2.7,2.84,2.6,0.23999999999999977,-0.09999999999999964,2.818,2.95,2.7,0.25,0.10000000000000009,2.622,2.71,2.56,0.1499999999999999,0.10000000000000009,2.732,2.92,2.64,0.2799999999999998,0.2799999999999998,348346,466072,207102,258970,231622
2017-09-03,2.93,3.09,2.81,0.2799999999999998,0.11999999999999966,3.125,3.33,2.92,0.41000000000000014,0.29000000000000004,2.8475,3.0,2.79,0.20999999999999996,0.18999999999999995,2.96,3.12,2.83,0.29000000000000004,0.21999999999999975,811841,1288375,533608,754767,-67276
2017-09-10,3.124,3.21,3.04,0.16999999999999993,0.16999999999999993,3.28,3.52,3.12,0.3999999999999999,0.31000000000000005,3.08,3.2,2.96,0.2400000000000002,0.2400000000000002,3.218,3.51,3.07,0.43999999999999995,0.4099999999999997,546879,1256999,269552,987447,876638
2017-09-17,3.91,4.25,3.5,0.75,0.75,4.106,4.29,3.8,0.4900000000000002,0.4900000000000002,3.754,3.97,3.46,0.5100000000000002,0.18999999999999995,3.972,4.23,3.71,0.5200000000000005,0.28000000000000025,948258,1120757,770045,350712,191684
2017-09-24,4.008,4.18,3.87,0.3099999999999996,-0.1200000000000001,4.19,4.4,4.04,0.3600000000000003,-0.16999999999999993,3.904,3.97,3.84,0.13000000000000034,-0.11000000000000032,4.012,4.2,3.84,0.3600000000000003,-0.16000000000000014,440811,548667,341476,207191,-95894
2017-10-01,3.922,4.05,3.77,0.2799999999999998,-0.09999999999999964,4.0920000000000005,4.25,3.94,0.31000000000000005,-0.16999999999999993,3.792,3.86,3.75,0.10999999999999988,0.040000000000000036,3.916,4.03,3.8,0.23000000000000043,0.23000000000000043,526544,780833,339071,441762,-17336
