Date,URIStock_Open_average,URIStock_Open_max,URIStock_Open_min,URIStock_Open_volatility,URIStock_Open_change,URIStock_High_average,URIStock_High_max,URIStock_High_min,URIStock_High_volatility,URIStock_High_change,URIStock_Low_average,URIStock_Low_max,URIStock_Low_min,URIStock_Low_volatility,URIStock_Low_change,URIStock_Close_average,URIStock_Close_max,URIStock_Close_min,URIStock_Close_volatility,URIStock_Close_change,URIStock_Volume_average,URIStock_Volume_max,URIStock_Volume_min,URIStock_Volume_volatility,URIStock_Volume_change
2016-01-03,67.73,71.11,63.05,8.060000000000002,-8.060000000000002,68.138,71.51,63.78,7.730000000000004,-7.730000000000004,65.47,69.39,61.51,7.880000000000003,-7.220000000000006,66.336,70.76,61.81,8.950000000000003,-8.950000000000003,2404624,3385637,1605696,1779941,-231621
2016-01-10,59.982,62.17,55.56,6.609999999999999,-6.609999999999999,60.81,63.85,56.0,7.850000000000001,-6.359999999999999,56.862,59.77,53.61,6.160000000000004,-6.160000000000004,58.404,61.28,54.9,6.380000000000003,-6.060000000000002,2676979,3572792,1678720,1894072,1461495
2016-01-17,54.985,57.14,52.38,4.759999999999998,1.1199999999999974,57.07,59.65,55.01,4.640000000000001,2.960000000000001,53.1975,55.87,50.25,5.619999999999997,2.8999999999999986,55.365,57.74,54.0,3.740000000000002,3.740000000000002,2665291,2871353,2458851,412502,158957
2016-01-24,52.647999999999996,56.68,45.01,11.670000000000002,-11.670000000000002,54.11,57.9,48.4,9.5,-8.719999999999999,50.628,54.73,44.59,10.139999999999993,-9.919999999999995,52.172,56.89,45.58,11.310000000000002,-6.730000000000004,4911207,11008249,2555818,8452431,1544767
2016-01-31,47.5,48.09,46.48,1.6100000000000065,0.29999999999999716,49.358,51.08,47.73,3.3500000000000014,0.6000000000000014,46.326,47.98,44.61,3.3699999999999974,0.8599999999999994,47.98,48.83,45.76,3.0700000000000003,-0.6299999999999955,3439946,4333234,2575796,1757438,-705124
2016-02-07,45.217999999999996,47.14,43.96,3.1799999999999997,-2.8200000000000003,46.25,47.76,44.83,2.9299999999999997,-1.9099999999999966,43.77,45.17,41.9,3.270000000000003,-1.6400000000000006,45.136,46.61,43.34,3.269999999999996,-1.1599999999999966,2405927,2745191,1972282,772909,-215911
2016-02-14,48.0825,49.22,46.31,2.9099999999999966,2.9099999999999966,49.1725,50.45,47.77,2.6799999999999997,1.509999999999998,46.82,47.73,45.59,2.1399999999999935,1.0599999999999952,48.5025,49.87,47.56,2.309999999999995,0.8399999999999963,2443959,2797871,2241731,556140,161884
2016-02-21,50.082,51.07,49.14,1.9299999999999997,1.3200000000000003,51.164,52.32,49.77,2.549999999999997,0.14999999999999858,48.92,50.67,47.02,3.6499999999999986,1.0200000000000031,50.61,51.61,49.68,1.9299999999999997,-0.0799999999999983,1796237,2249180,1323418,925762,-523029
2016-02-28,53.49,57.05,51.58,5.469999999999999,5.469999999999999,55.11,59.15,52.52,6.6299999999999955,6.6299999999999955,52.506,55.69,49.91,5.780000000000001,4.729999999999997,54.480000000000004,57.49,51.57,5.920000000000002,5.920000000000002,2122700,2521782,1915226,606556,606556
2016-03-06,58.124,58.89,57.12,1.7700000000000031,1.2899999999999991,59.546,60.82,58.94,1.8800000000000026,-0.9699999999999989,56.96,58.53,55.93,2.6000000000000014,0.9299999999999997,58.5,59.85,56.84,3.009999999999998,-0.20000000000000284,1788597,2453042,1347668,1105374,-973833
2016-03-13,60.578,63.86,58.75,5.109999999999999,4.700000000000003,62.059999999999995,64.38,59.69,4.689999999999998,3.969999999999999,59.778,61.57,58.27,3.299999999999997,3.299999999999997,61.518,63.37,59.54,3.8299999999999983,2.8999999999999986,2025162,2627055,1573176,1053879,1042755
2016-03-20,62.465,63.25,61.03,2.219999999999999,-1.7199999999999989,63.56,64.05,62.54,1.509999999999998,-1.4500000000000028,61.5275,62.68,60.06,2.6199999999999974,-2.0700000000000003,62.725,63.77,61.6,2.1700000000000017,-1.5499999999999972,1400463,1626207,1092486,533721,-111198
2016-03-27,61.9,63.07,60.45,2.6199999999999974,-1.75,62.620000000000005,64.2,61.02,3.1799999999999997,-1.6099999999999994,60.612,62.37,58.85,3.519999999999996,-1.990000000000002,62.006,62.79,60.81,1.9799999999999969,-0.8699999999999974,1705145,2500735,1151396,1349339,1167975
2016-04-03,58.992,60.54,58.27,2.269999999999996,-1.5300000000000011,60.048,61.28,59.43,1.8500000000000014,-1.1300000000000026,58.168,59.36,56.97,2.3900000000000006,-0.5,58.88,59.5,57.95,1.5499999999999972,0.030000000000001137,2075510,2650602,1377338,1273264,-1273264
2016-04-10,60.744,62.31,59.71,2.6000000000000014,1.1199999999999974,61.488,62.55,60.28,2.269999999999996,0.25,59.966,61.29,58.72,2.5700000000000003,0.4000000000000057,60.758,61.91,59.58,2.3299999999999983,1.4200000000000017,1255696,1665374,946183,719191,-309322
2016-04-17,60.717999999999996,62.82,57.15,5.670000000000002,2.460000000000001,63.486,66.06,61.19,4.8700000000000045,3.950000000000003,59.862,62.52,56.01,6.510000000000005,2.3900000000000006,62.742000000000004,66.01,60.14,5.8700000000000045,4.470000000000006,3800088,7668990,1224850,6444140,3429088
2016-04-24,66.512,67.7,65.48,2.219999999999999,0.9699999999999989,67.848,68.84,67.06,1.7800000000000011,0.6899999999999977,65.726,66.66,64.36,2.299999999999997,1.519999999999996,66.706,68.07,64.82,3.25,2.1100000000000136,1735342,2380954,1285297,1095657,-983699
2016-05-01,63.404,67.18,59.03,8.150000000000006,-8.150000000000006,64.294,67.44,61.73,5.710000000000001,-5.710000000000001,61.828,64.98,58.83,6.150000000000006,-6.150000000000006,62.734,65.77,61.04,4.729999999999997,-4.269999999999996,2075520,2681071,1460755,1220316,1220316
2016-05-08,61.586,62.66,60.64,2.019999999999996,-0.509999999999998,62.514,63.37,61.34,2.029999999999994,-0.35999999999999943,60.588,61.1,59.43,1.6700000000000017,-1.3299999999999983,61.284,62.94,59.83,3.1099999999999994,-1.1900000000000048,1621130,1747260,1510647,236613,-103102
2016-05-15,62.872,64.53,60.31,4.219999999999999,4.219999999999999,64.982,66.47,61.79,4.68,3.8699999999999974,62.486,64.36,60.2,4.159999999999997,4.159999999999997,63.89,65.27,60.94,4.329999999999998,4.329999999999998,2282664,4489998,1254919,3235079,-156531
2016-05-22,66.676,68.5,65.11,3.3900000000000006,3.0400000000000063,67.694,70.09,65.45,4.640000000000001,3.1299999999999955,65.946,67.65,64.21,3.440000000000012,3.3599999999999994,67.08,68.4,64.96,3.440000000000012,3.440000000000012,1306428,1787470,1043496,743974,9619
2016-05-29,69.33,70.98,68.42,2.5600000000000023,2.5600000000000023,70.52000000000001,71.64,69.47,2.1700000000000017,1.8499999999999943,68.4,69.07,67.69,1.3799999999999955,0.9099999999999966,70.37,71.27,69.45,1.8199999999999932,1.5999999999999943,1675860,2049084,1336356,712728,453094
2016-06-05,73.31400000000001,74.68,71.62,3.0600000000000023,1.2299999999999898,74.466,76.04,73.28,2.760000000000005,-0.6299999999999955,72.422,74.46,70.74,3.719999999999999,-0.39000000000000057,73.738,74.92,71.51,3.4099999999999966,-2.1599999999999966,1451630,2099145,934855,1164290,431841
2016-06-12,69.372,71.18,67.54,3.6400000000000006,-3.5400000000000063,70.268,71.7,67.86,3.8400000000000034,-2.9099999999999966,68.054,70.19,65.04,5.1499999999999915,-2.980000000000004,68.956,70.31,67.01,3.299999999999997,-2.6899999999999977,2427443,4257763,1346641,2911122,1706100
2016-06-19,69.388,70.36,68.42,1.9399999999999977,-1.0799999999999983,70.346,72.25,69.48,2.769999999999996,-0.23999999999999488,68.382,70.36,65.95,4.409999999999997,-2.8799999999999955,69.06,72.23,66.25,5.980000000000004,-2.5999999999999943,1736578,2940974,1105724,1835250,981988
2016-06-26,65.14,66.96,63.5,3.4599999999999937,1.519999999999996,66.074,67.5,64.08,3.4200000000000017,1.8299999999999983,63.52,65.81,61.78,4.030000000000001,4.030000000000001,64.882,67.1,62.27,4.829999999999991,4.309999999999995,1978724,2265860,1701143,564717,69382
2016-07-03,64.6075,65.88,62.81,3.069999999999993,-0.28999999999999204,65.88499999999999,67.6,63.86,3.739999999999995,1.259999999999991,63.485,65.59,61.92,3.6700000000000017,2.960000000000001,64.8,67.44,63.47,3.969999999999999,3.969999999999999,1716626,1971489,1274635,696854,-448250
2016-07-10,69.334,70.48,68.09,2.3900000000000006,1.8900000000000006,70.338,70.96,69.22,1.7399999999999949,1.7399999999999949,68.614,69.53,67.81,1.7199999999999989,1.480000000000004,69.5,70.29,68.26,2.030000000000001,1.8599999999999994,1387210,1699905,966370,733535,436895
2016-07-17,71.848,76.89,68.0,8.89,7.019999999999996,73.57000000000001,80.68,68.63,12.050000000000011,8.709999999999994,70.86,75.51,67.09,8.420000000000002,6.859999999999999,72.288,78.22,67.93,10.289999999999992,9.039999999999992,3850217,9560155,1500363,8059792,2099613
2016-07-24,79.392,80.6,78.1,2.5,1.5200000000000102,80.354,81.5,79.33,2.1700000000000017,0.6700000000000017,78.644,79.48,77.89,1.5900000000000034,0.769999999999996,79.688,80.55,78.34,2.2099999999999937,1.3299999999999983,1931472,2384025,1533315,850710,-801455
