Date,IRBTStock_Open_average,IRBTStock_Open_max,IRBTStock_Open_min,IRBTStock_Open_volatility,IRBTStock_Open_change,IRBTStock_High_average,IRBTStock_High_max,IRBTStock_High_min,IRBTStock_High_volatility,IRBTStock_High_change,IRBTStock_Low_average,IRBTStock_Low_max,IRBTStock_Low_min,IRBTStock_Low_volatility,IRBTStock_Low_change,IRBTStock_Close_average,IRBTStock_Close_max,IRBTStock_Close_min,IRBTStock_Close_volatility,IRBTStock_Close_change,IRBTStock_Volume_average,IRBTStock_Volume_max,IRBTStock_Volume_min,IRBTStock_Volume_volatility,IRBTStock_Volume_change
2016-01-03,33.442,34.34,32.38,1.9600000000000009,-1.7800000000000011,33.754,34.99,32.57,2.4200000000000017,-2.4200000000000017,32.75,33.53,31.85,1.6799999999999997,-1.6799999999999997,33.006,34.1,31.94,2.16,-2.16,452854,672679,359583,313096,-313096
2016-01-10,31.25,32.1,30.25,1.8500000000000014,-1.8500000000000014,31.68,32.25,30.97,1.2800000000000011,-1.2800000000000011,30.618,31.39,30.0,1.3900000000000006,-1.2600000000000016,31.150000000000002,31.69,30.42,1.2699999999999996,-0.75,337715,383532,237793,145739,114113
2016-01-17,31.675,32.35,30.95,1.4000000000000021,1.2300000000000004,32.417500000000004,32.88,31.92,0.9600000000000009,0.519999999999996,31.2775,31.82,30.71,1.1099999999999994,0.9499999999999993,31.855,32.25,31.27,0.9800000000000004,0.9199999999999982,419467,671179,247280,423899,-201852
2016-01-24,32.688,33.11,32.11,1.0,1.0,33.368,34.06,32.48,1.5800000000000054,1.5800000000000054,32.519999999999996,33.11,31.94,1.1699999999999982,1.1699999999999982,33.014,33.93,32.13,1.7999999999999972,1.7999999999999972,320968,428116,189203,238913,238913
2016-01-31,33.888,34.86,33.13,1.7299999999999969,0.7600000000000051,34.102,35.4,33.17,2.229999999999997,0.5900000000000034,32.958,33.48,31.95,1.5299999999999976,0.1599999999999966,33.392,34.41,32.43,1.9799999999999969,0.020000000000003126,415657,830770,202548,628222,97322
2016-02-07,32.11,34.88,28.61,6.270000000000003,-4.640000000000001,32.796,34.99,29.75,5.240000000000002,-4.210000000000001,31.087999999999997,33.23,28.02,5.209999999999997,-4.600000000000001,31.806,34.2,28.39,5.810000000000002,-3.9499999999999993,778136,1705163,367778,1337385,293864
2016-02-14,30.2675,30.86,29.98,0.879999999999999,0.129999999999999,30.8625,31.32,30.48,0.8399999999999999,-0.10999999999999943,29.82,30.12,29.55,0.5700000000000003,-0.00999999999999801,30.384999999999998,30.72,30.15,0.5700000000000003,-0.23999999999999844,333247,397361,260774,136587,122520
2016-02-21,30.911666666666665,31.45,30.09,1.3599999999999994,0.28999999999999915,31.301666666666666,31.78,30.73,1.0500000000000007,-0.25,30.403333333333332,31.18,29.5,1.6799999999999997,0.6600000000000001,30.94,31.24,30.29,0.9499999999999993,-0.00999999999999801,281777,461860,165165,296695,-281316
2016-02-28,31.584,32.07,31.2,0.870000000000001,0.870000000000001,32.132,32.8,31.84,0.9599999999999973,0.9599999999999973,31.492,32.0,31.18,0.8200000000000003,0.8200000000000003,31.91,32.74,31.34,1.4000000000000021,1.4000000000000021,268566,405476,181192,224284,97626
2016-03-06,32.312,32.67,31.99,0.6800000000000033,-0.38000000000000256,33.002,33.34,32.65,0.6900000000000048,0.14000000000000057,31.942,32.42,31.41,1.0100000000000016,-0.23000000000000398,32.456,33.14,31.87,1.2699999999999996,0.29999999999999716,186113,216232,150475,65757,-43530
