Date,FL_stock_Open_average,FL_stock_Open_max,FL_stock_Open_min,FL_stock_Open_volatility,FL_stock_Open_change,FL_stock_High_average,FL_stock_High_max,FL_stock_High_min,FL_stock_High_volatility,FL_stock_High_change,FL_stock_Low_average,FL_stock_Low_max,FL_stock_Low_min,FL_stock_Low_volatility,FL_stock_Low_change,FL_stock_Close_average,FL_stock_Close_max,FL_stock_Close_min,FL_stock_Close_volatility,FL_stock_Close_change,FL_stock_Volume_average,FL_stock_Volume_max,FL_stock_Volume_min,FL_stock_Volume_volatility,FL_stock_Volume_change
2016-01-03,64.952,65.58,64.02,1.5600000000000023,0.9900000000000091,66.122,66.96,65.33,1.6299999999999955,0.1700000000000017,64.106,65.36,62.66,2.700000000000003,-1.3900000000000006,64.782,66.23,62.7,3.530000000000001,-2.6099999999999994,2759530,3755894,2045383,1710511,1451471
2016-01-10,62.222,63.43,60.19,3.240000000000002,-2.730000000000004,62.844,63.77,60.98,2.7900000000000063,-2.700000000000003,60.92,62.12,59.01,3.1099999999999994,-2.760000000000005,61.967999999999996,63.37,60.65,2.719999999999999,-1.9699999999999989,2499212,3006625,1652594,1354031,324563
2016-01-17,62.512499999999996,64.96,61.26,3.6999999999999957,3.6999999999999957,64.3125,65.61,62.82,2.789999999999999,1.8599999999999994,61.8025,64.5,59.76,4.740000000000002,3.259999999999998,63.722500000000004,65.2,62.24,2.960000000000001,2.3100000000000023,3607419,5040501,2129331,2911170,-1954248
2016-01-24,66.236,67.65,65.35,2.3000000000000114,2.3000000000000114,67.036,68.5,65.49,3.010000000000005,3.010000000000005,65.592,67.22,64.3,2.9200000000000017,2.9200000000000017,66.238,67.56,64.47,3.0900000000000034,3.0900000000000034,2283244,2603311,1650300,953011,882082
2016-01-31,68.152,69.04,67.35,1.690000000000012,0.3100000000000023,69.084,69.65,68.0,1.6500000000000057,-1.5,67.142,68.7,65.74,2.960000000000008,-1.490000000000009,68.118,69.14,65.81,3.3299999999999983,-3.289999999999992,2328119,2711732,2019394,692338,379484
2016-02-07,64.254,65.39,63.31,2.0799999999999983,-0.7399999999999949,65.17399999999999,66.11,64.46,1.6500000000000057,0.6700000000000017,63.336,64.02,62.73,1.2899999999999991,0.8999999999999986,64.41,65.95,63.64,2.3100000000000023,1.4399999999999977,2013370,2606045,1604972,1001073,-1001073
2016-02-14,67.1875,67.96,66.5,1.4599999999999937,-0.10999999999999943,67.965,68.27,67.76,0.5099999999999909,-0.269999999999996,66.2175,66.76,65.65,1.1099999999999994,-0.5499999999999972,67.46000000000001,67.68,67.0,0.6800000000000068,-0.18000000000000682,2087958,2655706,1764887,890819,890819
2016-02-21,67.048,68.22,65.76,2.4599999999999937,-2.4599999999999937,67.696,68.45,66.85,1.6000000000000085,-1.6000000000000085,65.364,67.04,63.78,3.260000000000005,-3.260000000000005,66.28,67.25,64.14,3.1099999999999994,-3.1099999999999994,4875863,8698771,2052933,6645838,6645838
2016-02-28,63.436,64.14,62.58,1.5600000000000023,-0.8999999999999986,63.866,64.47,63.46,1.009999999999998,-1.009999999999998,62.472,63.28,62.02,1.259999999999998,-0.25,63.162,63.6,62.5,1.1000000000000014,0.5,3685783,6851168,2461199,4389969,-4058266
2016-03-06,62.928,63.66,62.06,1.5999999999999943,1.1999999999999957,63.972,64.45,63.48,0.970000000000006,0.759999999999998,62.548,63.33,62.03,1.2999999999999972,1.2800000000000011,63.206,64.14,62.36,1.7800000000000011,1.7800000000000011,2074419,3225300,1597753,1627547,-355852
