Date,PNRStock_Open_average,PNRStock_Open_max,PNRStock_Open_min,PNRStock_Open_volatility,PNRStock_Open_change,PNRStock_High_average,PNRStock_High_max,PNRStock_High_min,PNRStock_High_volatility,PNRStock_High_change,PNRStock_Low_average,PNRStock_Low_max,PNRStock_Low_min,PNRStock_Low_volatility,PNRStock_Low_change,PNRStock_Close_average,PNRStock_Close_max,PNRStock_Close_min,PNRStock_Close_volatility,PNRStock_Close_change,PNRStock_Volume_average,PNRStock_Volume_max,PNRStock_Volume_min,PNRStock_Volume_volatility,PNRStock_Volume_change
2016-01-03,47.824,49.18,46.67,2.509999999999998,-1.8599999999999994,48.338,49.56,46.99,2.5700000000000003,-2.3599999999999994,47.089999999999996,48.23,45.58,2.6499999999999986,-2.6000000000000014,47.6,49.28,45.64,3.6400000000000006,-3.6400000000000006,1563262,2436553,787582,1648971,610213
2016-01-10,45.644,46.34,44.27,2.0700000000000003,-1.8999999999999986,46.118,47.0,45.05,1.9500000000000028,-1.230000000000004,44.674,45.08,43.99,1.0899999999999963,-0.8399999999999963,45.364,46.12,44.62,1.5,-0.8800000000000026,1788340,2038399,1617772,420627,127784
2016-01-17,44.0175,45.33,43.22,2.1099999999999994,-1.0700000000000003,44.56,45.76,43.52,2.239999999999995,-0.4899999999999949,42.855000000000004,43.54,42.0,1.5399999999999991,-0.17999999999999972,43.6375,44.1,42.99,1.1099999999999994,0.020000000000003126,1924079,2348040,1089056,1258984,914445
2016-01-24,44.918,46.1,43.99,2.1099999999999994,1.7199999999999989,45.932,47.13,44.4,2.730000000000004,2.730000000000004,44.414,45.47,43.51,1.9600000000000009,1.9600000000000009,45.32,47.12,43.58,3.539999999999999,3.539999999999999,1818283,2168370,1641445,526925,224398
2016-01-31,45.87,46.57,45.23,1.3400000000000034,-0.00999999999999801,46.762,48.1,45.54,2.5600000000000023,0.02999999999999403,44.994,45.95,43.7,2.25,-0.17999999999999972,45.948,46.81,44.6,2.210000000000001,-0.38000000000000256,2236263,3015705,1525259,1490446,398944
2016-02-07,44.296,45.73,42.19,3.539999999999999,-2.009999999999998,45.15,46.17,43.55,2.6200000000000045,-1.0499999999999972,43.488,44.88,41.57,3.3100000000000023,-1.4399999999999977,44.238,45.63,42.88,2.75,-1.230000000000004,2237516,2895799,1050093,1845706,-1845706
2016-02-14,46.685,47.87,44.9,2.969999999999999,2.969999999999999,47.6,48.52,45.97,2.5500000000000043,2.3200000000000003,46.2775,47.51,44.56,2.9499999999999957,2.9499999999999957,47.3775,48.27,45.74,2.530000000000001,2.269999999999996,2097101,2717375,1281240,1436135,-632105
2016-02-21,48.192,48.85,47.23,1.6200000000000045,-0.5799999999999983,48.834,49.59,47.96,1.6300000000000026,-0.720000000000006,47.494,48.73,46.51,2.219999999999999,-0.7899999999999991,48.238,49.13,47.74,1.3900000000000006,-0.5900000000000034,1101939,1367958,834887,533071,219121
2016-02-28,49.480000000000004,50.81,48.27,2.539999999999999,2.0800000000000054,50.246,51.25,48.93,2.3200000000000003,2.3200000000000003,48.954,50.24,47.71,2.530000000000001,2.519999999999996,49.78,50.88,47.71,3.1700000000000017,2.8299999999999983,1446295,2076535,885794,1190741,1190741
2016-03-06,50.432,51.17,50.14,1.0300000000000011,-0.18999999999999773,51.136,52.06,50.54,1.5200000000000031,-1.2700000000000031,49.674,50.25,48.87,1.3800000000000026,-0.6000000000000014,50.378,51.88,49.48,2.4000000000000057,-1.480000000000004,1192276,1443177,995073,448104,399819
