Date,NATStock_Open_average,NATStock_Open_max,NATStock_Open_min,NATStock_Open_volatility,NATStock_Open_change,NATStock_High_average,NATStock_High_max,NATStock_High_min,NATStock_High_volatility,NATStock_High_change,NATStock_Low_average,NATStock_Low_max,NATStock_Low_min,NATStock_Low_volatility,NATStock_Low_change,NATStock_Close_average,NATStock_Close_max,NATStock_Close_min,NATStock_Close_volatility,NATStock_Close_change,NATStock_Volume_average,NATStock_Volume_max,NATStock_Volume_min,NATStock_Volume_volatility,NATStock_Volume_change
2016-01-03,14.99,15.3,14.8,0.5,-0.47000000000000064,15.232,15.57,14.96,0.6099999999999994,-0.5700000000000003,14.741999999999999,15.04,14.57,0.46999999999999886,-0.46999999999999886,14.918,15.14,14.65,0.4900000000000002,-0.4900000000000002,1446623,1806095,1269922,536173,-148972
2016-01-10,13.870000000000001,14.65,13.01,1.6400000000000006,-1.6400000000000006,13.934,14.77,13.12,1.6500000000000004,-1.6500000000000004,13.07,13.62,12.75,0.8699999999999992,-0.8699999999999992,13.414,13.96,13.03,0.9300000000000015,-0.9300000000000015,2704254,3330030,2105055,1224975,35969
2016-01-17,13.42,14.01,13.08,0.9299999999999997,0.8599999999999994,13.8275,14.24,13.45,0.7900000000000009,0.7900000000000009,13.1975,13.62,12.75,0.8699999999999992,0.5499999999999989,13.612499999999999,13.86,13.36,0.5,0.5,1994105,2627035,1262185,1364850,-113090
2016-01-24,12.962,13.42,12.7,0.7200000000000006,-0.7200000000000006,13.144,13.57,12.82,0.75,-0.5500000000000007,12.66,12.88,12.5,0.3800000000000008,-0.21000000000000085,12.774000000000001,13.08,12.52,0.5600000000000005,-0.129999999999999,1683630,2060545,1091977,968568,295106
2016-01-31,12.15,12.6,11.65,0.9499999999999993,-0.9499999999999993,12.25,12.69,11.71,0.9799999999999986,-0.9799999999999986,11.628,12.3,11.23,1.0700000000000003,-1.0700000000000003,11.92,12.62,11.25,1.3699999999999992,-1.3699999999999992,1925711,2454738,1452851,1001887,569789
2016-02-07,11.25,11.86,10.69,1.17,0.9000000000000004,12.08,12.89,11.32,1.5700000000000003,-0.33000000000000007,10.792,11.41,9.94,1.4700000000000006,1.4700000000000006,11.6,12.42,10.98,1.4399999999999995,0.47000000000000064,4774085,11513279,2512496,9000783,-8565333
2016-02-14,13.135,13.5,12.63,0.8699999999999992,0.379999999999999,13.515,13.88,13.01,0.870000000000001,-0.5400000000000009,12.8825,13.28,12.6,0.6799999999999997,0.030000000000001137,13.17,13.5,12.85,0.6500000000000004,-0.3600000000000012,1832007,2509864,1265010,1244854,-1243296
2016-02-21,13.254,13.7,12.89,0.8099999999999987,0.8099999999999987,13.623999999999999,14.07,13.28,0.7900000000000009,0.6600000000000001,13.008,13.31,12.68,0.6300000000000008,0.4900000000000002,13.468,13.86,13.09,0.7699999999999996,0.5800000000000001,1175957,1806153,830832,975321,-441317
2016-02-28,13.594,13.97,13.26,0.7100000000000009,-0.4399999999999995,13.866,14.35,13.43,0.9199999999999999,-0.3100000000000005,13.292,13.78,12.81,0.9699999999999989,-0.379999999999999,13.514,13.82,13.26,0.5600000000000005,-0.040000000000000924,1583823,2194215,705514,1488701,-96625
2016-03-06,13.466,13.7,13.08,0.6199999999999992,0.0,13.768,14.03,13.46,0.5699999999999985,0.2599999999999998,13.224,13.67,13.0,0.6699999999999999,0.34999999999999964,13.466,13.87,13.05,0.8199999999999985,0.4299999999999997,1695801,3057130,969683,2087447,-98662
2016-03-13,14.174,14.7,13.86,0.8399999999999999,0.8399999999999999,14.488,14.82,14.2,0.620000000000001,0.47000000000000064,14.02,14.52,13.67,0.8499999999999996,0.8499999999999996,14.364,14.69,13.91,0.7799999999999994,0.41000000000000014,1358373,1883477,1008168,875309,418147
2016-03-20,14.365,14.65,13.67,0.9800000000000004,-0.9800000000000004,14.64,14.8,14.3,0.5,-0.48999999999999844,13.965,14.5,13.28,1.2200000000000006,-1.1500000000000004,14.3475,14.64,13.83,0.8100000000000005,-0.3600000000000012,1339628,2198049,935761,1262288,48662
2016-03-27,14.15,14.31,14.0,0.3100000000000005,-0.27999999999999936,14.302,14.46,14.1,0.3600000000000012,-0.21000000000000085,13.928,14.05,13.81,0.2400000000000002,0.11999999999999922,14.094,14.23,14.02,0.21000000000000085,-0.019999999999999574,818377,953171,653115,300056,-271730
2016-04-03,13.934,14.09,13.67,0.41999999999999993,0.129999999999999,14.082,14.19,14.03,0.16000000000000014,0.16000000000000014,13.796,13.95,13.65,0.29999999999999893,0.27999999999999936,13.946,14.05,13.76,0.2900000000000009,0.2900000000000009,819205,1075743,707843,367900,-367900
2016-04-10,14.282,14.5,14.09,0.41000000000000014,0.41000000000000014,14.508,14.67,14.39,0.27999999999999936,0.10999999999999943,14.192,14.4,14.03,0.370000000000001,0.3100000000000005,14.336,14.5,14.19,0.3100000000000005,0.22000000000000064,1070901,1288937,840583,448354,-170965
2016-04-17,14.734,15.02,14.4,0.6199999999999992,0.33999999999999986,14.896,15.05,14.72,0.33000000000000007,0.10999999999999943,14.58,14.75,14.33,0.41999999999999993,0.16999999999999993,14.778,15.01,14.6,0.41000000000000014,0.019999999999999574,1247784,1636513,1043350,593163,284049
2016-04-24,14.968,15.14,14.67,0.47000000000000064,0.47000000000000064,15.212,15.42,15.05,0.3699999999999992,0.3699999999999992,14.872,15.01,14.58,0.4299999999999997,0.4299999999999997,15.076,15.41,14.81,0.5999999999999996,0.5999999999999996,1390758,2021266,998100,1023166,313705
