Date,HCAStock_Open_average,HCAStock_Open_max,HCAStock_Open_min,HCAStock_Open_volatility,HCAStock_Open_change,HCAStock_High_average,HCAStock_High_max,HCAStock_High_min,HCAStock_High_volatility,HCAStock_High_change,HCAStock_Low_average,HCAStock_Low_max,HCAStock_Low_min,HCAStock_Low_volatility,HCAStock_Low_change,HCAStock_Close_average,HCAStock_Close_max,HCAStock_Close_min,HCAStock_Close_volatility,HCAStock_Close_change,HCAStock_Volume_average,HCAStock_Volume_max,HCAStock_Volume_min,HCAStock_Volume_volatility,HCAStock_Volume_change
2016-01-03,65.472,66.56,64.48,2.0799999999999983,-1.2099999999999937,66.19,67.0,65.51,1.4899999999999949,-0.8100000000000023,64.646,65.79,63.6,2.190000000000005,-1.4399999999999906,65.45400000000001,66.44,64.27,2.1700000000000017,-2.0200000000000102,4163431,4443732,3866755,576977,-201421
2016-01-10,66.514,68.7,63.7,5.0,-5.0,67.666,69.46,65.37,4.089999999999989,-4.089999999999989,64.818,67.35,63.09,4.259999999999991,-4.259999999999991,65.764,67.83,64.27,3.5600000000000023,-3.5600000000000023,6363871,8485944,5089371,3396573,-2129424
2016-01-17,63.7975,64.94,62.44,2.5,-0.12000000000000455,65.355,66.96,63.54,3.4199999999999946,1.4299999999999926,62.3975,64.68,60.07,4.6100000000000065,2.210000000000008,64.0375,65.82,62.83,2.989999999999995,2.3499999999999943,4386303,4933496,3592030,1341466,-462935
2016-01-24,67.04,68.79,65.72,3.0700000000000074,2.25,68.828,71.27,66.47,4.799999999999997,4.799999999999997,66.346,67.75,65.35,2.4000000000000057,2.4000000000000057,67.42,69.58,65.58,4.0,4.0,4426543,7218028,2193546,5024482,5024482
2016-01-31,70.582,72.58,69.45,3.1299999999999955,0.6799999999999926,71.752,72.71,70.89,1.8199999999999932,-0.3100000000000023,69.096,69.88,68.59,1.289999999999992,-0.38000000000000966,70.5,71.96,69.19,2.769999999999996,-1.8299999999999983,4277476,5208837,3241156,1967681,-1743786
2016-02-07,66.336,68.36,64.5,3.8599999999999994,-3.8599999999999994,67.514,68.51,66.11,2.4000000000000057,-2.3200000000000074,65.388,66.71,64.11,2.5999999999999943,-1.8900000000000006,66.166,67.3,64.25,3.049999999999997,-0.7599999999999909,3332829,4256770,2468512,1788258,-616027
2016-02-14,66.285,67.48,64.06,3.4200000000000017,3.4200000000000017,67.395,68.22,65.69,2.530000000000001,2.3299999999999983,65.60249999999999,66.91,63.87,3.039999999999999,2.1600000000000037,66.94749999999999,67.62,65.6,2.0200000000000102,2.0200000000000102,3566532,4123842,3089681,1034161,-211490
2016-02-21,69.554,70.43,68.09,2.3400000000000034,2.1099999999999994,70.738,71.82,70.18,1.6399999999999864,1.6399999999999864,68.928,69.88,68.0,1.8799999999999955,1.8799999999999955,70.074,70.44,69.84,0.5999999999999943,0.4899999999999949,3146027,3870817,2275484,1595333,463799
2016-02-28,70.934,72.96,69.67,3.289999999999992,2.6799999999999926,72.038,74.21,70.54,3.6699999999999875,3.6699999999999875,70.43599999999999,72.46,69.19,3.269999999999996,3.269999999999996,71.446,73.0,69.21,3.7900000000000063,3.7900000000000063,3262073,3851272,2078439,1772833,271985
2016-03-06,72.422,72.9,71.85,1.0500000000000114,0.39000000000000057,73.482,75.06,72.37,2.6899999999999977,1.6599999999999966,71.774,72.79,71.03,1.7600000000000051,0.7700000000000102,72.768,74.95,71.49,3.460000000000008,2.010000000000005,2911074,3764116,2364539,1399577,1291200
