Date,OSG_stock_Open_average,OSG_stock_Open_max,OSG_stock_Open_min,OSG_stock_Open_volatility,OSG_stock_Open_change,OSG_stock_High_average,OSG_stock_High_max,OSG_stock_High_min,OSG_stock_High_volatility,OSG_stock_High_change,OSG_stock_Low_average,OSG_stock_Low_max,OSG_stock_Low_min,OSG_stock_Low_volatility,OSG_stock_Low_change,OSG_stock_Close_average,OSG_stock_Close_max,OSG_stock_Close_min,OSG_stock_Close_volatility,OSG_stock_Close_change,OSG_stock_Volume_average,OSG_stock_Volume_max,OSG_stock_Volume_min,OSG_stock_Volume_volatility,OSG_stock_Volume_change
2016-07-03,11.0375,11.55,10.4,1.1500000000000004,0.5500000000000007,11.4125,11.96,11.02,0.9400000000000013,0.9400000000000013,10.754999999999999,11.55,10.08,1.4700000000000006,1.200000000000001,11.2275,11.91,10.49,1.42,1.42,373858,645966,206268,439698,51720
2016-07-10,11.762,12.0,11.6,0.40000000000000036,-0.3000000000000007,11.836,12.0,11.65,0.34999999999999964,-0.11999999999999922,11.598,11.75,11.47,0.27999999999999936,-0.08000000000000007,11.686,11.85,11.54,0.3100000000000005,-0.019999999999999574,254219,395389,136500,258889,-98635
2016-07-17,12.358,12.9,11.78,1.120000000000001,1.120000000000001,12.8272,13.123,12.51,0.6129999999999995,0.37299999999999933,12.29,12.85,11.78,1.0700000000000003,1.0700000000000003,12.704,13.09,12.3,0.7899999999999991,0.47000000000000064,233672,397256,120062,277194,-267488
2016-07-24,12.758000000000001,13.1,12.39,0.7099999999999991,-0.7099999999999991,12.8682,13.15,12.72,0.4299999999999997,-0.2900000000000009,12.531,12.78,12.28,0.5,-0.46999999999999886,12.696,12.81,12.43,0.3800000000000008,-0.02000000000000135,199966,266437,151942,114495,26089
2016-07-31,12.642,12.85,12.37,0.4800000000000004,-0.20999999999999908,12.792,12.89,12.69,0.20000000000000107,-0.030000000000001137,12.402000000000001,12.58,12.27,0.3100000000000005,-0.019999999999999574,12.632,12.76,12.41,0.34999999999999964,0.08999999999999986,164187,186688,124224,62464,-35291
2016-08-07,11.822,12.86,10.59,2.2699999999999996,-2.2699999999999996,11.856,13.03,10.59,2.4399999999999995,-2.4399999999999995,11.245,12.64,10.265,2.375,-2.375,11.356,12.77,10.5,2.2699999999999996,-2.2699999999999996,153377,201259,103140,98119,41126
2016-08-14,10.888,11.08,10.6,0.4800000000000004,0.14000000000000057,10.98,11.11,10.81,0.29999999999999893,-0.10999999999999943,10.694,10.92,10.51,0.41000000000000014,0.08999999999999986,10.844,10.98,10.67,0.3100000000000005,-0.2400000000000002,161503,219806,96858,122948,-85414
2016-08-21,10.772,10.89,10.62,0.27000000000000135,0.13000000000000078,10.826,10.93,10.76,0.16999999999999993,0.16999999999999993,10.676,10.82,10.6,0.22000000000000064,0.22000000000000064,10.766,10.91,10.64,0.2699999999999996,0.2699999999999996,192378,304704,73599,231105,231105
2016-08-28,10.814,11.02,10.27,0.75,-0.6799999999999997,10.924,11.1,10.58,0.5199999999999996,-0.39000000000000057,10.562,10.86,10.11,0.75,-0.5600000000000005,10.684,11.05,10.19,0.8600000000000012,-0.3000000000000007,946381,2814191,157865,2656326,-461582
2016-09-04,10.879999999999999,11.03,10.59,0.4399999999999995,0.34999999999999964,11.030000000000001,11.09,10.97,0.11999999999999922,0.03999999999999915,10.76,10.96,10.51,0.45000000000000107,0.10999999999999943,10.9225,11.05,10.67,0.3800000000000008,-0.2900000000000009,491234,765798,245362,520436,-520436
2016-09-11,10.934,11.16,10.62,0.5400000000000009,0.5400000000000009,11.123,11.5,10.965,0.5350000000000001,0.5350000000000001,10.83,11.1,10.62,0.4800000000000004,0.4800000000000004,11.068,11.44,10.89,0.5499999999999989,0.5299999999999994,845038,2428702,394334,2034368,2018146
2016-09-18,11.392,11.5,11.26,0.2400000000000002,-0.11999999999999922,11.4716,11.57,11.39,0.17999999999999972,-0.12199999999999989,11.304,11.42,11.23,0.1899999999999995,-0.11999999999999922,11.36,11.43,11.26,0.16999999999999993,-0.11999999999999922,523709,973818,316966,656852,124674
2016-09-25,10.962,11.26,10.5,0.7599999999999998,-0.7599999999999998,11.015,11.26,10.605,0.6549999999999994,-0.6549999999999994,10.683,11.13,10.26,0.870000000000001,-0.870000000000001,10.834,11.17,10.51,0.6600000000000001,-0.5999999999999996,327430,451830,259888,191942,85327
2016-10-02,10.564,10.69,10.5,0.1899999999999995,0.16999999999999993,10.66,10.75,10.52,0.23000000000000043,0.23000000000000043,10.434,10.6,10.29,0.3100000000000005,0.1800000000000015,10.542,10.7,10.41,0.28999999999999915,0.08000000000000007,242937,375207,160963,214244,152095
2016-10-09,10.238,10.49,9.95,0.5400000000000009,-0.5,10.3528,10.705,10.06,0.6449999999999996,-0.5950000000000006,10.019,10.45,9.68,0.7699999999999996,-0.6449999999999996,10.152,10.49,9.85,0.6400000000000006,-0.6400000000000006,280130,433073,173416,259657,99464
2016-10-16,9.91,10.01,9.81,0.1999999999999993,-0.019999999999999574,9.986,10.1,9.89,0.20999999999999908,-0.03999999999999915,9.819,9.91,9.71,0.1999999999999993,-0.08999999999999986,9.902000000000001,10.0,9.8,0.1999999999999993,-0.10999999999999943,211188,249016,154365,94651,5547
2016-10-23,9.378,9.82,9.16,0.6600000000000001,-0.6600000000000001,9.466,9.85,9.17,0.6799999999999997,-0.6799999999999997,9.17,9.32,8.94,0.3800000000000008,-0.3800000000000008,9.232,9.4,8.98,0.41999999999999993,-0.41999999999999993,238396,383468,154013,229455,-136596
2016-10-30,8.664,9.0,8.37,0.6300000000000008,-0.6300000000000008,8.784,9.15,8.49,0.6600000000000001,-0.6600000000000001,8.446,8.75,8.1,0.6500000000000004,-0.6500000000000004,8.494,8.76,8.15,0.6099999999999994,-0.6099999999999994,326389,763845,190227,573618,570083
2016-11-06,8.3,8.51,8.08,0.4299999999999997,0.2699999999999996,8.575,9.1,8.32,0.7799999999999994,0.7799999999999994,8.202,8.47,8.05,0.41999999999999993,0.3000000000000007,8.49,9.05,8.21,0.8399999999999999,0.8399999999999999,536006,672542,405111,267431,-134516
2016-11-13,8.818,9.15,8.16,0.9900000000000002,-0.9599999999999991,9.007,9.37,8.27,1.0999999999999996,-1.0999999999999996,8.4514,9.06,7.84,1.2200000000000006,-1.2200000000000006,8.496,9.14,7.86,1.2800000000000002,-1.2800000000000002,831181,1324524,454553,869971,380745
2016-11-20,2.8215,2.84,2.801,0.0389999999999997,0.017999999999999794,2.8682499999999997,2.8789999999999996,2.8539999999999996,0.02499999999999991,0.007000000000000561,2.8055,2.822,2.787,0.03500000000000014,0.03200000000000003,2.8295000000000003,2.833,2.826,0.007000000000000117,0.007000000000000117,393077,595552,203437,392115,-392115
2016-11-27,2.8502,2.95,2.819,0.13100000000000023,0.12400000000000011,2.9802,3.23,2.842,0.3879999999999999,0.31899999999999995,2.7800000000000002,2.95,2.685,0.2650000000000001,0.13800000000000034,2.873,3.06,2.73,0.33000000000000007,0.21300000000000008,1391958,2417694,545262,1872432,1728336
2016-12-04,3.294,3.54,3.1,0.43999999999999995,0.43999999999999995,3.565,3.955,3.29,0.665,0.665,3.2439999999999998,3.54,3.03,0.5100000000000002,0.5100000000000002,3.458,3.93,3.16,0.77,0.77,1458322,2068995,937855,1131140,-28587
2016-12-11,3.8240000000000003,3.93,3.72,0.20999999999999996,-0.18999999999999995,3.92,4.1,3.76,0.33999999999999986,-0.19999999999999973,3.709,3.82,3.55,0.27,-0.09999999999999964,3.802,3.94,3.7,0.23999999999999977,-0.08000000000000007,1120729,1928017,585963,1342054,589627
2016-12-18,3.848,3.9,3.75,0.1499999999999999,0.040000000000000036,3.95,4.05,3.86,0.18999999999999995,0.06999999999999984,3.786,3.85,3.72,0.1299999999999999,0.07999999999999963,3.858,3.91,3.75,0.16000000000000014,0.16000000000000014,571106,808191,318894,489297,-290283
2016-12-25,3.8725,3.95,3.8,0.15000000000000036,-0.1200000000000001,3.91725,3.97,3.872,0.09800000000000031,-0.09800000000000031,3.79625,3.83,3.77,0.06000000000000005,-0.06000000000000005,3.8475,3.91,3.81,0.10000000000000009,-0.08000000000000007,262563,368045,218294,149751,-134449
2017-01-01,4.16,4.39,3.87,0.5199999999999996,0.5199999999999996,4.365,4.53,4.15,0.3799999999999999,0.3799999999999999,4.1275,4.28,3.87,0.41000000000000014,0.41000000000000014,4.3175,4.48,4.12,0.3600000000000003,0.3600000000000003,1180195,1697905,422956,1274949,-747917
2017-01-08,4.594,4.81,4.44,0.3699999999999992,0.29000000000000004,4.7122,4.95,4.52,0.4300000000000006,0.41500000000000004,4.5052,4.79,4.316,0.4740000000000002,0.4740000000000002,4.644,4.82,4.41,0.41000000000000014,0.41000000000000014,433499,691963,250442,441521,-222745
2017-01-15,4.93,5.06,4.81,0.25,0.25,5.1274999999999995,5.54,4.93,0.6100000000000003,0.6100000000000003,4.87875,5.06,4.73,0.3299999999999992,0.3299999999999992,5.0925,5.45,4.92,0.5300000000000002,0.5300000000000002,735719,1352575,277749,1074826,920504
2017-01-22,5.482,5.57,5.4,0.16999999999999993,0.010000000000000675,5.585999999999999,5.66,5.52,0.14000000000000057,-0.10000000000000053,5.367,5.49,5.18,0.3100000000000005,0.20999999999999996,5.472,5.53,5.4,0.1299999999999999,0.05999999999999961,443301,925111,205352,719759,-719759
2017-01-29,5.086,5.41,4.89,0.5200000000000005,-0.41000000000000014,5.236,5.41,5.09,0.3200000000000003,-0.1200000000000001,4.86,4.98,4.58,0.40000000000000036,0.07000000000000028,5.062,5.29,4.91,0.3799999999999999,0.29000000000000004,612493,902178,425573,476605,-419555
2017-02-05,5.126,5.32,4.97,0.35000000000000053,-0.3000000000000007,5.174,5.36,5.04,0.3200000000000003,-0.28000000000000025,4.987,5.215,4.81,0.40500000000000025,-0.40500000000000025,5.05,5.26,4.91,0.34999999999999964,-0.34999999999999964,340159,419892,211271,208621,-8039
2017-02-12,5.03,5.2,4.91,0.29000000000000004,0.17999999999999972,5.1216,5.22,5.023,0.19700000000000006,0.08700000000000063,4.95,5.03,4.83,0.20000000000000018,0.15000000000000036,5.054,5.18,4.92,0.2599999999999998,0.09999999999999964,311080,430016,197193,232823,-67462
2017-02-19,5.0,5.05,4.89,0.16000000000000014,-0.16000000000000014,5.093999999999999,5.196000000000001,5.06,0.136000000000001,-0.136000000000001,4.875,4.96,4.77,0.1900000000000004,-0.1900000000000004,4.9925,5.03,4.93,0.10000000000000053,-0.020000000000000462,557578,644037,440445,203592,138320
2017-02-26,4.948,5.07,4.79,0.28000000000000025,-0.1900000000000004,5.008,5.12,4.8,0.3200000000000003,-0.3200000000000003,4.7620000000000005,4.99,4.37,0.6200000000000001,-0.5499999999999998,4.816,5.09,4.37,0.7199999999999998,-0.7199999999999998,1228403,3086624,522035,2564589,-276088
2017-03-05,4.368,4.5,4.22,0.28000000000000025,0.07000000000000028,4.4799999999999995,4.56,4.33,0.22999999999999954,0.11999999999999922,4.2226,4.435,3.89,0.5449999999999995,0.2569999999999997,4.396,4.54,4.27,0.27000000000000046,0.27000000000000046,684367,1137288,457082,680206,-124059
2017-03-12,4.41,4.57,4.28,0.29000000000000004,-0.29000000000000004,4.458,4.58,4.36,0.21999999999999975,-0.1299999999999999,4.308,4.49,4.25,0.2400000000000002,-0.23000000000000043,4.364,4.51,4.3,0.20999999999999996,-0.16000000000000014,519371,677157,355239,321918,89561
2017-03-19,4.196,4.35,4.02,0.33000000000000007,-0.33000000000000007,4.236,4.37,4.08,0.29000000000000004,-0.29000000000000004,4.05,4.18,3.93,0.24999999999999956,-0.16000000000000014,4.134,4.33,4.03,0.2999999999999998,-0.2999999999999998,429579,614202,220334,393868,-253073
2017-03-26,3.982,4.03,3.91,0.1200000000000001,0.03000000000000025,4.031,4.06,4.01,0.04999999999999982,0.03000000000000025,3.909,4.0,3.82,0.18000000000000016,-0.050000000000000266,3.96,4.05,3.86,0.18999999999999995,-0.040000000000000036,343589,397536,216877,180659,-47183
2017-04-02,3.666,3.84,3.42,0.41999999999999993,-0.25,3.754,3.94,3.59,0.3500000000000001,-0.3500000000000001,3.5140000000000002,3.74,3.32,0.4200000000000004,-0.27,3.596,3.83,3.43,0.3999999999999999,-0.33000000000000007,1324922,3230108,677306,2552802,2516180
2017-04-09,3.5975,3.66,3.53,0.13000000000000034,0.040000000000000036,3.70375,3.76,3.635,0.125,-0.08500000000000041,3.5324999999999998,3.56,3.5,0.06000000000000005,0.020000000000000018,3.5925000000000002,3.66,3.55,0.11000000000000032,-0.050000000000000266,561089,735735,393790,341945,-341945
2017-04-16,3.592,3.67,3.53,0.14000000000000012,0.1200000000000001,3.665,3.76,3.57,0.18999999999999995,0.18999999999999995,3.54,3.63,3.48,0.1499999999999999,0.1499999999999999,3.622,3.74,3.55,0.1900000000000004,0.1900000000000004,380726,411554,353586,57968,33504
2017-04-23,3.742,3.81,3.66,0.1499999999999999,-0.11999999999999966,3.7996,3.9,3.66,0.23999999999999977,-0.16999999999999993,3.648,3.71,3.58,0.1299999999999999,-0.1299999999999999,3.712,3.79,3.64,0.1499999999999999,-0.1499999999999999,386695,508647,184691,323956,37007
2017-04-30,3.456,3.67,3.33,0.33999999999999986,-0.2999999999999998,3.49,3.67,3.39,0.2799999999999998,-0.25,3.314,3.51,3.21,0.2999999999999998,-0.23999999999999977,3.39,3.53,3.29,0.23999999999999977,-0.23999999999999977,447653,726592,327812,398780,-99958
2017-05-07,3.296,3.41,3.25,0.16000000000000014,0.020000000000000018,3.3878,3.49,3.28,0.2100000000000004,0.16999999999999993,3.178,3.23,3.09,0.14000000000000012,-0.009999999999999787,3.306,3.43,3.23,0.20000000000000018,0.10999999999999988,550568,823410,303662,519748,420400
2017-05-14,3.292,3.38,3.22,0.1599999999999997,-0.10999999999999988,3.364,3.4,3.32,0.08000000000000007,-0.009999999999999787,3.203,3.27,3.16,0.10999999999999988,0.06499999999999995,3.29,3.31,3.26,0.050000000000000266,0.020000000000000018,551905,818002,379081,438921,-438921
2017-05-21,3.2319999999999998,3.32,3.03,0.29000000000000004,-0.27,3.306,3.41,3.16,0.25,-0.25,3.147,3.28,2.97,0.3099999999999996,-0.3099999999999996,3.194,3.32,3.04,0.2799999999999998,-0.20999999999999996,397725,540060,242714,297346,134358
2017-05-28,2.8625,3.11,2.64,0.46999999999999975,-0.3500000000000001,2.95,3.11,2.82,0.29000000000000004,-0.29000000000000004,2.685,2.9,2.6,0.2999999999999998,-0.27,2.7475,2.92,2.64,0.2799999999999998,-0.27,1133167,2323996,570559,1753437,247216
2017-06-04,2.626,2.69,2.51,0.18000000000000016,0.040000000000000036,2.7520000000000002,2.82,2.71,0.10999999999999988,0.10999999999999988,2.518,2.62,2.4,0.2200000000000002,0.020000000000000018,2.638,2.72,2.51,0.2100000000000004,0.1200000000000001,853827,1392192,490389,901803,-695803
2017-06-11,2.63,2.76,2.43,0.3299999999999996,-0.3299999999999996,2.73,2.84,2.6,0.23999999999999977,-0.23999999999999977,2.5260000000000002,2.68,2.38,0.30000000000000027,-0.30000000000000027,2.598,2.69,2.44,0.25,-0.10000000000000009,824996,1405604,354217,1051387,678895
2017-06-18,2.5140000000000002,2.62,2.36,0.26000000000000023,-0.2200000000000002,2.589,2.665,2.43,0.23499999999999988,-0.20999999999999996,2.416,2.52,2.3,0.2200000000000002,-0.18000000000000016,2.486,2.64,2.37,0.27,-0.20999999999999996,658763,1344358,381357,963001,704615
2017-06-25,2.59,2.85,2.37,0.48,0.23999999999999977,2.766,2.9,2.64,0.2599999999999998,0.10999999999999988,2.51,2.58,2.33,0.25,0.25,2.64,2.84,2.55,0.29000000000000004,0.08000000000000007,815857,1753624,267166,1486458,107345
2017-07-02,2.6125,2.79,2.46,0.33000000000000007,-0.18000000000000016,2.695,2.8,2.59,0.20999999999999996,-0.20999999999999996,2.4675000000000002,2.63,2.36,0.27,-0.1599999999999997,2.585,2.79,2.46,0.33000000000000007,-0.22999999999999998,539661,1052585,195927,856658,125686
2017-07-09,2.646,2.8,2.54,0.2599999999999998,0.2599999999999998,2.751,2.89,2.63,0.26000000000000023,0.26000000000000023,2.623,2.795,2.49,0.3049999999999997,0.3049999999999997,2.706,2.83,2.6,0.22999999999999998,0.22999999999999998,412687,847960,189378,658582,95805
2017-07-16,2.85,2.9,2.79,0.10999999999999988,0.06000000000000005,2.935,2.96,2.87,0.08999999999999986,-0.06999999999999984,2.757,2.78,2.72,0.05999999999999961,-0.029999999999999805,2.844,2.92,2.78,0.14000000000000012,-0.1200000000000001,575246,1172769,236701,936068,192340
2017-07-23,2.75,2.78,2.72,0.05999999999999961,-0.009999999999999787,2.826,2.9,2.79,0.10999999999999988,0.10000000000000009,2.701,2.77,2.6,0.16999999999999993,0.16999999999999993,2.776,2.88,2.7,0.17999999999999972,0.17999999999999972,343057,521785,280991,240794,-209602
2017-07-30,2.982,3.06,2.9,0.16000000000000014,0.050000000000000266,3.099,3.14,3.075,0.06499999999999995,-0.020000000000000018,2.923,2.995,2.86,0.13500000000000023,0.07000000000000028,3.0060000000000002,3.08,2.95,0.1299999999999999,-0.06000000000000005,460607,515675,404713,110962,-101833
2017-08-06,2.744,2.99,2.17,0.8200000000000003,-0.8200000000000003,2.831,3.05,2.39,0.6599999999999997,-0.6599999999999997,2.573,2.935,2.17,0.7650000000000001,-0.7200000000000002,2.604,2.96,2.2,0.7599999999999998,-0.7599999999999998,405406,848656,178862,669794,603768
2017-08-13,2.192,2.33,2.05,0.28000000000000025,-0.20000000000000018,2.289,2.4,2.08,0.31999999999999984,-0.31999999999999984,2.085,2.22,1.96,0.26000000000000023,-0.26000000000000023,2.164,2.35,2.05,0.30000000000000027,-0.30000000000000027,502619,748525,333593,414932,152500
2017-08-20,2.028,2.06,2.01,0.050000000000000266,-0.040000000000000036,2.12,2.19,2.08,0.10999999999999988,-0.06000000000000005,1.9989999999999999,2.015,1.98,0.03500000000000014,0.0050000000000003375,2.028,2.06,1.99,0.07000000000000006,0.03000000000000025,538607,737168,398671,338497,78247
2017-08-27,2.224,2.28,2.16,0.11999999999999966,0.11999999999999966,2.318,2.38,2.29,0.08999999999999986,0.08999999999999986,2.18,2.23,2.09,0.14000000000000012,0.14000000000000012,2.262,2.37,2.21,0.16000000000000014,0.1299999999999999,526455,941879,211543,730336,-730336
2017-09-03,2.43,2.48,2.37,0.10999999999999988,0.10999999999999988,2.515,2.54,2.47,0.06999999999999984,0.05999999999999961,2.3575,2.41,2.31,0.10000000000000009,-0.040000000000000036,2.4275,2.49,2.37,0.1200000000000001,-0.009999999999999787,463503,642446,344548,297898,-297898
2017-09-10,2.458,2.56,2.39,0.16999999999999993,0.009999999999999787,2.5598,2.625,2.52,0.10499999999999998,0.0,2.396,2.46,2.35,0.10999999999999988,-0.029999999999999805,2.48,2.53,2.43,0.09999999999999964,0.04999999999999982,440875,776065,207816,568249,456505
2017-09-17,2.562,2.64,2.5,0.14000000000000012,0.14000000000000012,2.656,2.7,2.61,0.0900000000000003,0.0900000000000003,2.475,2.52,2.42,0.10000000000000009,-0.03000000000000025,2.556,2.66,2.44,0.2200000000000002,-0.10999999999999988,564811,811735,388701,423034,382626
2017-09-24,2.558,2.65,2.5,0.1499999999999999,0.020000000000000018,2.657,2.71,2.61,0.10000000000000009,0.03000000000000025,2.51,2.55,2.47,0.07999999999999963,0.029999999999999805,2.592,2.68,2.53,0.15000000000000036,0.08000000000000007,400759,647917,226011,421906,-236058
2017-10-01,2.722,2.83,2.62,0.20999999999999996,0.20999999999999996,2.81,2.88,2.66,0.21999999999999975,0.19999999999999973,2.597,2.72,2.52,0.20000000000000018,0.009999999999999787,2.754,2.85,2.66,0.18999999999999995,0.10999999999999988,595664,820639,239824,580815,-335292
