Date,NKEStock_Open_average,NKEStock_Open_max,NKEStock_Open_min,NKEStock_Open_volatility,NKEStock_Open_change,NKEStock_High_average,NKEStock_High_max,NKEStock_High_min,NKEStock_High_volatility,NKEStock_High_change,NKEStock_Low_average,NKEStock_Low_max,NKEStock_Low_min,NKEStock_Low_volatility,NKEStock_Low_change,NKEStock_Close_average,NKEStock_Close_max,NKEStock_Close_min,NKEStock_Close_volatility,NKEStock_Close_change,NKEStock_Volume_average,NKEStock_Volume_max,NKEStock_Volume_min,NKEStock_Volume_volatility,NKEStock_Volume_change
2016-01-03,60.916,61.72,60.06,1.6599999999999966,-1.0499999999999972,61.717999999999996,62.59,60.79,1.8000000000000043,-1.1199999999999974,60.434,61.72,58.66,3.0600000000000023,-2.200000000000003,60.822,62.38,58.87,3.510000000000005,-2.6500000000000057,9894316,11626813,6551556,5075257,-435560
2016-01-10,59.156,60.53,56.93,3.6000000000000014,-2.039999999999999,59.776,60.82,58.14,2.6799999999999997,-1.8999999999999986,58.128,59.57,56.59,2.979999999999997,-1.9399999999999977,58.868,59.94,57.56,2.3799999999999955,-1.9899999999999949,10651737,12824968,8292167,4532801,-616718
2016-01-17,58.9525,61.29,57.25,4.039999999999999,3.1000000000000014,60.3225,61.47,59.07,2.3999999999999986,2.3999999999999986,58.5175,60.59,56.75,3.8400000000000034,2.9200000000000017,59.7,60.88,58.32,2.5600000000000023,2.5600000000000023,12677550,16234233,8430089,7804144,-1494190
2016-01-24,60.812000000000005,61.2,60.32,0.8800000000000026,0.10999999999999943,61.506,62.16,61.1,1.0599999999999952,0.8599999999999994,60.254,61.2,59.2,2.0,0.5800000000000054,60.92,62.01,59.58,2.4299999999999997,1.3099999999999952,9532915,10475161,8005226,2469935,91743
2016-01-31,61.886,63.02,59.76,3.260000000000005,-1.990000000000002,62.374,63.5,59.84,3.6599999999999966,-3.6299999999999955,60.456,62.31,56.98,5.330000000000005,-4.720000000000006,61.108,63.16,57.17,5.989999999999995,-5.989999999999995,9958277,14415858,7213516,7202342,6168048
2016-02-07,56.194,57.37,54.5,2.8699999999999974,1.269999999999996,57.074,58.18,56.21,1.9699999999999989,1.240000000000002,54.948,55.93,53.64,2.289999999999999,1.8599999999999994,56.11,57.41,55.04,2.3699999999999974,1.3800000000000026,13765483,21214516,10229492,10985024,-10985024
2016-02-14,58.21,58.6,57.57,1.0300000000000011,0.9299999999999997,58.7175,59.31,58.0,1.3100000000000023,1.3100000000000023,57.3825,57.98,56.82,1.1599999999999966,0.8100000000000023,58.4675,59.31,57.79,1.5200000000000031,1.5200000000000031,9532364,10332698,8057969,2274729,2022117
2016-02-21,60.594,62.64,59.65,2.990000000000002,2.990000000000002,61.558,63.49,60.48,3.010000000000005,3.010000000000005,60.29,62.47,59.2,3.269999999999996,3.210000000000001,61.152,62.6,60.17,2.4299999999999997,2.4299999999999997,9367845,11523446,7504589,4018857,-2627344
2016-02-28,62.084,62.52,61.42,1.1000000000000014,-1.0399999999999991,62.482,63.1,61.54,1.5600000000000023,-1.1400000000000006,61.226,61.75,60.38,1.3699999999999974,-1.1999999999999957,61.892,62.92,61.26,1.6600000000000037,-0.3300000000000054,7765703,8465840,7279438,1186402,-441181
2016-03-06,59.502,61.07,58.7,2.3699999999999974,-1.9399999999999977,60.168,61.14,59.04,2.1000000000000014,-0.7000000000000028,58.51,59.13,57.95,1.1799999999999997,0.3400000000000034,59.27,60.08,58.33,1.75,0.8299999999999983,10628266,12829552,8834380,3995172,-3995172
2016-03-13,61.494,63.55,60.19,3.3599999999999994,3.3599999999999994,62.534,63.98,61.33,2.6499999999999986,2.6499999999999986,61.266,62.85,60.1,2.75,2.75,62.048,63.18,60.81,2.3699999999999974,2.1799999999999997,8683465,13192883,6188824,7004059,6102374
2016-03-20,62.942499999999995,64.83,61.33,3.5,-1.4899999999999949,64.08,65.44,62.14,3.299999999999997,-3.1500000000000057,62.46,64.17,61.12,3.0500000000000043,-2.280000000000001,63.4275,64.9,61.65,3.250000000000007,-3.0700000000000003,17766654,26987016,12231325,14755691,-1404091
2016-03-27,61.564,61.99,61.22,0.7700000000000031,-0.35999999999999943,62.15,62.64,61.82,0.8200000000000003,-0.1599999999999966,61.346000000000004,61.77,61.15,0.6200000000000045,-0.10000000000000142,61.586,62.04,61.34,0.6999999999999957,0.25,7881835,8257807,7555272,702535,-343720
2016-04-03,60.246,61.73,59.6,2.1299999999999955,-1.2399999999999949,60.768,61.85,60.17,1.6799999999999997,-1.2899999999999991,59.416,59.71,59.19,0.5200000000000031,-0.10000000000000142,59.934,60.31,59.42,0.8900000000000006,-0.5499999999999972,10026718,16523442,7092947,9430495,-7761789
2016-04-10,59.096000000000004,59.73,58.0,1.7299999999999969,-0.7099999999999937,59.656,60.34,58.62,1.720000000000006,-0.18999999999999773,58.274,59.44,56.89,2.549999999999997,0.5700000000000003,59.008,59.58,57.92,1.6599999999999966,1.5799999999999983,10226465,12593383,7653565,4939818,-4939818
2016-04-17,59.896,60.53,59.38,1.1499999999999986,0.7999999999999972,60.196,60.53,59.99,0.5399999999999991,0.21999999999999886,59.364,59.71,58.97,0.740000000000002,-0.4100000000000037,59.652,60.08,59.43,0.6499999999999986,-0.14000000000000057,7059776,8294326,6075932,2218394,2218394
2016-04-24,59.128,59.63,58.41,1.220000000000006,-0.9300000000000068,59.62,59.97,59.09,0.8799999999999955,-0.3299999999999983,58.636,59.27,58.1,1.1700000000000017,-0.6599999999999966,59.1,59.54,58.54,1.0,-0.2700000000000031,6800340,8178658,5582155,2596503,2060921
2016-05-01,58.932,59.24,58.16,1.0800000000000054,-0.9300000000000068,59.392,59.96,58.44,1.5200000000000031,-1.3000000000000043,58.444,59.03,57.38,1.6499999999999986,-1.6099999999999994,58.968,59.59,58.19,1.4000000000000057,-1.1600000000000037,7985148,8647783,7307963,1339820,-1339820
2016-05-08,58.192,58.61,57.52,1.0899999999999963,-0.8500000000000014,58.864,59.99,58.12,1.8700000000000045,-1.0700000000000003,57.7,58.61,56.85,1.759999999999998,-1.1700000000000017,58.046,59.2,57.01,2.190000000000005,-1.4099999999999966,8300884,12822988,5604923,7218065,1787697
2016-05-15,56.576,57.27,55.82,1.4500000000000028,-1.3900000000000006,57.228,57.53,56.87,0.6600000000000037,-0.46999999999999886,56.006,56.65,55.41,1.240000000000002,-1.220000000000006,56.775999999999996,57.14,56.12,1.0200000000000031,-0.6600000000000037,10064232,13745298,7620685,6124613,5699410
2016-05-22,56.268,56.6,56.05,0.5500000000000043,-0.4299999999999997,56.664,56.97,56.36,0.6099999999999994,-0.4399999999999977,55.832,55.98,55.6,0.37999999999999545,0.02999999999999403,56.120000000000005,56.59,55.84,0.75,0.19999999999999574,9278009,11098667,7780729,3317938,745163
