Date,DOStock_Open_average,DOStock_Open_max,DOStock_Open_min,DOStock_Open_volatility,DOStock_Open_change,DOStock_High_average,DOStock_High_max,DOStock_High_min,DOStock_High_volatility,DOStock_High_change,DOStock_Low_average,DOStock_Low_max,DOStock_Low_min,DOStock_Low_volatility,DOStock_Low_change,DOStock_Close_average,DOStock_Close_max,DOStock_Close_min,DOStock_Close_volatility,DOStock_Close_change,DOStock_Volume_average,DOStock_Volume_max,DOStock_Volume_min,DOStock_Volume_volatility,DOStock_Volume_change
2016-01-03,19.924,21.66,18.48,3.1799999999999997,-2.3100000000000023,20.376,21.95,18.68,3.2699999999999996,-3.1900000000000013,19.222,20.73,17.82,2.91,-2.7699999999999996,19.674,21.85,18.33,3.520000000000003,-3.520000000000003,2907570,3643688,2252278,1391410,444438
2016-01-10,18.078,18.56,17.39,1.1699999999999982,-1.0599999999999987,18.36,18.85,17.56,1.2900000000000027,-1.0400000000000027,17.288,17.74,16.59,1.1499999999999986,-1.1499999999999986,17.740000000000002,18.17,16.91,1.2600000000000016,-1.2600000000000016,3408839,4656440,2488330,2168110,32283
2016-01-17,16.169999999999998,17.08,15.41,1.6699999999999982,-0.5399999999999991,16.587500000000002,17.1,15.8,1.3000000000000007,-0.08999999999999986,15.3025,16.0,14.18,1.8200000000000003,-0.2699999999999996,16.075,16.53,15.55,0.9800000000000004,0.39000000000000057,3754165,6183985,2710917,3473068,692077
2016-01-24,17.028,18.13,15.96,2.169999999999998,2.169999999999998,17.63,18.63,16.65,1.9800000000000004,1.9800000000000004,16.706,18.06,15.77,2.289999999999999,2.169999999999998,17.276,18.59,15.9,2.6899999999999995,2.6899999999999995,2233053,2486050,2063278,422772,-282185
2016-01-31,18.076,18.73,17.71,1.0199999999999996,0.6799999999999997,18.714,19.56,17.85,1.7099999999999973,1.0500000000000007,17.62,18.57,16.77,1.8000000000000007,0.8099999999999987,18.31,19.02,17.42,1.5999999999999979,0.490000000000002,3001906,4255563,2355124,1900439,1196488
2016-02-07,17.64,19.09,16.41,2.6799999999999997,-0.46000000000000085,18.338,19.36,17.4,1.9600000000000009,-1.4499999999999993,16.764,17.16,16.18,0.9800000000000004,-0.34999999999999787,17.468,19.14,16.68,2.460000000000001,-2.219999999999999,2667670,3197555,1987142,1210413,-726180
2016-02-14,18.095,18.85,17.24,1.610000000000003,1.4100000000000001,18.82,19.71,17.43,2.280000000000001,2.280000000000001,17.6625,18.45,16.38,2.0700000000000003,1.8200000000000003,18.68,19.62,17.35,2.2699999999999996,2.2699999999999996,2254033,3198122,1221274,1976848,1976848
2016-02-21,19.718,20.41,19.11,1.3000000000000007,-0.28000000000000114,20.386,21.11,19.53,1.5799999999999983,-0.4299999999999997,19.317999999999998,19.95,18.66,1.2899999999999991,-0.370000000000001,19.822,20.62,19.26,1.3599999999999994,-0.5400000000000027,2149896,2457582,1795924,661658,216824
2016-02-28,21.064,23.05,20.09,2.960000000000001,2.960000000000001,22.192,25.27,20.81,4.460000000000001,4.359999999999999,20.724,22.75,19.71,3.039999999999999,2.870000000000001,21.650000000000002,23.71,20.01,3.6999999999999993,3.6999999999999993,3102046,6498737,1661552,4837185,3896636
2016-03-06,22.512,23.52,21.1,2.419999999999998,-0.6900000000000013,23.042,23.95,22.11,1.8399999999999999,-0.3299999999999983,21.62,22.69,20.62,2.0700000000000003,-0.060000000000002274,22.134,23.08,21.33,1.75,-0.28999999999999915,3227801,4019889,2265949,1753940,-619911
2016-03-13,22.846,24.37,21.66,2.710000000000001,1.9100000000000001,23.458,24.57,22.27,2.3000000000000007,1.6799999999999997,22.216,23.3,21.04,2.2600000000000016,1.8900000000000006,23.016,24.09,22.13,1.9600000000000009,1.490000000000002,3372033,4642898,2563415,2079483,-1263561
2016-03-20,22.505,23.44,21.31,2.1300000000000026,-2.1300000000000026,23.09,23.65,22.46,1.1899999999999977,-1.1899999999999977,22.0725,22.82,21.26,1.5599999999999987,-1.5599999999999987,22.5775,23.3,21.9,1.4000000000000021,-1.3399999999999999,3381325,4023401,2576595,1446806,1343249
2016-03-27,21.624000000000002,22.0,21.17,0.8299999999999983,-0.8299999999999983,21.94,22.64,21.38,1.2600000000000016,-1.2600000000000016,21.068,21.82,20.58,1.240000000000002,-1.1499999999999986,21.628,22.6,20.97,1.6300000000000026,-1.6300000000000026,2583309,3348160,2269978,1078182,96160
2016-04-03,20.936,21.21,20.76,0.4499999999999993,-0.129999999999999,21.424,21.63,21.19,0.4399999999999977,0.2700000000000031,20.538,20.72,20.08,0.6400000000000006,0.17999999999999972,20.876,21.13,20.28,0.8499999999999979,0.14000000000000057,2349076,3076741,1750342,1326399,-309153
2016-04-10,21.964,22.72,21.08,1.6400000000000006,1.0100000000000016,22.47,22.9,21.73,1.1699999999999982,0.6600000000000001,21.552,22.21,21.03,1.1799999999999997,0.3999999999999986,22.092,22.55,21.26,1.2899999999999991,0.8699999999999974,2080825,2740116,1554282,1185834,779662
2016-04-17,22.982,24.0,21.39,2.6099999999999994,1.7899999999999991,23.914,24.57,22.56,2.0100000000000016,2.0100000000000016,22.554000000000002,23.3,20.84,2.460000000000001,2.1900000000000013,23.418,23.9,22.35,1.5499999999999972,1.5499999999999972,1871307,2246108,1558449,687659,-159870
2016-04-24,23.95,24.49,23.25,1.2399999999999984,0.8599999999999994,24.564,25.13,23.72,1.4100000000000001,1.25,23.506,24.21,22.83,1.3800000000000026,0.5799999999999983,23.994,24.63,23.14,1.4899999999999984,1.120000000000001,2354981,3700472,1499394,2201078,1739148
2016-05-01,24.192,24.97,23.4,1.5700000000000003,-1.5700000000000003,24.764,25.2,24.44,0.759999999999998,-0.14000000000000057,23.31,23.44,23.14,0.3000000000000007,-0.019999999999999574,24.104,24.8,23.61,1.1900000000000013,0.26000000000000156,3086510,4370145,2637092,1733053,-1733053
