Date,BK_stock_Open_average,BK_stock_Open_max,BK_stock_Open_min,BK_stock_Open_volatility,BK_stock_Open_change,BK_stock_High_average,BK_stock_High_max,BK_stock_High_min,BK_stock_High_volatility,BK_stock_High_change,BK_stock_Low_average,BK_stock_Low_max,BK_stock_Low_min,BK_stock_Low_volatility,BK_stock_Low_change,BK_stock_Close_average,BK_stock_Close_max,BK_stock_Close_min,BK_stock_Close_volatility,BK_stock_Close_change,BK_stock_Volume_average,BK_stock_Volume_max,BK_stock_Volume_min,BK_stock_Volume_volatility,BK_stock_Volume_change
2016-03-20,37.7325,38.2,37.09,1.1099999999999994,-1.1099999999999994,37.9775,38.56,37.32,1.240000000000002,-1.240000000000002,37.41,37.86,36.8,1.0600000000000023,-1.0600000000000023,37.697500000000005,38.13,37.28,0.8500000000000014,-0.8500000000000014,4655197,5365525,3667468,1698057,-1698057
2016-03-27,37.044,37.32,36.66,0.6600000000000037,-0.6600000000000037,37.316,37.66,37.01,0.6499999999999986,-0.5100000000000051,36.76,37.06,36.38,0.6799999999999997,-0.6699999999999946,37.042,37.34,36.83,0.5100000000000051,-0.4100000000000037,4964129,6374693,3695000,2679693,2679693
2016-04-03,36.526,36.92,36.05,0.8700000000000045,-0.8700000000000045,36.81,37.19,36.13,1.0599999999999952,-1.0599999999999952,36.122,36.81,35.44,1.3700000000000045,-1.3700000000000045,36.338,37.04,35.49,1.5499999999999972,-1.5499999999999972,6433154,10732811,4674730,6058081,708693
2016-04-10,36.788,38.02,35.76,2.260000000000005,2.260000000000005,37.388,38.42,36.14,2.280000000000001,2.1300000000000026,36.638,37.7,35.64,2.0600000000000023,2.0600000000000023,37.136,38.06,35.86,2.200000000000003,1.990000000000002,5095680,6000639,4004745,1995894,1284927
2016-04-17,39.128,40.58,37.69,2.8900000000000006,2.8900000000000006,39.876,41.4,38.32,3.0799999999999983,3.0799999999999983,39.04,40.53,37.55,2.980000000000004,2.980000000000004,39.726,41.06,38.31,2.75,2.75,6377295,8406655,4257718,4148937,2557718
2016-04-24,40.774,41.06,40.19,0.8700000000000045,-0.6700000000000017,41.138,41.6,40.51,1.0900000000000034,-0.6400000000000006,40.552,40.99,39.75,1.240000000000002,-0.8500000000000014,40.812,41.28,40.24,1.0399999999999991,-0.4299999999999997,5780800,6368106,5129043,1239063,-420556
2016-05-01,39.638,40.28,39.15,1.1300000000000026,-1.1300000000000026,39.976,40.85,39.55,1.3000000000000043,-1.259999999999998,39.306,40.02,38.98,1.0400000000000063,-1.0400000000000063,39.758,40.77,39.28,1.490000000000002,-1.240000000000002,4534224,6055731,3553654,2502077,-2502077
2016-05-08,39.821999999999996,40.12,39.48,0.6400000000000006,0.2700000000000031,40.19,40.4,39.74,0.6599999999999966,0.4099999999999966,39.486,39.87,39.23,0.6400000000000006,0.07000000000000028,39.732,40.24,39.37,0.8700000000000045,0.07000000000000028,5261836,6713721,4152290,2561431,697305
2016-05-15,40.124,41.01,39.32,1.6899999999999977,1.6899999999999977,40.792,41.43,39.95,1.4799999999999969,1.4799999999999969,40.012,40.96,39.3,1.6600000000000037,1.6600000000000037,40.524,41.14,39.74,1.3999999999999986,1.3299999999999983,6016363,8157591,3904528,4253063,405496
2016-05-22,41.676,42.16,40.93,1.2299999999999969,1.2299999999999969,42.068,42.55,41.18,1.3699999999999974,1.1799999999999997,41.47,41.92,40.65,1.2700000000000031,1.230000000000004,41.832,42.27,40.97,1.3000000000000043,1.3000000000000043,4298554,5547233,3576717,1970516,440955
2016-05-29,41.9125,42.52,41.27,1.25,-1.25,42.1775,42.56,41.64,0.9200000000000017,-0.9200000000000017,41.54,41.94,40.96,0.9799999999999969,-0.9499999999999957,41.9975,42.25,41.52,0.7299999999999969,-0.5399999999999991,5451491,7314696,4034875,3279821,1686215
2016-06-05,41.79,42.36,41.07,1.2899999999999991,-0.6000000000000014,42.126,42.61,41.32,1.2899999999999991,-1.2899999999999991,41.606,42.03,41.01,1.0200000000000031,-0.6600000000000037,41.876,42.39,41.24,1.1499999999999986,-1.1499999999999986,4834146,5623419,3536062,2087357,279615
2016-06-12,40.462,41.09,39.76,1.3300000000000054,-0.8500000000000014,40.804,41.53,40.19,1.3400000000000034,-1.0900000000000034,40.092,40.96,39.4,1.5600000000000023,-1.0799999999999983,40.318,40.96,40.06,0.8999999999999986,-0.8999999999999986,5088433,6521907,3971910,2549997,203308
2016-06-19,40.508,41.1,39.38,1.7199999999999989,-1.5,40.754,41.54,39.6,1.9399999999999977,-1.509999999999998,40.032000000000004,41.1,37.96,3.1400000000000006,-2.3999999999999986,40.198,41.54,37.99,3.549999999999997,-2.4299999999999997,5984522,12061947,3700888,8361059,7097412
2016-06-26,37.604,38.6,36.52,2.0799999999999983,1.3800000000000026,37.934,38.87,36.79,2.0799999999999983,1.4699999999999989,36.942,38.0,35.72,2.280000000000001,2.280000000000001,37.512,38.85,35.88,2.969999999999999,2.1599999999999966,7807835,10933674,5724890,5208784,-5208784
2016-07-03,37.457499999999996,38.11,36.78,1.3299999999999983,0.46000000000000085,37.935,38.54,37.4,1.1400000000000006,0.8900000000000006,37.192499999999995,38.11,36.5,1.6099999999999994,1.240000000000002,37.6725,38.49,37.13,1.3599999999999994,1.3599999999999994,7294329,10249078,4742836,5506242,-5506242
2016-07-10,39.588,40.67,38.82,1.8500000000000014,1.2700000000000031,39.792,40.67,39.11,1.5600000000000023,0.980000000000004,39.132,39.59,38.53,1.0600000000000023,0.9499999999999957,39.37,39.79,38.59,1.1999999999999957,1.1999999999999957,4370949,5769157,3866496,1902661,16286
2016-07-17,39.534,40.0,38.64,1.3599999999999994,-1.2199999999999989,39.776,40.03,39.25,0.7800000000000011,-0.7700000000000031,39.176,39.67,38.57,1.1000000000000014,-1.0500000000000043,39.488,40.01,38.6,1.4099999999999966,-0.740000000000002,4914340,8439647,2963259,5476388,1485907
2016-07-24,39.448,39.79,39.18,0.6099999999999994,0.259999999999998,39.824,40.29,39.44,0.8500000000000014,0.3200000000000003,39.268,39.55,38.87,0.6799999999999997,0.480000000000004,39.562,39.93,39.05,0.8800000000000026,0.3500000000000014,5277278,7067672,4144813,2922859,-72210
2016-07-31,39.262,39.55,38.87,0.6799999999999997,-0.00999999999999801,39.626,40.53,39.24,1.2899999999999991,0.8200000000000003,38.936,39.42,38.53,0.8900000000000006,0.3100000000000023,39.332,40.5,38.8,1.7000000000000028,1.2999999999999972,4564617,5517109,3742252,1774857,1740286
2016-08-07,40.162,40.57,39.58,0.990000000000002,-0.9200000000000017,40.372,40.84,39.75,1.0900000000000034,-1.0900000000000034,39.938,40.47,39.41,1.0600000000000023,-1.0600000000000023,40.096000000000004,40.59,39.73,0.8600000000000065,-0.8600000000000065,2870932,3054335,2609564,444771,26261
2016-08-14,40.004,40.06,39.89,0.1700000000000017,0.0800000000000054,40.32,40.38,40.27,0.10999999999999943,0.0799999999999983,39.922,39.99,39.87,0.12000000000000455,-0.020000000000003126,40.17,40.25,39.99,0.259999999999998,0.09000000000000341,3145894,3936900,2239825,1697075,877177
2016-08-21,40.358,40.66,40.16,0.5,0.5,40.566,41.0,40.33,0.6700000000000017,0.6700000000000017,40.22,40.53,39.97,0.5600000000000023,0.5600000000000023,40.42,40.85,40.18,0.6700000000000017,0.6700000000000017,2992143,4970159,2133671,2836488,2755955
2016-08-28,41.446,41.8,40.92,0.8799999999999955,0.6599999999999966,41.78,42.02,41.41,0.6100000000000065,0.3500000000000014,41.114000000000004,41.29,40.84,0.44999999999999574,0.44999999999999574,41.552,41.71,41.26,0.45000000000000284,0.39000000000000057,3344479,4433622,2493203,1940419,-685454
2016-09-04,41.3775,41.56,41.29,0.2700000000000031,-0.21999999999999886,41.705,41.76,41.57,0.18999999999999773,-0.01999999999999602,41.129999999999995,41.26,40.93,0.3299999999999983,-0.25,41.285,41.48,40.93,0.5499999999999972,-0.5499999999999972,4620549,5830566,4117361,1713205,1713205
2016-09-11,40.646,40.9,40.49,0.4099999999999966,-0.19999999999999574,41.044,41.59,40.56,1.0300000000000011,-1.0300000000000011,40.366,40.51,40.0,0.509999999999998,-0.509999999999998,40.730000000000004,41.46,40.06,1.3999999999999986,-1.3999999999999986,5081025,6281630,4259866,2021764,1259579
2016-09-18,40.438,40.87,40.19,0.6799999999999997,-0.060000000000002274,40.702,40.9,40.55,0.3500000000000014,-0.07000000000000028,40.098,40.24,39.95,0.28999999999999915,0.05999999999999517,40.268,40.52,40.09,0.4299999999999997,0.10999999999999943,4979327,5712275,4393043,1319232,493840
2016-09-25,39.566,39.83,39.45,0.37999999999999545,-0.3500000000000014,39.846,40.08,39.64,0.4399999999999977,0.11999999999999744,39.184,39.43,38.78,0.6499999999999986,-0.13000000000000256,39.498,39.88,39.06,0.8200000000000003,0.3300000000000054,8508481,12859875,4418003,8441872,4256709
2016-10-02,40.362,40.9,39.78,1.1199999999999974,1.019999999999996,40.622,40.97,39.9,1.0700000000000003,1.0700000000000003,40.066,40.46,39.52,0.9399999999999977,0.8200000000000003,40.403999999999996,40.83,39.69,1.1400000000000006,0.8800000000000026,4867519,6533324,3666526,2866798,381876
2016-10-09,40.168,40.89,39.57,1.3200000000000003,-1.3200000000000003,40.300000000000004,40.95,39.74,1.2100000000000009,-1.1300000000000026,39.644,40.63,38.68,1.9500000000000028,-1.2600000000000051,39.862,40.68,39.09,1.5899999999999963,-1.2100000000000009,4326792,5866343,2933708,2932635,1785084
2016-10-16,40.652,42.02,39.57,2.450000000000003,2.450000000000003,41.146,43.16,39.65,3.509999999999998,3.509999999999998,40.428,41.93,39.19,2.740000000000002,2.740000000000002,41.012,43.05,39.3,3.75,3.75,7734129,14251083,3419195,10831888,8585093
2016-10-23,43.426,43.73,43.16,0.5700000000000003,0.10000000000000142,43.696,43.88,43.5,0.38000000000000256,0.18999999999999773,43.178,43.3,43.12,0.17999999999999972,0.05000000000000426,43.524,43.7,43.4,0.30000000000000426,0.09000000000000341,7471749,9148149,5587996,3560153,-3560153
2016-10-30,43.266,43.51,43.04,0.46999999999999886,-0.46999999999999886,43.466,43.8,43.25,0.5499999999999972,-0.529999999999994,42.92,43.26,42.73,0.5300000000000011,-0.5,43.114,43.4,42.87,0.5300000000000011,-0.28000000000000114,5388817,6580604,4664821,1915783,1105573
2016-11-06,44.718,46.04,43.71,2.3299999999999983,2.3299999999999983,45.688,47.61,44.04,3.5700000000000003,2.75,44.558,45.92,43.65,2.270000000000003,2.270000000000003,45.278,46.73,43.88,2.8499999999999943,2.6999999999999957,9989584,15596862,6070761,9526101,-974352
2016-11-13,47.199999999999996,47.53,46.98,0.5500000000000043,0.5500000000000043,47.769999999999996,47.96,47.51,0.45000000000000284,-0.21000000000000085,46.942,47.16,46.74,0.4199999999999946,0.19999999999999574,47.51,47.93,47.05,0.8800000000000026,-0.09000000000000341,7326234,10084340,5808898,4275442,-4275442
2016-11-20,47.385,47.46,47.33,0.13000000000000256,0.0799999999999983,47.58,47.71,47.47,0.240000000000002,-0.12000000000000455,47.15,47.29,46.9,0.39000000000000057,0.04999999999999716,47.4025,47.47,47.25,0.21999999999999886,0.04999999999999716,4250863,5700084,2329322,3370762,-2694594
2016-11-27,47.538000000000004,48.45,47.01,1.4400000000000048,1.4400000000000048,47.932,48.67,47.3,1.3700000000000045,1.1799999999999997,47.254,47.58,46.84,0.7399999999999949,0.6700000000000017,47.55,48.6,47.03,1.5700000000000003,0.6199999999999974,6155268,8375257,4578940,3796317,-36557
2016-12-04,48.428,48.97,48.14,0.8299999999999983,0.759999999999998,48.769999999999996,49.54,48.23,1.3100000000000023,0.5100000000000051,47.986,48.37,47.58,0.7899999999999991,0.5900000000000034,48.438,49.17,47.86,1.3100000000000023,0.759999999999998,6816985,9183534,5772259,3411275,-186914
2016-12-11,48.384,48.62,47.89,0.7299999999999969,0.02999999999999403,48.808,48.97,48.62,0.3500000000000014,-0.3500000000000014,47.833999999999996,48.19,47.47,0.7199999999999989,-0.7199999999999989,48.096000000000004,48.35,47.56,0.7899999999999991,-0.6599999999999966,6422225,7418807,5324519,2094288,272968
2016-12-18,47.61,47.73,47.45,0.27999999999999403,0.1599999999999966,47.728,47.88,47.52,0.35999999999999943,0.1699999999999946,47.31,47.49,47.02,0.46999999999999886,0.21999999999999886,47.54,47.68,47.28,0.3999999999999986,0.29999999999999716,4848638,6479369,3638206,2841163,-2690780
2016-12-25,47.845,48.4,47.43,0.9699999999999989,-0.35999999999999943,47.9875,48.52,47.62,0.9000000000000057,-0.240000000000002,47.335,47.64,46.97,0.6700000000000017,-0.2700000000000031,47.525,47.73,47.34,0.38999999999999346,-0.3499999999999943,4869600,7461809,2266606,5195203,1338111
2017-01-01,48.18,48.5,47.94,0.5600000000000023,-0.09000000000000341,48.695,48.96,48.44,0.5200000000000031,-0.20000000000000284,47.75,48.08,47.58,0.5,-0.060000000000002274,48.2325,48.71,47.96,0.75,0.21000000000000085,5940247,7735286,4533841,3201445,-1662554
2017-01-08,47.756,47.85,47.64,0.21000000000000085,-0.12000000000000455,48.071999999999996,48.16,47.96,0.19999999999999574,0.11999999999999744,47.388,47.6,47.02,0.5799999999999983,0.04999999999999716,47.718,48.03,47.46,0.5700000000000003,0.10000000000000142,4587951,5185406,4029902,1155504,-404852
2017-01-15,46.2225,47.38,44.69,2.690000000000005,-2.690000000000005,46.4025,47.45,45.09,2.3599999999999994,-2.3599999999999994,45.1875,46.38,44.22,2.1600000000000037,-2.1600000000000037,45.515,46.43,44.56,1.8699999999999974,-1.8699999999999974,9881668,13056536,5231554,7824982,7824982
2017-01-22,44.681999999999995,45.05,44.07,0.9799999999999969,0.4200000000000017,44.99,45.22,44.76,0.46000000000000085,0.20000000000000284,44.272,44.74,43.85,0.8900000000000006,0.6299999999999955,44.632,44.97,43.87,1.1000000000000014,0.9100000000000037,6827317,8209191,5863733,2345458,-2345458
2017-01-29,44.838,45.43,44.51,0.9200000000000017,0.9200000000000017,45.188,45.92,44.69,1.230000000000004,1.230000000000004,44.644,45.19,44.23,0.9600000000000009,0.9600000000000009,44.978,45.67,44.67,1.0,1.0,6803946,9078493,5359963,3718530,717623
2017-02-05,45.454,45.87,45.2,0.6699999999999946,0.20999999999999375,45.714,45.95,45.33,0.6200000000000045,-0.23000000000000398,45.232,45.42,44.91,0.5100000000000051,0.12000000000000455,45.462,45.66,45.14,0.519999999999996,-0.09999999999999432,4091083,4602018,3584753,1017265,60171
2017-02-12,46.624,47.36,45.9,1.4600000000000009,0.8100000000000023,47.056,47.53,46.27,1.259999999999998,0.8799999999999955,46.43,46.91,45.88,1.029999999999994,0.5799999999999983,46.916,47.43,46.12,1.3100000000000023,1.0200000000000031,4202533,4833059,3501676,1331383,-627296
2017-02-19,47.185,47.31,46.91,0.4000000000000057,-0.3400000000000034,47.417500000000004,47.63,47.1,0.5300000000000011,-0.5300000000000011,47.01,47.23,46.71,0.519999999999996,-0.519999999999996,47.305,47.5,47.09,0.4099999999999966,-0.4099999999999966,3988672,4484110,3637919,846191,-587133
2017-02-26,47.664,48.51,46.97,1.5399999999999991,0.7999999999999972,48.012,48.78,47.19,1.5900000000000034,0.8599999999999994,47.4,47.88,46.68,1.2000000000000028,0.7299999999999969,47.738,48.5,47.11,1.3900000000000006,0.8400000000000034,6178077,8605706,3799654,4806052,2341233
2017-03-05,48.084,48.28,47.74,0.5399999999999991,0.5399999999999991,48.238,48.47,47.93,0.5399999999999991,0.4200000000000017,47.728,47.96,47.53,0.4299999999999997,0.22999999999999687,47.972,48.19,47.67,0.519999999999996,0.2700000000000031,4254228,5157624,3632079,1525545,-560179
2017-03-12,48.412,48.64,48.2,0.4399999999999977,0.36999999999999744,48.61,48.75,48.38,0.36999999999999744,0.11999999999999744,48.062000000000005,48.34,47.81,0.5300000000000011,-0.3100000000000023,48.263999999999996,48.47,47.91,0.5600000000000023,-0.44000000000000483,4715612,7792730,3668994,4123736,3801015
2017-03-19,46.775999999999996,47.68,46.12,1.5600000000000023,-1.2700000000000031,46.972,47.76,46.32,1.4399999999999977,-1.1599999999999966,46.178,47.2,45.72,1.480000000000004,-1.2700000000000031,46.464,47.21,46.16,1.0500000000000043,-0.9600000000000009,5417160,8262901,3545156,4717745,-729555
2017-03-26,46.5,47.32,45.29,2.030000000000001,2.030000000000001,47.184,47.65,46.3,1.3500000000000014,1.3100000000000023,46.336,47.2,45.12,2.0800000000000054,2.0800000000000054,46.946,47.53,46.25,1.2800000000000011,0.9799999999999969,3344168,4730774,2854172,1876602,-1876602
2017-04-02,47.083999999999996,47.31,46.94,0.37000000000000455,-0.28999999999999915,47.524,47.95,47.32,0.6300000000000026,0.0799999999999983,46.714,46.96,46.3,0.6600000000000037,0.5500000000000043,47.112,47.31,46.97,0.3400000000000034,0.01999999999999602,3881241,5268322,3084043,2184279,-2184279
2017-04-09,46.957499999999996,47.15,46.81,0.3399999999999963,-0.3200000000000003,47.2475,47.4,47.16,0.240000000000002,-0.240000000000002,46.6175,46.84,46.37,0.47000000000000597,-0.47000000000000597,46.9075,47.26,46.42,0.8399999999999963,-0.6400000000000006,3677370,3924370,3206457,717913,618946
2017-04-16,46.95,47.27,46.66,0.6100000000000065,0.07000000000000028,47.266,47.5,47.08,0.4200000000000017,0.14000000000000057,46.382,46.62,45.88,0.7399999999999949,0.3299999999999983,46.839999999999996,47.05,46.65,0.3999999999999986,-0.29999999999999716,5736084,8722685,3237517,5485168,4233411
2017-04-23,47.434,47.86,47.06,0.7999999999999972,-0.6899999999999977,47.736000000000004,48.07,47.45,0.6199999999999974,-0.5300000000000011,47.116,47.51,46.88,0.6299999999999955,-0.5599999999999952,47.242,47.55,47.06,0.4899999999999949,-0.4899999999999949,5249610,6457215,4149666,2307549,-835306
2017-04-30,47.37,47.8,46.88,0.9199999999999946,0.4299999999999997,47.594,47.84,47.32,0.5200000000000031,0.17999999999999972,47.064,47.41,46.79,0.6199999999999974,0.4299999999999997,47.391999999999996,47.65,47.12,0.5300000000000011,0.46999999999999886,3986458,4808860,2740091,2068769,-1676131
2017-05-07,47.204,47.74,46.64,1.1000000000000014,-1.1000000000000014,47.374,47.92,46.78,1.1400000000000006,-1.1400000000000006,46.852,47.54,46.34,1.1999999999999957,-1.1999999999999957,47.129999999999995,47.68,46.76,0.9200000000000017,-0.9200000000000017,5103737,6998891,3254938,3743953,3743953
2017-05-14,46.616,47.17,46.24,0.9299999999999997,-0.4300000000000068,46.948,47.3,46.66,0.6400000000000006,-0.4299999999999997,46.456,46.94,46.05,0.8900000000000006,-0.5600000000000023,46.664,47.18,46.2,0.9799999999999969,-0.5700000000000003,5884360,8637633,3881667,4755966,1465712
2017-05-21,47.006,47.18,46.76,0.4200000000000017,0.3999999999999986,47.28,47.59,46.87,0.720000000000006,0.720000000000006,46.792,47.1,46.49,0.6099999999999994,0.6099999999999994,47.116,47.41,46.8,0.6099999999999994,0.6099999999999994,3665598,4328141,3315780,1012361,-239068
2017-05-28,47.16,47.22,47.1,0.11999999999999744,-0.10999999999999943,47.43,47.7,47.28,0.4200000000000017,0.4200000000000017,46.8525,47.07,46.59,0.4799999999999969,0.22999999999999687,47.2875,47.51,47.1,0.4099999999999966,0.4099999999999966,6179683,7474930,5535812,1939118,378314
2017-06-04,47.726,48.67,47.13,1.5399999999999991,1.0700000000000003,48.292,49.46,47.36,2.1000000000000014,1.509999999999998,47.572,48.5,46.77,1.7299999999999969,1.0,48.092,49.4,47.23,2.1700000000000017,1.8599999999999994,5620120,7250778,4560356,2690422,552561
2017-06-11,49.412,49.82,49.13,0.6899999999999977,0.5600000000000023,49.824,49.94,49.66,0.28000000000000114,0.28000000000000114,49.262,49.63,48.97,0.6600000000000037,0.6600000000000037,49.622,49.89,49.1,0.7899999999999991,0.7899999999999991,4055067,5546209,3288776,2257433,1766782
2017-06-18,49.87,50.14,49.5,0.6400000000000006,-0.28999999999999915,50.032000000000004,50.39,49.71,0.6799999999999997,-0.6799999999999997,49.524,49.92,49.01,0.9100000000000037,-0.9100000000000037,49.69,50.28,49.17,1.1099999999999994,-1.1099999999999994,3782813,5800657,2636468,3164189,2464793
2017-06-25,50.428,51.54,49.35,2.1899999999999977,2.0799999999999983,50.688,51.59,49.64,1.9500000000000028,1.7899999999999991,50.032000000000004,50.84,49.18,1.6600000000000037,1.6600000000000037,50.372,51.02,49.55,1.470000000000006,1.470000000000006,4015449,5053290,3301575,1751715,160140
2017-07-02,51.74,52.2,51.31,0.8900000000000006,0.10999999999999943,52.120000000000005,52.34,51.85,0.490000000000002,-0.21000000000000085,51.3275,51.62,51.2,0.4199999999999946,-0.030000000000001137,51.769999999999996,52.27,51.23,1.0400000000000063,-0.0799999999999983,3708315,5161174,2583968,2577206,546415
2017-07-09,51.6,51.88,51.21,0.6700000000000017,0.01999999999999602,52.014,52.5,51.46,1.0399999999999991,0.4200000000000017,51.446,51.61,51.14,0.46999999999999886,-0.00999999999999801,51.844,52.36,51.45,0.9099999999999966,0.4799999999999969,3045874,3938380,2310538,1627842,1627842
2017-07-16,53.28,53.75,52.88,0.8699999999999974,0.8699999999999974,53.862,54.59,53.53,1.0600000000000023,0.5,52.86,53.26,52.38,0.8799999999999955,0.8399999999999963,53.442,53.91,53.06,0.8499999999999943,0.00999999999999801,7133383,9438452,5665977,3772475,-1200581
2017-07-23,53.474,54.19,52.72,1.4699999999999989,-0.6300000000000026,53.7,54.41,52.96,1.4499999999999957,-0.6300000000000026,52.982,53.67,52.34,1.3299999999999983,-0.9499999999999957,53.222,53.73,52.66,1.0700000000000003,-0.8100000000000023,3391581,3947216,2255222,1691994,-1691994
2017-07-30,53.525999999999996,53.94,52.9,1.0399999999999991,1.0399999999999991,53.834,54.28,53.18,1.1000000000000014,1.1000000000000014,53.424,53.87,52.86,1.009999999999998,1.009999999999998,53.698,54.02,53.03,0.990000000000002,0.990000000000002,3866831,5325163,2849092,2476071,-469963
2017-08-06,53.358,54.02,52.05,1.970000000000006,-1.970000000000006,53.718,54.09,52.68,1.4100000000000037,-1.3500000000000014,52.92,53.6,51.91,1.6900000000000048,-1.5600000000000023,53.136,54.04,51.95,2.0899999999999963,-1.5200000000000031,4948725,8383067,3007865,5375202,2906678
2017-08-13,52.726,53.38,51.56,1.8200000000000003,-1.1400000000000006,53.074,53.54,52.48,1.0600000000000023,-0.6500000000000057,52.292,52.95,51.41,1.5400000000000063,-1.25,52.552,53.15,51.8,1.3500000000000014,-0.7299999999999969,4776120,5424014,3827640,1596374,310022
2017-08-20,52.464,52.89,52.04,0.8500000000000014,0.8500000000000014,52.891999999999996,53.23,52.37,0.8599999999999994,0.8599999999999994,52.312,52.6,51.9,0.7000000000000028,0.7000000000000028,52.612,52.79,52.19,0.6000000000000014,0.46000000000000085,3569300,4142293,2731558,1410735,-1236925
2017-08-27,52.322,52.78,51.77,1.009999999999998,-0.3299999999999983,52.568,52.8,52.22,0.5799999999999983,-0.10999999999999943,51.98,52.23,51.53,0.6999999999999957,0.14999999999999858,52.266,52.36,52.09,0.269999999999996,0.05999999999999517,2725498,3194579,2107920,1086659,736874
2017-09-03,51.265,51.98,50.33,1.6499999999999986,-1.6499999999999986,51.445,52.01,50.93,1.0799999999999983,-1.0799999999999983,50.5525,50.96,50.15,0.8100000000000023,-0.8000000000000043,50.795,51.27,50.28,0.990000000000002,-0.7700000000000031,4564357,5138391,3041390,2097001,-171865
2017-09-10,51.412,51.79,50.92,0.8699999999999974,0.17999999999999972,51.776,52.04,51.56,0.4799999999999969,0.10999999999999943,51.09,51.59,50.91,0.6800000000000068,0.0800000000000054,51.56,51.99,51.13,0.8599999999999994,0.030000000000001137,4124933,5083264,3019682,2063582,640641
2017-09-17,52.04,52.44,51.68,0.759999999999998,0.5200000000000031,52.338,52.66,51.93,0.7299999999999969,0.5200000000000031,51.73,52.04,51.54,0.5,0.35999999999999943,52.186,52.42,51.7,0.7199999999999989,0.6699999999999946,3203735,3612928,2846411,766517,389384
