Date,HWCCStock_Open_average,HWCCStock_Open_max,HWCCStock_Open_min,HWCCStock_Open_volatility,HWCCStock_Open_change,HWCCStock_High_average,HWCCStock_High_max,HWCCStock_High_min,HWCCStock_High_volatility,HWCCStock_High_change,HWCCStock_Low_average,HWCCStock_Low_max,HWCCStock_Low_min,HWCCStock_Low_volatility,HWCCStock_Low_change,HWCCStock_Close_average,HWCCStock_Close_max,HWCCStock_Close_min,HWCCStock_Close_volatility,HWCCStock_Close_change,HWCCStock_Volume_average,HWCCStock_Volume_max,HWCCStock_Volume_min,HWCCStock_Volume_volatility,HWCCStock_Volume_change
2016-01-03,5.1499999999999995,5.27,5.02,0.25,-0.21999999999999975,5.26,5.35,5.13,0.21999999999999975,0.04999999999999982,5.054,5.14,4.9,0.23999999999999932,-0.1899999999999995,5.178,5.27,4.98,0.28999999999999915,0.0,82042,228607,27365,201242,175779
2016-01-10,5.176,5.34,5.03,0.3099999999999996,-0.29000000000000004,5.274,5.35,5.17,0.17999999999999972,-0.17999999999999972,5.022,5.09,4.97,0.1200000000000001,-0.10999999999999943,5.136,5.2,5.03,0.16999999999999993,-0.02999999999999936,59188,79289,45249,34040,-22598
2016-01-17,5.0525,5.15,4.94,0.20999999999999996,-0.08000000000000007,5.14,5.22,5.05,0.16999999999999993,0.0699999999999994,4.93,5.06,4.79,0.2699999999999996,0.11999999999999922,5.055,5.21,5.0,0.20999999999999996,0.20999999999999996,65098,99074,34145,64929,-18593
2016-01-24,5.3,5.42,5.09,0.33000000000000007,0.20000000000000018,5.432,5.57,5.23,0.33999999999999986,0.33999999999999986,5.188,5.38,4.94,0.4399999999999995,0.4399999999999995,5.342,5.51,5.05,0.45999999999999996,0.45999999999999996,55581,98360,26703,71657,-56083
2016-01-31,5.564,5.79,5.45,0.33999999999999986,0.29000000000000004,5.728,5.97,5.51,0.45999999999999996,0.33999999999999986,5.462,5.65,5.3,0.35000000000000053,0.35000000000000053,5.644,5.9,5.48,0.41999999999999993,0.41999999999999993,41918,52151,26451,25700,25700
2016-02-07,5.56,5.89,5.21,0.6799999999999997,-0.6600000000000001,5.656,5.96,5.28,0.6799999999999997,-0.4900000000000002,5.316,5.72,4.9,0.8199999999999994,-0.5099999999999998,5.4399999999999995,5.93,5.11,0.8199999999999994,-0.5800000000000001,56491,82694,31520,51174,-37097
2016-02-14,5.54,5.62,5.46,0.16000000000000014,0.05999999999999961,5.6625,5.76,5.53,0.22999999999999954,0.1299999999999999,5.4725,5.56,5.38,0.17999999999999972,-0.03000000000000025,5.53,5.66,5.39,0.27000000000000046,-0.11000000000000032,30754,38909,17801,21108,21108
2016-02-21,5.428333333333334,5.48,5.35,0.13000000000000078,-0.08000000000000007,5.533333333333333,5.75,5.4,0.34999999999999964,-0.34999999999999964,5.328333333333333,5.45,5.18,0.27000000000000046,-0.04999999999999982,5.415,5.48,5.34,0.14000000000000057,-0.08000000000000007,52594,99330,22020,77310,6511
2016-02-28,5.5200000000000005,5.78,5.36,0.41999999999999993,0.41999999999999993,5.7780000000000005,6.16,5.49,0.6699999999999999,0.41000000000000014,5.456,5.75,5.26,0.4900000000000002,0.4299999999999997,5.658,6.15,5.39,0.7600000000000007,0.7600000000000007,66321,155984,25622,130362,130362
2016-03-06,6.15,6.32,5.96,0.3600000000000003,0.23000000000000043,6.335999999999999,6.51,6.22,0.29000000000000004,0.20000000000000018,6.086,6.31,5.94,0.3699999999999992,0.21999999999999975,6.262,6.51,6.1,0.41000000000000014,0.2699999999999996,47582,78823,19553,59270,-40394
2016-03-13,6.68,7.19,6.4,0.79,0.7700000000000005,6.93,7.24,6.57,0.6699999999999999,0.6699999999999999,6.636,7.07,6.34,0.7300000000000004,0.6900000000000004,6.838,7.22,6.4,0.8199999999999994,0.8199999999999994,75211,144683,49162,95521,9802
2016-03-20,7.1325,7.22,6.97,0.25,-0.20000000000000018,7.2475000000000005,7.33,7.15,0.17999999999999972,-0.17999999999999972,7.005,7.16,6.81,0.35000000000000053,-0.27000000000000046,7.1625,7.28,7.0,0.28000000000000025,-0.1299999999999999,25909,33701,13380,20321,-5985
2016-03-27,6.994,7.11,6.91,0.20000000000000018,-0.20000000000000018,7.146,7.3,7.01,0.29000000000000004,0.019999999999999574,6.868,6.98,6.72,0.2600000000000007,-0.14999999999999947,6.994,7.03,6.97,0.0600000000000005,-0.020000000000000462,58838,130236,24274,105962,4299
2016-04-03,6.72,7.05,6.47,0.5800000000000001,-0.5800000000000001,6.788,7.05,6.62,0.4299999999999997,-0.4299999999999997,6.488,6.62,6.36,0.2599999999999998,-0.25,6.622,6.84,6.41,0.4299999999999997,-0.2599999999999998,31445,41861,16173,25688,2116
2016-04-10,6.8260000000000005,7.22,6.53,0.6899999999999995,0.6399999999999997,7.024,7.32,6.62,0.7000000000000002,0.6299999999999999,6.772,7.09,6.5,0.5899999999999999,0.5499999999999998,6.952,7.25,6.56,0.6900000000000004,0.5700000000000003,42415,68222,20740,47482,-28682
