Date,GV_stock_Open_average,GV_stock_Open_max,GV_stock_Open_min,GV_stock_Open_volatility,GV_stock_Open_change,GV_stock_High_average,GV_stock_High_max,GV_stock_High_min,GV_stock_High_volatility,GV_stock_High_change,GV_stock_Low_average,GV_stock_Low_max,GV_stock_Low_min,GV_stock_Low_volatility,GV_stock_Low_change,GV_stock_Close_average,GV_stock_Close_max,GV_stock_Close_min,GV_stock_Close_volatility,GV_stock_Close_change,GV_stock_Volume_average,GV_stock_Volume_max,GV_stock_Volume_min,GV_stock_Volume_volatility,GV_stock_Volume_change
2016-05-22,2.904,3.12,2.55,0.5700000000000003,0.5700000000000003,3.04,3.13,2.85,0.2799999999999998,0.2799999999999998,2.824,2.98,2.55,0.43000000000000016,0.28000000000000025,2.934,3.06,2.83,0.22999999999999998,0.040000000000000036,73900,83419,62257,21162,13239
2016-05-29,2.9175,2.95,2.85,0.10000000000000009,-0.009999999999999787,2.9725,3.03,2.93,0.09999999999999964,-0.09999999999999964,2.8024999999999998,2.85,2.76,0.0900000000000003,-0.06000000000000005,2.88,2.94,2.82,0.1200000000000001,0.03000000000000025,102156,246598,37189,209409,-198318
2016-06-05,3.032,3.2,2.83,0.3700000000000001,0.2599999999999998,3.132,3.27,2.9,0.3700000000000001,0.20000000000000018,2.9419999999999997,3.05,2.75,0.2999999999999998,0.2599999999999998,3.056,3.15,2.9,0.25,0.14000000000000012,64826,101901,24161,77740,-24458
2016-06-12,3.0740000000000003,3.2,2.99,0.20999999999999996,0.0,3.124,3.2,3.06,0.14000000000000012,-0.009999999999999787,2.974,3.0,2.94,0.06000000000000005,0.040000000000000036,3.064,3.17,3.0,0.16999999999999993,0.0,52442,75268,29513,45755,-18170
2016-06-19,3.164,3.38,3.07,0.31000000000000005,0.0,3.2676,3.4389999999999996,3.17,0.2689999999999997,-0.010000000000000231,3.068,3.17,2.91,0.2599999999999998,-0.1599999999999997,3.158,3.3,3.07,0.22999999999999998,-0.06000000000000005,72773,103528,25159,78369,32126
2016-06-26,3.14,3.3,2.95,0.34999999999999964,0.25,3.248,3.45,3.07,0.38000000000000034,0.3700000000000001,3.088,3.27,2.94,0.33000000000000007,0.33000000000000007,3.194,3.39,2.95,0.43999999999999995,0.43999999999999995,66655,97609,34634,62975,1175
2016-07-03,3.4225,3.5,3.39,0.10999999999999988,0.10000000000000009,3.4875,3.57,3.4,0.16999999999999993,0.1299999999999999,3.365,3.45,3.29,0.16000000000000014,0.16000000000000014,3.4524999999999997,3.55,3.36,0.18999999999999995,0.1599999999999997,63169,72684,49546,23138,10103
2016-07-10,3.7640000000000002,3.99,3.6,0.3900000000000001,0.08000000000000007,3.868,3.99,3.74,0.25,0.04999999999999982,3.664,3.72,3.6,0.1200000000000001,0.029999999999999805,3.778,3.93,3.69,0.2400000000000002,0.050000000000000266,77324,103716,47958,55758,-49988
2016-07-17,3.632,3.7,3.46,0.2400000000000002,-0.2400000000000002,3.672,3.74,3.59,0.15000000000000036,-0.15000000000000036,3.538,3.65,3.42,0.22999999999999998,-0.22999999999999998,3.608,3.68,3.47,0.20999999999999996,-0.10000000000000009,45250,81687,30409,51278,-51278
2016-07-24,3.452,3.54,3.31,0.22999999999999998,-0.22999999999999998,3.4859999999999998,3.57,3.32,0.25,-0.2400000000000002,3.338,3.47,3.02,0.4500000000000002,-0.4500000000000002,3.368,3.52,3.04,0.48,-0.43999999999999995,27542,67695,13932,53763,47893
2016-07-31,3.082,3.32,3.0,0.31999999999999984,0.0,3.192,3.42,3.1,0.31999999999999984,-0.040000000000000036,2.992,3.06,2.95,0.10999999999999988,-0.020000000000000018,3.022,3.08,2.97,0.10999999999999988,-0.07000000000000028,47537,84810,30287,54523,-24849
2016-08-07,3.038,3.06,2.99,0.06999999999999984,0.05999999999999961,3.11,3.18,3.06,0.1200000000000001,0.0900000000000003,2.9739999999999998,3.01,2.93,0.07999999999999963,-0.040000000000000036,3.028,3.07,2.95,0.11999999999999966,-0.11999999999999966,32350,46313,11252,35061,-14262
2016-08-14,2.99,3.04,2.95,0.08999999999999986,0.06999999999999984,3.034,3.1,3.0,0.10000000000000009,0.029999999999999805,2.946,2.97,2.92,0.050000000000000266,0.03000000000000025,3.004,3.07,2.95,0.11999999999999966,0.0,27805,39532,16934,22598,5519
2016-08-21,3.048,3.11,3.0,0.10999999999999988,0.08000000000000007,3.108,3.15,3.03,0.1200000000000001,0.08000000000000007,3.02,3.09,2.96,0.1299999999999999,0.06000000000000005,3.068,3.15,3.0,0.1499999999999999,0.04999999999999982,25054,40835,9150,31685,7817
2016-08-28,3.018,3.07,2.96,0.10999999999999988,0.040000000000000036,3.082,3.14,3.06,0.08000000000000007,0.08000000000000007,2.982,3.04,2.94,0.10000000000000009,0.010000000000000231,3.034,3.06,2.97,0.08999999999999986,-0.010000000000000231,19171,27734,8101,19633,3353
2016-09-04,2.9175,3.02,2.72,0.2999999999999998,-0.2999999999999998,2.955,3.09,2.8,0.29000000000000004,-0.29000000000000004,2.8025,2.97,2.66,0.31000000000000005,-0.31000000000000005,2.8525,3.01,2.71,0.2999999999999998,-0.2999999999999998,27689,44905,11150,33755,17647
2016-09-11,2.714,2.79,2.65,0.14000000000000012,0.050000000000000266,2.772,2.8,2.73,0.06999999999999984,-0.06999999999999984,2.656,2.71,2.56,0.1499999999999999,-0.08999999999999986,2.732,2.77,2.68,0.08999999999999986,-0.08999999999999986,21922,39023,9259,29764,-13203
2016-09-18,2.626,2.67,2.59,0.08000000000000007,-0.06000000000000005,2.686,2.74,2.64,0.10000000000000009,-0.08000000000000007,2.568,2.6,2.54,0.06000000000000005,0.040000000000000036,2.608,2.65,2.58,0.06999999999999984,0.04999999999999982,12583,21080,6087,14993,-5560
2016-09-25,2.696,2.75,2.63,0.1200000000000001,0.040000000000000036,2.766,2.8,2.74,0.05999999999999961,-0.05999999999999961,2.666,2.69,2.63,0.06000000000000005,0.040000000000000036,2.702,2.72,2.66,0.06000000000000005,-0.020000000000000018,9386,24466,3350,21116,-15576
2016-10-02,2.858,3.09,2.66,0.4299999999999997,0.3899999999999997,2.978,3.15,2.72,0.4299999999999997,0.4099999999999997,2.824,3.01,2.65,0.3599999999999999,0.3599999999999999,2.914,3.14,2.65,0.4900000000000002,0.3799999999999999,55899,116758,9835,106923,45295
2016-10-09,2.982,3.08,2.87,0.20999999999999996,-0.20999999999999996,3.004,3.11,2.91,0.19999999999999973,-0.1599999999999997,2.884,3.03,2.8,0.22999999999999998,-0.1599999999999997,2.95,3.08,2.84,0.2400000000000002,-0.18999999999999995,23753,46746,11962,34784,-10937
2016-10-16,2.92,2.95,2.85,0.10000000000000009,-0.10000000000000009,2.94,2.95,2.9,0.050000000000000266,-0.050000000000000266,2.865,2.9,2.85,0.04999999999999982,0.0,2.88,2.9,2.85,0.04999999999999982,0.04999999999999982,10357,22995,1305,21690,-1041
2016-10-23,2.82,2.9,2.65,0.25,-0.20000000000000018,2.84,2.9,2.7,0.19999999999999973,-0.19999999999999973,2.7399999999999998,2.85,2.65,0.20000000000000018,-0.20000000000000018,2.76,2.85,2.65,0.20000000000000018,-0.20000000000000018,10697,29473,2817,26656,24276
2016-10-30,2.7,2.75,2.65,0.10000000000000009,0.10000000000000009,2.7600000000000002,2.85,2.7,0.1499999999999999,0.10000000000000009,2.68,2.75,2.65,0.10000000000000009,0.10000000000000009,2.72,2.75,2.65,0.10000000000000009,0.0,7558,18508,870,17638,12476
2016-11-06,2.79,2.9,2.7,0.19999999999999973,0.10000000000000009,2.8699999999999997,3.05,2.8,0.25,0.25,2.73,2.85,2.7,0.1499999999999999,0.1499999999999999,2.811,2.9,2.7,0.19999999999999973,0.19999999999999973,19657,39330,4867,34463,16335
2016-11-13,3.1,3.2,2.95,0.25,0.25,3.16,3.2,3.1,0.10000000000000009,0.050000000000000266,3.04,3.1,2.95,0.1499999999999999,0.09999999999999964,3.12,3.15,3.1,0.04999999999999982,0.04999999999999982,25488,43330,9103,34227,5790
2016-11-20,3.175,3.45,3.05,0.40000000000000036,0.3500000000000001,3.375,3.8,3.1,0.6999999999999997,0.6999999999999997,3.1625,3.45,3.05,0.40000000000000036,0.40000000000000036,3.35,3.8,3.05,0.75,0.75,38914,85171,9751,75420,75420
2016-11-27,3.99,4.2,3.8,0.40000000000000036,0.20000000000000018,4.24,4.5,4.1,0.40000000000000036,0.40000000000000036,3.89,4.15,3.65,0.5000000000000004,0.25,4.12,4.45,3.8,0.6500000000000004,0.6500000000000004,69711,105308,23853,81455,-29141
2016-12-04,4.63,4.75,4.45,0.2999999999999998,0.2999999999999998,4.781,4.85,4.705,0.14499999999999957,0.0,4.42,4.7,4.2,0.5,-0.20000000000000018,4.61,4.75,4.45,0.2999999999999998,-0.25,73634,113552,47247,66305,-25876
2016-12-11,4.47,4.55,4.4,0.14999999999999947,0.14999999999999947,4.571,4.75,4.45,0.2999999999999998,0.10499999999999954,4.27,4.4,4.1,0.3000000000000007,-0.04999999999999982,4.45,4.55,4.4,0.14999999999999947,0.0,45221,76607,25004,51603,40012
2016-12-18,4.43,4.6,4.25,0.34999999999999964,-0.09999999999999964,4.634,4.825,4.5,0.3250000000000002,0.125,4.309,4.5,4.195,0.3049999999999997,-0.04999999999999982,4.53,4.8,4.3,0.5,0.25,33494,63042,7849,55193,14574
2016-12-25,4.987500000000001,5.15,4.9,0.25,0.04999999999999982,5.2625,5.4,5.15,0.25,0.09999999999999964,4.8375,4.95,4.7,0.25,0.25,4.9875,5.1,4.85,0.25,0.25,93059,118666,48352,70314,-70314
2017-01-01,5.6,5.75,5.3,0.4500000000000002,0.4500000000000002,5.800000000000001,5.9,5.65,0.25,0.25,5.4375,5.65,5.2,0.4500000000000002,0.4500000000000002,5.6625,5.75,5.55,0.20000000000000018,0.09999999999999964,96862,123287,65591,57696,-57696
2017-01-08,5.54,5.8,5.2,0.5999999999999996,-0.25,5.7,5.8,5.6,0.20000000000000018,-0.04999999999999982,5.32,5.5,5.0,0.5,0.5,5.5,5.7,5.15,0.5499999999999998,0.5499999999999998,68589,133193,26966,106227,-80694
2017-01-15,5.7125,5.8,5.65,0.14999999999999947,0.0,5.77375,5.8,5.745,0.054999999999999716,-0.054999999999999716,5.6,5.6,5.6,0.0,0.0,5.6875,5.75,5.6,0.15000000000000036,-0.04999999999999982,44503,74608,17310,57298,-34794
2017-01-22,6.46,7.15,5.7,1.4500000000000002,0.7000000000000002,6.75,7.35,6.2,1.1499999999999995,0.2999999999999998,6.13,6.55,5.7,0.8499999999999996,0.14999999999999947,6.46,6.95,6.1,0.8500000000000005,0.05000000000000071,122119,180836,70640,110196,-63336
2017-01-29,6.09,6.3,5.95,0.34999999999999964,-0.14999999999999947,6.3100000000000005,6.45,6.15,0.2999999999999998,0.04999999999999982,5.889,5.995,5.7,0.29499999999999993,0.25,6.21,6.45,6.0,0.4500000000000002,0.10000000000000053,57328,95056,34245,60811,-43191
2017-02-05,6.67,6.95,6.4,0.5499999999999998,0.4500000000000002,6.9,7.15,6.7,0.4500000000000002,0.40000000000000036,6.54,6.95,6.3,0.6500000000000004,0.4500000000000002,6.76,7.05,6.45,0.5999999999999996,0.2999999999999998,82694,116442,60515,55927,6748
2017-02-12,7.05,7.2,6.85,0.35000000000000053,-0.20000000000000018,7.14,7.25,7.1,0.15000000000000036,-0.15000000000000036,6.76,6.95,6.65,0.2999999999999998,0.09999999999999964,6.97,7.1,6.7,0.39999999999999947,0.2999999999999998,75465,95886,33690,62196,-4160
2017-02-19,7.4,7.7,7.1,0.6000000000000005,0.20000000000000018,7.55,7.7,7.35,0.35000000000000053,-0.10000000000000053,7.1,7.2,6.95,0.25,0.14999999999999947,7.45,7.6,7.35,0.25,-0.10000000000000053,133113,207992,76252,131740,-21647
2017-02-26,7.6,7.9,7.3,0.6000000000000005,0.20000000000000018,7.869,7.9,7.85,0.05000000000000071,0.04499999999999993,7.37,7.5,7.2,0.2999999999999998,0.25,7.66,7.85,7.25,0.5999999999999996,0.0,105640,152224,81547,70677,-70677
2017-03-05,8.08,8.5,7.7,0.7999999999999998,0.7000000000000002,8.29,8.6,7.85,0.75,0.7000000000000011,7.91,8.3,7.55,0.7500000000000009,0.7500000000000009,8.13,8.35,7.7,0.6499999999999995,0.6499999999999995,132622,243457,75478,167979,-9620
2017-03-12,7.0600000000000005,8.35,5.7,2.6499999999999995,-2.1499999999999995,7.279,8.4,6.395,2.005000000000001,-2.005000000000001,6.37,7.8,5.6,2.2,-1.8999999999999995,6.69,8.05,6.0,2.0500000000000007,-2.000000000000001,200091,371612,74787,296825,30376
2017-03-19,5.73,6.0,5.6,0.40000000000000036,-0.2999999999999998,5.82,6.0,5.75,0.25,-0.25,5.5600000000000005,5.7,5.4,0.2999999999999998,-0.20000000000000018,5.68,5.75,5.55,0.20000000000000018,-0.20000000000000018,65213,92802,31052,61750,-53717
2017-03-26,5.62,5.85,5.4,0.4499999999999993,0.25,5.88,6.0,5.75,0.25,0.0,5.47,5.65,5.15,0.5,0.5,5.7,5.85,5.55,0.2999999999999998,0.0,59477,96151,20426,75725,-75725
2017-04-02,5.34,5.8,5.15,0.6499999999999995,-0.5,5.46,5.8,5.3,0.5,-0.5,5.14,5.35,5.05,0.2999999999999998,-0.25,5.22,5.35,5.15,0.1999999999999993,-0.14999999999999947,53656,77409,23599,53810,-485
2017-04-09,5.125,5.2,5.0,0.20000000000000018,-0.20000000000000018,5.2625,5.45,5.1,0.35000000000000053,-0.35000000000000053,4.975,5.15,4.85,0.3000000000000007,-0.3000000000000007,5.0375,5.15,4.85,0.3000000000000007,-0.3000000000000007,46784,67003,31314,35689,-19540
2017-04-16,5.22,5.6,4.8,0.7999999999999998,0.7000000000000002,5.415,5.75,5.075,0.6749999999999998,0.47499999999999964,5.14,5.45,4.8,0.6500000000000004,0.5499999999999998,5.3,5.5,5.05,0.4500000000000002,0.2999999999999998,44375,63868,20893,42975,-10657
2017-04-23,5.62,5.9,5.45,0.4500000000000002,0.25,5.83,6.05,5.5,0.5499999999999998,0.2999999999999998,5.48,5.65,5.3,0.35000000000000053,0.15000000000000036,5.6,5.8,5.45,0.34999999999999964,-0.04999999999999982,45752,55924,25984,29940,-22278
2017-04-30,5.3999999999999995,5.6,4.85,0.75,-0.6000000000000005,5.501,5.7,5.005,0.6950000000000003,-0.6450000000000005,5.21,5.5,4.55,0.9500000000000002,-0.7999999999999998,5.33,5.6,4.65,0.9499999999999993,-0.9499999999999993,42104,86343,19636,66707,55661
2017-05-07,4.39,4.65,4.25,0.40000000000000036,-0.3000000000000007,4.46,4.65,4.4,0.25,-0.25,4.21,4.3,4.0,0.2999999999999998,0.0,4.34,4.4,4.25,0.15000000000000036,0.10000000000000053,31447,49037,7510,41527,-37372
2017-05-14,4.26,4.4,4.05,0.35000000000000053,-0.1999999999999993,4.44,4.6,4.25,0.34999999999999964,0.09999999999999964,4.191,4.35,4.05,0.2999999999999998,-0.1999999999999993,4.3100000000000005,4.5,4.1,0.40000000000000036,0.09999999999999964,21961,30270,15045,15225,7491
2017-05-21,4.609999999999999,4.7,4.55,0.15000000000000036,-0.10000000000000053,4.65,4.7,4.6,0.10000000000000053,-0.10000000000000053,4.5,4.55,4.45,0.09999999999999964,0.04999999999999982,4.58,4.6,4.5,0.09999999999999964,-0.09999999999999964,15590,38704,6382,32322,-26279
2017-05-28,4.5125,4.7,4.45,0.25,0.25,4.5875,4.75,4.45,0.2999999999999998,0.25,4.45,4.65,4.35,0.3000000000000007,0.3000000000000007,4.5375000000000005,4.7,4.4,0.2999999999999998,0.2999999999999998,25197,49953,7420,42533,-33774
2017-06-04,4.69,4.75,4.65,0.09999999999999964,0.0,4.79,4.85,4.7,0.14999999999999947,0.0,4.56,4.6,4.5,0.09999999999999964,-0.09999999999999964,4.69,4.75,4.55,0.20000000000000018,-0.04999999999999982,22183,39053,13662,25391,25391
2017-06-11,4.79,4.85,4.75,0.09999999999999964,0.0,4.81,4.9,4.75,0.15000000000000036,0.0,4.68,4.75,4.6,0.15000000000000036,0.05000000000000071,4.77,4.85,4.7,0.14999999999999947,0.04999999999999982,16471,25940,8520,17420,3242
2017-06-18,4.7,4.75,4.65,0.09999999999999964,0.0,4.751,4.85,4.7,0.14999999999999947,0.09999999999999964,4.66,4.75,4.6,0.15000000000000036,0.09999999999999964,4.7,4.85,4.65,0.1999999999999993,0.1999999999999993,8091,17336,3507,13829,13672
2017-06-25,5.28,5.5,4.9,0.5999999999999996,0.5999999999999996,5.43,5.55,5.3,0.25,0.14999999999999947,5.14,5.45,4.9,0.5499999999999998,0.5499999999999998,5.37,5.5,5.3,0.20000000000000018,0.15000000000000036,32784,40859,15002,25857,-25857
2017-07-02,5.3875,5.55,5.2,0.34999999999999964,-0.34999999999999964,5.4125,5.55,5.3,0.25,-0.25,5.2,5.3,5.05,0.25,-0.20000000000000018,5.2875,5.45,5.15,0.2999999999999998,-0.2999999999999998,11698,19825,2764,17061,-8462
2017-07-09,5.17,5.35,5.05,0.2999999999999998,0.14999999999999947,5.23,5.35,5.15,0.1999999999999993,0.14999999999999947,5.08,5.25,4.95,0.2999999999999998,0.09999999999999964,5.16,5.3,5.0,0.2999999999999998,0.04999999999999982,12755,22632,5806,16826,1796
2017-07-16,5.33,5.45,5.2,0.25,0.15000000000000036,5.38,5.45,5.25,0.20000000000000018,0.15000000000000036,5.24,5.35,5.15,0.1999999999999993,0.04999999999999982,5.36,5.45,5.2,0.25,0.25,14840,20171,6218,13953,3260
2017-07-23,5.29,5.45,5.2,0.25,-0.20000000000000018,5.33,5.45,5.25,0.20000000000000018,-0.20000000000000018,5.19,5.25,5.1,0.15000000000000036,-0.09999999999999964,5.23,5.3,5.15,0.14999999999999947,-0.14999999999999947,8928,19046,4518,14528,915
2017-07-30,5.12,5.15,5.1,0.05000000000000071,0.0,5.17,5.25,5.1,0.15000000000000036,0.04999999999999982,5.08,5.15,5.0,0.15000000000000036,-0.04999999999999982,5.12,5.2,5.0,0.20000000000000018,0.05000000000000071,9661,14453,6374,8079,-8079
2017-08-06,4.83,5.25,4.1,1.1500000000000004,-1.0,4.98,5.35,4.4,0.9499999999999993,-0.8499999999999996,4.65,5.15,4.05,1.1000000000000005,-0.9500000000000002,4.73,5.25,4.1,1.1500000000000004,-0.9000000000000004,33548,65543,21525,44018,9339
2017-08-13,4.220000000000001,4.45,4.15,0.2999999999999998,0.0,4.3100000000000005,4.55,4.15,0.39999999999999947,-0.25,4.12,4.15,4.05,0.10000000000000053,-0.04999999999999982,4.2,4.4,4.1,0.3000000000000007,-0.3000000000000007,11530,20897,5016,15881,-8922
2017-08-20,4.12,4.15,4.05,0.10000000000000053,0.0,4.220000000000001,4.45,4.15,0.2999999999999998,0.2999999999999998,4.09,4.15,4.05,0.10000000000000053,0.10000000000000053,4.1499999999999995,4.35,4.05,0.2999999999999998,0.2999999999999998,11707,30990,6054,24936,23577
2017-08-27,4.4,4.55,4.15,0.39999999999999947,0.04999999999999982,4.5600000000000005,4.7,4.45,0.25,0.15000000000000036,4.3,4.5,4.15,0.34999999999999964,0.34999999999999964,4.42,4.65,4.15,0.5,0.5,15377,21032,9558,11474,-11262
2017-09-03,5.1125,5.5,4.75,0.75,0.5,5.3625,5.55,5.0,0.5499999999999998,0.5499999999999998,5.0,5.2,4.7,0.5,0.5,5.225,5.4,5.0,0.40000000000000036,0.2999999999999998,51394,65223,31455,33768,16755
2017-09-10,5.45,6.0,4.9,1.0999999999999996,0.75,5.75,6.0,5.45,0.5499999999999998,0.2999999999999998,5.28,5.7,4.9,0.7999999999999998,0.5999999999999996,5.5600000000000005,5.95,4.95,1.0,0.7000000000000002,80827,113680,22695,90985,60330
2017-09-17,5.7700000000000005,5.9,5.65,0.25,0.15000000000000036,5.86,5.9,5.75,0.15000000000000036,0.0,5.7,5.85,5.6,0.25,0.09999999999999964,5.8,5.9,5.65,0.25,0.05000000000000071,43228,73540,11209,62331,-40764
2017-09-24,5.95,6.2,5.85,0.35000000000000053,0.35000000000000053,6.07,6.3,5.9,0.39999999999999947,0.39999999999999947,5.91,6.2,5.75,0.4500000000000002,0.4500000000000002,6.04,6.3,5.8,0.5,0.5,37236,59207,18276,40931,455
2017-10-01,6.21,6.3,6.05,0.25,-0.25,6.26,6.35,6.15,0.1999999999999993,-0.1999999999999993,6.135,6.25,6.0,0.25,-0.17499999999999982,6.2,6.35,6.1,0.25,-0.25,24986,45676,8040,37636,-11149
2017-10-08,5.92,6.1,5.8,0.2999999999999998,-0.25,5.97,6.1,5.85,0.25,-0.14999999999999947,5.8,6.0,5.7,0.2999999999999998,-0.20000000000000018,5.91,6.0,5.85,0.15000000000000036,-0.09999999999999964,29120,41043,15163,25880,5577
2017-10-15,5.7700000000000005,5.95,5.7,0.25,-0.25,5.825,5.95,5.75,0.20000000000000018,-0.15000000000000036,5.7,5.8,5.55,0.25,-0.09999999999999964,5.75,5.85,5.7,0.14999999999999947,-0.09999999999999964,19647,30648,9351,21297,-21297
2017-10-22,5.64,5.8,5.55,0.25,-0.25,5.69,5.8,5.65,0.14999999999999947,-0.14999999999999947,5.55,5.65,5.45,0.20000000000000018,-0.10000000000000053,5.6,5.7,5.5,0.20000000000000018,-0.10000000000000053,10692,22732,3991,18741,13235
2017-10-29,5.69,5.75,5.55,0.20000000000000018,0.15000000000000036,5.77,5.8,5.75,0.04999999999999982,0.0,5.68,5.75,5.55,0.20000000000000018,0.15000000000000036,5.75,5.75,5.75,0.0,0.0,15785,19127,14168,4959,-4650
