Date,CAMPStock_Open_average,CAMPStock_Open_max,CAMPStock_Open_min,CAMPStock_Open_volatility,CAMPStock_Open_change,CAMPStock_High_average,CAMPStock_High_max,CAMPStock_High_min,CAMPStock_High_volatility,CAMPStock_High_change,CAMPStock_Low_average,CAMPStock_Low_max,CAMPStock_Low_min,CAMPStock_Low_volatility,CAMPStock_Low_change,CAMPStock_Close_average,CAMPStock_Close_max,CAMPStock_Close_min,CAMPStock_Close_volatility,CAMPStock_Close_change,CAMPStock_Volume_average,CAMPStock_Volume_max,CAMPStock_Volume_min,CAMPStock_Volume_volatility,CAMPStock_Volume_change
2016-01-03,19.758,20.49,19.1,1.389999999999997,-0.5700000000000003,20.003999999999998,20.49,19.33,1.1600000000000001,-0.610000000000003,19.178,19.83,18.34,1.4899999999999984,-0.9499999999999993,19.476,20.2,18.4,1.8000000000000007,-1.5100000000000016,397660,478287,292551,185736,44005
2016-01-10,17.736,18.39,17.16,1.2300000000000004,-1.2300000000000004,18.048,18.67,17.54,1.1300000000000026,-1.1300000000000026,17.13,17.73,16.81,0.9200000000000017,-0.9200000000000017,17.588,17.96,17.06,0.9000000000000021,-0.490000000000002,403071,487326,319676,167650,130470
2016-01-17,17.355,17.64,16.75,0.8900000000000006,0.08000000000000185,17.767500000000002,17.92,17.6,0.3200000000000003,0.05000000000000071,16.9525,17.44,16.41,1.0300000000000011,0.5600000000000023,17.4175,17.9,17.03,0.8699999999999974,0.8699999999999974,340237,428246,234031,194215,-121239
2016-01-24,17.114,17.8,16.53,1.2699999999999996,-1.2699999999999996,17.352,17.9,16.9,1.0,-0.759999999999998,16.732,16.99,16.49,0.5,-0.4599999999999973,16.93,17.33,16.51,0.8199999999999967,-0.0799999999999983,341252,571748,187498,384250,384250
2016-01-31,17.304,17.54,16.87,0.6699999999999982,0.5399999999999991,17.596,18.16,17.0,1.1600000000000001,0.41000000000000014,16.746,17.1,16.54,0.5600000000000023,-0.060000000000002274,17.152,17.6,16.65,0.9500000000000028,-0.26000000000000156,521720,1242695,252612,990083,66172
2016-02-07,16.212,16.62,15.75,0.870000000000001,0.1999999999999993,16.650000000000002,16.78,16.49,0.2900000000000027,0.2900000000000027,15.874,16.21,15.56,0.6500000000000004,0.5299999999999994,16.334,16.68,16.0,0.6799999999999997,0.6799999999999997,319626,452908,233812,219096,-219096
2016-02-14,17.3875,17.66,17.0,0.6600000000000001,0.41000000000000014,17.7825,18.06,17.6,0.4599999999999973,0.4599999999999973,17.1525,17.38,16.6,0.7799999999999976,0.759999999999998,17.52,17.64,17.39,0.25,0.16000000000000014,364322,453448,265513,187935,-187935
2016-02-21,17.62,17.83,17.2,0.629999999999999,-0.10000000000000142,17.924,18.03,17.85,0.17999999999999972,-0.17999999999999972,17.392,17.61,16.96,0.6499999999999986,0.03999999999999915,17.669999999999998,17.83,17.45,0.379999999999999,-0.09999999999999787,208044,261371,160613,100758,24876
2016-02-28,18.242,18.47,17.64,0.8299999999999983,0.7800000000000011,18.552,18.84,18.43,0.41000000000000014,0.370000000000001,18.04,18.22,17.6,0.6199999999999974,0.6199999999999974,18.444,18.71,18.28,0.4299999999999997,0.4299999999999997,318469,467404,223495,243909,-102519
2016-03-06,18.387999999999998,18.72,18.09,0.629999999999999,-0.629999999999999,18.534,18.87,18.28,0.5899999999999999,-0.5899999999999999,17.98,18.46,17.7,0.7600000000000016,-0.5399999999999991,18.236,18.85,17.9,0.9500000000000028,-0.6000000000000014,191095,266896,125428,141468,-111652
2016-03-13,18.560000000000002,19.1,18.19,0.9100000000000001,0.9100000000000001,18.912,19.49,18.54,0.9499999999999993,0.8699999999999974,18.456,18.99,18.19,0.7999999999999972,0.7999999999999972,18.852,19.48,18.45,1.0300000000000011,0.879999999999999,301559,416669,199152,217517,217517
2016-03-20,17.8725,19.43,17.02,2.41,-2.41,18.200000000000003,19.67,17.44,2.2300000000000004,-2.2300000000000004,17.395,19.23,16.56,2.6700000000000017,-2.370000000000001,17.8175,19.23,17.09,2.1400000000000006,-1.9200000000000017,939977,2313394,272186,2041208,277178
2016-03-27,17.476,17.84,17.1,0.7399999999999984,0.41000000000000014,17.734,18.01,17.38,0.6300000000000026,0.5899999999999999,17.392,17.75,17.04,0.7100000000000009,0.4499999999999993,17.618000000000002,17.93,17.2,0.7300000000000004,0.6500000000000021,393817,560631,208233,352398,-163985
2016-04-03,17.652,17.79,17.55,0.23999999999999844,-0.23000000000000043,17.868,18.01,17.71,0.3000000000000007,-0.3000000000000007,17.546,17.7,17.41,0.28999999999999915,-0.21999999999999886,17.606,17.82,17.45,0.370000000000001,-0.28000000000000114,334849,444594,282540,162054,76238
2016-04-10,17.378,17.6,17.23,0.370000000000001,-0.2700000000000031,17.538,17.71,17.38,0.33000000000000185,-0.3000000000000007,17.198,17.35,17.07,0.28000000000000114,-0.129999999999999,17.322,17.44,17.09,0.3500000000000014,0.05999999999999872,409107,621019,268493,352526,-151271
2016-04-17,16.114,17.39,15.1,2.290000000000001,-2.1000000000000014,16.47,17.53,15.67,1.8600000000000012,-1.83,15.9,17.19,14.63,2.5600000000000005,-1.8399999999999999,16.198,17.43,15.42,2.01,-1.7200000000000006,1701694,4871703,471416,4400287,383001
2016-04-24,15.362,15.56,15.2,0.3600000000000012,-0.27000000000000135,15.5,15.73,15.28,0.45000000000000107,-0.45000000000000107,15.13,15.39,14.81,0.5800000000000001,-0.5800000000000001,15.24,15.45,14.97,0.47999999999999865,-0.47999999999999865,501350,556909,434588,122321,-122321
2016-05-01,14.584,15.07,14.23,0.8399999999999999,-0.7300000000000004,14.694,15.07,14.47,0.5999999999999996,-0.5600000000000005,14.314,14.75,14.11,0.6400000000000006,-0.6400000000000006,14.434,14.79,14.2,0.5899999999999999,-0.3199999999999985,426908,475002,363208,111794,65579
