Date,BCRXStock_Open_average,BCRXStock_Open_max,BCRXStock_Open_min,BCRXStock_Open_volatility,BCRXStock_Open_change,BCRXStock_High_average,BCRXStock_High_max,BCRXStock_High_min,BCRXStock_High_volatility,BCRXStock_High_change,BCRXStock_Low_average,BCRXStock_Low_max,BCRXStock_Low_min,BCRXStock_Low_volatility,BCRXStock_Low_change,BCRXStock_Close_average,BCRXStock_Close_max,BCRXStock_Close_min,BCRXStock_Close_volatility,BCRXStock_Close_change,BCRXStock_Volume_average,BCRXStock_Volume_max,BCRXStock_Volume_min,BCRXStock_Volume_volatility,BCRXStock_Volume_change
2016-01-03,9.692,10.07,9.18,0.8900000000000006,-0.8900000000000006,9.854,10.24,9.27,0.9700000000000006,-0.9100000000000001,9.262,9.68,8.48,1.1999999999999993,-1.1999999999999993,9.346,9.8,8.5,1.3000000000000007,-1.3000000000000007,778408,1086937,346488,740449,226524
2016-01-10,7.894,8.6,7.39,1.21,-1.21,8.126,8.83,7.6,1.2300000000000004,-1.2300000000000004,7.316,7.63,6.95,0.6799999999999997,-0.41000000000000014,7.68,8.08,7.41,0.6699999999999999,-0.33000000000000007,807099,932838,673595,259243,84900
2016-01-17,7.282500000000001,7.61,6.82,0.79,-0.3799999999999999,7.7725,7.95,7.63,0.3200000000000003,0.02999999999999936,6.8325,7.01,6.54,0.46999999999999975,0.05999999999999961,7.2425,7.55,6.99,0.5599999999999996,0.41000000000000014,1006112,1256969,822112,434857,157069
2016-01-24,7.2,7.61,6.81,0.8000000000000007,-0.5600000000000005,7.438,7.81,7.11,0.6999999999999993,-0.6999999999999993,6.914,7.25,6.65,0.5999999999999996,-0.54,7.108,7.49,6.79,0.7000000000000002,-0.5200000000000005,889841,1029248,745832,283416,-101595
2016-01-31,6.678,6.94,6.49,0.4500000000000002,-0.3200000000000003,6.87,7.09,6.72,0.3700000000000001,-0.34999999999999964,6.356,6.65,6.09,0.5600000000000005,-0.5600000000000005,6.516,6.9,6.14,0.7600000000000007,-0.7600000000000007,922348,1352548,661244,691304,528285
2016-02-07,1.898,2.4,1.71,0.69,-0.69,2.0,2.43,1.74,0.6900000000000002,-0.6900000000000002,1.718,1.78,1.63,0.15000000000000013,-0.13000000000000012,1.768,1.89,1.66,0.22999999999999998,-0.07000000000000006,4006370,9305392,1832885,7472507,-7472507
2016-02-14,2.005,2.25,1.78,0.47,0.26,2.135,2.27,1.95,0.32000000000000006,0.15999999999999992,1.8975,2.02,1.76,0.26,0.24,2.0325,2.17,1.86,0.30999999999999983,0.19999999999999996,1848160,2818038,1055954,1762084,-917446
2016-02-21,2.0,2.19,1.82,0.3699999999999999,0.10000000000000009,2.1333333333333333,2.28,1.95,0.32999999999999985,-0.010000000000000231,1.9466666666666665,2.19,1.74,0.44999999999999996,0.10000000000000009,2.0566666666666666,2.21,1.9,0.31000000000000005,0.029999999999999805,1250905,1642639,1073862,568777,-266713
2016-02-28,2.286,2.62,2.01,0.6100000000000003,0.43000000000000016,2.53,2.9,2.13,0.77,0.6499999999999999,2.19,2.54,1.89,0.6500000000000001,0.6500000000000001,2.364,2.61,1.99,0.6199999999999999,0.5900000000000001,2544152,3675672,1908815,1766857,242934
2016-03-06,2.904,3.12,2.71,0.41000000000000014,-0.27,3.0060000000000002,3.24,2.81,0.43000000000000016,-0.40000000000000036,2.714,2.85,2.61,0.2400000000000002,-0.16999999999999993,2.822,2.98,2.67,0.31000000000000005,-0.1499999999999999,2265120,4922690,756626,4166064,-3836042
