Date,JRJC_stock_Open_average,JRJC_stock_Open_max,JRJC_stock_Open_min,JRJC_stock_Open_volatility,JRJC_stock_Open_change,JRJC_stock_High_average,JRJC_stock_High_max,JRJC_stock_High_min,JRJC_stock_High_volatility,JRJC_stock_High_change,JRJC_stock_Low_average,JRJC_stock_Low_max,JRJC_stock_Low_min,JRJC_stock_Low_volatility,JRJC_stock_Low_change,JRJC_stock_Close_average,JRJC_stock_Close_max,JRJC_stock_Close_min,JRJC_stock_Close_volatility,JRJC_stock_Close_change,JRJC_stock_Volume_average,JRJC_stock_Volume_max,JRJC_stock_Volume_min,JRJC_stock_Volume_volatility,JRJC_stock_Volume_change
2016-04-03,5.164,5.38,5.01,0.3700000000000001,0.3700000000000001,5.334,5.56,5.05,0.5099999999999998,0.45999999999999996,5.076,5.24,4.93,0.3100000000000005,0.2599999999999998,5.2540000000000004,5.49,5.02,0.47000000000000064,0.47000000000000064,162844,264133,53711,210422,166048
2016-04-10,5.67,6.0,5.52,0.4800000000000004,0.16999999999999993,5.866,6.05,5.73,0.3199999999999994,-0.13999999999999968,5.414,5.51,5.25,0.2599999999999998,0.0699999999999994,5.602,5.7,5.53,0.16999999999999993,-0.16999999999999993,339252,450852,67832,383020,-383020
2016-04-17,5.412,5.5,5.28,0.21999999999999975,-0.09999999999999964,5.532,5.64,5.41,0.22999999999999954,-0.05999999999999961,5.326,5.45,5.28,0.16999999999999993,-0.15000000000000036,5.42,5.53,5.31,0.22000000000000064,0.0,181273,467079,56787,410292,63910
2016-04-24,5.602,5.77,5.48,0.28999999999999915,0.009999999999999787,5.71,5.79,5.65,0.13999999999999968,0.0,5.492,5.51,5.48,0.02999999999999936,0.009999999999999787,5.63,5.78,5.51,0.27000000000000046,0.11000000000000032,158031,294885,88075,206810,-49900
2016-05-01,5.584,5.65,5.52,0.13000000000000078,-0.11000000000000032,5.658,5.73,5.62,0.11000000000000032,-0.040000000000000036,5.492,5.53,5.45,0.08000000000000007,-0.05999999999999961,5.604,5.62,5.59,0.03000000000000025,-0.010000000000000675,118420,151436,77656,73780,40816
2016-05-08,5.546,5.65,5.41,0.2400000000000002,-0.21999999999999975,5.596,5.69,5.5,0.1900000000000004,-0.1299999999999999,5.374,5.46,5.32,0.13999999999999968,-0.11000000000000032,5.5040000000000004,5.65,5.4,0.25,-0.10999999999999943,128921,179662,60959,118703,-77568
2016-05-15,5.062,5.46,4.0,1.46,-1.4100000000000001,5.184,5.55,4.34,1.21,-1.1799999999999997,4.712,5.4,3.82,1.5800000000000005,-1.37,4.834,5.47,4.03,1.4399999999999995,-1.2699999999999996,350762,680370,33393,646977,638023
2016-05-22,4.448,4.69,4.22,0.47000000000000064,0.47000000000000064,4.606,4.81,4.46,0.34999999999999964,0.34999999999999964,4.382,4.62,4.2,0.41999999999999993,0.41999999999999993,4.516,4.75,4.21,0.54,0.54,196307,262217,127326,134891,-134891
2016-05-29,4.7375,4.8,4.63,0.16999999999999993,0.040000000000000036,4.84,4.85,4.83,0.019999999999999574,0.019999999999999574,4.6475,4.76,4.53,0.22999999999999954,0.16999999999999993,4.72,4.81,4.57,0.23999999999999932,0.16999999999999993,191314,301693,107371,194322,-194322
2016-06-05,4.886,5.05,4.71,0.33999999999999986,0.21999999999999975,5.002,5.17,4.9,0.2699999999999996,0.0,4.78,4.91,4.6,0.3100000000000005,0.20000000000000018,4.918,5.05,4.83,0.21999999999999975,-0.040000000000000036,163630,236635,101154,135481,-99568
2016-06-12,4.862,4.91,4.8,0.11000000000000032,-0.04999999999999982,4.91,4.96,4.8,0.16000000000000014,-0.1299999999999999,4.7299999999999995,4.76,4.7,0.05999999999999961,-0.04999999999999982,4.82,4.91,4.74,0.16999999999999993,-0.13999999999999968,71298,143480,34205,109275,-109275
2016-06-19,4.77,4.84,4.6,0.2400000000000002,-0.2400000000000002,4.803999999999999,4.89,4.72,0.16999999999999993,-0.16999999999999993,4.622,4.72,4.52,0.20000000000000018,-0.20000000000000018,4.706,4.78,4.55,0.23000000000000043,-0.23000000000000043,76199,134963,41656,93307,71676
2016-06-26,4.622,4.75,4.44,0.3099999999999996,0.15000000000000036,4.74,4.87,4.56,0.3100000000000005,0.3000000000000007,4.514,4.63,4.33,0.2999999999999998,0.22999999999999954,4.609999999999999,4.77,4.43,0.33999999999999986,0.16000000000000014,100855,156931,68902,88029,88029
2016-07-03,4.4125,4.6,4.23,0.3699999999999992,-0.1299999999999999,4.5425,4.65,4.45,0.20000000000000018,-0.07000000000000028,4.3175,4.45,4.22,0.23000000000000043,0.20000000000000018,4.3725000000000005,4.48,4.29,0.1900000000000004,0.1900000000000004,115678,228774,41579,187195,-187195
2016-07-10,4.424,4.54,4.35,0.1900000000000004,-0.1900000000000004,4.458,4.56,4.4,0.15999999999999925,-0.15999999999999925,4.304,4.44,4.2,0.2400000000000002,-0.22000000000000064,4.3580000000000005,4.48,4.23,0.25,-0.25,63657,105905,36479,69426,28637
2016-07-17,4.2379999999999995,4.27,4.2,0.0699999999999994,0.019999999999999574,4.324,4.36,4.26,0.10000000000000053,-0.0600000000000005,4.21,4.25,4.12,0.1299999999999999,-0.08000000000000007,4.262,4.29,4.25,0.040000000000000036,-0.019999999999999574,49072,75520,20747,54773,33236
2016-07-24,4.372,4.44,4.27,0.17000000000000082,0.13000000000000078,4.476,4.52,4.4,0.11999999999999922,-0.05999999999999961,4.296,4.35,4.25,0.09999999999999964,0.009999999999999787,4.3740000000000006,4.48,4.3,0.1800000000000006,-0.10000000000000053,77327,105457,41400,64057,-8782
2016-07-31,4.214,4.3,4.11,0.1899999999999995,-0.14999999999999947,4.3020000000000005,4.38,4.23,0.14999999999999947,-0.08000000000000007,4.144,4.26,4.08,0.17999999999999972,-0.10999999999999943,4.178,4.26,4.12,0.13999999999999968,-0.0699999999999994,46165,78178,28241,49937,42962
2016-08-07,4.458,4.93,4.2,0.7299999999999995,0.7299999999999995,4.652,4.99,4.3,0.6900000000000004,0.6800000000000006,4.388,4.68,4.17,0.5099999999999998,0.5099999999999998,4.566,4.9,4.24,0.6600000000000001,0.6600000000000001,122526,229042,17093,211949,107147
2016-08-14,5.016,5.16,4.9,0.2599999999999998,-0.02999999999999936,5.112,5.19,4.9,0.29000000000000004,-0.29000000000000004,4.748,4.98,4.13,0.8500000000000005,-0.6799999999999997,4.958,5.18,4.44,0.7399999999999993,-0.6999999999999993,299553,768399,153026,615373,540622
2016-08-21,4.334,4.4,4.3,0.10000000000000053,-0.040000000000000036,4.394,4.48,4.3,0.1800000000000006,-0.1200000000000001,4.238,4.32,4.2,0.1200000000000001,0.0,4.286,4.38,4.25,0.1299999999999999,-0.03000000000000025,130150,221264,88789,132475,-132475
2016-08-28,4.222,4.26,4.17,0.08999999999999986,-0.019999999999999574,4.284,4.37,4.22,0.15000000000000036,0.08000000000000007,4.164,4.2,4.1,0.10000000000000053,-0.03000000000000025,4.2299999999999995,4.34,4.13,0.20999999999999996,0.1200000000000001,84254,108304,43952,64352,-7746
2016-09-04,4.4025,4.52,4.32,0.1999999999999993,0.08999999999999986,4.515,4.6,4.42,0.17999999999999972,0.040000000000000036,4.2775,4.38,4.16,0.21999999999999975,0.08999999999999986,4.385,4.52,4.27,0.25,-0.040000000000000036,228961,354935,114046,240889,16324
2016-09-11,4.264,4.34,4.24,0.09999999999999964,0.0,4.348,4.38,4.33,0.04999999999999982,0.009999999999999787,4.218,4.25,4.17,0.08000000000000007,0.04999999999999982,4.3,4.33,4.26,0.07000000000000028,-0.0600000000000005,68912,98171,46394,51777,28578
2016-09-18,4.322,4.39,4.22,0.16999999999999993,0.0,4.358,4.39,4.32,0.0699999999999994,0.019999999999999574,4.256,4.3,4.22,0.08000000000000007,0.02999999999999936,4.326,4.38,4.28,0.09999999999999964,0.02999999999999936,52279,79586,15378,64208,-33445
2016-09-25,4.314,4.34,4.28,0.05999999999999961,0.0,4.332,4.35,4.28,0.0699999999999994,-0.009999999999999787,4.23,4.29,4.11,0.17999999999999972,-0.08999999999999986,4.278,4.32,4.17,0.15000000000000036,-0.010000000000000675,48192,110064,22624,87440,5823
2016-10-02,4.244,4.3,4.21,0.08999999999999986,-0.0699999999999994,4.3,4.31,4.29,0.019999999999999574,0.0,4.196,4.22,4.17,0.04999999999999982,0.03000000000000025,4.238,4.3,4.17,0.1299999999999999,0.08000000000000007,40087,81916,23149,58767,53289
2016-10-09,4.226,4.28,4.2,0.08000000000000007,-0.04999999999999982,4.296,4.33,4.24,0.08999999999999986,-0.04999999999999982,4.196,4.21,4.18,0.03000000000000025,-0.019999999999999574,4.238,4.32,4.19,0.1299999999999999,-0.040000000000000036,39211,72531,22448,50083,15513
2016-10-16,4.214,4.25,4.19,0.05999999999999961,-0.05999999999999961,4.2540000000000004,4.29,4.24,0.04999999999999982,-0.009999999999999787,4.18,4.21,4.1,0.11000000000000032,-0.09000000000000075,4.196,4.22,4.12,0.09999999999999964,-0.08999999999999986,24185,83922,6130,77792,69166
2016-10-23,4.112,4.18,4.06,0.1200000000000001,-0.0600000000000005,4.156,4.26,4.07,0.1899999999999995,-0.1899999999999995,4.062,4.12,3.98,0.14000000000000012,-0.14000000000000012,4.08,4.18,3.98,0.19999999999999973,-0.19999999999999973,40786,65967,25038,40929,7616
2016-10-30,3.886,4.01,3.79,0.21999999999999975,-0.21999999999999975,3.956,4.01,3.9,0.10999999999999988,-0.03999999999999959,3.784,3.92,3.72,0.19999999999999973,-0.19999999999999973,3.846,3.93,3.78,0.15000000000000036,-0.07000000000000028,52852,86581,34199,52382,28754
2016-11-06,3.848,3.96,3.76,0.20000000000000018,-0.08000000000000007,3.958,4.0,3.9,0.10000000000000009,0.0,3.722,3.76,3.66,0.09999999999999964,0.010000000000000231,3.808,3.89,3.77,0.1200000000000001,0.029999999999999805,68247,85962,49872,36090,1589
2016-11-13,3.97,4.2,3.79,0.41000000000000014,0.3200000000000003,4.126,4.34,3.93,0.4099999999999997,0.34999999999999964,3.892,4.12,3.76,0.3600000000000003,0.11000000000000032,3.982,4.19,3.76,0.4300000000000006,0.1900000000000004,74358,114594,24678,89916,52300
2016-11-20,3.975,4.06,3.91,0.14999999999999947,-0.10999999999999943,4.0675,4.14,3.99,0.14999999999999947,0.08000000000000007,3.9125,3.95,3.89,0.06000000000000005,0.050000000000000266,3.9775,4.08,3.91,0.16999999999999993,0.08999999999999986,60105,93003,23479,69524,40929
2016-11-27,4.114,4.25,3.99,0.2599999999999998,0.16000000000000014,4.2700000000000005,4.45,4.12,0.33000000000000007,0.3000000000000007,4.074,4.25,3.98,0.27,0.2599999999999998,4.194,4.38,4.04,0.33999999999999986,0.2999999999999998,192961,261375,141108,120267,-16161
2016-12-04,4.224,4.35,4.15,0.1999999999999993,-0.16999999999999993,4.374,4.42,4.32,0.09999999999999964,-0.040000000000000036,4.148,4.18,4.11,0.0699999999999994,-0.02999999999999936,4.218,4.3,4.15,0.14999999999999947,0.08000000000000007,65836,102329,50573,51756,-34586
2016-12-11,4.008,4.2,3.84,0.3600000000000003,-0.33000000000000007,4.094,4.2,3.97,0.22999999999999998,-0.22999999999999998,3.904,4.02,3.84,0.17999999999999972,-0.16999999999999948,3.928,4.05,3.85,0.19999999999999973,-0.1599999999999997,61439,100790,27516,73274,-12358
2016-12-18,3.84,3.87,3.77,0.10000000000000009,-0.08999999999999986,3.92,4.0,3.83,0.16999999999999993,-0.10999999999999988,3.7920000000000003,3.85,3.7,0.1499999999999999,-0.1499999999999999,3.814,3.9,3.74,0.1599999999999997,-0.10999999999999988,29663,37038,18480,18558,-2335
2016-12-25,3.7399999999999998,3.84,3.65,0.18999999999999995,-0.06000000000000005,3.8125,3.85,3.72,0.1299999999999999,-0.1299999999999999,3.6325000000000003,3.74,3.48,0.26000000000000023,-0.22999999999999998,3.7125,3.83,3.62,0.20999999999999996,-0.20999999999999996,60090,123204,20267,102937,97154
2017-01-01,3.5225,3.62,3.47,0.1499999999999999,-0.1299999999999999,3.6175,3.65,3.58,0.06999999999999984,-0.040000000000000036,3.455,3.49,3.41,0.08000000000000007,0.03000000000000025,3.5275,3.56,3.48,0.08000000000000007,0.06999999999999984,38875,61162,19415,41747,-41747
2017-01-08,3.518,3.54,3.5,0.040000000000000036,-0.040000000000000036,3.584,3.62,3.55,0.07000000000000028,-0.07000000000000028,3.474,3.49,3.46,0.03000000000000025,0.010000000000000231,3.506,3.55,3.46,0.08999999999999986,0.04999999999999982,46596,103721,19763,83958,-83958
2017-01-15,3.4699999999999998,3.53,3.36,0.16999999999999993,-0.16000000000000014,3.5324999999999998,3.57,3.47,0.09999999999999964,-0.09999999999999964,3.4074999999999998,3.51,3.31,0.19999999999999973,-0.16999999999999993,3.4325,3.53,3.34,0.18999999999999995,-0.18999999999999995,43917,106935,8839,98096,11111
2017-01-22,3.254,3.31,3.14,0.16999999999999993,-0.06000000000000005,3.354,3.38,3.29,0.08999999999999986,-0.06999999999999984,3.176,3.26,3.07,0.18999999999999995,0.1200000000000001,3.246,3.3,3.14,0.1599999999999997,0.08999999999999986,58527,119804,20165,99639,-77040
2017-01-29,3.118,3.21,3.07,0.14000000000000012,-0.1200000000000001,3.218,3.3,3.15,0.1499999999999999,-0.1200000000000001,3.072,3.08,3.06,0.020000000000000018,0.020000000000000018,3.096,3.11,3.08,0.029999999999999805,0.0,47393,57677,40233,17444,-7322
2017-02-05,3.054,3.08,3.03,0.050000000000000266,-0.040000000000000036,3.12,3.16,3.08,0.08000000000000007,0.010000000000000231,3.026,3.04,3.01,0.03000000000000025,0.010000000000000231,3.042,3.06,3.02,0.040000000000000036,-0.040000000000000036,56428,100114,23417,76697,-51577
2017-02-12,3.064,3.17,3.01,0.16000000000000014,0.16000000000000014,3.234,3.55,3.11,0.43999999999999995,0.3999999999999999,3.064,3.17,3.01,0.16000000000000014,0.16000000000000014,3.12,3.33,3.03,0.30000000000000027,0.30000000000000027,76021,119039,28953,90086,61534
2017-02-19,3.3425000000000002,3.41,3.21,0.20000000000000018,-0.14000000000000012,3.4125,3.46,3.37,0.08999999999999986,-0.08999999999999986,3.255,3.34,3.17,0.16999999999999993,-0.1499999999999999,3.2800000000000002,3.38,3.18,0.19999999999999973,-0.19999999999999973,55305,83871,33582,50289,-45478
2017-02-26,3.228,3.28,3.16,0.11999999999999966,-0.04999999999999982,3.262,3.29,3.2,0.08999999999999986,-0.08999999999999986,3.166,3.19,3.15,0.040000000000000036,-0.040000000000000036,3.218,3.29,3.18,0.10999999999999988,-0.10000000000000009,34094,46241,10057,36184,-10519
2017-03-05,3.132,3.18,3.04,0.14000000000000012,-0.1299999999999999,3.162,3.22,3.12,0.10000000000000009,-0.10000000000000009,3.058,3.1,3.02,0.08000000000000007,-0.08000000000000007,3.08,3.13,3.03,0.10000000000000009,-0.07000000000000028,32537,53969,8182,45787,-22199
2017-03-12,3.12,3.19,3.07,0.1200000000000001,0.11000000000000032,3.192,3.2,3.18,0.020000000000000018,-0.009999999999999787,3.06,3.09,3.03,0.06000000000000005,0.03000000000000025,3.122,3.18,3.06,0.1200000000000001,-0.1200000000000001,50951,75586,21994,53592,-2646
2017-03-19,3.06,3.07,3.04,0.029999999999999805,-0.029999999999999805,3.128,3.16,3.08,0.08000000000000007,0.0,3.038,3.07,3.01,0.06000000000000005,-0.04999999999999982,3.06,3.08,3.01,0.07000000000000028,-0.009999999999999787,22457,29453,6377,23076,-4031
2017-03-26,3.032,3.05,3.02,0.029999999999999805,0.009999999999999787,3.098,3.2,3.05,0.15000000000000036,0.10000000000000009,3.022,3.05,3.0,0.04999999999999982,0.04999999999999982,3.046,3.1,3.01,0.0900000000000003,0.0900000000000003,26164,48499,13386,35113,-19039
2017-04-02,3.142,3.22,3.1,0.1200000000000001,0.1200000000000001,3.24,3.45,3.14,0.31000000000000005,0.31000000000000005,3.092,3.22,3.0,0.2200000000000002,0.15000000000000036,3.17,3.3,3.1,0.19999999999999973,0.18999999999999995,72118,149177,15245,133932,132251
2017-04-09,3.39,3.5,3.3,0.20000000000000018,0.11000000000000032,3.4975,3.56,3.44,0.1200000000000001,0.06000000000000005,3.2199999999999998,3.35,3.05,0.30000000000000027,-0.15000000000000036,3.4,3.52,3.26,0.26000000000000023,-0.10000000000000009,155285,244812,87117,157695,66126
2017-04-16,2.88,3.11,2.75,0.3599999999999999,-0.3599999999999999,2.9019999999999997,3.11,2.8,0.31000000000000005,-0.31000000000000005,2.754,2.85,2.63,0.2200000000000002,-0.2200000000000002,2.788,2.92,2.63,0.29000000000000004,-0.29000000000000004,137982,302025,72784,229241,-178527
2017-04-23,2.63,2.65,2.6,0.04999999999999982,-0.04999999999999982,2.694,2.74,2.62,0.1200000000000001,-0.10999999999999988,2.6,2.62,2.56,0.06000000000000005,-0.06000000000000005,2.62,2.66,2.59,0.07000000000000028,-0.07000000000000028,56807,117584,13924,103660,-7755
2017-04-30,2.32,2.57,2.06,0.5099999999999998,-0.5099999999999998,2.35,2.57,2.18,0.3899999999999997,-0.3899999999999997,2.162,2.35,2.03,0.3200000000000003,-0.3200000000000003,2.222,2.39,2.04,0.3500000000000001,-0.3500000000000001,105173,254966,57247,197719,-179197
2017-05-07,2.202,2.27,2.06,0.20999999999999996,0.20999999999999996,2.29,2.33,2.26,0.07000000000000028,0.010000000000000231,2.112,2.18,2.05,0.13000000000000034,0.06000000000000005,2.206,2.24,2.16,0.08000000000000007,0.0,129157,224198,56985,167213,-167213
2017-05-14,2.184,2.27,2.11,0.16000000000000014,-0.10999999999999988,2.2520000000000002,2.29,2.22,0.06999999999999984,-0.06999999999999984,2.104,2.13,2.09,0.040000000000000036,0.020000000000000018,2.168,2.23,2.13,0.10000000000000009,-0.10000000000000009,57758,79401,34216,45185,-45185
2017-05-21,2.088,2.13,2.05,0.08000000000000007,-0.08000000000000007,2.13,2.2,2.06,0.14000000000000012,-0.14000000000000012,2.044,2.08,2.01,0.07000000000000028,-0.07000000000000028,2.074,2.11,2.04,0.06999999999999984,-0.04999999999999982,45185,95076,24613,70463,-62894
2017-05-28,2.055,2.1,2.0,0.10000000000000009,0.08000000000000007,2.1225,2.13,2.12,0.009999999999999787,0.0,2.02,2.04,2.0,0.040000000000000036,0.020000000000000018,2.0425,2.07,2.03,0.040000000000000036,-0.040000000000000036,44461,60613,23980,36633,7955
2017-06-04,2.116,2.17,2.03,0.14000000000000012,0.0900000000000003,2.182,2.22,2.15,0.07000000000000028,0.020000000000000018,2.06,2.13,2.02,0.10999999999999988,-0.009999999999999787,2.118,2.2,2.05,0.15000000000000036,-0.10000000000000009,62168,90027,34638,55389,41273
2017-06-11,2.012,2.05,1.95,0.09999999999999987,-0.09999999999999987,2.074,2.16,2.0,0.16000000000000014,-0.10000000000000009,1.954,2.05,1.84,0.20999999999999974,-0.16999999999999993,2.0020000000000002,2.08,1.87,0.20999999999999996,-0.16999999999999993,73527,155008,23183,131825,-7613
2017-06-18,1.758,1.91,1.66,0.25,-0.25,1.802,1.96,1.74,0.21999999999999997,-0.20999999999999996,1.656,1.68,1.61,0.06999999999999984,-0.020000000000000018,1.702,1.81,1.65,0.16000000000000014,-0.13000000000000012,93367,150524,52550,97974,-97974
2017-06-25,1.726,1.76,1.7,0.06000000000000005,0.040000000000000036,1.766,1.78,1.74,0.040000000000000036,0.030000000000000027,1.706,1.72,1.7,0.020000000000000018,0.010000000000000009,1.708,1.72,1.7,0.020000000000000018,0.010000000000000009,46585,77620,18741,58879,-31015
2017-07-02,1.6749999999999998,1.7,1.65,0.050000000000000044,-0.030000000000000027,1.7075,1.76,1.67,0.09000000000000008,-0.09000000000000008,1.605,1.65,1.54,0.10999999999999988,-0.08999999999999986,1.6275,1.68,1.59,0.08999999999999986,-0.04999999999999982,56554,88912,32306,56606,-11135
2017-07-09,1.532,1.58,1.5,0.08000000000000007,-0.08000000000000007,1.562,1.6,1.55,0.050000000000000044,-0.040000000000000036,1.486,1.51,1.41,0.10000000000000009,-0.10000000000000009,1.488,1.51,1.41,0.10000000000000009,-0.10000000000000009,101688,300623,19267,281356,222939
2017-07-16,1.382,1.43,1.34,0.08999999999999986,-0.07999999999999985,1.454,1.5,1.43,0.07000000000000006,-0.07000000000000006,1.356,1.4,1.32,0.07999999999999985,-0.04999999999999982,1.37,1.43,1.32,0.10999999999999988,-0.05999999999999983,119367,158664,72406,86258,-38598
2017-07-23,1.404,1.47,1.35,0.11999999999999988,-0.07000000000000006,1.44,1.48,1.41,0.07000000000000006,-0.040000000000000036,1.368,1.4,1.35,0.04999999999999982,0.029999999999999805,1.3800000000000001,1.42,1.35,0.06999999999999984,0.04999999999999982,107466,165049,65015,100034,895
2017-07-30,1.408,1.44,1.38,0.06000000000000005,-0.06000000000000005,1.446,1.53,1.4,0.13000000000000012,0.07000000000000006,1.3739999999999999,1.38,1.36,0.019999999999999796,0.0,1.42,1.5,1.38,0.1200000000000001,0.08000000000000007,77294,131847,17994,113853,67487
2017-08-06,1.712,1.83,1.5,0.33000000000000007,0.15999999999999992,1.856,1.95,1.8,0.1499999999999999,0.0,1.638,1.75,1.5,0.25,0.1200000000000001,1.77,1.82,1.7,0.1200000000000001,-0.020000000000000018,189715,349572,81435,268137,-265026
2017-08-13,1.832,2.06,1.61,0.44999999999999996,0.20999999999999996,2.058,2.38,1.7,0.6799999999999999,0.5399999999999998,1.738,1.91,1.58,0.32999999999999985,0.20999999999999996,1.948,2.31,1.64,0.6700000000000002,0.6300000000000001,480421,951760,189713,762047,264863
2017-08-20,2.594,2.78,2.38,0.3999999999999999,0.3999999999999999,2.79,2.9,2.63,0.27,0.16999999999999993,2.434,2.66,2.18,0.48,0.43999999999999995,2.648,2.78,2.54,0.23999999999999977,0.16000000000000014,506139,859118,272746,586372,-586372
2017-08-27,2.62,2.77,2.52,0.25,-0.25,2.646,2.77,2.56,0.20999999999999996,-0.20999999999999996,2.478,2.51,2.45,0.05999999999999961,-0.029999999999999805,2.572,2.63,2.53,0.10000000000000009,-0.08000000000000007,146196,234472,80053,154419,-154419
2017-09-03,2.42,2.53,2.31,0.21999999999999975,-0.18000000000000016,2.56,2.77,2.44,0.33000000000000007,-0.27,2.2800000000000002,2.45,2.11,0.3400000000000003,-0.3400000000000003,2.3175,2.52,2.12,0.3999999999999999,-0.3999999999999999,138890,161311,95072,66239,12839
2017-09-10,2.174,2.34,2.05,0.29000000000000004,0.21999999999999975,2.296,2.36,2.24,0.11999999999999966,0.09999999999999964,2.136,2.27,2.04,0.22999999999999998,0.2200000000000002,2.202,2.3,2.06,0.23999999999999977,0.22999999999999998,154327,221767,92590,129177,-129177
2017-09-17,2.266,2.35,2.18,0.16999999999999993,-0.16999999999999993,2.284,2.35,2.2,0.1499999999999999,-0.1499999999999999,2.17,2.21,2.12,0.08999999999999986,-0.08999999999999986,2.22,2.27,2.12,0.1499999999999999,-0.1499999999999999,111674,257569,33270,224299,-140055
2017-09-24,2.042,2.1,1.93,0.17000000000000015,-0.040000000000000036,2.12,2.16,2.08,0.08000000000000007,0.010000000000000231,1.98,2.06,1.85,0.20999999999999996,0.20999999999999996,2.036,2.1,1.91,0.19000000000000017,0.19000000000000017,97185,277066,25190,251876,-232887
2017-10-01,2.126,2.2,2.0,0.20000000000000018,0.07000000000000028,2.208,2.29,2.12,0.16999999999999993,0.1200000000000001,2.05,2.15,1.92,0.22999999999999998,0.06999999999999984,2.16,2.27,2.1,0.16999999999999993,0.16000000000000014,64866,96372,17070,79302,64212
