Date,PLTStock_Open_average,PLTStock_Open_max,PLTStock_Open_min,PLTStock_Open_volatility,PLTStock_Open_change,PLTStock_High_average,PLTStock_High_max,PLTStock_High_min,PLTStock_High_volatility,PLTStock_High_change,PLTStock_Low_average,PLTStock_Low_max,PLTStock_Low_min,PLTStock_Low_volatility,PLTStock_Low_change,PLTStock_Close_average,PLTStock_Close_max,PLTStock_Close_min,PLTStock_Close_volatility,PLTStock_Close_change,PLTStock_Volume_average,PLTStock_Volume_max,PLTStock_Volume_min,PLTStock_Volume_volatility,PLTStock_Volume_change
2016-01-03,45.518,46.83,44.05,2.780000000000001,-2.780000000000001,45.918,46.83,44.46,2.3699999999999974,-2.3699999999999974,44.852000000000004,45.84,43.69,2.1500000000000057,-1.8700000000000045,45.11,46.42,43.81,2.6099999999999994,-2.030000000000001,219051,275784,131669,144115,-29542
2016-01-10,43.836,44.94,42.58,2.3599999999999994,-1.4200000000000017,44.422,45.04,43.82,1.2199999999999989,-0.8800000000000026,42.864,43.72,41.56,2.1599999999999966,-2.1599999999999966,43.672,44.46,43.0,1.4600000000000009,-1.4100000000000037,204604,302724,140049,162675,149106
2016-01-17,42.89,43.51,42.03,1.4799999999999969,-0.8200000000000003,43.515,43.77,43.33,0.44000000000000483,-0.44000000000000483,41.97,42.61,41.17,1.4399999999999977,0.3200000000000003,42.7375,43.26,41.94,1.3200000000000003,0.6299999999999955,218285,301862,148513,153349,19844
2016-01-24,42.958,43.15,42.61,0.5399999999999991,-0.3299999999999983,43.636,44.87,43.12,1.75,1.519999999999996,42.54,42.82,42.39,0.4299999999999997,0.4299999999999997,43.211999999999996,44.83,42.48,2.3500000000000014,2.3500000000000014,157880,348521,100968,247553,233763
2016-01-31,37.135999999999996,44.16,32.87,11.29,-9.629999999999995,37.91,45.24,34.62,10.620000000000005,-10.54,35.176,43.75,32.13,11.619999999999997,-10.420000000000002,35.924,44.76,32.55,12.21,-11.280000000000001,882849,2524026,293291,2230735,121036
2016-02-07,34.256,35.33,33.05,2.280000000000001,2.280000000000001,35.2,35.38,34.9,0.480000000000004,0.480000000000004,33.944,34.56,32.73,1.8300000000000054,1.8300000000000054,34.692,35.06,34.38,0.6799999999999997,0.37000000000000455,318387,461863,248557,213306,-213306
2016-02-14,36.1225,36.62,35.37,1.25,1.0300000000000011,36.765,37.2,36.21,0.990000000000002,0.5499999999999972,35.935,36.29,35.14,1.1499999999999986,1.0700000000000003,36.4675,36.67,36.09,0.5799999999999983,0.5799999999999983,229845,321152,149958,171194,-112265
2016-02-21,37.168,37.77,36.63,1.1400000000000006,0.8700000000000045,37.566,37.96,37.28,0.6799999999999997,0.5700000000000003,37.04,37.56,36.41,1.1500000000000057,0.6799999999999997,37.402,37.79,37.07,0.7199999999999989,0.6499999999999986,157746,191753,106456,85297,-34568
2016-02-28,37.958,38.5,37.32,1.1799999999999997,0.7299999999999969,38.442,38.97,37.87,1.1000000000000014,0.5700000000000003,37.604,38.2,37.25,0.9500000000000028,0.9500000000000028,38.062,38.52,37.41,1.1100000000000065,1.0200000000000031,247289,349745,148064,201681,-143525
2016-03-06,38.308,39.04,37.58,1.4600000000000009,-0.7199999999999989,38.758,39.65,37.95,1.6999999999999957,-1.6999999999999957,37.647999999999996,38.3,36.79,1.509999999999998,-1.1299999999999955,38.108,39.37,37.21,2.1599999999999966,-1.5799999999999983,205931,285138,168889,116249,91373
