Date,BCO_stock_Open_average,BCO_stock_Open_max,BCO_stock_Open_min,BCO_stock_Open_volatility,BCO_stock_Open_change,BCO_stock_High_average,BCO_stock_High_max,BCO_stock_High_min,BCO_stock_High_volatility,BCO_stock_High_change,BCO_stock_Low_average,BCO_stock_Low_max,BCO_stock_Low_min,BCO_stock_Low_volatility,BCO_stock_Low_change,BCO_stock_Close_average,BCO_stock_Close_max,BCO_stock_Close_min,BCO_stock_Close_volatility,BCO_stock_Close_change,BCO_stock_Volume_average,BCO_stock_Volume_max,BCO_stock_Volume_min,BCO_stock_Volume_volatility,BCO_stock_Volume_change
2016-01-03,28.182,28.88,27.5,1.379999999999999,-0.7800000000000011,28.492,28.93,27.71,1.2199999999999989,-1.2199999999999989,27.74,28.52,26.85,1.6699999999999982,-1.1499999999999986,28.02,28.78,26.9,1.8800000000000026,-1.7600000000000016,246591,303582,195060,108522,-53197
2016-01-10,26.7,27.09,26.18,0.9100000000000001,-0.7799999999999976,27.142,27.35,27.07,0.28000000000000114,-0.010000000000001563,26.142,26.48,25.87,0.6099999999999994,-0.509999999999998,26.733999999999998,26.97,26.04,0.9299999999999997,0.07000000000000028,196522,277185,150303,126882,102477
2016-01-17,27.1725,27.58,26.51,1.0699999999999967,0.05999999999999872,27.6725,27.94,27.4,0.5400000000000027,0.21000000000000085,26.63,27.05,26.15,0.9000000000000021,0.5,27.2075,27.58,26.84,0.7399999999999984,0.7399999999999984,275738,361313,192105,169208,-70247
2016-01-24,27.676,28.28,26.99,1.2900000000000027,0.740000000000002,28.232,29.44,27.46,1.9800000000000004,1.75,27.414,28.2,26.75,1.4499999999999993,1.4499999999999993,27.976,29.4,26.84,2.5599999999999987,2.5599999999999987,267913,404149,185763,218386,218386
2016-01-31,29.322,29.87,28.86,1.0100000000000016,0.6900000000000013,29.682000000000002,31.1,28.98,2.120000000000001,0.6999999999999993,28.812,29.77,28.46,1.3099999999999987,-0.129999999999999,29.114,30.05,28.59,1.4600000000000009,-0.20000000000000284,243470,293813,205345,88468,47615
2016-02-07,28.874,29.47,28.42,1.0499999999999972,0.00999999999999801,29.386,29.62,28.98,0.6400000000000006,-0.46000000000000085,28.566,29.04,28.09,0.9499999999999993,-0.48999999999999844,28.948,29.55,28.38,1.1700000000000017,-0.8900000000000006,205221,291983,133358,158625,-90408
2016-02-14,29.3125,29.45,29.07,0.379999999999999,0.3000000000000007,29.5775,29.69,29.48,0.21000000000000085,-0.08999999999999986,29.072499999999998,29.28,28.65,0.6300000000000026,0.4299999999999997,29.31,29.42,29.22,0.20000000000000284,0.019999999999999574,195250,270186,155202,114984,-113652
2016-02-21,29.286,29.5,29.1,0.3999999999999986,-0.16000000000000014,29.538,29.82,29.29,0.5300000000000011,-0.26000000000000156,29.126,29.3,28.86,0.4400000000000013,-0.15000000000000213,29.36,29.48,29.22,0.26000000000000156,0.03999999999999915,191024,247151,152578,94573,-29501
2016-02-28,29.636,30.0,29.44,0.5599999999999987,0.35999999999999943,30.092,30.91,29.63,1.2800000000000011,1.2800000000000011,29.43,29.7,29.21,0.48999999999999844,0.35999999999999943,29.742,30.1,29.25,0.8500000000000014,0.8500000000000014,423298,841366,281724,559642,537100
2016-03-06,29.848,30.0,29.46,0.5399999999999991,-0.07000000000000028,30.088,30.31,29.93,0.379999999999999,0.08999999999999986,29.492,29.8,29.27,0.5300000000000011,0.07000000000000028,29.864,30.22,29.33,0.8900000000000006,0.04999999999999716,314128,441867,215187,226680,-226680
2016-03-13,30.668,32.17,29.84,2.330000000000002,2.120000000000001,31.264,32.51,30.22,2.289999999999999,2.289999999999999,30.446,31.98,29.37,2.6099999999999994,2.3000000000000007,31.178,32.49,30.01,2.4800000000000004,2.4800000000000004,313822,525110,169016,356094,356094
2016-03-20,32.18,32.42,32.05,0.37000000000000455,-0.2700000000000031,32.4275,32.66,32.2,0.45999999999999375,0.00999999999999801,31.935000000000002,32.0,31.85,0.14999999999999858,0.14999999999999858,32.275,32.37,32.17,0.19999999999999574,-0.060000000000002274,197823,270632,152852,117780,18577
2016-03-27,33.23,33.99,32.35,1.6400000000000006,1.0,33.748000000000005,34.13,32.78,1.3500000000000014,1.2199999999999989,32.996,33.85,32.2,1.6499999999999986,0.9499999999999957,33.608000000000004,33.98,32.68,1.2999999999999972,1.2700000000000031,271241,345552,180172,165380,86144
2016-04-03,33.22,33.95,32.84,1.1099999999999994,-1.0700000000000003,33.36,33.95,33.02,0.9299999999999997,-0.75,32.878,33.42,32.51,0.9100000000000037,-0.7199999999999989,33.054,33.48,32.7,0.779999999999994,-0.6499999999999986,193739,280258,119026,161232,-161232
