Date,LYB_stock_Open_average,LYB_stock_Open_max,LYB_stock_Open_min,LYB_stock_Open_volatility,LYB_stock_Open_change,LYB_stock_High_average,LYB_stock_High_max,LYB_stock_High_min,LYB_stock_High_volatility,LYB_stock_High_change,LYB_stock_Low_average,LYB_stock_Low_max,LYB_stock_Low_min,LYB_stock_Low_volatility,LYB_stock_Low_change,LYB_stock_Close_average,LYB_stock_Close_max,LYB_stock_Close_min,LYB_stock_Close_volatility,LYB_stock_Close_change,LYB_stock_Volume_average,LYB_stock_Volume_max,LYB_stock_Volume_min,LYB_stock_Volume_volatility,LYB_stock_Volume_change
2016-01-03,84.422,87.82,80.52,7.299999999999997,-5.760000000000005,85.056,88.34,81.53,6.810000000000002,-5.739999999999995,82.646,86.25,79.15,7.099999999999994,-6.3999999999999915,83.602,87.64,79.59,8.049999999999997,-7.590000000000003,3619563,5271046,2333591,2937455,1354638
2016-01-10,77.13,79.75,74.72,5.030000000000001,-4.109999999999999,78.12,79.75,75.93,3.819999999999993,-3.049999999999997,74.854,75.84,73.94,1.9000000000000057,-1.3900000000000006,76.154,78.15,74.94,3.210000000000008,-1.3499999999999943,5084631,6074854,4539527,1535327,-1104493
2016-01-17,74.155,77.43,71.74,5.690000000000012,2.410000000000011,76.0425,80.0,73.41,6.590000000000003,4.030000000000001,72.4875,77.13,69.09,8.039999999999992,4.949999999999989,74.85,78.49,72.34,6.1499999999999915,4.509999999999991,5255182,6191412,4437470,1753942,1015297
2016-01-24,77.682,78.75,76.44,2.3100000000000023,-0.9899999999999949,78.714,80.19,77.67,2.519999999999996,-0.06999999999999318,76.122,77.16,75.55,1.6099999999999994,0.28000000000000114,77.106,77.97,75.84,2.1299999999999955,2.1299999999999955,3935666,5172244,2994119,2178125,1122174
2016-01-31,76.574,78.84,75.23,3.6099999999999994,1.25,78.5,81.35,76.28,5.069999999999993,3.3900000000000006,75.154,78.63,71.5,7.1299999999999955,2.6299999999999955,77.468,79.75,75.2,4.549999999999997,2.5,5541243,6170390,5035905,1134485,-155723
2016-02-07,75.414,78.31,73.3,5.010000000000005,-3.4399999999999977,76.738,78.34,74.74,3.6000000000000085,-1.8100000000000023,73.47,74.55,72.15,2.3999999999999915,0.29999999999999716,75.27,76.46,73.43,3.029999999999987,0.7399999999999949,3771916,5161590,2236773,2924817,-1628524
2016-02-14,78.9425,79.66,77.61,2.049999999999997,2.049999999999997,79.92,81.04,78.39,2.6500000000000057,1.6099999999999994,78.025,78.72,76.9,1.8199999999999932,1.0300000000000011,78.8425,80.2,77.93,2.269999999999996,0.20999999999999375,3614434,3789416,3250123,539293,-456442
2016-02-21,78.776,80.64,76.0,4.640000000000001,0.9500000000000028,79.966,81.39,78.41,2.980000000000004,-0.23000000000000398,77.414,79.64,75.04,4.599999999999994,-0.1700000000000017,78.83200000000001,80.56,77.0,3.5600000000000023,-0.39000000000000057,2968848,3526862,2567050,959812,796829
2016-02-28,80.706,81.36,80.17,1.1899999999999977,-0.12999999999999545,81.866,83.24,80.9,2.339999999999989,1.2299999999999898,79.71,79.94,79.39,0.5499999999999972,-0.18999999999999773,80.686,82.0,79.9,2.0999999999999943,1.7900000000000063,4146041,5473217,3608325,1864892,1279929
2016-03-06,83.286,86.49,81.95,4.539999999999992,4.36999999999999,84.82600000000001,87.83,82.92,4.909999999999997,3.569999999999993,82.394,86.25,80.54,5.709999999999994,4.319999999999993,83.974,87.48,80.58,6.900000000000006,3.240000000000009,5253069,7156130,3567291,3588839,869498
