Date,REXStock_Open_average,REXStock_Open_max,REXStock_Open_min,REXStock_Open_volatility,REXStock_Open_change,REXStock_High_average,REXStock_High_max,REXStock_High_min,REXStock_High_volatility,REXStock_High_change,REXStock_Low_average,REXStock_Low_max,REXStock_Low_min,REXStock_Low_volatility,REXStock_Low_change,REXStock_Close_average,REXStock_Close_max,REXStock_Close_min,REXStock_Close_volatility,REXStock_Close_change,REXStock_Volume_average,REXStock_Volume_max,REXStock_Volume_min,REXStock_Volume_volatility,REXStock_Volume_change
2016-01-03,53.316,54.77,52.16,2.6100000000000065,-0.8200000000000003,54.122,55.18,52.5,2.6799999999999997,-2.6799999999999997,52.126,53.05,50.06,2.989999999999995,-2.6400000000000006,52.996,54.78,50.09,4.689999999999998,-4.689999999999998,133981,204850,82468,122382,-61332
2016-01-10,48.788000000000004,50.49,45.93,4.560000000000002,-4.020000000000003,49.566,50.98,47.53,3.4499999999999957,-3.269999999999996,47.466,49.52,45.93,3.5900000000000034,-3.5900000000000034,48.434000000000005,50.2,47.46,2.740000000000002,-2.6799999999999997,126729,157344,103825,53519,14827
2016-01-17,47.099999999999994,48.4,45.16,3.240000000000002,0.35999999999999943,48.555,49.82,47.42,2.3999999999999986,1.4600000000000009,46.1825,48.15,44.48,3.6700000000000017,2.289999999999999,47.61,49.13,46.4,2.730000000000004,2.730000000000004,129051,151751,106339,45412,-9644
2016-01-24,49.36,50.72,48.52,2.1999999999999957,2.1000000000000014,51.024,53.62,49.47,4.149999999999999,4.149999999999999,48.838,50.72,47.64,3.0799999999999983,3.0799999999999983,50.046,53.43,47.84,5.589999999999996,5.589999999999996,129516,164023,90098,73925,-21995
2016-01-31,51.628,52.59,50.27,2.3200000000000003,-0.9300000000000068,52.808,53.98,51.68,2.299999999999997,0.020000000000003126,50.472,52.06,49.69,2.3700000000000045,-0.8799999999999955,51.21,52.18,49.98,2.200000000000003,-1.3100000000000023,112109,148774,87526,61248,-6758
2016-02-07,49.4,50.19,48.61,1.5799999999999983,-0.10999999999999943,50.116,51.0,48.7,2.299999999999997,-0.8599999999999994,48.504,49.36,46.57,2.789999999999999,-0.11999999999999744,49.456,50.4,48.38,2.019999999999996,-1.1000000000000014,100141,137596,71610,65986,-32555
2016-02-14,50.1175,50.82,49.21,1.6099999999999994,-0.8900000000000006,51.302499999999995,51.98,50.57,1.4099999999999966,0.4299999999999997,49.1575,50.1,48.73,1.3700000000000045,-0.05000000000000426,50.18,50.94,49.51,1.4299999999999997,1.1599999999999966,100241,119731,91992,27739,4942
2016-02-21,50.397999999999996,51.51,48.65,2.8599999999999994,-0.7100000000000009,51.43,52.67,50.58,2.0900000000000034,-0.8599999999999994,49.568,50.76,48.29,2.469999999999999,-0.7399999999999949,50.484,50.93,49.43,1.5,-0.29999999999999716,103848,143126,64101,79025,-32890
2016-02-28,51.012,53.18,49.99,3.1899999999999977,2.6799999999999997,52.4,55.53,50.79,4.740000000000002,3.9100000000000037,50.582,52.8,49.67,3.1299999999999955,2.8699999999999974,51.592,53.99,49.95,4.039999999999999,3.490000000000002,177007,219381,111921,107460,-56930
2016-03-06,54.144,55.39,53.56,1.8299999999999983,-0.15000000000000568,55.382,56.44,54.12,2.3200000000000003,0.8099999999999952,53.275999999999996,53.98,52.04,1.9399999999999977,0.17999999999999972,54.444,56.12,53.44,2.6799999999999997,0.4899999999999949,118114,152996,83410,69586,-25555
2016-03-13,56.222,57.83,54.84,2.989999999999995,1.3699999999999974,57.384,59.26,56.63,2.6299999999999955,2.1799999999999997,55.366,57.68,54.17,3.509999999999998,2.3399999999999963,56.452,57.8,54.87,2.9299999999999997,1.4899999999999949,132160,147148,110069,37079,21330
2016-03-20,55.6075,57.74,52.84,4.899999999999999,-4.899999999999999,56.7125,58.14,54.08,4.060000000000002,-4.060000000000002,54.31,56.53,51.62,4.910000000000004,-4.910000000000004,55.082499999999996,57.16,52.84,4.319999999999993,-3.230000000000004,131302,175035,106363,68672,9863
2016-03-27,54.762,55.82,53.78,2.039999999999999,1.0600000000000023,56.03,57.24,54.92,2.3200000000000003,0.8200000000000003,54.186,55.19,53.15,2.039999999999999,1.25,55.224,55.73,54.5,1.2299999999999969,0.8999999999999986,112357,152270,68391,83879,-39544
2016-04-03,52.478,55.27,51.38,3.8900000000000006,-2.9100000000000037,53.164,55.3,52.11,3.1899999999999977,-1.6699999999999946,51.344,52.3,50.2,2.0999999999999943,-0.10999999999999943,52.068,52.92,51.19,1.730000000000004,0.5799999999999983,111892,173314,70164,103150,-37646
2016-04-10,53.536,54.39,52.9,1.490000000000002,1.009999999999998,54.364,54.8,53.51,1.2899999999999991,1.2899999999999991,53.082,53.83,52.05,1.7800000000000011,1.230000000000004,53.778,54.27,52.9,1.3700000000000045,1.1300000000000026,106571,137842,69459,68383,21018
2016-04-17,54.906,55.55,53.51,2.039999999999999,1.3000000000000043,55.9,56.41,55.43,0.9799999999999969,-0.3100000000000023,54.314,54.62,53.48,1.1400000000000006,1.0900000000000034,55.304,55.55,54.92,0.6299999999999955,-0.07000000000000028,76144,96416,63702,32714,-32714
2016-04-24,54.732,55.01,53.8,1.2100000000000009,0.0899999999999963,55.604,55.93,55.05,0.8800000000000026,-0.6099999999999994,53.912,54.63,53.35,1.2800000000000011,0.39000000000000057,54.594,55.12,53.8,1.3200000000000003,0.5700000000000003,89144,129673,61593,68080,-46459
2016-05-01,52.938,54.46,51.62,2.8400000000000034,-2.8400000000000034,53.386,54.74,52.59,2.1499999999999986,-1.9600000000000009,52.162,53.63,51.46,2.1700000000000017,-2.010000000000005,52.652,54.17,52.0,2.1700000000000017,-1.6799999999999997,74244,108680,49920,58760,-35260
2016-05-08,52.274,52.83,51.81,1.019999999999996,-0.4899999999999949,53.116,53.8,52.65,1.1499999999999986,-0.020000000000003126,51.714,52.4,50.9,1.5,0.6600000000000037,52.128,52.6,51.6,1.0,-0.12999999999999545,61449,83202,42315,40887,-40887
2016-05-15,52.368,53.53,51.92,1.6099999999999994,1.5,53.55,55.19,52.66,2.530000000000001,2.530000000000001,52.13,53.53,51.73,1.8000000000000043,1.8000000000000043,53.136,55.11,52.09,3.019999999999996,2.960000000000001,64432,92295,47219,45076,-6160
2016-05-22,57.338,59.33,54.95,4.3799999999999955,3.789999999999999,58.33,59.82,55.87,3.950000000000003,2.950000000000003,56.82,58.41,54.42,3.989999999999995,3.5899999999999963,57.838,58.93,55.46,3.469999999999999,2.8299999999999983,76662,100050,53851,46199,46199
2016-05-29,58.225,59.01,57.36,1.6499999999999986,0.5399999999999991,59.65,60.06,59.41,0.6500000000000057,-0.030000000000001137,57.9375,58.61,57.36,1.25,0.269999999999996,59.0975,59.93,58.42,1.509999999999998,0.6499999999999986,112611,155458,89518,65940,-53262
2016-06-05,59.884,60.53,59.31,1.2199999999999989,0.7299999999999969,60.554,61.14,59.73,1.4100000000000037,-0.8999999999999986,59.376,60.06,58.76,1.3000000000000043,-0.4100000000000037,59.838,60.15,59.2,0.9499999999999957,-0.9499999999999957,81360,96825,57481,39344,-39344
2016-06-12,58.91,59.51,58.26,1.25,0.5,59.6,60.36,59.32,1.0399999999999991,1.0399999999999991,58.356,58.67,57.94,0.730000000000004,-0.03999999999999915,59.046,59.39,58.7,0.6899999999999977,-0.269999999999996,87972,112740,63457,49283,-11983
2016-06-19,58.47,59.3,56.88,2.4199999999999946,-2.4199999999999946,58.976,59.6,57.77,1.8299999999999983,-1.8299999999999983,57.694,58.9,56.31,2.5899999999999963,-2.5899999999999963,58.49,59.48,57.57,1.9099999999999966,-1.4600000000000009,90630,150406,54138,96268,45332
2016-06-26,57.98,59.94,56.49,3.4499999999999957,2.6999999999999957,59.06,61.8,56.94,4.859999999999999,4.439999999999998,57.238,59.67,55.21,4.460000000000001,4.460000000000001,58.308,61.17,55.56,5.609999999999999,5.609999999999999,80234,92368,65119,27249,-12081
2016-07-03,60.555,61.29,60.0,1.2899999999999991,-0.8099999999999952,61.432500000000005,61.92,60.97,0.9500000000000028,0.7800000000000011,59.72,59.83,59.51,0.3200000000000003,0.0,60.6425,61.44,59.72,1.7199999999999989,0.8299999999999983,99878,121718,71151,50567,-46944
2016-07-10,62.296,63.07,61.62,1.4500000000000028,0.5300000000000011,62.704,63.19,62.19,1.0,0.05000000000000426,61.79,62.05,61.44,0.6099999999999994,0.15000000000000568,62.108,62.57,61.55,1.0200000000000031,0.5100000000000051,51271,67299,31545,35754,-8966
2016-07-17,62.866,63.58,61.82,1.759999999999998,1.759999999999998,64.02,64.8,62.83,1.9699999999999989,1.9699999999999989,62.558,63.38,61.5,1.8800000000000026,1.8800000000000026,63.436,64.12,62.3,1.8200000000000074,1.8200000000000074,67167,110042,25609,84433,-35249
2016-07-24,64.368,64.82,63.78,1.039999999999992,0.7000000000000028,65.37,66.12,64.17,1.9500000000000028,1.730000000000004,63.926,64.75,62.75,2.0,1.0799999999999983,64.912,65.8,63.94,1.8599999999999994,1.8599999999999994,86571,115465,73000,42465,-37981
2016-07-31,65.498,66.3,64.83,1.4699999999999989,0.8299999999999983,66.48,67.93,65.71,2.220000000000013,2.010000000000005,65.09,66.29,64.25,2.0400000000000063,1.6500000000000057,66.02,67.93,65.03,2.9000000000000057,2.8200000000000074,74117,81922,59962,21960,2806
2016-08-07,67.898,68.64,67.24,1.4000000000000057,0.01999999999999602,68.67,69.1,68.07,1.0300000000000011,0.10999999999999943,67.232,67.63,66.89,0.7399999999999949,0.35999999999999943,67.958,68.64,67.39,1.25,-0.18000000000000682,94199,121656,79120,42536,-28102
2016-08-14,70.562,72.42,68.5,3.9200000000000017,3.9200000000000017,72.116,73.78,69.88,3.9000000000000057,3.9000000000000057,70.212,72.08,68.5,3.5799999999999983,3.5799999999999983,71.48,73.05,69.29,3.759999999999991,3.759999999999991,137329,247340,61308,186032,14038
2016-08-21,75.24,80.5,72.67,7.829999999999998,7.829999999999998,78.534,85.83,73.28,12.549999999999997,12.549999999999997,74.328,78.64,72.07,6.570000000000007,6.570000000000007,76.646,82.21,72.99,9.219999999999999,9.219999999999999,206178,436878,68346,368532,117742
2016-08-28,81.636,82.5,80.74,1.7600000000000051,0.46999999999999886,83.298,85.34,82.16,3.180000000000007,1.4000000000000057,80.326,81.78,79.02,2.760000000000005,1.1899999999999977,81.854,84.51,80.44,4.070000000000007,3.469999999999999,178570,247555,94078,153477,43492
2016-09-04,84.355,84.63,84.04,0.5899999999999892,0.35999999999999943,85.28,86.28,84.51,1.769999999999996,-0.9699999999999989,83.37,83.77,82.84,0.9299999999999926,-0.5699999999999932,84.165,85.18,82.85,2.3300000000000125,-1.440000000000012,96208,137925,78273,59652,-555
2016-09-11,84.09,86.26,82.34,3.9200000000000017,2.3900000000000006,86.19,87.13,84.6,2.530000000000001,-1.519999999999996,83.024,83.89,82.06,1.8299999999999983,1.3799999999999955,84.72,86.76,83.36,3.4000000000000057,-2.5600000000000023,180458,250948,114183,136765,94542
