Date,MIND_stock_Open_average,MIND_stock_Open_max,MIND_stock_Open_min,MIND_stock_Open_volatility,MIND_stock_Open_change,MIND_stock_High_average,MIND_stock_High_max,MIND_stock_High_min,MIND_stock_High_volatility,MIND_stock_High_change,MIND_stock_Low_average,MIND_stock_Low_max,MIND_stock_Low_min,MIND_stock_Low_volatility,MIND_stock_Low_change,MIND_stock_Close_average,MIND_stock_Close_max,MIND_stock_Close_min,MIND_stock_Close_volatility,MIND_stock_Close_change,MIND_stock_Volume_average,MIND_stock_Volume_max,MIND_stock_Volume_min,MIND_stock_Volume_volatility,MIND_stock_Volume_change
2016-01-03,3.018,3.11,2.92,0.18999999999999995,0.1299999999999999,3.1,3.18,3.05,0.13000000000000034,-0.009999999999999787,2.946,3.0,2.91,0.08999999999999986,0.029999999999999805,3.046,3.17,2.94,0.22999999999999998,-0.10000000000000009,17612,25904,12100,13804,3
2016-01-10,2.846,2.97,2.74,0.22999999999999998,-0.22999999999999998,2.998,3.18,2.93,0.25,-0.03000000000000025,2.746,2.82,2.67,0.1499999999999999,-0.07000000000000028,2.822,2.89,2.77,0.1200000000000001,0.1200000000000001,26412,42151,11901,30250,12106
2016-01-17,2.6225,2.89,2.4,0.4900000000000002,-0.3700000000000001,2.7225,2.89,2.57,0.3200000000000003,-0.14000000000000012,2.4575,2.69,2.24,0.44999999999999973,-0.18000000000000016,2.605,2.73,2.4,0.33000000000000007,0.009999999999999787,24467,37032,13183,23849,9877
2016-01-24,2.722,2.91,2.61,0.30000000000000027,0.08999999999999986,2.846,2.91,2.76,0.15000000000000036,-0.1200000000000001,2.61,2.66,2.57,0.0900000000000003,0.0,2.692,2.73,2.66,0.06999999999999984,0.06000000000000005,16409,50158,4732,45426,35644
2016-01-31,2.726,2.8,2.65,0.1499999999999999,0.050000000000000266,2.88,2.97,2.8,0.17000000000000037,0.06000000000000005,2.636,2.76,2.54,0.21999999999999975,-0.010000000000000231,2.75,2.86,2.66,0.19999999999999973,-0.1599999999999997,31724,63430,3603,59827,-59827
2016-02-07,2.546,2.85,2.26,0.5900000000000003,-0.1599999999999997,2.7279999999999998,3.03,2.55,0.48,-0.11000000000000032,2.4299999999999997,2.59,2.26,0.33000000000000007,-0.2599999999999998,2.496,2.6,2.38,0.2200000000000002,-0.2200000000000002,15671,27331,4193,23138,9642
2016-02-14,2.75,2.99,2.37,0.6200000000000001,0.6200000000000001,2.8475,3.0,2.57,0.43000000000000016,0.43000000000000016,2.6175,2.79,2.35,0.43999999999999995,0.22999999999999998,2.8225,2.97,2.52,0.4500000000000002,0.43999999999999995,9594,17061,3707,13354,-10583
2016-02-21,3.211666666666667,3.39,2.99,0.3999999999999999,0.33999999999999986,3.2933333333333334,3.43,3.14,0.29000000000000004,0.16999999999999993,3.13,3.33,2.99,0.33999999999999986,0.33999999999999986,3.256666666666667,3.35,3.12,0.22999999999999998,0.20999999999999996,8485,11305,5600,5705,5447
2016-02-28,3.386,3.62,3.23,0.3900000000000001,0.33000000000000007,3.552,3.72,3.39,0.33000000000000007,0.3200000000000003,3.264,3.46,3.01,0.4500000000000002,0.16999999999999993,3.346,3.46,3.28,0.18000000000000016,0.16999999999999993,12211,29482,5266,24216,648
2016-03-06,3.636,3.9,3.31,0.5899999999999999,-0.1200000000000001,3.77,3.95,3.64,0.31000000000000005,0.050000000000000266,3.39,3.68,3.21,0.4700000000000002,-0.4700000000000002,3.492,3.68,3.23,0.4500000000000002,-0.4500000000000002,10028,17150,4546,12604,10177
