Date,First Trust Germany AlphaDEX_etf_Open_average,First Trust Germany AlphaDEX_etf_Open_max,First Trust Germany AlphaDEX_etf_Open_min,First Trust Germany AlphaDEX_etf_Open_volatility,First Trust Germany AlphaDEX_etf_Open_change,First Trust Germany AlphaDEX_etf_High_average,First Trust Germany AlphaDEX_etf_High_max,First Trust Germany AlphaDEX_etf_High_min,First Trust Germany AlphaDEX_etf_High_volatility,First Trust Germany AlphaDEX_etf_High_change,First Trust Germany AlphaDEX_etf_Low_average,First Trust Germany AlphaDEX_etf_Low_max,First Trust Germany AlphaDEX_etf_Low_min,First Trust Germany AlphaDEX_etf_Low_volatility,First Trust Germany AlphaDEX_etf_Low_change,First Trust Germany AlphaDEX_etf_Close_average,First Trust Germany AlphaDEX_etf_Close_max,First Trust Germany AlphaDEX_etf_Close_min,First Trust Germany AlphaDEX_etf_Close_volatility,First Trust Germany AlphaDEX_etf_Close_change
2016-03-27,36.25,36.25,36.25,0.0,0.0,36.63,36.63,36.63,0.0,0.0,36.16,36.16,36.16,0.0,0.0,36.6,36.6,36.6,0.0,0.0
2016-04-03,35.96,35.96,35.96,0.0,0.0,35.96,35.96,35.96,0.0,0.0,35.88,35.88,35.88,0.0,0.0,35.94,35.94,35.94,0.0,0.0
2016-04-10,36.44,36.44,36.44,0.0,0.0,36.44,36.44,36.44,0.0,0.0,36.32,36.32,36.32,0.0,0.0,36.34,36.34,36.34,0.0,0.0
2016-04-17,36.79,36.79,36.79,0.0,0.0,36.82,36.82,36.82,0.0,0.0,36.6,36.6,36.6,0.0,0.0,36.75,36.75,36.75,0.0,0.0
2016-04-24,37.27,37.27,37.27,0.0,0.0,37.27,37.27,37.27,0.0,0.0,37.04,37.04,37.04,0.0,0.0,37.18,37.18,37.18,0.0,0.0
2016-05-01,36.34,36.34,36.34,0.0,0.0,36.43,36.43,36.43,0.0,0.0,36.3,36.3,36.3,0.0,0.0,36.37,36.37,36.37,0.0,0.0
2016-05-08,35.89,35.89,35.89,0.0,0.0,35.91,35.91,35.91,0.0,0.0,35.76,35.76,35.76,0.0,0.0,35.76,35.76,35.76,0.0,0.0
2016-05-15,36.07,36.07,36.07,0.0,0.0,36.12,36.12,36.12,0.0,0.0,36.0,36.0,36.0,0.0,0.0,36.11,36.11,36.11,0.0,0.0
2016-05-22,36.78,36.78,36.78,0.0,0.0,36.92,36.92,36.92,0.0,0.0,36.78,36.78,36.78,0.0,0.0,36.87,36.87,36.87,0.0,0.0
2016-05-29,37.0,37.0,37.0,0.0,0.0,37.32,37.32,37.32,0.0,0.0,37.0,37.0,37.0,0.0,0.0,37.32,37.32,37.32,0.0,0.0
2016-06-05,36.41,36.41,36.41,0.0,0.0,36.41,36.41,36.41,0.0,0.0,35.95,35.95,35.95,0.0,0.0,35.96,35.96,35.96,0.0,0.0
2016-06-12,35.46,35.46,35.46,0.0,0.0,35.69,35.69,35.69,0.0,0.0,35.41,35.41,35.41,0.0,0.0,35.69,35.69,35.69,0.0,0.0
2016-06-19,34.8,34.8,34.8,0.0,0.0,34.91,34.91,34.91,0.0,0.0,34.23,34.23,34.23,0.0,0.0,34.23,34.23,34.23,0.0,0.0
2016-06-26,35.12,35.12,35.12,0.0,0.0,35.13,35.13,35.13,0.0,0.0,35.04,35.04,35.04,0.0,0.0,35.04,35.04,35.04,0.0,0.0
2016-07-03,34.21,34.21,34.21,0.0,0.0,34.32,34.32,34.32,0.0,0.0,34.09,34.09,34.09,0.0,0.0,34.2,34.2,34.2,0.0,0.0
2016-07-10,35.68,35.68,35.68,0.0,0.0,35.71,35.71,35.71,0.0,0.0,35.62,35.62,35.62,0.0,0.0,35.71,35.71,35.71,0.0,0.0
2016-07-17,35.6,35.6,35.6,0.0,0.0,35.63,35.63,35.63,0.0,0.0,35.47,35.47,35.47,0.0,0.0,35.47,35.47,35.47,0.0,0.0
2016-07-24,36.66,36.66,36.66,0.0,0.0,36.8,36.8,36.8,0.0,0.0,36.65,36.65,36.65,0.0,0.0,36.8,36.8,36.8,0.0,0.0
2016-07-31,36.48,36.48,36.48,0.0,0.0,36.48,36.48,36.48,0.0,0.0,36.47,36.47,36.47,0.0,0.0,36.47,36.47,36.47,0.0,0.0
2016-08-07,37.73,37.73,37.73,0.0,0.0,37.73,37.73,37.73,0.0,0.0,37.7,37.7,37.7,0.0,0.0,37.73,37.73,37.73,0.0,0.0
2016-08-14,37.74,37.74,37.74,0.0,0.0,37.85,37.85,37.85,0.0,0.0,37.54,37.54,37.54,0.0,0.0,37.82,37.82,37.82,0.0,0.0
2016-08-21,37.62,37.62,37.62,0.0,0.0,37.94,37.94,37.94,0.0,0.0,37.1,37.1,37.1,0.0,0.0,37.11,37.11,37.11,0.0,0.0
2016-08-28,37.72,37.72,37.72,0.0,0.0,37.72,37.72,37.72,0.0,0.0,37.55,37.55,37.55,0.0,0.0,37.6,37.6,37.6,0.0,0.0
2016-09-04,37.36,37.36,37.36,0.0,0.0,37.36,37.36,37.36,0.0,0.0,36.89,36.89,36.89,0.0,0.0,36.96,36.96,36.96,0.0,0.0
2016-09-11,36.82,36.82,36.82,0.0,0.0,36.87,36.87,36.87,0.0,0.0,36.74,36.74,36.74,0.0,0.0,36.81,36.81,36.81,0.0,0.0
2016-09-18,37.7,37.7,37.7,0.0,0.0,37.79,37.79,37.79,0.0,0.0,37.68,37.68,37.68,0.0,0.0,37.73,37.73,37.73,0.0,0.0
2016-09-25,36.84,36.84,36.84,0.0,0.0,37.51,37.51,37.51,0.0,0.0,36.84,36.84,36.84,0.0,0.0,37.49,37.49,37.49,0.0,0.0
2016-10-02,37.01,37.01,37.01,0.0,0.0,37.01,37.01,37.01,0.0,0.0,36.75,36.75,36.75,0.0,0.0,36.97,36.97,36.97,0.0,0.0
2016-10-09,36.75,36.75,36.75,0.0,0.0,36.75,36.75,36.75,0.0,0.0,36.52,36.52,36.52,0.0,0.0,36.58,36.58,36.58,0.0,0.0
2016-10-16,36.54,36.54,36.54,0.0,0.0,36.6,36.6,36.6,0.0,0.0,36.52,36.52,36.52,0.0,0.0,36.6,36.6,36.6,0.0,0.0
2016-10-23,36.27,36.27,36.27,0.0,0.0,36.45,36.45,36.45,0.0,0.0,36.27,36.27,36.27,0.0,0.0,36.4,36.4,36.4,0.0,0.0
2016-10-30,35.63,35.63,35.63,0.0,0.0,35.63,35.63,35.63,0.0,0.0,35.52,35.52,35.52,0.0,0.0,35.54,35.54,35.54,0.0,0.0
2016-11-06,35.12,35.12,35.12,0.0,0.0,35.12,35.12,35.12,0.0,0.0,34.91,34.91,34.91,0.0,0.0,34.94,34.94,34.94,0.0,0.0
2016-11-13,34.59,34.59,34.59,0.0,0.0,34.59,34.59,34.59,0.0,0.0,34.44,34.44,34.44,0.0,0.0,34.48,34.48,34.48,0.0,0.0
2016-11-20,34.51,34.51,34.51,0.0,0.0,34.57,34.57,34.57,0.0,0.0,34.51,34.51,34.51,0.0,0.0,34.53,34.53,34.53,0.0,0.0
2016-11-27,34.23,34.23,34.23,0.0,0.0,34.31,34.31,34.31,0.0,0.0,34.19,34.19,34.19,0.0,0.0,34.3,34.3,34.3,0.0,0.0
2016-12-04,35.62,35.62,35.62,0.0,0.0,35.74,35.74,35.74,0.0,0.0,35.62,35.62,35.62,0.0,0.0,35.74,35.74,35.74,0.0,0.0
2016-12-11,35.59,35.59,35.59,0.0,0.0,35.85,35.85,35.85,0.0,0.0,35.59,35.59,35.59,0.0,0.0,35.63,35.63,35.63,0.0,0.0
2016-12-18,36.02,36.02,36.02,0.0,0.0,36.19,36.19,36.19,0.0,0.0,36.02,36.02,36.02,0.0,0.0,36.19,36.19,36.19,0.0,0.0
2016-12-25,36.52,36.52,36.52,0.0,0.0,36.67,36.67,36.67,0.0,0.0,36.33,36.33,36.33,0.0,0.0,36.35,36.35,36.35,0.0,0.0
2017-01-01,36.78,36.78,36.78,0.0,0.0,36.89,36.89,36.89,0.0,0.0,36.76,36.76,36.76,0.0,0.0,36.78,36.78,36.78,0.0,0.0
2017-01-08,37.19,37.19,37.19,0.0,0.0,37.32,37.32,37.32,0.0,0.0,37.19,37.19,37.19,0.0,0.0,37.32,37.32,37.32,0.0,0.0
2017-01-15,37.62,37.62,37.62,0.0,0.0,37.64,37.64,37.64,0.0,0.0,37.62,37.62,37.62,0.0,0.0,37.64,37.64,37.64,0.0,0.0
2017-01-22,38.36,38.36,38.36,0.0,0.0,38.36,38.36,38.36,0.0,0.0,38.23,38.23,38.23,0.0,0.0,38.35,38.35,38.35,0.0,0.0
2017-01-29,38.17,38.17,38.17,0.0,0.0,38.25,38.25,38.25,0.0,0.0,38.06,38.06,38.06,0.0,0.0,38.17,38.17,38.17,0.0,0.0
2017-02-05,37.82,37.82,37.82,0.0,0.0,37.89,37.89,37.89,0.0,0.0,37.77,37.77,37.77,0.0,0.0,37.83,37.83,37.83,0.0,0.0
2017-02-12,37.99,37.99,37.99,0.0,0.0,38.14,38.14,38.14,0.0,0.0,37.99,37.99,37.99,0.0,0.0,38.09,38.09,38.09,0.0,0.0
2017-02-19,37.72,37.72,37.72,0.0,0.0,37.9,37.9,37.9,0.0,0.0,37.72,37.72,37.72,0.0,0.0,37.87,37.87,37.87,0.0,0.0
2017-02-26,38.29,38.29,38.29,0.0,0.0,38.6,38.6,38.6,0.0,0.0,38.25,38.25,38.25,0.0,0.0,38.6,38.6,38.6,0.0,0.0
2017-03-05,38.54,38.54,38.54,0.0,0.0,38.72,38.72,38.72,0.0,0.0,38.51,38.51,38.51,0.0,0.0,38.64,38.64,38.64,0.0,0.0
2017-03-12,39.4,39.4,39.4,0.0,0.0,39.56,39.56,39.56,0.0,0.0,39.37,39.37,39.37,0.0,0.0,39.53,39.53,39.53,0.0,0.0
2017-03-19,39.22,39.22,39.22,0.0,0.0,39.42,39.42,39.42,0.0,0.0,39.22,39.22,39.22,0.0,0.0,39.29,39.29,39.29,0.0,0.0
2017-03-26,39.32,39.32,39.32,0.0,0.0,39.62,39.62,39.62,0.0,0.0,39.32,39.32,39.32,0.0,0.0,39.52,39.52,39.52,0.0,0.0
2017-04-02,39.19,39.19,39.19,0.0,0.0,39.27,39.27,39.27,0.0,0.0,39.19,39.19,39.19,0.0,0.0,39.27,39.27,39.27,0.0,0.0
2017-04-09,39.0,39.0,39.0,0.0,0.0,39.17,39.17,39.17,0.0,0.0,39.0,39.0,39.0,0.0,0.0,39.04,39.04,39.04,0.0,0.0
2017-04-16,39.24,39.24,39.24,0.0,0.0,39.35,39.35,39.35,0.0,0.0,39.23,39.23,39.23,0.0,0.0,39.32,39.32,39.32,0.0,0.0
2017-04-23,41.14,41.14,41.14,0.0,0.0,41.2,41.2,41.2,0.0,0.0,41.08,41.08,41.08,0.0,0.0,41.08,41.08,41.08,0.0,0.0
2017-04-30,42.41,42.41,42.41,0.0,0.0,42.95,42.95,42.95,0.0,0.0,42.41,42.41,42.41,0.0,0.0,42.89,42.89,42.89,0.0,0.0
2017-05-07,42.2,42.2,42.2,0.0,0.0,42.42,42.42,42.42,0.0,0.0,42.2,42.2,42.2,0.0,0.0,42.4,42.4,42.4,0.0,0.0
2017-05-14,43.01,43.01,43.01,0.0,0.0,43.2,43.2,43.2,0.0,0.0,42.99,42.99,42.99,0.0,0.0,42.99,42.99,42.99,0.0,0.0
2017-05-21,43.13,43.13,43.13,0.0,0.0,43.25,43.25,43.25,0.0,0.0,43.03,43.03,43.03,0.0,0.0,43.24,43.24,43.24,0.0,0.0
2017-05-28,44.61,44.61,44.61,0.0,0.0,44.61,44.61,44.61,0.0,0.0,44.36,44.36,44.36,0.0,0.0,44.52,44.52,44.52,0.0,0.0
2017-06-04,44.12,44.12,44.12,0.0,0.0,44.12,44.12,44.12,0.0,0.0,43.84,43.84,43.84,0.0,0.0,44.01,44.01,44.01,0.0,0.0
2017-06-11,43.39,43.39,43.39,0.0,0.0,43.68,43.68,43.68,0.0,0.0,43.39,43.39,43.39,0.0,0.0,43.59,43.59,43.59,0.0,0.0
2017-06-18,42.87,42.87,42.87,0.0,0.0,43.14,43.14,43.14,0.0,0.0,42.81,42.81,42.81,0.0,0.0,43.1,43.1,43.1,0.0,0.0
2017-06-25,43.32,43.32,43.32,0.0,0.0,43.38,43.38,43.38,0.0,0.0,43.1,43.1,43.1,0.0,0.0,43.35,43.35,43.35,0.0,0.0
2017-07-02,43.41,43.41,43.41,0.0,0.0,43.58,43.58,43.58,0.0,0.0,43.41,43.41,43.41,0.0,0.0,43.58,43.58,43.58,0.0,0.0
2017-07-09,44.42,44.42,44.42,0.0,0.0,44.84,44.84,44.84,0.0,0.0,44.42,44.42,44.42,0.0,0.0,44.83,44.83,44.83,0.0,0.0
2017-07-16,44.25,44.25,44.25,0.0,0.0,44.4,44.4,44.4,0.0,0.0,44.05,44.05,44.05,0.0,0.0,44.36,44.36,44.36,0.0,0.0
2017-07-23,44.73,44.73,44.73,0.0,0.0,44.79,44.79,44.79,0.0,0.0,44.71,44.71,44.71,0.0,0.0,44.77,44.77,44.77,0.0,0.0
2017-07-30,45.87,45.87,45.87,0.0,0.0,45.87,45.87,45.87,0.0,0.0,45.67,45.67,45.67,0.0,0.0,45.74,45.74,45.74,0.0,0.0
2017-08-06,44.84,44.84,44.84,0.0,0.0,45.09,45.09,45.09,0.0,0.0,44.8,44.8,44.8,0.0,0.0,44.97,44.97,44.97,0.0,0.0
2017-08-13,45.5,45.5,45.5,0.0,0.0,45.69,45.69,45.69,0.0,0.0,45.5,45.5,45.5,0.0,0.0,45.65,45.65,45.65,0.0,0.0
2017-08-20,45.99,45.99,45.99,0.0,0.0,46.34,46.34,46.34,0.0,0.0,45.99,45.99,45.99,0.0,0.0,46.29,46.29,46.29,0.0,0.0
2017-08-27,46.58,46.58,46.58,0.0,0.0,46.58,46.58,46.58,0.0,0.0,46.49,46.49,46.49,0.0,0.0,46.5,46.5,46.5,0.0,0.0
2017-09-03,47.71,47.71,47.71,0.0,0.0,47.76,47.76,47.76,0.0,0.0,47.71,47.71,47.71,0.0,0.0,47.72,47.72,47.72,0.0,0.0
2017-09-10,48.12,48.12,48.12,0.0,0.0,48.19,48.19,48.19,0.0,0.0,47.98,47.98,47.98,0.0,0.0,48.14,48.14,48.14,0.0,0.0
2017-09-17,47.93,47.93,47.93,0.0,0.0,48.1,48.1,48.1,0.0,0.0,47.93,47.93,47.93,0.0,0.0,48.02,48.02,48.02,0.0,0.0
2017-09-24,47.49,47.49,47.49,0.0,0.0,47.78,47.78,47.78,0.0,0.0,47.49,47.49,47.49,0.0,0.0,47.78,47.78,47.78,0.0,0.0
2017-10-01,47.45,47.45,47.45,0.0,0.0,47.62,47.62,47.62,0.0,0.0,47.45,47.45,47.45,0.0,0.0,47.59,47.59,47.59,0.0,0.0
2017-10-08,48.58,48.58,48.58,0.0,0.0,48.62,48.62,48.62,0.0,0.0,48.36,48.36,48.36,0.0,0.0,48.36,48.36,48.36,0.0,0.0
2017-10-15,48.02,48.02,48.02,0.0,0.0,48.12,48.12,48.12,0.0,0.0,47.96,47.96,47.96,0.0,0.0,47.96,47.96,47.96,0.0,0.0
2017-10-22,48.31,48.31,48.31,0.0,0.0,48.31,48.31,48.31,0.0,0.0,48.1,48.1,48.1,0.0,0.0,48.21,48.21,48.21,0.0,0.0
2017-10-29,49.47,49.47,49.47,0.0,0.0,49.47,49.47,49.47,0.0,0.0,49.21,49.21,49.21,0.0,0.0,49.23,49.23,49.23,0.0,0.0
2017-11-05,48.38,48.38,48.38,0.0,0.0,48.53,48.53,48.53,0.0,0.0,48.3,48.3,48.3,0.0,0.0,48.47,48.47,48.47,0.0,0.0
2017-11-12,49.07,49.07,49.07,0.0,0.0,49.07,49.07,49.07,0.0,0.0,48.91,48.91,48.91,0.0,0.0,48.94,48.94,48.94,0.0,0.0
2017-11-19,50.32,50.32,50.32,0.0,0.0,50.33,50.33,50.33,0.0,0.0,50.27,50.27,50.27,0.0,0.0,50.33,50.33,50.33,0.0,0.0
2017-11-26,50.24,50.24,50.24,0.0,0.0,50.32,50.32,50.32,0.0,0.0,49.95,49.95,49.95,0.0,0.0,50.29,50.29,50.29,0.0,0.0
2017-12-03,49.96,49.96,49.96,0.0,0.0,49.99,49.99,49.99,0.0,0.0,49.87,49.87,49.87,0.0,0.0,49.95,49.95,49.95,0.0,0.0
2017-12-10,49.72,49.72,49.72,0.0,0.0,49.72,49.72,49.72,0.0,0.0,49.6,49.6,49.6,0.0,0.0,49.68,49.68,49.68,0.0,0.0
2017-12-17,50.73,50.73,50.73,0.0,0.0,50.77,50.77,50.77,0.0,0.0,50.69,50.69,50.69,0.0,0.0,50.76,50.76,50.76,0.0,0.0
2017-12-24,51.32,51.32,51.32,0.0,0.0,51.37,51.37,51.37,0.0,0.0,51.09,51.09,51.09,0.0,0.0,51.2,51.2,51.2,0.0,0.0
2017-12-31,53.18,53.18,53.18,0.0,0.0,53.45,53.45,53.45,0.0,0.0,53.18,53.18,53.18,0.0,0.0,53.42,53.42,53.42,0.0,0.0
