Date,IONS_stock_Open_average,IONS_stock_Open_max,IONS_stock_Open_min,IONS_stock_Open_volatility,IONS_stock_Open_change,IONS_stock_High_average,IONS_stock_High_max,IONS_stock_High_min,IONS_stock_High_volatility,IONS_stock_High_change,IONS_stock_Low_average,IONS_stock_Low_max,IONS_stock_Low_min,IONS_stock_Low_volatility,IONS_stock_Low_change,IONS_stock_Close_average,IONS_stock_Close_max,IONS_stock_Close_min,IONS_stock_Close_volatility,IONS_stock_Close_change,IONS_stock_Volume_average,IONS_stock_Volume_max,IONS_stock_Volume_min,IONS_stock_Volume_volatility,IONS_stock_Volume_change
2016-01-03,59.184,61.47,56.43,5.039999999999999,-4.619999999999997,60.306,62.68,57.79,4.890000000000001,-2.730000000000004,57.288,60.19,54.54,5.649999999999999,-5.349999999999994,58.73,61.68,55.43,6.25,-4.799999999999997,1853907,3255834,1351074,1904760,229129
2016-01-10,48.824,57.11,43.1,14.009999999999998,-14.009999999999998,51.202,57.46,46.5,10.96,-10.96,44.048,48.5,41.54,6.960000000000001,-5.600000000000001,46.866,50.19,43.78,6.409999999999997,-6.309999999999995,2753077,3941821,1913833,2027988,1075662
2016-01-17,42.8975,44.74,39.23,5.510000000000005,-0.6200000000000045,45.475,46.71,44.49,2.219999999999999,1.0799999999999983,40.42,43.3,37.26,6.039999999999999,4.039999999999999,43.0175,45.47,40.63,4.839999999999996,4.839999999999996,2043859,2615807,1462999,1152808,-838620
2016-01-24,44.26,46.36,39.75,6.609999999999999,-6.079999999999998,45.230000000000004,47.81,40.76,7.050000000000004,-7.050000000000004,41.572,44.9,37.34,7.559999999999995,-7.559999999999995,42.746,46.39,38.93,7.460000000000001,-7.259999999999998,1946869,2521269,1507714,1013555,1000136
2016-01-31,36.808,39.26,35.0,4.259999999999998,-2.979999999999997,38.056,39.9,36.02,3.8799999999999955,-3.8799999999999955,34.942,37.77,32.75,5.020000000000003,-3.730000000000004,36.266,39.28,35.39,3.8900000000000006,-3.8900000000000006,2125497,2397364,1797562,599802,599802
2016-02-07,33.5,34.86,32.35,2.509999999999998,0.39000000000000057,35.2,35.84,34.69,1.1500000000000057,1.1500000000000057,32.118,33.24,30.93,2.3100000000000023,1.4000000000000021,33.808,35.74,32.85,2.8900000000000006,2.8900000000000006,2334357,2885744,1528946,1356798,823068
2016-02-14,37.3,39.39,36.25,3.1400000000000006,0.29999999999999716,38.5475,39.5,37.27,2.229999999999997,-0.8299999999999983,36.025,36.65,35.57,1.0799999999999983,-0.10999999999999943,37.1925,38.74,36.04,2.700000000000003,0.9600000000000009,1775449,2252548,1274454,978094,-629585
2016-02-21,35.215,37.74,33.5,4.240000000000002,-4.240000000000002,35.92,38.4,33.5,4.899999999999999,-4.899999999999999,33.596666666666664,36.3,31.95,4.349999999999998,-2.799999999999997,34.55833333333334,36.8,33.5,3.299999999999997,-3.299999999999997,2121774,3886305,1200584,2685721,649410
2016-02-28,35.888,37.93,33.56,4.369999999999997,4.18,38.228,40.63,35.96,4.670000000000002,4.150000000000006,35.636,37.74,33.56,4.18,4.18,37.292,39.81,34.56,5.25,5.25,1829550,2031209,1695266,335943,272284
2016-03-06,39.484,41.61,37.41,4.200000000000003,-2.3300000000000054,40.748000000000005,43.0,39.34,3.6599999999999966,-3.549999999999997,37.668,39.37,35.75,3.6199999999999974,-2.3200000000000003,38.986,41.49,37.08,4.410000000000004,-2.4200000000000017,1421681,1615070,1140380,474690,-272127
2016-03-13,37.984,40.5,36.07,4.43,-1.490000000000002,39.37,40.86,37.19,3.6700000000000017,-0.9500000000000028,36.370000000000005,38.72,34.77,3.9499999999999957,-2.4499999999999957,37.864,40.34,36.51,3.8300000000000054,-1.6900000000000048,2026042,2890865,1461867,1428998,1428998
2016-03-20,41.07,45.4,38.54,6.859999999999999,1.4600000000000009,43.155,46.05,41.28,4.769999999999996,1.0799999999999983,39.1575,40.15,38.21,1.9399999999999977,-0.28999999999999915,40.95,41.75,39.8,1.9500000000000028,0.9899999999999949,2621644,5174814,1481177,3693637,284005
2016-03-27,39.69,40.87,38.28,2.5899999999999963,-0.4399999999999977,40.934,41.75,39.05,2.700000000000003,0.25,38.222,39.61,36.5,3.1099999999999994,1.5399999999999991,39.484,41.02,38.31,2.710000000000001,2.710000000000001,2056363,2414873,1559514,855359,-669809
2016-04-03,42.058,42.5,41.09,1.4099999999999966,1.3199999999999932,44.096,46.75,42.5,4.25,-1.1899999999999977,41.048,42.3,40.02,2.279999999999994,-1.0700000000000003,42.628,46.53,40.39,6.140000000000001,-1.8699999999999974,2779503,6474259,1602101,4872158,-180419
2016-04-10,41.458,42.67,40.34,2.3299999999999983,2.3299999999999983,42.27,43.35,41.0,2.3500000000000014,1.25,40.682,41.74,39.53,2.210000000000001,1.5700000000000003,41.806,42.7,40.57,2.1300000000000026,1.8099999999999952,1195143,1473829,826143,647686,-360826
2016-04-17,43.052,43.74,42.11,1.6300000000000026,1.6300000000000026,44.056,44.49,43.38,1.1099999999999994,0.740000000000002,42.194,42.69,41.75,0.9399999999999977,0.5399999999999991,43.333999999999996,43.78,42.51,1.2700000000000031,0.11999999999999744,1040398,1538526,748447,790079,50255
2016-04-24,42.114000000000004,43.42,41.07,2.3500000000000014,-2.3500000000000014,42.928,44.16,42.2,1.9599999999999937,-1.7099999999999937,41.226,42.95,40.6,2.3500000000000014,-2.220000000000006,41.682,43.08,40.97,2.1099999999999994,-2.1099999999999994,1144387,1760259,863147,897112,253621
2016-05-01,37.764,40.86,34.53,6.329999999999998,-6.329999999999998,38.147999999999996,41.17,35.4,5.770000000000003,-5.770000000000003,35.686,38.73,33.37,5.359999999999999,-5.359999999999999,36.558,40.4,34.01,6.390000000000001,-6.390000000000001,1784223,2952019,1249378,1702641,-93210
2016-05-08,33.153999999999996,34.5,30.23,4.27,-3.7799999999999976,33.958,35.08,31.95,3.129999999999999,-2.84,32.112,33.9,30.01,3.889999999999997,-3.6999999999999993,32.666,34.38,30.49,3.890000000000004,-2.960000000000001,1612459,2462103,1188928,1273175,-160815
2016-05-15,32.574,33.35,31.49,1.860000000000003,1.5700000000000038,33.93,34.48,32.92,1.5599999999999952,1.5599999999999952,32.28,32.98,31.49,1.4899999999999984,1.4899999999999984,33.018,33.59,32.59,1.0,0.9600000000000009,1286421,1771771,950786,820985,-561919
2016-05-22,29.666,34.31,20.18,14.130000000000003,-13.170000000000002,30.964,35.84,22.52,13.320000000000004,-12.279999999999998,28.14,33.6,19.59,14.010000000000002,-13.760000000000002,29.214,35.26,21.36,13.899999999999999,-12.079999999999998,8351530,27202824,1366860,25835964,7800284
2016-05-29,22.745,23.57,22.29,1.2800000000000011,1.2800000000000011,23.560000000000002,24.12,23.0,1.120000000000001,0.9400000000000013,22.1225,22.52,21.71,0.8099999999999987,0.8099999999999987,22.98,23.75,22.52,1.2300000000000004,0.2699999999999996,4005099,5906811,3112813,2793998,-2335603
2016-06-05,22.506,24.2,21.1,3.099999999999998,-2.0199999999999996,23.004,24.37,21.68,2.6900000000000013,-2.3000000000000007,21.504,22.32,20.72,1.6000000000000014,-1.5300000000000011,22.278,24.29,21.45,2.84,-2.539999999999999,3161340,3431581,2656840,774741,-600259
2016-06-12,22.308,23.29,21.4,1.8900000000000006,1.8000000000000007,23.09,23.58,22.45,1.129999999999999,1.129999999999999,21.946,22.53,21.3,1.2300000000000004,1.0799999999999983,22.492,23.32,21.47,1.8500000000000014,0.990000000000002,2571177,3657893,1729596,1928297,1382641
2016-06-19,22.686,23.17,22.33,0.8400000000000034,-0.41000000000000014,23.432000000000002,23.67,23.17,0.5,0.21000000000000085,22.112000000000002,22.47,21.85,0.6199999999999974,-0.33000000000000185,22.722,23.6,21.97,1.6300000000000026,-1.0700000000000003,1893749,2528122,1453229,1074893,873495
2016-06-26,22.41,23.31,21.06,2.25,1.5599999999999987,23.206,24.48,22.04,2.4400000000000013,2.4400000000000013,21.944,23.26,20.49,2.770000000000003,2.770000000000003,22.794,24.42,20.62,3.8000000000000007,3.8000000000000007,2053972,2376823,1695759,681064,-312961
2016-07-03,24.752499999999998,25.26,24.2,1.0600000000000023,0.75,25.4375,25.9,24.62,1.2799999999999976,1.1400000000000006,24.3075,24.87,23.92,0.9499999999999993,0.9299999999999997,25.015,25.36,24.48,0.879999999999999,0.879999999999999,1450561,1806406,1119845,686561,-348967
2016-07-10,25.259999999999998,25.72,24.59,1.129999999999999,-1.0599999999999987,26.138,27.53,24.94,2.59,1.6500000000000021,24.65,25.3,23.9,1.4000000000000021,-0.7699999999999996,25.45,27.28,24.52,2.7600000000000016,2.0,2558898,5538207,1502555,4035652,4011312
2016-07-17,27.546,28.0,26.84,1.1600000000000001,0.5499999999999972,28.32,28.73,27.6,1.129999999999999,-0.379999999999999,26.928,27.47,26.3,1.1699999999999982,0.8399999999999999,27.444,27.84,26.66,1.1799999999999997,0.14999999999999858,2236796,3341534,1644541,1696993,-1696993
2016-07-24,28.448,29.07,27.85,1.2199999999999989,0.8399999999999999,29.022,29.32,28.45,0.870000000000001,0.870000000000001,28.028,28.35,27.62,0.7300000000000004,0.7300000000000004,28.756,29.19,28.19,1.0,0.8100000000000023,1075889,1264404,810418,453986,-390763
2016-07-31,37.354,38.27,36.5,1.7700000000000031,-0.6599999999999966,38.904,40.82,36.97,3.8500000000000014,-3.8500000000000014,35.81,36.53,35.26,1.2700000000000031,-0.10000000000000142,37.246,38.01,36.12,1.8900000000000006,-1.8900000000000006,7926269,21091012,1882643,19208369,-18281982
2016-08-07,36.228,36.66,35.78,0.8799999999999955,-0.5300000000000011,36.892,37.54,35.78,1.759999999999998,-1.759999999999998,35.446,36.0,34.71,1.2899999999999991,-1.1199999999999974,35.826,36.33,35.03,1.2999999999999972,-0.8799999999999955,1960498,2412393,1588418,823975,348287
2016-08-14,34.612,35.4,34.09,1.3099999999999952,-0.8799999999999955,35.056,36.02,34.39,1.6300000000000026,-1.6300000000000026,33.932,34.86,33.17,1.6899999999999977,-1.6899999999999977,34.322,35.45,33.39,2.0600000000000023,-2.0600000000000023,1522536,1811863,1115280,696583,-177241
2016-08-21,32.66,34.17,30.23,3.9400000000000013,-3.429999999999996,33.328,34.91,31.21,3.6999999999999957,-2.960000000000001,31.574,33.32,29.8,3.5199999999999996,-3.0600000000000023,32.098,33.87,30.37,3.4999999999999964,-2.969999999999999,2104940,2868184,1065659,1802525,-6273
2016-08-28,30.126,30.86,29.69,1.1699999999999982,-0.75,30.628,30.9,30.21,0.6899999999999977,-0.3999999999999986,29.536,30.05,29.31,0.740000000000002,-0.6700000000000017,29.832,30.32,29.46,0.8599999999999994,-0.8599999999999994,2398183,5770680,1429285,4341395,172854
2016-09-04,29.8325,30.35,29.33,1.0200000000000031,0.8000000000000007,30.7525,31.49,29.85,1.639999999999997,0.6999999999999993,29.1725,29.77,28.92,0.8499999999999979,0.0799999999999983,29.83,30.83,29.01,1.8199999999999967,-0.35999999999999943,1918353,2286593,1646868,639725,44265
2016-09-11,29.854,30.64,28.89,1.75,1.75,30.782,32.2,30.03,2.1700000000000017,2.140000000000004,29.582,30.54,28.7,1.8399999999999999,1.8399999999999999,30.502,31.75,29.42,2.3299999999999983,1.7300000000000004,1463749,2321329,1108576,1212753,1068103
2016-09-18,33.698,35.81,31.8,4.010000000000002,2.710000000000001,34.814,35.99,32.54,3.450000000000003,3.1499999999999986,33.102,34.41,31.27,3.139999999999997,3.139999999999997,34.234,35.38,31.64,3.740000000000002,3.479999999999997,2104495,3099916,1259404,1840512,322173
2016-09-25,35.756,36.8,34.89,1.9099999999999966,0.7800000000000011,36.546,37.04,35.3,1.740000000000002,1.740000000000002,34.988,35.48,34.45,1.029999999999994,0.8200000000000003,36.002,36.72,34.88,1.8399999999999963,1.759999999999998,1455813,1717499,1165964,551535,551535
2016-10-02,35.858,36.61,34.51,2.1000000000000014,-2.1000000000000014,36.26,36.77,35.05,1.720000000000006,-1.720000000000006,34.498,35.52,33.12,2.4000000000000057,-1.8800000000000026,35.318,36.38,34.26,2.1200000000000045,-1.7700000000000031,1720019,3270812,937420,2333392,649742
2016-10-09,32.336,34.81,30.26,4.550000000000001,-4.550000000000001,32.66,34.94,30.48,4.459999999999997,-4.459999999999997,30.926000000000002,33.95,28.69,5.260000000000002,-5.260000000000002,31.28,34.32,29.0,5.32,-5.32,1624592,2126109,1115647,1010462,1010462
2016-10-16,28.648,29.27,27.77,1.5,-0.9499999999999993,29.084,29.79,28.5,1.2899999999999991,-0.9100000000000001,28.048,28.52,27.72,0.8000000000000007,-0.5299999999999976,28.394000000000002,28.87,27.82,1.0500000000000007,-0.8000000000000007,1113970,1254823,921532,333291,-333291
2016-10-23,27.312,28.22,26.0,2.219999999999999,-2.219999999999999,27.878,28.4,26.81,1.5899999999999999,-1.5899999999999999,26.404,27.52,25.19,2.3299999999999983,-2.3299999999999983,26.762,27.65,25.69,1.9599999999999973,-1.5599999999999987,1619001,2314121,1082719,1231402,723874
2016-10-30,26.506,27.0,26.0,1.0,0.7199999999999989,27.266000000000002,27.79,26.35,1.4399999999999977,1.4399999999999977,25.939999999999998,26.86,24.58,2.280000000000001,1.1099999999999994,26.886,27.32,25.98,1.3399999999999999,1.1499999999999986,2890507,4769459,1569921,3199538,1494759
