Date,FANG_stock_Open_average,FANG_stock_Open_max,FANG_stock_Open_min,FANG_stock_Open_volatility,FANG_stock_Open_change,FANG_stock_High_average,FANG_stock_High_max,FANG_stock_High_min,FANG_stock_High_volatility,FANG_stock_High_change,FANG_stock_Low_average,FANG_stock_Low_max,FANG_stock_Low_min,FANG_stock_Low_volatility,FANG_stock_Low_change,FANG_stock_Close_average,FANG_stock_Close_max,FANG_stock_Close_min,FANG_stock_Close_volatility,FANG_stock_Close_change,FANG_stock_Volume_average,FANG_stock_Volume_max,FANG_stock_Volume_min,FANG_stock_Volume_volatility,FANG_stock_Volume_change
2016-01-03,63.662,66.45,60.74,5.710000000000001,-5.450000000000003,64.654,67.15,61.87,5.280000000000008,-5.280000000000008,62.068,65.1,58.79,6.309999999999995,-6.309999999999995,62.932,66.11,60.4,5.710000000000001,-5.350000000000001,1174313,1324917,1006894,318023,59631
2016-01-10,59.908,60.76,58.64,2.1199999999999974,-0.9600000000000009,61.562,63.34,59.28,4.060000000000002,1.9000000000000057,57.454,59.26,55.48,3.780000000000001,2.479999999999997,60.294,63.16,57.6,5.559999999999995,5.559999999999995,2892296,5736209,1944867,3791342,72070
2016-01-17,62.09,65.2,59.0,6.200000000000003,1.9000000000000057,65.255,68.99,62.58,6.409999999999997,4.420000000000002,60.265,64.44,56.59,7.849999999999994,5.009999999999998,62.915,66.17,60.48,5.690000000000005,5.690000000000005,2079784,2868940,1662264,1206676,207408
2016-01-24,67.718,73.34,63.69,9.650000000000006,9.280000000000001,70.492,75.66,66.53,9.129999999999995,9.129999999999995,66.41199999999999,73.02,61.59,11.429999999999993,11.429999999999993,69.044,75.55,62.08,13.469999999999999,13.469999999999999,2019651,2600698,1283331,1317367,1317367
2016-01-31,72.896,75.48,70.71,4.77000000000001,-2.950000000000003,74.176,76.86,71.46,5.400000000000006,-2.980000000000004,69.96,71.68,66.57,5.110000000000014,-4.800000000000011,71.608,74.88,67.31,7.569999999999993,-5.289999999999992,1833551,2528971,990580,1538391,543392
2016-02-07,67.44200000000001,69.9,65.22,4.680000000000007,3.8599999999999994,69.818,71.11,68.57,2.5400000000000063,0.7600000000000051,65.292,67.1,63.76,3.3399999999999963,2.0799999999999983,68.274,69.95,67.06,2.8900000000000006,-0.8200000000000074,1714569,1904410,1533967,370443,-263158
2016-02-14,69.92,70.54,69.42,1.1200000000000045,-1.1200000000000045,71.8775,72.2,71.41,0.7900000000000063,0.7600000000000051,67.39500000000001,68.38,66.23,2.1499999999999915,1.0899999999999892,70.185,72.08,67.97,4.109999999999999,4.109999999999999,1989198,2530383,1434947,1095436,-671528
2016-02-21,72.52333333333334,74.13,71.06,3.069999999999993,-1.5999999999999943,73.15333333333334,74.67,71.77,2.9000000000000057,-2.1299999999999955,70.36666666666666,72.53,67.52,5.010000000000005,0.4399999999999977,72.01833333333333,73.7,69.99,3.710000000000008,-1.1599999999999966,1181714,1367472,1043624,323848,-298941
2016-02-28,72.614,73.41,71.76,1.6499999999999915,0.28999999999999204,74.034,76.04,72.51,3.530000000000001,2.8200000000000074,70.67399999999999,71.8,68.96,2.8400000000000034,1.289999999999992,73.248,75.99,71.25,4.739999999999995,4.739999999999995,1855706,2734623,1371984,1362639,752480
2016-03-06,75.424,75.94,74.4,1.539999999999992,0.23999999999999488,76.768,79.32,75.38,3.9399999999999977,2.589999999999989,73.68599999999999,74.82,72.75,2.069999999999993,1.1099999999999994,75.768,78.43,74.39,4.040000000000006,2.190000000000012,1565435,2468445,872548,1595897,-716376
2016-03-13,76.996,78.0,74.83,3.1700000000000017,1.2600000000000051,78.214,79.22,77.21,2.010000000000005,1.019999999999996,75.704,76.76,74.61,2.1500000000000057,1.5500000000000114,77.042,77.62,76.01,1.6099999999999994,1.6099999999999994,1199781,1760634,835521,925113,925113
2016-03-20,76.7075,77.38,75.69,1.6899999999999977,-1.4200000000000017,78.4025,79.04,77.66,1.3800000000000097,-0.75,76.35,77.2,75.11,2.0900000000000034,-1.4699999999999989,77.55,78.05,76.7,1.3499999999999943,-0.6199999999999903,940013,1073668,829703,243965,13871
2016-03-27,77.056,78.96,75.47,3.489999999999995,-0.6599999999999966,78.43,79.87,77.34,2.530000000000001,-0.3299999999999983,75.808,76.98,74.81,2.1700000000000017,0.5,77.32,79.03,76.46,2.5700000000000074,0.3100000000000023,1060158,1394216,699362,694854,391256
2016-04-03,76.542,80.6,74.44,6.159999999999997,3.530000000000001,78.162,82.5,74.52,7.980000000000004,4.680000000000007,75.38199999999999,79.57,73.12,6.449999999999989,5.1299999999999955,77.024,81.05,73.8,7.25,6.539999999999992,1173199,1362139,945259,416880,416880
2016-04-10,81.282,81.7,80.88,0.8200000000000074,-0.46999999999999886,82.048,83.21,80.95,2.259999999999991,-1.1099999999999994,80.166,80.5,79.83,0.6700000000000017,-0.14000000000000057,81.174,82.05,80.11,1.9399999999999977,-0.46999999999999886,769522,1056887,444631,612256,-15193
2016-04-17,81.858,84.51,77.92,6.590000000000003,4.730000000000004,83.97200000000001,84.51,82.01,2.5,2.3999999999999915,80.92,82.64,77.5,5.140000000000001,5.140000000000001,82.76,83.68,81.82,1.8600000000000136,1.8600000000000136,876566,1254055,552684,701371,-108239
2016-04-24,86.072,88.23,83.07,5.160000000000011,4.040000000000006,87.728,89.22,84.87,4.349999999999994,3.4299999999999926,85.28,87.0,83.07,3.930000000000007,1.9000000000000057,86.57600000000001,88.43,84.48,3.950000000000003,2.0999999999999943,1075637,1320946,907614,413332,-53947
2016-05-01,86.446,87.08,85.4,1.6799999999999926,-0.09000000000000341,88.146,88.57,87.77,0.7999999999999972,0.7999999999999972,84.384,85.85,82.19,3.6599999999999966,-0.25,85.964,87.68,84.17,3.510000000000005,-2.1500000000000057,1572365,2147885,756834,1391051,-520324
2016-05-08,86.32,87.41,84.55,2.8599999999999994,2.049999999999997,87.628,88.41,86.14,2.269999999999996,1.5600000000000023,85.274,86.27,83.68,2.589999999999989,1.2099999999999937,86.452,87.41,85.49,1.9200000000000017,-0.2400000000000091,928598,1036367,778878,257489,-223537
2016-05-15,86.83800000000001,87.5,85.93,1.5699999999999932,0.6400000000000006,87.638,87.99,87.33,0.6599999999999966,-0.4899999999999949,85.606,86.38,83.89,2.489999999999995,-0.19999999999998863,86.88,87.02,86.58,0.4399999999999977,0.4399999999999977,726129,871772,527333,344439,39710
2016-05-22,88.786,91.42,86.55,4.8700000000000045,4.8700000000000045,90.542,93.92,87.58,6.340000000000003,6.340000000000003,88.116,90.32,85.64,4.679999999999993,4.679999999999993,89.864,92.86,86.84,6.019999999999996,6.019999999999996,1403799,2747312,569802,2177510,2177510
2016-05-29,91.5575,93.0,90.27,2.730000000000004,-0.6899999999999977,92.7825,93.77,92.17,1.5999999999999943,-1.2399999999999949,89.95,90.46,89.4,1.059999999999988,-0.5699999999999932,91.2525,92.42,90.11,2.3100000000000023,-0.8400000000000034,1082470,1318842,969752,349090,340033
2016-06-05,92.228,95.45,90.84,4.609999999999999,0.2599999999999909,93.674,96.01,91.63,4.38000000000001,0.28000000000000114,90.95,92.43,89.33,3.1000000000000085,-0.46999999999999886,92.022,94.59,89.34,5.25,-1.5300000000000011,1015292,1366733,766027,600706,-371254
2016-06-12,88.57000000000001,89.76,87.76,2.0,-0.9399999999999977,89.504,90.46,88.26,2.1999999999999886,-2.1799999999999926,87.54,88.26,86.31,1.9500000000000028,-1.240000000000009,88.502,89.86,87.25,2.6099999999999994,-1.25,1029894,1312847,767314,545533,301015
2016-06-19,89.824,91.68,87.52,4.160000000000011,-1.740000000000009,90.816,91.97,89.5,2.469999999999999,-0.09999999999999432,88.738,90.7,86.65,4.049999999999997,-1.8799999999999955,89.882,91.41,87.28,4.1299999999999955,-1.730000000000004,943039,1692851,577446,1115405,870826
2016-06-26,88.69800000000001,91.79,85.01,6.780000000000001,5.390000000000001,90.578,92.78,87.35,5.430000000000007,5.430000000000007,86.988,89.59,82.8,6.790000000000006,6.579999999999998,88.984,91.21,83.77,7.439999999999998,6.77000000000001,1159717,1554793,905282,649511,-649511
2016-07-03,89.86500000000001,91.5,88.84,2.6599999999999966,0.03999999999999204,90.7925,91.97,90.0,1.9699999999999989,0.0,88.35499999999999,88.77,87.75,1.019999999999996,1.019999999999996,89.445,90.5,88.59,1.9099999999999966,-0.37000000000000455,1155569,1620632,924160,696472,-65968
2016-07-10,91.088,92.19,89.91,2.280000000000001,2.280000000000001,92.38,92.82,91.41,1.4099999999999966,1.0799999999999983,90.13,91.15,89.2,1.9500000000000028,0.8699999999999903,91.172,92.23,89.7,2.530000000000001,1.230000000000004,1663731,4602942,626117,3976825,384179
2016-07-17,89.7,90.67,88.42,2.25,-2.25,90.202,90.97,88.74,2.230000000000004,-2.230000000000004,88.568,89.5,87.44,2.0600000000000023,-2.0600000000000023,89.176,90.57,88.18,2.3899999999999864,-2.339999999999989,1110139,1469209,696293,772916,262520
2016-07-24,85.994,87.79,85.17,2.6200000000000045,-2.3000000000000114,87.106,88.37,86.17,2.200000000000003,0.5799999999999983,84.614,85.16,84.2,0.9599999999999937,0.9599999999999937,86.06400000000001,87.79,85.35,2.440000000000012,2.440000000000012,1167004,1685035,951336,733699,566535
2016-07-31,87.586,89.27,86.2,3.069999999999993,1.6299999999999955,89.264,93.84,86.9,6.939999999999998,6.200000000000003,85.958,89.15,83.9,5.25,4.5,88.2,92.95,85.85,7.1000000000000085,7.0,1433379,1744731,1198019,546712,401640
2016-08-07,94.086,94.67,93.65,1.019999999999996,0.6899999999999977,95.336,95.96,94.81,1.1499999999999915,-1.0,93.182,93.57,92.68,0.8899999999999864,0.1699999999999875,94.002,94.58,93.29,1.289999999999992,0.8799999999999955,867859,1144157,603271,540886,-540886
2016-08-14,96.054,98.28,95.01,3.269999999999996,3.0400000000000063,97.35,98.94,95.56,3.3799999999999955,1.9899999999999949,94.958,97.03,93.45,3.5799999999999983,2.019999999999996,96.78,98.59,95.01,3.5799999999999983,2.1400000000000006,909408,1238004,606088,631916,-296887
2016-08-21,96.626,97.48,96.26,1.2199999999999989,-0.960000000000008,97.452,98.18,96.87,1.3100000000000023,-0.7900000000000063,95.702,96.23,94.99,1.240000000000009,-0.18999999999999773,96.372,96.59,96.19,0.4000000000000057,-0.1599999999999966,691193,1068460,504026,564434,-564434
2016-08-28,96.148,97.36,95.23,2.1299999999999955,0.3100000000000023,96.866,97.99,95.37,2.6199999999999903,-1.0600000000000023,94.794,95.84,93.03,2.8100000000000023,0.15000000000000568,96.152,97.36,95.25,2.1099999999999994,-0.980000000000004,666709,997495,456670,540825,113081
2016-09-04,97.6725,98.94,96.58,2.3599999999999994,0.9899999999999949,98.60249999999999,99.69,97.25,2.4399999999999977,1.269999999999996,96.435,98.07,95.22,2.8499999999999943,0.7399999999999949,97.525,98.56,96.05,2.510000000000005,-1.1000000000000085,835506,997923,653693,344230,233117
2016-09-11,91.624,95.44,88.99,6.450000000000003,-6.450000000000003,92.81400000000001,96.94,89.95,6.989999999999995,-6.989999999999995,89.686,94.64,86.93,7.709999999999994,-7.709999999999994,90.932,95.63,88.56,7.069999999999993,-5.939999999999998,1239681,1627876,754175,873701,565802
2016-09-18,90.004,90.53,89.11,1.4200000000000017,-0.04999999999999716,90.58800000000001,91.26,89.51,1.75,-0.21000000000000796,88.142,89.35,87.31,2.039999999999992,-1.2000000000000028,89.39,91.0,88.35,2.6500000000000057,-0.37000000000000455,1031372,1389216,634781,754435,611905
2016-09-25,91.376,96.0,89.06,6.939999999999998,6.810000000000002,94.014,98.78,89.78,9.0,7.430000000000007,90.764,95.74,87.65,8.08999999999999,6.849999999999994,92.858,96.54,88.53,8.010000000000005,6.230000000000004,1215417,1539977,879217,660760,171959
2016-10-02,94.282,95.51,92.6,2.910000000000011,-0.12000000000000455,95.312,96.47,93.85,2.6200000000000045,-0.9500000000000028,92.342,94.26,90.51,3.75,3.1099999999999994,93.712,95.04,91.59,3.450000000000003,2.1700000000000017,1540798,2361705,813191,1548514,-1548514
2016-10-09,103.6,105.5,99.8,5.700000000000003,4.1000000000000085,105.596,106.84,104.5,2.3400000000000034,-1.25,101.952,104.0,99.04,4.959999999999994,1.7099999999999937,103.804,105.21,100.9,4.309999999999988,-4.309999999999988,1898896,3583497,1046559,2536938,-2027285
2016-10-16,101.414,102.2,100.54,1.6599999999999966,1.0,103.214,104.51,101.38,3.1300000000000097,1.9200000000000017,100.042,100.83,98.8,2.030000000000001,2.030000000000001,101.574,103.2,99.71,3.490000000000009,1.769999999999996,1272158,1868785,1011183,857602,-336898
2016-10-23,98.238,102.57,96.3,6.269999999999996,-6.269999999999996,99.098,102.57,96.84,5.72999999999999,-4.469999999999999,95.972,98.6,93.94,4.659999999999997,-4.659999999999997,96.77199999999999,99.6,93.99,5.609999999999999,-5.609999999999999,1066631,1402640,820960,581680,-157537
2016-10-30,92.088,93.71,90.78,2.9299999999999926,-1.8399999999999892,93.09400000000001,94.25,91.9,2.3499999999999943,-1.3799999999999955,89.92,90.55,88.74,1.8100000000000023,-0.7600000000000051,91.726,92.56,91.28,1.2800000000000011,0.3999999999999915,1026735,1352008,764731,587277,-161867
2016-11-06,94.802,97.5,92.7,4.799999999999997,2.760000000000005,97.614,100.01,94.55,5.460000000000008,3.700000000000003,93.416,96.2,91.06,5.140000000000001,2.1500000000000057,95.744,98.16,93.74,4.420000000000002,1.5300000000000011,1530990,2051393,732489,1318904,-883937
2016-11-13,96.774,98.55,95.04,3.509999999999991,3.1499999999999915,98.68,101.37,95.18,6.189999999999998,4.3799999999999955,95.772,97.1,92.71,4.390000000000001,4.27000000000001,96.718,97.92,94.32,3.6000000000000085,2.780000000000001,1203297,1827627,941593,886034,-182813
2016-11-20,100.1175,102.02,98.43,3.589999999999989,3.1199999999999903,101.47,102.02,101.11,0.9099999999999966,0.45999999999999375,98.03999999999999,98.45,97.8,0.6500000000000057,-0.5400000000000063,99.9675,100.77,99.2,1.5699999999999932,-1.019999999999996,928580,1311921,456226,855695,-855695
2016-11-27,103.488,111.18,94.91,16.27000000000001,10.829999999999998,106.274,113.23,97.83,15.400000000000006,11.280000000000001,101.214,109.0,92.72,16.28,11.409999999999997,103.628,110.0,95.4,14.599999999999994,11.39,2964892,7379400,1228417,6150983,633211
2016-12-04,107.064,109.09,105.85,3.240000000000009,-0.8700000000000045,108.45,111.42,106.72,4.700000000000003,-3.049999999999997,104.992,106.57,104.17,2.3999999999999915,-2.1399999999999864,106.382,107.26,105.39,1.8700000000000045,-0.8900000000000006,1052368,1413429,778854,634575,-480055
2016-12-11,103.434,110.23,97.25,12.980000000000004,-9.38000000000001,105.80199999999999,113.16,101.33,11.829999999999998,-11.049999999999997,101.03399999999999,104.21,96.5,7.709999999999994,-4.709999999999994,102.982,105.28,101.18,4.099999999999994,-3.039999999999992,3211598,9153543,1486631,7666912,162797
2016-12-18,103.288,106.4,101.94,4.460000000000008,0.7399999999999949,104.846,106.49,103.9,2.589999999999989,-1.7299999999999898,101.594,102.49,100.46,2.030000000000001,-0.010000000000005116,103.004,105.25,101.45,3.799999999999997,-2.319999999999993,1384261,2146674,872543,1274131,-978632
2016-12-25,103.3725,104.47,101.91,2.5600000000000023,-1.960000000000008,103.77,104.6,102.42,2.1799999999999926,-2.069999999999993,101.9925,103.05,100.62,2.4299999999999926,-2.4299999999999926,102.475,103.85,101.06,2.789999999999992,-2.789999999999992,799562,948012,628102,319910,154901
2017-01-01,103.33,103.93,102.5,1.4300000000000068,1.1400000000000006,105.045,105.56,104.79,0.769999999999996,-0.19999999999998863,102.345,102.81,102.05,0.7600000000000051,0.0,103.5375,103.67,103.25,0.4200000000000017,0.4099999999999966,1151042,1287520,1011976,275544,-275544
2017-01-08,103.01,104.54,101.94,2.6000000000000085,0.21999999999999886,103.804,105.28,103.0,2.280000000000001,0.12999999999999545,101.72,102.69,101.12,1.5699999999999932,-0.1700000000000017,102.596,103.91,101.36,2.549999999999997,-0.07000000000000739,1182026,1844879,658567,1186312,1186312
2017-01-15,101.56,103.39,99.51,3.8799999999999955,1.0499999999999972,103.285,105.21,101.48,3.7299999999999898,2.289999999999992,100.6275,102.6,99.13,3.469999999999999,2.819999999999993,101.5825,103.11,100.44,2.6700000000000017,2.6700000000000017,1048626,1382969,811599,571370,-481165
