Date,NKTRStock_Open_average,NKTRStock_Open_max,NKTRStock_Open_min,NKTRStock_Open_volatility,NKTRStock_Open_change,NKTRStock_High_average,NKTRStock_High_max,NKTRStock_High_min,NKTRStock_High_volatility,NKTRStock_High_change,NKTRStock_Low_average,NKTRStock_Low_max,NKTRStock_Low_min,NKTRStock_Low_volatility,NKTRStock_Low_change,NKTRStock_Close_average,NKTRStock_Close_max,NKTRStock_Close_min,NKTRStock_Close_volatility,NKTRStock_Close_change,NKTRStock_Volume_average,NKTRStock_Volume_max,NKTRStock_Volume_min,NKTRStock_Volume_volatility,NKTRStock_Volume_change
2016-01-03,15.814,16.42,15.12,1.3000000000000025,-1.3000000000000025,16.098,16.67,15.25,1.4200000000000017,-1.4200000000000017,15.324,16.1,14.39,1.7100000000000009,-1.7100000000000009,15.516,16.2,14.72,1.4799999999999986,-1.4799999999999986,1840547,2571386,1386687,1184699,310905
2016-01-10,13.906,14.76,13.15,1.6099999999999994,-1.6099999999999994,14.356,14.88,13.94,0.9400000000000013,-0.8200000000000003,13.258,13.75,12.79,0.9600000000000009,-0.6399999999999988,13.815999999999999,14.27,13.19,1.08,0.16000000000000014,3688632,11480962,1357607,10123355,9429919
2016-01-17,14.129999999999999,14.66,13.53,1.1300000000000008,0.9900000000000002,14.825,14.97,14.6,0.370000000000001,0.370000000000001,13.879999999999999,14.2,13.53,0.6699999999999999,0.5399999999999991,14.41,14.76,14.03,0.7300000000000004,0.7300000000000004,1871702,3072509,1205038,1867471,-1867471
2016-01-24,14.69,15.18,13.83,1.3499999999999996,-0.6799999999999997,15.006,15.37,14.17,1.1999999999999993,-1.1099999999999994,14.072,14.82,13.18,1.6400000000000006,-1.33,14.394,15.25,13.64,1.6099999999999994,-1.299999999999999,1805555,2044218,1465390,578828,91462
2016-01-31,12.524000000000001,13.58,11.55,2.0299999999999994,-2.0299999999999994,12.782,13.99,12.03,1.9600000000000009,-1.9600000000000009,11.77,12.94,10.7,2.24,-2.24,12.266,13.33,11.69,1.6400000000000006,-1.3900000000000006,3370293,6493538,2056056,4437482,4437482
2016-02-07,11.324,11.79,10.87,0.9199999999999999,-0.23999999999999844,11.762,11.92,11.55,0.3699999999999992,-0.1800000000000015,11.014,11.28,10.76,0.5199999999999996,0.3199999999999985,11.308,11.54,11.17,0.3699999999999992,0.3699999999999992,1687188,2939567,1097412,1842155,-1842155
2016-02-14,11.6325,11.99,11.29,0.7000000000000011,-0.33000000000000007,11.9125,12.15,11.51,0.6400000000000006,-0.33999999999999986,11.2575,11.39,10.97,0.41999999999999993,-0.379999999999999,11.559999999999999,11.94,11.34,0.5999999999999996,-0.11999999999999922,1304996,1487620,995868,491752,12191
2016-02-21,11.325,11.5,11.0,0.5,-0.21000000000000085,11.54,11.75,11.29,0.46000000000000085,-0.46000000000000085,11.01,11.36,10.52,0.8399999999999999,-0.07000000000000028,11.286666666666667,11.5,11.0,0.5,-0.21000000000000085,1057691,1644341,626373,1017968,-628742
2016-02-28,11.288,11.67,11.16,0.5099999999999998,0.4900000000000002,11.562,11.76,11.38,0.379999999999999,0.379999999999999,10.972,11.24,10.67,0.5700000000000003,0.25,11.316,11.47,11.15,0.3200000000000003,0.17999999999999972,1540097,2316346,1149772,1166574,-296546
2016-03-06,11.818,12.17,11.27,0.9000000000000004,0.9000000000000004,12.322,12.94,12.04,0.9000000000000004,0.8699999999999992,11.709999999999999,12.17,11.22,0.9499999999999993,0.9499999999999993,12.102,12.87,11.65,1.2199999999999989,0.8099999999999987,1685652,2417454,952572,1464882,746347
2016-03-13,12.624,12.89,12.23,0.6600000000000001,-0.4599999999999991,12.91,13.25,12.48,0.7699999999999996,-0.5999999999999996,12.208,12.55,11.82,0.7300000000000004,-0.4300000000000015,12.606,13.05,12.3,0.75,-0.46000000000000085,1781656,2276393,1351231,925162,925162
2016-03-20,12.625,12.91,12.49,0.41999999999999993,-0.049999999999998934,13.0275,13.18,12.88,0.29999999999999893,0.10999999999999943,12.3625,12.58,12.02,0.5600000000000005,0.3000000000000007,12.73,12.97,12.6,0.370000000000001,0.07000000000000028,853658,1023152,686662,336490,-318079
2016-03-27,13.212,13.65,12.57,1.08,0.8500000000000014,13.696,14.54,12.88,1.6599999999999984,1.6599999999999984,13.034,13.5,12.43,1.0700000000000003,1.0700000000000003,13.546,14.44,12.62,1.8200000000000003,1.8200000000000003,1094146,1564414,698437,865977,865977
2016-04-03,14.732000000000001,15.38,14.16,1.2200000000000006,0.8900000000000006,15.308,15.85,14.57,1.2799999999999994,0.5800000000000001,14.56,15.04,14.11,0.9299999999999997,0.7599999999999998,14.916,15.48,14.26,1.2200000000000006,1.2200000000000006,1380485,1986576,923649,1062927,-118695
2016-04-10,15.198,15.52,14.88,0.6399999999999988,-0.41000000000000014,15.402000000000001,15.67,15.31,0.35999999999999943,-0.35999999999999943,14.806,15.25,14.53,0.7200000000000006,-0.33999999999999986,15.145999999999999,15.29,14.85,0.4399999999999995,-0.15999999999999837,1177107,1432083,812552,619531,-362558
2016-04-17,15.522,15.77,15.15,0.6199999999999992,0.6199999999999992,15.95,16.34,15.79,0.5500000000000007,0.47000000000000064,15.34,15.68,15.08,0.5999999999999996,0.5999999999999996,15.734,16.22,15.37,0.8499999999999996,0.46999999999999886,920294,1001026,805673,195353,54529
2016-04-24,16.136,16.2,16.04,0.16000000000000014,-0.07000000000000028,16.358,16.45,16.12,0.3299999999999983,-0.3099999999999987,15.884,16.04,15.49,0.5499999999999989,-0.5499999999999989,16.08,16.24,15.68,0.5599999999999987,-0.5199999999999996,888818,977078,600939,376139,-23389
