Date,KOSS_stock_Open_average,KOSS_stock_Open_max,KOSS_stock_Open_min,KOSS_stock_Open_volatility,KOSS_stock_Open_change,KOSS_stock_High_average,KOSS_stock_High_max,KOSS_stock_High_min,KOSS_stock_High_volatility,KOSS_stock_High_change,KOSS_stock_Low_average,KOSS_stock_Low_max,KOSS_stock_Low_min,KOSS_stock_Low_volatility,KOSS_stock_Low_change,KOSS_stock_Close_average,KOSS_stock_Close_max,KOSS_stock_Close_min,KOSS_stock_Close_volatility,KOSS_stock_Close_change,KOSS_stock_Volume_average,KOSS_stock_Volume_max,KOSS_stock_Volume_min,KOSS_stock_Volume_volatility,KOSS_stock_Volume_change
2016-01-03,2.006,2.07,1.96,0.10999999999999988,0.10000000000000009,2.022,2.08,1.98,0.10000000000000009,0.08000000000000007,1.962,1.97,1.96,0.010000000000000009,0.0,1.974,2.01,1.96,0.04999999999999982,-0.020000000000000018,8692,19230,1854,17376,2632
2016-01-10,1.848,1.96,1.77,0.18999999999999995,-0.18999999999999995,1.8900000000000001,2.0,1.8,0.19999999999999996,-0.06000000000000005,1.768,1.8,1.75,0.050000000000000044,0.020000000000000018,1.79,1.81,1.77,0.040000000000000036,-0.040000000000000036,8494,26604,567,26037,-21121
2016-01-17,1.6933333333333334,1.77,1.61,0.15999999999999992,-0.15999999999999992,1.7866666666666666,1.84,1.73,0.1100000000000001,-0.1100000000000001,1.5733333333333333,1.66,1.51,0.1499999999999999,-0.10999999999999988,1.67,1.7,1.65,0.050000000000000044,-0.010000000000000009,9789,12563,4404,8159,-8159
2016-01-24,1.898,2.03,1.66,0.3699999999999999,0.2599999999999998,1.946,2.03,1.77,0.2599999999999998,0.2599999999999998,1.674,1.87,1.58,0.29000000000000004,0.29000000000000004,1.736,1.88,1.62,0.2599999999999998,0.2599999999999998,6320,12434,3206,9228,9228
2016-01-31,2.05,2.27,1.92,0.3500000000000001,0.0,2.182,2.35,2.05,0.30000000000000027,-0.25,1.934,2.0,1.9,0.10000000000000009,0.020000000000000018,2.02,2.11,1.92,0.18999999999999995,-0.06999999999999984,8065,10155,6665,3490,-2503
2016-02-07,1.8880000000000001,2.02,1.76,0.26,0.1399999999999999,1.962,2.09,1.85,0.23999999999999977,0.1299999999999999,1.838,1.95,1.76,0.18999999999999995,-0.020000000000000018,1.922,2.04,1.83,0.20999999999999996,-0.040000000000000036,10696,25035,1575,23460,20039
2016-02-14,2.085,2.11,2.04,0.06999999999999984,-0.04999999999999982,2.1425,2.2,2.09,0.11000000000000032,0.11000000000000032,2.04,2.07,1.98,0.08999999999999986,0.06000000000000005,2.1125,2.2,2.0,0.20000000000000018,0.20000000000000018,6343,14580,614,13966,-7514
2016-02-21,2.1,2.15,1.99,0.15999999999999992,-0.15999999999999992,2.15,2.16,2.14,0.020000000000000018,0.010000000000000231,2.052,2.13,1.96,0.16999999999999993,0.030000000000000027,2.126,2.15,2.1,0.04999999999999982,0.0,6400,14999,2501,12498,-11909
2016-02-28,2.192,2.22,2.15,0.07000000000000028,0.07000000000000028,2.196,2.22,2.15,0.07000000000000028,0.07000000000000028,2.15,2.18,2.1,0.08000000000000007,0.04999999999999982,2.176,2.22,2.15,0.07000000000000028,0.07000000000000028,3906,8374,1481,6893,-5724
2016-03-06,2.196,2.25,2.15,0.10000000000000009,0.06000000000000005,2.236,2.29,2.21,0.08000000000000007,0.06999999999999984,2.17,2.22,2.15,0.07000000000000028,0.040000000000000036,2.202,2.22,2.15,0.07000000000000028,0.010000000000000231,2517,4198,713,3485,-1472
2016-03-13,2.23,2.29,2.16,0.1299999999999999,0.010000000000000231,2.266,2.29,2.22,0.06999999999999984,0.029999999999999805,2.216,2.29,2.16,0.1299999999999999,0.0,2.224,2.29,2.16,0.1299999999999999,0.0,4235,6425,1776,4649,-3236
2016-03-20,2.22,2.25,2.2,0.04999999999999982,0.009999999999999787,2.2275,2.25,2.21,0.040000000000000036,-0.020000000000000018,2.1950000000000003,2.2,2.18,0.020000000000000018,0.0,2.2125,2.23,2.2,0.029999999999999805,-0.020000000000000018,1613,2096,1281,815,-60
2016-03-27,2.125,2.15,2.11,0.040000000000000036,-0.020000000000000018,2.135,2.15,2.11,0.040000000000000036,0.0,2.11,2.13,2.1,0.029999999999999805,0.029999999999999805,2.12,2.15,2.1,0.04999999999999982,0.04999999999999982,1666,3376,452,2924,-1373
2016-04-03,2.175,2.2,2.13,0.07000000000000028,0.020000000000000018,2.1875,2.21,2.15,0.06000000000000005,0.010000000000000231,2.125,2.19,2.0,0.18999999999999995,-0.18000000000000016,2.1825,2.2,2.15,0.050000000000000266,0.0,1126,3366,87,3279,-196
2016-04-10,2.094,2.18,2.01,0.17000000000000037,0.010000000000000231,2.184,2.19,2.17,0.020000000000000018,0.010000000000000231,2.05,2.18,2.0,0.18000000000000016,0.18000000000000016,2.17,2.19,2.13,0.06000000000000005,0.010000000000000231,1689,5657,71,5586,-1145
2016-04-17,2.098,2.19,2.03,0.16000000000000014,0.06000000000000005,2.148,2.19,2.09,0.10000000000000009,0.0,2.052,2.07,2.03,0.040000000000000036,0.010000000000000231,2.102,2.15,2.06,0.08999999999999986,-0.08000000000000007,2782,9317,112,9205,-7099
2016-04-24,2.126,2.19,2.08,0.10999999999999988,0.020000000000000018,2.164,2.21,2.09,0.1200000000000001,0.11000000000000032,2.116,2.19,2.08,0.10999999999999988,0.020000000000000018,2.164,2.21,2.09,0.1200000000000001,0.11000000000000032,4311,9220,613,8607,2800
2016-05-01,2.15,2.2,2.07,0.13000000000000034,0.040000000000000036,2.164,2.21,2.07,0.14000000000000012,0.020000000000000018,2.124,2.19,2.07,0.1200000000000001,0.029999999999999805,2.134,2.19,2.07,0.1200000000000001,0.009999999999999787,3430,9630,50,9580,50
2016-05-08,2.135,2.2,2.09,0.11000000000000032,-0.050000000000000266,2.1574999999999998,2.2,2.09,0.11000000000000032,-0.050000000000000266,2.1174999999999997,2.19,2.09,0.10000000000000009,-0.10000000000000009,2.1375,2.19,2.09,0.10000000000000009,-0.10000000000000009,2876,5815,1,5814,1738
2016-05-15,2.1398,2.16,2.09,0.07000000000000028,-0.07000000000000028,2.1506,2.21,2.09,0.1200000000000001,-0.1200000000000001,2.1178,2.16,2.09,0.07000000000000028,-0.07000000000000028,2.125,2.18,2.09,0.0900000000000003,-0.0900000000000003,5091,9500,2,9498,-8117
2016-05-22,2.0314,2.09,1.97,0.11999999999999988,-0.06999999999999984,2.0764,2.1,2.033,0.06700000000000017,0.010000000000000231,1.982,2.01,1.96,0.04999999999999982,-0.039999999999999813,2.0658,2.1,2.033,0.06700000000000017,0.05300000000000038,8498,18598,520,18078,-14695
2016-05-29,2.006666666666667,2.09,1.93,0.15999999999999992,0.08999999999999986,2.063333333333333,2.09,2.01,0.08000000000000007,0.08000000000000007,1.9796666666666667,2.009,1.93,0.07899999999999996,0.008999999999999897,1.99,2.01,1.96,0.04999999999999982,0.009999999999999787,3287,6533,1329,5204,-672
2016-06-05,2.0378,2.1,1.97,0.13000000000000012,0.13000000000000012,2.1824,2.45,2.06,0.3900000000000001,0.09199999999999964,1.978,2.0,1.96,0.040000000000000036,0.010000000000000009,2.0276,2.09,1.98,0.10999999999999988,-0.06999999999999984,17214,47818,4842,42976,-6742
2016-06-12,2.0894,2.17,2.01,0.16000000000000014,-0.137,2.1174,2.18,2.05,0.13000000000000034,-0.06699999999999973,2.006,2.05,1.96,0.08999999999999986,0.04999999999999982,2.048,2.11,2.0,0.10999999999999988,-0.10000000000000009,6675,12772,521,12251,1142
2016-06-19,2.05,2.11,1.97,0.1399999999999999,-0.10000000000000009,2.0812,2.11,2.05,0.06000000000000005,-0.053999999999999826,1.988,2.04,1.96,0.08000000000000007,0.030000000000000027,2.018,2.05,1.96,0.08999999999999986,0.030000000000000027,7710,15191,3022,12169,1402
2016-06-26,1.982,2.05,1.96,0.08999999999999986,0.08999999999999986,2.0328,2.09,2.004,0.08599999999999985,0.08000000000000007,1.964,1.97,1.96,0.010000000000000009,0.0,2.0149999999999997,2.03,1.99,0.039999999999999813,0.015000000000000124,7391,11319,3,11316,11316
2016-07-03,2.0204999999999997,2.042,2.0,0.041999999999999815,0.01200000000000001,2.045,2.11,2.01,0.10000000000000009,0.08000000000000007,1.9925,2.03,1.96,0.06999999999999984,0.06999999999999984,2.02,2.08,1.97,0.1100000000000001,0.1100000000000001,17684,39843,519,39324,32700
2016-07-10,2.054,2.16,1.96,0.20000000000000018,-0.18999999999999995,2.0884,2.16,2.022,0.13800000000000034,-0.13800000000000034,1.966,1.97,1.96,0.010000000000000009,0.0,1.9848,2.03,1.97,0.05999999999999983,-0.04999999999999982,12041,18803,5152,13651,-3101
2016-07-17,2.0118,2.1,1.96,0.14000000000000012,-0.038999999999999924,2.2046,2.6,2.029,0.5710000000000002,0.17100000000000026,1.996,2.1,1.96,0.14000000000000012,-0.020000000000000018,2.0518,2.1,2.02,0.08000000000000007,0.0,62241,148477,705,147772,136084
2016-07-24,2.18,2.24,2.1,0.14000000000000012,0.14000000000000012,2.2134,2.307,2.13,0.17700000000000005,0.08000000000000007,2.092,2.21,2.01,0.20000000000000018,0.0900000000000003,2.1262,2.21,2.03,0.18000000000000016,0.07100000000000017,33693,106904,3721,103183,-36186
2016-07-31,2.182,2.28,2.08,0.19999999999999973,0.06999999999999984,2.28,2.4,2.15,0.25,-0.08000000000000007,2.102,2.22,2.01,0.2100000000000004,-0.010000000000000231,2.188,2.3,2.01,0.29000000000000004,-0.2100000000000004,71913,143287,1517,141770,-140112
2016-08-07,2.0378,2.08,1.999,0.08099999999999996,0.05099999999999971,2.1574,2.18,2.13,0.050000000000000266,0.03000000000000025,2.022,2.08,1.96,0.1200000000000001,0.08999999999999986,2.0908,2.174,2.04,0.1339999999999999,0.08000000000000007,11648,30386,574,29812,8583
2016-08-14,2.0936,2.11,2.07,0.040000000000000036,0.040000000000000036,2.124,2.18,2.1,0.08000000000000007,0.029999999999999805,2.06,2.1,1.97,0.13000000000000012,-0.09000000000000008,2.1012,2.17,2.036,0.1339999999999999,-0.06400000000000006,18884,72695,1450,71245,70074
2016-08-21,2.034,2.07,2.01,0.06000000000000005,-0.029999999999999805,2.0486,2.07,2.033,0.03699999999999992,-0.029999999999999805,1.9958,2.016,1.97,0.04600000000000004,0.02299999999999991,2.0103999999999997,2.03,1.99,0.039999999999999813,0.018000000000000016,6963,17846,1619,16227,-16227
2016-08-28,2.03225,2.1,1.983,0.11699999999999999,-0.042999999999999705,2.0575,2.1,2.024,0.07600000000000007,0.05400000000000027,1.9889999999999999,2.026,1.97,0.05599999999999983,-0.04599999999999982,2.009,2.026,1.98,0.04599999999999982,-0.016000000000000014,5069,10419,200,10219,10219
2016-09-04,2.0324999999999998,2.05,2.02,0.029999999999999805,0.009999999999999787,2.065,2.09,2.05,0.040000000000000036,-0.020000000000000018,2.02,2.05,2.0,0.04999999999999982,0.020000000000000018,2.0524999999999998,2.09,2.0,0.08999999999999986,-0.020000000000000018,7524,11924,1111,10813,-5655
2016-09-11,2.1078,2.149,2.05,0.0990000000000002,0.0990000000000002,2.138,2.16,2.11,0.050000000000000266,0.040000000000000036,2.0432,2.06,2.01,0.050000000000000266,-0.03600000000000003,2.092,2.14,2.01,0.13000000000000034,-0.11000000000000032,14964,28516,8278,20238,-10586
2016-09-18,2.09,2.13,2.02,0.10999999999999988,0.08000000000000007,2.1096,2.15,2.057,0.09299999999999997,0.08300000000000018,2.043,2.1,2.02,0.08000000000000007,0.08000000000000007,2.088,2.14,2.04,0.10000000000000009,0.10000000000000009,19979,51326,4349,46977,6758
2016-09-25,2.10425,2.17,2.06,0.10999999999999988,0.06000000000000005,2.14875,2.2,2.06,0.14000000000000012,0.10499999999999998,2.07925,2.13,2.06,0.06999999999999984,0.0,2.13125,2.17,2.06,0.10999999999999988,0.10499999999999998,8020,20895,154,20741,20741
2016-10-02,2.175,2.21,2.14,0.06999999999999984,-0.020000000000000018,2.175,2.21,2.14,0.06999999999999984,-0.020000000000000018,2.11375,2.145,2.1,0.04499999999999993,-0.009999999999999787,2.11625,2.145,2.1,0.04499999999999993,0.0,1559,3192,686,2506,-63
2016-10-09,2.112,2.123,2.1,0.02300000000000013,0.015000000000000124,2.16825,2.3,2.12,0.17999999999999972,0.17999999999999972,2.093,2.12,2.08,0.040000000000000036,0.03500000000000014,2.14825,2.28,2.0869999999999997,0.19300000000000006,0.18399999999999972,4799,14962,1301,13661,13582
2016-10-16,2.682,2.88,2.39,0.48999999999999977,0.48999999999999977,2.807,2.9,2.6489999999999996,0.25100000000000033,0.15399999999999947,2.4918,2.7039999999999997,2.38,0.32399999999999984,0.32399999999999984,2.6594,2.87,2.5,0.3700000000000001,0.3700000000000001,44182,108302,23788,84514,-82317
2016-10-23,3.2030000000000003,3.69,2.99,0.6999999999999997,0.1499999999999999,3.3174,3.69,3.15,0.54,0.04499999999999993,3.004,3.14,2.79,0.3500000000000001,0.2400000000000002,3.1334,3.187,3.05,0.137,0.009999999999999787,24374,45013,7125,37888,-28805
