Date,HZO_stock_Open_average,HZO_stock_Open_max,HZO_stock_Open_min,HZO_stock_Open_volatility,HZO_stock_Open_change,HZO_stock_High_average,HZO_stock_High_max,HZO_stock_High_min,HZO_stock_High_volatility,HZO_stock_High_change,HZO_stock_Low_average,HZO_stock_Low_max,HZO_stock_Low_min,HZO_stock_Low_volatility,HZO_stock_Low_change,HZO_stock_Close_average,HZO_stock_Close_max,HZO_stock_Close_min,HZO_stock_Close_volatility,HZO_stock_Close_change,HZO_stock_Volume_average,HZO_stock_Volume_max,HZO_stock_Volume_min,HZO_stock_Volume_volatility,HZO_stock_Volume_change
2016-01-03,17.682,18.36,17.09,1.2699999999999996,-0.9800000000000004,18.008,18.69,17.44,1.25,-1.25,17.364,17.96,16.67,1.2899999999999991,-1.1499999999999986,17.524,18.28,16.73,1.5500000000000007,-1.5500000000000007,178699,238291,135808,102483,6545
2016-01-10,16.498,17.21,15.66,1.5500000000000007,-1.129999999999999,16.796,17.32,15.97,1.3499999999999996,-0.9299999999999979,15.73,16.58,14.37,2.209999999999999,-1.8600000000000012,16.144,17.15,14.82,2.3299999999999983,-1.8200000000000003,287497,348528,217834,130694,1810
2016-01-17,15.03,16.73,13.86,2.870000000000001,1.7800000000000011,15.825,17.02,14.78,2.24,1.9900000000000002,14.48,16.0,13.56,2.4399999999999995,2.039999999999999,15.3,16.41,14.0,2.41,2.2300000000000004,374857,499684,280732,218952,-91929
2016-01-24,15.954,16.41,15.43,0.9800000000000004,0.23999999999999844,16.310000000000002,16.91,15.73,1.1799999999999997,0.5599999999999987,15.556,16.15,15.13,1.0199999999999978,0.9699999999999989,15.978,16.91,15.24,1.67,1.67,200822,288629,127462,161167,161167
2016-01-31,16.836,17.64,16.45,1.1900000000000013,0.8900000000000006,17.248,18.0,16.45,1.5500000000000007,0.8900000000000006,15.966000000000001,16.42,15.35,1.070000000000002,-0.6400000000000023,16.488,17.07,15.94,1.1300000000000008,-0.620000000000001,399643,650821,185701,465120,268507
2016-02-07,15.138,15.91,14.64,1.2699999999999996,-0.6799999999999997,15.626,16.08,15.29,0.7899999999999991,-0.16999999999999815,14.678,14.99,14.37,0.620000000000001,0.5099999999999998,15.145999999999999,15.73,14.95,0.7800000000000011,0.7100000000000009,245088,408221,196135,212086,-200340
2016-02-14,16.5475,17.18,15.96,1.2199999999999989,0.4499999999999993,17.0175,17.54,16.47,1.0700000000000003,0.240000000000002,16.15,16.54,15.76,0.7799999999999994,0.3100000000000005,16.6325,17.25,16.38,0.870000000000001,-0.060000000000002274,203250,257758,145400,112358,71526
2016-02-21,17.43,18.3,16.97,1.3300000000000018,0.4299999999999997,17.894,18.61,17.44,1.1699999999999982,-0.7799999999999976,16.990000000000002,17.37,16.64,0.7300000000000004,0.4499999999999993,17.529999999999998,18.22,17.24,0.9800000000000004,-0.9199999999999982,186019,312854,122488,190366,-190366
2016-02-28,18.214000000000002,18.84,17.35,1.4899999999999984,1.4899999999999984,18.568,19.08,17.81,1.2699999999999996,1.2699999999999996,18.024,18.64,17.21,1.4299999999999997,1.4299999999999997,18.482,18.86,17.74,1.120000000000001,1.0600000000000023,170231,281198,124406,156792,-121307
2016-03-06,18.434,18.76,18.03,0.7300000000000004,-0.7199999999999989,18.534,19.02,18.06,0.9600000000000009,-0.9600000000000009,17.648,18.48,17.01,1.4699999999999989,-1.0500000000000007,18.234,18.87,17.82,1.0500000000000007,-0.8200000000000003,203754,264860,142920,121940,41914
2016-03-13,17.638,17.95,17.23,0.7199999999999989,-0.029999999999997584,18.038,19.14,17.57,1.5700000000000003,1.1900000000000013,17.268,17.78,17.01,0.7699999999999996,0.41000000000000014,17.864,18.95,17.3,1.6499999999999986,1.2199999999999989,323687,719200,175071,544129,520754
2016-03-20,18.945,19.48,18.5,0.9800000000000004,-0.33999999999999986,19.362499999999997,19.99,18.77,1.2199999999999989,-1.2199999999999989,18.58,18.85,18.24,0.610000000000003,-0.6000000000000014,18.96,19.73,18.5,1.2300000000000004,-1.1600000000000001,196195,331456,129025,202431,-202431
2016-03-27,19.188,19.7,18.73,0.9699999999999989,0.5100000000000016,19.674,20.05,19.01,1.0399999999999991,0.7099999999999973,18.864,19.24,18.42,0.8199999999999967,0.6599999999999966,19.384,19.67,18.81,0.860000000000003,0.6799999999999997,215348,410196,98474,311722,61396
2016-04-03,17.83,19.46,16.61,2.8500000000000014,-2.8500000000000014,18.022,19.47,16.9,2.5700000000000003,-2.5700000000000003,17.162,18.27,16.29,1.9800000000000004,-1.8299999999999983,17.338,18.45,16.44,2.009999999999998,-1.6999999999999993,322455,569731,248768,320963,9991
2016-04-10,17.142,17.64,16.64,1.0,0.740000000000002,17.536,18.01,16.98,1.0300000000000011,0.8200000000000003,16.986,17.55,16.46,1.0899999999999999,1.0,17.288,17.7,16.61,1.0899999999999999,1.0899999999999999,158891,240238,102309,137929,-137929
2016-04-17,18.256,18.63,17.65,0.9800000000000004,0.9800000000000004,18.772,19.58,18.14,1.4399999999999977,1.4399999999999977,18.152,18.44,17.56,0.8800000000000026,0.8800000000000026,18.67,19.52,18.14,1.379999999999999,1.379999999999999,239870,400612,80215,320397,320397
2016-04-24,19.768,20.43,19.38,1.0500000000000007,0.10000000000000142,19.926000000000002,20.5,19.53,0.9699999999999989,-0.129999999999999,19.084,19.52,18.69,0.8299999999999983,0.019999999999999574,19.434,19.91,19.01,0.8999999999999986,-0.04999999999999716,447050,619110,311957,307153,-307153
2016-05-01,18.814,19.25,18.15,1.1000000000000014,-1.1000000000000014,19.04,19.32,18.51,0.8099999999999987,-0.8099999999999987,18.496,18.95,17.95,1.0,-1.0,18.672,19.18,18.14,1.0399999999999991,-0.9499999999999993,222113,311191,161743,149448,-149448
2016-05-08,18.236,18.53,17.72,0.8100000000000023,-0.48999999999999844,18.442,18.73,18.2,0.5300000000000011,-0.3100000000000023,17.852,18.3,17.57,0.7300000000000004,-0.509999999999998,18.128,18.71,17.7,1.0100000000000016,-0.6899999999999977,196045,237676,139971,97705,-7101
2016-05-15,17.28,18.08,16.34,1.7399999999999984,-1.379999999999999,17.55,18.2,16.88,1.3200000000000003,-1.2699999999999996,16.872,17.62,16.27,1.3500000000000014,-1.2800000000000011,17.128,18.05,16.29,1.7600000000000016,-1.1900000000000013,278214,546746,157209,389537,-42609
2016-05-22,16.792,17.01,16.63,0.38000000000000256,-0.129999999999999,17.072,17.18,16.93,0.25,0.17999999999999972,16.528,16.81,16.3,0.509999999999998,0.14999999999999858,16.834,17.15,16.53,0.6199999999999974,0.6199999999999974,199851,306736,132757,173979,-163045
2016-05-29,16.83,17.27,16.53,0.7399999999999984,-0.7399999999999984,17.052500000000002,17.39,16.88,0.5100000000000016,-0.379999999999999,16.535,16.82,16.38,0.4400000000000013,-0.379999999999999,16.7225,16.98,16.56,0.4200000000000017,-0.3200000000000003,270296,339548,194260,145288,-145288
2016-06-05,16.536,16.63,16.45,0.17999999999999972,-0.17999999999999972,16.735999999999997,16.83,16.58,0.25,-0.019999999999999574,16.262,16.4,16.18,0.21999999999999886,0.1700000000000017,16.574,16.76,16.38,0.38000000000000256,0.15000000000000213,191897,224807,161171,63636,-3374
2016-06-12,16.152,16.49,15.85,0.6399999999999988,-0.6399999999999988,16.318,16.6,15.97,0.6300000000000008,-0.6300000000000008,15.905999999999999,16.24,15.57,0.6699999999999982,-0.5699999999999985,16.073999999999998,16.33,15.75,0.5799999999999983,-0.5799999999999983,250885,311297,185806,125491,125491
2016-06-19,16.394,16.9,16.05,0.8499999999999979,0.2799999999999976,17.012,18.06,16.59,1.4699999999999989,-0.35999999999999943,16.152,16.75,15.84,0.9100000000000001,0.019999999999999574,16.662,17.39,16.21,1.1799999999999997,0.3000000000000007,541430,748380,250107,498273,250237
