Date,GERN_stock_Open_average,GERN_stock_Open_max,GERN_stock_Open_min,GERN_stock_Open_volatility,GERN_stock_Open_change,GERN_stock_High_average,GERN_stock_High_max,GERN_stock_High_min,GERN_stock_High_volatility,GERN_stock_High_change,GERN_stock_Low_average,GERN_stock_Low_max,GERN_stock_Low_min,GERN_stock_Low_volatility,GERN_stock_Low_change,GERN_stock_Close_average,GERN_stock_Close_max,GERN_stock_Close_min,GERN_stock_Close_volatility,GERN_stock_Close_change,GERN_stock_Volume_average,GERN_stock_Volume_max,GERN_stock_Volume_min,GERN_stock_Volume_volatility,GERN_stock_Volume_change
2016-01-03,4.308,4.67,3.9,0.77,-0.77,4.379,4.77,4.08,0.6899999999999995,-0.6899999999999995,4.128,4.52,3.85,0.6699999999999995,-0.6699999999999995,4.179,4.58,3.85,0.73,-0.7000000000000002,3224861,3894579,2936348,958231,188866
2016-01-10,3.542,3.94,3.28,0.6600000000000001,-0.6600000000000001,3.642,3.95,3.39,0.56,-0.56,3.2319999999999998,3.4,3.08,0.31999999999999984,-0.1299999999999999,3.424,3.59,3.26,0.33000000000000007,-0.14000000000000012,3476827,4830993,2903866,1927127,-1645663
2016-01-17,3.135,3.38,2.79,0.5899999999999999,-0.19999999999999973,3.318,3.43,3.26,0.17000000000000037,-0.15500000000000025,2.95,3.08,2.76,0.3200000000000003,0.1499999999999999,3.10625,3.2,2.97,0.22999999999999998,0.22999999999999998,3430402,4480554,2247543,2233011,-2233011
2016-01-24,3.146,3.27,3.0,0.27,-0.10000000000000009,3.258,3.4,3.14,0.2599999999999998,-0.2599999999999998,3.0284,3.1,2.9419999999999997,0.15800000000000036,-0.1499999999999999,3.12,3.24,3.0,0.2400000000000002,-0.1900000000000004,2428633,2859419,2042641,816778,-356906
2016-01-31,2.992,3.1,2.88,0.2200000000000002,-0.08999999999999986,3.057,3.15,2.95,0.19999999999999973,-0.19999999999999973,2.86,2.92,2.76,0.16000000000000014,-0.06999999999999984,2.958,3.12,2.86,0.26000000000000023,-0.26000000000000023,2422875,2855450,2107075,748375,-316742
2016-02-07,2.632,2.83,2.51,0.3200000000000003,-0.27,2.709,2.84,2.56,0.2799999999999998,-0.19999999999999973,2.526,2.58,2.44,0.14000000000000012,-0.07000000000000028,2.601,2.64,2.54,0.10000000000000009,0.01499999999999968,2644615,3607792,1737946,1869846,-1704184
2016-02-14,2.7875,2.92,2.74,0.17999999999999972,0.0,2.8475,2.94,2.77,0.16999999999999993,0.0,2.6875,2.74,2.63,0.11000000000000032,0.020000000000000018,2.7675,2.89,2.71,0.18000000000000016,0.010000000000000231,2471805,2654467,2241702,412765,-377848
2016-02-21,2.631666666666667,2.76,2.5,0.2599999999999998,-0.22999999999999998,2.6814999999999998,2.8289999999999997,2.53,0.29899999999999993,-0.29899999999999993,2.525,2.73,2.3,0.43000000000000016,-0.20999999999999996,2.605,2.76,2.52,0.23999999999999977,-0.23999999999999977,3056004,4361932,1911974,2449958,2126681
2016-02-28,2.598,2.84,2.41,0.4299999999999997,0.3500000000000001,2.75,3.07,2.47,0.5999999999999996,0.5999999999999996,2.532,2.8,2.33,0.46999999999999975,0.45999999999999996,2.696,2.94,2.41,0.5299999999999998,0.5299999999999998,4437734,6715133,2596756,4118377,-1386960
2016-03-06,2.888,3.06,2.73,0.33000000000000007,-0.18000000000000016,2.982,3.18,2.8,0.38000000000000034,-0.38000000000000034,2.7692,2.87,2.66,0.20999999999999996,-0.14100000000000046,2.862,3.1,2.72,0.3799999999999999,-0.30000000000000027,2061472,2525979,1293652,1232327,-1184903
2016-03-13,2.73,2.85,2.65,0.20000000000000018,-0.10999999999999988,2.833,2.95,2.72,0.22999999999999998,-0.08000000000000007,2.638,2.75,2.56,0.18999999999999995,-0.1200000000000001,2.746,2.88,2.64,0.23999999999999977,-0.020000000000000018,2548424,4559197,1619757,2939440,2939440
2016-03-20,2.8899999999999997,3.01,2.76,0.25,-0.0900000000000003,3.0125,3.08,2.87,0.20999999999999996,-0.17999999999999972,2.79775,2.9210000000000003,2.66,0.2610000000000001,-0.16999999999999993,2.9025,3.01,2.78,0.22999999999999998,-0.10000000000000009,2260717,2573005,1802970,770035,-770035
2016-03-27,2.868,2.9,2.8,0.10000000000000009,0.03000000000000025,2.984,3.05,2.9,0.1499999999999999,0.14000000000000012,2.7938,2.8539999999999996,2.68,0.1739999999999995,0.06000000000000005,2.898,3.0,2.8,0.20000000000000018,0.20000000000000018,2195062,2919320,1196289,1723031,949894
2016-04-03,3.164,3.28,3.05,0.22999999999999998,0.1900000000000004,3.3,3.34,3.26,0.08000000000000007,-0.029999999999999805,3.094,3.18,3.04,0.14000000000000012,0.06999999999999984,3.178,3.29,3.07,0.2200000000000002,-0.03000000000000025,2655354,3715570,1994304,1721266,-1721266
2016-04-10,3.1759999999999997,3.26,3.07,0.18999999999999995,0.10000000000000009,3.237,3.325,3.13,0.19500000000000028,0.11500000000000021,3.108,3.21,3.03,0.18000000000000016,0.1499999999999999,3.182,3.28,3.07,0.20999999999999996,0.18999999999999995,1955873,2417253,1346923,1070330,-1021487
2016-04-17,3.264,3.33,3.2,0.1299999999999999,0.0,3.317,3.35,3.27,0.08000000000000007,-0.08000000000000007,3.178,3.23,3.14,0.08999999999999986,-0.040000000000000036,3.262,3.32,3.22,0.09999999999999964,-0.04999999999999982,1489224,1849776,1137775,712001,-241429
2016-04-24,3.156,3.29,3.04,0.25,-0.25,3.2030000000000003,3.35,3.1,0.25,-0.25,3.051,3.21,2.935,0.2749999999999999,-0.2749999999999999,3.08,3.21,2.95,0.2599999999999998,-0.2599999999999998,1517188,2061597,1066892,994705,732475
2016-05-01,2.84,2.99,2.65,0.3400000000000003,-0.3400000000000003,2.881,3.005,2.76,0.2450000000000001,-0.2450000000000001,2.7348,2.884,2.59,0.29400000000000004,-0.29400000000000004,2.788,3.0,2.67,0.33000000000000007,-0.33000000000000007,2188375,3143301,1629278,1514023,351637
2016-05-08,2.734,2.8,2.64,0.1599999999999997,-0.020000000000000018,2.82,2.9,2.73,0.16999999999999993,-0.08000000000000007,2.678,2.75,2.61,0.14000000000000012,-0.050000000000000266,2.722,2.82,2.63,0.18999999999999995,-0.1299999999999999,1759021,2189017,1433318,755699,-87126
2016-05-15,2.736,2.8,2.69,0.10999999999999988,0.03000000000000025,2.838,2.88,2.81,0.06999999999999984,0.009999999999999787,2.702,2.73,2.66,0.06999999999999984,0.06000000000000005,2.762,2.82,2.68,0.13999999999999968,0.06000000000000005,1662859,1908089,1465363,442726,-290398
