Date,NAV_stock_Open_average,NAV_stock_Open_max,NAV_stock_Open_min,NAV_stock_Open_volatility,NAV_stock_Open_change,NAV_stock_High_average,NAV_stock_High_max,NAV_stock_High_min,NAV_stock_High_volatility,NAV_stock_High_change,NAV_stock_Low_average,NAV_stock_Low_max,NAV_stock_Low_min,NAV_stock_Low_volatility,NAV_stock_Low_change,NAV_stock_Close_average,NAV_stock_Close_max,NAV_stock_Close_min,NAV_stock_Close_volatility,NAV_stock_Close_change,NAV_stock_Volume_average,NAV_stock_Volume_max,NAV_stock_Volume_min,NAV_stock_Volume_volatility,NAV_stock_Volume_change
2016-01-03,8.69,9.58,8.05,1.5299999999999994,-0.6899999999999995,9.046,9.8,8.12,1.6800000000000015,-1.6800000000000015,8.236,8.71,7.55,1.160000000000001,-0.9500000000000002,8.602,9.63,7.91,1.7200000000000006,-1.7200000000000006,2270111,3021354,1737983,1283371,-644107
2016-01-10,7.174,7.94,6.47,1.4700000000000006,-1.4700000000000006,7.367999999999999,8.04,6.77,1.2699999999999996,-1.259999999999999,6.596,7.2,5.99,1.21,-0.8700000000000001,6.942,7.5,6.68,0.8200000000000003,-0.7699999999999996,1929672,2297669,1194323,1103346,-718770
2016-01-17,6.6025,7.05,5.96,1.0899999999999999,0.2999999999999998,7.1325,7.79,6.71,1.08,0.9900000000000002,6.285,6.86,5.78,1.08,0.8300000000000001,6.7125,7.18,6.23,0.9499999999999993,0.9499999999999993,2041547,2420051,1675068,744983,744983
2016-01-24,6.882,7.12,6.61,0.5099999999999998,-0.21000000000000085,7.26,7.34,7.09,0.25,0.019999999999999574,6.614,6.75,6.41,0.33999999999999986,0.20000000000000018,6.888,7.27,6.54,0.7299999999999995,0.7299999999999995,1421081,1805066,1070002,735064,402486
2016-01-31,7.212,7.74,6.94,0.7999999999999998,0.4900000000000002,7.59,8.13,7.17,0.9600000000000009,0.8100000000000005,6.856,7.59,6.24,1.3499999999999996,0.7599999999999998,7.390000000000001,7.94,6.94,1.0,0.6499999999999995,1744096,1936966,1152604,784362,676563
2016-02-07,7.192,7.8,6.84,0.96,-0.9500000000000002,7.542,7.88,7.13,0.75,-0.22999999999999954,6.88,7.31,6.49,0.8199999999999994,-0.5699999999999994,7.226,7.52,6.8,0.7199999999999998,-0.019999999999999574,1706971,2465709,1374094,1091615,-284293
2016-02-14,8.11,8.4,7.65,0.75,0.5600000000000005,8.5125,9.02,8.21,0.8099999999999987,-0.0799999999999983,7.7775,8.17,7.51,0.6600000000000001,0.1299999999999999,8.174999999999999,8.45,7.81,0.6399999999999997,-0.34000000000000075,1586380,2020103,1357147,662956,-66684
2016-02-21,7.908,8.55,7.71,0.8400000000000007,-0.09999999999999964,8.358,8.77,7.83,0.9399999999999995,-0.33000000000000007,7.572,7.97,7.07,0.8999999999999995,-0.08999999999999986,8.048,8.66,7.63,1.0300000000000002,-0.5800000000000001,1805246,2326677,1532210,794467,-213188
2016-02-28,9.126,10.75,8.12,2.630000000000001,2.630000000000001,10.056000000000001,12.0,8.63,3.369999999999999,3.369999999999999,8.856,10.41,7.97,2.4400000000000004,2.4400000000000004,9.698,11.13,8.41,2.7200000000000006,2.7200000000000006,2432787,3614577,1640649,1973928,1249701
2016-03-06,11.082,11.7,10.5,1.1999999999999993,0.08000000000000007,11.548,11.94,11.13,0.8099999999999987,-0.4299999999999997,10.584,11.09,9.85,1.2400000000000002,0.23000000000000043,11.106,11.76,10.35,1.4100000000000001,-0.33000000000000007,1739427,2602306,911826,1690480,-1690480
