Date,iShares S&P Small-Cap 600 Growth_etf_Open_average,iShares S&P Small-Cap 600 Growth_etf_Open_max,iShares S&P Small-Cap 600 Growth_etf_Open_min,iShares S&P Small-Cap 600 Growth_etf_Open_volatility,iShares S&P Small-Cap 600 Growth_etf_Open_change,iShares S&P Small-Cap 600 Growth_etf_High_average,iShares S&P Small-Cap 600 Growth_etf_High_max,iShares S&P Small-Cap 600 Growth_etf_High_min,iShares S&P Small-Cap 600 Growth_etf_High_volatility,iShares S&P Small-Cap 600 Growth_etf_High_change,iShares S&P Small-Cap 600 Growth_etf_Low_average,iShares S&P Small-Cap 600 Growth_etf_Low_max,iShares S&P Small-Cap 600 Growth_etf_Low_min,iShares S&P Small-Cap 600 Growth_etf_Low_volatility,iShares S&P Small-Cap 600 Growth_etf_Low_change,iShares S&P Small-Cap 600 Growth_etf_Close_average,iShares S&P Small-Cap 600 Growth_etf_Close_max,iShares S&P Small-Cap 600 Growth_etf_Close_min,iShares S&P Small-Cap 600 Growth_etf_Close_volatility,iShares S&P Small-Cap 600 Growth_etf_Close_change
2016-03-13,121.97,121.97,121.97,0.0,0.0,123.03,123.03,123.03,0.0,0.0,121.64,121.64,121.64,0.0,0.0,122.64,122.64,122.64,0.0,0.0
2016-03-20,119.35,119.35,119.35,0.0,0.0,120.06,120.06,120.06,0.0,0.0,118.71,118.71,118.71,0.0,0.0,120.06,120.06,120.06,0.0,0.0
2016-03-27,123.18,123.18,123.18,0.0,0.0,124.9,124.9,124.9,0.0,0.0,122.75,122.75,122.75,0.0,0.0,124.75,124.75,124.75,0.0,0.0
2016-04-03,122.97,122.97,122.97,0.0,0.0,123.26,123.26,123.26,0.0,0.0,121.83,121.83,121.83,0.0,0.0,122.45,122.45,122.45,0.0,0.0
2016-04-10,125.06,125.06,125.06,0.0,0.0,125.6,125.6,125.6,0.0,0.0,124.93,124.93,124.93,0.0,0.0,125.43,125.43,125.43,0.0,0.0
2016-04-17,125.73,125.73,125.73,0.0,0.0,126.96,126.96,126.96,0.0,0.0,125.57,125.57,125.57,0.0,0.0,126.85,126.85,126.85,0.0,0.0
2016-04-24,125.17,125.17,125.17,0.0,0.0,125.52,125.52,125.52,0.0,0.0,123.96,123.96,123.96,0.0,0.0,124.57,124.57,124.57,0.0,0.0
2016-05-01,122.51,122.51,122.51,0.0,0.0,123.68,123.68,123.68,0.0,0.0,121.91,121.91,121.91,0.0,0.0,123.62,123.62,123.62,0.0,0.0
2016-05-08,122.85,122.85,122.85,0.0,0.0,123.53,123.53,123.53,0.0,0.0,122.06,122.06,122.06,0.0,0.0,122.36,122.36,122.36,0.0,0.0
2016-05-15,122.21,122.21,122.21,0.0,0.0,123.35,123.35,123.35,0.0,0.0,121.87,121.87,121.87,0.0,0.0,123.35,123.35,123.35,0.0,0.0
2016-05-22,126.58,126.58,126.58,0.0,0.0,127.69,127.69,127.69,0.0,0.0,126.32,126.32,126.32,0.0,0.0,127.69,127.69,127.69,0.0,0.0
2016-05-29,129.44,129.44,129.44,0.0,0.0,129.45,129.45,129.45,0.0,0.0,127.77,127.77,127.77,0.0,0.0,128.83,128.83,128.83,0.0,0.0
2016-06-05,129.97,129.97,129.97,0.0,0.0,130.18,130.18,130.18,0.0,0.0,129.06,129.06,129.06,0.0,0.0,129.42,129.42,129.42,0.0,0.0
2016-06-12,127.7,127.7,127.7,0.0,0.0,127.89,127.89,127.89,0.0,0.0,126.35,126.35,126.35,0.0,0.0,126.69,126.69,126.69,0.0,0.0
2016-06-19,125.45,125.45,125.45,0.0,0.0,126.74,126.74,126.74,0.0,0.0,123.52,123.52,123.52,0.0,0.0,124.92,124.92,124.92,0.0,0.0
2016-06-26,128.42,128.42,128.42,0.0,0.0,129.04,129.04,129.04,0.0,0.0,127.86,127.86,127.86,0.0,0.0,128.49,128.49,128.49,0.0,0.0
2016-07-03,129.33,129.33,129.33,0.0,0.0,131.36,131.36,131.36,0.0,0.0,129.33,129.33,129.33,0.0,0.0,131.08,131.08,131.08,0.0,0.0
2016-07-10,134.56,134.56,134.56,0.0,0.0,134.56,134.56,134.56,0.0,0.0,133.71,133.71,133.71,0.0,0.0,134.03,134.03,134.03,0.0,0.0
2016-07-17,133.28,133.28,133.28,0.0,0.0,134.49,134.49,134.49,0.0,0.0,133.15,133.15,133.15,0.0,0.0,134.25,134.25,134.25,0.0,0.0
2016-07-24,134.72,134.72,134.72,0.0,0.0,135.5,135.5,135.5,0.0,0.0,133.84,133.84,133.84,0.0,0.0,134.7,134.7,134.7,0.0,0.0
2016-07-31,134.66,134.66,134.66,0.0,0.0,135.72,135.72,135.72,0.0,0.0,134.46,134.46,134.46,0.0,0.0,135.54,135.54,135.54,0.0,0.0
2016-08-07,134.58,134.58,134.58,0.0,0.0,134.91,134.91,134.91,0.0,0.0,134.18,134.18,134.18,0.0,0.0,134.7,134.7,134.7,0.0,0.0
2016-08-14,134.97,134.97,134.97,0.0,0.0,135.42,135.42,135.42,0.0,0.0,134.79,134.79,134.79,0.0,0.0,135.36,135.36,135.36,0.0,0.0
2016-08-21,136.69,136.69,136.69,0.0,0.0,137.48,137.48,137.48,0.0,0.0,135.56,135.56,135.56,0.0,0.0,136.38,136.38,136.38,0.0,0.0
2016-08-28,137.68,137.68,137.68,0.0,0.0,138.5,138.5,138.5,0.0,0.0,137.44,137.44,137.44,0.0,0.0,138.46,138.46,138.46,0.0,0.0
2016-09-04,137.5,137.5,137.5,0.0,0.0,137.94,137.94,137.94,0.0,0.0,134.65,134.65,134.65,0.0,0.0,134.71,134.71,134.71,0.0,0.0
2016-09-11,134.97,134.97,134.97,0.0,0.0,135.46,135.46,135.46,0.0,0.0,134.76,134.76,134.76,0.0,0.0,135.27,135.27,135.27,0.0,0.0
2016-09-18,139.23,139.23,139.23,0.0,0.0,139.37,139.37,139.37,0.0,0.0,138.53,138.53,138.53,0.0,0.0,138.59,138.59,138.59,0.0,0.0
2016-09-25,136.44,136.44,136.44,0.0,0.0,137.73,137.73,137.73,0.0,0.0,135.87,135.87,135.87,0.0,0.0,137.12,137.12,137.12,0.0,0.0
2016-10-02,137.36,137.36,137.36,0.0,0.0,137.53,137.53,137.53,0.0,0.0,135.49,135.49,135.49,0.0,0.0,136.21,136.21,136.21,0.0,0.0
2016-10-09,134.65,134.65,134.65,0.0,0.0,135.11,135.11,135.11,0.0,0.0,133.68,133.68,133.68,0.0,0.0,133.68,133.68,133.68,0.0,0.0
2016-10-16,131.89,131.89,131.89,0.0,0.0,132.75,132.75,132.75,0.0,0.0,131.68,131.68,131.68,0.0,0.0,132.6,132.6,132.6,0.0,0.0
2016-10-23,129.22,129.22,129.22,0.0,0.0,130.1,130.1,130.1,0.0,0.0,128.83,128.83,128.83,0.0,0.0,129.27,129.27,129.27,0.0,0.0
2016-10-30,127.07,127.07,127.07,0.0,0.0,128.54,128.54,128.54,0.0,0.0,126.84,126.84,126.84,0.0,0.0,127.24,127.24,127.24,0.0,0.0
2016-11-06,137.41,137.41,137.41,0.0,0.0,140.3,140.3,140.3,0.0,0.0,136.87,136.87,136.87,0.0,0.0,140.12,140.12,140.12,0.0,0.0
2016-11-13,143.9,143.9,143.9,0.0,0.0,144.23,144.23,144.23,0.0,0.0,143.3,143.3,143.3,0.0,0.0,144.16,144.16,144.16,0.0,0.0
2016-11-20,147.34,147.34,147.34,0.0,0.0,147.91,147.91,147.91,0.0,0.0,147.15,147.15,147.15,0.0,0.0,147.91,147.91,147.91,0.0,0.0
2016-11-27,144.59,144.59,144.59,0.0,0.0,145.17,145.17,145.17,0.0,0.0,144.14,144.14,144.14,0.0,0.0,144.43,144.43,144.43,0.0,0.0
2016-12-04,152.99,152.99,152.99,0.0,0.0,153.18,153.18,153.18,0.0,0.0,152.19,152.19,152.19,0.0,0.0,152.88,152.88,152.88,0.0,0.0
2016-12-11,151.44,151.44,151.44,0.0,0.0,152.47,152.47,152.47,0.0,0.0,150.53,150.53,150.53,0.0,0.0,150.62,150.62,150.62,0.0,0.0
2016-12-18,150.34,150.34,150.34,0.0,0.0,151.14,151.14,151.14,0.0,0.0,150.13,150.13,150.13,0.0,0.0,151.1,151.1,151.1,0.0,0.0
2016-12-25,150.77,150.77,150.77,0.0,0.0,150.77,150.77,150.77,0.0,0.0,149.46,149.46,149.46,0.0,0.0,150.0,150.0,150.0,0.0,0.0
2017-01-01,151.18,151.18,151.18,0.0,0.0,151.77,151.77,151.77,0.0,0.0,150.15,150.15,150.15,0.0,0.0,150.18,150.18,150.18,0.0,0.0
2017-01-08,149.84,149.84,149.84,0.0,0.0,151.1,151.1,151.1,0.0,0.0,149.84,149.84,149.84,0.0,0.0,150.56,150.56,150.56,0.0,0.0
2017-01-15,148.29,148.29,148.29,0.0,0.0,149.01,149.01,149.01,0.0,0.0,148.06,148.06,148.06,0.0,0.0,148.47,148.47,148.47,0.0,0.0
2017-01-22,151.48,151.48,151.48,0.0,0.0,151.56,151.56,151.56,0.0,0.0,150.26,150.26,150.26,0.0,0.0,150.85,150.85,150.85,0.0,0.0
2017-01-29,150.49,150.49,150.49,0.0,0.0,151.53,151.53,151.53,0.0,0.0,149.91,149.91,149.91,0.0,0.0,151.43,151.43,151.43,0.0,0.0
2017-02-05,152.74,152.74,152.74,0.0,0.0,153.34,153.34,153.34,0.0,0.0,151.99,151.99,151.99,0.0,0.0,152.99,152.99,152.99,0.0,0.0
2017-02-12,154.31,154.31,154.31,0.0,0.0,154.53,154.53,154.53,0.0,0.0,153.78,153.78,153.78,0.0,0.0,154.53,154.53,154.53,0.0,0.0
2017-02-19,152.75,152.75,152.75,0.0,0.0,154.02,154.02,154.02,0.0,0.0,152.71,152.71,152.71,0.0,0.0,154.01,154.01,154.01,0.0,0.0
2017-02-26,153.71,153.71,153.71,0.0,0.0,154.27,154.27,154.27,0.0,0.0,152.79,152.79,152.79,0.0,0.0,153.59,153.59,153.59,0.0,0.0
2017-03-05,151.3,151.3,151.3,0.0,0.0,151.3,151.3,151.3,0.0,0.0,149.9,149.9,149.9,0.0,0.0,150.88,150.88,150.88,0.0,0.0
2017-03-12,153.4,153.4,153.4,0.0,0.0,154.66,154.66,154.66,0.0,0.0,152.72,152.72,152.72,0.0,0.0,154.37,154.37,154.37,0.0,0.0
2017-03-19,150.54,150.54,150.54,0.0,0.0,151.04,151.04,151.04,0.0,0.0,149.4,149.4,149.4,0.0,0.0,150.23,150.23,150.23,0.0,0.0
2017-03-26,152.98,152.98,152.98,0.0,0.0,153.83,153.83,153.83,0.0,0.0,152.44,152.44,152.44,0.0,0.0,153.08,153.08,153.08,0.0,0.0
2017-04-02,149.89,149.89,149.89,0.0,0.0,150.6,150.6,150.6,0.0,0.0,149.27,149.27,149.27,0.0,0.0,150.15,150.15,150.15,0.0,0.0
2017-04-09,149.65,149.65,149.65,0.0,0.0,149.99,149.99,149.99,0.0,0.0,148.0,148.0,148.0,0.0,0.0,148.03,148.03,148.03,0.0,0.0
2017-04-16,152.75,152.75,152.75,0.0,0.0,153.12,153.12,153.12,0.0,0.0,152.23,152.23,152.23,0.0,0.0,152.71,152.71,152.71,0.0,0.0
2017-04-23,157.06,157.06,157.06,0.0,0.0,157.18,157.18,157.18,0.0,0.0,154.94,154.94,154.94,0.0,0.0,155.0,155.0,155.0,0.0,0.0
2017-04-30,154.79,154.79,154.79,0.0,0.0,154.79,154.79,154.79,0.0,0.0,153.28,153.28,153.28,0.0,0.0,154.49,154.49,154.49,0.0,0.0
2017-05-07,153.37,153.37,153.37,0.0,0.0,153.38,153.38,153.38,0.0,0.0,152.61,152.61,152.61,0.0,0.0,152.97,152.97,152.97,0.0,0.0
2017-05-14,150.72,150.72,150.72,0.0,0.0,151.75,151.75,151.75,0.0,0.0,150.59,150.59,150.59,0.0,0.0,150.92,150.92,150.92,0.0,0.0
2017-05-21,152.57,152.57,152.57,0.0,0.0,152.9,152.9,152.9,0.0,0.0,151.88,151.88,151.88,0.0,0.0,152.77,152.77,152.77,0.0,0.0
2017-05-28,154.66,154.66,154.66,0.0,0.0,157.03,157.03,157.03,0.0,0.0,154.66,154.66,154.66,0.0,0.0,155.78,155.78,155.78,0.0,0.0
2017-06-04,157.72,157.72,157.72,0.0,0.0,159.52,159.52,159.52,0.0,0.0,156.99,156.99,156.99,0.0,0.0,157.9,157.9,157.9,0.0,0.0
2017-06-11,156.02,156.02,156.02,0.0,0.0,156.02,156.02,156.02,0.0,0.0,155.29,155.29,155.29,0.0,0.0,155.89,155.89,155.89,0.0,0.0
2017-06-18,155.43,155.43,155.43,0.0,0.0,156.6,156.6,156.6,0.0,0.0,154.99,154.99,154.99,0.0,0.0,156.43,156.43,156.43,0.0,0.0
2017-06-25,156.1,156.1,156.1,0.0,0.0,156.57,156.57,156.57,0.0,0.0,154.84,154.84,154.84,0.0,0.0,155.95,155.95,155.95,0.0,0.0
2017-07-02,154.57,154.57,154.57,0.0,0.0,156.16,156.16,156.16,0.0,0.0,154.25,154.25,154.25,0.0,0.0,155.97,155.97,155.97,0.0,0.0
2017-07-09,156.32,156.32,156.32,0.0,0.0,157.64,157.64,157.64,0.0,0.0,156.32,156.32,156.32,0.0,0.0,157.26,157.26,157.26,0.0,0.0
2017-07-16,158.71,158.71,158.71,0.0,0.0,159.1,159.1,159.1,0.0,0.0,158.05,158.05,158.05,0.0,0.0,158.3,158.3,158.3,0.0,0.0
2017-07-23,157.91,157.91,157.91,0.0,0.0,158.3,158.3,158.3,0.0,0.0,157.33,157.33,157.33,0.0,0.0,157.96,157.96,157.96,0.0,0.0
2017-07-30,156.09,156.09,156.09,0.0,0.0,156.31,156.31,156.31,0.0,0.0,155.35,155.35,155.35,0.0,0.0,156.05,156.05,156.05,0.0,0.0
2017-08-06,151.73,151.73,151.73,0.0,0.0,152.12,152.12,152.12,0.0,0.0,151.18,151.18,151.18,0.0,0.0,151.79,151.79,151.79,0.0,0.0
2017-08-13,149.93,149.93,149.93,0.0,0.0,150.55,150.55,150.55,0.0,0.0,149.0,149.0,149.0,0.0,0.0,150.05,150.05,150.05,0.0,0.0
2017-08-20,151.73,151.73,151.73,0.0,0.0,151.78,151.78,151.78,0.0,0.0,150.99,150.99,150.99,0.0,0.0,151.46,151.46,151.46,0.0,0.0
2017-08-27,154.27,154.27,154.27,0.0,0.0,155.18,155.18,155.18,0.0,0.0,154.12,154.12,154.12,0.0,0.0,155.15,155.15,155.15,0.0,0.0
2017-09-03,152.92,152.92,152.92,0.0,0.0,154.02,154.02,154.02,0.0,0.0,152.68,152.68,152.68,0.0,0.0,153.6,153.6,153.6,0.0,0.0
2017-09-10,156.31,156.31,156.31,0.0,0.0,157.29,157.29,157.29,0.0,0.0,156.31,156.31,156.31,0.0,0.0,157.22,157.22,157.22,0.0,0.0
2017-09-17,158.56,158.56,158.56,0.0,0.0,159.75,159.75,159.75,0.0,0.0,158.56,158.56,158.56,0.0,0.0,159.49,159.49,159.49,0.0,0.0
2017-09-24,164.11,164.11,164.11,0.0,0.0,164.66,164.66,164.66,0.0,0.0,163.84,163.84,163.84,0.0,0.0,164.49,164.49,164.49,0.0,0.0
2017-10-01,166.24,166.24,166.24,0.0,0.0,166.87,166.87,166.87,0.0,0.0,166.03,166.03,166.03,0.0,0.0,166.54,166.54,166.54,0.0,0.0
2017-10-08,166.49,166.49,166.49,0.0,0.0,166.49,166.49,166.49,0.0,0.0,165.26,165.26,165.26,0.0,0.0,165.32,165.32,165.32,0.0,0.0
2017-10-15,166.5,166.5,166.5,0.0,0.0,166.79,166.79,166.79,0.0,0.0,166.15,166.15,166.15,0.0,0.0,166.36,166.36,166.36,0.0,0.0
2017-10-22,165.74,165.74,165.74,0.0,0.0,166.84,166.84,166.84,0.0,0.0,164.89,164.89,164.89,0.0,0.0,166.84,166.84,166.84,0.0,0.0
2017-10-29,164.65,164.65,164.65,0.0,0.0,164.65,164.65,164.65,0.0,0.0,163.61,163.61,163.61,0.0,0.0,164.01,164.01,164.01,0.0,0.0
2017-11-05,162.04,162.04,162.04,0.0,0.0,163.09,163.09,163.09,0.0,0.0,162.04,162.04,162.04,0.0,0.0,162.61,162.61,162.61,0.0,0.0
2017-11-12,165.01,165.01,165.01,0.0,0.0,166.62,166.62,166.62,0.0,0.0,164.72,164.72,164.72,0.0,0.0,165.94,165.94,165.94,0.0,0.0
2017-11-19,169.82,169.82,169.82,0.0,0.0,169.85,169.85,169.85,0.0,0.0,168.9,168.9,168.9,0.0,0.0,169.43,169.43,169.43,0.0,0.0
2017-11-26,172.23,172.23,172.23,0.0,0.0,172.23,172.23,172.23,0.0,0.0,166.0,166.0,166.0,0.0,0.0,170.88,170.88,170.88,0.0,0.0
2017-12-03,169.91,169.91,169.91,0.0,0.0,169.93,169.93,169.93,0.0,0.0,168.79,168.79,168.79,0.0,0.0,168.87,168.87,168.87,0.0,0.0
2017-12-10,168.05,168.05,168.05,0.0,0.0,171.35,171.35,171.35,0.0,0.0,168.01,168.01,168.01,0.0,0.0,170.29,170.29,170.29,0.0,0.0
2017-12-17,171.4,171.4,171.4,0.0,0.0,171.4,171.4,171.4,0.0,0.0,170.42,170.42,170.42,0.0,0.0,170.63,170.63,170.63,0.0,0.0
2017-12-24,172.2,172.2,172.2,0.0,0.0,172.2,172.2,172.2,0.0,0.0,170.15,170.15,170.15,0.0,0.0,170.15,170.15,170.15,0.0,0.0
2017-12-31,171.96,171.96,171.96,0.0,0.0,172.63,172.63,172.63,0.0,0.0,171.41,171.41,171.41,0.0,0.0,172.63,172.63,172.63,0.0,0.0
