Date,UBS E-TRACS Bloomberg CMCI Gold_etf_Open_average,UBS E-TRACS Bloomberg CMCI Gold_etf_Open_max,UBS E-TRACS Bloomberg CMCI Gold_etf_Open_min,UBS E-TRACS Bloomberg CMCI Gold_etf_Open_volatility,UBS E-TRACS Bloomberg CMCI Gold_etf_Open_change,UBS E-TRACS Bloomberg CMCI Gold_etf_High_average,UBS E-TRACS Bloomberg CMCI Gold_etf_High_max,UBS E-TRACS Bloomberg CMCI Gold_etf_High_min,UBS E-TRACS Bloomberg CMCI Gold_etf_High_volatility,UBS E-TRACS Bloomberg CMCI Gold_etf_High_change,UBS E-TRACS Bloomberg CMCI Gold_etf_Low_average,UBS E-TRACS Bloomberg CMCI Gold_etf_Low_max,UBS E-TRACS Bloomberg CMCI Gold_etf_Low_min,UBS E-TRACS Bloomberg CMCI Gold_etf_Low_volatility,UBS E-TRACS Bloomberg CMCI Gold_etf_Low_change,UBS E-TRACS Bloomberg CMCI Gold_etf_Close_average,UBS E-TRACS Bloomberg CMCI Gold_etf_Close_max,UBS E-TRACS Bloomberg CMCI Gold_etf_Close_min,UBS E-TRACS Bloomberg CMCI Gold_etf_Close_volatility,UBS E-TRACS Bloomberg CMCI Gold_etf_Close_change
2016-04-10,31.65,31.65,31.65,0.0,0.0,31.65,31.65,31.65,0.0,0.0,31.65,31.65,31.65,0.0,0.0,31.65,31.65,31.65,0.0,0.0
2016-04-17,32.23,32.23,32.23,0.0,0.0,32.23,32.23,32.23,0.0,0.0,32.23,32.23,32.23,0.0,0.0,32.23,32.23,32.23,0.0,0.0
2016-04-24,31.97,31.97,31.97,0.0,0.0,32.22,32.22,32.22,0.0,0.0,31.97,31.97,31.97,0.0,0.0,32.08,32.08,32.08,0.0,0.0
2016-05-01,33.47,33.47,33.47,0.0,0.0,33.47,33.47,33.47,0.0,0.0,33.45,33.45,33.45,0.0,0.0,33.45,33.45,33.45,0.0,0.0
2016-05-08,32.72,32.72,32.72,0.0,0.0,32.72,32.72,32.72,0.0,0.0,32.66,32.66,32.66,0.0,0.0,32.66,32.66,32.66,0.0,0.0
2016-05-15,32.06,32.06,32.06,0.0,0.0,33.0,33.0,33.0,0.0,0.0,32.06,32.06,32.06,0.0,0.0,33.0,33.0,33.0,0.0,0.0
2016-05-22,31.48,31.48,31.48,0.0,0.0,31.55,31.55,31.55,0.0,0.0,31.48,31.48,31.48,0.0,0.0,31.55,31.55,31.55,0.0,0.0
2016-05-29,31.99,31.99,31.99,0.0,0.0,32.0,32.0,32.0,0.0,0.0,31.99,31.99,31.99,0.0,0.0,32.0,32.0,32.0,0.0,0.0
2016-06-05,31.0,31.0,31.0,0.0,0.0,32.81,32.81,32.81,0.0,0.0,31.0,31.0,31.0,0.0,0.0,32.81,32.81,32.81,0.0,0.0
2016-06-12,33.2,33.2,33.2,0.0,0.0,33.39,33.39,33.39,0.0,0.0,33.2,33.2,33.2,0.0,0.0,33.39,33.39,33.39,0.0,0.0
2016-06-19,35.99,35.99,35.99,0.0,0.0,35.99,35.99,35.99,0.0,0.0,34.0,34.0,34.0,0.0,0.0,34.0,34.0,34.0,0.0,0.0
2016-06-26,34.53,34.53,34.53,0.0,0.0,34.53,34.53,34.53,0.0,0.0,34.53,34.53,34.53,0.0,0.0,34.53,34.53,34.53,0.0,0.0
2016-07-03,34.98,34.98,34.98,0.0,0.0,34.98,34.98,34.98,0.0,0.0,34.85,34.85,34.85,0.0,0.0,34.85,34.85,34.85,0.0,0.0
2016-07-10,34.25,34.25,34.25,0.0,0.0,34.25,34.25,34.25,0.0,0.0,34.25,34.25,34.25,0.0,0.0,34.25,34.25,34.25,0.0,0.0
2016-07-17,34.24,34.24,34.24,0.0,0.0,34.24,34.24,34.24,0.0,0.0,34.24,34.24,34.24,0.0,0.0,34.24,34.24,34.24,0.0,0.0
2016-07-24,34.03,34.03,34.03,0.0,0.0,34.1,34.1,34.1,0.0,0.0,34.03,34.03,34.03,0.0,0.0,34.1,34.1,34.1,0.0,0.0
2016-07-31,35.08,35.08,35.08,0.0,0.0,35.08,35.08,35.08,0.0,0.0,35.08,35.08,35.08,0.0,0.0,35.08,35.08,35.08,0.0,0.0
2016-08-07,34.46,34.46,34.46,0.0,0.0,34.46,34.46,34.46,0.0,0.0,34.46,34.46,34.46,0.0,0.0,34.46,34.46,34.46,0.0,0.0
2016-08-14,34.95,34.95,34.95,0.0,0.0,34.95,34.95,34.95,0.0,0.0,34.95,34.95,34.95,0.0,0.0,34.95,34.95,34.95,0.0,0.0
2016-08-21,34.33,34.33,34.33,0.0,0.0,34.33,34.33,34.33,0.0,0.0,34.33,34.33,34.33,0.0,0.0,34.33,34.33,34.33,0.0,0.0
2016-08-28,33.36,33.36,33.36,0.0,0.0,33.36,33.36,33.36,0.0,0.0,33.36,33.36,33.36,0.0,0.0,33.36,33.36,33.36,0.0,0.0
2016-09-04,33.87,33.87,33.87,0.0,0.0,33.87,33.87,33.87,0.0,0.0,33.87,33.87,33.87,0.0,0.0,33.87,33.87,33.87,0.0,0.0
2016-09-11,33.82,33.82,33.82,0.0,0.0,33.82,33.82,33.82,0.0,0.0,33.82,33.82,33.82,0.0,0.0,33.82,33.82,33.82,0.0,0.0
2016-09-18,34.5,34.5,34.5,0.0,0.0,34.5,34.5,34.5,0.0,0.0,34.5,34.5,34.5,0.0,0.0,34.5,34.5,34.5,0.0,0.0
2016-09-25,34.5,34.5,34.5,0.0,0.0,34.5,34.5,34.5,0.0,0.0,34.5,34.5,34.5,0.0,0.0,34.5,34.5,34.5,0.0,0.0
2016-10-02,32.04,32.04,32.04,0.0,0.0,32.04,32.04,32.04,0.0,0.0,32.04,32.04,32.04,0.0,0.0,32.04,32.04,32.04,0.0,0.0
2016-10-09,32.16,32.16,32.16,0.0,0.0,32.16,32.16,32.16,0.0,0.0,32.16,32.16,32.16,0.0,0.0,32.16,32.16,32.16,0.0,0.0
2016-10-16,32.4,32.4,32.4,0.0,0.0,32.4,32.4,32.4,0.0,0.0,32.4,32.4,32.4,0.0,0.0,32.4,32.4,32.4,0.0,0.0
2016-10-23,32.64,32.64,32.64,0.0,0.0,32.64,32.64,32.64,0.0,0.0,32.64,32.64,32.64,0.0,0.0,32.64,32.64,32.64,0.0,0.0
2016-10-30,33.87,33.87,33.87,0.0,0.0,33.9,33.9,33.9,0.0,0.0,33.47,33.47,33.47,0.0,0.0,33.47,33.47,33.47,0.0,0.0
2016-11-06,32.2,32.2,32.2,0.0,0.0,32.2,32.2,32.2,0.0,0.0,32.2,32.2,32.2,0.0,0.0,32.2,32.2,32.2,0.0,0.0
2016-11-13,31.35,31.35,31.35,0.0,0.0,31.53,31.53,31.53,0.0,0.0,31.35,31.35,31.35,0.0,0.0,31.53,31.53,31.53,0.0,0.0
2016-11-20,30.27,30.27,30.27,0.0,0.0,30.27,30.27,30.27,0.0,0.0,30.23,30.23,30.23,0.0,0.0,30.23,30.23,30.23,0.0,0.0
2016-11-27,30.29,30.29,30.29,0.0,0.0,30.32,30.32,30.32,0.0,0.0,30.29,30.29,30.29,0.0,0.0,30.32,30.32,30.32,0.0,0.0
2016-12-04,29.57,29.57,29.57,0.0,0.0,29.57,29.57,29.57,0.0,0.0,29.02,29.02,29.02,0.0,0.0,29.02,29.02,29.02,0.0,0.0
2016-12-11,28.83,28.83,28.83,0.0,0.0,28.92,28.92,28.92,0.0,0.0,28.83,28.83,28.83,0.0,0.0,28.84,28.84,28.84,0.0,0.0
2016-12-18,28.95,28.95,28.95,0.0,0.0,28.95,28.95,28.95,0.0,0.0,28.95,28.95,28.95,0.0,0.0,28.95,28.95,28.95,0.0,0.0
2016-12-25,29.03,29.03,29.03,0.0,0.0,29.03,29.03,29.03,0.0,0.0,29.03,29.03,29.03,0.0,0.0,29.03,29.03,29.03,0.0,0.0
2017-01-01,30.59,30.59,30.59,0.0,0.0,30.62,30.62,30.62,0.0,0.0,30.58,30.58,30.58,0.0,0.0,30.61,30.61,30.61,0.0,0.0
2017-01-08,30.95,30.95,30.95,0.0,0.0,31.04,31.04,31.04,0.0,0.0,30.95,30.95,30.95,0.0,0.0,31.04,31.04,31.04,0.0,0.0
2017-01-15,30.61,30.61,30.61,0.0,0.0,30.61,30.61,30.61,0.0,0.0,30.44,30.44,30.44,0.0,0.0,30.44,30.44,30.44,0.0,0.0
2017-01-22,30.11,30.11,30.11,0.0,0.0,30.28,30.28,30.28,0.0,0.0,30.11,30.11,30.11,0.0,0.0,30.27,30.27,30.27,0.0,0.0
2017-01-29,30.94,30.94,30.94,0.0,0.0,30.94,30.94,30.94,0.0,0.0,30.46,30.46,30.46,0.0,0.0,30.48,30.48,30.48,0.0,0.0
2017-02-05,31.39,31.39,31.39,0.0,0.0,31.39,31.39,31.39,0.0,0.0,31.39,31.39,31.39,0.0,0.0,31.39,31.39,31.39,0.0,0.0
2017-02-12,31.07,31.07,31.07,0.0,0.0,31.39,31.39,31.39,0.0,0.0,31.07,31.07,31.07,0.0,0.0,31.39,31.39,31.39,0.0,0.0
2017-02-19,31.85,31.85,31.85,0.0,0.0,31.85,31.85,31.85,0.0,0.0,31.85,31.85,31.85,0.0,0.0,31.85,31.85,31.85,0.0,0.0
2017-02-26,32.0,32.0,32.0,0.0,0.0,32.0,32.0,32.0,0.0,0.0,32.0,32.0,32.0,0.0,0.0,32.0,32.0,32.0,0.0,0.0
2017-03-05,32.0,32.0,32.0,0.0,0.0,32.0,32.0,32.0,0.0,0.0,32.0,32.0,32.0,0.0,0.0,32.0,32.0,32.0,0.0,0.0
2017-03-12,31.72,31.72,31.72,0.0,0.0,31.72,31.72,31.72,0.0,0.0,31.72,31.72,31.72,0.0,0.0,31.72,31.72,31.72,0.0,0.0
2017-03-19,31.76,31.76,31.76,0.0,0.0,31.76,31.76,31.76,0.0,0.0,31.76,31.76,31.76,0.0,0.0,31.76,31.76,31.76,0.0,0.0
2017-03-26,32.0,32.0,32.0,0.0,0.0,32.0,32.0,32.0,0.0,0.0,32.0,32.0,32.0,0.0,0.0,32.0,32.0,32.0,0.0,0.0
2017-04-02,31.84,31.84,31.84,0.0,0.0,31.84,31.84,31.84,0.0,0.0,31.84,31.84,31.84,0.0,0.0,31.84,31.84,31.84,0.0,0.0
2017-04-09,32.58,32.58,32.58,0.0,0.0,32.82,32.82,32.82,0.0,0.0,32.58,32.58,32.58,0.0,0.0,32.82,32.82,32.82,0.0,0.0
2017-04-16,32.59,32.59,32.59,0.0,0.0,32.59,32.59,32.59,0.0,0.0,32.59,32.59,32.59,0.0,0.0,32.59,32.59,32.59,0.0,0.0
2017-04-23,32.13,32.13,32.13,0.0,0.0,32.13,32.13,32.13,0.0,0.0,32.13,32.13,32.13,0.0,0.0,32.13,32.13,32.13,0.0,0.0
2017-04-30,31.86,31.86,31.86,0.0,0.0,31.9,31.9,31.9,0.0,0.0,31.8,31.8,31.8,0.0,0.0,31.9,31.9,31.9,0.0,0.0
2017-05-07,31.98,31.98,31.98,0.0,0.0,31.98,31.98,31.98,0.0,0.0,31.34,31.34,31.34,0.0,0.0,31.34,31.34,31.34,0.0,0.0
2017-05-14,31.7,31.7,31.7,0.0,0.0,31.99,31.99,31.99,0.0,0.0,31.7,31.7,31.7,0.0,0.0,31.99,31.99,31.99,0.0,0.0
2017-05-21,31.9,31.9,31.9,0.0,0.0,31.9,31.9,31.9,0.0,0.0,31.9,31.9,31.9,0.0,0.0,31.9,31.9,31.9,0.0,0.0
2017-05-28,32.7,32.7,32.7,0.0,0.0,32.7,32.7,32.7,0.0,0.0,32.28,32.28,32.28,0.0,0.0,32.28,32.28,32.28,0.0,0.0
2017-06-04,31.47,31.47,31.47,0.0,0.0,31.77,31.77,31.77,0.0,0.0,31.47,31.47,31.47,0.0,0.0,31.77,31.77,31.77,0.0,0.0
2017-06-11,31.01,31.01,31.01,0.0,0.0,31.01,31.01,31.01,0.0,0.0,31.0,31.0,31.0,0.0,0.0,31.0,31.0,31.0,0.0,0.0
2017-06-18,31.38,31.38,31.38,0.0,0.0,31.38,31.38,31.38,0.0,0.0,31.31,31.31,31.31,0.0,0.0,31.31,31.31,31.31,0.0,0.0
2017-06-25,31.42,31.42,31.42,0.0,0.0,31.55,31.55,31.55,0.0,0.0,31.42,31.42,31.42,0.0,0.0,31.55,31.55,31.55,0.0,0.0
2017-07-02,32.25,32.25,32.25,0.0,0.0,32.25,32.25,32.25,0.0,0.0,32.15,32.15,32.15,0.0,0.0,32.2,32.2,32.2,0.0,0.0
2017-07-09,32.35,32.35,32.35,0.0,0.0,32.35,32.35,32.35,0.0,0.0,32.33,32.33,32.33,0.0,0.0,32.33,32.33,32.33,0.0,0.0
2017-07-16,32.58,32.58,32.58,0.0,0.0,32.59,32.59,32.59,0.0,0.0,32.58,32.58,32.58,0.0,0.0,32.59,32.59,32.59,0.0,0.0
2017-07-23,32.58,32.58,32.58,0.0,0.0,32.58,32.58,32.58,0.0,0.0,32.58,32.58,32.58,0.0,0.0,32.58,32.58,32.58,0.0,0.0
2017-07-30,32.71,32.71,32.71,0.0,0.0,32.71,32.71,32.71,0.0,0.0,32.71,32.71,32.71,0.0,0.0,32.71,32.71,32.71,0.0,0.0
2017-08-06,33.24,33.24,33.24,0.0,0.0,33.24,33.24,33.24,0.0,0.0,33.2,33.2,33.2,0.0,0.0,33.2,33.2,33.2,0.0,0.0
2017-08-13,33.63,33.63,33.63,0.0,0.0,33.63,33.63,33.63,0.0,0.0,33.63,33.63,33.63,0.0,0.0,33.63,33.63,33.63,0.0,0.0
2017-08-20,33.22,33.22,33.22,0.0,0.0,33.7,33.7,33.7,0.0,0.0,33.22,33.22,33.22,0.0,0.0,33.63,33.63,33.63,0.0,0.0
2017-08-27,32.01,32.01,32.01,0.0,0.0,34.3,34.3,34.3,0.0,0.0,32.01,32.01,32.01,0.0,0.0,34.15,34.15,34.15,0.0,0.0
2017-09-03,34.19,34.19,34.19,0.0,0.0,34.2,34.2,34.2,0.0,0.0,34.19,34.19,34.19,0.0,0.0,34.2,34.2,34.2,0.0,0.0
2017-09-10,33.2,33.2,33.2,0.0,0.0,33.2,33.2,33.2,0.0,0.0,33.2,33.2,33.2,0.0,0.0,33.2,33.2,33.2,0.0,0.0
2017-09-17,32.06,32.06,32.06,0.0,0.0,32.06,32.06,32.06,0.0,0.0,32.06,32.06,32.06,0.0,0.0,32.06,32.06,32.06,0.0,0.0
2017-09-24,32.41,32.41,32.41,0.0,0.0,32.41,32.41,32.41,0.0,0.0,32.4,32.4,32.4,0.0,0.0,32.4,32.4,32.4,0.0,0.0
2017-10-01,32.66,32.66,32.66,0.0,0.0,32.66,32.66,32.66,0.0,0.0,32.66,32.66,32.66,0.0,0.0,32.66,32.66,32.66,0.0,0.0
2017-10-08,32.72,32.72,32.72,0.0,0.0,32.72,32.72,32.72,0.0,0.0,32.66,32.66,32.66,0.0,0.0,32.66,32.66,32.66,0.0,0.0
2017-10-15,32.38,32.38,32.38,0.0,0.0,32.38,32.38,32.38,0.0,0.0,32.38,32.38,32.38,0.0,0.0,32.38,32.38,32.38,0.0,0.0
2017-10-22,32.71,32.71,32.71,0.0,0.0,32.71,32.71,32.71,0.0,0.0,32.71,32.71,32.71,0.0,0.0,32.71,32.71,32.71,0.0,0.0
2017-10-29,32.42,32.42,32.42,0.0,0.0,32.43,32.43,32.43,0.0,0.0,32.38,32.38,32.38,0.0,0.0,32.38,32.38,32.38,0.0,0.0
2017-11-05,32.08,32.08,32.08,0.0,0.0,32.21,32.21,32.21,0.0,0.0,32.08,32.08,32.08,0.0,0.0,32.17,32.17,32.17,0.0,0.0
2017-11-12,32.06,32.06,32.06,0.0,0.0,32.06,32.06,32.06,0.0,0.0,32.06,32.06,32.06,0.0,0.0,32.06,32.06,32.06,0.0,0.0
2017-11-19,32.25,32.25,32.25,0.0,0.0,32.25,32.25,32.25,0.0,0.0,32.25,32.25,32.25,0.0,0.0,32.25,32.25,32.25,0.0,0.0
2017-11-26,32.28,32.28,32.28,0.0,0.0,32.28,32.28,32.28,0.0,0.0,32.28,32.28,32.28,0.0,0.0,32.28,32.28,32.28,0.0,0.0
2017-12-03,32.33,32.33,32.33,0.0,0.0,32.33,32.33,32.33,0.0,0.0,32.33,32.33,32.33,0.0,0.0,32.33,32.33,32.33,0.0,0.0
2017-12-10,32.55,32.55,32.55,0.0,0.0,32.55,32.55,32.55,0.0,0.0,32.55,32.55,32.55,0.0,0.0,32.55,32.55,32.55,0.0,0.0
2017-12-17,33.02,33.02,33.02,0.0,0.0,33.02,33.02,33.02,0.0,0.0,33.02,33.02,33.02,0.0,0.0,33.02,33.02,33.02,0.0,0.0
2017-12-24,33.98,33.98,33.98,0.0,0.0,33.98,33.98,33.98,0.0,0.0,33.6,33.6,33.6,0.0,0.0,33.6,33.6,33.6,0.0,0.0
2017-12-31,33.32,33.32,33.32,0.0,0.0,33.32,33.32,33.32,0.0,0.0,33.32,33.32,33.32,0.0,0.0,33.32,33.32,33.32,0.0,0.0
