Date,ERIIStock_Open_average,ERIIStock_Open_max,ERIIStock_Open_min,ERIIStock_Open_volatility,ERIIStock_Open_change,ERIIStock_High_average,ERIIStock_High_max,ERIIStock_High_min,ERIIStock_High_volatility,ERIIStock_High_change,ERIIStock_Low_average,ERIIStock_Low_max,ERIIStock_Low_min,ERIIStock_Low_volatility,ERIIStock_Low_change,ERIIStock_Close_average,ERIIStock_Close_max,ERIIStock_Close_min,ERIIStock_Close_volatility,ERIIStock_Close_change,ERIIStock_Volume_average,ERIIStock_Volume_max,ERIIStock_Volume_min,ERIIStock_Volume_volatility,ERIIStock_Volume_change
2016-01-03,6.83,7.04,6.73,0.3099999999999996,-0.0699999999999994,6.97,7.04,6.88,0.16000000000000014,-0.10000000000000053,6.708,6.76,6.65,0.10999999999999943,0.08000000000000007,6.884,6.96,6.79,0.16999999999999993,-0.0600000000000005,370434,460864,248237,212627,72824
2016-01-10,6.352,6.81,5.93,0.8799999999999999,-0.1999999999999993,6.604,6.92,6.32,0.5999999999999996,-0.25,5.9559999999999995,6.27,5.62,0.6499999999999995,0.16999999999999993,6.224,6.67,5.9,0.7699999999999996,0.17999999999999972,644767,727310,427559,299751,-259782
2016-01-17,6.047499999999999,6.42,5.77,0.6500000000000004,-0.3700000000000001,6.23,6.44,6.09,0.35000000000000053,-0.20000000000000018,5.8,5.98,5.57,0.41000000000000014,0.21000000000000085,6.0275,6.19,5.93,0.2600000000000007,0.2600000000000007,324358,452030,221413,230617,-483
2016-01-24,5.988,6.15,5.85,0.3000000000000007,-0.1900000000000004,6.194,6.39,6.01,0.3799999999999999,-0.1200000000000001,5.864,6.03,5.74,0.29000000000000004,-0.08999999999999986,6.014,6.2,5.9,0.2999999999999998,0.16999999999999993,269117,355930,183336,172594,122420
2016-01-31,5.848,6.14,5.61,0.5299999999999994,-0.5299999999999994,5.982,6.19,5.86,0.33000000000000007,-0.33000000000000007,5.666,6.0,5.55,0.4500000000000002,-0.4299999999999997,5.802,6.0,5.65,0.34999999999999964,-0.15000000000000036,376271,460657,205800,254857,125947
2016-02-07,5.582,5.77,5.41,0.35999999999999943,-0.35999999999999943,5.75,5.88,5.6,0.28000000000000025,-0.07000000000000028,5.406,5.57,5.28,0.29000000000000004,-0.27000000000000046,5.566,5.71,5.36,0.34999999999999964,-0.13999999999999968,311987,439882,203824,236058,34941
2016-02-14,6.0625,6.38,5.66,0.7199999999999998,0.5099999999999998,6.3225,6.44,6.04,0.40000000000000036,0.40000000000000036,5.835,6.05,5.6,0.4500000000000002,0.4400000000000004,6.2675,6.4,6.04,0.3600000000000003,0.33999999999999986,297662,381804,197807,183997,-183997
2016-02-21,6.513333333333334,7.06,6.08,0.9799999999999995,0.6199999999999992,6.745,7.12,6.39,0.7300000000000004,0.5800000000000001,6.383333333333333,7.06,6.02,1.04,0.7999999999999998,6.656666666666666,7.07,6.2,0.8700000000000001,0.6800000000000006,331523,478711,186811,291900,85138
2016-02-28,7.436,7.99,6.98,1.0099999999999998,-0.13999999999999968,7.81,8.0,7.38,0.6200000000000001,0.6100000000000003,7.302,7.67,6.8,0.8700000000000001,-0.3100000000000005,7.63,8.0,7.26,0.7400000000000002,0.29000000000000004,670876,1038137,494405,543732,543732
2016-03-06,8.79,9.84,7.57,2.2699999999999996,2.2699999999999996,9.384,10.08,8.66,1.42,1.3000000000000007,8.594000000000001,9.4,7.4,2.0,1.8100000000000005,9.114,9.58,8.52,1.0600000000000005,0.8599999999999994,1278766,2046351,758519,1287832,-1287832
