Date,CLFD_stock_Open_average,CLFD_stock_Open_max,CLFD_stock_Open_min,CLFD_stock_Open_volatility,CLFD_stock_Open_change,CLFD_stock_High_average,CLFD_stock_High_max,CLFD_stock_High_min,CLFD_stock_High_volatility,CLFD_stock_High_change,CLFD_stock_Low_average,CLFD_stock_Low_max,CLFD_stock_Low_min,CLFD_stock_Low_volatility,CLFD_stock_Low_change,CLFD_stock_Close_average,CLFD_stock_Close_max,CLFD_stock_Close_min,CLFD_stock_Close_volatility,CLFD_stock_Close_change,CLFD_stock_Volume_average,CLFD_stock_Volume_max,CLFD_stock_Volume_min,CLFD_stock_Volume_volatility,CLFD_stock_Volume_change
2016-01-03,12.936,13.36,12.43,0.9299999999999997,-0.9299999999999997,13.288,13.86,12.82,1.0399999999999991,-1.0399999999999991,12.546000000000001,12.89,12.32,0.5700000000000003,-0.11000000000000121,12.796000000000001,13.23,12.4,0.8300000000000001,-0.5099999999999998,43365,77348,27629,49719,-31821
2016-01-10,12.798,12.9,12.67,0.23000000000000043,0.1899999999999995,13.064,13.5,12.71,0.7899999999999991,0.47999999999999865,12.43,12.57,12.27,0.3000000000000007,-0.11000000000000121,12.812,13.26,12.65,0.6099999999999994,-0.009999999999999787,56157,100678,21792,78886,73324
2016-01-17,13.355,13.81,12.89,0.9199999999999999,0.8399999999999999,13.8225,14.03,13.53,0.5,0.21000000000000085,12.9925,13.41,12.57,0.8399999999999999,0.8399999999999999,13.5475,13.77,13.21,0.5599999999999987,0.5199999999999996,67040,136396,34934,101462,-98035
2016-01-24,13.788,14.0,13.45,0.5500000000000007,0.1899999999999995,14.241999999999999,15.0,13.81,1.1899999999999995,1.08,13.306,13.94,12.8,1.1399999999999988,0.6699999999999999,13.758000000000001,14.8,12.98,1.8200000000000003,1.4900000000000002,81554,140763,32348,108415,108415
2016-01-31,14.136000000000001,14.65,13.73,0.9199999999999999,-0.870000000000001,14.27,14.89,13.83,1.0600000000000005,-1.0600000000000005,13.548,13.73,13.39,0.33999999999999986,-0.28000000000000114,13.962,14.53,13.49,1.0399999999999991,-1.0399999999999991,96585,309907,28905,281002,-255936
2016-02-07,13.484,13.76,13.13,0.629999999999999,0.629999999999999,13.828,13.98,13.59,0.39000000000000057,0.1999999999999993,13.306,13.64,13.0,0.6400000000000006,0.33999999999999986,13.592,13.75,13.48,0.2699999999999996,0.019999999999999574,44035,55809,21919,33890,-32185
2016-02-14,14.0675,14.33,13.82,0.5099999999999998,0.23000000000000043,14.465,14.56,14.35,0.21000000000000085,0.13000000000000078,13.71,14.07,13.08,0.9900000000000002,0.8100000000000005,14.057500000000001,14.32,13.89,0.4299999999999997,0.05999999999999872,67043,102552,37603,64949,-54105
2016-02-21,14.393333333333334,14.96,14.08,0.8800000000000008,0.4599999999999991,14.585,15.0,14.31,0.6899999999999995,0.34999999999999964,14.271666666666667,14.69,14.0,0.6899999999999995,0.6899999999999995,14.493333333333334,14.84,14.21,0.629999999999999,0.4599999999999991,31299,38665,19385,19280,-8240
2016-02-28,14.738,14.8,14.62,0.1800000000000015,-0.009999999999999787,14.886,14.93,14.84,0.08999999999999986,-0.019999999999999574,14.574,14.66,14.45,0.21000000000000085,0.11999999999999922,14.698,14.78,14.53,0.25,0.15000000000000036,36917,49399,17176,32223,2372
2016-03-06,14.492,14.67,14.31,0.35999999999999943,-0.1999999999999993,14.588000000000001,14.86,14.42,0.4399999999999995,-0.3099999999999987,14.322,14.5,14.2,0.3000000000000007,-0.22000000000000064,14.43,14.59,14.28,0.3100000000000005,-0.05000000000000071,36342,42278,30088,12190,-4876
2016-03-13,14.712,15.28,14.41,0.8699999999999992,0.34999999999999964,15.193999999999999,15.72,14.7,1.0200000000000014,0.3500000000000014,14.352,14.49,14.1,0.39000000000000057,-0.009999999999999787,14.918,15.55,14.45,1.1000000000000014,0.25,49869,79477,25749,53728,19561
2016-03-20,15.35,15.56,14.93,0.6300000000000008,-0.5,15.752500000000001,15.96,15.6,0.3600000000000012,-0.20000000000000107,15.1625,15.47,14.93,0.5400000000000009,-0.3100000000000005,15.370000000000001,15.55,15.06,0.4900000000000002,-0.16999999999999993,29463,37461,22437,15024,-4267
2016-03-27,15.698,16.13,15.02,1.1099999999999994,0.4900000000000002,16.058,16.25,15.62,0.6300000000000008,0.6300000000000008,15.446,15.95,15.0,0.9499999999999993,0.6899999999999995,15.792,16.07,15.16,0.9100000000000001,0.6199999999999992,45425,56693,27392,29301,-10877
2016-04-03,15.622,15.9,15.37,0.5300000000000011,0.0600000000000005,15.876,16.28,15.58,0.7000000000000011,0.4300000000000015,15.442,15.7,15.27,0.4299999999999997,0.22999999999999865,15.716000000000001,16.26,15.4,0.8600000000000012,0.6600000000000019,44079,51736,34257,17479,-4215
