Date,DVA_stock_Open_average,DVA_stock_Open_max,DVA_stock_Open_min,DVA_stock_Open_volatility,DVA_stock_Open_change,DVA_stock_High_average,DVA_stock_High_max,DVA_stock_High_min,DVA_stock_High_volatility,DVA_stock_High_change,DVA_stock_Low_average,DVA_stock_Low_max,DVA_stock_Low_min,DVA_stock_Low_volatility,DVA_stock_Low_change,DVA_stock_Close_average,DVA_stock_Close_max,DVA_stock_Close_min,DVA_stock_Close_volatility,DVA_stock_Close_change,DVA_stock_Volume_average,DVA_stock_Volume_max,DVA_stock_Volume_min,DVA_stock_Volume_volatility,DVA_stock_Volume_change
2016-01-03,68.172,68.81,67.36,1.4500000000000028,-1.0600000000000023,68.862,69.54,68.1,1.440000000000012,-0.29999999999999716,67.964,68.72,67.3,1.4200000000000017,-0.6800000000000068,68.248,69.12,67.62,1.5,-1.0,1926164,2706412,1239432,1466980,130854
2016-01-10,67.01,67.72,66.15,1.5699999999999932,-1.4299999999999926,67.83,68.42,66.87,1.5499999999999972,-1.4299999999999926,66.144,66.67,65.69,0.980000000000004,-0.980000000000004,66.946,67.45,66.13,1.3200000000000074,-0.7600000000000051,1627754,2125802,1151178,974624,-572946
2016-01-17,65.765,66.81,64.98,1.8299999999999983,-1.019999999999996,66.505,67.11,65.89,1.2199999999999989,-0.060000000000002274,64.66499999999999,65.66,63.38,2.279999999999994,0.75,65.8025,66.89,65.2,1.6899999999999977,1.1800000000000068,1125234,1336768,974479,362289,-325276
2016-01-24,66.114,66.72,64.82,1.9000000000000057,-1.9000000000000057,66.882,67.17,66.51,0.6599999999999966,-0.04999999999999716,65.132,65.88,64.32,1.5600000000000023,-1.3199999999999932,65.952,67.12,64.45,2.6700000000000017,1.1700000000000017,1121103,2119539,528092,1591447,1376541
2016-01-31,66.068,66.95,65.05,1.9000000000000057,-1.6000000000000085,66.466,67.5,65.34,2.1599999999999966,-2.1599999999999966,65.06400000000001,66.45,63.65,2.8000000000000043,-2.8000000000000043,65.69200000000001,67.41,63.9,3.509999999999998,-3.509999999999998,1097778,1534630,883544,651086,27008
2016-02-07,62.396,63.28,61.62,1.6600000000000037,-1.6600000000000037,63.594,64.21,62.83,1.3799999999999955,0.8999999999999915,62.034,62.73,61.36,1.3699999999999974,-0.5300000000000011,62.656,63.66,62.24,1.4199999999999946,0.3200000000000003,1806577,2348909,1275110,1073799,84016
2016-02-14,63.6225,64.45,62.74,1.7100000000000009,1.6999999999999957,64.0825,64.98,62.74,2.240000000000002,1.7299999999999969,63.015,63.93,61.92,2.009999999999998,1.6299999999999955,63.7575,64.5,62.64,1.8599999999999994,1.1599999999999966,1478898,2019769,1011757,1008012,-432923
2016-02-21,64.53,65.67,63.7,1.9699999999999989,1.4399999999999977,65.248,66.89,64.19,2.700000000000003,1.980000000000004,64.106,65.27,62.96,2.309999999999995,1.269999999999996,65.012,66.46,64.14,2.319999999999993,1.6099999999999994,978137,1321641,770071,551570,551570
2016-02-28,67.79,70.18,66.29,3.8900000000000006,3.8900000000000006,68.92999999999999,70.89,66.8,4.090000000000003,4.090000000000003,67.39,69.56,65.89,3.6700000000000017,3.6700000000000017,68.59,70.51,65.97,4.540000000000006,4.540000000000006,1505799,1836683,1048737,787946,-96863
2016-03-06,70.402,70.65,70.17,0.480000000000004,0.3499999999999943,70.974,71.28,70.27,1.0100000000000051,-0.12000000000000455,69.73,70.17,69.3,0.8700000000000045,0.21999999999999886,70.348,71.05,69.75,1.2999999999999972,0.11999999999999034,933804,1306337,638985,667352,-143284
2016-03-13,70.472,71.24,69.59,1.6499999999999915,0.28000000000000114,71.48,73.16,70.53,2.6299999999999955,1.259999999999991,69.98,71.06,69.27,1.7900000000000063,0.45000000000000284,70.91799999999999,72.74,69.82,2.9200000000000017,1.8199999999999932,1298515,1614337,1033108,581229,581229
2016-03-20,72.19500000000001,72.68,71.62,1.0600000000000023,-0.7800000000000011,72.6725,73.0,72.01,0.9899999999999949,-0.7199999999999989,71.6175,71.84,71.06,0.7800000000000011,-0.7199999999999989,72.2125,72.69,71.55,1.1400000000000006,-0.7400000000000091,712613,804805,673920,130885,-11797
2016-03-27,72.408,73.05,71.53,1.519999999999996,1.5,73.26,74.18,71.94,2.240000000000009,2.1400000000000006,72.03,72.88,71.12,1.759999999999991,1.4000000000000057,72.91799999999999,73.97,71.5,2.469999999999999,2.469999999999999,708991,1127919,420388,707531,402795
2016-04-03,73.808,74.4,73.03,1.3700000000000045,0.21999999999999886,74.482,74.94,73.42,1.519999999999996,0.44000000000001194,73.232,73.85,72.31,1.539999999999992,0.6499999999999915,73.816,74.53,73.03,1.5,0.6299999999999955,991091,1472619,753396,719223,-248115
2016-04-10,74.04,74.37,73.45,0.9200000000000017,-0.010000000000005116,74.33,74.56,74.0,0.5600000000000023,0.14000000000000057,73.552,73.98,73.23,0.75,0.23999999999999488,73.96,74.21,73.42,0.789999999999992,0.789999999999992,697017,808782,626749,182033,-182033
2016-04-17,74.658,75.13,74.03,1.0999999999999943,0.519999999999996,75.03,75.18,74.55,0.6300000000000097,0.6200000000000045,74.276,74.48,73.83,0.6500000000000057,0.6500000000000057,74.72200000000001,74.94,74.45,0.4899999999999949,0.4200000000000017,773090,966936,680609,286327,15652
2016-04-24,74.76,75.14,74.44,0.7000000000000028,-0.10999999999999943,75.196,75.38,74.88,0.5,-0.35999999999999943,74.204,74.63,73.36,1.269999999999996,-0.8400000000000034,74.684,75.12,73.9,1.2199999999999989,-0.8099999999999881,806998,1137461,569834,567627,392667
2016-05-01,74.168,75.7,73.06,2.6400000000000006,1.3599999999999994,75.06400000000001,76.93,73.93,3.0,1.3900000000000006,73.672,75.02,72.97,2.049999999999997,1.9899999999999949,74.42399999999999,75.83,73.24,2.5900000000000034,2.0600000000000023,1634472,2786352,1014277,1772075,-272776
2016-05-08,76.096,76.59,75.58,1.0100000000000051,-0.04000000000000625,76.562,77.16,76.08,1.0799999999999983,-0.20000000000000284,75.506,76.3,74.81,1.4899999999999949,-0.29999999999999716,75.972,76.49,75.42,1.0699999999999932,-0.6200000000000045,871172,1069475,606246,463229,-463229
2016-05-15,76.69800000000001,77.61,75.4,2.2099999999999937,2.2099999999999937,77.614,78.0,77.13,0.8700000000000045,0.8599999999999994,76.196,76.78,75.16,1.6200000000000045,1.6200000000000045,77.078,77.37,76.76,0.6099999999999994,0.30000000000001137,1454071,2396514,879678,1516836,179085
2016-05-22,77.174,77.42,77.01,0.4099999999999966,-0.0899999999999892,77.55799999999999,77.98,77.33,0.6500000000000057,-0.060000000000002274,76.76,76.89,76.58,0.3100000000000023,0.3100000000000023,77.056,77.35,76.78,0.5699999999999932,0.269999999999996,865821,1126200,630189,496011,-225681
2016-05-29,77.33500000000001,77.73,76.97,0.7600000000000051,0.7600000000000051,77.69500000000001,77.93,77.42,0.5100000000000051,0.3100000000000023,76.9425,77.18,76.65,0.5300000000000011,0.21999999999999886,77.4825,77.93,77.15,0.7800000000000011,-0.1699999999999875,822966,993930,734709,259221,-189330
2016-06-05,76.932,77.08,76.73,0.3499999999999943,-0.28000000000000114,77.226,77.45,76.9,0.5499999999999972,-0.4199999999999875,76.274,76.73,75.75,0.980000000000004,-0.2600000000000051,76.826,77.21,76.08,1.1299999999999955,-0.9200000000000017,827649,1116498,614694,501804,-428716
2016-06-12,75.526,75.76,75.19,0.5700000000000074,0.06999999999999318,75.92,76.17,75.69,0.480000000000004,-0.36999999999999034,75.09400000000001,75.54,74.79,0.75,-0.7000000000000028,75.486,75.68,75.11,0.5700000000000074,-0.45000000000000284,870743,1299446,486911,812535,375732
2016-06-19,75.932,76.76,75.15,1.6099999999999994,-0.6699999999999875,76.526,77.15,76.11,1.0400000000000063,0.1799999999999926,75.548,76.5,74.99,1.5100000000000051,-0.39000000000000057,76.09,77.15,75.65,1.5,-0.06999999999999318,823343,1626300,509289,1117011,833139
2016-06-26,75.824,77.5,74.3,3.200000000000003,2.319999999999993,76.432,77.74,74.96,2.780000000000001,2.3999999999999915,75.162,77.06,73.53,3.530000000000001,3.530000000000001,75.942,77.32,73.78,3.539999999999992,3.539999999999992,838678,1031940,542675,489265,-489265
2016-07-03,76.8425,77.36,76.45,0.9099999999999966,0.480000000000004,77.31,78.21,76.81,1.3999999999999915,1.1699999999999875,76.4725,77.27,76.06,1.2099999999999937,1.1899999999999977,77.01,78.07,76.37,1.6999999999999886,1.6999999999999886,911898,1150918,672347,478571,71509
2016-07-10,78.268,78.59,77.97,0.6200000000000045,-0.39000000000000057,78.452,78.77,78.05,0.7199999999999989,-0.6000000000000085,77.772,78.2,77.48,0.7199999999999989,-0.7199999999999989,77.948,78.44,77.73,0.7099999999999937,-0.7099999999999937,765918,922516,526088,396428,-228570
2016-07-17,77.592,77.71,77.32,0.39000000000000057,0.009999999999990905,77.946,78.33,77.62,0.7099999999999937,0.4099999999999966,77.22200000000001,77.4,77.04,0.35999999999999943,0.21999999999999886,77.594,77.91,77.35,0.5600000000000023,0.3999999999999915,1267754,3519291,592563,2926728,2814600
2016-07-24,77.32000000000001,78.0,76.45,1.5499999999999972,-1.0600000000000023,77.788,78.4,76.86,1.5400000000000063,-0.45999999999999375,76.80799999999999,77.72,76.13,1.5900000000000034,-1.1099999999999994,77.394,78.18,76.55,1.6300000000000097,-0.3999999999999915,955753,1728956,573434,1155522,191064
2016-07-31,76.558,77.63,75.89,1.7399999999999949,-1.3799999999999955,76.868,77.9,76.14,1.7600000000000051,-0.9300000000000068,76.072,76.87,75.73,1.1400000000000006,-0.6800000000000068,76.39,77.0,75.91,1.0900000000000034,-0.04000000000000625,773738,913901,595316,318585,274350
2016-08-07,72.524,76.93,70.08,6.8500000000000085,-6.8500000000000085,72.802,76.94,70.11,6.829999999999998,-6.829999999999998,71.016,75.25,68.98,6.269999999999996,-6.269999999999996,71.404,75.36,69.15,6.209999999999994,-6.209999999999994,2518887,3928423,1798078,2130345,-132519
2016-08-14,67.4,69.2,63.98,5.220000000000006,-5.220000000000006,67.85,69.35,64.94,4.409999999999997,-4.409999999999997,66.45,68.32,62.76,5.559999999999995,-5.559999999999995,67.184,68.33,64.48,3.8499999999999943,-3.8499999999999943,3108730,6543344,1715758,4827586,4368796
2016-08-21,64.822,65.51,64.17,1.3400000000000034,-0.45999999999999375,65.25,65.88,64.41,1.4699999999999989,-1.2000000000000028,64.28999999999999,65.12,63.3,1.8200000000000074,-1.2199999999999989,64.61,65.45,63.68,1.7700000000000031,-1.490000000000002,2314372,3533164,1309740,2223424,-1378139
2016-08-28,64.384,64.98,63.76,1.220000000000006,0.5899999999999963,64.81,65.02,64.56,0.45999999999999375,0.45999999999999375,64.056,64.35,63.76,0.5899999999999963,0.5899999999999963,64.53399999999999,64.78,64.19,0.5900000000000034,0.37000000000000455,1609107,2346029,1205779,1140250,184756
2016-09-04,64.1575,64.64,63.92,0.7199999999999989,-0.09000000000000341,64.53,64.77,64.31,0.45999999999999375,-0.09000000000000341,63.78,64.17,63.36,0.8100000000000023,0.1700000000000017,64.1175,64.43,63.65,0.7800000000000082,-0.4100000000000037,1390797,1761062,1144090,616972,339530
2016-09-11,63.714,64.22,63.08,1.1400000000000006,0.8700000000000045,64.532,64.97,64.27,0.7000000000000028,-0.4099999999999966,63.344,63.73,63.08,0.6499999999999986,0.490000000000002,64.102,64.71,63.34,1.3699999999999903,-0.269999999999996,2112073,2480597,1691268,789329,417857
2016-09-18,65.602,66.58,64.48,2.0999999999999943,2.0999999999999943,66.082,66.88,64.85,2.030000000000001,1.9699999999999989,65.092,66.2,63.38,2.8200000000000003,2.8200000000000003,65.52799999999999,66.72,63.6,3.1199999999999974,2.8999999999999986,1724681,1873187,1530014,343173,15895
2016-09-25,66.016,66.22,65.5,0.7199999999999989,-0.5900000000000034,66.39,66.58,66.3,0.28000000000000114,0.010000000000005116,65.45,65.95,64.72,1.230000000000004,-1.230000000000004,66.044,66.33,65.46,0.8700000000000045,-0.0800000000000125,2037244,3478786,1519777,1959009,1805002
2016-10-02,64.464,65.69,63.88,1.8099999999999952,-1.4200000000000017,64.812,65.89,64.43,1.4599999999999937,-1.4599999999999937,63.598,64.01,63.01,1.000000000000007,-0.7100000000000009,64.05199999999999,64.34,63.43,0.9100000000000037,-0.6699999999999946,1829226,2880196,1226443,1653753,-1051771
2016-10-09,62.946,63.79,62.01,1.7800000000000011,-0.769999999999996,63.47,64.4,62.88,1.5200000000000031,-1.0600000000000023,62.448,63.7,61.74,1.9600000000000009,-0.8599999999999994,62.84,63.7,62.0,1.7000000000000028,-0.8500000000000014,1748781,2447966,1201493,1246473,128236
2016-10-16,62.346,62.82,60.82,2.0,-1.9799999999999969,62.524,62.98,61.11,1.8699999999999974,-1.8599999999999994,61.584,62.45,60.24,2.210000000000001,-1.8799999999999955,61.922,62.78,60.96,1.8200000000000003,-1.2999999999999972,2002836,2925253,1439796,1485457,1086129
2016-10-23,58.072,61.55,55.86,5.689999999999998,-5.689999999999998,58.332,61.55,56.21,5.339999999999996,-5.339999999999996,56.566,58.11,54.5,3.6099999999999994,-3.0799999999999983,56.868,58.29,55.16,3.1300000000000026,-2.940000000000005,3066069,6225425,1747239,4478186,-3724504
2016-10-30,57.726,58.69,55.49,3.1999999999999957,3.0899999999999963,59.21,59.85,58.38,1.4699999999999989,-0.4099999999999966,57.384,58.26,55.49,2.769999999999996,2.769999999999996,58.3,58.63,57.82,0.8100000000000023,0.010000000000005116,3681203,6291056,2314506,3976550,-2723007
2016-11-06,59.35,60.25,57.79,2.460000000000001,0.269999999999996,59.572,60.25,58.4,1.8500000000000014,0.38000000000000256,58.142,59.36,57.0,2.3599999999999994,1.3800000000000026,58.942,59.98,57.85,2.1299999999999955,1.6799999999999997,2242123,2763633,1668393,1095240,99854
2016-11-13,60.480000000000004,61.92,59.54,2.3800000000000026,2.3800000000000026,61.216,62.08,60.49,1.5899999999999963,1.220000000000006,60.152,61.13,59.39,1.740000000000002,1.740000000000002,60.966,61.99,60.3,1.6900000000000048,0.9299999999999997,2361175,3764862,1225390,2539472,1431334
2016-11-20,62.62,63.57,61.42,2.1499999999999986,2.1499999999999986,63.349999999999994,63.73,63.05,0.6799999999999997,0.6799999999999997,62.307500000000005,63.02,61.25,1.7700000000000031,1.7700000000000031,63.1425,63.36,62.85,0.509999999999998,0.4799999999999969,2341745,3416345,936297,2480048,-2480048
